,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,0.02,520,100000.0,17.15,2.43,0.81,1.18413280440169,,1729.0,2.654525083276349e-05,520.0,0.0361073891760952,0.0069909153647674,0.00539491773264,3.893097829649402e-06,5.958300319830365e-05,564530444.145233,403487812.65800506,334470160.49282,14.401484346153282,0.0003822910143327,8130076354.284533,5810823417.857887,4816866780.592723,1.2750150104753213e-08,9.112936654138369e-09,7.554144858035752e-09,7.167675768661399e-09,5.12296519653234e-09,4.246668518178124e-09
11,11,0.02,522,100000.0,17.15,2.43,0.81,1.184814908884,,1754.0,1.5077555121395644e-05,522.0,0.0325534200927677,0.006775606391914,0.0054145313181733,4.413506682509039e-05,5.774898858982952e-05,320116574.68325514,229013645.85225567,189977194.5295851,16.035181511265254,0.0002417713331176,5133127379.810495,3672275379.797538,3046318797.282845,7.258306276082632e-09,5.192643288285637e-09,4.307532856525931e-09,4.082554057987058e-09,2.9206878467122502e-09,2.422842888467045e-09
12,12,0.02,524,100000.0,17.15,2.43,0.81,1.18564428721044,,1764.0,1.0756321739242345e-05,524.0,0.0286065812862261,0.0062319071024921,0.0050704852002293,6.812286691564235e-05,-2.47948616297344e-05,227990376.65702948,163251356.8184055,135529653.91445354,18.317463200410515,0.0001970285276303,4176205334.4628696,2990350720.938229,2482559448.1423755,5.189248026876104e-09,3.7157348203742156e-09,3.0847661180750762e-09,2.920664943790577e-09,2.0913273703785635e-09,1.7361991976857815e-09
13,13,0.02,526,100000.0,17.15,2.43,0.81,1.18623535979449,,1864.0,6.797430862458548e-06,526.0,0.0348735578953665,0.0064892101634938,0.0054755411822046,9.21753561240782e-05,4.165974415002793e-05,143837397.20799538,103086105.19168764,85647628.86697769,15.08306097066991,0.0001025260641423,2169508231.9506607,1554854009.8351166,1291828408.1939328,3.2865952464200764e-09,2.3554535181489503e-09,1.956995158180692e-09,1.8509180664144086e-09,1.326525216663089e-09,1.1021246678025495e-09
14,14,0.02,528,100000.0,17.15,2.43,0.81,1.18691311580508,,1825.0,3.005178213772012e-06,528.0,0.0284192077835996,0.0059311092612213,0.0059333845211046,6.074954114715832e-05,0.0001203362787575,63484882.27792569,45539432.93717286,37865245.49352735,18.57898376409712,5.583315724188859e-05,1179484597.1071982,846076385.1659241,703497781.2477963,1.4561057069440623e-09,1.0445042317400738e-09,8.68487080382196e-10,8.206248248864125e-10,5.886565090550416e-10,4.894576368020037e-10
15,15,0.02,530,100000.0,17.15,2.43,0.81,1.18740617352132,,1778.0,1.964152786108728e-06,530.0,0.0336611921200074,0.0069471681657121,0.0054455903059251,5.2461931609800965e-05,-4.5640338548988224e-05,41443623.78689416,29740923.178257763,24748325.10496997,15.745134578432854,3.092584994988576e-05,652535433.9425895,468274837.9285014,389665709.3685606,9.542326885569335e-10,6.847799128397827e-10,5.698261552520076e-10,5.38145712375544e-10,3.8618607225971263e-10,3.2135715525743387e-10
16,16,0.02,532,100000.0,17.15,2.43,0.81,1.18810554884438,,1863.0,1.0483524200214613e-06,532.0,0.0307830045638866,0.007811735301293,0.0053598626621309,-5.35076411912066e-05,1.967146915617698e-05,22120236.06245283,15861637.02933294,13209240.492270412,17.28226362361396,1.811790289326456e-05,382287751.0478823,274124992.6430089,228285576.4551336,5.113310477495272e-10,3.666573656055352e-10,3.0534460671298785e-10,2.885165641233329e-10,2.0688499906393471e-10,1.7228951222530775e-10
17,17,0.02,534,100000.0,17.15,2.43,0.81,1.18943277689967,,1804.0,1.0319492274801787e-06,534.0,0.0332181087960634,0.0057671341372678,0.0062432194250649,6.357921527738975e-06,-8.925893965355731e-05,21774128.69983177,15601282.439667324,13002560.26625025,16.075568999981183,1.658917101083489e-05,350031508.32861614,250799492.3470668,209023554.7365196,5.051667673230493e-10,3.6195475487391086e-10,3.0166356721660755e-10,2.8527867371528755e-10,2.0440373178653464e-10,1.7035598525178307e-10
18,18,0.02,536,100000.0,17.15,2.43,0.81,1.19165789569026,,1718.0,2.0105703391001497e-06,536.0,0.03318706948005,0.0072781773929082,0.0056577485690228,8.847279872013998e-05,3.2099640614536e-05,42390076.53884954,30372618.80064084,25333186.272661887,16.15086864847195,3.247245745532022e-05,684636558.1776314,490544176.75925976,409152963.9370349,9.873287669402484e-10,7.074240651983682e-10,5.90048086899107e-10,5.578905712432415e-10,3.997302915297496e-10,3.334069413183077e-10
19,19,0.02,538,100000.0,17.15,2.43,0.81,1.1933953170949,,1758.0,3.1091287762882663e-06,538.0,0.0380169093026552,0.0069329922355495,0.0056284465385849,4.00190643218543e-05,-4.347578943995423e-05,65441621.97691336,46931281.45866441,39175022.58123216,14.151597535637238,4.399913912849985e-05,926103496.2965908,664152607.0347329,554389153.0190982,1.5302598937685023e-09,1.097421726568624e-09,9.160525684201955e-10,8.651751311798976e-10,6.204579954751882e-10,5.179158810068906e-10
20,20,0.02,540,100000.0,17.15,2.43,0.81,1.19462031821519,,1764.0,1.3522107404160308e-05,540.0,0.0339135954441189,0.0061401895605982,0.0055744672766407,-0.0001073814064115,4.579420229237325e-05,284137734.2338214,203952274.34303057,170378553.29241988,15.922817764627265,0.0002153100519901,4524273362.2592325,3247494897.0453405,2712906655.0760365,6.669350707762217e-09,4.787217892432585e-09,3.99916726320205e-09,3.7735748609676305e-09,2.708648245448081e-09,2.26276255523044e-09
21,21,0.02,542,100000.0,17.15,2.43,0.81,1.19557065892945,,1832.0,2.842382440647376e-05,542.0,0.0353956606753627,0.0071094608721411,0.0065592337206437,3.6985440959638064e-06,1.9460637396651417e-05,596259070.6332519,428377731.29685074,358140187.5215693,15.312611480007249,0.0004352429799122,9130283490.037186,6559581766.035617,5484061546.89473,1.4047374731963654e-08,1.0092228051079162e-08,8.437489119198071e-09,7.953187690950322e-09,5.713906366252837e-09,4.777044528657841e-09
22,22,0.02,544,100000.0,17.15,2.43,0.81,1.19668353378915,,1742.0,4.070145063258688e-05,544.0,0.0307322369892517,0.0067359094110842,0.0064472593366431,1.754272653235131e-05,-2.367484186929701e-05,852371842.6866977,612934688.2302047,512838277.9705947,17.701282213535503,0.0007204678641477,15088074538.268522,10849729894.82825,9077895088.261065,2.0063160462470507e-08,1.4427279723618264e-08,1.207120665763596e-08,1.1418937503857538e-08,8.211278867197077e-09,6.8703210881223674e-09
23,23,0.02,546,100000.0,17.15,2.43,0.81,1.19757869607337,,1743.0,0.0001391857144115,546.0,0.0320670708439365,0.0071643238664948,0.0058858108931571,-2.37846315525361e-05,-6.725248612173392e-05,2909908604.829114,2094395258.72468,1753740001.5858452,17.026812416302782,0.0023698890503149,49546467963.010666,35660875195.89906,29860602033.96873,6.875044368042933e-08,4.9482861090740415e-08,4.1434429593098584e-08,3.915385992258749e-08,2.8180836486255625e-08,2.3597198293024384e-08
24,24,0.02,548,100000.0,17.15,2.43,0.81,1.19860065465315,,1739.0,0.0002390059059192,548.0,0.0314979281506566,0.0060395412587001,0.0059443694771305,4.64173330313149e-06,-8.515663625613463e-05,4988357376.7591305,3593618908.719337,3011474414.5827966,17.39796971340083,0.0041582175125073,86787290560.47496,62521672935.403564,52393540657.59299,1.183057758686337e-07,8.52276292699072e-08,7.142126961184649e-08,6.741550051827197e-08,4.8566211100263466e-08,4.069877910170276e-08
25,25,0.02,550,100000.0,17.15,2.43,0.81,1.19963845879841,,1647.0,0.0004093641452538,550.0,0.0365341825770428,0.0066660131542636,0.0062792680920119,-2.040549342746021e-05,6.849065881523224e-05,8529463653.672543,6150243708.727951,5157988230.198492,15.05439457527662,0.0061627293676222,128405911357.86703,92588195525.30324,77650390032.04085,2.030337891495294e-07,1.4639927375016514e-07,1.227798062443189e-07,1.1578153587379893e-07,8.348528014280101e-08,7.001610224978473e-08
26,26,0.02,552,100000.0,17.15,2.43,0.81,1.20065872263705,,1685.0,0.0009163042383356,552.0,0.0352597963609468,0.0068131423736951,0.006386582564482,-5.695380584606288e-05,-9.798566641140457e-05,19059581389.595047,13755649079.603514,11545433403.029337,15.65522371000943,0.0143449478375745,298382010473.24286,215347763617.5783,180746342753.43973,4.553911350108064e-07,3.286641253616794e-07,2.758553776247923e-07,2.598048693026723e-07,1.875059340626865e-07,1.5737805332672496e-07
27,27,0.02,554,100000.0,17.15,2.43,0.81,1.20181115118366,,1763.0,0.0014792452844073,554.0,0.0310185556154465,0.0056159864292816,0.0064147546812737,0.0001789224512281,-3.093395988279923e-05,30768301915.6729,22189125517.25451,18638490583.532623,17.860277147273766,0.026419730748313,549530399564.9124,396303931393.80994,332888607428.745,7.379480669611993e-07,5.321847896544627e-07,4.470262328707265e-07,4.21173880845878e-07,3.037372726090528e-07,2.551341778200992e-07
28,28,0.02,556,100000.0,17.15,2.43,0.81,1.20295231364558,,1687.0,0.0025763613758564,556.0,0.0319900717227028,0.0069757396972861,0.0064054297320958,4.88772677186702e-05,4.4971488099281086e-05,53588316617.8133,38645420637.84613,32462153335.79075,17.3803924173579,0.0447781717213085,931385971803.2168,671672575819.6274,564204963688.487,1.2902859651233585e-06,9.304946863870374e-07,7.816155365651114e-07,7.366474384210383e-07,5.312361334767102e-07,4.462383521204366e-07
29,29,0.02,558,100000.0,17.15,2.43,0.81,1.20410472404016,,1737.0,0.0046099757386469,558.0,0.0346242577284101,0.0063175136198736,0.0062747367667389,8.344814369955598e-05,-4.8437484940378e-05,95861341957.32137,69149636079.70367,58085694306.95108,16.115868948784588,0.07429376486111,1544888824238.8164,1114406472916.651,936101437249.9866,2.3160850044819787e-06,1.6707092965680711e-06,1.4033958091171795e-06,1.3233432206365948e-06,9.545944198893477e-07,8.01859312707052e-07
30,30,0.02,560,100000.0,17.15,2.43,0.81,1.20514112000624,,1618.0,0.0061173169281273,560.0,0.0349128832081078,0.0074251267430099,0.0046948120072307,0.0001238486168531,-3.825949517467562e-05,126988999782.27412,91759753921.91087,77078193294.40515,16.03992419250987,0.0981212997887207,2036893929790.3289,1471819496830.8108,1236328377337.8809,3.0799480915931628e-06,2.225509921815266e-06,1.8694283343248235e-06,1.760525594052431e-06,1.2721211723885592e-06,1.0685817848063898e-06
31,31,0.02,562,100000.0,17.15,2.43,0.81,1.20653239223348,,1640.0,0.0143324077756224,562.0,0.0282466091954347,0.0050327484346636,0.0053668505314658,9.671539499845804e-05,6.261607516811756e-05,297018343663.53705,214986116634.33707,180588337972.8432,19.896193419592148,0.2851603572722511,5909534414696.625,4277405359083.767,3593020501630.3643,7.230312199102903e-06,5.2334031715558056e-06,4.396058664106877e-06,4.134320419045777e-06,2.9924801305186576e-06,2.5136833096356725e-06
32,32,0.02,564,100000.0,17.15,2.43,0.81,1.20811897847302,,1693.0,0.0257165477814032,564.0,0.0380780656043953,0.0071838308250123,0.0060996984367534,2.023655933364845e-05,2.786073536844944e-05,532028031167.6039,385748216721.0487,324028502045.68085,14.811676776324957,0.3809051935410614,7880227233599.088,5713577903115.923,4799405438617.375,1.299723829379165e-05,9.423679205634202e-06,7.91589053273273e-06,7.435446134954116e-06,5.391088286813212e-06,4.528514160923098e-06
33,33,0.02,566,100000.0,17.15,2.43,0.81,1.2098506842126,,1610.0,0.0348413379618323,566.0,0.0331558571344885,0.0045279356034109,0.0052142053698256,6.122997075781293e-06,6.961309649821874e-06,719570145123.5002,522620069427.4855,439000858319.08777,17.070890301648994,0.594772658309119,12283703011744.918,8921589874636.785,7494135494694.899,1.7643113172511832e-05,1.2814101715618809e-05,1.0763845441119795e-05,1.00972800919219e-05,7.33360223243182e-06,6.160225875242729e-06
34,34,0.02,568,100000.0,17.15,2.43,0.81,1.21147483348648,,1445.0,0.0958240013086472,568.0,0.0298174024849231,0.0065087104134117,0.0050660404411743,-6.859561729038491e-05,-5.410780878415464e-05,1975639968844.2715,1437360019629.7087,1207382416488.955,19.049278363103667,1.825378074794832,37634515711787.984,27380671121922.48,22999763742414.875,4.861360792507271e-05,3.536841607953992e-05,2.9709469506813534e-05,2.783588108368196e-05,2.0251758018571e-05,1.7011476735599636e-05
35,35,0.02,570,100000.0,17.15,2.43,0.81,1.21322571296527,,1362.0,0.1529438095056641,570.0,0.0313204030019278,0.007431702551703,0.0055765211155508,-3.3493582465307946e-05,-2.517375992322231e-05,3147888288469.095,2294157142584.9614,1927091999771.368,18.198999545597008,2.783424319695456,57288417531439.2,41751364795431.84,35071146428162.75,7.7737040809078e-05,5.665416656265687e-05,4.7589499912631766e-05,4.453378333388642e-05,3.245588399563363e-05,2.726294255633225e-05
36,36,0.02,572,100000.0,17.15,2.43,0.81,1.22040172983306,,611.0,0.0842837466562845,572.0,0.0194163002331606,0.0061627614241044,0.0057938735814741,-0.0001924561520278,-2.5163216111186387e-05,1731744671473.321,1263761808754.0078,1061975207869.1852,29.459783436140647,2.482980923680686,51016822988294.57,37230149200758.46,31285559638376.645,4.292339068986874e-05,3.132386820623697e-05,2.6322342722465164e-05,2.4583937443582347e-05,1.7940428379412883e-05,1.5075855296081167e-05
37,37,0.02,574,100000.0,17.15,2.43,0.81,1.22372713714585,,118.0,0.0105047290970766,574.0,0.040387035366507,0.0075417007553799,0.0030817320612171,0.0004224626391982,0.0001597615740112,215464742221.72052,157385400046.69873,132359586623.16576,14.21248167366151,0.1492982697789807,3062288700146.4053,2236837113865.591,1881158199215.1565,5.35883175960929e-06,3.914338241943888e-06,3.291920289005295e-06,3.069349040834872e-06,2.2419943128219603e-06,1.8854953532446656e-06
38,38,0.02,576,100000.0,17.15,2.43,0.81,1.22027554950736,,880.0,0.0352900389614657,576.0,0.0245302153728061,0.0061684150302294,0.0060697162650774,-9.740559224146124e-05,-9.230229092607443e-05,723445798710.0479,528310990523.0337,444654490914.4685,23.481245119378137,0.828654055126582,16987408130094.93,12405399867732.814,10441041094594.932,1.805887887200899e-05,1.3187863142778996e-05,1.1099603599381131e-05,1.0341505360117878e-05,7.552094365666341e-06,6.3562423189017206e-06
39,39,0.02,578,100000.0,17.15,2.43,0.81,1.21702969464689,,1106.0,0.0135570613649414,578.0,0.0382757782538192,0.0063506030907544,0.0064919558944259,-0.0001351084917674,-0.0001326169114625,277919757981.30054,202796624582.57623,170818973198.26276,15.10093396839883,0.2047242884775124,4196847913789.0034,3062418436835.651,2579526034816.656,6.963409576004749e-06,5.0811643182805535e-06,4.27994930037365e-06,3.986668603885865e-06,2.90905167041698e-06,2.4503426540957024e-06
40,40,0.02,580,100000.0,17.15,2.43,0.81,1.21534946177801,,1275.0,0.011487399366327,580.0,0.0348190299101816,0.0063895734520938,0.0064861052908504,-5.7026555444204085e-05,-5.957673883499511e-05,235491687009.70493,171701568615.62964,144741232015.72107,16.65755770612091,0.1913520178378499,3922716365675.924,2860128787446.3296,2411035424756.909,5.919895521048081e-06,4.316310948856152e-06,3.63856993001004e-06,3.3898816307951018e-06,2.4716286201849694e-06,2.083537002342356e-06
41,41,0.02,582,100000.0,17.15,2.43,0.81,1.21559007975785,,1245.0,0.0071733278918758,582.0,0.0363503898649923,0.0059632534485908,0.0055375216471533,-0.0001869433998604,-8.84247143969248e-05,146835559922.6823,107134744412.0028,90383931437.63612,16.01083240541805,0.1148509506659355,2350959541077.7856,1715316437577.875,1447121978390.7876,3.704904857874872e-06,2.7031873970325465e-06,2.2805365868693747e-06,2.1204223748392e-06,1.5471109947311718e-06,1.3052159207702278e-06
42,42,0.02,584,100000.0,17.15,2.43,0.81,1.21587072513883,,1298.0,0.0059088318627117,584.0,0.0315643182551639,0.0050832703907093,0.0054483884256777,-0.0001411546400714,-5.180131827441431e-05,120742653160.24847,88179600802.26068,74451281470.16785,18.501904437757265,0.1093246424626677,2233969030332.1875,1631490547403.011,1377490495029.6138,3.0572326700513288e-06,2.2327284464004974e-06,1.885124138656254e-06,1.749195873765253e-06,1.277455727835227e-06,1.0785739002381636e-06
43,43,0.02,586,100000.0,17.15,2.43,0.81,1.21614745395122,,1326.0,0.0055435993272132,586.0,0.0345668566667427,0.0067525214238587,0.0040864996508113,9.627230108926205e-06,2.474580571674645e-05,113083211753.93954,82663711256.83064,69816621598.60678,16.952655130016453,0.0939787275732375,1917060689859.16,1401369388704.3088,1183577108304.0388,2.873205765423784e-06,2.100310453608765e-06,1.7738930172589425e-06,1.6434893734881871e-06,1.2013890383597466e-06,1.014676483896017e-06
44,44,0.02,588,100000.0,17.15,2.43,0.81,1.21641984515278,,1419.0,0.0054051524378798,588.0,0.0337914909903247,0.0066742753083802,0.0060766407520318,-0.0001117252695652,2.999124532188709e-05,110067765930.38144,80536771324.4104,68034751466.04597,17.400830290926123,0.0940541402681336,1915270515455.948,1401406689995.191,1183861164146.0032,2.806341710854486e-06,2.0534049975012435e-06,1.7346473712162637e-06,1.604812960922973e-06,1.17424436990983e-06,9.919620882915234e-07
45,45,0.02,590,100000.0,17.15,2.43,0.81,1.21696884226858,,1419.0,0.0052357215851054,590.0,0.0359082995817061,0.0066497703326174,0.005073896184906,1.6797443215753034e-05,1.7280459203247514e-05,106432274060.17056,78012251618.0712,65865064730.62054,16.430741830520468,0.086026789661351,1748761217517.8628,1281799165954.1304,1082211874239.3452,2.722879528258736e-06,1.995804043086844e-06,1.685039974632632e-06,1.5568171873767914e-06,1.1411088903006525e-06,9.634282995996585e-07
46,46,0.02,592,100000.0,17.15,2.43,0.81,1.21747564218327,,1474.0,0.005279783552648,592.0,0.037878491103811,0.0051627012971393,0.0063498372906028,-7.672998376720872e-05,1.45743288496995e-05,107141122391.81496,78668774934.45532,66381992258.77678,15.6289224504098,0.0825173276992848,1674500293111.5413,1229508182719.3445,1037479009116.126,2.7506105863047163e-06,2.0196462414777427e-06,1.7042103589250635e-06,1.5720551330395303e-06,1.1542874359050949e-06,9.740065190858283e-07
47,47,0.02,594,100000.0,17.15,2.43,0.81,1.21811891168984,,1458.0,0.0050838818186947,594.0,0.0345749913444706,0.0062305901777929,0.0052018284156891,1.1322612792384887e-05,-6.606342555067793e-05,102985830151.41814,75749839098.55243,63882963875.73122,17.180047684812944,0.0873413320691301,1769301472861.4106,1301385847830.0388,1097512365632.2452,2.653256927205248e-06,1.951567366378602e-06,1.6458372592081536e-06,1.515795290488682e-06,1.1149227926991672e-06,9.402603799272144e-07
48,48,0.02,596,100000.0,17.15,2.43,0.81,1.21860384648691,,1469.0,0.005055918805418,596.0,0.035040919893845,0.0072493476995228,0.0062831343014182,-0.0001625185027387,9.335185018263536e-05,102240449037.12283,75333190200.7287,63495801758.842766,17.008685896533425,0.0859945348797318,1738975683592.9556,1281318569708.0044,1079980147864.7112,2.642727043041112e-06,1.9472240278379347e-06,1.6412493686011037e-06,1.5095292905143515e-06,1.1122570198669469e-06,9.37483877294629e-07
49,49,0.02,598,100000.0,17.15,2.43,0.81,1.21910049382016,,1522.0,0.005169619637106,598.0,0.0362933880250011,0.0054746192734965,0.0054730320238567,-5.602216719190704e-06,-2.4016139703086768e-05,104356751190.5201,77027332592.88077,64887147494.19309,16.476830423989636,0.0851789461171239,1719468492964.678,1269166297145.1462,1069134525958.2236,2.7069812502394524e-06,1.998064741438865e-06,1.6831521645171595e-06,1.5456078280234131e-06,1.1408370504939071e-06,9.610310972793595e-07
50,50,0.02,600,100000.0,17.15,2.43,0.81,1.21985929056978,,1480.0,0.0049847742824801,600.0,0.0378182250597092,0.006459195654019,0.0055332283513845,-3.16918709155026e-05,-9.596317507340382e-05,100448956719.13156,74273136808.95407,62531755823.26601,15.865366474833,0.0790852707858701,1593659510363.661,1178370534709.4648,992089222450.8878,2.6149080958260485e-06,1.933493717482672e-06,1.6278396499993992e-06,1.4924109368208357e-06,1.1035061518420076e-06,9.29059687002979e-07
51,51,0.02,602,100000.0,17.15,2.43,0.81,1.22050059246538,,1546.0,0.00519438345971,602.0,0.0384555131447541,0.0066298667421764,0.0060146956565732,1.982233274896837e-05,-5.1278191329815895e-05,104489000098.27724,77396313549.67955,65124443918.87429,15.654452398904496,0.0813152286116876,1635718078247.6086,1211596906314.1455,1019487507333.143,2.729448617628738e-06,2.021736841476542e-06,1.701172594828404e-06,1.5571360716321824e-06,1.1533902279302955e-06,9.705100123045225e-07
52,52,0.02,604,100000.0,17.15,2.43,0.81,1.22113579614298,,1488.0,0.00498730115732,604.0,0.041458216641331,0.006854077912141,0.0064469114966181,6.256133694304443e-06,-1.6315810655694352e-05,100146885923.64555,74310787244.06833,62492855831.00906,14.56888522787669,0.0726594181578519,1459028486950.852,1082625330551.9944,910451244164.2156,2.624715564307617e-06,1.947586068968384e-06,1.6378539366939368e-06,1.4969607824982964e-06,1.1107717748283983e-06,9.341214507325256e-07
53,53,0.02,606,100000.0,17.15,2.43,0.81,1.22175151083902,,1564.0,0.0052520544795407,606.0,0.0358409126004062,0.0060516560226703,0.005876362800289,-2.6515554462038768e-05,5.34219708218697e-05,105277367914.51324,78221975768.45268,65773146531.05931,16.90805161007902,0.0888020081990224,1780035170071.867,1322581203335.3484,1112095756104.441,2.768519401313445e-06,2.057033356873821e-06,1.7296617104308022e-06,1.57844327409395e-06,1.1727967176982682e-06,9.861490918185672e-07
54,54,0.02,608,100000.0,17.15,2.43,0.81,1.22238215795596,,1542.0,0.0051978257824756,608.0,0.0372596842694292,0.0063941641920019,0.0059252305555373,0.0001074644115736,-7.3805416780745e-05,104006408987.89604,77352999921.64291,65057234024.122025,16.317905315661797,0.0848176289657429,1697166734086.4832,1262238928603.7634,1061597784904.4742,2.744123227142577e-06,2.04089503560152e-06,1.7164814045259442e-06,1.5641524513705797e-06,1.1633118153554048e-06,9.783957841488637e-07
