,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,591.0,0.591,100.0,0.0029718697701553,0.0402919673856346,0.0068423167335046,14302200000000.0,9219600000000.0,7446600000000.0,34.9733886006498,20.5763300654846,497947187584727.2,320990749021559.7,259261758825105.9,5.9179471496142216e-05,3.814875022065366e-05,3.0812452101297184e-05,2.847568988173456e-05,1.8356229841118145e-05,1.4826185640903122e-05
1,1,2.25,0.02,105,1,100000.0,,651.2,0.6512,105.0,0.0032887585846253,0.0429278201914939,0.0061654752881938,15759040000000.0,10158720000000.0,8205120000000.0,32.10082866083707,20.871915325100776,505100350867438.7,325601879071572.06,262986133096269.7,6.890007820628599e-05,4.4414926447027335e-05,3.587359443798362e-05,3.4964495341296226e-05,2.253909617042236e-05,1.820465459918729e-05
2,2,2.25,0.02,110,1,100000.0,,669.0,0.669,110.0,0.0033303896600556,0.0380743441585809,0.0070248012860865,16189800000000.0,10436400000000.0,8429400000000.0,33.361411024032854,22.30563102717351,539796270857599.0,347967844023906.9,281050950942386.3,7.332944213553618e-05,4.727021889728779e-05,3.817979218627091e-05,4.055855761064807e-05,2.614518589777314e-05,2.111726553281676e-05
3,3,2.25,0.02,115,1,100000.0,,693.0,0.693,115.0,0.0034173184343899,0.0409930309360597,0.0063265952144455,16770600000000.0,10810800000000.0,8731800000000.0,34.23690895754089,23.64887867631387,572302863966795.6,368922507350496.3,297975871321554.75,7.88040976796763e-05,5.079933569433679e-05,4.10302326761951e-05,4.576529275640747e-05,2.9501593677684152e-05,2.3828210278129517e-05
4,4,2.25,0.02,120,1,100000.0,,732.8,0.7327999999999999,120.0,0.0033702716891724,0.040239811717999,0.0069218090010921,17733760000000.0,11431680000000.0,9233280000000.0,36.110684589175285,26.446902855742632,640015049108971.8,412571684549585.1,333230975982357.1,8.61653734032709e-05,5.554462087152999e-05,4.486296301162039e-05,5.313884186081355e-05,3.42547906210203e-05,2.7667330886208703e-05
5,5,2.25,0.02,125,1,100000.0,,791.2,0.7912,125.0,0.003365481051287,0.0370208715600961,0.0067450636408559,19147040000000.0,12342720000000.0,9969120000000.0,37.91163083800035,30.0109986261659,726266166753214.8,468171578568187.9,378138582689690.3,9.68664280097527e-05,6.244282136166021e-05,5.043458648441787e-05,6.030639756091416e-05,3.887519842769672e-05,3.1399198730062736e-05
6,6,2.25,0.02,130,1,100000.0,,807.8,0.8078,130.0,0.003997019707765,0.0349990770125234,0.0069680920968124,19548760000000.0,12601680000000.0,10178280000000.0,32.74819352124099,26.405793378227663,639020199753109.4,411930376700351.4,332712996565668.56,0.0001027122037425,6.62111726604918e-05,5.347825484116645e-05,6.48884876206156e-05,4.18289424331241e-05,3.37849150421387e-05
7,7,2.25,0.02,135,1,100000.0,,852.4,0.8523999999999999,135.0,0.0045057699919595,0.034955064243887,0.0070768372689847,20628080000000.0,13297440000000.0,10740240000000.0,30.36654521744382,25.826698710828477,625006108802049.1,402896499888924.1,325416403756438.8,0.0001126855511565,7.264027264638786e-05,5.867098944515943e-05,7.163535149908234e-05,4.6178160470482826e-05,3.7297744995389976e-05
8,8,2.25,0.02,140,1,100000.0,,843.6,0.8436,140.0,0.0042073099690867,0.031361455076425,0.0070957297856282,20407240505364.65,13160160000000.0,10629360000000.0,33.672982235704055,28.36283717066577,686115741531854.5,442460259862386.0,357371748350388.75,0.0001162625985103,7.497507553801754e-05,6.055679178070647e-05,7.430217331519395e-05,4.791576249217191e-05,3.870119278213885e-05
9,9,2.25,0.02,145,1,100000.0,,861.6,0.8615999999999999,145.0,0.0042553541477104,0.0367192914985028,0.0078185149544954,20766444074045.504,13440960000000.0,10856160000000.0,34.90012114120371,30.07980880357756,724989168149344.1,469245017335810.0,379005590925077.25,0.0001225874166211,7.934399155838312e-05,6.408553164330945e-05,7.879747468731929e-05,5.100120663879002e-05,4.119328228517655e-05
10,10,2.25,0.02,150,1,100000.0,,872.8,0.8728,150.0,0.004248519515363,0.0381529551992254,0.0073055203446362,21034480000000.0,13615680000000.0,10997280000000.0,35.777215230636315,31.221674948548905,752442366260028.5,487058129197362.8,393393104351716.1,0.0001283654479533,8.309132730594818e-05,6.711222590095815e-05,8.332731190974201e-05,5.393801102871269e-05,4.356531660011409e-05
11,11,2.25,0.02,155,1,100000.0,,854.6,0.8545999999999999,155.0,0.0048997687979749,0.0380071399407587,0.0068744799918494,20595860000000.0,13331760000000.0,10767960000000.0,32.161490861062845,27.526912668200534,663398595303633.0,429419837623928.5,346839099619326.8,0.0001303591250798,8.438184030069143e-05,6.815456331978924e-05,8.385799905538999e-05,5.428152635950554e-05,4.384277129036987e-05
12,12,2.25,0.02,160,1,100000.0,,839.6,0.8395999999999999,160.0,0.0051220307863388,0.0337833641695669,0.0062258055683148,20234360000000.0,13097760000000.0,10578960000000.0,31.390689445849752,26.4243317097895,636826394205927.0,412219574672716.1,332946579543347.7,0.0001321556932527,8.554476409720748e-05,6.909384792466758e-05,8.474201762321171e-05,5.485375414614534e-05,4.430495527188662e-05
13,13,2.25,0.02,165,1,100000.0,,804.0,0.804,165.0,0.0054568853043405,0.0349449965777943,0.0057590975572128,19376400000000.0,12542400000000.0,10130400000000.0,30.539323067343968,24.57427819219162,592240104431817.9,383358739798189.2,309635905221614.4,0.0001301995549465,8.427855008992474e-05,6.807113661109306e-05,8.312947526031053e-05,5.38099507909064e-05,4.346188333111671e-05
14,14,2.25,0.02,170,1,100000.0,,730.2,0.7302000000000001,170.0,0.0057004039841046,0.0259323144457215,0.0065843130096543,17568482194912.854,11391120000000.0,9200520000000.0,30.395254790896058,22.20380071550696,534219498123496.6,346379291161908.56,279767889015387.7,0.0001218391237153,7.899851925395729e-05,6.380649632050399e-05,7.72587366419795e-05,5.009331656390997e-05,4.045998645546575e-05
15,15,2.25,0.02,175,1,100000.0,,672.6,0.6726,175.0,0.0058191914287533,0.0329741171345563,0.0072539338331464,16142400000000.0,10492560000000.0,8474760000000.0,30.279022410230493,20.31421679596328,487541203103118.6,316901782017027.1,255959131629137.3,0.0001159387348028,7.53601776218641e-05,6.086783577150562e-05,7.24763330811556e-05,4.710961650275114e-05,3.805007486760668e-05
16,16,2.25,0.02,180,1,100000.0,,624.0,0.624,180.0,0.0053205457197406,0.0306209551024785,0.0063260939023225,14976000000000.0,9734400000000.0,7862400000000.0,34.54890602673472,21.63295919406835,519191020657640.2,337474163427466.2,272575285845261.2,0.000111196006494,7.22774042211716e-05,5.837790340940784e-05,6.867992020361835e-05,4.464194813235192e-05,3.605695810689963e-05
17,17,2.25,0.02,185,1,100000.0,,563.8,0.5638,185.0,0.0060784624245343,0.0295097471826593,0.0072325038601927,13531200000000.0,8795280000000.0,7103880000000.0,31.472054671501308,17.726477617591975,425435462822207.3,276533050834434.75,223353617981658.8,0.0001034316928156,6.723060033022998e-05,5.430163872826266e-05,6.320760666213556e-05,4.108494433038811e-05,3.3183993497621164e-05
18,18,2.25,0.02,190,1,100000.0,,489.8,0.4897999999999999,190.0,0.0065490344049464,0.0318681531550143,0.006832929529178,11755200000000.0,7640880000000.0,6171480000000.0,30.02093155510384,14.70792348006645,352990163521594.8,229443606289036.6,185319835848837.3,9.24241552829705e-05,6.007570093393082e-05,4.8522681523559525e-05,5.595156499885766e-05,3.6368517249257486e-05,2.9374571624400277e-05
19,19,2.25,0.02,195,1,100000.0,,441.2,0.4412,195.0,0.0058588025422579,0.0251914377571828,0.0071502299529399,10588800000000.0,6882720000000.0,5559120000000.0,33.9629174368452,15.107304869595348,362575316870288.3,235673955965687.4,190352041356901.38,8.566266657255274e-05,5.568073327215928e-05,4.497289995059018e-05,5.129126714443834e-05,3.333932364388492e-05,2.6927915250830126e-05
20,20,2.25,0.02,200,1,100000.0,,415.6,0.4155999999999999,200.0,0.007484152836821,0.0290123922969359,0.0069465414273378,9944886131468.695,6483360000000.0,5236560000000.0,27.113769215744945,11.277479749814814,269858642834101.1,175928684097111.12,142096244847666.66,8.265657110925062e-05,5.388621848279812e-05,4.352348415918309e-05,4.903959274466424e-05,3.1970334281755285e-05,2.5822193073725425e-05
21,21,2.25,0.02,205,1,100000.0,,378.2,0.3782,205.0,0.0061057775392327,0.0304749580639668,0.0066612512702407,9038980000000.0,5899920000000.0,4765320000000.0,33.96336109082789,12.851755781952956,307156963188675.6,200487390198466.1,161932122852607.22,7.71003456330915e-05,5.0324911793984405e-05,4.0647044141295103e-05,4.531078232579823e-05,2.957523867290596e-05,2.3887692774270194e-05
22,22,2.25,0.02,210,1,100000.0,,377.4,0.3774,210.0,0.006898230039195,0.0286078876292673,0.0063263798827385,9019860000000.0,5887440000000.0,4755240000000.0,31.362928025697904,11.846530755843837,283132085064667.6,184805879791163.8,149266287523632.3,7.897461948116772e-05,5.154828719272873e-05,4.163515504028089e-05,4.5976532235044647e-05,3.000978673082412e-05,2.4238673897973327e-05
23,23,2.25,0.02,215,1,100000.0,,368.6,0.3686,215.0,0.0071193641364288,0.0289601038325153,0.0067738879944289,8796110595499.238,5750160000000.0,4644360000000.0,31.4550298319805,11.612763461604128,277121952598053.4,181159110001024.4,146320819616212.03,7.897045385219388e-05,5.162426506495719e-05,4.1696521783234657e-05,4.568945273335553e-05,2.986793545588888e-05,2.412410171437179e-05
24,24,2.25,0.02,220,1,100000.0,,348.4,0.3483999999999999,220.0,0.0071822526349989,0.0234480315473089,0.0062841166577722,8291920000000.0,5435040000000.0,4389840000000.0,31.273924244376268,10.883431001911129,259025657845484.8,169781523629813.56,137131230624080.2,7.63154338996759e-05,5.002188104348505e-05,4.0402288535122536e-05,4.390627730269254e-05,2.877890445050436e-05,2.3244499748484284e-05
25,25,2.25,0.02,225,1,100000.0,,338.0,0.3379999999999999,225.0,0.0076678483417537,0.0272777631648738,0.0063313898462459,8044400000000.0,5272800000000.0,4258800000000.0,29.59649887493199,10.000339381981842,238008077291167.84,156005294358916.7,126004276212971.2,7.582732589509863e-05,4.970194470435036e-05,4.014387841505221e-05,4.3408510213497294e-05,2.84526369466621e-05,2.2980975995380923e-05
26,26,2.25,0.02,230,1,100000.0,,333.8,0.3338,230.0,0.0062674015532479,0.0248474878537123,0.0065905684599291,7944440000000.0,5207280000000.0,4205880000000.0,37.25660836661964,12.39453136941075,294989846591975.8,193354689362807.7,156171095254575.44,7.663410456402745e-05,5.0230757613396143e-05,4.057099653389688e-05,4.370311692026713e-05,2.864574050235997e-05,2.3136944251906127e-05
27,27,2.25,0.02,235,1,100000.0,,329.2,0.3292,235.0,0.006777311785197,0.0256576414048891,0.0071594571840342,7834960000000.0,5135520000000.0,4147920000000.0,35.953155114482094,11.76783582917067,280074492734262.0,183578238935062.44,148274731447550.44,7.736853099355999e-05,5.071214636552671e-05,4.095981052600234e-05,4.388423688087064e-05,2.8764457787461423e-05,2.323283128987269e-05
28,28,2.25,0.02,240,1,100000.0,,335.8,0.3358,240.0,0.0080426822318656,0.0225166990951902,0.0065606166282639,7965579589074.935,5238480000000.0,4231080000000.0,30.718983065904496,10.323110471589748,244876587457596.84,161040523356800.03,130071191942030.84,8.042996783081777e-05,5.289392606914026e-05,4.272201720969021e-05,4.544177480475397e-05,2.988430732720261e-05,2.4137325148894415e-05
29,29,2.25,0.02,245,1,100000.0,,349.2,0.3492,245.0,0.00831428210559,0.0267438291215229,0.0057576676524027,8276040000000.0,5447520000000.0,4399920000000.0,29.959901834509008,10.488518422785202,248577886620009.25,163620887395449.1,132155332127093.5,8.538364470901426e-05,5.6201892719857496e-05,4.539383642757721e-05,4.803384872544922e-05,3.1617216882574175e-05,2.5536982866694527e-05
30,30,2.25,0.02,250,1,100000.0,,344.6,0.3446,250.0,0.0086689439513463,0.0272016170863595,0.0066884353289904,8167020000000.0,5375760000000.0,4341960000000.0,29.374584946130955,10.078687739606744,238864899428679.8,157227528737865.16,126991465519044.95,8.612239327776856e-05,5.66881576005565e-05,4.578658883121872e-05,4.823992911990549e-05,3.175286473715298e-05,2.56465445953928e-05
31,31,2.25,0.02,255,1,100000.0,,336.4,0.3364,255.0,0.0087067930463717,0.0236294401066458,0.0066579177674207,7957805557502.344,5247840000000.0,4238640000000.0,32.85703480963931,11.024296447659292,260788369615744.6,171979024583485.0,138906135240507.1,8.571156446271459e-05,5.652319263141027e-05,4.56533478946006e-05,4.778501357085718e-05,3.151221826239165e-05,2.54521762888548e-05
32,32,2.25,0.02,260,1,100000.0,,347.0,0.347,260.0,0.0083811628023681,0.0231191490634158,0.0061824944803361,8189200000000.0,5413200000000.0,4372200000000.0,31.808166204958475,11.079968316796627,261487252276400.44,172847505742027.44,139607600791637.56,8.998792598089563e-05,5.948354429245644e-05,4.804440115929174e-05,5.000519030085426e-05,3.305427833446299e-05,2.6697686347066253e-05
33,33,2.25,0.02,265,1,100000.0,,344.6,0.3445999999999999,265.0,0.0086007139294792,0.0252881003847117,0.0064973285295826,8132560000000.0,5375760000000.0,4341960000000.0,32.491693611375595,11.265153921094589,265857632537832.3,175736401169075.56,141940939405791.8,9.12222150853174e-05,6.0299430310633534e-05,4.870338602012708e-05,5.044855928786328e-05,3.334735274960454e-05,2.6934400297757517e-05
34,34,2.25,0.02,270,1,100000.0,,358.8,0.3588,270.0,0.0104767477699396,0.0267609230049091,0.0070889151845078,8464222918032.315,5597280000000.0,4520880000000.0,26.49096592762489,9.507812325298888,224292761940203.4,148321872274662.66,119798435298766.0,9.685098481165018e-05,6.404629054743472e-05,5.1729696211389584e-05,5.335390101064854e-05,3.52822374765984e-05,2.849719180802179e-05
35,35,2.25,0.02,275,1,100000.0,,353.4,0.3534,275.0,0.0089679524208463,0.0256609234662002,0.0071200082878287,8305568685300.557,5513040000000.0,4452840000000.0,31.38886300429429,11.042680253114076,259523880339703.1,172265811948579.6,139137771189237.38,9.69272582775434e-05,6.433802093770997e-05,5.196532460353498e-05,5.3195642709240905e-05,3.531000912686341e-05,2.8519622756312745e-05
36,36,2.25,0.02,280,1,100000.0,,363.2,0.3632,280.0,0.0094219963330146,0.0278752339568394,0.0070944768095223,8535200000000.0,5665920000000.0,4576320000000.0,30.64949798522694,11.088403474922162,260577481660670.8,172979094208785.72,139713883784019.23,0.0001015023664029,6.738029429305237e-05,5.4422545390542287e-05,5.55597505565609e-05,3.688221739073831e-05,2.978948327713479e-05
37,37,2.25,0.02,285,1,100000.0,,364.0,0.364,285.0,0.011407028268718,0.0244253939726899,0.0062179359758355,8554000000000.0,5678400000000.0,4586400000000.0,25.111771555897118,9.164176504574252,215358147857494.9,142961153471358.34,115468623957635.6,0.0001036088754612,6.877865775301548e-05,5.55519928005125e-05,5.664431752338383e-05,3.760218524956543e-05,3.037099577849516e-05
38,38,2.25,0.02,290,1,100000.0,,368.2,0.3681999999999999,290.0,0.0095025812928156,0.0238890755879554,0.0071600815247872,8629309432983.061,5743920000000.0,4639320000000.0,31.01333267859229,11.434826001687329,267991993158284.75,178383285626322.3,144078807621260.34,0.0001064870627562,7.088089426592608e-05,5.724995306094029e-05,5.814780990265063e-05,3.870487793373449e-05,3.12616321772471e-05
39,39,2.25,0.02,295,1,100000.0,,360.2,0.3602,295.0,0.0099334537916206,0.0253252703448038,0.0062086310264849,8428680000000.0,5619120000000.0,4538520000000.0,29.82603366592976,10.72379752467551,250936862077406.9,167291241384937.94,135119848810911.42,0.0001058802523651,7.058683491015674e-05,5.7012443581280433e-05,5.77421542635181e-05,3.849476950901207e-05,3.1091929218817435e-05
40,40,2.25,0.02,300,1,100000.0,,372.6,0.3726,300.0,0.0103012824709252,0.0253935614833439,0.0069336009153254,8703759829126.373,5812560000000.0,4694760000000.0,30.289383337341235,11.228937689795362,262302675223306.38,175171427960807.62,141484614891421.56,0.0001112474959398,7.429349587934943e-05,6.00062851333207e-05,6.0636898885504096e-05,4.049463908763472e-05,3.270720849385881e-05
41,41,2.25,0.02,305,1,100000.0,,379.8,0.3798,305.0,0.0113438301926293,0.0255719717060696,0.0061239579628949,8849340000000.0,5924880000000.0,4785480000000.0,29.058035123462677,11.142168187511638,259612518769021.2,173817823725181.56,140391319162646.66,0.000115123103459,7.707812935458054e-05,6.225541217100736e-05,6.264509438169635e-05,4.194263829847482e-05,3.387674631799889e-05
42,42,2.25,0.02,310,1,100000.0,,383.2,0.3832,310.0,0.0109420209620111,0.0244208394715323,0.0064996279062597,8928560000000.0,5977920000000.0,4828320000000.0,28.926924070989287,11.05652268763458,257616978621885.7,172481753927099.44,139312185864195.7,0.0001181642839644,7.911428454273627e-05,6.389999905374852e-05,6.424163932538998e-05,4.301156967708513e-05,3.474011396995337e-05
43,43,2.25,0.02,315,1,100000.0,,386.2,0.3862,315.0,0.0109382060467964,0.0238641471637122,0.0062731524124767,8996184762200.344,6024720000000.0,4866120000000.0,31.17862128962893,11.89217930271034,277017716810971.25,185517997122281.3,149841459214150.3,0.0001211021556847,8.11017779962897e-05,6.550528222777246e-05,6.57442833918e-05,4.4028764360256085e-05,3.556169429097606e-05
44,44,2.25,0.02,320,1,100000.0,,407.8,0.4077999999999999,320.0,0.0130436060191072,0.0265830038191654,0.0068813993142223,9463258330282.498,6361680000000.0,5138280000000.0,24.57163904544732,10.013448528281678,232368440902689.1,156209797041194.2,126169451456349.16,0.000129489354084,8.704928105506685e-05,7.030903469832324e-05,7.026058988389834e-05,4.723271560940841e-05,3.814950106913757e-05
45,45,2.25,0.02,325,1,100000.0,,397.6,0.3975999999999999,325.0,0.0099566805211906,0.0233230122763721,0.0064920725201615,9224320000000.0,6202560000000.0,5009760000000.0,32.94453808665542,13.1206268895613,304398543837822.1,204681779477156.3,165319898808472.4,0.0001282448907042,8.623363340462481e-05,6.965024236527386e-05,6.952908942213111e-05,4.6752318749364016e-05,3.7761488220640165e-05
46,46,2.25,0.02,330,1,100000.0,,401.4,0.4013999999999999,330.0,0.0108498600481879,0.0247660073425109,0.0062931356705229,9283856196589.604,6261840000000.0,5057640000000.0,31.31799894325052,12.58024083467911,290964491349340.5,196251757020994.1,158511034516956.8,0.0001311810634678,8.847991751182986e-05,7.146454875955489e-05,7.105952741000393e-05,4.792872505721437e-05,3.87116625462116e-05
47,47,2.25,0.02,335,1,100000.0,,394.4,0.3944,335.0,0.0122467206016835,0.0225382673224861,0.0065328957508407,9110640000000.0,6152640000000.0,4969440000000.0,28.839557155208364,11.381403829636174,262910428464595.6,177549899742324.3,143405688253415.8,0.0001307475925486,8.829707548743164e-05,7.131686866292553e-05,7.076362647818404e-05,4.778842307617624e-05,3.859834171537311e-05
48,48,2.25,0.02,340,1,100000.0,,414.8,0.4148,340.0,0.011951964944967,0.020206066566057,0.006442382404105,9561863598894.305,6470880000000.0,5226480000000.0,29.805840219473843,12.50896357264337,288353431642125.1,195139831733236.62,157612941015306.5,0.0001393233359149,9.428544745294444e-05,7.615363063507049e-05,7.538167225528833e-05,5.101367011967268e-05,4.120334894281254e-05
49,49,2.25,0.02,345,1,100000.0,,429.0,0.429,345.0,0.0144119433722607,0.0229406193478758,0.0066087462988975,9867000000000.0,6692400000000.0,5405400000000.0,24.10810672232526,10.36987808814995,238507196027448.84,161770098175139.2,130660463910689.38,0.0001460036400029,9.902855582806702e-05,7.998460278422512e-05,7.89034917613943e-05,5.351715093381527e-05,4.322539113885079e-05
50,50,2.25,0.02,350,1,100000.0,,402.4,0.4024,350.0,0.0128434979938105,0.0234791582713992,0.0062048270440276,9255200000000.0,6277440000000.0,5070240000000.0,28.05416546688692,11.233565622050657,258372009307165.03,175243623703990.22,141542926837838.22,0.0001390289463745,9.429789406279584e-05,7.616368366610432e-05,7.508863593954096e-05,5.092968350681908e-05,4.113551360166157e-05
51,51,2.25,0.02,355,1,100000.0,,436.2,0.4361999999999999,355.0,0.0143634032466592,0.022898231649287,0.0076349165601313,10026635273875.293,6804720000000.0,5496120000000.0,24.97932413335553,10.86698562509159,249792071043647.6,169524975751428.8,136924018876154.05,0.000152780305084,0.0001036865478013,8.374682707038247e-05,8.247894373324198e-05,5.597551947090469e-05,4.521099649573071e-05
52,52,2.25,0.02,360,1,100000.0,,432.4,0.4324,360.0,0.0136245678837439,0.0196630920587206,0.0070763320908361,9901960000000.0,6745440000000.0,5448240000000.0,26.93629010491312,11.644244692655713,266653203461815.8,181650217205429.2,146717483127461.97,0.0001531198768643,0.0001043087370778,8.424936456293553e-05,8.260237747653806e-05,5.6270615224191865e-05,4.544934306569343e-05
53,53,2.25,0.02,365,1,100000.0,,424.8,0.4248,365.0,0.0139169117203095,0.0248405324393691,0.006887522001571,9727920000000.0,6626880000000.0,5352480000000.0,26.756472857043367,11.341512436891602,259720634804817.7,176927594015508.94,142903056704834.2,0.0001526089006856,0.0001039606485019,8.396821609778747e-05,8.22462334500076e-05,5.602800182620605e-05,4.52533860903972e-05
54,54,2.25,0.02,370,1,100000.0,,428.8,0.4287999999999999,370.0,0.0140975382886835,0.0208632265160606,0.0064951296047824,9785605096001.23,6683092054290.509,5402880000000.0,26.26176702282542,11.259847754365214,256959943016124.75,175491135866881.97,141874081705001.72,0.0001557327972099,0.0001063579216017,8.598401500321885e-05,8.386631153316506e-05,5.7276609339056987e-05,4.6304711135489074e-05
55,55,2.25,0.02,375,1,100000.0,,416.6,0.4165999999999999,375.0,0.0145386021245257,0.0213339743687446,0.0062619009384163,9498480000000.0,6480662174439.648,5249160000000.0,26.308930759037384,11.026597530145423,251406423687315.7,171530613361457.28,138935128879832.31,0.0001532688745213,0.0001045729208915,8.470122013025132e-05,8.247570918752767e-05,5.627186758741349e-05,4.55786813931074e-05
56,56,2.25,0.02,380,1,100000.0,,424.0,0.424,380.0,0.0144202495734816,0.0239453467809409,0.005833854069233,9643439682389.98,6583272983769.057,5342400000000.0,26.7351146553734,11.286475672111427,256699168327284.16,175240448995702.56,142209593468604.03,0.0001577355789855,0.0001076811189695,8.738443801455329e-05,8.48498471874036e-05,5.7924322136406935e-05,4.7006238286714826e-05
57,57,2.25,0.02,385,1,100000.0,,448.0,0.4479999999999999,385.0,0.0154648150439924,0.0209525605358817,0.0073653912293569,10169600000000.0,6944000000000.0,5644800000000.0,26.67702006144537,11.984273842739784,272043016230193.03,185756244562466.62,151001850418521.25,0.0001686434880928,0.0001151530425303,9.3608279734361e-05,9.06195699633765e-05,6.187679887367117e-05,5.029984940698431e-05
58,58,2.25,0.02,390,1,100000.0,,462.2,0.4622,390.0,0.0161090712445684,0.0214059770830506,0.006997554392762,10476694568138.951,7164100000000.0,5823720000000.0,24.33970007143235,11.259159520868335,255211543474883.8,174516972573459.22,141865409962941.06,0.0001760578440383,0.0001203906434678,9.786594243198124e-05,9.456097919669072e-05,6.466202738440153e-05,5.256397064796512e-05
59,59,2.25,0.02,395,1,100000.0,,445.4,0.4453999999999999,395.0,0.0151896165922948,0.0218806769065051,0.0065753199533608,10066040000000.0,6903700000000.0,5612040000000.0,26.693821685758053,11.965966865284951,270430851155439.9,185472486411916.8,150771182502590.4,0.000171370183104,0.0001175326477041,9.554266845625044e-05,9.211869409046192e-05,6.317875037177699e-05,5.135820997963807e-05
