,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,10000.0,10.0,,0.009975047199283722,0.010912710400827252,0.010147888230225763
1,1,2.5,0.01,2400,1,100000.0,150,,10000.0,10.0,,0.014974729062742824,0.009141975659524593,0.00842660723590812
2,2,2.5,0.01,2400,1,100000.0,200,,10000.0,10.0,,0.01989672702555396,0.008174765817625617,0.007521357434835909
3,3,2.5,0.01,2400,1,100000.0,250,,10000.0,10.0,,0.02495547090401402,0.007533830624239511,0.006510197002477572
4,4,2.5,0.01,2400,1,100000.0,300,,10000.0,10.0,,0.029882265288453023,0.0069038331141600935,0.006200196260090317
5,5,2.5,0.01,2400,1,100000.0,350,,10000.0,10.0,,0.03496024833019817,0.006617446975881932,0.005584258888544577
6,6,2.5,0.01,2400,1,100000.0,400,,10000.0,10.0,,0.03987930739530839,0.0062780878858587795,0.005152822581908213
7,7,2.5,0.01,2400,1,100000.0,450,,10000.0,10.0,,0.04491499467413121,0.006012684523568308,0.005004334821373156
8,8,2.5,0.01,2400,1,100000.0,500,,10000.0,10.0,,0.04984151768660752,0.005743154125757664,0.004704515878994008
9,9,2.5,0.01,2400,1,100000.0,550,,10000.0,10.0,,0.054884378127858326,0.005738154049552001,0.004462871053539023
10,10,2.5,0.01,2400,1,100000.0,600,,10000.0,10.0,,0.05990478251103241,0.005372724961734283,0.004392037361247098
11,11,2.5,0.01,2400,1,100000.0,650,,10000.0,10.0,,0.06491809608092808,0.005457689091031966,0.0042446402981229005
12,12,2.5,0.01,2400,1,100000.0,700,,10000.0,10.0,,0.06982912284383928,0.005267894067087281,0.004055423795629473
13,13,2.5,0.01,2400,1,100000.0,750,,10000.0,10.0,,0.07451561451919815,0.005270206336596785,0.004008219031019748
14,14,2.5,0.01,2400,1,100000.0,800,,10000.0,10.0,,0.07985734835169636,0.004938096691775648,0.0038369771084650938
15,15,2.5,0.01,2400,1,100000.0,850,,10000.0,10.0,,0.08487372651913118,0.0049586924525318295,0.0038040766062572874
16,16,2.5,0.01,2400,1,100000.0,900,,10000.0,10.0,,0.08969776495227619,0.004738268779017365,0.003640670243619483
17,17,2.5,0.01,2400,1,100000.0,950,,10000.0,10.0,,0.09480527710921821,0.005041808294394044,0.0035415529577460607
18,18,2.5,0.01,2400,1,100000.0,1000,,10000.0,10.0,,0.09943699264005432,0.004788825943905784,0.0035066672191752728
19,19,2.5,0.01,2400,1,100000.0,1050,,10000.0,10.0,,0.10483667175072012,0.004700460759573484,0.003330660101491613
20,20,2.5,0.01,2400,1,100000.0,1100,,10000.0,10.0,,0.10988775552940296,0.0045096287892857755,0.0033202454187494916
21,21,2.5,0.01,2400,1,100000.0,1150,,10000.0,10.0,,0.11482984936348886,0.0046349267535539486,0.0032072032269941327
22,22,2.5,0.01,2400,1,100000.0,1200,,10000.0,10.0,,0.11977867815324088,0.004529711093572193,0.0032061162311253595
23,23,2.5,0.01,2400,1,100000.0,1250,,10000.0,10.0,,0.12481284932726112,0.004567202768282604,0.003168916017004904
24,24,2.5,0.01,2400,1,100000.0,1300,,10000.0,10.0,,0.1294417934187345,0.004638804158927113,0.00311201843750644
25,25,2.5,0.01,2400,1,100000.0,1350,,10000.0,10.0,,0.13481355980137777,0.004593856904007309,0.003080820717699745
26,26,2.5,0.01,2400,1,100000.0,1400,,10000.0,10.0,,0.1398516700322625,0.004333440558962688,0.002929988670088869
27,27,2.5,0.01,2400,1,100000.0,1450,,10000.0,10.0,,0.14455957765389485,0.0043370525432205485,0.0029261515484938984
28,28,2.5,0.01,2400,1,100000.0,1500,,10000.0,10.0,,0.14964460139669655,0.004224332388842682,0.0028652996469627112
29,29,2.5,0.01,2400,1,100000.0,1550,,10000.0,10.0,,0.154701021161286,0.004435736029635843,0.00283181595952888
30,30,2.5,0.01,2400,1,100000.0,1600,,10000.0,10.0,,0.1597655321252205,0.004386070243843832,0.002868386356756772
31,31,2.5,0.01,2400,1,100000.0,1650,,10000.0,10.0,,0.16479699455254831,0.0043468882731330484,0.0027946475756732204
32,32,2.5,0.01,2400,1,100000.0,1700,,10000.0,10.0,,0.1642273620700568,0.004303881680840462,0.0027383584299898334
33,33,2.5,0.01,2400,1,100000.0,1750,,10000.0,10.0,,0.17428663010911577,0.0042349772019558175,0.002736318203901624
34,34,2.5,0.01,2400,1,100000.0,1800,,10000.0,10.0,,0.1739752799005485,0.004255203422947723,0.00259758263111129
35,35,2.5,0.01,2400,1,100000.0,1850,,10000.0,10.0,,0.1846016607962997,0.00414047417397371,0.002588411725505175
36,36,2.5,0.01,2400,1,100000.0,1900,,10000.0,10.0,,0.1895072086066648,0.004125749467886978,0.0025818680677165574
37,37,2.5,0.01,2400,1,100000.0,1950,,10000.0,10.0,,0.19478338036011336,0.00420271805072053,0.00260988236719014
38,38,2.5,0.01,2400,1,100000.0,2000,,10000.0,10.0,,0.19322999938527835,0.004260226873278598,0.0024821995155631647
