,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,13.5,0.0135,,8.516492470718618e-05,0.0015700067719107585,8.608503433963488e-05
1,1,2.5,0.01,2400,1,100000.0,150,,14.87,0.01487,,0.0001226745800960316,0.0012674206324696491,9.70573400393322e-05
2,2,2.5,0.01,2400,1,100000.0,200,,5.59,0.00559,,0.00021271717282676385,0.001455879873884455,9.271444501838963e-05
3,3,2.5,0.01,2400,1,100000.0,250,,8.05,0.008049999999999998,,0.0002660238132109356,0.0013826569992088178,8.745716214058703e-05
4,4,2.5,0.01,2400,1,100000.0,300,,7.979999999999999,0.00798,,0.0003558132022014428,0.0012678113804814263,9.114555156245524e-05
5,5,2.5,0.01,2400,1,100000.0,350,,9.98,0.00998,,0.00038202808266300255,0.0010315135135106298,0.0001036963168963807
6,6,2.5,0.01,2400,1,100000.0,400,,12.41,0.01241,,0.00036008866821816813,0.0006983880429050585,8.762117572090853e-05
7,7,2.5,0.01,2400,1,100000.0,450,,13.39,0.01339,,0.0004149902208729373,0.0007498166400821627,0.00010458651341789392
8,8,2.5,0.01,2400,1,100000.0,500,,15.3,0.0153,,0.00046507177107912406,0.0008532498508408606,0.00010572008692924612
9,9,2.5,0.01,2400,1,100000.0,550,,15.45,0.015449999999999997,,0.0004971875330591046,0.0008017886391888878,0.0001118902345193438
10,10,2.5,0.01,2400,1,100000.0,600,,17.169999999999998,0.01717,,0.0005218677573873264,0.0007657490281755897,0.0001118363538635731
11,11,2.5,0.01,2400,1,100000.0,650,,19.68,0.01968,,0.0006130748300734012,0.0007294539499777506,0.00011339776399683682
12,12,2.5,0.01,2400,1,100000.0,700,,20.11,0.02011,,0.0006815374752125081,0.0007925174625268706,0.00011122178398921933
13,13,2.5,0.01,2400,1,100000.0,750,,20.35,0.02035,,0.0006877713958806453,0.0007758591777790864,0.00011724966790736166
14,14,2.5,0.01,2400,1,100000.0,800,,21.74,0.02174,,0.000759056660679107,0.0007011527971496113,0.00011531415003158668
15,15,2.5,0.01,2400,1,100000.0,850,,22.06,0.022060000000000003,,0.0007601267009579261,0.0006071001611830593,0.00011276357209698432
16,16,2.5,0.01,2400,1,100000.0,900,,24.62,0.02462,,0.000989841878600828,0.000791820564461652,0.00010731808165942672
17,17,2.5,0.01,2400,1,100000.0,950,,25.0,0.025,,0.000892625208392701,0.0007108162176861939,0.00011143163533985452
18,18,2.5,0.01,2400,1,100000.0,1000,,25.96,0.02596,,0.0011526994653831934,0.0006476238243494958,0.00011832362064800877
19,19,2.5,0.01,2400,1,100000.0,1050,,25.71,0.02571,,0.001092403840455063,0.0006953009922622445,0.00010655504202802936
20,20,2.5,0.01,2400,1,100000.0,1100,,26.51,0.02651,,0.0011630994964548335,0.000641994473078712,0.0001158310594535185
21,21,2.5,0.01,2400,1,100000.0,1150,,26.69,0.02669,,0.001091162966019965,0.0006897297250734764,0.00011807232303455487
22,22,2.5,0.01,2400,1,100000.0,1200,,25.98,0.02598,,0.001330115913301597,0.0006910497972059399,0.00010620860253980892
23,23,2.5,0.01,2400,1,100000.0,1250,,25.48,0.02548,,0.0013814993941787179,0.0006721363576645126,0.00010865823974706855
24,24,2.5,0.01,2400,1,100000.0,1300,,25.59,0.02559000000000001,,0.0013028321012598099,0.0006291089240466147,0.00011210295417145806
25,25,2.5,0.01,2400,1,100000.0,1350,,24.53,0.024530000000000003,,0.001413472136787277,0.0006149464674945851,0.00011477335507721452
26,26,2.5,0.01,2400,1,100000.0,1400,,22.49,0.022490000000000003,,0.0015942192132979472,0.0006017199743212712,0.0001137222135912392
27,27,2.5,0.01,2400,1,100000.0,1450,,21.52,0.02152,,0.0016143419525428727,0.0006152084857206436,0.0001104504078747158
28,28,2.5,0.01,2400,1,100000.0,1500,,18.82,0.01882,,0.0017022041306245228,0.0006273711731169635,0.00011435647147473168
29,29,2.5,0.01,2400,1,100000.0,1550,,17.619999999999997,0.017619999999999997,,0.0018508197641222068,0.0005499265552951166,0.00011108225203023996
30,30,2.5,0.01,2400,1,100000.0,1600,,15.9,0.015899999999999997,,0.00174628966190312,0.0005881801958028356,0.00011152297140662537
31,31,2.5,0.01,2400,1,100000.0,1650,,14.08,0.014079999999999999,,0.0020007037288382887,0.0005708887263775093,0.0001138237282669452
32,32,2.5,0.01,2400,1,100000.0,1700,,12.28,0.01228,,0.0017421414032018604,0.0007004604626726224,0.00010663331751842074
33,33,2.5,0.01,2400,1,100000.0,1750,,11.8,0.0118,,0.002272589171081731,0.0006571447490774258,9.951565352443776e-05
34,34,2.5,0.01,2400,1,100000.0,1800,,9.540000000000001,0.009539999999999998,,0.0025214012287398924,0.0006770563517741106,8.992842760233494e-05
35,35,2.5,0.01,2400,1,100000.0,1850,,9.21,0.00921,,0.0023889849325734905,0.0006485372531859046,9.265347323152512e-05
36,36,2.5,0.01,2400,1,100000.0,1900,,6.57,0.006570000000000001,,0.0027458900273791974,0.0007212715285633151,9.073089859445673e-05
37,37,2.5,0.01,2400,1,100000.0,1950,,6.63,0.00663,,0.0028157306477718125,0.0007276314021922759,8.817104124674001e-05
38,38,2.5,0.01,2400,1,100000.0,2000,,5.220000000000001,0.005220000000000001,,0.0028698334477107188,0.0006932745712671421,9.323107739265251e-05
