,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,510,500000.0,17.15,2.43,0.81,,0.51,500000.0,100.0,510.0,0.3467102189948521,0.0584390178236197,0.0462611765228343,1.708057348720487e-05,2.772950226372184e-05,2134366636184695.2,1520000000000000.0,1260000000000000.0,1.470969045788559,147.09690457885588,3139587254191537.0,2235872949598609.2,1853420997693584.0,0.0472593263614281,0.0336559684037127,0.0278990264399197,0.0265032699489731,0.0188744378025187,0.0156459155468247
11,11,2.25,0.02,511,500000.0,17.15,2.43,0.81,,0.511,500000.0,100.0,511.0,0.5105206852541073,0.0578878005289198,0.0460767530932428,1.858775382862654e-05,2.158054581108258e-05,2132597171900624.0,1520000000000000.0,1260000000000000.0,1.0009388742899892,100.09388742899893,2134599412556224.8,1521427088920783.5,1261182981605386.2,0.0473144812430247,0.0337232049432488,0.0279547619924299,0.026539681542074,0.018916050567581,0.0156804103389158
12,12,2.25,0.02,512,500000.0,17.15,2.43,0.81,,0.512,500000.0,100.0,512.0,0.5119129629536587,0.0567126741167282,0.0461935607124717,2.585426497084368e-05,-1.073412421224095e-05,2130827707616552.8,1520000000000000.0,1260000000000000.0,1.000170023134087,100.01700231340872,2131189997621600.8,1520258435163812.8,1260214229148950.0,0.0473589987004213,0.0337829650737742,0.0280042999953655,0.0265762540443393,0.0189578472266914,0.0157150575694942
13,13,2.25,0.02,513,500000.0,17.15,2.43,0.81,,0.513,500000.0,100.0,513.0,0.5128451256064182,0.0572236882958643,0.046418684824102,8.732462735160317e-05,8.215675117218553e-06,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.0003019905734674,100.03019905734676,2130643239921484.8,1520459025671670.5,1260380508122569.0,0.0474435685982566,0.0338564433189436,0.0280652095933348,0.0266247603771566,0.0189998290015389,0.0157498582512757
14,14,2.25,0.02,514,500000.0,17.15,2.43,0.81,,0.514,500000.0,100.0,514.0,0.5139128323585282,0.0573544142222268,0.0459763866736277,1.5928157406207864e-05,-3.737794996907215e-06,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.0001696156156905,100.01696156156906,2130361281261420.8,1520257815735849.8,1260213715675770.0,0.0475360511881168,0.0339224402844777,0.0281199176042381,0.0266838512338963,0.0190419971246584,0.0157848134059668
15,15,2.25,0.02,515,500000.0,17.15,2.43,0.81,,0.515,500000.0,100.0,515.0,0.5145675702636936,0.0581707643940065,0.0464786722254555,-7.960676676751253e-06,5.183421903148213e-05,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.000840375028074,100.08403750280742,2131789998809798.5,1521277370042672.8,1261058872535373.2,0.04763204879892,0.0339909456217645,0.0281767049233047,0.0267432049659494,0.0190843528395508,0.0158199240643644
16,16,2.25,0.02,516,500000.0,17.15,2.43,0.81,,0.516,500000.0,100.0,516.0,0.515928401074234,0.057526515129856,0.044691426065018,4.48983118923188e-05,3.3975351721568475e-05,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.0001387768644194,100.01387768644194,2130295594721212.8,1520210940833917.8,1260174858849168.5,0.0477333428296295,0.0340632305638671,0.0282366253358372,0.0268028233313921,0.0191268974008056,0.0158551912664573
17,17,2.25,0.02,517,500000.0,17.15,2.43,0.81,,0.517,500000.0,100.0,517.0,0.5151211942014697,0.057737735809757,0.0455532335081327,-2.945112673982212e-05,3.334691400950061e-05,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.0036473082833308,100.36473082833308,2137768766643494.8,1525543908590663.0,1264595608436996.8,0.047817027629207,0.0341229492940819,0.0282861290200942,0.0268627081040124,0.0191696320742248,0.0158906160615284
18,18,2.25,0.02,518,500000.0,17.15,2.43,0.81,,0.518,500000.0,100.0,518.0,0.5179441702399572,0.0573183383042659,0.0453287569330419,-2.695584327173828e-05,1.0294613348512702e-06,2130000000000000.0,1520000000000000.0,1260000000000000.0,1.0001077910772065,100.0107791077206,2130229594994448.8,1520163842437353.2,1260135816757279.8,0.0479218912831267,0.0341977815729354,0.0283481610407228,0.0269228610734865,0.0192125581369481,0.0159261995082596
19,19,2.25,0.02,519,500000.0,17.15,2.43,0.81,,0.519,500000.0,100.0,519.0,0.5189644706308627,0.0568057704766796,0.0462047245080638,-2.7573994879678902e-05,1.320105510820273e-06,2128441567334840.0,1520000000000000.0,1260000000000000.0,1.0000684620453768,100.0068462045377,2128587284798004.8,1520104062308973.0,1260086262177174.8,0.0479704251124015,0.0342574808206513,0.0283976485750136,0.0269635414956649,0.0192556768775805,0.0159619426748364
20,20,2.25,0.02,520,500000.0,17.15,2.43,0.81,,0.52,500000.0,100.0,520.0,0.5196838478588006,0.0571274181960549,0.0460561323972697,1.270521121623429e-05,-2.517483364456981e-05,2126672103050768.8,1520000000000000.0,1260000000000000.0,1.0006083547574205,100.06083547574204,2127965874142132.8,1520924699231279.0,1260766526994349.5,0.0480317559818132,0.0343298193396263,0.0284576133999534,0.027001725520765,0.019298989596321,0.0159978466390555
21,21,2.25,0.02,521,500000.0,17.15,2.43,0.81,,0.521,500000.0,100.0,521.0,0.5206343693569124,0.0571597763862162,0.0451992629852381,1.511216580281859e-05,-2.98222655731092e-06,2124902638766697.2,1519494204022968.5,1260000000000000.0,1.0007022791129585,100.07022791129585,2126394913506973.2,1520561313064715.0,1260884871682327.5,0.0480840838174902,0.0343843926462614,0.0285123395795687,0.0270392937593975,0.0193354977299691,0.0160334452578095
22,22,2.25,0.02,522,500000.0,17.15,2.43,0.81,,0.522,500000.0,100.0,522.0,0.5219115881623111,0.0580507214952396,0.0455078692150221,2.7546200009163017e-05,-4.363449938154677e-06,2123133174482626.5,1518904384751850.8,1260000000000000.0,1.000169400028078,100.0169400028078,2123492833301996.8,1519161687197275.5,1260213444035378.2,0.0481398092571574,0.0344395576502789,0.0285691733297885,0.0270770295655809,0.0193710971254728,0.0160692026589173
23,23,2.25,0.02,523,500000.0,17.15,2.43,0.81,,0.523,500000.0,100.0,523.0,0.5228938001848746,0.0577063374202426,0.0447778278218574,8.709177651497077e-05,-2.489121701260893e-05,2121363710198555.2,1518314565480732.8,1260000000000000.0,1.0002031001612333,100.02031001612332,2121794559510130.8,1518622935413784.5,1260255906203153.8,0.048182945640194,0.03448577338321,0.0286186245266551,0.0271149340629364,0.0194068556617067,0.0161051199070913
24,24,2.25,0.02,524,500000.0,17.15,2.43,0.81,,0.524,500000.0,100.0,524.0,0.5239460242326004,0.0576889323715875,0.0449976816787921,-5.0175330425131605e-05,6.348742509477857e-06,2119594245914484.0,1517724746209615.0,1260000000000000.0,1.0001030178012682,100.0103017801268,2119812601853278.8,1517881098875899.8,1260129802429598.0,0.0482437040530699,0.034544660437388,0.0286786337640023,0.0271530083851536,0.0194427744081767,0.016141198076584
25,25,2.25,0.02,525,500000.0,17.15,2.43,0.81,,0.525,500000.0,100.0,525.0,0.5248208272603279,0.0580610252876049,0.0450972674511975,-1.61864912085325e-05,-2.591570704881896e-06,2117824781630412.8,1517134926938497.0,1260000000000000.0,1.000341397921663,100.0341397921663,2118547802609308.0,1517652873649436.2,1260430161381295.2,0.0482954208720632,0.0345971349715693,0.0287333639811091,0.0271912536761034,0.0194788544439936,0.0161774382512959
26,26,2.25,0.02,526,500000.0,17.15,2.43,0.81,,0.526,500000.0,100.0,526.0,0.5259275609942051,0.0580793364024183,0.0455737704133408,-3.208064000757186e-05,-2.050126497224402e-06,2116055317346340.8,1516545107667379.2,1260000000000000.0,1.000137735709568,100.0137735709568,2116346773726960.8,1516753990083875.8,1260173546994055.5,0.0483505505671499,0.0346521143915984,0.0287902179187869,0.0272296710899528,0.0195150968579811,0.0162138415248834
27,27,2.25,0.02,527,500000.0,17.15,2.43,0.81,,0.527,500000.0,100.0,527.0,0.5269102109126607,0.0573991296972011,0.044829195091417,2.207652080680546e-05,7.278561223231092e-06,2114285853062270.5,1515955288396261.2,1260000000000000.0,1.0001704068083703,100.01704068083704,2114646141766472.8,1516213617498589.0,1260214712578546.5,0.0484108897098188,0.0347108902825386,0.0288502715685414,0.0272682617912809,0.0195515027487858,0.0162504090008694
28,28,2.25,0.02,528,500000.0,17.15,2.43,0.81,,0.528,500000.0,100.0,528.0,0.5279105920776601,0.0569523506002857,0.0454674561679944,2.184757055556118e-05,-3.2111898140773496e-05,2112516388778199.2,1515365469125143.5,1260000000000000.0,1.000169361864834,100.0169361864834,2112874168493294.8,1515622114246899.8,1260213395949691.0,0.0484532231822751,0.0347568149853263,0.0288996864279838,0.0273070269551963,0.0195880732249877,0.0162871417927541
29,29,2.25,0.02,529,500000.0,17.15,2.43,0.81,,0.529,500000.0,100.0,529.0,0.5288930987044296,0.0559939554831071,0.0454952754775724,-7.686528223165409e-06,4.023036908870348e-05,2110746924494128.0,1514775649854025.8,1260000000000000.0,1.0002021226895044,100.02021226895044,2111173554339368.8,1515081820382370.0,1260254674588775.5,0.0485168516800654,0.0348180753835071,0.0289618960982418,0.0273459677674571,0.0196248094052131,0.0163240410241288
30,30,2.25,0.02,530,500000.0,17.15,2.43,0.81,,0.53,500000.0,100.0,530.0,0.5296826497642542,0.0571899256023143,0.0456952093486323,2.201209947417474e-05,-4.501632266058941e-06,2110000000000000.0,1514185830582907.8,1260000000000000.0,1.0005991327748551,100.0599132774855,2111264170154944.0,1515093028941231.2,1260754907296317.5,0.0485824063843529,0.0348638821624682,0.0290112948077179,0.0273983631101167,0.0196617124182484,0.01636110782879
31,31,2.25,0.02,531,500000.0,17.15,2.43,0.81,,0.531,500000.0,100.0,531.0,0.5299113196431335,0.057810393221629,0.0449828384938664,3.433124310835573e-05,-1.0550520528616672e-05,2110000000000000.0,1513596011311790.0,1260000000000000.0,1.0020544576356656,100.20544576356656,2114334905611254.5,1516705630194542.8,1262588616620938.8,0.0486830467900368,0.0349224954691493,0.0290713928698798,0.0274595206322509,0.0196979245978714,0.0163976284344247
32,32,2.25,0.02,532,500000.0,17.15,2.43,0.81,,0.532,500000.0,100.0,532.0,0.5319103217959764,0.0564689478781157,0.0448704548708115,4.0539956428169735e-05,1.0667222586654616e-05,2110000000000000.0,1513006192040672.0,1260000000000000.0,1.000168596472655,100.0168596472655,2110355738557302.0,1513261279547755.2,1260212431555545.5,0.0487747286107337,0.0349746286270822,0.0291261412556988,0.0275209517919009,0.0197342988018952,0.0164343124444526
33,33,2.25,0.02,533,500000.0,17.15,2.43,0.81,,0.533,500000.0,100.0,533.0,0.5303698712696132,0.0575094519005456,0.0453661886722722,2.4868264444792344e-05,4.739504340833731e-05,2110000000000000.0,1512416372769554.2,1260000000000000.0,1.0049590462672602,100.49590462672602,2120463587623919.2,1519916515537480.2,1266248398296747.8,0.0488682122902222,0.0350280020737964,0.0291819656330237,0.0275826584296918,0.0197708361201782,0.016471160958015
34,34,2.25,0.02,534,500000.0,17.15,2.43,0.81,,0.534,500000.0,100.0,534.0,0.5332772395829579,0.0576089013324694,0.0450553348238191,5.613525664522402e-05,1.009734469769836e-05,2110000000000000.0,1511826553498436.2,1260000000000000.0,1.001355318328619,100.13553183286189,2112859721673386.0,1513875559736085.5,1261707701094060.0,0.0489526765339579,0.0350748607814489,0.0292324039965814,0.0276446424027937,0.0198075376523755,0.0165081750841327
35,35,2.25,0.02,535,500000.0,17.15,2.43,0.81,,0.535,500000.0,100.0,535.0,0.534872468485446,0.0559707641762604,0.0443611925830331,3.662505160650248e-05,2.5312961056568343e-05,2110000000000000.0,1511236734227318.5,1260000000000000.0,1.0002384334996997,100.02384334996997,2110503094684366.5,1511597063690735.2,1260300426209621.8,0.0490533913128002,0.0351333113224317,0.0292925464711508,0.0277069055851081,0.019844404508049,0.0165453559418181
36,36,2.25,0.02,536,500000.0,17.15,2.43,0.81,,0.536,500000.0,100.0,536.0,0.5358914636584586,0.0572692323261135,0.0455349630110872,-5.413862542568869e-06,-5.260452159446277e-05,2108360782733004.5,1510646914956200.8,1260000000000000.0,1.000202534186308,100.0202534186308,2108787797868578.8,1510952872599919.8,1260255193074748.0,0.0491069000541476,0.0351852432835044,0.0293472988944613,0.0277478763310977,0.0198814378067793,0.0165827046601874
37,37,2.25,0.02,537,500000.0,17.15,2.43,0.81,,0.537,500000.0,100.0,537.0,0.5369597846533907,0.0558710092799424,0.0453779351818791,-6.21639021470091e-05,-3.622579997887957e-05,2106591318762032.8,1510057095685082.8,1260000000000000.0,1.000074894522381,100.00748945223808,2106749090912704.0,1510170190690032.0,1260094367098200.0,0.0491590394800548,0.035238423192375,0.029403135384261,0.0277873144274614,0.0199186386782792,0.0166202223785754
38,38,2.25,0.02,538,500000.0,17.15,2.43,0.81,,0.538,500000.0,100.0,538.0,0.5379226554324532,0.0575968031705401,0.04463275628535,-6.286539054230528e-05,-2.057092443176612e-05,2104821854791062.8,1509467276382543.8,1260000000000000.0,1.0001437838075151,100.01437838075154,2105124494091486.0,1509684313334861.8,1260181167597469.2,0.0492182860175818,0.0352967601386632,0.0294633202524919,0.0278269313827766,0.0199560082620927,0.0166579102466507
39,39,2.25,0.02,539,500000.0,17.15,2.43,0.81,,0.539,500000.0,100.0,539.0,0.5388723987084632,0.0576024125667319,0.0446639313267695,7.76594638144175e-06,3.6054452635715535e-06,2103052390820092.0,1508877457076637.2,1260000000000000.0,1.0002367931477707,100.02367931477708,2103550379215640.5,1509234748919298.5,1260298359366191.0,0.0492592357841479,0.0353420346311676,0.0295126442683737,0.0278667284165452,0.0199935477089116,0.0166957694245339
40,40,2.25,0.02,540,500000.0,17.15,2.43,0.81,,0.54,500000.0,100.0,540.0,0.5389127863737713,0.0570291343819019,0.0443872619564235,-3.780095668793726e-06,3.1280249986274694e-05,2101282926849120.8,1508287637770730.8,1260000000000000.0,1.0020174203576508,100.20174203576508,2105522097802930.5,1511330487956362.5,1262541949650640.0,0.0493218291233974,0.0354028980050825,0.0295750295695154,0.0279067067593815,0.0200312581795846,0.0167338010829159
41,41,2.25,0.02,541,500000.0,17.15,2.43,0.81,,0.541,500000.0,100.0,541.0,0.5408172401707816,0.0572486459337907,0.0440823614311092,3.853551774081963e-05,-2.292830852379232e-05,2099513462792059.2,1507697818464824.2,1260000000000000.0,1.000337932698227,100.03379326982268,2100222957041504.0,1508207318856728.8,1260425795199765.8,0.0493624565650652,0.0354480547022739,0.029624337435431,0.027943627872749,0.0200668143026379,0.0167700620851655
42,42,2.25,0.02,542,500000.0,17.15,2.43,0.81,,0.542,500000.0,100.0,542.0,0.5408497516493753,0.0566019050742877,0.0443790282818828,3.321724906223039e-05,3.765104252021352e-05,2097743998507988.0,1507107999158917.8,1260000000000000.0,1.0021267428654943,100.21267428654944,2102205360590448.0,1510313230343658.5,1262679696010523.0,0.049421128315035,0.0355062285312337,0.0296845667160692,0.0279807093416286,0.0201025248557032,0.0168064805789112
43,43,2.25,0.02,543,500000.0,17.15,2.43,0.81,,0.543,500000.0,100.0,543.0,0.542925898176918,0.0573927597855731,0.0451122167011838,-4.2989781631479015e-05,7.466757847853761e-05,2095974534223916.5,1506518179853011.2,1260000000000000.0,1.0001364860717288,100.01364860717288,2096260605554536.5,1506723798601367.2,1260171972450378.2,0.0494705471676318,0.0355578168810667,0.0297393352893461,0.0280179522160306,0.0201383908470682,0.0168430575924292
44,44,2.25,0.02,544,500000.0,17.15,2.43,0.81,,0.544,500000.0,100.0,544.0,0.5438173754267837,0.0574970459035102,0.0435841728136382,-2.030048129502021e-05,1.6256253191691894e-05,2094205069939844.8,1505928360547104.5,1260000000000000.0,1.000335819673053,100.03358196730532,2094908345201738.5,1506434080916784.8,1260423132788046.8,0.0492934776295351,0.0354465983383582,0.0296579273466272,0.0280553575520848,0.0201744132938172,0.0168797941629671
45,45,2.25,0.02,545,500000.0,17.15,2.43,0.81,,0.545,500000.0,100.0,545.0,0.5449438851014747,0.0550037032265779,0.0452187690293979,-3.722611970273998e-05,-2.4916050581053374e-05,2092435605655774.5,1505338541241198.0,1260000000000000.0,1.0001029737190552,100.01029737190552,2092651071531972.0,1505493551549226.8,1260129746886009.5,0.0493350560052688,0.0354925910447548,0.0297080447296044,0.0280929264151554,0.0202105932219274,0.0169166913368415
46,46,2.25,0.02,546,500000.0,17.15,2.43,0.81,,0.546,500000.0,100.0,546.0,0.54554308944887,0.0566564191679229,0.0443190453858181,-6.323545008644902e-06,-2.892805023807988e-05,2090666141371703.2,1504748721935291.5,1260000000000000.0,1.000837533386394,100.08375333863944,2092417144064905.2,1506008999228046.2,1261055292066856.8,0.049394755755704,0.0355516809321526,0.0297691683146275,0.0281306598799419,0.0202469316663665,0.0169537501695375
47,47,2.25,0.02,547,500000.0,17.15,2.43,0.81,,0.547,500000.0,100.0,547.0,0.5469468975386462,0.0561392924888548,0.0499539332006789,-4.033855003141362e-05,4.552002415478496e-05,2088896688996475.2,1504158902629385.0,1260000000000000.0,1.0000970888793643,100.00970888793644,2089099497635117.2,1504304939731627.0,1260122331987999.0,0.0494451708113705,0.0356041513492384,0.0298247948548651,0.0281685591911714,0.0202834296711907,0.0169909717258094
48,48,2.25,0.02,548,500000.0,17.15,2.43,0.81,,0.548,500000.0,100.0,548.0,0.5477978976243776,0.0561230599452102,0.044934833382414,-2.787306223742536e-05,1.802888712238137e-05,2087127243811320.8,1503569083323478.5,1260000000000000.0,1.0003689360191028,100.03689360191028,2087897260228014.5,1504123804115526.0,1260464859384069.8,0.0494991014609465,0.0356592147554274,0.0298826379779798,0.028206625379811,0.0203200882896458,0.0170283570797827
49,49,2.25,0.02,549,500000.0,17.15,2.43,0.81,,0.549,500000.0,100.0,549.0,0.5489437105209163,0.0547062370405117,0.0446500665645847,4.449651371677356e-05,-5.704994781182606e-07,2085357798626167.5,1502979264017572.0,1260000000000000.0,1.000102541440962,100.01025414409618,2085571634219760.0,1503133381677040.0,1260129202215611.8,0.0495565582428729,0.0357168824861547,0.0299427097964465,0.0282448594524494,0.0203569085842674,0.0170659073150573
50,50,2.25,0.02,550,500000.0,17.15,2.43,0.81,,0.55,500000.0,100.0,550.0,0.5494496904702828,0.0564741691163145,0.0449420904249004,2.4107180575841146e-06,-2.005968609525915e-05,2083588353441012.8,1502389444711665.2,1260000000000000.0,1.001001564909876,100.1001564909876,2085675202422446.5,1503894185260456.5,1261261971786443.8,0.0495973551918249,0.0357626029166238,0.0299928090107116,0.0282832625221738,0.0203938916269844,0.0171036235248124
51,51,2.25,0.02,551,500000.0,17.15,2.43,0.81,,0.551,500000.0,100.0,551.0,0.5509434385821805,0.0569498133729342,0.0450965295619736,6.749441226554243e-05,2.1244922096344727e-06,2081818908255860.0,1501799625405758.8,1260000000000000.0,1.0001026628395195,100.01026628395196,2082032633696346.8,1501953804419692.5,1260129355177794.8,0.049658200890346,0.0358228408819313,0.0300551276932422,0.0283183376132727,0.0204285150120752,0.0171393896228069
52,52,2.25,0.02,552,500000.0,17.15,2.43,0.81,,0.552,500000.0,100.0,552.0,0.5519225099558298,0.0560451345211459,0.0448135660738018,0.0001030962383518,2.6852301885522483e-05,2080049463070705.2,1501209806099852.2,1260000000000000.0,1.0001404002242569,100.01404002242568,2080341502481786.5,1501420576293285.2,1260176904282563.8,0.0496986825945453,0.0358684497584177,0.0301052168137784,0.0283535597057339,0.0204632835054069,0.017175305618206
53,53,2.25,0.02,553,500000.0,17.15,2.43,0.81,,0.553,500000.0,100.0,553.0,0.5529128516059245,0.056290331233888,0.0444432951241067,5.840162636781204e-05,6.609002089941449e-06,2080000000000000.0,1500619986793945.8,1260000000000000.0,1.0001576168718496,100.01576168718496,2080327843093447.2,1500856509822099.0,1260198597258530.5,0.0497967469292536,0.0359259585189221,0.030165337082144,0.0284124243707023,0.0204981980211285,0.0172113724553293
54,54,2.25,0.02,554,500000.0,17.15,2.43,0.81,,0.554,500000.0,100.0,554.0,0.5536109523718551,0.0570775151412284,0.0443400340582926,-5.500548995298907e-05,2.1337890667709103e-05,2080000000000000.0,1500030167488039.2,1260000000000000.0,1.00070274554085,100.070274554085,2081461710724968.0,1501084306999381.8,1260885459381470.8,0.0498867952962143,0.0359767778382798,0.0302198856121298,0.0284722138569884,0.0205332594810834,0.0172475910864449
55,55,2.25,0.02,555,500000.0,17.15,2.43,0.81,,0.555,500000.0,100.0,555.0,0.5548509675523974,0.0562118197324882,0.0447978569695308,2.6720074226124347e-05,8.410186290607849e-06,2080000000000000.0,1500000000000000.0,1260000000000000.0,1.0002685990586988,100.02685990586988,2080558686042092.8,1500402898588048.2,1260338434813960.5,0.0499823923301743,0.0360449944688757,0.0302777953538556,0.0285322555090915,0.0205761457998256,0.0172839624718535
56,56,2.25,0.02,556,500000.0,17.15,2.43,0.81,,0.556,500000.0,100.0,556.0,0.5559586993846324,0.0561624783373971,0.0441030162130243,1.3956171485372418e-05,-2.9440329040696344e-05,2080000000000000.0,1500000000000000.0,1260000000000000.0,1.0000742872004942,100.00742872004942,2080154517377028.0,1500111430800741.2,1260093601872622.8,0.0500817151357291,0.0361166214921123,0.0303379620533743,0.02859255092567,0.0206196280713967,0.0173204875799732
57,57,2.25,0.02,557,500000.0,17.15,2.43,0.81,,0.557,500000.0,100.0,557.0,0.5569048824484071,0.0564853859781621,0.044006187643551,2.273043338656025e-05,-5.183913740758169e-05,2080000000000000.0,1500000000000000.0,1260000000000000.0,1.0001707967636675,100.01707967636678,2080355257268428.8,1500256195145501.5,1260215203922221.5,0.050162509059292,0.0361748863408356,0.0303869045263019,0.0286531017189243,0.0206632945088396,0.0173571673874253
58,58,2.25,0.02,558,500000.0,17.15,2.43,0.81,,0.558,500000.0,100.0,558.0,0.5578114848607356,0.0562682772075592,0.0436492677246631,-2.509925911619942e-06,-1.8919325755973773e-05,2079432678000555.2,1500000000000000.0,1260000000000000.0,1.0003379549263165,100.03379549263164,2080135432518028.0,1500506932389474.2,1260425823207158.2,0.0502407200338494,0.0362411733008045,0.0304425855726758,0.0287060777683184,0.0207071462846685,0.0173940028791216
