# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs
6.818820000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.818820000000000000e+12	5.020000000000000000e+02	5.016625256853330939e-01	3.537149530972498457e-02	5.288932645819005574e-03	1.000672711827948147e+00	1.000672711827948262e+02	6.823407100866649414e+12
6.825120000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.825120000000000000e+12	5.040000000000000000e+02	5.023349138006665271e-01	3.432817482318412106e-02	4.975961791395139625e-03	1.003314693352161058e+00	1.003314693352161129e+02	6.847743179891702148e+12
6.831390000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.831390000000000000e+12	5.060000000000000000e+02	5.057253573539242097e-01	3.508173506743639952e-02	4.854003633882783900e-03	1.000543066789280289e+00	1.000543066789280289e+02	6.835099901033621094e+12
6.837630000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.837630000000000000e+12	5.080000000000000000e+02	5.075998461051085542e-01	3.893306017801397706e-02	4.808348016785412085e-03	1.000788325485048702e+00	1.000788325485048631e+02	6.843020277986333984e+12
6.843850000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.843850000000000000e+12	5.100000000000000000e+02	5.096453753972127743e-01	3.430533563515437978e-02	5.612741175590293258e-03	1.000695826195834304e+00	1.000695826195834428e+02	6.848612130110361328e+12
6.850030000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.850030000000000000e+12	5.120000000000000000e+02	5.115365079507796509e-01	3.852436228592706624e-02	5.463761679225782528e-03	1.000906078143038336e+00	1.000906078143038371e+02	6.856236662462157227e+12
6.856200000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.856200000000000000e+12	5.140000000000000000e+02	5.137577256045915419e-01	3.388546715783907759e-02	4.815363410250513704e-03	1.000471573240331091e+00	1.000471573240331082e+02	6.859433200450357422e+12
6.862330000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.862330000000000000e+12	5.160000000000000000e+02	5.150300177867848106e-01	3.547261999642264962e-02	5.540768556244506787e-03	1.001883350833381536e+00	1.001883350833381456e+02	6.875254174924438477e+12
6.868440000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.868440000000000000e+12	5.180000000000000000e+02	5.161983947256203464e-01	3.931342386243243114e-02	5.301561411330520633e-03	1.003490141179802286e+00	1.003490141179802180e+02	6.892411825285000000e+12
6.874530000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.874530000000000000e+12	5.200000000000000000e+02	5.189102879236315857e-01	3.495887488148180511e-02	5.547456035469038385e-03	1.002100000909075916e+00	1.002100000909075845e+02	6.888966519249468750e+12
6.880590000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.880590000000000000e+12	5.220000000000000000e+02	5.211251056409764715e-01	3.805531884809322529e-02	4.913364169798070495e-03	1.001678856669066864e+00	1.001678856669066988e+02	6.892141524408615234e+12
6.886620000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.886620000000000000e+12	5.240000000000000000e+02	5.234671819807772408e-01	3.367504941945643343e-02	4.885392681556730010e-03	1.001017863273121700e+00	1.001017863273121691e+02	6.893629637573946289e+12
6.892620000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.892620000000000000e+12	5.260000000000000000e+02	3.581191057772074027e-01	3.725989817790573144e-02	4.736441415425184792e-03	1.468785081595826547e+00	1.468785081595826796e+02	1.012377742910902539e+13
6.898610000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.898610000000000000e+12	5.280000000000000000e+02	5.267646906800109718e-01	3.331602761938519397e-02	4.763979221011594226e-03	1.002345087553978553e+00	1.002345087553978544e+02	6.914787844450751953e+12
6.904560000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.904560000000000000e+12	5.300000000000000000e+02	5.291809553332313953e-01	3.554310393172404464e-02	4.912862978729578764e-03	1.001547759152165318e+00	1.001547759152165327e+02	6.915246595931674805e+12
6.910490000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.910490000000000000e+12	5.320000000000000000e+02	5.318295199729163869e-01	3.430843812883241362e-02	4.876494660526812380e-03	1.000320553900603926e+00	1.000320553900603926e+02	6.912705184524584961e+12
6.916400000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.916400000000000000e+12	5.340000000000000000e+02	5.339049010804046702e-01	3.400590745484582955e-02	5.446878942657077879e-03	1.000178119585347414e+00	1.000178119585347360e+02	6.917631946300096680e+12
6.922280000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.922280000000000000e+12	5.360000000000000000e+02	5.349680248549475436e-01	3.655615968173133584e-02	5.528421893367005749e-03	1.001929040797031378e+00	1.001929040797031405e+02	6.935633360528473633e+12
6.928140000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.928140000000000000e+12	5.380000000000000000e+02	5.366719076876051986e-01	3.424545916826740588e-02	5.041418457989714497e-03	1.002474682004723006e+00	1.002474682004722837e+02	6.945284943384201172e+12
6.933970000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.933970000000000000e+12	5.400000000000000000e+02	5.396236493976402926e-01	3.413643405377123768e-02	4.770259619992644681e-03	1.000697431631804690e+00	1.000697431631804619e+02	6.938805970011984375e+12
6.939780000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.939780000000000000e+12	5.420000000000000000e+02	5.396965993207913925e-01	3.685827158993095626e-02	5.484976655909040537e-03	1.004267954777012584e+00	1.004267954777012619e+02	6.969398667202416992e+12
6.945560000000000000e+12	1.000000000000000000e+05	1.000000000000000000e+02	6.945560000000000000e+12	5.440000000000000000e+02	5.434230583034604933e-01	3.531749222852519771e-02	4.992722493439075843e-03	1.001061680559416578e+00	1.001061680559416800e+02	6.952933966026261719e+12
