,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
445,445,0.1,1392,2,100000.0,0.01715,0.00243,5.72,1.58350413155677,8195560000000.0,100000.0,100.0,8195560000000.0,1392.0,1.387578841690356,0.03336482495680003,0.004815724425464888,1.0031862393521784,100.31862393521784,8221673015785.14
446,446,0.1,1394,2,100000.0,0.01715,0.00243,5.72,1.58453856906118,8196870000000.0,100000.0,100.0,8196870000000.0,1394.0,1.39213839653803,0.03381727660596694,0.00538911341366967,1.0013372258581468,100.1337225858147,8207831066519.87
447,447,0.1,1396,2,100000.0,0.01715,0.00243,5.72,1.58557197542434,8198170000000.0,100000.0,100.0,8198170000000.0,1396.0,1.3937252680766503,0.03843462133929416,0.00560206205428784,1.0016321236153582,100.16321236153583,8211550426859.722
448,448,0.1,1398,2,100000.0,0.01715,0.00243,5.72,1.58660654670593,8199460000000.0,100000.0,100.0,8199460000000.0,1398.0,1.396071170993764,0.03347443626468834,0.004751242459400244,1.0013816122317483,100.1381612231748,8210788474229.7295
449,449,0.1,1400,2,100000.0,0.01715,0.00243,5.72,1.58764002600254,8200750000000.0,100000.0,100.0,8200750000000.0,1400.0,1.399244995612662,0.03938767031422088,0.004870442773799867,1.0005395798374874,100.05395798374876,8205174959352.275
450,450,0.1,1402,2,100000.0,0.01715,0.00243,5.72,1.58867462374292,8202040000000.0,100000.0,100.0,8202040000000.0,1402.0,1.3997070469622483,0.034279825156887864,0.004769972125076316,1.0016381663882652,100.16381663882652,8215476306243.206
451,451,0.1,1404,2,100000.0,0.01715,0.00243,5.72,1.58971032383046,8203320000000.0,100000.0,100.0,8203320000000.0,1404.0,1.4020630941267882,0.035833357587391486,0.0048229055204778,1.0013814684098923,100.13814684098922,8214652627436.236
452,452,0.1,1406,2,100000.0,0.01715,0.00243,5.72,1.59074484667151,8204600000000.0,100000.0,100.0,8204600000000.0,1406.0,1.4044821182155829,0.035158422904055894,0.00550792434840528,1.0010807412673544,100.10807412673545,8213467049802.136
453,453,0.1,1408,2,100000.0,0.01715,0.00243,5.72,1.59178269516596,8205870000000.0,100000.0,100.0,8205870000000.0,1408.0,1.4069175779784473,0.03406660885927941,0.00458992656365991,1.0007693570956075,100.07693570956076,8212183244310.133
454,454,0.1,1410,2,100000.0,0.01715,0.00243,5.72,1.59281931861216,8207140000000.0,100000.0,100.0,8207140000000.0,1410.0,1.4094877591951445,0.039088170273566994,0.00537175582554704,1.0003634233795315,100.03634233795319,8210122666555.091
455,455,0.1,1412,2,100000.0,0.01715,0.00243,5.72,1.59385696366851,8208400000000.0,100000.0,100.0,8208400000000.0,1412.0,1.4084496757777742,0.03354851539915848,0.00489952360684619,1.0025207320384133,100.25207320384132,8229091176864.11
456,456,0.1,1414,2,100000.0,0.01715,0.00243,5.72,1.59489332028164,8209660000000.0,100000.0,100.0,8209660000000.0,1414.0,1.413501578758769,0.03893526763800104,0.004774565325356446,1.000352614562814,100.0352614562814,8212554845671.754
457,457,0.1,1416,2,100000.0,0.01715,0.00243,5.72,1.59593295038997,8210910000000.0,100000.0,100.0,8210910000000.0,1416.0,1.4150234739486223,0.037224774094591594,0.005072123718262021,1.0006901129694,100.06901129694,8216576455481.577
458,458,0.1,1418,2,100000.0,0.01715,0.00243,5.72,1.59697124291797,8212160000000.0,100000.0,100.0,8212160000000.0,1418.0,1.4134435670866878,0.03264699645280986,0.005266410272719646,1.003223639782594,100.3223639782594,8238633045677.027
459,459,0.1,1420,2,100000.0,0.01715,0.00243,5.72,1.59801278952994,8213410000000.0,100000.0,100.0,8213410000000.0,1420.0,1.4183046766354437,0.0346159619812081,0.004688801204727719,1.0011953167697212,100.11953167697212,8223227626709.594
460,460,0.1,1422,2,100000.0,0.01715,0.00243,5.72,1.59905294879362,8214650000000.0,100000.0,100.0,8214650000000.0,1422.0,1.418506089189577,0.037960296840844336,0.004884222866496001,1.0024630918661892,100.24630918661892,8234883437598.591
461,461,0.1,1424,2,100000.0,0.01715,0.00243,5.72,1.60009401134903,8215890000000.0,100000.0,100.0,8215890000000.0,1424.0,1.4216526133900516,0.0342138328762024,0.005322526879094504,1.001651167512963,100.16511675129628,8229455810658.077
462,462,0.1,1426,2,100000.0,0.01715,0.00243,5.72,1.60113362100295,8217120000000.0,100000.0,100.0,8217120000000.0,1426.0,1.425537997054107,0.03432354522719967,0.004941426393038379,1.0003240902360004,100.03240902360004,8219783088360.045
463,463,0.1,1428,2,100000.0,0.01715,0.00243,5.72,1.60217408315186,8218340000000.0,100000.0,100.0,8218340000000.0,1428.0,1.4253496583121432,0.0348889756826745,0.005432721152433548,1.0018594326468604,100.18594326468605,8233621449698.998
464,464,0.1,1430,2,100000.0,0.01715,0.00243,5.72,1.60415791703261,8219570000000.0,100000.0,100.0,8219570000000.0,1430.0,1.4285004611479053,0.03447821164367942,0.004814999458381932,1.0010497293440772,100.10497293440768,8228198323824.696
465,465,0.1,1432,2,100000.0,0.01715,0.00243,5.72,1.60520308304591,8220780000000.0,100000.0,100.0,8220780000000.0,1432.0,1.42036473067742,0.03453651816291691,0.005520879036534533,1.0081917475640436,100.81917475640437,8288122554539.538
466,466,0.1,1434,2,100000.0,0.01715,0.00243,5.72,1.6062490536883,8222000000000.0,100000.0,100.0,8222000000000.0,1434.0,1.4307535871175787,0.0386278445173357,0.004964491573699257,1.0022690230600515,100.22690230600516,8240655907599.745
467,467,0.1,1436,2,100000.0,0.01715,0.00243,5.72,1.60729581042874,8223210000000.0,100000.0,100.0,8223210000000.0,1436.0,1.4358331370790438,0.03922614002079664,0.004779097935660203,1.0001162133096435,100.01162133096436,8224165646449.995
468,468,0.1,1438,2,100000.0,0.01715,0.00243,5.72,1.60834333459219,8224410000000.0,100000.0,100.0,8224410000000.0,1438.0,1.4369574771546922,0.03776408957365744,0.005273056007973035,1.0007255070952916,100.07255070952915,8230376867809.587
469,469,0.1,1440,2,100000.0,0.01715,0.00243,5.72,1.6093916073593,8225610000000.0,100000.0,100.0,8225610000000.0,1440.0,1.4365295747038545,0.03802214636364402,0.005270029105858729,1.0024158397830831,100.24158397830834,8245481755878.13
470,470,0.1,1442,2,100000.0,0.01715,0.00243,5.72,1.61044060976595,8226810000000.0,100000.0,100.0,8226810000000.0,1442.0,1.4409997516575004,0.03289342499419527,0.0054663755648039405,1.0006941349860397,100.06941349860396,8232520516644.499
471,471,0.1,1444,2,100000.0,0.01715,0.00243,5.72,1.61148790978604,8228000000000.0,100000.0,100.0,8228000000000.0,1444.0,1.441452140833462,0.03384018087497864,0.00555098247131908,1.0017675641766812,100.17675641766812,8242543518045.732
472,472,0.1,1446,2,100000.0,0.01715,0.00243,5.72,1.61253830623567,8229190000000.0,100000.0,100.0,8229190000000.0,1446.0,1.445637298236079,0.039567280686208045,0.005032745209959717,1.0002508940274046,100.02508940274048,8231254654621.379
473,473,0.1,1448,2,100000.0,0.01715,0.00243,5.72,1.61358694609894,8230370000000.0,100000.0,100.0,8230370000000.0,1448.0,1.4460463024624914,0.03479774765242582,0.0049258672394492395,1.0013510615352923,100.13510615352922,8241489736328.223
474,474,0.1,1450,2,100000.0,0.01715,0.00243,5.72,1.61463622269755,8231550000000.0,100000.0,100.0,8231550000000.0,1450.0,1.4471948914574568,0.034222778363385165,0.004931856693537597,1.0019383073828558,100.19383073828558,8247505274137.346
475,475,0.1,1452,2,100000.0,0.01715,0.00243,5.72,1.61568611629009,8232720000000.0,100000.0,100.0,8232720000000.0,1452.0,1.4510094996005591,0.03334962694391455,0.004950533275772233,1.0006826284732897,100.06826284732897,8238339889084.621
476,476,0.1,1454,2,100000.0,0.01715,0.00243,5.72,1.61673660698881,8233890000000.0,100000.0,100.0,8233890000000.0,1454.0,1.4530182617722855,0.034064411946054085,0.004627832229501932,1.0006756544315667,100.0675654431567,8239453264267.534
477,477,0.1,1456,2,100000.0,0.01715,0.00243,5.72,1.61778767475916,8235050000000.0,100000.0,100.0,8235050000000.0,1456.0,1.454964223371462,0.035201357571865544,0.004622552883726377,1.0007118914760236,100.07118914760238,8240912461899.629
478,478,0.1,1458,2,100000.0,0.01715,0.00243,5.72,1.61883929941956,8236210000000.0,100000.0,100.0,8236210000000.0,1458.0,1.4546753139372868,0.032665489261782824,0.004783024470050284,1.002285517620915,100.22855176209148,8255034003084.554
479,479,0.1,1460,2,100000.0,0.01715,0.00243,5.72,1.61989146064109,8237370000000.0,100000.0,100.0,8237370000000.0,1460.0,1.4579467571184068,0.03510490507352392,0.004721989555561254,1.0014083112922803,100.140831129228,8248970781189.689
480,480,0.1,1462,2,100000.0,0.01715,0.00243,5.72,1.62094413794722,8238520000000.0,100000.0,100.0,8238520000000.0,1462.0,1.4614515514349475,0.03933420838842679,0.005270086942611404,1.0003752765971023,100.03752765971024,8241611723750.759
481,481,0.1,1464,2,100000.0,0.01715,0.00243,5.72,1.62199731071351,8239670000000.0,100000.0,100.0,8239670000000.0,1464.0,1.4616460993506735,0.034069043454782275,0.005288869425616573,1.0016104449978502,100.16104449978502,8252939535335.437
482,482,0.1,1466,2,100000.0,0.01715,0.00243,5.72,1.6230534572135,8240810000000.0,100000.0,100.0,8240810000000.0,1466.0,1.4582146330740215,0.035080101548763135,0.0049352623089347885,1.0053389718834231,100.5338971883423,8284807452886.631
483,483,0.1,1468,2,100000.0,0.01715,0.00243,5.72,1.62511154282261,8241950000000.0,100000.0,100.0,8241950000000.0,1468.0,1.4666593285398903,0.03456204056334965,0.005009017490303145,1.0009140987508287,100.0914098750829,8249483956199.394
484,484,0.1,1470,2,100000.0,0.01715,0.00243,5.72,1.6261692650852,8243090000000.0,100000.0,100.0,8243090000000.0,1470.0,1.4649968938333586,0.034418144583622766,0.00467504727214706,1.003415096774403,100.34150967744034,8271240950070.117
485,485,0.1,1472,2,100000.0,0.01715,0.00243,5.72,1.62722740485192,8244220000000.0,100000.0,100.0,8244220000000.0,1472.0,1.470801725662568,0.0346774653611462,0.004777591022624978,1.0008147082754424,100.08147082754424,8250936634258.566
486,486,0.1,1474,2,100000.0,0.01715,0.00243,5.72,1.62828594070926,8245350000000.0,100000.0,100.0,8245350000000.0,1474.0,1.4680144469029983,0.03407078305959487,0.004861100842392082,1.0040773121202105,100.40773121202103,8278968865490.379
487,487,0.1,1476,2,100000.0,0.01715,0.00243,5.72,1.62934485109385,8246470000000.0,100000.0,100.0,8246470000000.0,1476.0,1.4745383429576575,0.03391917572088036,0.004887969597676598,1.000991264180632,100.0991264180632,8254644430327.654
488,488,0.1,1478,2,100000.0,0.01715,0.00243,5.72,1.630404114292,8247590000000.0,100000.0,100.0,8247590000000.0,1478.0,1.4769485946922032,0.03315484083682542,0.004859921019138686,1.0007118767109264,100.07118767109264,8253461267242.269
489,489,0.1,1480,2,100000.0,0.01715,0.00243,5.72,1.63146370843972,8248700000000.0,100000.0,100.0,8248700000000.0,1480.0,1.4782922220992987,0.03922011416671056,0.004672280263741613,1.001155237019563,100.11552370195632,8258229203603.269
490,490,0.1,1482,2,100000.0,0.01715,0.00243,5.72,1.63252361152239,8249810000000.0,100000.0,100.0,8249810000000.0,1482.0,1.477085862441072,0.03385189958956486,0.004824471290722905,1.0033269139485277,100.33269139485276,8277256407961.702
491,491,0.1,1484,2,100000.0,0.01715,0.00243,5.72,1.63358637842757,8250920000000.0,100000.0,100.0,8250920000000.0,1484.0,1.4749355567048497,0.03318060798511601,0.0047981705308774636,1.0061456537907332,100.61456537907333,8301627297775.037
492,492,0.1,1486,2,100000.0,0.01715,0.00243,5.72,1.63464684081556,8252020000000.0,100000.0,100.0,8252020000000.0,1486.0,1.4851228223344604,0.0347642862724938,0.004858851430117417,1.0005906431793703,100.05906431793704,8256893999329.03
493,493,0.1,1488,2,100000.0,0.01715,0.00243,5.72,1.63571013845086,8253110000000.0,100000.0,100.0,8253110000000.0,1488.0,1.4871624623758635,0.03559476914230025,0.005364684761947454,1.000563178297816,100.0563178297816,8257757972441.488
494,494,0.1,1490,2,100000.0,0.01715,0.00243,5.72,1.63677367170429,8254210000000.0,100000.0,100.0,8254210000000.0,1490.0,1.476349356485798,0.03388960746874293,0.004783590522624583,1.0092462149654706,100.92462149654706,8330530200030.136
495,495,0.1,1492,2,100000.0,0.01715,0.00243,5.72,1.63783741784768,8255300000000.0,100000.0,100.0,8255300000000.0,1492.0,1.4906858912056575,0.03446097264114132,0.005578992923710613,1.000881546409002,100.0881546409002,8262577430070.235
496,496,0.1,1494,2,100000.0,0.01715,0.00243,5.72,1.63890135400087,8256380000000.0,100000.0,100.0,8256380000000.0,1494.0,1.4929754757290539,0.033284560203913946,0.004982342497112074,1.0006862298059156,100.06862298059154,8262045774044.963
497,497,0.1,1496,2,100000.0,0.01715,0.00243,5.72,1.63996545713164,8257460000000.0,100000.0,100.0,8257460000000.0,1496.0,1.4953807500733092,0.03619916971736203,0.004752411899905228,1.0004141085316636,100.04141085316635,8260879484635.87
498,498,0.1,1498,2,100000.0,0.01715,0.00243,5.72,1.64102970405558,8258540000000.0,100000.0,100.0,8258540000000.0,1498.0,1.4975770725613984,0.03403568420274054,0.004711447672769525,1.0002824077947978,100.02824077947976,8260872276069.649
499,499,0.1,1500,2,100000.0,0.01715,0.00243,5.72,1.642094071436,8259610000000.0,100000.0,100.0,8259610000000.0,1500.0,1.4972015701009695,0.034573924687886476,0.004850502723416911,1.0018691069759176,100.18691069759174,8275048094669.358
500,500,0.1,1502,2,100000.0,0.01715,0.00243,5.72,1.64315853578386,8260680000000.0,100000.0,100.0,8260680000000.0,1502.0,1.5009691068164557,0.03875082999857223,0.005601059303336,1.0006868183887747,100.06868183887748,8266353586927.784
501,501,0.1,1504,2,100000.0,0.01715,0.00243,5.72,1.6452904916716,8261740000000.0,100000.0,100.0,8261740000000.0,1504.0,1.5004062157497629,0.03355754549927143,0.004734842701038869,1.0023952075194793,100.23952075194792,8281528581771.98
502,502,0.1,1506,2,100000.0,0.01715,0.00243,5.72,1.64636106025239,8262800000000.0,100000.0,100.0,8262800000000.0,1506.0,1.5044413927100777,0.03290472309478431,0.00543554768793475,1.0010360039928938,100.10360039928936,8271360293792.481
503,503,0.1,1508,2,100000.0,0.01715,0.00243,5.72,1.64743167618473,8263860000000.0,100000.0,100.0,8263860000000.0,1508.0,1.5047747788335073,0.03366719867129878,0.005514473439815387,1.002143324842933,100.21433248429328,8281572136436.519
504,504,0.1,1510,2,100000.0,0.01715,0.00243,5.72,1.64850231535038,8264910000000.0,100000.0,100.0,8264910000000.0,1510.0,1.504447968139857,0.03421409248296982,0.005469715098272923,1.0036904113520175,100.36904113520175,8295410917687.403
505,505,0.1,1512,2,100000.0,0.01715,0.00243,5.72,1.64957565182227,8265960000000.0,100000.0,100.0,8265960000000.0,1512.0,1.5094153025490868,0.03371588301759994,0.004972016678367759,1.0017123832298165,100.17123832298164,8280114491282.334
506,506,0.1,1514,2,100000.0,0.01715,0.00243,5.72,1.65064897951052,8267000000000.0,100000.0,100.0,8267000000000.0,1514.0,1.5057953565064963,0.03675497926740256,0.005665386741900241,1.00544871084776,100.544871084776,8312044492578.432
507,507,0.1,1516,2,100000.0,0.01715,0.00243,5.72,1.65172227387316,8268040000000.0,100000.0,100.0,8268040000000.0,1516.0,1.5152712997369235,0.03713848174238642,0.005266660253800454,1.0004809041543932,100.04809041543932,8272016134784.689
508,508,0.1,1518,2,100000.0,0.01715,0.00243,5.72,1.65279551021382,8269080000000.0,100000.0,100.0,8269080000000.0,1518.0,1.5170811266771125,0.03505136739928405,0.005552959842770489,1.000605685026812,100.0605685026812,8274088457941.511
509,509,0.1,1520,2,100000.0,0.01715,0.00243,5.72,1.65386866368164,8270110000000.0,100000.0,100.0,8270110000000.0,1520.0,1.5197767653357914,0.03837873691161589,0.004604704659898258,1.0001468864831335,100.01468864831338,8271324767373.028
510,510,0.1,1522,2,100000.0,0.01715,0.00243,5.72,1.65494170927134,8271140000000.0,100000.0,100.0,8271140000000.0,1522.0,1.5202015157346975,0.03534698187016608,0.004791960887456743,1.0011830564873718,100.1183056487372,8280925225834.962
511,511,0.1,1524,2,100000.0,0.01715,0.00243,5.72,1.65601737046599,8272160000000.0,100000.0,100.0,8272160000000.0,1524.0,1.5233303654433712,0.03840712051361762,0.004781756872068728,1.0004395859045545,100.04395859045546,8275796324936.219
512,512,0.1,1526,2,100000.0,0.01715,0.00243,5.72,1.65709289017178,8273180000000.0,100000.0,100.0,8273180000000.0,1526.0,1.5226933365336208,0.03426213160146557,0.004862445913919919,1.0021715885838882,100.21715885838884,8291145943240.451
513,513,0.1,1528,2,100000.0,0.01715,0.00243,5.72,1.65817100850774,8274200000000.0,100000.0,100.0,8274200000000.0,1528.0,1.521137204810202,0.03972514312377909,0.005641034000102505,1.0045116214159355,100.45116214159354,8311530057919.732
514,514,0.1,1530,2,100000.0,0.01715,0.00243,5.72,1.65924617724698,8275210000000.0,100000.0,100.0,8275210000000.0,1530.0,1.525441886840781,0.03932215420506253,0.004764988491337176,1.002988060835709,100.2988060835709,8299936830908.268
515,515,0.1,1532,2,100000.0,0.01715,0.00243,5.72,1.66032391025481,8276220000000.0,100000.0,100.0,8276220000000.0,1532.0,1.5288192012480977,0.034273289771155444,0.00491089266350774,1.002080559133026,100.20805591330262,8293439165107.935
516,516,0.1,1534,2,100000.0,0.01715,0.00243,5.72,1.66140141611748,8277220000000.0,100000.0,100.0,8277220000000.0,1534.0,1.5323128077020556,0.03393503985780195,0.0046880643007947,1.0011010756351209,100.1101075635121,8286333845268.534
517,517,0.1,1536,2,100000.0,0.01715,0.00243,5.72,1.66248146836303,8278220000000.0,100000.0,100.0,8278220000000.0,1536.0,1.5348616374187711,0.03388002388114541,0.004689819255197422,1.0007416711405617,100.07416711405618,8284359716869.219
518,518,0.1,1538,2,100000.0,0.01715,0.00243,5.72,1.66356125834534,8279220000000.0,100000.0,100.0,8279220000000.0,1538.0,1.5372657955767863,0.03956213510951485,0.005435558241402379,1.0004776040846848,100.04776040846848,8283174189290.005
519,519,0.1,1540,2,100000.0,0.01715,0.00243,5.72,1.66576883018961,8280210000000.0,100000.0,100.0,8280210000000.0,1540.0,1.5384348963289085,0.03743246378643238,0.005339562100151989,1.0010173350037928,100.10173350037925,8288633747471.755
520,520,0.1,1542,2,100000.0,0.01715,0.00243,5.72,1.6668514497279,8281200000000.0,100000.0,100.0,8281200000000.0,1542.0,1.5361883227228643,0.034733943186526686,0.004843724867681233,1.0037831802202704,100.37831802202705,8312529272040.103
521,521,0.1,1544,2,100000.0,0.01715,0.00243,5.72,1.66793373203937,8282180000000.0,100000.0,100.0,8282180000000.0,1544.0,1.5398369061476842,0.03932242523614368,0.004780935686731517,1.0027035940207012,100.27035940207011,8304571652326.371
522,522,0.1,1546,2,100000.0,0.01715,0.00243,5.72,1.6690184998339,8283160000000.0,100000.0,100.0,8283160000000.0,1546.0,1.5423336180915612,0.033553345555931646,0.004833868019212354,1.002377165267898,100.23771652678982,8302850440260.443
523,523,0.1,1548,2,100000.0,0.01715,0.00243,5.72,1.67010289386714,8284140000000.0,100000.0,100.0,8284140000000.0,1548.0,1.5363657863945264,0.0327327174645716,0.0047793579239566765,1.0075725544714038,100.75725544714038,8346872101398.734
524,524,0.1,1550,2,100000.0,0.01715,0.00243,5.72,1.67118688703001,8285110000000.0,100000.0,100.0,8285110000000.0,1550.0,1.5463801823727863,0.03367799959542046,0.005404552147882032,1.0023408329131969,100.2340832913197,8304504058177.458
525,525,0.1,1552,2,100000.0,0.01715,0.00243,5.72,1.67227332759446,8286080000000.0,100000.0,100.0,8286080000000.0,1552.0,1.5507432614504069,0.032948601450207435,0.0056438016135019736,1.0008104104533835,100.08104104533837,8292795125849.571
526,526,0.1,1554,2,100000.0,0.01715,0.00243,5.72,1.67335932998223,8287050000000.0,100000.0,100.0,8287050000000.0,1554.0,1.5515070886049216,0.03863679499389053,0.004872593984441913,1.0016067676476554,100.16067676476555,8300365363834.504
527,527,0.1,1556,2,100000.0,0.01715,0.00243,5.72,1.67444486664753,8288010000000.0,100000.0,100.0,8288010000000.0,1556.0,1.5513503917611615,0.03733497332201959,0.005625176886721067,1.0029971360844925,100.29971360844924,8312850293839.634
528,528,0.1,1558,2,100000.0,0.01715,0.00243,5.72,1.67553281157109,8288970000000.0,100000.0,100.0,8288970000000.0,1558.0,1.5566851328776463,0.03812429617015997,0.0047340660960391405,1.0008446583670538,100.0844658367054,8295971347864.759
529,529,0.1,1560,2,100000.0,0.01715,0.00243,5.72,1.67662025268967,8289920000000.0,100000.0,100.0,8289920000000.0,1560.0,1.5593044613301572,0.03321411715358546,0.005262948355529975,1.00044605699983,100.04460569998302,8293617776844.032
530,530,0.1,1562,2,100000.0,0.01715,0.00243,5.72,1.67771008122563,8290870000000.0,100000.0,100.0,8290870000000.0,1562.0,1.5616668478050997,0.03405171971396582,0.004807511285082545,1.000213331156622,100.0213331156622,8292638700886.504
531,531,0.1,1564,2,100000.0,0.01715,0.00243,5.72,1.67879936738647,8291820000000.0,100000.0,100.0,8291820000000.0,1564.0,1.5629371303712103,0.034185386750525015,0.004678673574653797,1.0006800463103318,100.06800463103316,8297458821596.935
532,532,0.1,1566,2,100000.0,0.01715,0.00243,5.72,1.67989101971152,8292760000000.0,100000.0,100.0,8292760000000.0,1566.0,1.5609883612689828,0.03498803970452495,0.004935766947882284,1.0032105548352348,100.32105548352348,8319384360715.443
533,533,0.1,1568,2,100000.0,0.01715,0.00243,5.72,1.68097914497167,8293700000000.0,100000.0,100.0,8293700000000.0,1568.0,1.5669171949748488,0.03529776984229478,0.004755303802675863,1.00069104163808,100.069104163808,8299431292033.744
534,534,0.1,1570,2,100000.0,0.01715,0.00243,5.72,1.6820695970425,8294630000000.0,100000.0,100.0,8294630000000.0,1570.0,1.5683891475136988,0.03460390576163806,0.004799720731942291,1.001027074491592,100.1027074491592,8303149202890.193
535,535,0.1,1572,2,100000.0,0.01715,0.00243,5.72,1.68315941041203,8295560000000.0,100000.0,100.0,8295560000000.0,1572.0,1.5709291484945425,0.034994959492893614,0.00467731083984202,1.0006816676019308,100.06816676019308,8301214814491.874
536,536,0.1,1574,2,100000.0,0.01715,0.00243,5.72,1.68425152837438,8296490000000.0,100000.0,100.0,8296490000000.0,1574.0,1.5731948641100644,0.038260301589507335,0.005369150655856301,1.0005117839552515,100.05117839552516,8300736010466.905
537,537,0.1,1576,2,100000.0,0.01715,0.00243,5.72,1.68534296749524,8297410000000.0,100000.0,100.0,8297410000000.0,1576.0,1.5748926288142684,0.034053703334615805,0.005592402084377387,1.0007031407509763,100.07031407509764,8303244247098.559
538,538,0.1,1578,2,100000.0,0.01715,0.00243,5.72,1.68763420793944,8298330000000.0,100000.0,100.0,8298330000000.0,1578.0,1.5751503868432335,0.033719272122057276,0.005354872386811787,1.0018091054546716,100.18091054546716,8313342554067.666
539,539,0.1,1580,2,100000.0,0.01715,0.00243,5.72,1.68872777614473,8299250000000.0,100000.0,100.0,8299250000000.0,1580.0,1.5788478035201479,0.03825297871426184,0.0049999002198589755,1.0007297704549376,100.07297704549376,8305306547448.141
540,540,0.1,1582,2,100000.0,0.01715,0.00243,5.72,1.68982661204537,8300160000000.0,100000.0,100.0,8300160000000.0,1582.0,1.5812485162041412,0.03833680529397029,0.004925495047423369,1.0004752471152747,100.0475247115275,8304104627096.32
541,541,0.1,1584,2,100000.0,0.01715,0.00243,5.72,1.69092469073647,8301070000000.0,100000.0,100.0,8301070000000.0,1584.0,1.5839275352655022,0.03418989879374603,0.00491774272833095,1.0000457500314153,100.00457500314153,8301449774213.28
542,542,0.1,1586,2,100000.0,0.01715,0.00243,5.72,1.69202198241605,8301970000000.0,100000.0,100.0,8301970000000.0,1586.0,1.5837227588756375,0.03563146914517834,0.004897680330067605,1.0014379038954895,100.14379038954893,8313907435003.236
543,543,0.1,1588,2,100000.0,0.01715,0.00243,5.72,1.69312149967812,8302870000000.0,100000.0,100.0,8302870000000.0,1588.0,1.5858044237695594,0.034086007536184154,0.004587770950994485,1.0013845189214579,100.1384518921458,8314365480617.405
544,544,0.1,1590,2,100000.0,0.01715,0.00243,5.72,1.69422018789828,8303770000000.0,100000.0,100.0,8303770000000.0,1590.0,1.5888296859459388,0.034151023049014524,0.004882774577416867,1.0007365887384991,100.07365887384992,8309886463469.091
545,545,0.1,1592,2,100000.0,0.01715,0.00243,5.72,1.69532107747228,8304670000000.0,100000.0,100.0,8304670000000.0,1592.0,1.5909179762957135,0.0380011924068789,0.004737763134542363,1.000680125386983,100.06801253869828,8310318216897.516
546,546,0.1,1594,2,100000.0,0.01715,0.00243,5.72,1.69642109546972,8305560000000.0,100000.0,100.0,8305560000000.0,1594.0,1.5921960024488726,0.034208371741003954,0.005416003237796117,1.0011330247961638,100.11330247961637,8314970405426.025
547,547,0.1,1596,2,100000.0,0.01715,0.00243,5.72,1.69752021135639,8306440000000.0,100000.0,100.0,8306440000000.0,1596.0,1.5934804721237015,0.03448006412253228,0.005385156587479952,1.0015811476327294,100.15811476327292,8319573707942.409
548,548,0.1,1598,2,100000.0,0.01715,0.00243,5.72,1.6986214823262,8307330000000.0,100000.0,100.0,8307330000000.0,1598.0,1.5969338556640196,0.03922808351015347,0.004991152531681772,1.0006676195962652,100.06676195962652,8312876136300.64
549,549,0.1,1600,2,100000.0,0.01715,0.00243,5.72,1.69972180784833,8308200000000.0,100000.0,100.0,8308200000000.0,1600.0,1.5960636723912103,0.03841412410763749,0.004696825241609354,1.0024662722903106,100.24662722903106,8328690283442.358
550,550,0.1,1602,2,100000.0,0.01715,0.00243,5.72,1.70082426307364,8309080000000.0,100000.0,100.0,8309080000000.0,1602.0,1.5988637401180767,0.03559867809336777,0.004890832934836171,1.0019615554491788,100.1961555449179,8325378721151.664
551,551,0.1,1604,2,100000.0,0.01715,0.00243,5.72,1.70192572900666,8309950000000.0,100000.0,100.0,8309950000000.0,1604.0,1.602007236614554,0.035242265962575625,0.004951466349039607,1.0012439165940703,100.12439165940707,8320286884700.897
552,552,0.1,1606,2,100000.0,0.01715,0.00243,5.72,1.70302929882373,8310820000000.0,100000.0,100.0,8310820000000.0,1606.0,1.599222809785715,0.03655283890556479,0.0049588774802475765,1.0042378023705107,100.4237802370511,8346039612696.89
553,553,0.1,1608,2,100000.0,0.01715,0.00243,5.72,1.70413183499473,8311680000000.0,100000.0,100.0,8311680000000.0,1608.0,1.6043501801941602,0.03491788834306152,0.004791528329097417,1.0022749520964296,100.22749520964295,8330588673840.852
554,554,0.1,1610,2,100000.0,0.01715,0.00243,5.72,1.70523644878924,8312550000000.0,100000.0,100.0,8312550000000.0,1610.0,1.6049441707157257,0.034500690771606224,0.005315546299108677,1.0031501589753242,100.3150158975324,8338735853990.331
555,555,0.1,1612,2,100000.0,0.01715,0.00243,5.72,1.70760246617569,8313400000000.0,100000.0,100.0,8313400000000.0,1612.0,1.0995760240755172,0.03516714158276909,0.004977021422842211,1.4660195972855172,146.60195972855172,12187607320073.42
556,556,0.1,1614,2,100000.0,0.01715,0.00243,5.72,1.70871175498269,8314260000000.0,100000.0,100.0,8314260000000.0,1614.0,1.6109621771965976,0.032976156510069715,0.00554556237149521,1.0018857195075113,100.18857195075113,8329938362272.521
557,557,0.1,1616,2,100000.0,0.01715,0.00243,5.72,1.70982310133047,8315110000000.0,100000.0,100.0,8315110000000.0,1616.0,1.6145511421436822,0.03439270808037505,0.004988184113828298,1.0008973750155687,100.08973750155688,8322571771965.709
