,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
89,89,0.1,680,2,100000.0,0.01715,0.00243,5.72,1.25043238280315,7289350000000.0,2432.0,2.432,177276992000.0,680.0,0.07045430259677232,0.11613266632322906,0.02890641987000816,9.651646172580984,23.472803491716952,1711014801323.4695
90,90,0.1,682,2,100000.0,0.01715,0.00243,5.72,1.2512710931248,7293770000000.0,2395.0,2.395,174685791500.0,682.0,0.09166788864024512,0.10972250936947242,0.029068613535127664,7.439900821502944,17.81856246749955,1299644963685.742
91,91,0.1,684,2,100000.0,0.01715,0.00243,5.72,1.25210187482514,7298170000000.0,2496.0,2.496,182162323200.0,684.0,0.07150699567398533,0.09456947537500611,0.02842002686655416,9.56549766289291,23.875482166580696,1742473276836.7427
92,92,0.1,686,2,100000.0,0.01715,0.00243,5.72,1.2528606408531,7302550000000.0,2423.0,2.423,176940786500.0,686.0,0.10712222520442082,0.10115979499105437,0.028934010440386328,6.403899832092822,15.516649293160908,1133111072957.722
93,93,0.1,688,2,100000.0,0.01715,0.00243,5.72,1.2537017293449,7306920000000.0,2388.0,2.388,174489249600.0,688.0,0.09639069115951315,0.1253471484213047,0.029762219174163575,7.137618702841915,17.044633462386493,1245437731389.8113
94,94,0.1,690,2,100000.0,0.01715,0.00243,5.72,1.25445082841514,7311270000000.0,2555.0,2.555,186802948500.0,690.0,0.08204860978923989,0.10638169194717832,0.029058749470077166,8.40964888707339,21.486652906472507,1570947207955.0522
95,95,0.1,692,2,100000.0,0.01715,0.00243,5.72,1.25529326238378,7315600000000.0,2501.0,2.501,182963156000.0,692.0,0.09182322287279021,0.11507236992977132,0.029245308618934495,7.53621990548819,18.848085983625964,1378850578218.1409
96,96,0.1,694,2,100000.0,0.01715,0.00243,5.72,1.25608149875268,7319920000000.0,2447.0,2.447,179118442400.0,694.0,0.11381672331026492,0.10616624395551474,0.02892740781403533,6.097522225342516,14.920636885413138,1092178683502.7332
97,97,0.1,696,2,100000.0,0.01715,0.00243,5.72,1.25688263441476,7324230000000.0,2528.0,2.528,185156534400.0,696.0,0.08703205550102666,0.11450231194239432,0.028680761199791835,7.9970534533886735,20.216551130166568,1480706702840.999
98,98,0.1,698,2,100000.0,0.01715,0.00243,5.72,1.25768349177669,7328510000000.0,2478.0,2.478,181600477800.0,698.0,0.0973380659831946,0.11580106686505529,0.02887098283529984,7.170884205984835,17.76945106243042,1302235998055.3196
99,99,0.1,700,2,100000.0,0.01715,0.00243,5.72,1.25848494585637,7332790000000.0,2544.0,2.544,186546177600.0,700.0,0.0829451475942733,0.09240440691573161,0.029550920864818336,8.439312247945523,21.469610358773416,1574321441427.1013
100,100,0.1,702,2,100000.0,0.01715,0.00243,5.72,1.25928548443795,7337040000000.0,2621.0,2.621,192303818400.0,702.0,0.094710347499813,0.1090469527315482,0.02921382469764178,7.412072899440963,19.427043069434763,1425369920821.6562
101,101,0.1,704,2,100000.0,0.01715,0.00243,5.72,1.2600864681475,7341280000000.0,2448.0,2.448,179714534400.0,704.0,0.10503777674875892,0.1195985379440586,0.02992981586493808,6.702350542737647,16.40735412862176,1204509807173.683
102,102,0.1,706,2,100000.0,0.01715,0.00243,5.72,1.26088685337121,7345510000000.0,2512.0,2.512,184519211200.0,706.0,0.08978011847125345,0.0943851820739973,0.02857500697831536,7.863656364254555,19.75350478700744,1450995669480.1104
103,103,0.1,708,2,100000.0,0.01715,0.00243,5.72,1.26168753417693,7349720000000.0,2521.0,2.521,185286441200.0,708.0,0.08370376659354406,0.09432939525092851,0.029729602992310263,8.458400724521361,21.323628226518352,1567226968490.0645
104,104,0.1,710,2,100000.0,0.01715,0.00243,5.72,1.26248794694978,7353910000000.0,2687.0,2.687,197599561700.00003,710.0,0.11156069519074661,0.12909889368903968,0.028384698886852876,6.364248616289465,17.100736031969795,1257572737128.63
105,105,0.1,712,2,100000.0,0.01715,0.00243,5.72,1.2634870605769,7358090000000.0,2678.0,2.6780000000000004,197049650200.00003,712.0,0.08871875098816417,0.1144788554033112,0.029167008657414582,8.025360953232838,21.491916632757547,1581394568563.2695
106,106,0.1,714,2,100000.0,0.01715,0.00243,5.72,1.2642888534796,7362260000000.0,2606.0,2.606,191860495600.0,714.0,0.0848685698049394,0.11999253645869368,0.029079768953191,8.413008509994295,21.92430017704513,1614123982214.5232
107,107,0.1,716,2,100000.0,0.01715,0.00243,5.72,1.26509115522965,7366410000000.0,2611.0,2.611,192336965100.00003,716.0,0.09107913053992432,0.11023680932740168,0.02844352859158688,7.861295949527571,20.52584372421649,1512017804685.056
108,108,0.1,718,2,100000.0,0.01715,0.00243,5.72,1.26589288992069,7370540000000.0,2727.0,2.727,200994625800.0,718.0,0.1000192048234112,0.09543022645574376,0.029098289879837,7.178621358444752,19.57610044447884,1442864313700.4905
109,109,0.1,720,2,100000.0,0.01715,0.00243,5.72,1.266694990595,7374660000000.0,2532.0,2.532,186726391200.0,720.0,0.09481067198271376,0.11105315914158329,0.029482232567094757,7.594081815296838,19.2282151563316,1418015491847.9236
110,110,0.1,722,2,100000.0,0.01715,0.00243,5.72,1.26742532522346,7378760000000.0,2666.0,2.666,196717741600.0,722.0,0.08611426933009625,0.10549875057802471,0.02912763055132592,8.384208629029922,22.352300204993774,1649322586605.999
111,111,0.1,724,2,100000.0,0.01715,0.00243,5.72,1.26822702873633,7382850000000.0,2663.0,2.663,196605295500.00003,724.0,0.10303479254594095,0.11146213355559692,0.02960573760017333,7.0267526348168685,18.712242266517325,1381496778173.5745
112,112,0.1,726,2,100000.0,0.01715,0.00243,5.72,1.26902888811467,7386930000000.0,2712.0,2.712,200333541600.0,726.0,0.08607405308680427,0.10803890091191432,0.029981384493586,8.434597581548077,22.87462864115838,1689732805482.3203
113,113,0.1,728,2,100000.0,0.01715,0.00243,5.72,1.26983031425198,7390990000000.0,2668.0,2.668,197191613200.0,728.0,0.07542768793018695,0.10211635228933828,0.029699995290026503,9.651628201487624,25.750544041568972,1903220135057.9587
