,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
42,42,0.1,586,2,100000.0,0.01715,0.00243,5.72,1.21614745395122,1412342000000.0,20000.0,20.0,1412342000000.0,117.2,0.11712871126664597,0.006836786181116758,0.0010067702043220004,0.20012173171129985,20.012173171129984,1413201634043.0034
43,43,0.1,588,2,100000.0,0.01715,0.00243,5.72,1.21641984515278,1413400000000.0,20000.0,20.0,1413400000000.0,117.6,0.11740840062462668,0.0069945323313589935,0.0010358576866365359,0.20032647818816837,20.032647818816837,1415707221355.7856
44,44,0.1,590,2,100000.0,0.01715,0.00243,5.72,1.21696884226858,1414454000000.0,20000.0,20.0,1414454000000.0,118.0,0.11776071998928272,0.0071961397471656955,0.0009840450447212855,0.20040676765200993,20.040676765200992,1417330770662.28
45,45,0.1,592,2,100000.0,0.01715,0.00243,5.72,1.21747564218327,1415502000000.0,20000.0,20.0,1415502000000.0,118.4,0.11825422592174165,0.007044164944478501,0.0010152533676469659,0.2002466739128665,20.02466739128665,1417247837085.0515
46,46,0.1,594,2,100000.0,0.01715,0.00243,5.72,1.21811891168984,1416548000000.0,20000.0,20.0,1416548000000.0,118.8,0.11872849358838267,0.00701682069328379,0.0009988364765921086,0.20012045803678324,20.01204580367833,1417401172955.4458
47,47,0.1,596,2,100000.0,0.01715,0.00243,5.72,1.21860384648691,1417590000000.0,20000.0,20.0,1417590000000.0,119.2,0.11831641202535592,0.006931668213912609,0.0009845593607958768,0.2015205730385844,20.152057303858445,1428367745668.8345
48,48,0.1,598,2,100000.0,0.01715,0.00243,5.72,1.21910049382016,1418626000000.0,20000.0,20.0,1418626000000.0,119.6,0.1194890306680372,0.006901174575717156,0.0010782690761289414,0.20018580843328088,20.01858084332809,1419943963372.3572
49,49,0.1,600,2,100000.0,0.01715,0.00243,5.72,1.21985929056978,1419660000000.0,20000.0,20.0,1419660000000.0,120.0,0.11936918105868244,0.007142796373248743,0.0010364166513548907,0.20105890833940704,20.105890833940695,1427176449065.6128
50,50,0.1,602,2,100000.0,0.01715,0.00243,5.72,1.22050059246538,1420688000000.0,20000.0,20.0,1420688000000.0,120.4,0.12006506552588232,0.007224158186624962,0.0010286835912115672,0.200559144976868,20.055914497686803,1424659852794.4832
51,51,0.1,604,2,100000.0,0.01715,0.00243,5.72,1.22113579614298,1421712000000.0,20000.0,20.0,1421712000000.0,120.8,0.12066455573667552,0.007236257424010678,0.0010094550743133543,0.2002246033291125,20.02246033291125,1423308606241.1958
52,52,0.1,606,2,100000.0,0.01715,0.00243,5.72,1.22175151083902,1422734000000.0,20000.0,20.0,1422734000000.0,121.2,0.12102245382772252,0.007016507351853878,0.00101205176554043,0.20029364840906536,20.029364840906535,1424822917878.1162
53,53,0.1,608,2,100000.0,0.01715,0.00243,5.72,1.22238215795596,1423750000000.0,20000.0,20.0,1423750000000.0,121.6,0.12145046691139212,0.007010691845514995,0.0010360606928755793,0.20024629541502612,20.02462954150261,1425503315485.7173
54,54,0.1,610,2,100000.0,0.01715,0.00243,5.72,1.22318836533182,1424764000000.0,20000.0,20.0,1424764000000.0,122.0,0.12188458176255608,0.007261374371638898,0.0010064995434073232,0.20018947942954643,20.018947942954647,1426113817349.7915
55,55,0.1,612,2,100000.0,0.01715,0.00243,5.72,1.22388822314828,1425772000000.0,20000.0,20.0,1425772000000.0,122.4,0.11451515859283085,0.006947849206931478,0.000982401116738755,0.21884708239939743,21.884708239939748,1560130211833.7683
56,56,0.1,614,2,100000.0,0.01715,0.00243,5.72,1.2245971197151,1426778000000.0,20000.0,20.0,1426778000000.0,122.8,0.12253079975486345,0.007176753546995809,0.0009985475403510111,0.20043967266956847,20.043967266956848,1429914576460.7083
57,57,0.1,616,2,100000.0,0.01715,0.00243,5.72,1.2252878876884,1427778000000.0,20000.0,20.0,1427778000000.0,123.2,0.12304550208694308,0.007378706672859995,0.000991779448374509,0.20025120173405503,20.025120173405497,1429571301547.2275
58,58,0.1,618,2,100000.0,0.01715,0.00243,5.72,1.225923815419,1428776000000.0,20000.0,20.0,1428776000000.0,123.6,0.12325330239086268,0.007155068256421968,0.001022578743072798,0.20056294260755617,20.056294260755617,1432797594435.268
59,59,0.1,620,2,100000.0,0.01715,0.00243,5.72,1.22668718395639,1429768000000.0,20000.0,20.0,1429768000000.0,124.0,0.12389576048698472,0.007377428373150496,0.0010044283581690573,0.20016830264670832,20.016830264670826,1430971168692.8943
60,60,0.1,622,2,100000.0,0.01715,0.00243,5.72,1.22741865002142,1430758000000.0,20000.0,20.0,1430758000000.0,124.4,0.12360179208475983,0.0070596990560613275,0.0010141869630763138,0.20130209936920287,20.130209936920288,1440072945446.41
61,61,0.1,624,2,100000.0,0.01715,0.00243,5.72,1.22816432589286,1431744000000.0,20000.0,20.0,1431744000000.0,124.8,0.12468630788052906,0.007405998543156248,0.0010272011830857516,0.20018238894070753,20.018238894070752,1433049671357.6216
62,62,0.1,626,2,100000.0,0.01715,0.00243,5.72,1.22887045718098,1432726000000.0,20000.0,20.0,1432726000000.0,125.2,0.12503121728451788,0.007342439412326873,0.0009741315380153841,0.20027013627216184,20.027013627216185,1434661156303.3467
63,63,0.1,628,2,100000.0,0.01715,0.00243,5.72,1.22959507691401,1433704000000.0,20000.0,20.0,1433704000000.0,125.6,0.12542190445256435,0.007046415942639746,0.0010307047598530723,0.2002840776648099,20.028407766480992,1435740416421.7434
64,64,0.1,630,2,100000.0,0.01715,0.00243,5.72,1.23040421769492,1434678000000.0,20000.0,20.0,1434678000000.0,126.0,0.11788997936958696,0.006916084995737004,0.00110617965225589,0.21887463570481325,21.88746357048132,1570073123018.55
65,65,0.1,632,2,100000.0,0.01715,0.00243,5.72,1.23117903184959,1435648000000.0,20000.0,20.0,1435648000000.0,126.4,0.1262057621942813,0.0071485405527319705,0.0009910943806759203,0.2003079031525436,20.03079031525436,1437858202725.7146
66,66,0.1,634,2,100000.0,0.01715,0.00243,5.72,1.2319261619573,1436616000000.0,20000.0,20.0,1436616000000.0,126.8,0.11853779901045967,0.00729133249159522,0.0010454929001191152,0.21909858041267233,21.909858041267224,1573802630990.6577
67,67,0.1,636,2,100000.0,0.01715,0.00243,5.72,1.23270341452702,1437578000000.0,20000.0,20.0,1437578000000.0,127.2,0.12676211766307915,0.007069857963440068,0.0009804565886471566,0.2006922466962097,20.06922466962097,1442553793105.2192
68,68,0.1,638,2,100000.0,0.01715,0.00243,5.72,1.23347773841695,1438538000000.0,20000.0,20.0,1438538000000.0,127.6,0.12726204594646787,0.007212149397482123,0.0010101569557338776,0.20053236873257752,20.05323687325776,1442367163259.123
69,69,0.1,640,2,100000.0,0.01715,0.00243,5.72,1.23422873606346,1439494000000.0,20000.0,20.0,1439494000000.0,128.0,0.1273393939807511,0.007005172421863659,0.001027193117555014,0.201047375427514,20.1047375427514,1447032453218.2693
70,70,0.1,642,2,100000.0,0.01715,0.00243,5.72,1.23521015912391,1440446000000.0,20000.0,20.0,1440446000000.0,128.4,0.1282654184667899,0.007231245989516397,0.0010229359494315418,0.20020993130407527,20.02099313040753,1441957973536.1506
71,71,0.1,644,2,100000.0,0.01715,0.00243,5.72,1.23598529338285,1441394000000.0,20000.0,20.0,1441394000000.0,128.8,0.12856164526162955,0.006962793847316089,0.0009724492725826974,0.20037115241575304,20.037115241575304,1444068884325.7595
72,72,0.1,646,2,100000.0,0.01715,0.00243,5.72,1.23678336528058,1442340000000.0,20000.0,20.0,1442340000000.0,129.2,0.12071086546229463,0.007112885734172519,0.0009840780933406369,0.2193313097036531,21.933130970365315,1581751606189.8354
73,73,0.1,648,2,100000.0,0.01715,0.00243,5.72,1.2375610899281,1443280000000.0,20000.0,20.0,1443280000000.0,129.6,0.12944442289681318,0.006986539545546323,0.0009569832489860637,0.20024044596937568,20.024044596937568,1445015154293.4028
74,74,0.1,650,2,100000.0,0.01715,0.00243,5.72,1.23833604842222,1444218000000.0,20000.0,20.0,1444218000000.0,130.0,0.12154304111970567,0.00719138701561405,0.0010338814512452835,0.21898939366897188,21.89893936689719,1581342120729.076
75,75,0.1,652,2,100000.0,0.01715,0.00243,5.72,1.23915559600907,1445154000000.0,20000.0,20.0,1445154000000.0,130.4,0.13027882737972504,0.007019440875646684,0.000995090582331148,0.20018605865244807,20.01860586524481,1446498417029.1
76,76,0.1,654,2,100000.0,0.01715,0.00243,5.72,1.23991243430684,1446084000000.0,20000.0,20.0,1446084000000.0,130.8,0.13068864588406995,0.007150559509354485,0.0010817988243443035,0.20017044935072775,20.017044935072775,1447316420394.4895
77,77,0.1,656,2,100000.0,0.01715,0.00243,5.72,1.24074079328274,1447010000000.0,20000.0,20.0,1447010000000.0,131.2,0.13084167946087746,0.007020598072432531,0.0009886167540615583,0.2005484458243304,20.05484458243305,1450978032961.3215
78,78,0.1,658,2,100000.0,0.01715,0.00243,5.72,1.24155651007879,1447934000000.0,20000.0,20.0,1447934000000.0,131.6,0.131402647562968,0.0069550114098811105,0.0010402431939444583,0.20030040677208677,20.03004067720868,1450108845895.673
79,79,0.1,660,2,100000.0,0.01715,0.00243,5.72,1.24231942993718,1448854000000.0,20000.0,20.0,1448854000000.0,132.0,0.1318214602551143,0.007134755453290507,0.0009917667136203551,0.20027099752036737,20.02709975203674,1450817179206.8718
80,80,0.1,662,2,100000.0,0.01715,0.00243,5.72,1.24314995045508,1449772000000.0,20000.0,20.0,1449772000000.0,132.4,0.1322163029111789,0.0072937275417487854,0.0010502128607860488,0.20027808017852727,20.027808017852728,1451787764282.9194
81,81,0.1,664,2,100000.0,0.01715,0.00243,5.72,1.24399008048548,1450686000000.0,20000.0,20.0,1450686000000.0,132.8,0.13263202839059887,0.006976095004597296,0.0009667768339887402,0.2002536733966172,20.02536733966172,1452526002225.225
82,82,0.1,666,2,100000.0,0.01715,0.00243,5.72,1.24478593786844,1451596000000.0,20000.0,20.0,1451596000000.0,133.2,0.13231780880960287,0.00703789985147898,0.0009524137485520778,0.20135811158539207,20.13581115853921,1461453146724.5444
83,83,0.1,668,2,100000.0,0.01715,0.00243,5.72,1.24561914540455,1452502000000.0,20000.0,20.0,1452502000000.0,133.6,0.1328049896970424,0.0069117714871901005,0.0010315090371670551,0.2012106927021834,20.121069270218342,1461294667856.534
84,84,0.1,670,2,100000.0,0.01715,0.00243,5.72,1.24636834168605,1453404000000.0,20000.0,20.0,1453404000000.0,134.0,0.13376920987935137,0.007433160366077227,0.0010183850811083766,0.20034583210937257,20.034583210937264,1455917168855.4526
85,85,0.1,672,2,100000.0,0.01715,0.00243,5.72,1.24722718437682,1454304000000.0,20000.0,20.0,1454304000000.0,134.4,0.1342411562720781,0.00720440197523876,0.0010270260783843393,0.2002367671305207,20.023676713052065,1456025656924.923
86,86,0.1,674,2,100000.0,0.01715,0.00243,5.72,1.24809630082086,1455202000000.0,20000.0,20.0,1455202000000.0,134.8,0.1343204686772105,0.007143630176048235,0.0009582149952856078,0.20071961456628803,20.071961456628802,1460437922780.4573
87,87,0.1,676,2,100000.0,0.01715,0.00243,5.72,1.24884567323607,1456094000000.0,20000.0,20.0,1456094000000.0,135.2,0.1350292335361064,0.007344228191608451,0.000969259349287536,0.2002532964578461,20.025329645784616,1457938117262.455
88,88,0.1,678,2,100000.0,0.01715,0.00243,5.72,1.24968323318255,1456984000000.0,20000.0,20.0,1456984000000.0,135.6,0.13552856031740249,0.00735539229497976,0.0009692602749466147,0.200105441891458,20.010544189145808,1457752135743.9207
89,89,0.1,680,2,100000.0,0.01715,0.00243,5.72,1.25043238280315,1457870000000.0,20000.0,20.0,1457870000000.0,136.0,0.13514617275536694,0.0071998532839701295,0.0009765945353426338,0.2012846114871336,20.128461148713363,1467233982743.7375
90,90,0.1,682,2,100000.0,0.01715,0.00243,5.72,1.2512710931248,1458754000000.0,20000.0,20.0,1458754000000.0,136.4,0.13627833164932326,0.006859810942368325,0.0009850098171784486,0.20017857827806287,20.01785782780629,1460056508887.187
91,91,0.1,684,2,100000.0,0.01715,0.00243,5.72,1.25210187482514,1459634000000.0,20000.0,20.0,1459634000000.0,136.8,0.13654743567331024,0.007083243705914814,0.0009889150094603472,0.20037004610536477,20.037004610536474,1462334659384.79
92,92,0.1,686,2,100000.0,0.01715,0.00243,5.72,1.2528606408531,1460510000000.0,20000.0,20.0,1460510000000.0,137.2,0.13694228140701853,0.0075278623375286515,0.0010364450658555211,0.2003768225075319,20.037682250753186,1463261765202.3772
93,93,0.1,688,2,100000.0,0.01715,0.00243,5.72,1.2537017293449,1461384000000.0,20000.0,20.0,1461384000000.0,137.6,0.13738885779927384,0.007489177242890816,0.0009526684774969602,0.20030764916670132,20.03076491667013,1463631967849.153
94,94,0.1,690,2,100000.0,0.01715,0.00243,5.72,1.25445082841514,1462254000000.0,20000.0,20.0,1462254000000.0,138.0,0.13783438820790708,0.007277486248541867,0.001001548582378131,0.20024038158756857,20.024038158756856,1464011494689.7427
95,95,0.1,692,2,100000.0,0.01715,0.00243,5.72,1.25529326238378,1463120000000.0,20000.0,20.0,1463120000000.0,138.4,0.13820003844592063,0.007322081272901155,0.0010030246980294376,0.20028959969440155,20.02895996944016,1465238595524.364
96,96,0.1,694,2,100000.0,0.01715,0.00243,5.72,1.25608149875268,1463984000000.0,20000.0,20.0,1463984000000.0,138.8,0.1385608689266155,0.007031095266606058,0.0010288293951603816,0.200345474587571,20.034547458757096,1466512846343.0532
97,97,0.1,696,2,100000.0,0.01715,0.00243,5.72,1.25688263441476,1464846000000.0,20000.0,20.0,1464846000000.0,139.2,0.1387852662037903,0.007314388859281245,0.0010250264863133868,0.20059901843895048,20.059901843895048,1469233348821.114
98,98,0.1,698,2,100000.0,0.01715,0.00243,5.72,1.25768349177669,1465702000000.0,20000.0,20.0,1465702000000.0,139.6,0.1394043877041804,0.007078090244306609,0.0010045149334636625,0.2002807015134958,20.028070151349574,1467759123848.6692
99,99,0.1,700,2,100000.0,0.01715,0.00243,5.72,1.25848494585637,1466558000000.0,20000.0,20.0,1466558000000.0,140.0,0.139760200352066,0.006966482729883367,0.0009997665228370443,0.20034378953084453,20.034378953084456,1469078936433.8816
100,100,0.1,702,2,100000.0,0.01715,0.00243,5.72,1.25928548443795,1467408000000.0,20000.0,20.0,1467408000000.0,140.4,0.14015123684239825,0.0075784406348717555,0.0009711970442451044,0.20035557531926912,20.035557531926912,1470016870340.4902
101,101,0.1,704,2,100000.0,0.01715,0.00243,5.72,1.2600864681475,1468256000000.0,20000.0,20.0,1468256000000.0,140.8,0.14063924116463114,0.007087812540617541,0.000990428476641688,0.20022874018925568,20.022874018925567,1469935245776.579
102,102,0.1,706,2,100000.0,0.01715,0.00243,5.72,1.26088685337121,1469102000000.0,20000.0,20.0,1469102000000.0,141.2,0.14097513364468797,0.007218687207232643,0.0010013224263848155,0.20031920563782452,20.031920563782457,1471446728204.6968
103,103,0.1,708,2,100000.0,0.01715,0.00243,5.72,1.26168753417693,1469944000000.0,20000.0,20.0,1469944000000.0,141.6,0.1415159770675291,0.0072806553983687265,0.00100271630194669,0.2001188087610385,20.01188087610385,1470817211127.18
104,104,0.1,710,2,100000.0,0.01715,0.00243,5.72,1.26248794694978,1470782000000.0,20000.0,20.0,1470782000000.0,142.0,0.1416856627737343,0.006840151501478394,0.0009889864103201217,0.20044413867125785,20.044413867125776,1474048155815.9495
105,105,0.1,712,2,100000.0,0.01715,0.00243,5.72,1.2634870605769,1471618000000.0,20000.0,20.0,1471618000000.0,142.4,0.142263049076887,0.006925138779715988,0.0009625185472657814,0.2001925701033017,20.01925701033017,1473034948151.403
106,106,0.1,714,2,100000.0,0.01715,0.00243,5.72,1.2642888534796,1472452000000.0,20000.0,20.0,1472452000000.0,142.8,0.14265000753774984,0.007320638670191407,0.0009686964195029501,0.20021038370411143,20.021038370411144,1474000899529.4316
107,107,0.1,716,2,100000.0,0.01715,0.00243,5.72,1.26509115522965,1473282000000.0,20000.0,20.0,1473282000000.0,143.2,0.142967534954264,0.007252112071179354,0.0010309545791780535,0.20032535036704885,20.03253503670488,1475678664197.3325
108,108,0.1,718,2,100000.0,0.01715,0.00243,5.72,1.26589288992069,1474108000000.0,20000.0,20.0,1474108000000.0,143.6,0.13423545611058177,0.0069951611403616856,0.0009671045088765773,0.21908552937868336,21.908552937868336,1614778657706.7605
109,109,0.1,720,2,100000.0,0.01715,0.00243,5.72,1.266694990595,1474932000000.0,20000.0,20.0,1474932000000.0,144.0,0.14375784223093432,0.0070673325259121966,0.0009760786099327555,0.20033748618352204,20.033748618352202,1477420845858.1729
110,110,0.1,722,2,100000.0,0.01715,0.00243,5.72,1.26742532522346,1475752000000.0,20000.0,20.0,1475752000000.0,144.4,0.14426129910396868,0.007398641795040661,0.001014057663816256,0.20019233028844316,20.01923302884431,1477171159039.1523
