,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.01,100,1,300000.0,-0.0004637082070013,-0.0010229801609019,-0.0002101707075034,-0.0027927703996593,-0.0002699729914716,0.0004708683689129,-0.0013436362310696,-0.0007136754906336,-0.000363205551386,0.0003789057301453,-0.0021639928418669,-0.0026449608362181,5.137817615911988e-05,0.0001313422825653,-0.0027858030232243,0.0019877266636257,7.54683023001815e-05,-0.0003694008447053,0.0025035574097186,0.0004103164762886,-0.0002668879958938,0.0001442095396805,0.0026273267940631,-6.0496935856741655e-05,-0.0001042987642205,-0.0003500648818817,,548.0,0.1826666666666666,100.0,0.0028930585161646,0.0387847410357735,0.0039936129371245,0.002633924305535,0.0014480954687981,4420533333333.334,2849600000000.0,2301600000000.0,34.56549511227031,6.313963773841378,152797923326961.34,98497834871925.5,79555943550401.36,1.82912297686892e-05,1.1791040677336834e-05,9.52353285477206e-06,8.80128485910352e-06,5.67355552900888e-06,4.582487158045634e-06
11,11,2.25,0.01,100,1,300000.0,0.0020614228722632,-0.0007366823236812,0.0003408860557385,-0.0026175593099946,-0.0003074384763453,-8.314292679738599e-05,0.0028781796502762,0.0027488092659994,0.0003237344661641,-0.000271817860681,0.0013677243233236,-0.0020277359464125,0.0002444365017535,-6.765672488801347e-06,-0.0017180179227496,0.002036748170261,0.0002071635614875,-0.0002644524066254,0.0013688613342486,-0.0022850197887841,-0.0001768310112835,0.0002645739904292,0.0022431563843673,0.001595624982611,-0.0001730905770822,6.136260156657414e-05,,541.0,0.1803333333333333,100.0,0.0024577002255341,0.0402757675615409,0.0050329283885685,0.0012309961674853,-0.0006043800014557,4364066666666.667,2813200000000.0,2272200000000.0,40.688444815626816,7.337482881751369,177567085738383.12,114464732955321.36,92452284310067.23,1.805758267310375e-05,1.1640425194232166e-05,9.401881887649057e-06,8.688859687545627e-06,5.601083104368255e-06,4.523951738143591e-06
12,12,2.25,0.01,100,1,300000.0,-0.0023341942480047,-0.0004319037143206,-0.0017409043722961,-0.0022639483020805,0.0001525056903107,9.20766509736314e-05,0.0027982291226156,0.0014515989509699,-0.0001179297068287,-0.0003563032552509,0.0004387028162816,0.000410069201356,0.0003839192780673,0.0003634067599092,8.260504325512553e-05,-0.001989356557367,-0.0001182640149434,-0.0001299301847246,-0.0005320146229468,0.0011276147554902,-0.0002717123845336,-0.0002176247533712,0.0001986563020351,-0.0016823934357996,0.0004498085929694,-0.0003349059488046,,515.0,0.1716666666666666,100.0,0.0024196944360141,0.0407831703653273,0.0051990130173065,0.0018016407478285,0.0017439205160564,4154333333333.3335,2678000000000.0,2163000000000.0,41.32753231632148,7.0945597143018535,171688345086104.88,110675131543108.94,89391452400203.38,1.7189750603786375e-05,1.1080996256986256e-05,8.950035438335056e-06,8.27128047890203e-06,5.331899812845936e-06,4.3065344642217175e-06
13,13,2.25,0.01,100,1,300000.0,0.0020985259934436,0.0015521676195673,-0.0009019902954833,-0.001565214270707,0.0001063869859748,0.0004578575385782,-0.0018138814214738,-0.0020643301910315,-0.000451731839276,-8.821702006896138e-05,-0.0023877468027908,-0.0023033525068426,0.0004906993935612,7.595966114833422e-05,-0.000178790881621,0.002934145021762,-0.0002838806460365,-0.000399007455726,-0.0001370834333446,0.0014682000248466,0.0001363545290648,0.000362822041511,-0.0022677908564963,0.0006728316540154,0.0001078824775696,0.0002301411729065,,486.0,0.1619999999999999,100.0,0.001972240200402,0.0459649774185355,0.0055976317074341,0.0014324139004582,0.0003765423123538,3920399999999.999,2527199999999.9995,2041199999999.9995,50.70376315197922,8.214009630620634,198779033061019.28,128138550237681.86,103496521345819.95,1.622178406493238e-05,1.0457017826981206e-05,8.44605286025405e-06,7.805519053876476e-06,5.031656910763349e-06,4.064030581770397e-06
14,14,2.25,0.01,100,1,300000.0,-0.0003727192964057,-0.0011003275439069,-0.0015691926064709,-7.891602079811199e-05,2.4140931248059863e-05,-2.1147740110597163e-05,0.0009848886983257,0.0007250225362189,-0.0003738841413217,-0.0004561458112446,-0.0003304301059701,-0.0025059862984164,-8.866571277510438e-05,0.0002289116862776,-0.0006072728472008,0.00021377371474,-0.0002415444704938,0.0002838768088905,0.0020190507848157,-0.0001692189607845,-0.0004122182369579,-0.0003098565545686,2.370066370167108e-05,-0.0027414966364588,5.90879322239985e-05,0.0002616574820415,,499.0,0.1663333333333333,100.0,0.0024116086325136,0.0402578749721937,0.0049755546273016,0.0070345963401219,0.0015213270820252,4025266666666.6665,2594800000000.0,2095800000000.0,41.46609804417902,6.897194308015111,166912102253965.66,107596231205035.72,86904648280990.39,1.665570009959107e-05,1.073673229560416e-05,8.671976084911054e-06,8.014308658198277e-06,5.166248556524509e-06,4.172739218731335e-06
15,15,2.25,0.01,100,1,300000.0,0.0028042774570312,0.0006674954239604,-0.0006547404027205,-0.0007371543525067,0.0001458893353941,-2.887411441779129e-05,0.0027093203987001,0.0020517784237791,0.0004277014851053,0.0002785625855336,0.000369774366274,0.0011224435434092,-0.0002444491195748,0.0003766478108179,0.0011134090284749,0.001602265103212,0.0002656757500282,-0.0001583667233851,-0.0015518956545884,0.00013645772651,-0.0003695269177254,0.000419266432322,-6.285849795808606e-05,9.87399070270247e-05,-0.0001969793854667,-0.0004242035248839,,482.0,0.1606666666666666,100.0,0.0031082564542685,0.0301713498723959,0.0050463153194054,-0.0034481656573405,0.0015401643342565,3888133333333.333,2506400000000.0,2024400000000.0,32.17237749564359,5.1690286509667365,125090493353395.05,80636846955081.1,65129761002180.89,1.6088271438883556e-05,1.0370951836635684e-05,8.376538021898052e-06,7.741276098700539e-06,4.990244096682992e-06,4.030581770397802e-06
16,16,2.25,0.01,100,1,300000.0,0.0017327596338349,-1.4383864293665907e-05,-0.0022742297631182,0.0002111131694233,0.0001887126215182,0.0002195897749349,-0.002429074991325,0.0015651773138982,-3.475403631214948e-05,-0.0003485009912597,-0.0027532264224281,0.0011498020629379,-0.0001496260739997,-0.0004158666168806,0.0021835917374227,1.0331673454509317e-05,-0.000380065688626,-0.00049810744057,0.0012150642152381,-0.0025783594370696,-0.0001629297921647,0.0001827938766357,-0.0009840352954084,0.0025571352368433,0.0004480196497333,0.0003022733097496,,526.0,0.1753333333333333,100.0,0.0024136803631051,0.0379428186145098,0.00387600540436,0.0023355309769476,-0.0009614994206878,4243066666666.6665,2735200000000.0,2209200000000.0,41.43050651137194,7.264148808327214,175792401161518.56,113320721409904.52,91528274984922.88,1.7556910325420645e-05,1.131767773043645e-05,9.141201243814056e-06,8.447948605635858e-06,5.445785051566918e-06,4.398518695496356e-06
17,17,2.25,0.01,100,1,300000.0,-0.0017055838374978,-0.002864633099464,-0.0025083238756065,-0.0022797726574746,-0.0001490212912389,0.0004433933539226,-0.0009763848189201,-0.0010407433950998,0.0004116743418677,0.0003319987293371,0.0017330261478094,0.0002995348496103,0.0001390030281422,0.000318028105248,0.0025779011793995,2.476649884029791e-07,-0.0004682074579301,8.128928115723542e-05,-0.0005777931376898,-0.0022613210468027,0.0003835752706793,-3.3386388976479385e-05,0.0003553544356101,-0.0015747192504633,0.0001178494988154,0.000139289811923,,496.0,0.1653333333333333,100.0,0.0032931279509966,0.0344033689162503,0.0048349574759708,0.0078503148755509,-0.002801668284953,4001066666666.6665,2579200000000.0,2083200000000.0,30.36626620284664,5.020556012203978,121497455495336.23,78320673790382.05,63259005753770.125,1.6555565630054452e-05,1.067218280284502e-05,8.619839956144052e-06,7.966126441816323e-06,5.1351889459642416e-06,4.147652610201888e-06
18,18,2.25,0.01,100,1,300000.0,0.0006957442000193,0.0005226758618016,-0.0021597242980168,-0.0009833852252101,-0.0001007141743167,-4.533648096671604e-05,0.0021400605238849,-0.0004562808764054,0.0002831420906597,-0.0002263970267828,0.0028373088455168,-0.0002571039409497,-0.0003820013919287,8.698677809664424e-05,-0.0020540758981421,0.0019245886025106,-9.226451097063646e-05,0.0003051073138748,0.0025742799688144,0.0018495335825805,0.0004538278577963,0.0002902333735223,0.0029857336038466,0.0015711202375928,-0.0003971133359001,-0.0003714464874168,,487.0,0.1623333333333333,100.0,0.0028040178514174,0.0357136499581149,0.0059686825701739,-0.0017030287638576,-0.0007704431614565,3928466666666.667,2532400000000.0,2045400000000.0,35.66311104240942,5.789311692551129,140101342959737.31,90313262403797.6,72945327326144.23,1.6255162221444593e-05,1.0478534324567588e-05,8.463431569843053e-06,7.821579792670463e-06,5.04201011428344e-06,4.072392784613547e-06
19,19,2.25,0.01,100,1,300000.0,-0.0024046206143306,0.0029520694382729,0.0017659761626596,-0.0027005065957831,0.0004531386983994,-0.0004879641924095,-0.002510123913457,-0.000479007538099,0.0003746462503165,-0.0001396405291379,-0.0012784931596897,-0.0025750002366839,0.0003462865565169,0.0003931413688238,-0.002804061632525,-0.0011287677376414,-0.0002399517819226,-0.0002150639323917,-0.0024936262264394,-0.0023988553956804,0.0002131421708315,0.0003394459624477,-0.0018393404996915,-0.0015649306389906,3.6618050873175336e-05,0.000431287723244,,529.0,0.1763333333333333,100.0,0.0032100674100661,0.0333748005206285,0.0037417729043828,-0.0002930477989142,-0.0022718438656648,4267266666666.6665,2750800000000.0,2221800000000.0,31.15199378256667,5.493134903659257,132933864668554.0,85692904497084.4,69213499786106.63,1.7657044794957268e-05,1.1382227223195594e-05,9.193337372581055e-06,8.496130822017813e-06,5.476844662127185e-06,4.423605304025803e-06
20,20,2.25,0.01,100,1,300000.0,0.001307307925853,-0.0007601049357212,-0.0019607382712277,-0.0019621948837167,-0.0002832326320967,-0.0003529212924023,-0.0021729178341155,0.0015551317752279,3.935371457132041e-05,0.0004172952918223,0.0004517158425475,-0.0023929747760432,0.0004750139216809,0.0002060915210548,0.0022179536981249,-0.0020722438955073,5.866502333753976e-05,0.0004081835251736,0.0001306829575196,-0.0017309633441161,0.000279756375122,-0.0004064762277361,0.0006189583613153,-0.0025597076427316,-0.0001466520767531,-0.0001855948961593,,523.0,0.1743333333333333,100.0,0.0028321771544597,0.0335745820423204,0.0040495027885194,0.0039658482889899,-0.0020257891407866,4218866666666.667,2719600000000.0005,2196600000000.0,35.30852575465983,6.155452989895697,148961962355475.88,96025066642372.88,77558707672685.8,1.745677585588403e-05,1.1253128237677308e-05,9.089065115047056e-06,8.399766389253905e-06,5.41472544100665e-06,4.37343208696691e-06
21,21,2.25,0.01,100,1,300000.0,-7.97926188439808e-05,-0.0004346101729115,0.0024176265458303,-0.0004329071609347,-0.0003960206380202,0.0003713248419308,0.002988405448431,-0.0001726963686878,-0.0003787953203422,0.0004181597622742,-0.0029622844995983,0.0007884826534713,0.0001607770534974,0.0002600285814182,-0.0012334666208338,0.0015848325311444,8.340807257913203e-05,-0.0001509168134952,-0.0019732359669571,0.0011900845076434,-0.0002127651631539,-0.0003495469477393,0.000854833982199,-0.0027611591301376,-0.0004785845080002,-0.0003901353588172,,488.0,0.1626666666666666,100.0,0.0027599464795002,0.0486100141179735,0.0052519022276903,0.0047414313628968,0.0015828315021781,3936533333333.333,2537599999999.9995,2049600000000.0,36.2325866616464,5.893834096961148,142630785146459.78,91943811912593.88,74262309621710.45,1.62885403779568e-05,1.0500050822153968e-05,8.480810279432052e-06,7.837640531464447e-06,5.052363317803527e-06,4.080754987456695e-06
22,22,2.25,0.01,100,1,300000.0,-0.0001272049731684,0.002802495487276,-0.0016607209329958,-0.0005196344732094,0.000464718019249,-0.0001099566582133,0.0017272661035763,-4.912631814193427e-05,-0.0001314027433985,-0.0001591525796638,0.0017831658133813,0.0017918121775575,0.0002708013294783,-0.0002109508253122,0.0019043713595317,0.001552868317253,-0.0002569659278211,9.082960446521144e-05,0.0001292321299302,-0.0014726389078125,-0.0004337275400911,0.0001348329707058,0.0009334808414235,0.0027431525622364,-0.0001945310877132,-0.000311643503228,,488.0,0.1626666666666666,100.0,0.0029606033078977,0.0395153168466172,0.0041762412511181,-0.0040017495963031,0.0007971991971389,3936533333333.333,2537599999999.9995,2049600000000.0,33.77689936819287,5.494375630559373,132963890259536.84,85712259836726.22,69229132945048.1,1.62885403779568e-05,1.0500050822153968e-05,8.480810279432052e-06,7.837640531464447e-06,5.052363317803527e-06,4.080754987456695e-06
23,23,2.25,0.01,100,1,300000.0,0.0022578469878528,-0.0028591966482325,-0.0015579100015183,-0.0017416010903043,-0.0001985866343827,-0.0002722570304055,0.0022452751177938,0.0014119065016768,-1.946864683032999e-05,-0.000142043382287,-0.0006000031185089,-0.0009370670699845,-0.0001320301534312,-8.432927638320708e-06,-0.0029104542419173,0.0007842049507584,0.0001425417520496,0.0004181539739931,0.002006693426757,0.002856227496233,-0.0003696589055514,-0.0002766420908402,-0.0018913511789598,0.0007866037823509,-0.0003040450122361,-0.0003235746680923,,510.0,0.1699999999999999,100.0,0.003275108284015,0.0398801909264387,0.0056273637729329,-0.0013408040098262,0.0031113274653342,4114000000000.0,2652000000000.0,2142000000000.0,30.53334159608564,5.190668071334558,125614167326296.31,80974421912819.11,65402417698815.44,1.702285982122534e-05,1.0973413769054352e-05,8.863141890390054e-06,8.190976784932108e-06,5.280133795245491e-06,4.264723450005973e-06
24,24,2.25,0.01,100,1,300000.0,-0.0023699943394709,-0.0017120581633644,-0.0001449934952898,-0.0007074894129392,-1.848825017430379e-05,-0.0003187228110891,0.0028651298011285,0.0011674604552005,0.0004075986268358,0.0002815992877845,0.001326341990871,-0.0002687804664396,0.0003721155388625,-0.0001859978891615,-0.002401759276548,-0.0025456239300718,0.0002209252686388,-0.0003455517159197,0.0020838234974929,0.0010014789607717,-0.0001028351808209,0.0002538224008898,-0.0026382020451257,-0.0009208280822345,-0.0004670351543693,0.0002784084689996,,483.0,0.161,100.0,0.0025794639088445,0.0301175101222221,0.0032636254554951,-0.0015943028007347,0.0011973620813513,3896200000000.001,2511600000000.0,2028600000000.0,38.76774536643695,6.241607003996349,151046889496711.66,97369069262343.05,78644248250354.0,1.6121649595395768e-05,1.0392468334222064e-05,8.393916731487052e-06,7.757336837494526e-06,5.000597300203082e-06,4.038943973240952e-06
25,25,2.25,0.01,100,1,300000.0,0.0013835389190983,0.0009220314432879,-0.0026704304007042,-0.0007978613387945,9.606667623111278e-05,-0.0001391443516927,0.0013808759748327,-0.0018731028435724,0.0003362258041251,-0.0002073542433525,-0.0015781027019907,0.0001601671810342,0.0002488868528169,-0.0004043238481507,0.0015524095961367,-0.000658725359615,-0.0003590965060947,-0.0003028853230332,-0.0013040926976018,0.0021941497126218,-0.0001506631103142,-0.0003956423631993,0.001664183019251,-9.934638109397988e-05,0.0003268192347776,0.0002691392211166,,481.0,0.1603333333333333,100.0,0.0025266245603035,0.0349373903986075,0.0049482324196278,0.002249384805836,0.0019470287208927,3880066666666.6665,2501200000000.0,2020200000000.0,39.57849597883581,6.345752188606675,153567202964281.53,98993734142264.14,79956477576444.11,1.605489328237135e-05,1.03494353390493e-05,8.359159312309051e-06,7.725215359906555e-06,4.979890893162904e-06,4.022219567554653e-06
26,26,2.25,0.01,100,1,300000.0,-0.0018419314115948,-0.0025501414525485,-0.0003574146962848,0.0013999814077621,-0.0002787226616235,-0.0004991714211097,0.0029404839446385,0.0003487182471767,0.0003079183790362,0.000403682159646,-0.0015093094712396,0.0019882644945139,0.0001050460147532,-0.0001895437937706,0.0018349207181545,0.0003325972486247,0.0002697770147629,-0.0001236116719989,0.0013850502227953,0.0013129470585709,0.0004058195147372,0.0004633399190208,-0.0010388168651962,-0.0016031160977081,-0.0004940546779565,0.0003761209977781,,561.0,0.187,100.0,0.0035219876003509,0.0454385957583377,0.0048161825053147,0.0024002294841413,-0.000835069398003,4525400000000.0,2917200000000.0,2356200000000.0,28.39305850765509,5.309501940931503,128489946970542.36,82828230278531.44,66899724455736.94,1.872514580334788e-05,1.2070755145959787e-05,9.74945607942906e-06,9.010074463425316e-06,5.80814717477004e-06,4.691195795006571e-06
