,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.01,100,1,300000.0,-8.239392429101378e-05,-9.405827861016082e-05,0.0001724261698766,-7.239781393947136e-05,3.902692461819777e-05,-4.208601872701248e-05,0.0001997419987113,6.398504248983827e-05,4.452288025420071e-05,-4.5542731182204754e-05,2.2528395305524817e-05,0.000169551645054,1.2248835180430336e-05,-2.880889244501391e-05,-0.0002522854658774,1.4574479998455587e-05,4.0006722853715296e-05,-3.509856595691988e-05,0.000238718390519,-0.0002642496571054,-2.2970757374826143e-05,2.032882048442421e-05,0.0001760939876026,-0.0002827712881908,4.901482786173348e-05,-4.166931974590172e-05,,497.0,0.1656666666666666,100.0,0.0031815909011356,0.0383309351018244,0.0029215343859451,0.0008440204048932,-7.05887610474799e-06,4009133333333.3335,2584400000000.0,2087400000000.0,31.43081656548135,5.207038611014744,126010334386556.8,81229802331830.0,65608686498785.766,1.6588943786566657e-05,1.0693699300431398e-05,8.637218665733053e-06,7.982187180610308e-06,5.145542149484331e-06,4.156014813045036e-06
11,11,2.25,0.01,100,1,300000.0,-0.0001401852677737,0.000210017081712,-0.0002757777692634,0.0001898145948134,-3.3291499862114594e-05,-4.802414710449757e-06,0.0002134488637515,0.0001344215311397,-4.101624246099155e-05,-4.588963686845761e-06,-7.006055182809276e-05,-0.0001158681174652,2.94444226486275e-05,-4.0963257123118384e-05,-0.0001074025576681,-7.773463144851445e-06,3.683341423294455e-05,4.796166971873669e-05,-2.9956129244964865e-05,-0.0002752017061112,3.850400266551538e-05,-4.100576902044153e-06,0.0002780087135118,-0.0001973143854902,9.624298373697468e-07,-4.336809576683182e-05,,541.0,0.1803333333333333,100.0,0.0034971889298276,0.0389894822293305,0.0053527193840387,-0.0010113662899038,-0.0003762356776698,4364066666666.667,2813200000000.0,2272200000000.0,28.59439452844443,5.156522479962812,124787844015100.06,80441750687419.86,64972183247531.43,1.805758267310375e-05,1.1640425194232166e-05,9.401881887649057e-06,8.688859687545627e-06,5.601083104368255e-06,4.523951738143591e-06
12,12,2.25,0.01,100,1,300000.0,-0.0002156247065299,0.0002645517077562,-0.000108882903154,-0.0001384211084783,-5.008783805866887e-06,-4.002641940477023e-05,0.000173189576822,0.0002608291348096,-3.50711029350954e-05,-3.8687908317005e-05,0.000112531915531,7.547048014864492e-05,-4.148828615647312e-05,-8.37387715012804e-07,-0.0001050543576578,-0.0001083413080176,1.16734975118093e-05,1.259386642420445e-05,0.0002542403314061,-7.428452023538692e-05,1.4253897610988508e-06,7.428735547952947e-06,-0.0002260898283782,-4.774470003901884e-05,2.6858550966283305e-07,-4.8420779617482334e-05,,493.0,0.1643333333333333,100.0,0.0022476453109447,0.0349940710731441,0.0045533009640911,-0.0013000787219952,9.743468767442358e-05,3976866666666.6665,2563600000000.0,2070600000000.0,44.49100554836445,7.311355245114559,176934796931772.3,114057141823787.12,92123076088443.42,1.645543116051783e-05,1.0607633310085874e-05,8.567703827377052e-06,7.91794422543437e-06,5.104129335403975e-06,4.122566001672441e-06
13,13,2.25,0.01,100,1,300000.0,0.0002659175792626,-0.0002036303839291,0.0001595349874264,-0.0001169555478854,-7.698109455965741e-06,-4.63599541411347e-05,0.0001228684256884,-0.000297359507744,2.454941679052628e-05,-4.338337548706722e-05,-0.0002431393240516,-0.0001100257191751,-4.018210235791104e-05,3.635787336563365e-05,-0.0001243465676704,-0.0001466581381364,3.573498875484374e-06,2.6607540255909706e-05,-7.873981945122951e-05,-0.00024859065525,4.435590746990861e-05,1.6177502195435395e-05,0.0001488936663821,3.4608477778054144e-05,2.554527108246574e-05,-3.113857673264981e-05,,545.0,0.1816666666666666,100.0,0.0028218768971441,0.0416612110332216,0.0041593365321836,0.0012645300651008,-0.0004321886644232,4396333333333.3335,2834000000000.0,2289000000000.0,35.43740696172905,6.437795598047444,155794653472748.16,100429611329540.12,81116224535397.8,1.819109529915257e-05,1.1726491184577692e-05,9.471396726005056e-06,8.753102642721566e-06,5.642495918448613e-06,4.557400549516186e-06
14,14,2.25,0.01,100,1,300000.0,0.0002630456160329,-2.064302870771208e-05,-6.749759187421443e-05,-5.851019365913602e-05,-1.3060495180586895e-05,-4.5798467017153e-05,-7.472538184272962e-05,0.0001396706767334,2.603529193994264e-05,8.815233846345706e-06,0.0001234261269793,-7.723211108659315e-05,2.398519470770273e-05,-1.4456050274290378e-05,-0.0001132141529191,0.0002385588997181,-4.880302184264723e-05,2.2681748973263985e-05,5.6726268548346265e-05,0.0002921331758442,-3.588321675027705e-05,-3.8717774461096025e-05,0.000270852243129,0.0001690767298292,1.5575905266510333e-05,1.619870910746661e-05,,543.0,0.181,100.0,0.0028501681898376,0.0397276930110956,0.0040939221665476,0.0008648586949223,0.0002064380104581,4380200000000.0,2823600000000.0,2280600000000.0,35.085648754537814,6.350502424571344,153682158674626.53,99067837823312.95,80016330549598.94,1.812433898612816e-05,1.1683458189404928e-05,9.436639306827055e-06,8.720981165133596e-06,5.621789511408434e-06,4.540676143829889e-06
15,15,2.25,0.01,100,1,300000.0,0.0001447264694602,0.00011514693878,-0.0001199246133599,5.477101553747583e-05,3.9658847483411504e-05,2.7129949315474385e-05,0.0002406213022799,-9.510825512829178e-05,-5.397637875366327e-06,-3.186555796808346e-05,-0.0002263014915326,2.582471274484321e-05,-4.0574555600766574e-05,1.730127007448698e-05,0.0001216597838678,0.0001767419712883,4.680951115226965e-05,3.394981784362347e-06,6.886060664769244e-05,0.0002489767752699,1.9311776529032836e-05,4.8615161827672086e-05,-0.0002504280232292,0.0002153216714189,2.5899931438534304e-05,3.093264319639594e-05,,531.0,0.177,100.0,0.0016967568436427,0.0392914902028641,0.0050153798098009,0.0010104069409866,0.0001326383973398,4283400000000.0,2761200000000.0,2230200000000.0,58.93596385048831,10.43166560153643,252446307557181.6,162733983383968.3,131438986579359.0,1.772380110798168e-05,1.1425260218368356e-05,9.228094791759056e-06,8.528252299605782e-06,5.497551069167364e-06,4.440329709712101e-06
16,16,2.25,0.01,100,1,300000.0,9.087799794645323e-05,-0.0001044556238023,-0.000226566060871,-0.0001932626805057,2.3024192871244944e-05,-2.857759443158755e-05,-0.0001501929601326,-0.000151153254132,2.5301826987280712e-05,4.929909803435172e-06,-0.0002890327042336,0.000282928923907,-3.651888350956672e-05,1.0964239955197366e-05,0.0001262052614744,-0.0001304433335435,4.946750697221088e-05,-1.2039340952673127e-05,-0.0001228629452093,0.000202663494868,3.29937340126495e-05,-1.26119217014667e-05,0.0002500569066304,-2.606908676666095e-05,-2.7248033445866415e-05,1.592740081826777e-05,,532.0,0.1773333333333333,100.0,0.0033845441949722,0.0396262922523201,0.0041888892214238,-0.0008589080956007,7.664455743265884e-05,4291466666666.6665,2766400000000.0,2234400000000.0,29.54607599704276,5.239504143475583,126796000272109.12,81736264638219.1,66017752207792.34,1.7757179264493887e-05,1.1446776715954735e-05,9.245473501348055e-06,8.544313038399767e-06,5.507904272687453e-06,4.44869191255525e-06
17,17,2.25,0.01,100,1,300000.0,8.355913318393906e-05,0.0001023129201287,0.0002238427540504,-2.1623923918912425e-05,-1.366512188045645e-06,2.95912441164312e-05,3.026565053161894e-05,-0.0002738972526324,-1.5112894244269624e-05,-3.868109146979871e-05,-5.799770777813808e-05,1.412179098169244e-05,-3.535587432042605e-05,-3.640888188516663e-05,-0.0002415798018483,0.0002986954981424,-2.491764830524565e-05,1.4074934384528104e-05,-0.0001073663882009,-0.0001582320889778,-6.924486038574287e-06,1.8489019141302528e-05,0.0001795783620274,5.136691826100907e-05,2.074976661697512e-05,1.835515071980213e-05,,524.0,0.1746666666666666,100.0,0.0023444567246428,0.0410744706339852,0.0064396870298637,0.0015983845566059,-0.0002225988144813,4226933333333.333,2724800000000.0,2200800000000.0,42.65380501541646,7.450197942692741,180294790213164.4,116223087906006.78,93872494077928.56,1.7490154012396234e-05,1.1274644735263688e-05,9.106443824636055e-06,8.415827128047889e-06,5.425078644526739e-06,4.381794289810058e-06
18,18,2.25,0.01,100,1,300000.0,-6.064474562288405e-05,5.817158346221158e-05,-8.228493359668392e-05,0.0002760932938598,2.6235790503015957e-05,4.085945475965056e-07,-3.513824136064343e-05,-0.0001594280488639,2.513652862214572e-05,9.038216497110262e-06,-0.0002411331420168,0.0001482499648636,-1.973668452283119e-06,1.0895368912728536e-05,7.406993178834436e-05,6.337019265319037e-05,2.5987095335097984e-05,-1.1183913448923588e-05,9.272502578760024e-06,7.574004196782215e-05,-4.1753218542341245e-05,-3.764982252402265e-05,-0.0002788007196188,-1.201025488010304e-05,-4.549906853247985e-05,4.126147786262758e-05,,501.0,0.167,100.0,0.0024714224865221,0.0281500551361818,0.0048000307463551,-0.0006299859867919,0.0002371178008105,4041400000000.0,2605200000000.0,2104200000000.0,40.46252736848914,6.757242070537687,163525258107012.0,105412976300387.9,85141250088774.84,1.6722456412615482e-05,1.0779765290776925e-05,8.706733504089054e-06,8.046430135786246e-06,5.186954963564687e-06,4.189463624417633e-06
19,19,2.25,0.01,100,1,300000.0,2.922808555284076e-05,-0.0002309295689738,-8.480798633998346e-05,-4.392079870581256e-05,-1.2444195508451982e-05,-1.727349742683917e-05,-0.0001782419262905,-0.0001199228271301,-3.1467026733385906e-05,-4.852356198058296e-05,9.73939569124361e-05,-8.477665744896601e-05,-7.033373554436026e-06,4.485575760050857e-05,9.277547480710104e-05,0.0001400104267536,-4.565885657412144e-05,-1.5695792731075076e-05,-0.0001923595831572,0.0002459330789889,-3.046870715021274e-05,3.567370727030907e-05,0.0002482577067587,0.0001308207559064,3.333243880953673e-05,3.929915641800959e-05,,535.0,0.1783333333333333,100.0,0.0029146692789083,0.0400464843534261,0.0038040348773114,0.0010674584872265,0.0002958206511377,4315666666666.667,2782000000000.0,2247000000000.0,34.30920987284455,6.118475760657279,148067113407906.16,95448221866253.56,77092794584281.7,1.7857313734030507e-05,1.151132620871388e-05,9.297609630115055e-06,8.592495254781721e-06,5.53896388324772e-06,4.473778521084697e-06
20,20,2.25,0.01,100,1,300000.0,-0.0002722420132146,0.0002461391405409,-0.0002539511022192,9.273697274301728e-05,1.0554790769246504e-05,-3.143138881079892e-05,0.0002089118707179,-7.104197072025742e-05,-2.6766633276733334e-06,1.3599633511962573e-05,0.0002030587523385,0.0001535599825142,-1.3707752766384872e-05,-3.4546376083577235e-05,-3.321985336552529e-05,-4.728386063754421e-05,-6.088227862908568e-06,-2.5699308067697768e-05,1.4005638472302574e-05,-0.000173959029041,3.2314984925836225e-05,-4.758702260956912e-05,-0.0002901661376828,-0.0001704075471807,9.704723652256412e-06,-7.783213704982262e-06,,546.0,0.182,100.0,0.0019480633387018,0.026104268081739,0.0050296515854783,0.0010579546108116,-0.0002947425609067,4404400000000.0,2839200000000.0,2293200000000.0,51.3330331788059,9.342612038542674,226091211332732.62,145744747801265.72,117716911685637.69,1.8224473455664777e-05,1.1748007682164072e-05,9.48877543559406e-06,8.76916338151555e-06,5.652849121968701e-06,4.565762752359336e-06
21,21,2.25,0.01,100,1,300000.0,-0.0002805661756868,4.808013838130629e-05,-0.000238437764037,0.0002196562531457,-9.294637513391466e-07,2.290603346011148e-05,0.0001674697228071,-2.733676837684629e-05,-3.647329640179023e-05,1.543047372965957e-05,-8.650760414271463e-05,-1.7514738136559683e-05,-4.535219559026418e-05,3.630258372609356e-05,0.0001569233941141,-0.0002255831331919,-1.246984943900992e-05,4.71981652751084e-05,0.0001038166215628,-6.407429003044382e-05,3.078586480080718e-05,4.137304011731875e-05,5.535378892922692e-05,-0.0002140191858997,2.0146710684729355e-05,3.6811617510203904e-05,,512.0,0.1706666666666666,100.0,0.0023042532390746,0.0251859627618328,0.0047474013585393,0.000171132660501,-0.0001347795223655,4130133333333.3335,2662400000000.0,2150400000000.0,43.39800778153921,7.406593328049357,179239558538794.47,115542855917569.98,93323075933421.9,1.708961613424976e-05,1.1016446764227116e-05,8.897899309568054e-06,8.223098262520076e-06,5.300840202285669e-06,4.281447855692271e-06
22,22,2.25,0.01,100,1,300000.0,-0.0001844750667938,-8.367135799997957e-05,4.619468701207304e-05,0.0002574903774021,-2.311201161202997e-05,-4.679702234256761e-07,-0.0002327057095435,0.000195154662696,9.89612234285806e-06,-3.920253902621956e-05,0.0001893411233698,-0.0002676341916091,-5.642145955315404e-07,4.262804407181853e-05,-2.386903236757253e-06,0.0001154310633285,2.93635844485696e-06,-5.740672367452861e-06,-0.0001275287643584,-0.0002312278662705,-2.922560681205209e-05,1.5082424359981835e-06,3.126052637513003e-05,0.0002469817920241,3.91725628484707e-05,8.046576682262128e-06,,515.0,0.1716666666666666,100.0,0.0032632282430284,0.0445867495588109,0.0045009353801414,0.0014944508688886,-6.61617673826361e-05,4154333333333.3335,2678000000000.0,2163000000000.0,30.644500645530496,5.260639277482735,127307470515082.2,82065972728730.67,66284054896282.47,1.7189750603786375e-05,1.1080996256986256e-05,8.950035438335056e-06,8.27128047890203e-06,5.331899812845936e-06,4.3065344642217175e-06
23,23,2.25,0.01,100,1,300000.0,-0.0001446040661128,0.0002112829322385,-0.0002206116167805,0.0001949247879475,-4.0267359044465016e-05,-4.993431482180475e-06,-0.0002467040025985,9.714830550930424e-05,-1.290508835751728e-06,-4.872851697810175e-06,-6.213863477656998e-05,0.0002487236499425,-9.158581680367172e-06,1.993274371846739e-05,-0.0001071566577217,-8.450709472317624e-05,-1.8834806743133136e-05,-3.3801321753232466e-05,0.0002938842797253,1.0368244782187758e-05,-1.023710814186862e-06,-4.291824789950546e-05,-0.0002256483873716,0.0002591721102337,-1.2458694039546893e-05,5.154187496840724e-06,,503.0,0.1676666666666666,100.0,0.0028034446496292,0.0434433884960645,0.0056179908559767,0.0015219079243519,-3.763621515648415e-05,4057533333333.333,2615600000000.0,2112600000000.0,35.67040284288317,5.980737543323411,144733848548426.53,93299505675845.22,75357293045874.98,1.6789212725639897e-05,1.0822798285949684e-05,8.741490923267055e-06,8.078551613374215e-06,5.207661370604866e-06,4.20618803010393e-06
24,24,2.25,0.01,100,1,300000.0,-0.0002219079830494,-0.0001188678022672,-6.147094525110216e-05,0.0001181166906061,3.632842137462737e-05,-1.26694255524044e-05,0.0002071761372881,0.0002156721891514,-2.2691603005643804e-05,1.7055769012532146e-05,-0.0002374279635619,-1.0870826820444096e-05,1.3474196663015022e-05,-2.274812236266312e-05,0.0001982560391335,-0.0001975348272824,-1.0690504952264878e-05,3.3148429000184696e-05,3.67262798756513e-05,0.0001732766541551,-9.081847891624387e-06,9.04003300107914e-06,6.413397636081134e-05,0.0002462694533243,-4.11159975226786e-05,-1.1736464715648656e-05,,517.0,0.1723333333333333,100.0,0.0023333724368228,0.0433289721403894,0.0047104570302041,8.710817152965722e-06,0.0001246171716876,4170466666666.666,2688399999999.9995,2171399999999.9995,42.8564246418206,7.385590513273748,178731290421224.7,115215212007070.44,93058440467249.22,1.7256506916810786e-05,1.1124029252159018e-05,8.984792857513054e-06,8.303401956489997e-06,5.352606219886113e-06,4.323258869908016e-06
