,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,0.02,600,500000.0,17.15,2.43,0.81,1.1570811972818376,,355.0,0.0024183432085682,600.0,0.0334487699387864,0.0001397297747055,0.0002179883454764,3.980616033048751e-06,-5.284855349020246e-06,78112485636.7538,42321006149.944016,28052781219.39146,17.937879362919524,0.0433799487334326,1401172344089.8738,759149102835.071,503207405307.8185,2.033440443266849e-06,1.101709218488231e-06,7.302758248264847e-07,1.1605489163268598e-06,6.287803726229118e-07,4.16791561281473e-07
11,11,0.02,610,500000.0,17.15,2.43,0.81,1.1594574070393264,,367.0,0.0026405654224952,610.0,0.0432829691139886,0.0001722928815814,0.0001897904918398,-2.7000706790221904e-06,-4.694884089415756e-06,85290263146.59781,46209894893.66755,30630558900.945343,14.093303035508567,0.0372142886843118,1202021524503.2715,651250051975.4568,431685748738.017,2.2578822316154995e-06,1.2233108066028251e-06,8.108803060910155e-07,1.286611723933677e-06,6.970806553820232e-07,4.620648915675125e-07
12,12,0.02,620,500000.0,17.15,2.43,0.81,1.161985984354807,,379.0,0.0027957786751633,620.0,0.0508123845283989,0.000133998565723,0.0002413156280422,1.0957471087259573e-05,6.625035682425604e-06,90303651207.77596,48926126815.35849,32431032631.89477,12.20174974574324,0.0341133917388286,1101862553164.1665,596984355429.502,395715344170.4128,2.430598761376293e-06,1.316887873810685e-06,8.729085334973684e-07,1.3825930641612983e-06,7.490829294991555e-07,4.965349704108687e-07
13,13,0.02,630,500000.0,17.15,2.43,0.81,1.1642034075198844,,342.0,0.0026527627812458,630.0,0.0472769980932525,0.0001533880261256,0.0001549779199084,-4.1679618450998e-07,4.114452842937579e-06,85684237834.23997,46423348671.80185,30772048262.45151,13.325719174414209,0.0353499718592197,1141804091052.799,618624507536.3463,410059673566.9496,2.344326032916567e-06,1.2701456834687285e-06,8.419251387564141e-07,1.3309842059729777e-06,7.211214738243686e-07,4.780005197921529e-07
14,14,0.02,640,500000.0,17.15,2.43,0.81,1.1665588848071584,,407.0,0.0032009564170359,640.0,0.051462026003719,0.0001258765821093,0.0002009497783684,-3.862189361560011e-06,-9.986186554756122e-06,103390892270.26157,56016737298.12933,37131094437.61716,12.436354525835192,0.0398082288240063,1285805791015.406,696644004420.1117,461775454358.474,2.875166709933284e-06,1.5577528614189617e-06,1.0325676109977115e-06,1.6302466126082706e-06,8.83260548626772e-07,5.854755636611747e-07
15,15,0.02,650,500000.0,17.15,2.43,0.81,1.1690582049414966,,415.0,0.0032673781200134,650.0,0.0696936562079599,0.0001408052136112,0.0002682946428113,1.0619627532482544e-06,9.65479097735449e-06,105536313276.4345,57179117100.235405,37901586192.15605,9.326530352496574,0.0304733012093886,984287629063.2534,533282771164.3015,353490294028.9084,2.981234312597326e-06,1.6152198288066004e-06,1.0706600008089469e-06,1.6927492381469649e-06,9.171242002344236e-07,6.079223270125324e-07
16,16,0.02,660,500000.0,17.15,2.43,0.81,1.1711961460005302,,438.0,0.0034476801008869,660.0,0.0583212082663067,0.0001421639321336,0.0002090836567018,-1.0462773503509156e-07,-2.652920807000945e-06,111360067258.64824,60334401765.5215,39993089170.288536,11.316637971324315,0.0390161475426764,1260221565628.4485,682782581996.8373,452587311495.0465,3.194966562389631e-06,1.7310190353504192e-06,1.1474183320037064e-06,1.8159029571780509e-06,9.838483514122566e-07,6.521509072218387e-07
17,17,0.02,670,500000.0,17.15,2.43,0.81,1.1739866608376612,,445.0,0.00348865203809,670.0,0.0585212896746725,0.0001271204081355,0.000213603003591,4.2479079728354964e-08,3.970861291185126e-06,112683460830.30869,61051410666.57591,40468363641.844604,11.448824927212256,0.0399409664160552,1290093215238.584,698966912280.9666,463315210426.2407,3.2828868307246327e-06,1.7786538556557604e-06,1.1789934128918184e-06,1.8671875370602256e-06,1.0116341145063142e-06,6.705688987584711e-07
18,18,0.02,680,500000.0,17.15,2.43,0.81,1.1763985939537458,,419.0,0.0031884563522481,680.0,0.0565692118525475,0.0001643060168638,9.708771838756e-05,1.8526093295962143e-06,-7.70535881459368e-06,102987140177.61612,55797986164.3431,36986093686.07886,12.020673043359295,0.0383273913233973,1237974739745.735,670729348159.454,444597739351.4096,3.045740133520238e-06,1.6501688029908411e-06,1.0938261779825004e-06,1.733232919677614e-06,9.39058083416664e-07,6.224613581504744e-07
19,19,0.02,690,500000.0,17.15,2.43,0.81,1.178948889451767,,457.0,0.0033717045219801,690.0,0.0551286331567553,0.0001373907893398,0.00021828375135,1.6209326694228556e-06,5.938516530867216e-07,108906056059.95944,59004829134.65294,39111772454.96995,12.516181891142155,0.0422008670802903,1363088006693.3767,738515173905.0802,489530058131.3675,3.269474920123202e-06,1.7713873406240258e-06,1.1741767514993545e-06,1.86064963745762e-06,1.0080919088392676e-06,6.682209224306002e-07
20,20,0.02,700,500000.0,17.15,2.43,0.81,1.1816434119664396,,462.0,0.0033091356001287,700.0,0.0643550240847616,0.0001485843051351,0.0001331160975686,2.3564113246311742e-06,-2.3415346879062343e-06,106885079884.15788,57909873002.25272,38385972961.49323,10.877161650627828,0.0359940028464474,1162606291940.254,629895049812.8312,417530433018.7909,3.2557869688838543e-06,1.7639712679711284e-06,1.1692609547694335e-06,1.853098954112632e-06,1.004000981330373e-06,6.655092219104188e-07
21,21,0.02,710,500000.0,17.15,2.43,0.81,1.1844885304175683,,458.0,0.0031708405872758,710.0,0.0400902067736979,0.0001414145477039,0.0001733485064425,3.3638696950070142e-06,6.999992894771178e-06,102418150969.0115,55489710277.32822,36781750812.40042,17.710060813799835,0.0561557796315209,1813831682098.1265,982726143551.6165,651407043725.6431,3.165104484196225e-06,1.7148398908183886e-06,1.136693870485332e-06,1.800306049977966e-06,9.753980146939445e-07,6.465495411685575e-07
22,22,0.02,720,500000.0,17.15,2.43,0.81,1.1868845751170944,,523.0,0.0034264417944015,720.0,0.0720588397184656,0.0001314497752169,0.000206887386359,-2.4883899297724665e-06,3.2100475929923627e-06,110674069959.1691,59962731402.0266,39746724815.05763,9.99183448988417,0.0342364392988817,1105836989353.8794,599137687730.4299,397142695867.02783,3.4687987559543384e-06,1.8793801309350133e-06,1.245760543934066e-06,1.970695637976013e-06,1.0677143549405644e-06,7.077420867034598e-07
23,23,0.02,730,500000.0,17.15,2.43,0.81,1.1894102416047256,,488.0,0.0029281491260503,730.0,0.0546644759590435,0.0001553173989898,0.0001964904318419,2.520140763865936e-06,7.233420497380736e-06,94579216771.42772,51242609705.88189,33966529862.18457,13.354193691474151,0.0391030705867977,1263029179953.5664,684303735268.9601,453595618806.8536,3.006513344365326e-06,1.628915898649945e-06,1.0797385385336778e-06,1.7053683444271737e-06,9.23961177321224e-07,6.124542661100686e-07
24,24,0.02,740,500000.0,17.15,2.43,0.81,1.1920706597760105,,495.0,0.0027085073265131,740.0,0.052015073168377,0.0001374445376099,0.0002000995053682,-3.6037591320197313e-06,-7.945450796899148e-06,87484786646.37509,47398878213.98032,31418684987.552666,14.226645372670328,0.0385329732235821,1244615035121.7031,674327031412.6875,446982489393.5528,2.819089209247161e-06,1.527370314607595e-06,1.0124283228256056e-06,1.5968077756409806e-06,8.651435316940298e-07,5.734665695800426e-07
25,25,0.02,750,500000.0,17.15,2.43,0.81,1.1948713752184863,,482.0,0.0023887978479063,750.0,0.0492773697808388,0.0001536230201634,0.0001581853626096,2.0464149282096025e-06,-2.2220081247813665e-07,77158170487.37436,41803962338.360725,27710055035.713394,15.219968178813636,0.0363574272307527,1174344899553.3152,636254976538.1738,421746155876.7324,2.520760209936493e-06,1.3657369558479452e-06,9.052884964477808e-07,1.4251259295099003e-06,7.721270515920513e-07,5.118099313410168e-07
26,26,0.02,760,500000.0,17.15,2.43,0.81,1.1971449744787888,,512.0,0.0022688171384528,760.0,0.0657909463402575,0.0001185572557763,0.0002289414219362,3.765646662615208e-06,-3.3582977612368727e-06,73282793572.02635,39704299922.92449,26318278806.052807,11.551741421523763,0.0262087889161285,846543881990.9524,458653806032.2497,304021951427.09125,2.426341226305109e-06,1.31458115976283e-06,8.713795116142188e-07,1.369244619305956e-06,7.418507999335675e-07,4.917411016702505e-07
27,27,0.02,770,500000.0,17.15,2.43,0.81,1.2002248790949313,,535.0,0.0019410723747959,770.0,0.0629939476118579,0.0001447449426371,0.0001882196022796,-1.9778176876846265e-06,5.882402155422808e-06,62587923045.07122,33968766558.928936,22516439547.632896,12.22339651968494,0.0237264973105372,765037000723.4326,415213702934.4022,275227368802.2324,2.099662426417404e-06,1.1395639820827025e-06,7.553681252662485e-07,1.1826424696879228e-06,6.418635420538667e-07,4.254638335899916e-07
28,28,0.02,780,500000.0,17.15,2.43,0.81,1.2027528561911225,,532.0,0.0013994209510211,780.0,0.066388056912956,0.000124703290512,0.0001853615484549,1.0546332878663226e-06,3.571806537989947e-06,45061354622.881165,24489866642.8702,16233283031.84539,11.749101212928837,0.0164419383930406,529430416255.90936,287733921878.2117,190726485359.27176,1.5316054539647316e-06,8.323942684590933e-07,5.517584865214562e-07,8.611771862345972e-07,4.680310794753246e-07,3.10237744109358e-07
29,29,0.02,790,500000.0,17.15,2.43,0.81,1.205406795062256,,539.0,0.0009744624541049,790.0,0.072204981384857,0.0001383755295905,0.0001832394138537,-1.8870169390580453e-06,1.025983563875779e-06,31297185769.29108,17053092946.836714,11303764467.61748,10.941073383694269,0.0106616652200171,342424806204.9256,186579141350.2996,123675316552.19862,1.0777255068043694e-06,5.872270233557141e-07,3.892476269100734e-07,6.051437155934437e-07,3.297284332297609e-07,2.185628471694416e-07
30,30,0.02,800,500000.0,17.15,2.43,0.81,1.2081915211478749,,533.0,0.0006235071531645,800.0,0.0724955141567988,0.0001217048309547,0.0001939483074191,8.285679879805881e-07,4.688429875378801e-07,20014579616.58066,10911375180.378866,7232682976.708277,11.03516554513564,0.0068805046537465,220864199385.265,120408831440.56502,79813853983.46025,6.979819107979758e-07,3.805197333010772e-07,2.52230223216714e-07,3.913951798926533e-07,2.133774345209169e-07,1.4143875659672205e-07
31,31,0.02,810,500000.0,17.15,2.43,0.81,1.21111222038318,,558.0,0.0003904910659601,810.0,0.0689269051252949,9.39605024169825e-05,0.0002027801412809,3.146876675618977e-07,1.3163446368795951e-06,12492112539.565493,6833593654.302801,4529696365.1378565,11.751579423558711,0.0045888867758209,146802052676.7376,80305518576.86618,53231086599.52273,4.411238483403078e-07,2.4130915577589e-07,1.5995349754287565e-07,2.469802437270014e-07,1.351062617251846e-07,8.955615062926522e-08
32,32,0.02,820,500000.0,17.15,2.43,0.81,1.2141744627673512,,570.0,0.0001675278129343,820.0,0.0785828036822522,0.0001265588990247,0.000180703573398,3.4185116634444653e-06,-1.4361613889091472e-06,5344137232.606971,2931736726.3517866,1943322630.0388985,10.434852939526708,0.0017481280912508,55765286110.90298,30592241596.89035,20278285858.510174,1.910780857257389e-07,1.0482340126020158e-07,6.948294026390506e-08,1.0678450290946272e-07,5.858084015409396e-08,3.883072833071372e-08
33,33,0.02,830,500000.0,17.15,2.43,0.81,1.216577539692153,,584.0,1.802850431410016e-05,830.0,0.0684468671518061,0.0001435681324154,0.0002255479495689,1.9393251163250725e-06,-6.092969521755069e-06,574463312.4790351,315498825.49675286,209130650.0435619,12.126194149385524,0.0002186171435358,6966053658.819904,3825800011.876729,2535958865.0154324,2.079560257181409e-08,1.142107432168532e-08,7.570540693231412e-09,1.1597376997955644e-08,6.369351605602484e-09,4.2219702071422175e-09
34,34,0.02,840,500000.0,17.15,2.43,0.81,1.2199181257968412,,550.0,6.148958710022453e-06,840.0,0.0705856216620759,0.0001238067639935,0.0002240838201837,-4.522360952083051e-06,-7.145448062634825e-07,195536886.978714,107606777.42539294,71327921.03626047,11.900440631116703,7.317531807181016e-05,2326975114.683563,1280568066.256678,848833689.6329981,7.164254542637591e-09,3.942592908684209e-09,2.6133758708992474e-09,3.9870336148276215e-09,2.194122272310798e-09,1.454389620503158e-09
35,35,0.02,850,500000.0,17.15,2.43,0.81,1.225131389594826,,609.0,0.0011760499383695,850.0,0.0697862767693777,0.0001389140291297,0.0002049542994229,-2.9123247760505595e-06,6.161274485995425e-07,37324957205.6581,20580873921.4676,13642179285.087095,12.180045122753707,0.0143243413159531,454619662969.7669,250675973029.1804,166162359265.05676,1.383876139623434e-06,7.630653183495061e-07,5.058032967345298e-07,7.684459607522462e-07,4.23718889925628e-07,2.80865092750702e-07
36,36,0.02,860,500000.0,17.15,2.43,0.81,1.2270854739722483,,647.0,0.001242917770335,860.0,0.0848666457936815,0.0001776257239927,0.0001961239729831,4.7617433163457975e-06,-2.095401846800767e-06,39306351766.18837,21751060980.863537,14417846135.886688,10.133545304603384,0.0125951635355869,398312696381.3471,220415361872.7716,146103897012.8086,1.474700978687497e-06,8.160592238825681e-07,5.409306855450166e-07,8.168062791693689e-07,4.519982748194908e-07,2.996102850232053e-07
37,37,0.02,870,500000.0,17.15,2.43,0.81,1.2291293841506865,,602.0,0.0010919473225812,870.0,0.0681592456844555,0.0001430846134577,0.0001883905630227,2.828525540095402e-07,6.114795905132003e-06,34505535393.56834,19109078145.172337,12666588941.942806,12.764225766635988,0.0139378621507011,440436443962.15497,243912587637.2693,161679200948.13284,1.3096846973483057e-06,7.253000697340299e-07,4.807703319379855e-07,7.235427229269284e-07,4.00696128203204e-07,2.656042906946953e-07
38,38,0.02,880,500000.0,17.15,2.43,0.81,1.2303568559527955,,565.0,0.0011324729401738,880.0,0.0680321819183973,0.0001179526221569,0.0001846892251446,2.402035365506864e-06,7.853697422987553e-07,35672897615.47749,19818276453.043053,13136686106.017109,12.935054781214204,0.0146485995193919,461430884860.8471,256350491589.35944,169923754424.94684,1.3699080544789266e-06,7.610600302660705e-07,5.044740772049381e-07,7.545747293096317e-07,4.192081829497954e-07,2.7787513841243584e-07
39,39,0.02,890,500000.0,17.15,2.43,0.81,1.2316484350560246,,645.0,0.0013887676107811,890.0,0.0928158789047302,0.0001174175452969,0.0001488675535244,2.032961596480671e-06,-1.9126951667033524e-06,43724439966.252594,24303433188.669388,16109704285.060852,9.588876499392205,0.013316721106136,419268254841.4848,233042619357.38043,154473964831.1779,1.6981835197910406e-06,9.439043644057032e-07,6.256737501203518e-07,9.327164199923332e-07,5.184334256711887e-07,3.436472993020451e-07
40,40,0.02,900,500000.0,17.15,2.43,0.81,1.2339391645767503,,625.0,0.001420581573435,900.0,0.0755839895753069,0.0001595513763431,0.0001401815055853,1.5444788061483671e-06,-1.736120106088948e-06,44565124058.20777,24860177535.1125,16478746251.846,11.907283606712747,0.0169152676813607,530649571129.4173,296017184423.81354,196217105103.78497,1.750538893181288e-06,9.76519387890969e-07,6.472928514020137e-07,9.58443355073784e-07,5.346573686940022e-07,3.544014558200243e-07
41,41,0.02,910,500000.0,17.15,2.43,0.81,1.2353751421474406,,614.0,0.0015134236587364,910.0,0.074249471424082,0.000155632045466,0.0001433925077792,-3.495470418925253e-06,-1.1914165312714769e-06,47370160518.4514,26484914027.888165,17555714441.34301,12.255979504587442,0.0185484893432318,580567716443.1576,324598563506.5578,215162476381.4897,1.881465789990584e-06,1.051937742007515e-06,6.972844461306957e-07,1.026832837696178e-06,5.741078166032945e-07,3.805514670056123e-07
42,42,0.02,920,500000.0,17.15,2.43,0.81,1.2378459593338642,,648.0,0.0017474362421047,920.0,0.0882964575599771,0.0001234047608656,0.0001979723373552,-1.7574182555959814e-06,1.2241541465236082e-06,54597655788.4388,30580134236.832645,20270260408.414783,10.419444057255312,0.0182073141682306,568877220144.9198,318627997944.03564,211204844351.47507,2.1928430209921434e-06,1.228210863156527e-06,8.141283435780409e-07,1.1925702693978747e-06,6.679583289501796e-07,4.427609494755477e-07
43,43,0.02,930,500000.0,17.15,2.43,0.81,1.2394325836814508,,687.0,0.0020680895537002,930.0,0.0708377354246749,0.0001010951405056,0.0002330363239014,2.513621901319195e-06,-6.773922571236609e-06,64381964879.172455,36191567189.7544,23989838822.92292,13.128595859602427,0.0271511119519961,845244797545.7723,475144459159.9327,314952898643.1554,2.6140195608093875e-06,1.4694404674960469e-06,9.74029109883094e-07,1.4166789130582752e-06,7.963694516698917e-07,5.27879179392614e-07
44,44,0.02,940,500000.0,17.15,2.43,0.81,1.2420927666865087,,646.0,0.0020924115675133,940.0,0.0731643595993318,0.0001427832581295,0.0001906302846712,1.356352203818887e-06,2.025601688067333e-06,65073999749.66657,36617202431.484406,24271974183.155376,12.847785522181812,0.0268828550435443,836056791854.229,470449963262.026,311841118505.1144,2.6708212562045974e-06,1.5028736972212364e-06,9.961905650152196e-07,1.4421438187905213e-06,8.114957179689428e-07,5.379057330536993e-07
45,45,0.02,950,500000.0,17.15,2.43,0.81,1.2438372185643578,,685.0,0.0023528463497622,950.0,0.0590244133237547,0.0001234319454024,0.0001900859106827,-3.054061860265621e-06,-4.440883086398101e-07,72948876575.18085,41174811120.83984,27293017657.242405,16.095035028796577,0.0378691444167999,1174114723788.8938,662710027294.0,439282075234.88,3.02599090520787e-06,1.707971525057092e-06,1.132141125180701e-06,1.627839872876598e-06,9.188078343000814e-07,6.090383358789111e-07
46,46,0.02,960,500000.0,17.15,2.43,0.81,1.2456553214920838,,641.0,0.0023163099324636,960.0,0.0580671221663351,0.0001096908366133,0.0001981002433951,3.7310832053560914e-07,5.87736641272378e-07,71573976913.12637,40535423818.11364,26869195216.578182,16.532591321644098,0.0382946054876863,1183303309569.508,670155596034.511,444217423657.1617,3.0008714407706425e-06,1.6995226606306226e-06,1.126540735046584e-06,1.607786152133144e-06,9.105585003990296e-07,6.035702059787854e-07
47,47,0.02,970,500000.0,17.15,2.43,0.81,1.248607695195856,,677.0,0.0025993401083383,970.0,0.0840201384050942,0.0001063971746361,0.0001907088119716,-1.4561090900582687e-06,-8.225613589215507e-06,80262201750.81038,45488451895.92026,30152345256.724285,11.544851251294624,0.0300089949022897,926615180314.5048,525157410790.0703,348104340866.5609,3.3999454284842783e-06,1.9269126774334914e-06,1.2772678318987711e-06,1.8145444829461097e-06,1.0283896731585515e-06,6.816754404936684e-07
48,48,0.02,980,500000.0,17.15,2.43,0.81,1.250595615161144,,694.0,0.0028383766391885,980.0,0.0751167724903325,0.0001072817529572,0.0001755940449834,-1.475313681523885e-07,-1.40858453563229e-06,87321551615.8937,49671591185.8,32925169014.58744,13.046353930157542,0.0370304662219451,1139227868111.4695,648033158884.0406,429553408174.5641,3.7378022579831232e-06,2.1261943043406103e-06,1.4093630817343475e-06,1.9863910431073254e-06,1.12992957640486e-06,7.489818906455072e-07
49,49,0.02,990,500000.0,17.15,2.43,0.81,1.25266275865464,,680.0,0.0029331253829914,990.0,0.0832087358517128,0.0001527950526377,0.0001667354893149,4.413987072085079e-06,1.1690904454852888e-06,89904124663.61716,51329694202.34967,34024254442.70036,11.8977892148763,0.0348977075476351,1069660324795.6786,610709882083.6145,404813407552.5673,3.887760866598672e-06,2.219670979068325e-06,1.4713247632681468e-06,2.05733087098718e-06,1.1746086720263815e-06,7.785977483146303e-07
50,50,0.02,1000,500000.0,17.15,2.43,0.81,1.2548110036432727,,728.0,0.0031618681539021,1000.0,0.0825643106261395,0.0001436931232456,0.0001933545670775,1.02234145055496e-06,-3.216932640964796e-06,96753165509.40608,55332692693.2878,36677670585.26505,12.111770720500676,0.0382958221285157,1171852157132.5806,670176887249.0249,444231536690.78217,4.2260437150640985e-06,2.416855065804632e-06,1.60202964361907e-06,2.226785582165264e-06,1.2734884865324226e-06,8.441409396443486e-07
51,51,0.02,1010,500000.0,17.15,2.43,0.81,1.2581839125345742,,698.0,0.0028511743010667,1010.0,0.0865204450133205,0.0001180040877922,0.000207664569498,2.633333057470262e-06,6.6549011120418335e-06,87031236793.49069,49895550268.66841,33073621892.37449,11.673541436876588,0.0332833013472605,1015962749011.432,582457773577.0594,386086295628.2222,3.839839925005839e-06,2.201404151665444e-06,1.4592164662468086e-06,2.0141224191687366e-06,1.1547089311317484e-06,7.65407062921616e-07
52,52,0.02,1020,500000.0,17.15,2.43,0.81,1.259358879746124,,757.0,0.0034676325533726,1020.0,0.091657588018279,0.0001303123486592,0.0001481064148881,-7.519152287063236e-07,-1.95255321001183e-06,105455544557.19469,60683569684.02129,40224537619.12268,11.128374879301688,0.0385891149976009,1173548832933.365,675309512458.0161,447633733972.1706,4.699653262911901e-06,2.7043787737113843e-06,1.7926167871458318e-06,2.4543095259718315e-06,1.4123132526682097e-06,9.361619274829274e-07
53,53,0.02,1030,500000.0,17.15,2.43,0.81,1.2617628504126932,,710.0,0.0035839198115299,1030.0,0.1024256870932731,0.0001454827998875,0.0002163317520496,2.010390009655441e-06,5.596034992090693e-06,108592770289.35687,62718596701.77377,41573469813.74719,10.056071179313042,0.0360401527256951,1092016627588.5634,630702672699.6653,418065771618.06384,4.887089463809424e-06,2.822576422992241e-06,1.8709649432405715e-06,2.541210133910492e-06,1.4676956218954983e-06,9.728725265135875e-07
54,54,0.02,1040,500000.0,17.15,2.43,0.81,1.2642566117790308,,714.0,0.0038114136984906,1040.0,0.0864641015882625,0.0001079628439653,0.0002117258821152,3.0261421553426056e-06,-2.569709385720039e-07,115427852846.19804,66699739723.58622,44212398902.49144,12.028113181033492,0.0458441153451869,1388379278277.749,802272018540.7708,531791738004.168,5.244935878969018e-06,3.030775063106056e-06,2.0089708989731573e-06,2.715534161744628e-06,1.569165650514303e-06,1.0401326597694807e-06
