,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,20.76,0.020760000000000008,,8.732177455129884e-05,0.001473159425213652,8.632365918476041e-05
1,1,2.5,0.01,2400,1,100000.0,150,,30.85,0.03085,,0.00012577488558719095,0.001423354489006546,9.76398451429216e-05
2,2,2.5,0.01,2400,1,100000.0,200,,37.33,0.03733,,0.00015921501148881135,0.0012385789596486897,9.979465644467213e-05
3,3,2.5,0.01,2400,1,100000.0,250,,44.7,0.0447,,0.00024535412304118156,0.0011184115462025833,0.00010692979993478306
4,4,2.5,0.01,2400,1,100000.0,300,,48.75,0.04875,,0.000284751120603346,0.0010376821681113888,0.00010953167577671878
5,5,2.5,0.01,2400,1,100000.0,350,,52.38,0.05238,,0.0003440928880922911,0.0009767763281250607,0.00011341274165653204
6,6,2.5,0.01,2400,1,100000.0,400,,57.52,0.05752,,0.0003773111171278743,0.0009004162176424557,0.00011435217243644272
7,7,2.5,0.01,2400,1,100000.0,450,,59.63,0.05963,,0.0004225222641156279,0.0008466212098530343,0.00011379993112423544
8,8,2.5,0.01,2400,1,100000.0,500,,64.71000000000001,0.06471,,0.0005087204674833856,0.0008052282719341115,0.00011294096427352796
9,9,2.5,0.01,2400,1,100000.0,550,,68.17,0.06817000000000001,,0.0005717312173578648,0.0008691875177238465,0.0001191458798731775
10,10,2.5,0.01,2400,1,100000.0,600,,71.51,0.07150999999999999,,0.0006041277042163529,0.0008515489072537272,0.0001165119739755529
11,11,2.5,0.01,2400,1,100000.0,650,,75.75,0.07574999999999998,,0.0006203752780254491,0.0007846217266235088,0.00012128516396023032
12,12,2.5,0.01,2400,1,100000.0,700,,77.31,0.07731000000000002,,0.0007270365922011024,0.0007740266614507731,0.00012157782727089308
13,13,2.5,0.01,2400,1,100000.0,750,,81.75,0.08175,,0.000774319649146946,0.0007664278554205646,0.00011963841866721257
14,14,2.5,0.01,2400,1,100000.0,800,,82.5,0.08249999999999999,,0.0008119934852072675,0.0007007128174303398,0.00012079917527235524
15,15,2.5,0.01,2400,1,100000.0,850,,86.53999999999998,0.08653999999999998,,0.0008807898756833766,0.0007480299595291934,0.00012198684908151034
16,16,2.5,0.01,2400,1,100000.0,900,,88.62999999999998,0.08863000000000001,,0.000955962667986796,0.0007258098655113434,0.00012238619603965528
17,17,2.5,0.01,2400,1,100000.0,950,,91.97,0.09197,,0.0010044890079541346,0.0006848598996679699,0.000119085840796821
18,18,2.5,0.01,2400,1,100000.0,1000,,94.49,0.09449,,0.0010570512067602067,0.0007216825526556487,0.0001211964775351829
19,19,2.5,0.01,2400,1,100000.0,1050,,93.43,0.09343,,0.0011775294128324276,0.0006538832808287764,0.00012355428845483064
20,20,2.5,0.01,2400,1,100000.0,1100,,99.36000000000001,0.09936,,0.0012736946639620328,0.0006875150800639232,0.00012152396260353728
21,21,2.5,0.01,2400,1,100000.0,1150,,100.8,0.10080000000000001,,0.0012129444877041348,0.0006485780839199365,0.0001232552301089112
22,22,2.5,0.01,2400,1,100000.0,1200,,103.39,0.10339,,0.001434812840266204,0.0007173642943828363,0.0001235819852481681
23,23,2.5,0.01,2400,1,100000.0,1250,,105.32,0.10532,,0.0013843224792890396,0.0007174554034220721,0.00012188787020241724
24,24,2.5,0.01,2400,1,100000.0,1300,,106.43,0.10642999999999998,,0.0015745020032113643,0.0006494743146517144,0.00012465391902633023
25,25,2.5,0.01,2400,1,100000.0,1350,,109.53,0.10952999999999997,,0.0015861191605722523,0.0006945357593779562,0.0001225308023987865
26,26,2.5,0.01,2400,1,100000.0,1400,,112.79,0.11278999999999997,,0.0016671530711232663,0.0006485543994202729,0.00012331841408967143
27,27,2.5,0.01,2400,1,100000.0,1450,,111.78,0.11178,,0.0017843849349378615,0.0006330521904905256,0.00012259272222967882
28,28,2.5,0.01,2400,1,100000.0,1500,,114.25,0.11425,,0.0017807630743755,0.0007054798738566463,0.00012317980688516037
29,29,2.5,0.01,2400,1,100000.0,1550,,118.22,0.11822,,0.0018608138547415369,0.0006589965805471035,0.00012358580313574674
30,30,2.5,0.01,2400,1,100000.0,1600,,118.45,0.11844999999999999,,0.0019404162554747017,0.0006596977051247484,0.000124638523642115
31,31,2.5,0.01,2400,1,100000.0,1650,,120.69,0.12069,,0.001992170564924436,0.0006536326852085971,0.00012370553124919697
32,32,2.5,0.01,2400,1,100000.0,1700,,121.05999999999997,0.12105999999999997,,0.0021937213977071225,0.0006142086288040555,0.00012357064514087243
33,33,2.5,0.01,2400,1,100000.0,1750,,123.53,0.12353,,0.0022799145692033564,0.0006538126457144711,0.0001238168953272181
34,34,2.5,0.01,2400,1,100000.0,1800,,124.47,0.12447,,0.0023929400194106164,0.0006481303808647483,0.0001235223480540012
35,35,2.5,0.01,2400,1,100000.0,1850,,129.59,0.12959,,0.00249661769907334,0.0006181124093127307,0.00012404639388898913
36,36,2.5,0.01,2400,1,100000.0,1900,,129.67,0.12967,,0.0024201916918332243,0.0007088958458447713,0.00012372735128813602
37,37,2.5,0.01,2400,1,100000.0,1950,,131.16,0.13116,,0.002616786737592065,0.0006431254430394684,0.00012274090867681148
38,38,2.5,0.01,2400,1,100000.0,2000,,131.5,0.1315,,0.0025324032425032782,0.0006031418142757258,0.0001232915174952612
