,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
101,101,2.25,0.02,605,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,605.0,0.6031449146129717,0.1483930540629164,0.0470108727221639,-7.844300553389839e-06,-6.790082087488651e-06,314798000000000.0,641668641791044.9,531324000000000.0,385124000000000.0,1.0030870087425594,100.30870087425596,315769784178140.2,643649478498080.0,532964201833131.6,386312881154969.44,0.0082640930347674,0.0168451176730921,0.0139483445498533,0.0101102947474944,0.0047126472056652,0.0096060265049321,0.0079541247527079,0.0057654544896557
102,102,2.25,0.02,610,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,610.0,0.6095292930906112,0.147791254496883,0.0490621422753384,-1.2550644083268868e-05,2.2554690918493518e-05,314798000000000.0,637364795566502.4,531324000000000.0,385124000000000.0,1.0007722788433928,100.07722788433928,315041111835342.3,637857018913641.8,531734330284186.8,385421423117282.8,0.0083336219695606,0.0168729066352311,0.0140656972387208,0.0101953564743265,0.004748757742425,0.0096147085041695,0.0080150730269449,0.0058096321348728
103,103,2.25,0.02,615,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,615.0,0.6143590797908359,0.1456689945249025,0.0484853410310201,-2.633105496774497e-06,1.0317160837481076e-05,314798000000000.0,632836080291970.9,531324000000000.0,385124000000000.0,1.0010436264250386,100.10436264250389,315126531511349.4,633496524748081.4,531878503766657.3,385525925583316.6,0.0084041016282454,0.016894703056545,0.0141846545833389,0.0102815813171507,0.0047839714661947,0.0096171822911686,0.0080745076376103,0.0058527126187167
104,104,2.25,0.02,620,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,620.0,0.6184803705136801,0.1474111556792147,0.0465823976972313,-6.108770398638871e-05,2.0985953155332426e-05,314798000000000.0,628399831325301.1,531324000000000.0,385124000000000.0,1.0024751590605985,100.24751590605987,315577175121958.3,629955220861484.8,532639111412713.5,386077243158054.0,0.0084730530676244,0.016913910248812,0.0143010325608881,0.0103659365358604,0.0048197113360392,0.0096211087446669,0.0081348302908838,0.0058964367898802
105,105,2.25,0.02,625,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,625.0,0.5834294897408479,0.1504526770768742,0.0477484494481252,3.729978024315944e-05,-1.5318440391200054e-05,314798000000000.0,623954577565632.4,531324000000000.0,385124000000000.0,1.0968977321895188,109.68977321895188,345301212297796.1,684414361121011.6,582808090657864.0,422441642211756.3,0.0085426450477685,0.0169321993217033,0.014418491659288,0.0104510753924002,0.0048545738997141,0.0096221500989755,0.0081936722046891,0.0059390876643228
106,106,2.25,0.02,630,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,630.0,0.6290990802126999,0.1512262562730016,0.0477079530716841,-6.047329282388028e-06,-3.383661731275693e-05,314798000000000.0,619494172576832.1,531324000000000.0,385124000000000.0,1.0014326358609966,100.14326358609968,315248990903770.06,620381682144144.1,532085193816208.2,385675742453330.5,0.0086128926995621,0.0169493987776551,0.0145370574168264,0.0105370163979001,0.0048899444829332,0.009622971274917,0.0082533715666872,0.0059823600500803
107,107,2.25,0.02,635,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,635.0,0.6333043101658064,0.1498541307368752,0.0466560824461969,0.0001163077254827,-8.818483505341927e-06,314798000000000.0,615025615925058.4,531324000000000.0,385124000000000.0,1.0027004570578295,100.27004570578298,315648098480890.8,616686466190329.4,532758817645794.4,386164010823939.6,0.0086838111538893,0.0169656932493143,0.014656755371791,0.0106237780634897,0.0049265319217196,0.0096250399606415,0.0083151247681869,0.0060271211374288
108,108,2.25,0.02,640,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,640.0,0.6388845602758693,0.1486791505894927,0.0469761363923567,-3.879446573166e-05,1.5885369867100215e-05,314798000000000.0,610546185185185.1,531324000000000.0,385124000000000.0,1.0017470668428032,100.17470668428032,315347973147980.75,611612850181322.1,532252258543185.6,385796837370767.75,0.0087541243728477,0.0169784980860071,0.0147754317952432,0.0107097992838856,0.0049636709954525,0.0096269683758725,0.0083778090330556,0.0060725570951933
109,109,2.25,0.02,645,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,645.0,0.6444282850843479,0.1510219704562275,0.0474457949938996,-1.648682023006131e-05,9.43882988262529e-06,314798000000000.0,606057255172413.9,531324000000000.0,385124000000000.0,1.000887292805276,100.0887292805276,315077318000515.3,606595005414513.5,531795439962470.4,385465717754339.1,0.0088215400274786,0.0169834571231306,0.0148892176365798,0.0107922756229159,0.0050060707740137,0.0096378169889821,0.0084493724481479,0.0061244290013635
110,110,2.25,0.02,650,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,650.0,0.6268567782178629,0.1474349321997716,0.0458640243216487,-3.957249960978883e-05,7.824530283885194e-06,314798000000000.0,601558000000000.0,531324000000000.0,385124000000000.0,1.0507023718280224,105.07023718280225,330759005246717.8,632058417392121.4,558263387009152.2,404650700247895.25,0.0088925467452971,0.0169930642348662,0.0150090645648898,0.0108791452700963,0.0050492011529189,0.0096486869266882,0.0085221689889183,0.006177194724289
111,111,2.25,0.02,655,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,655.0,0.6535605267504593,0.1437809548912235,0.0475180397066154,-4.050178734958416e-05,4.395269533732936e-05,314798000000000.0,597050504504504.4,531324000000000.0,385124000000000.0,1.0022145617724074,100.22145617724074,315495139616830.25,598372709727976.8,532500649819162.5,385976880888036.6,0.0089626027392239,0.0169986038257138,0.0151273068374493,0.0109648518012848,0.0050908943891452,0.0096554649756936,0.008592539884047,0.0062282022462824
112,112,2.25,0.02,660,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,660.0,0.6578537295559841,0.1463079685660633,0.0460792990898703,3.24528936216317e-05,1.78242041889012e-05,314798000000000.0,592534761160714.2,531324000000000.0,385124000000000.0,1.003293219225227,100.3293219225227,315834698825662.94,594486108027784.1,533073766411624.5,386392297760896.3,0.0090316853129327,0.0170000682970581,0.0152439061468263,0.0110493674497865,0.0051332819132195,0.0096622214004541,0.0086640826157074,0.0062800591603084
113,113,2.25,0.02,665,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,665.0,0.6639349438562817,0.1493023201599652,0.0461455986843316,-5.855711467099732e-05,1.2368247824975843e-05,314798000000000.0,588010668141592.9,531324000000000.0,385124000000000.0,1.0016054814826885,100.16054814826887,315303402359787.4,588954708380917.5,532177030843308.1,385742309450539.1,0.0091011133751643,0.016999954753724,0.0153610885804416,0.0111343057690863,0.0051744412537744,0.0096653303352984,0.0087335523882629,0.0063304135141221
114,114,2.25,0.02,670,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,670.0,0.6684223706516264,0.1483712006053214,0.0462393606315361,-0.0001517578657201,-1.6979071927734322e-05,314798000000000.0,583479151315789.6,531324000000000.0,385124000000000.0,1.0023682574302193,100.23682574302192,315543522702518.1,584860980151271.2,532582312010853.7,386036072774555.75,0.009171232414442,0.0169989101128297,0.0154794372625336,0.0112200894299824,0.0052162659716019,0.0096683665148689,0.0088041452013527,0.0063815818907592
115,115,2.25,0.02,675,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,675.0,0.6724795333124689,0.1421872476210376,0.045964240273079,1.813666660274645e-05,4.37838109697524e-05,314798000000000.0,578939526086956.4,531324000000000.0,385124000000000.0,1.003800290981286,100.38002909812862,315994324000326.9,581139664746654.8,533343185805340.9,386587583263876.8,0.0092400148922806,0.0169931506641509,0.0155955300625356,0.0113042379410755,0.0052567789166423,0.009667650667237,0.0088725239712645,0.0064311454440403
116,116,2.25,0.02,680,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,680.0,0.6788475300008827,0.1447910491009247,0.0446664404230742,-4.437617077324842e-05,2.8913801508202123e-05,314798000000000.0,574387489224138.0,531324000000000.0,385124000000000.0,1.0016994150202048,100.1699415020205,315332972449530.5,575363611950743.2,532226939986195.4,385778485510241.44,0.009309831313874,0.0169869269610236,0.0157133679788714,0.0113896513793747,0.0052979260877394,0.0096667147301816,0.0089419732039024,0.0064814849097344
117,117,2.25,0.02,685,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,685.0,0.68258508502214,0.14866321753963,0.0462506602190644,-0.0001584569086679,-4.728240709871033e-06,314798000000000.0,569842428571428.8,531324000000000.0,385124000000000.0,1.003559897889427,100.35598978894264,315918648735795.7,571871009430205.8,533215459186201.7,386495002114767.6,0.0093796679099796,0.0169789285224692,0.0158312399462577,0.0114750894991804,0.0053378075341902,0.0096624159255453,0.0090092861145753,0.0065302758873864
118,118,2.25,0.02,690,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,690.0,0.6893176012657249,0.1467918906419106,0.0472905933048014,0.0001051795285807,2.2774058701509183e-06,314798000000000.0,565285308668076.1,531324000000000.0,385124000000000.0,1.0009903412989734,100.09903412989736,315109757460234.25,565845134054953.0,531850192100335.8,385505404202425.9,0.0094505687116085,0.016970462490964,0.015950908106553,0.0115618295684518,0.0053782939697118,0.0096578458782337,0.0090776201410529,0.0065798070089114
119,119,2.25,0.02,695,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,695.0,0.6942365495699392,0.1494100203798668,0.0475882065653527,-6.600194782311697e-06,-1.541814303507396e-05,314798000000000.0,560723742138364.9,531324000000000.0,385124000000000.0,1.0011000304554312,100.11000304554312,315144287387308.9,561340555331800.4,531908472581701.6,385547648129117.4,0.0095204532221808,0.0169579989631271,0.016068860945184,0.0116473263068355,0.0054177297537309,0.0096501556598402,0.0091441808514391,0.006628052762965
120,120,2.25,0.02,700,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,700.0,0.6981965083227237,0.1521326021418168,0.0451383459459448,7.522974730107586e-06,-1.3150485591192356e-05,314798000000000.0,556161320166320.1,531324000000000.0,385124000000000.0,1.002587145119462,100.25871451194618,315612428109316.4,557600190211421.9,532698612293452.9,386120371676987.6,0.0095889456914052,0.0169410247038897,0.0161844642613364,0.0117311200212731,0.0054577481271379,0.0096423370019004,0.0092117248708804,0.0066770112571104
121,121,2.25,0.02,705,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,705.0,0.6813664489640147,0.1442458069627317,0.0459896920816611,5.483694054923581e-05,-5.489288602270993e-06,314798000000000.0,551584977319587.7,531324000000000.0,385124000000000.0,1.0485713106830843,104.85713106830842,330088151460413.6,578376182621099.4,557131103077379.0,403829977455512.2,0.0096585048879669,0.0169235071365458,0.0163018680267794,0.0118162187703649,0.0054953721968709,0.009628919969548,0.009275227724224,0.0067230405591768
122,122,2.25,0.02,710,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,710.0,0.7091577311319839,0.1423919582876742,0.0460381882048537,-1.8726843895852087e-05,2.116315028283045e-05,314798000000000.0,547009997955010.3,531324000000000.0,385124000000000.0,1.0011879322142645,100.1187932214264,315171958685185.9,547659808753105.5,531955176895811.6,385581501206086.2,0.0097284373130059,0.0169046578272187,0.016419901736655,0.0119017741273262,0.0055335186054319,0.0096153406344428,0.0093396121942087,0.0067697088907754
123,123,2.25,0.02,715,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,715.0,0.7133360541895172,0.1422284829778988,0.0448065711338288,-2.595995817706019e-05,2.382243023813914e-05,314798000000000.0,542437390243902.4,531324000000000.0,385124000000000.0,1.0023346350457474,100.23346350457476,315532938443131.4,543703783585289.8,532564447631046.9,386023123987358.6,0.0097969474349284,0.0168813988619981,0.0165355348474765,0.0119855894380821,0.0055692211886506,0.009596483482305,0.0093998719141754,0.0068133874454662
124,124,2.25,0.02,720,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,720.0,0.7176088886208959,0.1483631922624388,0.0464059405571026,-3.94794175985172e-05,-9.046759127158936e-06,314798000000000.0,537851464788732.4,531324000000000.0,385124000000000.0,1.003349252751838,100.3349252751838,315852338067773.1,539652865287256.1,533103538369117.7,386413877616798.9,0.0098665469805147,0.0168575935866069,0.0166530067150204,0.0120707375501868,0.0056053874739804,0.009577144275341,0.0094609142822547,0.0068576332935065
125,125,2.25,0.02,725,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,725.0,0.7241905387617976,0.1537808676989702,0.0457728762130089,-7.516085060997345e-05,-8.150719834563125e-06,314798000000000.0,533268239520958.1,531324000000000.0,385124000000000.0,1.001118498778791,100.11184987787917,315150101178565.94,533864699395630.5,531918285245142.7,385554760723683.3,0.0099361616569851,0.016831871341038,0.016770504120852,0.0121559041734214,0.0056405505843059,0.0095551003501347,0.0095202634662728,0.0069006518568423
126,126,2.25,0.02,730,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,730.0,0.7274696445312998,0.151629591832085,0.0449410729048248,4.145319130848686e-05,-7.081319968476516e-06,314798000000000.0,528681592079208.0,531324000000000.0,385124000000000.0,1.0035345432108689,100.3534543210869,315910667133695.1,530550240011202.9,533201987636971.8,386485237419542.7,0.0100068960188876,0.0168058936811434,0.0168898913599815,0.0122424406202646,0.0056761576423961,0.0095327164063131,0.0095803619565197,0.0069442135460523
127,127,2.25,0.02,735,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,735.0,0.7338152071907758,0.1498121206027507,0.0450109578681733,-6.645219951680103e-06,-1.9009054830804004e-05,314798000000000.0,524095292156862.7,531324000000000.0,385124000000000.0,1.0016157339131213,100.16157339131216,315306629804382.75,524942090694107.8,532182478205655.4,385746257907557.0,0.010076919229232,0.0167766819594961,0.017008078299584,0.0123281070440051,0.0057107767104773,0.0095076563018832,0.0096387928923235,0.0069865665278873
128,128,2.25,0.02,740,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,740.0,0.7385986693059067,0.1437808604747079,0.0438289007411956,0.0001297551240342,-4.189957472724759e-05,314798000000000.0,519509208576998.0,531324000000000.0,385124000000000.0,1.0019007226797196,100.19007226797196,315396343698130.4,520496651512063.5,532333899577079.4,385856013921304.3,0.0101439767862697,0.0167405426719941,0.0171212597347758,0.0124101452862956,0.0057458206555168,0.0094822925856356,0.0096979409461681,0.0070294393043643
129,129,2.25,0.02,745,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,745.0,0.7438833733266165,0.1449941907976702,0.0460210676890582,-6.744267389549248e-05,-2.8655136924095657e-05,314798000000000.0,514919044401544.4,529630716814159.3,385124000000000.0,1.0015020619766848,100.1502061976685,315270846106136.4,515692484719210.8,530426254975570.1,385702480116708.8,0.0102147716717091,0.0167084303838538,0.0171858043652763,0.0124967557776583,0.0057798961888796,0.0094542488272417,0.0097243647088856,0.0070711273256059
130,130,2.25,0.02,750,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,750.0,0.7484595139211706,0.146756717827845,0.0446249943414906,-6.104240312837083e-05,2.5451101710638458e-05,314798000000000.0,510330986590038.3,526794285087719.3,385124000000000.0,1.002064757516758,100.2064757516758,315447981536760.44,511384696330634.7,527881987547639.4,385919187673884.0,0.0102844620026005,0.016672531719817,0.0172103882749312,0.0125820149565421,0.0058143783027004,0.0094259093629085,0.0097299895844339,0.0071133127575435
131,131,2.25,0.02,755,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,755.0,0.7527611160018409,0.1471798199676562,0.0444150203182124,-5.705172042573144e-05,3.3335689257712103e-06,314798000000000.0,505743235741444.9,523953017391304.4,385124000000000.0,1.0029869739851998,100.29869739852,315738293436593.0,507253877629795.4,525518051423719.2,386274355369076.1,0.010353025082618,0.0166328007325192,0.0172316810499608,0.0126658950562525,0.0058478997676986,0.0093950271310731,0.0097333043052612,0.0071543229313248
132,132,2.25,0.02,760,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,760.0,0.7587204427906158,0.1484134662325167,0.0442418913674807,-2.264837239029759e-05,2.2484213183009817e-06,314798000000000.0,501156425330812.9,521108051612903.1,385124000000000.0,1.001689085778981,100.16890857789808,315329720825051.7,502002921521884.1,521988247812195.0,385774507471544.25,0.0104227381098357,0.0165929331612162,0.0172535173313938,0.0127511820018311,0.0058818099946562,0.0093638043170445,0.0097365883718213,0.0071958087166436
133,133,2.25,0.02,765,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,765.0,0.7389655736573355,0.1459437226485015,0.0441407581600097,2.391848692497732e-05,2.61735832595608e-06,314798000000000.0,496570455909943.6,518259666666666.7,385124000000000.0,1.049229450062826,104.92294500628265,330295332420877.6,521016346371837.2,543773305046410.4,404083442725996.0,0.0104920804303904,0.0165504773307415,0.0172733692923525,0.0128360154247284,0.0059148819035969,0.0093302867347397,0.009737815118682,0.007236268903363
134,134,2.25,0.02,770,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,770.0,0.7691912041850741,0.1454997983837591,0.0441566005506885,5.59996157984378e-05,2.510416581307151e-05,314798000000000.0,491986078212290.6,515406508474576.1,385124000000000.0,1.0010519917138552,100.10519917138552,315129164887538.2,492503643489902.1,515948711850758.6,385529147256806.8,0.0105606561194779,0.0165048564081428,0.0172905510763753,0.0129199109503802,0.0059483278252374,0.0092964201763023,0.0097389655451045,0.0072771866573699
135,135,2.25,0.02,775,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,775.0,0.7737512879116479,0.1471856213795889,0.0425046128842976,3.665699750137073e-05,-2.126640787089033e-05,314798000000000.0,487405173752310.5,512550571428571.4,385124000000000.0,1.0016156547494222,100.1615654749422,315306604883808.5,488192652236176.3,513378676193619.0,385746227419716.4,0.0106304044520923,0.0164591710526413,0.017308305251103,0.0130052410885951,0.0059820575140098,0.0092620848353937,0.0097399189230056,0.0073184515722003
136,136,2.25,0.02,780,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,780.0,0.7781349565907021,0.1475668666810516,0.0428259708134493,5.528315456355182e-06,7.316607876806885e-06,314798000000000.0,482826486238532.1,509691043659043.7,385124000000000.0,1.002399906512627,100.23999065126272,315553485770361.94,483985224667324.8,510914254514148.7,386048261595769.06,0.0106997745126012,0.0164109509319113,0.0173240593594754,0.0130901084485639,0.006016171909191,0.0092274002487998,0.0097408145516422,0.0073601871370063
137,137,2.25,0.02,785,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,785.0,0.758304796356736,0.1509425712317063,0.0439672874743064,1.38992997075225e-05,2.781569375291244e-05,314798000000000.0,478251071038251.4,506829670103092.9,385124000000000.0,1.0493441593717328,104.9344159371733,330331442681902.75,501849968107264.9,531838754118982.8,404127620033879.25,0.010770738359581,0.0163632461335281,0.0173410560726345,0.013176925647543,0.006051253365166,0.0091932553669796,0.0097426119186822,0.0074031058043768
138,138,2.25,0.02,790,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,790.0,0.7890220886699353,0.1422526229080435,0.0432846737859829,8.435197714046838e-06,-2.234587882627345e-05,314798000000000.0,473678468354430.4,503964206543967.1,385124000000000.0,1.001240325042803,100.12403250428032,315188451842824.3,474265983620966.9,504589285970020.1,385601678941784.5,0.0108401386818584,0.0163112227128899,0.0173541187988149,0.0132618300297716,0.0060867463543096,0.0091587643198854,0.0097443512883946,0.0074465279415916
139,139,2.25,0.02,795,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,795.0,0.7682813194607107,0.1456824888563658,0.0430149697502759,3.1620483486462114e-05,2.2720453583714218e-05,314798000000000.0,469110450628366.4,501096490872210.9,385124000000000.0,1.0488334572151217,104.88334572151216,330170674664405.9,492018735748293.0,525566764919866.7,403930936376516.56,0.0109087471545284,0.0162561620259713,0.0173645795683148,0.0133457656628714,0.0061211937959323,0.0091217732641037,0.009743736399502,0.0074886709555481
140,140,2.25,0.02,800,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,800.0,0.7715629367007244,0.151650630365789,0.0435677754773254,3.7249999684582736e-05,4.16917236707412e-05,314798000000000.0,464547713012477.6,498225820925553.4,385124000000000.0,1.0507773429599128,105.0777342959913,330782606009094.7,488136211557355.5,523524404306174.4,404679573430093.6,0.0109781626076899,0.0162004851761495,0.0173749645088932,0.0134306885562297,0.0061560333616888,0.0090844643847834,0.0097430567388372,0.0075312936943279
141,141,2.25,0.02,805,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,805.0,0.7773300619505196,0.1506994609814331,0.0421016889238613,-3.51303015789561e-05,-3.044147870182821e-06,314798000000000.0,459988141592920.4,495353071856287.4,385124000000000.0,1.049494196616538,104.9494196616538,330378674106492.94,482754885114196.3,519870174189348.5,404185402977747.6,0.0110479941601674,0.0161435152131363,0.0173846652300501,0.0135161205056588,0.0061897500784045,0.0090445671049052,0.0097399339111444,0.0075725427391391
142,142,2.25,0.02,810,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,810.0,0.7833313158005252,0.1457036750749655,0.0436400559545707,-0.0001109663590994,-2.1432103854867883e-05,314798000000000.0,455435191901408.5,492478806324110.6,385124000000000.0,1.0479958698079097,104.79958698079096,329907003823790.3,477294200077848.8,516115754995597.3,403608361363901.3,0.0111162067080338,0.0160824139139673,0.0173905050553833,0.0135995717641943,0.0062238381633629,0.0090043612992919,0.0097367467056569,0.0076142461160077
143,143,2.25,0.02,815,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,815.0,0.8135537818284547,0.1488031916852114,0.0435991338719023,-4.903006240438877e-05,-7.178789133486905e-06,314798000000000.0,450887727272727.1,489602778431372.6,385124000000000.0,1.0017828669761106,100.17828669761109,315359242958345.8,451691600111615.4,490475675056450.0,385810624861307.7,0.0111860584350236,0.0160218821749432,0.01739758603766,0.0136850283951298,0.0062568297865151,0.0089617080234757,0.0097311966646865,0.007654608081061
144,144,2.25,0.02,820,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,820.0,0.8186438661513649,0.1467427887046419,0.0423993553581266,-9.049537602345876e-05,3.197476433722427e-07,314798000000000.0,446346698440208.0,486724140077821.0,385124000000000.0,1.0016584416609766,100.16584416609768,315320074117992.1,447086938400140.6,487531343669129.1,385762705686241.94,0.0112555117153957,0.0159589974949715,0.0174026812775554,0.0137699975663127,0.0062901730408024,0.0089187287383648,0.009725535309072,0.0076954002317867
145,145,2.25,0.02,825,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,825.0,0.8242763607440111,0.1503062025808426,0.0422832964293753,-8.173731409460743e-05,1.921938736048914e-05,314798000000000.0,441803108433734.9,483844121856866.5,385124000000000.0,1.0008781998951928,100.08781998951928,315074455570606.9,442191099877257.3,484269033713970.9,385462215856436.25,0.0113262233809721,0.0158957829990288,0.0174083907957519,0.0138565062464612,0.0063225209103443,0.0088733390660913,0.0097177065222372,0.0077349746284139
146,146,2.25,0.02,830,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,830.0,0.8283660418936847,0.1452884837608834,0.0443941777010089,-3.959922677380153e-05,3.492778044486814e-05,314798000000000.0,437287650684931.5,480963770114942.6,385124000000000.0,1.0019743090921829,100.19743090921828,315419508553601.0,438150991669578.06,481913341259291.1,385884353814817.9,0.0113957044012986,0.0158298362935717,0.0174109141480061,0.0139415093547155,0.0063552032042702,0.0088280480778805,0.0097097900652873,0.0077749581599672
147,147,2.25,0.02,835,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,835.0,0.8341726117263193,0.1447948039993133,0.0425740696901039,-0.0001210504749109,-5.384273011687964e-06,314798000000000.0,432764923469387.8,478082022813688.1,385124000000000.0,1.0009921455091946,100.09921455091948,315110325422003.5,433194289244744.9,478556349745649.6,385506099047083.1,0.0114639320800491,0.0157599085422421,0.0174102117492125,0.0140249791243808,0.0063868383224907,0.0087802323961525,0.0096996568739329,0.0078136605763407
148,148,2.25,0.02,840,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,840.0,0.8389503095751365,0.1494496480003239,0.0436197171546833,-8.394552097923483e-05,1.8341439228773544e-06,314798000000000.0,428252777027027.1,475199226415094.4,385124000000000.0,1.0012529059019764,100.12529059019764,315192412272130.25,428789337458901.9,475794606330484.4,385606524132592.8,0.0115338493742039,0.0156907064984983,0.0174107723054464,0.0141105159702123,0.0064187899647657,0.0087321540402548,0.0096894009040008,0.0078527502283699
149,149,2.25,0.02,845,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,845.0,0.8166520983259874,0.1509523272125981,0.042987060719681,4.309432203809885e-05,-2.7035979224978987e-05,314798000000000.0,423749442953020.1,472315531835206.0,385124000000000.0,1.048693075677005,104.86930756770047,330126482836969.7,444383106646820.2,495314027770282.5,403876872077030.8,0.0116033556126708,0.0156192716512018,0.0174094024653004,0.0141955499303496,0.006449774215491,0.0086820381037587,0.0096770898760686,0.0078906563731877
150,150,2.25,0.02,850,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,850.0,0.8473398215996895,0.1502251294932512,0.0418642382763018,4.8247787154475886e-05,1.7589079409470004e-05,314798000000000.0,419255023372287.1,469431382189239.4,385124000000000.0,1.0031654199687472,100.31654199687468,315794467875321.6,420582141595267.2,470917329660377.6,386343079200043.7,0.0116715858132354,0.0155444792626372,0.0174048394864243,0.0142790227852034,0.006481059046364,0.0086316195209644,0.0096646500491895,0.0079289302478794
151,151,2.25,0.02,855,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,855.0,0.8536345298035372,0.1465553067344819,0.0433080978563647,0.0002035418756321,7.407330137711931e-06,314798000000000.0,414769835820895.5,466546964944649.4,385124000000000.0,1.0016026854459696,100.16026854459696,315302522173020.25,415434581400192.8,467294692975227.4,385741232629693.6,0.0117411046607723,0.0154697807880118,0.0174009261322526,0.0143640721712823,0.0065112209651064,0.0085790190874489,0.0096499672150215,0.0079658303514178
152,152,2.25,0.02,860,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,860.0,0.8578054788053123,0.1483830642801986,0.0424545677458908,7.460402520241454e-05,2.2206585251548576e-05,314798000000000.0,410293640856672.1,463662846153846.1,385124000000000.0,1.002573670364605,100.25736703646052,315608186283436.9,411349601440930.9,464856161480160.7,386115182225498.2,0.0118106335955656,0.0153934518603954,0.0173957648644534,0.0144491338981144,0.0065416649349569,0.0085261136456646,0.0096351532802844,0.0080030755163958
153,153,2.25,0.02,865,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,865.0,0.8638845787714672,0.1468198959448824,0.0442467406807226,-2.638901969322308e-06,-1.840062884197676e-06,314798000000000.0,405829475409836.06,460777255898366.6,385124000000000.0,1.001291351406174,100.1291351406174,315204514839960.8,406353543873573.44,461372281255704.0,385621330418951.4,0.0118814814390998,0.0153172999177936,0.0173912045613879,0.0145358091784314,0.0065711807639358,0.0084713970300042,0.009618392240162,0.0080391851934575
154,154,2.25,0.02,870,1,100000.0,68.59,11.21,8.75,,100000.0,100.0,870.0,0.8684200914988424,0.1473149961552842,0.0418534975961506,-7.218331066577523e-05,-2.4873493203900352e-05,314798000000000.0,401374411382113.94,457892927927928.0,385124000000000.0,1.0018216322009743,100.18216322009744,315371446173602.4,402105567934534.7,458727040430040.0,385825554279768.1,0.0119484053399936,0.0152344810332176,0.0173796857197293,0.0146176839057418,0.0066009641494913,0.0084163752630466,0.0096015057324311,0.0080756221993427
