,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
88,88,0.02,490,2.25,100000.0,0.01715,0.00243,0.81,7376550000000.0,42.0,0.042,490.0,0.0327671630056695,0.0530311659052218,0.002284502233657,0.0103365619527416,-7.318015228695684e-05,3098151000.0,14.953995251746942,0.6280678005733715,46329735343.19504,6.58388083615933e-08,3.6708733124640096e-08
89,89,0.02,495,2.25,100000.0,0.01715,0.00243,0.81,7391540000000.0,35.0,0.0349999999999999,495.0,0.0355437023048742,0.0466613704875855,0.0019178279611703,0.0163054883705959,-5.7998660662695215e-05,2587038999.9999995,13.92651772047166,0.4874281202165081,36028444477.05128,5.555457231300305e-08,3.1017309244025925e-08
90,90,0.02,500,2.25,100000.0,0.01715,0.00243,0.81,7406340000000.0,35.0,0.0349999999999999,500.0,0.0354128979671254,0.044340094510722,0.0022877956065318,0.0122275698100104,-3.639072561603086e-05,2592218999.9999995,14.119149482320283,0.4941702318812099,36599927551.9108,5.624885551982002e-08,3.1453471723388145e-08
91,91,0.02,505,2.25,100000.0,0.01715,0.00243,0.81,7420950000000.0,39.0,0.039,505.0,0.0390032512218262,0.0382652721889,0.001769104364085,0.0139753917638133,-7.317623456123625e-06,2894170500.0,12.947638573201864,0.5049579043548726,37472673603.22293,6.34476782857517e-08,3.552293205258656e-08
92,92,0.02,510,2.25,100000.0,0.01715,0.00243,0.81,7435370000000.0,37.0,0.037,510.0,0.033403089855486,0.0404783962633265,0.0020421059583572,0.0116566952115791,-0.0001011817659787,2751086900.0,15.268048620844564,0.5649177989712488,42003728549.36854,6.091479854096583e-08,3.41613280153777e-08
93,93,0.02,515,2.25,100000.0,0.01715,0.00243,0.81,7449590000000.0,48.0,0.048,515.0,0.0490862630026926,0.0406519680563623,0.0021587003133646,0.0096947405990585,6.989915455006246e-05,3575803200.0,10.4917337050439,0.5036032178421072,37516374956.04382,7.996377113508655e-08,4.4895980232628216e-08
94,94,0.02,520,2.25,100000.0,0.01715,0.00243,0.81,7463630000000.0,38.0,0.038,520.0,0.0431095245101097,0.0334022402180157,0.0018348086072102,0.0096847281255436,-4.319396202879319e-05,2836179400.0,12.062299594096736,0.4583673845756759,34210845625.405525,6.405626737945389e-08,3.6010129430197334e-08
95,95,0.02,525,2.25,100000.0,0.01715,0.00243,0.81,7477500000000.0,39.0,0.039,525.0,0.0419154453079343,0.0443269477014416,0.0022360411908219,0.0122301348861305,-0.0001383149999297,2916225000.0,12.52521585165221,0.4884834182144362,36526347596.98447,6.650234474270648e-08,3.7442103066972673e-08
96,96,0.02,530,2.25,100000.0,0.01715,0.00243,0.81,7491180000000.0,36.0,0.036,530.0,0.044842884954328,0.0385983658222872,0.0021875671385919,0.0156890200955234,3.193281688310864e-05,2696824800.0000005,11.819043322921765,0.4254855596251835,31873889145.529827,6.209395183933721e-08,3.501828678425023e-08
97,97,0.02,535,2.25,100000.0,0.01715,0.00243,0.81,7504680000000.0,32.0,0.032,535.0,0.0443267941325861,0.0488748735511882,0.0022076874276697,0.0140233166992256,-7.523942871536917e-05,2401497600.0,12.069449426000856,0.3862223816320274,28984753829.86243,5.5830142895521577e-08,3.153462903604918e-08
98,98,0.02,540,2.25,100000.0,0.01715,0.00243,0.81,7518020000000.0,35.0,0.0349999999999999,540.0,0.0498461846264183,0.0436145503366182,0.0020273341079285,0.0168071885098062,-0.0002536309019092,2631306999.9999995,10.833326643696656,0.3791664325293829,28505808230.845512,6.176268439005794e-08,3.4945847560384446e-08
99,99,0.02,545,2.25,100000.0,0.01715,0.00243,0.81,7531180000000.0,33.0,0.033,545.0,0.0345096347570898,0.0460530580954195,0.0020280766531367,0.0146765202621954,1.2494170238552814e-05,2485289400.0,15.792691050954454,0.521158804681497,39249407666.411964,5.859768941366024e-08,3.336736004962229e-08
100,100,0.02,550,2.25,100000.0,0.01715,0.00243,0.81,7544180000000.0,39.0,0.039,550.0,0.0449758119575032,0.0328120369418574,0.001824375599451,0.0110111686852138,5.780710985714222e-05,2942230200.0,12.228795347145343,0.4769230185386684,35979930979.99051,7.003630829694272e-08,3.993872830486801e-08
101,101,0.02,555,2.25,100000.0,0.01715,0.00243,0.81,7557010000000.0,30.0,0.03,555.0,0.0511866303077355,0.0524785316786032,0.001925966069031,0.015369497137737,0.0001259122159372,2267103000.0,10.842675063064789,0.3252802518919436,24581461163.49937,5.447847673024774e-08,3.1098827914148086e-08
102,102,0.02,560,2.25,100000.0,0.01715,0.00243,0.81,7569670000000.0,21.0,0.021,560.0,0.0492831356417711,0.0440833130006987,0.0018745179518906,0.0143363232956254,-0.0001010596298391,1589630700.0,11.36291335175026,0.2386211803867555,18062835905.38211,3.8554363363733764e-08,2.2038015396922e-08
103,103,0.02,565,2.25,100000.0,0.01715,0.00243,0.81,7582180000000.0,19.0,0.019,565.0,0.0391686424958721,0.0527240164674972,0.0021208705305993,0.0086927502388499,7.968705475782642e-05,1440614200.0,14.424804231077015,0.2740712803904633,20780577807.509632,3.5257349899087296e-08,2.0174310147202672e-08
104,104,0.02,570,2.25,100000.0,0.01715,0.00243,0.81,7594530000000.0,11.0,0.011,570.0,0.04883780301646,0.0340900968829039,0.0016182244364801,0.0183350586674931,-0.0001539171757508,835398300.0000001,11.671286683553117,0.1283841535190842,9750173054.25291,2.0630144969508177e-08,1.1818541028274584e-08
105,105,0.02,575,2.25,100000.0,0.01715,0.00243,0.81,,,,575.0,,,,,,,,,,,
106,106,0.02,580,2.25,100000.0,0.01715,0.00243,0.81,7618770000000.0,2.0,0.002,580.0,0.0216294004013077,0.0179690293794352,3.487945072740162e-05,0.0122080801776042,0.0001326053518196,152375400.0,26.81535267916776,0.0536307053583355,4086000090.6292586,3.830481064670173e-09,2.1934301630943303e-09
107,107,0.02,585,2.25,100000.0,0.01715,0.00243,0.81,7630660000000.0,6.0,0.006,585.0,0.0380958658360896,0.026811912691485,0.0016152569282264,0.0082842761770085,4.4745845535298645e-06,457839600.0,15.355996960851538,0.0921359817651092,7030583506.157484,1.1610741337380802e-08,6.6433333357516955e-09
108,108,0.02,590,2.25,100000.0,0.01715,0.00243,0.81,7642410000000.0,16.0,0.016,590.0,0.0495861882980757,0.0363580651318669,0.0026134292576289,0.006246835643032,-0.0003961997950762,1222785600.0,11.898474560160857,0.1903755929625737,14549283354.131027,3.128278435361883e-08,1.7886056230280564e-08
109,109,0.02,595,2.25,100000.0,0.01715,0.00243,0.81,7654000000000.0,7.0,0.0069999999999999,595.0,0.0530532988838314,0.0217291972814895,0.0017853519707872,0.0024402115845862,0.0001228453796444,535780000.0,11.215136711910157,0.078505956983371,6008845947.507221,1.3828242183037556e-08,7.898177808505525e-09
110,110,0.02,600,2.25,100000.0,0.01715,0.00243,0.81,7665460000000.0,15.0,0.015,600.0,0.0609536725020194,0.0436479526302705,0.0018467208738281,0.0134344343338052,7.141819368618876e-05,1149819000.0,9.843541420414358,0.1476531213062153,11318290952.479418,2.9932326925422e-08,1.7083327761806067e-08
111,111,0.02,605,2.25,100000.0,0.01715,0.00243,0.81,7676770000000.0,12.0,0.012,605.0,0.0594912120507829,0.0442482603548729,0.0020740215977364,0.0080962229089162,-0.0001502463996366,921212400.0,10.169569237949954,0.1220348308553994,9368333284.658049,2.4183714567377762e-08,1.3790904143877375e-08
112,112,0.02,610,2.25,100000.0,0.01715,0.00243,0.81,7687940000000.0,8.0,0.008,610.0,0.0150563227933456,0.0407501451328567,0.0022408308796266,-0.0014704281223462,0.0001871312902866,615035200.0,40.5145405270932,0.3241163242167456,24917868535.98887,1.6281777059489342e-08,9.277864433268066e-09
113,113,0.02,615,2.25,100000.0,0.01715,0.00243,0.81,7698980000000.0,14.0,0.0139999999999999,615.0,0.037671271049003,0.0491371422538897,0.0021546608337293,0.0112835150511891,-0.0003478799468455,1077857200.0,16.325438002875014,0.2285561320402502,17596490894.552456,2.8775346252314693e-08,1.6380148823793572e-08
114,114,0.02,620,2.25,100000.0,0.01715,0.00243,0.81,7709870000000.0,13.0,0.013,620.0,0.0394842570270113,0.0334903890214339,0.0021783049935759,0.0166213820053912,-0.0002463075438783,1002283100.0,15.702460845998818,0.2041319909979846,15738311134.356318,2.697729304215129e-08,1.5345444440531766e-08
115,115,0.02,625,2.25,100000.0,0.01715,0.00243,0.81,7720640000000.0,12.0,0.012,625.0,0.0594766667771877,0.0600769067431992,0.0017663647337983,0.0136354476227275,0.0001180208255867,926476800.0,10.50832257196563,0.1260998708635876,9735717069.842487,2.5141717696403666e-08,1.4287416349439011e-08
116,116,0.02,630,2.25,100000.0,0.01715,0.00243,0.81,7731270000000.0,20.0,0.02,630.0,0.0485952060864566,0.0529111817823928,0.0022293929638791,0.0075102154176242,-0.0003604370826342,1546254000.0,12.964241758315742,0.2592848351663148,20046010675.76275,4.23056048268055e-08,2.4018882637480083e-08
117,117,0.02,635,2.25,100000.0,0.01715,0.00243,0.81,7741770000000.0,16.0,0.016,635.0,0.0594105906816549,0.026651431135389,0.0021946763050437,0.0169263669166775,-6.558187732027174e-05,1238683200.0,10.688330021873991,0.1710132803499838,13239454834.150944,3.416950231035559e-08,1.9385168665931124e-08
118,118,0.02,640,2.25,100000.0,0.01715,0.00243,0.81,7752140000000.0,17.0,0.017,640.0,0.0411227311729285,0.0396369142988505,0.0018937402502525,0.0086594373195012,-2.0293163470932985e-05,1317863800.0,15.563168635582189,0.2645738668048972,20510136558.129154,3.6648084205343794e-08,2.0779809020441373e-08
119,119,0.02,645,2.25,100000.0,0.01715,0.00243,0.81,7762390000000.0,19.0,0.019,645.0,0.0552075563604278,0.0535535546267549,0.0022129162342799,0.0125192241354824,0.0002352172937939,1474854100.0,11.683183290871556,0.2219804825265595,17230990777.593407,4.132962877096103e-08,2.3453846612571716e-08
120,120,0.02,650,2.25,100000.0,0.01715,0.00243,0.81,7772510000000.0,19.0,0.019,650.0,0.0525749924461898,0.0436913946161283,0.0017775006579197,0.0122756032342172,5.8222223390644144e-05,1476776900.0,12.36329231364646,0.2349025539592827,18257824496.74065,4.1716617054825454e-08,2.3686756669623283e-08
121,121,0.02,655,2.25,100000.0,0.01715,0.00243,0.81,7782500000000.0,20.0,0.02,655.0,0.0482429608073801,0.0316559491115999,0.0019775981421713,0.0085799188881703,0.0001317269838071,1556500000.0,13.577110298333912,0.2715422059666783,21132772179.35673,4.431505652387248e-08,2.5171624713958808e-08
122,122,0.02,660,2.25,100000.0,0.01715,0.00243,0.81,7792380000000.0,18.0,0.018,660.0,0.048503900580497,0.0458955109597048,0.0021345404718685,0.0159075173973533,0.0001032382127294,1402628400.0000002,13.607153076373,0.244928755374714,19085779348.068146,4.024199111742228e-08,2.287208621620256e-08
123,123,0.02,665,2.25,100000.0,0.01715,0.00243,0.81,7802130000000.0,21.0,0.021,665.0,0.0462916429444756,0.0514078168953973,0.0018855351146977,0.0119486425618153,-9.762385337268782e-05,1638447300.0,14.365443905234311,0.3016743220099206,23537022779.83261,4.736908950035294e-08,2.6931712721349305e-08
124,124,0.02,670,2.25,100000.0,0.01715,0.00243,0.81,7811760000000.0,20.0,0.02,670.0,0.0785183910869827,0.02979911866407,0.0015342207530901,0.0151870274438791,-5.975910922931658e-05,1562352000.0,8.533032716599775,0.1706606543319955,13331600730.84509,4.5517104000560905e-08,2.588848586479048e-08
125,125,0.02,675,2.25,100000.0,0.01715,0.00243,0.81,7821280000000.0,22.0,0.022,675.0,0.0587280255796031,0.0308217467853948,0.0021203077920947,0.0115217923911645,0.0001286183534925,1720681600.0000002,11.493660706932314,0.2528605355525109,19776930495.061428,5.0505796126002514e-08,2.873348228748151e-08
126,126,0.02,680,2.25,100000.0,0.01715,0.00243,0.81,7830680000000.0,28.0,0.0279999999999999,680.0,0.0510254470425428,0.041703494407124,0.0019017080983016,0.0065077349865289,0.0001248558567242,2192590400.0,13.326683829600658,0.3731471472288183,29219959028.61764,6.484363548821647e-08,3.6900431006191614e-08
127,127,0.02,685,2.25,100000.0,0.01715,0.00243,0.81,7839970000000.0,15.0,0.015,685.0,0.0592885061237395,0.0431315010654747,0.0017257469800434,0.0135758245303868,0.0001712602911749,1175995500.0,11.55367279064772,0.1733050918597158,13587067210.27416,3.503976281180467e-08,1.9940525797730065e-08
128,128,0.02,690,2.25,100000.0,0.01715,0.00243,0.81,7849150000000.0,20.0,0.02,690.0,0.0650106691667956,0.0358644710177341,0.0020970954364327,0.0116805721828397,2.168489358997685e-05,1569830000.0,10.613642481200904,0.2122728496240181,16661614376.263618,4.712795596078919e-08,2.6820396643157846e-08
129,129,0.02,695,2.25,100000.0,0.01715,0.00243,0.81,7858210000000.0,20.0,0.02,695.0,0.0485693483081899,0.0371299394367807,0.0020701762742849,0.0154921752574862,2.677315301023772e-05,1571642000.0,14.309436387533449,0.2861887277506689,22489311222.97584,4.75312554178072e-08,2.7048239269668872e-08
130,130,0.02,700,2.25,100000.0,0.01715,0.00243,0.81,7867160000000.0,32.0,0.032,700.0,0.0549418689993942,0.0371894996560909,0.0020697120764824,0.0040281061806193,-0.000343616129168,2517491200.0,12.740738761684964,0.4077036403739189,32074697714.040794,7.668437027995915e-08,4.3646506273502884e-08
131,131,0.02,705,2.25,100000.0,0.01715,0.00243,0.81,7876010000000.0,26.0,0.026,705.0,0.0581403341737487,0.037282392966681,0.0019731379025438,0.0104697788174012,-0.0001295815584669,2047762600.0,12.12583329660871,0.3152716657118264,24830827918.63002,6.282862369359337e-08,3.57474242461272e-08
132,132,0.02,710,2.25,100000.0,0.01715,0.00243,0.81,7884750000000.0,18.0,0.018,710.0,0.0591488981067317,0.0436317989958423,0.0016008094113421,0.016727965166178,-0.0003485451577352,1419255000.0000002,12.003604846853344,0.2160648872433602,17036176196.920849,4.386029548685253e-08,2.4947661511039866e-08
133,133,0.02,715,2.25,100000.0,0.01715,0.00243,0.81,7893380000000.0,24.0,0.024,715.0,0.049385670354896,0.0332749434909789,0.0020294682722039,0.0056905238267525,1.0830471922681212e-05,1894411200.0,14.4778838651345,0.347469212763228,27427065346.410088,5.895668634025555e-08,3.3514809481181644e-08
134,134,0.02,720,2.25,100000.0,0.01715,0.00243,0.81,7901900000000.0,11.0,0.011,720.0,0.0666825565967342,0.0372974367191384,0.001809682149506,0.0119437829145924,5.934850453419012e-05,869209000.0000001,10.797426444733247,0.1187716908920657,9385220242.600142,2.724315730845245e-08,1.5477395793083682e-08
135,135,0.02,725,2.25,100000.0,0.01715,0.00243,0.81,7910330000000.0,22.0,0.022,725.0,0.0595023718750326,0.0354020241685871,0.0022681510133464,0.0048040773993347,-0.0002176034107107,1740272600.0000002,12.184388237878158,0.2680565412333195,21204156998.141644,5.4929287609266554e-08,3.118220455905594e-08
136,136,0.02,730,2.25,100000.0,0.01715,0.00243,0.81,7918650000000.0,35.0,0.0349999999999999,730.0,0.0529397350380219,0.0427829834447309,0.0020027175227162,0.0105621181409767,-0.0001471477893419,2771527499.9999995,13.78926433001044,0.4826242515503653,38217325295.393005,8.810217188796547e-08,4.997371965589427e-08
137,137,0.02,735,2.25,100000.0,0.01715,0.00243,0.81,7926870000000.0,27.0,0.027,735.0,0.070313670818853,0.0327362974521957,0.0024740258300836,0.0009202374366514,6.380833308811892e-05,2140254900.0,10.453159271026514,0.2822353003177159,22372425350.29493,6.851115876615496e-08,3.882654221883589e-08
138,138,0.02,740,2.25,100000.0,0.01715,0.00243,0.81,7934990000000.0,31.0,0.031,740.0,0.0473349971581798,0.0470285380246033,0.0019237049018735,0.011503612558211,0.0001318380025584,2459846900.0,15.633253288832664,0.4846308519538125,38455409639.44983,7.926552853378204e-08,4.489812237507599e-08
139,139,0.02,745,2.25,100000.0,0.01715,0.00243,0.81,7943010000000.0,38.0,0.038,745.0,0.0682186044933463,0.0385508977920959,0.0015750866802573,0.0123139739604315,4.174500639610218e-05,3018343800.0,10.920774553115685,0.4149894330183959,32962652163.594498,9.794119639806773e-08,5.541875687376869e-08
140,140,0.02,750,2.25,100000.0,0.01715,0.00243,0.81,7950940000000.0,25.0,0.025,750.0,0.0631032428091143,0.0423902317217602,0.001861666580727,0.0201485744575103,0.0002037768802973,1987735000.0,11.885284600487656,0.2971321150121914,23624796185.35033,6.493937407079934e-08,3.6713839527310943e-08
141,141,0.02,755,2.25,100000.0,0.01715,0.00243,0.81,7958770000000.0,22.0,0.022,755.0,0.0536883934243875,0.049133714130007,0.0019908979665,0.0037924793282871,0.000173671647757,1750929400.0000002,14.062629776085766,0.3093778550738869,24622671916.263985,5.7584279430280225e-08,3.252644435961097e-08
142,142,0.02,760,2.25,100000.0,0.01715,0.00243,0.81,7966500000000.0,31.0,0.031,760.0,0.0678350298864582,0.0448758227271455,0.0020105722794536,0.0106331898053266,0.0001453340765316,2469615000.0,11.203650993772422,0.347313180806945,27668704548.985283,8.176719794001986e-08,4.6143260725776616e-08
143,143,0.02,765,2.25,100000.0,0.01715,0.00243,0.81,7974140000000.0,19.0,0.019,765.0,0.0672889612946312,0.0460854961348479,0.0020102519417548,0.0149955314958574,0.0001268383155736,1515086600.0,11.368878123268589,0.2160086843421031,17224834901.59739,5.0497177447781644e-08,2.846764691237633e-08
144,144,0.02,770,2.25,100000.0,0.01715,0.00243,0.81,7981680000000.0,22.0,0.022,770.0,0.0523939548223211,0.0416710591816877,0.0022199099773166,0.0071639159024242,-0.0002916611299845,1755969600.0000002,14.696351947686152,0.3233197428490953,25806347251.03768,5.890822400986424e-08,3.318027062418158e-08
145,145,0.02,775,2.25,100000.0,0.01715,0.00243,0.81,7989140000000.0,32.0,0.032,775.0,0.0628170423889549,0.0376501350432733,0.0017617599633576,0.0136232562138852,-9.1971897804922e-05,2556524800.0,12.337416257220475,0.3947973202310552,31540910629.507324,8.633121117606987e-08,4.8581243812198696e-08
146,146,0.02,780,2.25,100000.0,0.01715,0.00243,0.81,7996500000000.0,18.0,0.018,780.0,0.0765220262043873,0.0319500696955158,0.0021181787285737,0.0075884592196889,0.0004000316580673,1439370000.0000002,10.193143578250924,0.1834765844085166,14671705072.227036,4.8923228356605954e-08,2.7508107932491552e-08
147,147,0.02,785,2.25,100000.0,0.01715,0.00243,0.81,8003780000000.0,28.0,0.0279999999999999,785.0,0.0514869643314466,0.0479819580619118,0.0019155715364386,0.0121293756493098,5.893743332920831e-05,2241058400.0,15.246577656949702,0.4269041743945916,34168470929.35945,7.667727773029499e-08,4.30790925753456e-08
148,148,0.02,790,2.25,100000.0,0.01715,0.00243,0.81,8010960000000.0,28.0,0.0279999999999999,790.0,0.0651950252232774,0.0443708748435269,0.0026872351564129,0.0106666323751944,3.618674364460647e-05,2243068800.0,12.117488984695358,0.33928969157147,27180361475.91384,7.724056971438766e-08,4.3370640349893464e-08
149,149,0.02,795,2.25,100000.0,0.01715,0.00243,0.81,8018060000000.0,31.0,0.031,795.0,0.0623382876310774,0.0549785929739842,0.0022752617628067,0.013765418124385,6.219696686336527e-06,2485598600.0,12.752997077893252,0.3953429094146909,31698831682.61556,8.61338593480577e-08,4.8332043816981366e-08
150,150,0.02,800,2.25,100000.0,0.01715,0.00243,0.81,8025070000000.0,36.0,0.036,800.0,0.0601885366226888,0.0419552561994148,0.0017851961894992,0.0091940620327096,-0.0002383626032703,2889025200.0000005,13.291567545744734,0.4784964316468105,38399673587.15869,1.0075092098207189e-07,5.649634214308764e-08
151,151,0.02,805,2.25,100000.0,0.01715,0.00243,0.81,8031990000000.0,42.0,0.042,805.0,0.070434638485334,0.0503910032928729,0.0024052458886117,0.0098369664401672,0.0001694033704432,3373435800.0,11.42903573172478,0.4800195007324409,38555118296.87958,1.1839242631179444e-07,6.633055009098872e-08
152,152,0.02,810,2.25,100000.0,0.01715,0.00243,0.81,8038830000000.0,39.0,0.039,810.0,0.0617640291781361,0.0428819155116024,0.0024306718087661,0.0110189349020544,-3.793104762511731e-05,3135143700.0,13.114429398118537,0.5114627465266229,41115620706.606125,1.1070878921908717e-07,6.198459649580659e-08
153,153,0.02,815,2.25,100000.0,0.01715,0.00243,0.81,8045590000000.0,42.0,0.042,815.0,0.0798177953237041,0.0369459911958411,0.002020790964804,0.0093628167278277,-0.0001842422340151,3379147800.0,10.210755592718842,0.4288517348941913,34503652297.47357,1.200749202707194e-07,6.716291910392406e-08
154,154,0.02,820,2.25,100000.0,0.01715,0.00243,0.81,8052260000000.0,38.0,0.038,820.0,0.0645043291077525,0.0370420735101993,0.0018168777293507,0.0119762070291613,0.0001947533240669,3059858800.0,12.71232506937967,0.4830683526364274,38897919732.00199,1.09404369058435e-07,6.114092634776007e-08
155,155,0.02,825,2.25,100000.0,0.01715,0.00243,0.81,8058850000000.0,38.0,0.038,825.0,0.078365314136088,0.0460585339413555,0.0020844813634539,0.0109917434986967,0.0001593743908125,3062363000.0,10.527616830161833,0.4000494395461496,32239384258.86488,1.1018179089963689e-07,6.150564521555054e-08
156,156,0.02,830,2.25,100000.0,0.01715,0.00243,0.81,8065360000000.0,40.0,0.04,830.0,0.0763306643638551,0.0460400878347609,0.0020030884617019,0.0117164687643399,0.0001800564742256,3226144000.0,10.873742642190722,0.434949705687629,35080259582.64775,1.1678658498473045e-07,6.513002206569642e-08
157,157,0.02,835,2.25,100000.0,0.01715,0.00243,0.81,8071790000000.0,32.0,0.032,835.0,0.0844335436013145,0.0451605022096864,0.0020926413678382,0.0121081573942384,0.0003173747210121,2582972800.0,9.88943451127402,0.3164619043607686,25544140350.002087,9.406357328767777e-08,5.240512857448637e-08
158,158,0.02,840,2.25,100000.0,0.01715,0.00243,0.81,8078140000000.0,35.0,0.0349999999999999,840.0,0.068016583121673,0.0373367839496522,0.0017522287529397,0.0115962236627145,0.0001300877173853,2827348999.9999995,12.349929406147115,0.432247529215149,34917560556.540634,1.0359092972098348e-07,5.7650173724389924e-08
159,159,0.02,845,2.25,100000.0,0.01715,0.00243,0.81,8084410000000.0,39.0,0.039,845.0,0.076399527285966,0.0374471651464572,0.0019287097979491,0.0124231891869253,-9.488874558016784e-05,3152919900.0,11.060277857965476,0.4313508364606536,34872170157.90872,1.1621563929239245e-07,6.459895385144936e-08
160,160,0.02,850,2.25,100000.0,0.01715,0.00243,0.81,8090600000000.0,41.0,0.041,850.0,0.087798459498208,0.0421156161489324,0.0018975491539373,0.0154391297289967,0.000107366635466,3317146000.0,9.681263257441875,0.3969317935551169,32114163689.370285,1.229879293833842e-07,6.82933789014247e-08
161,161,0.02,855,2.25,100000.0,0.01715,0.00243,0.81,8096720000000.0,41.0,0.041,855.0,0.083262925314654,0.0501511723701961,0.0020428981062527,0.0133147635647006,0.0001524018103749,3319655200.0,10.268675965550331,0.4210157145875636,34088463566.15417,1.2381406216328454e-07,6.866310629408237e-08
162,162,0.02,860,2.25,100000.0,0.01715,0.00243,0.81,8102760000000.0,32.0,0.032,860.0,0.0845841376409048,0.0456799609653254,0.0019104159379608,0.0106787490818704,0.0001883841569612,2592883200.0,10.16739100244848,0.3253565120783513,26362857318.079823,9.728013974452774e-08,5.3881451311250574e-08
163,163,0.02,865,2.25,100000.0,0.01715,0.00243,0.81,8108720000000.0,45.0,0.045,865.0,0.0819687628489173,0.0494221857358892,0.0020490445199572,0.0074459423362118,0.0001463054848423,3648924000.0,10.552800480767845,0.474876021634553,38506366941.48532,1.377220400977327e-07,7.616865163649117e-08
164,164,0.02,870,2.25,100000.0,0.01715,0.00243,0.81,8114610000000.0,33.0,0.033,870.0,0.0930271070088555,0.0393255065329868,0.0021519754971116,0.0092347793623736,-0.0001327092156451,2677821300.0,9.35211281930096,0.3086197230369317,25043286907.527164,1.0163881066737637e-07,5.6150936156025306e-08
165,165,0.02,875,2.25,100000.0,0.01715,0.00243,0.81,8120430000000.0,45.0,0.045,875.0,0.082383310760867,0.038586722039952,0.0020301554897987,0.0112357496359579,-3.120942786069675e-05,3654193500.0,10.62108322570151,0.4779487451565679,38811493286.31749,1.3950514376559432e-07,7.695858061689966e-08
166,166,0.02,880,2.25,100000.0,0.01715,0.00243,0.81,8126170000000.0,46.0,0.046,880.0,0.0786282507580873,0.0393653073485207,0.0024738320599977,0.0110294925259281,0.0002492901102163,3738038200.0,11.19190610900736,0.5148276810143385,41835772566.28287,1.435478747290814e-07,7.90692472845343e-08
167,167,0.02,885,2.25,100000.0,0.01715,0.00243,0.81,8131840000000.0,39.0,0.039,885.0,0.0898268447714873,0.044351595192519,0.0020681691103647,0.0128476661507341,0.0001692461434922,3171417600.0,9.85228861429312,0.3842392559574317,31245721511.64881,1.2248502835410866e-07,6.736653210003601e-08
168,168,0.02,890,2.25,100000.0,0.01715,0.00243,0.81,8137440000000.0,57.0,0.0569999999999999,890.0,0.0861473257509854,0.0442012563605957,0.0021147757897003,0.0119017120182031,-0.0002275897532446,4638340800.0,10.331139037009743,0.5888749251095554,47919343705.83501,1.801453354648757e-07,9.894367152602681e-08
169,169,0.02,895,2.25,100000.0,0.01715,0.00243,0.81,8142960000000.0,48.0,0.048,895.0,0.095624539674637,0.0524617587329112,0.0022223452907447,0.0163546803384397,-0.0001977429521748,3908620800.0,9.35952217961249,0.4492570646213995,36582823069.29472,1.5267388824471888e-07,8.371788896504455e-08
170,170,0.02,900,2.25,100000.0,0.01715,0.00243,0.81,8148420000000.0,51.0,0.051,900.0,0.0721927781440626,0.0459225437071777,0.0020074783436834,0.0067446068679597,-8.751916111410574e-05,4155694200.000001,12.466620943773991,0.6357976681324736,51807464349.640114,1.6323760965561772e-07,8.937476504062596e-08
171,171,0.02,905,2.25,100000.0,0.01715,0.00243,0.81,8153810000000.0,56.0,0.0559999999999999,905.0,0.0851432558721301,0.0368350956793483,0.0020880556598626,0.010788000893622,8.773227418832721e-05,4566133600.0,10.629144853928851,0.5952321118200157,48534095456.791626,1.803496839446826e-07,9.85889752422819e-08
172,172,0.02,910,2.25,100000.0,0.01715,0.00243,0.81,8159120000000.0,58.0,0.058,910.0,0.0825860319170307,0.044737422166234,0.0020602361825324,0.011718370751748,3.426782655043861e-05,4732289600.0,11.01881249015841,0.6390911244291879,52144211751.52676,1.8795885201318083e-07,1.025808294838974e-07
173,173,0.02,915,2.25,100000.0,0.01715,0.00243,0.81,8164370000000.0,33.0,0.033,915.0,0.1053336179204129,0.0404918364298217,0.0017969006373238,0.0071055284646116,-0.0001471553772425,2694242100.0,8.686685391280758,0.286660617912265,23404033490.64359,1.0760678909984474e-07,5.8625409894923295e-08
174,174,0.02,920,2.25,100000.0,0.01715,0.00243,0.81,8169560000000.0,39.0,0.039,920.0,0.0977868016753729,0.0415282725723807,0.0020669394158395,0.0100041887116885,5.422157708783565e-05,3186128400.0,9.408222625525314,0.3669206823954872,29975805300.708767,1.279666558029093e-07,6.959423347858851e-08
175,175,0.02,925,2.25,100000.0,0.01715,0.00243,0.81,8174670000000.0,40.0,0.04,925.0,0.0835021364084757,0.0394001659357213,0.0019106485176289,0.0113147797679948,-7.551437828333298e-05,3269868000.0,11.07756088389266,0.4431024353557063,36222161852.29232,1.3205338837865298e-07,7.168625146886018e-08
176,176,0.02,930,2.25,100000.0,0.01715,0.00243,0.81,8179720000000.0,47.0,0.047,930.0,0.0969288601751252,0.0391730178619667,0.0022108559268505,0.0106317488540571,-0.0002347990089581,3844468400.0,9.594665596188086,0.45094928302084,36886388693.11226,1.5609209220895626e-07,8.459476694164684e-08
