,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,20.45,0.02045,,9.041173420868633e-05,0.0014636762477024062,8.278254903450339e-05
1,1,2.5,0.01,2400,1,100000.0,150,,31.03,0.031029999999999995,,0.0001257093569458334,0.001320204337439398,0.00010101185403904308
2,2,2.5,0.01,2400,1,100000.0,200,,36.67,0.03667,,0.00016920805305232987,0.0011578010917636526,0.00010877399672348678
3,3,2.5,0.01,2400,1,100000.0,250,,43.17,0.04316999999999999,,0.00023606553202455417,0.0009631068832583738,0.00011331914138107712
4,4,2.5,0.01,2400,1,100000.0,300,,49.56,0.04955999999999999,,0.00027955621960643387,0.0010561617852598523,0.00010928157867860572
5,5,2.5,0.01,2400,1,100000.0,350,,51.52,0.05152,,0.0003295833426255967,0.0009726595091924387,0.00011752412633306012
6,6,2.5,0.01,2400,1,100000.0,400,,56.260000000000005,0.05626,,0.00039809497120018016,0.0009611945974573056,0.0001107411898741016
7,7,2.5,0.01,2400,1,100000.0,450,,60.96,0.06096,,0.0004481762590103244,0.0009027225065977056,0.00011669665733280832
8,8,2.5,0.01,2400,1,100000.0,500,,64.28999999999999,0.06429,,0.0004696161478779004,0.0008428105135749413,0.00011731487129720224
9,9,2.5,0.01,2400,1,100000.0,550,,69.31,0.06931000000000001,,0.0005059179402996961,0.0009104151007892048,0.00011613634196021394
10,10,2.5,0.01,2400,1,100000.0,600,,71.91,0.07191,,0.000604931997819449,0.0008840840564788907,0.00011685405575582176
11,11,2.5,0.01,2400,1,100000.0,650,,72.51,0.07250999999999998,,0.0006293711570413052,0.0008288927011969104,0.00012151981916096503
12,12,2.5,0.01,2400,1,100000.0,700,,77.0,0.07699999999999999,,0.0007169643677013937,0.000870125975390356,0.00011983126361358337
13,13,2.5,0.01,2400,1,100000.0,750,,82.45,0.08244999999999998,,0.0007923434472138525,0.0007843538105265171,0.00012062619104078955
14,14,2.5,0.01,2400,1,100000.0,800,,83.90999999999998,0.08391000000000001,,0.0008092416740282715,0.0007539204498398209,0.0001185694799026951
15,15,2.5,0.01,2400,1,100000.0,850,,85.62,0.08562,,0.0008911918135811447,0.0006962751594854458,0.00012067361393181928
16,16,2.5,0.01,2400,1,100000.0,900,,87.61,0.08761,,0.0010006483102301899,0.0007484137816197929,0.00011890218853964468
17,17,2.5,0.01,2400,1,100000.0,950,,91.2,0.0912,,0.0009850699547962448,0.000781444785940495,0.00012130982020751328
18,18,2.5,0.01,2400,1,100000.0,1000,,92.14,0.09214000000000001,,0.00111377701257652,0.0007034191431746127,0.00012241556931630177
19,19,2.5,0.01,2400,1,100000.0,1050,,94.66,0.09466,,0.0011509575603736266,0.0007747525339254195,0.00012251293088726077
20,20,2.5,0.01,2400,1,100000.0,1100,,100.36,0.10036,,0.0012899101967036584,0.0007468071018555865,0.00012158643942718293
21,21,2.5,0.01,2400,1,100000.0,1150,,100.33,0.10032999999999997,,0.0012912642692344887,0.0007095149411907437,0.0001227689814075521
22,22,2.5,0.01,2400,1,100000.0,1200,,102.67,0.10267,,0.0013722371001267674,0.0007274376541785034,0.00012196371669770093
23,23,2.5,0.01,2400,1,100000.0,1250,,107.51,0.10751,,0.0014467036058022132,0.0007383452399268046,0.0001236569494179126
24,24,2.5,0.01,2400,1,100000.0,1300,,107.27,0.10727,,0.0014474397716594469,0.0007106524449671444,0.00012396610918494075
25,25,2.5,0.01,2400,1,100000.0,1350,,107.0,0.10699999999999998,,0.0015263494443820491,0.0006787798956174843,0.00012225623346277215
26,26,2.5,0.01,2400,1,100000.0,1400,,109.55999999999997,0.10956,,0.001679583177560744,0.0006854749104212995,0.0001226757794635665
27,27,2.5,0.01,2400,1,100000.0,1450,,112.16,0.11216,,0.0016797939385332936,0.0007069991701775777,0.00012282521109688183
28,28,2.5,0.01,2400,1,100000.0,1500,,113.03,0.11303,,0.0017849940117048387,0.0007002581742221062,0.0001226884698046959
29,29,2.5,0.01,2400,1,100000.0,1550,,116.43,0.11643000000000003,,0.0017514493500357276,0.0007020298931414606,0.00012414911482734695
30,30,2.5,0.01,2400,1,100000.0,1600,,119.1,0.1191,,0.0018920374446724964,0.000653716637838491,0.0001232262005596317
31,31,2.5,0.01,2400,1,100000.0,1650,,121.57,0.12157,,0.002056058598054733,0.0006392652038139251,0.00012481128944718105
32,32,2.5,0.01,2400,1,100000.0,1700,,122.94,0.12293999999999997,,0.0021111788992197946,0.0006920429980553572,0.00012400704957093599
33,33,2.5,0.01,2400,1,100000.0,1750,,122.83,0.12283,,0.0022522862382902526,0.0006612756282021454,0.00012371791714201456
34,34,2.5,0.01,2400,1,100000.0,1800,,125.29,0.12528999999999998,,0.00218053139683434,0.000657050224332651,0.00012380717385667052
35,35,2.5,0.01,2400,1,100000.0,1850,,125.55999999999997,0.12555999999999995,,0.0024724259303434337,0.0006895722866349896,0.00012353555256212852
36,36,2.5,0.01,2400,1,100000.0,1900,,129.68,0.12968,,0.002409554205341919,0.0006439818440121124,0.00012330594743825674
37,37,2.5,0.01,2400,1,100000.0,1950,,131.10999999999999,0.13111,,0.0025343886138830384,0.0006832019117764845,0.0001231706910200652
38,38,2.5,0.01,2400,1,100000.0,2000,,132.35999999999999,0.13236000000000003,,0.002615921009316935,0.0006786128041242276,0.0001247862466742907
