,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
57,57,2,25,3000,1000000.0,435,17.15,2.43,0.81,,0.00174,8398.0,0.8398,435.0,0.0004054586977985,0.0178158060345003,0.0012987223030586,-0.0001426883663257,-1.1450240853638083e-06,18643560000000.0,12934756327832.406,10581480000000.0,4.291436057287898,3.603946749629692,80007617841779.19,55508660425034.16,45409729045334.125,0.0003506450452615,0.0002432747939782,0.0001990147554187,0.0001915029598197,0.0001328632579467,0.0001086908690868
58,58,2,25,3000,1000000.0,440,17.15,2.43,0.81,,0.00176,8542.5,0.85425,440.0,0.0004098514709198,0.0181159634022053,0.0013895907321641,-0.0001682765499696,-1.4040248871387688e-05,18949218663987.46,13155450000000.0,10763550000000.0,4.294239955907411,3.668368925885182,81372812311121.03,56492881458631.805,46221448466153.3,0.0003606639639013,0.0002503900993512,0.0002048646267419,0.0001973599406748,0.0001370166695308,0.0001121045477979
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,0.00178,8858.5,0.88585,445.0,0.0004146323168185,0.0181775127075424,0.0014562501472115,-0.0001526933302241,8.741321595576595e-06,19577285000000.0,13642090000000.0,11161710000000.0,4.292960121809144,3.802919231588696,84044515018110.19,58564956166465.92,47916782318017.57,0.0003770059003211,0.0002627099938888,0.0002149445404545,0.000206633507135,0.000143988959723,0.0001178091488642
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,0.0018,8843.0,0.8843000000000001,450.0,0.0004193051187257,0.0189783731610323,0.0014592040729207,-0.0001657256874479,8.412838756960132e-06,19543030000000.0,13618220000000.0,11142180000000.0,4.292824555685547,3.7961575614495935,83895082108036.02,58460826446323.75,47831585274264.88,0.0003805607603763,0.0002651871361898,0.0002169712932462,0.00020907338365,0.0001456891451678,0.0001192002096828
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,0.00182,9073.5,0.90735,455.0,0.0004235311340323,0.0178037947406926,0.001444054782441,-0.0001580056999593,3.870798269997076e-06,19977005017576.88,13958874525882.332,11432610000000.0,4.297205886377636,3.8990906639980034,85845763772166.52,59984479356133.086,49128542366374.85,0.0003934940853757,0.0002749528550252,0.0002251921352299,0.0002165506698584,0.0001513141547689,0.0001239294554689
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,0.00184,9236.5,0.92365,460.0,0.0004286386022158,0.0175447046485203,0.0014654595578251,-9.676365272544548e-05,-1.136424599111501e-06,20254162478095.598,14182398028464.5,11637990000000.0,4.292669122186853,3.9649277872860464,86944504539173.53,60880402786130.83,49958090119804.19,0.0004035016570554,0.0002825404956484,0.0002318510209875,0.0002225062176673,0.0001558036154878,0.0001278515040525
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,0.0018599999999999,9098.5,0.90985,465.0,0.0004641747639481,0.0187631661515221,0.0013199955332706,-9.085032887542642e-05,-3.443289179611827e-07,19925715000000.0,13943670376412.338,11464110000000.0,4.025258844004487,3.6677196715268208,80323060806437.38,56208687292249.63,46213267861237.94,0.0004014364139489,0.0002809182522781,0.0002309634162446,0.0002217379401979,0.0001551683715272,0.0001275752532645
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,0.00188,9486.0,0.9486,470.0,0.0004383688459483,0.0178787526823759,0.0014131243953016,-0.0001345022220508,-6.993527494406489e-06,20728285121597.367,14513580000000.0,11952360000000.0,4.288627757200255,4.068178576917724,88895599270424.64,62243132226841.17,51259050069163.33,0.0004221583310751,0.0002955878247902,0.0002434252674743,0.0002337011278065,0.0001636334117662,0.0001347569273369
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,0.0019,9668.0,0.9668,475.0,0.0004427044759721,0.0194435791801002,0.0013297512697226,-0.0001450353804475,-1.092696754110024e-05,21040445524916.664,14792040000000.0,12181680000000.0,4.291804012845833,4.149303515146512,90301194225057.31,63484343781741.625,52281224290846.05,0.0004331546235345,0.0003045201923086,0.0002507813348424,0.0002402080258482,0.0001688731696512,0.0001390720220657
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,0.00192,9802.5,0.98025,480.0,0.0004794791579171,0.0175519604794947,0.0013711236951876,-0.0001797403403797,-1.6199910365953469e-06,21271425000000.0,14997825000000.0,12351150000000.0,4.022543420590715,3.942002412848451,85541452358811.39,60312636916581.3,49669230401890.48,0.0004426829060721,0.0003121220489817,0.0002570416873967,0.000245942282011,0.0001734063094363,0.0001428051960064
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,0.00194,9762.0,0.9762,485.0,0.0004522554300762,0.0189254638207129,0.0014891408607611,-4.063155119575058e-05,-1.844706693945032e-06,21169903271799.625,14935860000000.0,12300120000000.0,4.289611721464455,4.18751204524067,90810515209220.22,64068934292182.23,52762651770032.42,0.0004452087444906,0.0003141051422443,0.0002586748230247,0.0002477639206542,0.0001748032187219,0.0001439555918886
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,0.00196,9976.0,0.9976,490.0,0.0004567650358637,0.0165723830305246,0.0012689458545612,-0.0001085100796627,3.04861993540794e-06,21545723465901.46,15241119332418.916,12569760000000.0,4.291051285639057,4.280788631470419,92454579059378.9,65400972703591.55,53937936756527.28,0.0004578681795313,0.0003238890341184,0.0002671199756858,0.0002552865282186,0.0001805858339681,0.0001489339820043
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,0.00198,10014.5,1.00145,495.0,0.0005277446250601,0.0180195211614927,0.0014044083461417,1.65818131537252e-05,5.22622476971674e-06,21540273048319.91,15270405081396.54,12618270000000.0,3.811545229541645,3.8165232550997943,82089922622309.94,58195472672568.75,48088193014257.42,0.0004625599601338,0.0003279196113175,0.0002709671532512,0.0002582571466222,0.0001830845521428,0.0001512867733012
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,0.002,10248.0,1.0248,500.0,0.0004657497486846,0.0178534932034187,0.001302968968653,-0.0002152436798663,-5.522648423343234e-07,22033200000000.0,15596230429662.72,12912480000000.0,4.294155604805561,4.400650245951283,94613980287952.58,66972633954145.33,55448193098986.16,0.0004781009179545,0.0003384243816173,0.0002801893751733,0.0002673464831388,0.0001892415697943,0.0001566774738394
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,0.00202,10269.0,1.0269,505.0,0.000471144409289,0.018528240296936,0.0014097027519848,-0.0001322008875734,-1.372312177929635e-05,22008663949608.41,15608880000000.0,12938940000000.0,4.287433179199926,4.402764379805236,94360659932261.69,66922018573039.58,55474831185545.97,0.0004824866502418,0.0003421868879669,0.0002836549202883,0.0002701334541451,0.0001915827639238,0.0001588120279894
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,0.00204,10182.5,1.01825,510.0,0.0005095964487224,0.0189758100747544,0.0013092293279744,-4.794538086672417e-05,-4.996805821508239e-06,21733188272950.66,15477400000000.0,12829950000000.0,4.021159199867107,4.092864267575707,87356729391460.97,62211536867150.75,51570089771453.91,0.0004812180906752,0.0003427018982707,0.0002840818367244,0.0002698695462554,0.000192188962924,0.0001593145350555
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,0.00206,10225.0,1.0225,515.0,0.0004804028424131,0.0181662977775654,0.0014582069063399,-0.0001106816154977,-2.866923338277263e-07,21779250000000.0,15542000000000.0,12883500000000.0,4.288067886384713,4.384550670671501,93390929285302.95,66645170194206.81,55245338450460.914,0.0004870376989689,0.0003475574189825,0.0002881068078407,0.0002734492707767,0.0001951375077843,0.000161758723558
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,0.00208,10187.5,1.0187499999999998,520.0,0.0005192559799524,0.0170032943820954,0.0014567352927267,-0.0001204941631654,-3.9806763108909614e-06,21665472049829.71,15485000000000.002,12836250000000.0,4.02408050905814,4.097833694929138,87147486019472.53,62287072162922.91,51632704556107.14,0.0004893235140646,0.0003497350345224,0.000289911936512,0.0002750800787427,0.0001966084565124,0.0001629780626353
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,0.0021,10190.0,1.019,525.0,0.0004893861963637,0.0168631649885138,0.0013187514872623,-7.733839560064076e-05,-9.92251628395582e-06,21580634524813.902,15459604905503.283,12839400000000.0,4.291090579850717,4.372617960371937,92604386770779.16,66338514298388.375,55094986300686.39,0.0004921303386862,0.0003525448053602,0.0002927929789675,0.0002770788749594,0.0001984895267842,0.0001648480957806
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,0.00212,10274.0,1.0274,530.0,0.0005297099302765,0.01660631192316,0.0013866517843417,-0.0001161761860507,-6.548580151138734e-06,21678140000000.0,15556745223408.793,12945240000000.0,4.020093092330297,4.132363000791871,87192859316708.5,62571655026241.17,52067773809977.58,0.0004991356431928,0.0003581915253371,0.0002980620428544,0.0002814907825932,0.000202004433385,0.0001680940218329
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,0.00214,10101.5,1.01015,535.0,0.0005704813900137,0.017933257435571,0.0014483939279294,-0.0001670251652783,1.2420134586822796e-07,21314165000000.0,15265757870797.258,12727890000000.0,3.7512179956543674,3.789292645155496,79954074812780.97,57265182420963.88,47745087328959.25,0.0004955128323462,0.0003548991443235,0.0002958986581782,0.0002798813067679,0.000200458252138,0.0001671329130462
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,0.00216,10217.0,1.0217,540.0,0.0005393702729179,0.0175542550553227,0.0013307864537428,-6.564817945759617e-05,2.785101376352677e-06,21468807663617.47,15410174795103.56,12873420000000.002,4.022837149108052,4.110024579687496,86363244782275.69,61990992644764.94,51786309704062.45,0.0005039211281537,0.0003617114089179,0.0003021680771116,0.0002851228229605,0.0002046593648207,0.0001709692456641
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,0.00218,10276.0,1.0276,545.0,0.0005078628950058,0.0180193336078052,0.0012955599745719,-8.398847081006217e-05,1.5595233967783396e-06,21501868283718.74,15468858849794.553,12947760000000.0,4.292502821380106,4.410984329765615,92297006675912.44,66400247164071.55,55578402555046.75,0.0005069670355101,0.0003647218655758,0.0003052798676414,0.000288682911842,0.0002076840559484,0.0001738359201773
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,0.0022,10221.5,1.02215,550.0,0.0006595789822654,0.0166611856741614,0.0013714895917458,-0.0001438007038731,-6.159891030225736e-06,21297398354697.32,15356673709120.283,12879090000000.0,3.335461064839961,3.409338369152896,71036577189065.53,51221539792657.94,42957663451326.49,0.0005069593660931,0.0003655474457122,0.0003065714973029,0.0002890973678703,0.0002084561632651,0.0001748246878588
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,0.00222,10527.5,1.05275,555.0,0.0005915685565582,0.0174535252615908,0.0012938304518169,-8.773815512945718e-05,5.873985896769907e-06,21897200000000.0,15791250000000.0,13264650000000.0,3.7527357783199538,3.950669464876848,82173924869438.44,59260041973152.734,49778435257448.29,0.0005261896352558,0.000379463679271,0.0003187494905876,0.0003003733198719,0.0002166153749076,0.0001819569149223
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,0.00224,10797.0,1.0797,560.0,0.0005221807197699,0.0182701416384545,0.0014141661850276,-0.0001211684263381,6.153463256109139e-06,22413424819382.85,16195500000000.0,13604220000000.0,4.289702972081342,4.631587483795022,96146835104597.86,69473812256925.33,58358002295817.28,0.0005436075968539,0.0003928001590918,0.0003299521336371,0.0003107309145874,0.0002245280481565,0.0001886035604515
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,0.00226,11063.0,1.1063,565.0,0.0006017243575228,0.0184670064614788,0.0015349395801785,-3.123138018021766e-05,6.188416451930435e-06,22867735004247.555,16594500000000.0,13939380000000.0,3.755872660430459,4.15512752896379,85888416560786.31,62326912934456.86,52354606864943.76,0.000559661104579,0.0004061310050257,0.0003411500442216,0.0003202389497061,0.0002323887892662,0.0001952065829836
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,0.00228,11219.0,1.1219,570.0,0.0006067763284818,0.0171879201184855,0.0014755219820366,-6.735617575061421e-05,-3.553851508056989e-07,23090937006526.49,16828500000000.0,14135940000000.0,3.817434233994123,4.289854985811613,88293761694009.77,64347824787174.2,54052172821226.33,0.0005702302457718,0.0004155794842044,0.0003490867667318,0.000326671943662,0.0002380760383332,0.0001999838721998
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,0.0023,11371.0,1.1371,575.0,0.0005744434854477,0.0165022413733908,0.0014444749073386,-8.070089380370539e-05,2.0140774938941067e-06,23310550000000.0,17029709500916.756,14327460000000.0,4.021905128713926,4.57422389356179,93771589818016.69,68505587986553.2,57635221058878.55,0.0005808749765927,0.0004243628789421,0.0003570255953691,0.0003326410016381,0.0002430135550637,0.00020445251808
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,0.00232,11621.0,1.1621,580.0,0.0006181868801035,0.0172867330319695,0.0015243855409759,-0.0001445574461324,7.398122338921686e-06,23823050000000.0,17369849042866.648,14642460000000.0,3.752910476664727,4.361249377182802,89405612232247.45,65187370553275.52,54951742152503.31,0.0005988745028901,0.0004366510463951,0.0003680887188495,0.0003429306597187,0.000250037412988,0.0002107768932904
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,0.00234,11948.0,1.1948,585.0,0.0006234555286823,0.0186373359481877,0.0014823831442692,-0.0001445071415687,-3.571248196583681e-06,24393721939679.625,17823378460935.03,15051654083498.46,3.753277033882136,4.484436803508467,91556833311726.86,66896396328320.36,56493297226078.84,0.0006186210098418,0.0004519981169565,0.0003817076160804,0.0003539572071636,0.0002586203646107,0.0002184021551021
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,0.00236,12020.0,1.202,590.0,0.0007072396390981,0.0175560812709588,0.0013653798705779,-0.0001421344300906,3.9661186241466365e-06,24434376683486.008,17909800000000.0,15121088186092.188,3.336917307698228,4.010982892957733,81535662959690.28,59763645105070.22,50457925155841.14,0.0006251098611273,0.0004581902266566,0.0003868460185641,0.0003574090464531,0.0002619720823282,0.0002211807479245
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,0.00238,12308.0,1.2308,595.0,0.0007126239739249,0.0171774702374102,0.0013402863979783,-0.0001422921740359,3.5142614146849443e-06,24910933143028.63,18338920000000.0,15461611993816.951,3.3397698163225376,4.110583719900591,83196682015977.86,61247697426518.8,51638162613912.64,0.0006429400435015,0.0004733193234822,0.0003990572906615,0.0003672234486905,0.0002703423998207,0.000227926687695
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,0.0024,12512.0,1.2512,600.0,0.0006796994827027,0.0173985437856063,0.0014756442453906,-0.0001918692011209,1.7021917286152708e-06,25213124511717.18,18642880000000.0,15695742365117.246,3.5430767480728207,4.434505854931577,89360412618549.16,66074137238480.5,55628885402501.61,0.0006563532918625,0.000485315322665,0.0004085948238895,0.0003746016285457,0.0002769848380171,0.0002331980175036
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,0.00242,12501.0,1.2501,605.0,0.0006040798863295,0.0172453100326074,0.001446399038196,-0.0001334210644041,3.836300387473086e-06,25080359070467.977,18625857257587.95,15659823382152.404,4.023717274327759,5.031353841687396,100942453371808.95,74964625604100.62,63027047863321.81,0.0006584108561798,0.0004889669477855,0.0004111024763121,0.0003754626271148,0.0002788362510501,0.0002344335824977
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,0.00244,12710.5,1.27105,610.0,0.000650308501747,0.0179199778034922,0.0013486343569725,6.510758906130163e-05,3.874247154558934e-06,25421000000000.0,18900517162234.81,15899770349142.271,3.8114870643848313,4.8382848988339004,96765697976678.02,71945310386052.22,60522889559956.0,0.0006729680750455,0.0005003518607463,0.0004209133332885,0.0003834782005291,0.0002851160973385,0.000239849546529
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,0.00246,12976.0,1.2976,615.0,0.0006965825496649,0.0181293395306406,0.0014368852226002,-0.0001148356192955,7.221844943183423e-06,25933490491528.867,19257048262165.24,16220000000000.0,3.543851520436488,4.60207545647326,91975863202641.56,68297155649993.61,57525943205915.75,0.0006923414051738,0.0005141017117493,0.0004330222187248,0.0003941101230957,0.0002926485219389,0.000246494632055
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,0.00248,13121.0,1.3121,620.0,0.0007435509832589,0.0172822258390874,0.001456962096983,-0.0001675938865263,4.944482332189444e-06,26107199206099.49,19433540589382.84,16401250000000.0,3.335346580832522,4.376304797569945,87076488938928.02,64817542043355.21,54703809969624.31,0.0007026972354345,0.0005230700979855,0.0004414534451469,0.0003997139879092,0.0002975370106481,0.0002511111587437
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,0.0025,13283.0,1.3283,625.0,0.0006237906050614,0.016622178785665,0.0014721431551272,-0.0001815743831242,1.0108555756411517e-05,26312017169959.99,19634306281029.062,16603750000000.0,4.025422667876008,5.348969044768826,105956610214215.05,79065946331954.08,66862113059610.33,0.0007140268463387,0.000532814405803,0.0004505744722389,0.0004057637971083,0.0003027852489877,0.0002560503287421
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,0.00252,13472.5,1.3472499999999998,630.0,0.0007131666393433,0.0179684954614758,0.0014402301973934,-8.693401807206239e-05,-3.360571924532814e-06,26568197191882.957,19874684573622.008,16840625000000.0,3.5460059344100143,4.77574783942271,94179261708288.38,70452018490765.02,59696847992783.87,0.0007269075141344,0.0005437725959829,0.0004607605388806,0.0004126996019031,0.0003087252910781,0.0002615954399579
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,0.00254,13673.0,1.3673000000000002,635.0,0.0007612421686644,0.017375046502662,0.0014401426077677,-0.0001298592001011,-2.517785507870604e-06,26842620846146.77,20130139961561.48,17091250000000.0,3.336652802523103,4.5622193673055165,89564780731024.33,67167493892493.59,57027742091318.95,0.0007404629327485,0.0005552968377421,0.000471468012452,0.0004200821747951,0.0003150330596423,0.0002674749798507
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,0.00256,13737.0,1.3737,640.0,0.000724855153578,0.0171538564803315,0.0013888439236122,-0.0001884833288799,-1.9662625287611385e-06,26846729475854.6,20193390000000.0,17171250000000.002,3.544061070367832,4.866993041514445,95117453262288.05,71544797710262.34,60837413018930.56,0.0007465727508936,0.0005615520034098,0.0004775102069811,0.0004233137835121,0.0003184052765355,0.0002707527861697
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,0.00258,13961.0,1.3961,645.0,0.0006445451331842,0.016547831689222,0.0014485183517477,-0.000132628684351,-1.1139933896103807e-06,27160984223495.797,20522670000000.0,17430727329214.432,4.021084784759223,5.616763102743481,109273557782915.95,82566417610329.19,70126972363522.7,0.0007611284363727,0.0005751038916248,0.000488458817536,0.0004319271701684,0.000326361471457,0.0002771918965577
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,0.0026,14169.5,1.41695,650.0,0.0007793320753534,0.0170611609403208,0.0014307673046953,-0.0001054381341502,2.764891744785738e-06,27488830000000.0,20829165000000.0,17665973465929.023,3.336190959896739,4.727200982829155,91707699066885.62,69489854447588.586,58936876481720.21,0.0007765160698242,0.0005883910425987,0.0004990358733122,0.0004409069693212,0.0003340893014959,0.0002833533046321
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,0.00262,14278.0,1.4278,655.0,0.0006977721932912,0.017426302944861,0.0013544479216998,-0.0001346999384603,3.639249931526884e-06,27667841256807.79,20988660000000.0,17775982629755.676,3.754807132595941,5.361116096138112,103887455601111.06,78808406613230.25,66745417145997.09,0.0007877301311846,0.000597567397533,0.0005060993735977,0.0004474426705825,0.0003394273516022,0.0002874721257166
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,0.00264,14441.5,1.44415,660.0,0.0007477941379079,0.0177663009543556,0.0014037692869554,-6.687964162578304e-05,-4.315655698116622e-06,27856902379551.656,21193035902705.48,17953985009729.734,3.542693317586573,5.112787053615161,98623003039845.62,75030626728631.95,63563273980228.4,0.0007992260944643,0.0006080369986432,0.0005151072837851,0.0004542510852776,0.0003455861469436,0.0002927682721003
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,0.00266,14635.0,1.4635,665.0,0.0007525758967972,0.0162484933007469,0.0014921113054805,-0.0001583083703074,6.622444345456057e-07,28100674663951.39,21433838929191.9,18168652340930.555,3.546527122396083,5.193106806896694,99712883413567.12,76056176864444.0,64469936551982.266,0.0008124175694738,0.0006196729272726,0.0005252732381678,0.0004619002987313,0.0003523152636991,0.0002986442868073
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,0.00268,14679.0,1.4679,670.0,0.0008031023239709,0.0174983414284839,0.0013884181168063,-0.0001798490790765,1.1357437672127146e-06,28055289282351.29,21454989791244.07,18201960000000.0,3.3370595260166303,4.898483101291946,93622426903368.64,71596774256284.69,60741190456020.125,0.0008173545526427,0.0006250633670638,0.0005302905531749,0.000464881768013,0.0003555134821984,0.0003016101263808
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,0.0027,14862.0,1.4862,675.0,0.0008090728665024,0.0173047575301136,0.0013976865277731,-9.281887866115324e-05,-7.314669123767959e-06,28273559771378.133,21678635156759.22,18428880000000.0,3.3371530764115014,4.959678030737538,94353218442234.42,72344940467873.19,61500007581145.47,0.0008298912742308,0.0006363157062394,0.0005409282322252,0.0004721372210261,0.0003620092638251,0.0003077419419479
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,0.00272,14973.0,1.4973,680.0,0.0007703758495835,0.0163082400823752,0.0015003487808688,-8.4709961488476e-05,-4.161234908791504e-06,28352256965235.72,21796389822856.63,18566520000000.0,3.542979463338656,5.3041327897067845,100436876932811.95,77212947276193.88,65771246592364.125,0.0008384892207509,0.0006446061045566,0.0005490859830292,0.0004771572939548,0.0003668246375804,0.0003124672033066
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,0.00274,15059.0,1.5059,685.0,0.0008212711070426,0.0168658693626426,0.0013725618919681,-3.85228628414835e-05,7.677862338723211e-07,28381871802765.605,21877170693518.348,18673160000000.0,3.33629182644243,5.024125491332814,94690275327720.72,72988678504246.44,62299156092526.89,0.0008456614469391,0.00065184847399,0.0005563823138327,0.0004812513711752,0.0003709557448097,0.0003166275965385
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,0.00276,15147.5,1.51475,690.0,0.0008275178021221,0.0171676872309037,0.0014598681755469,-6.435801263294936e-05,-2.1081306634716035e-06,28414653977083.312,21963875000000.0,18782900000000.0,3.335275794099331,5.0521047792754805,94770628261483.16,73255519299494.47,62646099263015.94,0.0008530379475949,0.0006593787440221,0.0005638825121292,0.0004854616679152,0.0003752507209829,0.0003209040648406
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,0.00278,15316.0,1.5316,695.0,0.0007867326665972,0.0169719210082032,0.0014355608289757,-4.062606137089805e-06,-4.854096717461567e-06,28595232024261.22,22208200000000.0,18991840000000.0,3.5457729341434723,5.432887096460432,101432924448224.66,78776862898676.27,67367799996109.36,0.0008648071743288,0.0006716438136482,0.0005743712613267,0.0004921290457775,0.0003822070849141,0.0003268529553748
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,0.0028,15269.0,1.5269,700.0,0.0008392713592115,0.0167573735202003,0.001477950623533,-5.701971254972312e-05,3.6329766299715455e-06,28372393632025.39,22140050000000.0,18919298134557.83,3.336227279215734,5.0940855921570245,94656756576009.06,73864241086276.84,63119080516716.41,0.0008642410106565,0.0006743998915335,0.0005762937576851,0.000491900768771,0.0003838487424387,0.0003280095933285
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,0.00282,15276.0,1.5276,705.0,0.0008450348910855,0.0177962240178081,0.0015013980824518,-0.0001138763331262,-3.567021737495041e-06,28250249139960.883,22150200000000.0,18900941377529.73,3.337141542944368,5.09782613652343,94275241181586.23,73918478979589.75,63075224508554.75,0.0008667627157878,0.0006796034757827,0.0005799110371794,0.0004931595298521,0.0003866720666431,0.0003299503419359
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,0.00284,15389.0,1.5389,710.0,0.0008518634978144,0.0168753820908115,0.0013788304703116,-0.0001256759683241,-2.535811960149198e-06,28323071167080.043,22283554540429.605,19013525715013.867,3.3338674866392437,5.130488621492436,94425365097423.23,74290417191552.53,63388574524226.71,0.0008752889864634,0.0006886453009787,0.000587589161995,0.0004978628875215,0.0003917002765094,0.0003342197164495
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,0.00286,15582.5,1.55825,715.0,0.0008093700962489,0.0159922409011903,0.0013862281727259,-4.9374133980827455e-05,5.168857294005375e-06,28541341120499.4,22517791796397.914,19225027641280.227,3.545867597948044,5.525233530644728,101201716649159.28,79843451480529.14,68167988032198.44,0.0008882458550559,0.0007007847018721,0.0005983093451567,0.0005049366314931,0.0003983715372845,0.0003401178892248
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,0.00288,15436.0,1.5436,720.0,0.0008633664335775,0.0169777451579289,0.0013501255068427,-9.296266530064824e-05,-3.356685772313673e-06,28136440656860.53,22260566895284.957,19016968822594.03,3.3357796329714247,5.149094833557429,93856699417553.62,74256135004257.11,63436237311700.98,0.0008818655569773,0.0006977011578383,0.0005960387814252,0.0005010058895557,0.0003963783214586,0.0003386218426776
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,0.0029,15639.5,1.5639500000000002,725.0,0.0008692473128917,0.0175762674866357,0.0015275848838914,-9.514633507538072e-05,-2.761254508146971e-06,28369009840690.656,22507915954827.16,19240004991469.094,3.336221055526136,5.217668721500209,94645030407432.0,75091178786826.4,64188735090953.16,0.0008954283947982,0.0007104311065794,0.0006072840357195,0.0005083159201553,0.0004032968395304,0.0003447424106781
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,0.00292,15692.5,1.5692499999999998,730.0,0.0008757865604138,0.0170546613560201,0.0014500780278405,-3.9368253626225145e-05,9.699403446798312e-07,28326312394055.555,22537913326995.92,19277439383914.32,3.334145715436864,5.232107245383828,94444036521869.56,75144673961451.72,64273780642361.45,0.0009004455642215,0.0007164421474912,0.0006127971951068,0.0005107548795621,0.0004063836141737,0.0003475936469889
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,0.00294,15856.5,1.5856500000000002,735.0,0.0008314545543725,0.0168155261081146,0.0014173692005661,1.963364751143027e-06,-8.571580196769016e-08,28482058963767.21,22726691384369.53,19450847667694.67,3.5480155084332745,5.625569712937712,101048660340349.31,80629764908518.1,69007725242233.98,0.0009117319921349,0.0007274983749196,0.0006226361695037,0.0005166954014851,0.0004122867993572,0.0003528594459294
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,0.00296,15746.5,1.57465,740.0,0.0008870783615861,0.0175340242746285,0.0013392260954504,-2.967222529624084e-05,1.8640001525617988e-06,28145158803267.6,22522593422065.35,19288050145659.363,3.336797144096453,5.25431772166924,93915223496779.58,75153755917511.22,64360679323521.4,0.0009069429842191,0.0007257627584673,0.0006215335959248,0.0005137168431966,0.0004110915015352,0.0003520533069828
