sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
3	2	1	0.103503179437761	0.0043367886908785	0	-0.000227965368744264	0.000360435297260205	0.99999990905909	1850.46909751605	1.03706447941386	5.43944e+13	4.88543e+13	4.00797e+10	-2.39165e+13
5	2	1	-0.0185090107962132	-0.0113789586313185	0	-9.58125956061094e-05	-0.000408659755471153	0.999999911908572	1849.5287742026	0.118124271829629	5.43344e+13	4.86521e+13	-4.07431e+10	2.41868e+13
6	2	1	-0.0320683736032149	0.0113025936917075	0	0.000586582104404989	-0.000376284273482845	0.999999757165761	1850.32499859792	-1.28570940851432	5.43564e+13	4.87242e+13	-3.99347e+10	2.40949e+13
9	2	1	0.0789056111329259	-0.0188881937046952	0	-0.000413905044244286	-0.000187674303138253	0.99999989673048	1849.60485930105	1.39652097416911	5.58069e+13	5.47588e+13	-1.81999e+10	1.07501e+13
27	2	1	-0.0105286761059267	-0.00895304260459509	0	0.00126597369647315	-1.17857071089982e-06	0.999999198654285	1850.11878372319	-2.41071087481441	5.60336e+13	5.60071e+13	2.63144e+09	-1.61802e+12
41	2	1	0.00303212385305535	-0.0107306775907489	0	-7.5671128522437e-05	0.0002142394559209	0.999999974187668	1849.76324956501	0.128798790015026	5.54601e+13	5.30589e+13	2.70023e+10	-1.61412e+13
42	2	1	0.140745506907172	0.0143251000999467	0	-0.000625634931956777	0.000395486787081345	0.999999726085529	1849.97230129897	2.16564518533369	5.46821e+13	4.98802e+13	3.78643e+10	-2.24047e+13
63	2	1	-0.000659406790387118	0.0191631193021908	0	0.00129157568161998	-0.000308063937442278	0.999999118464046	1850.27545886976	-2.38579680965677	5.48423e+13	5.04802e+13	-3.49341e+10	2.14297e+13
72	2	1	0.0847300543007825	0.00700754229776196	0	-0.000710332780934344	-9.34495305358016e-05	0.99999974334723	1849.99321934342	2.06999691834017	5.59574e+13	5.55714e+13	-1.11685e+10	6.56122e+12
73	2	1	0.123936771795632	-0.0184174829316149	0	-0.000637603252030545	0.000167963323416402	0.999999782625184	1849.64420346435	2.12642648084102	5.55113e+13	5.32984e+13	2.62786e+10	-1.55002e+13
80	2	1	-0.0124635481963083	-0.00487308913413609	0	-0.000442387886456302	-0.000478501519627621	0.999999787664604	1849.6212938314	0.912847908074582	5.33103e+13	4.54765e+13	-4.72544e+10	2.78164e+13
81	2	1	0.141860797974699	-0.0145587880282106	0	-0.000680800397801992	-0.000306226028223378	0.99999972136818	1849.91368458333	2.34446934664584	5.56516e+13	5.39666e+13	-2.31826e+10	1.35895e+13
87	2	1	-0.0642502163967671	-0.00316001967417098	0	0.00106930416183427	-0.000138048776369419	0.999999418765404	1849.81892401042	-2.41931993370963	5.58964e+13	5.52361e+13	-1.39554e+10	8.53103e+12
129	2	1	-0.0160757189501968	-0.00339184538018611	0	0.000534107157917927	-0.000218475733317087	0.999999833498935	1850.10203196456	-1.12954926680527	5.57317e+13	5.43662e+13	-2.02989e+10	1.22488e+13
134	2	1	0.0188828159794031	-0.00486253181457708	0	-0.000559233605056255	0.000151928061687123	0.999999832087806	1849.91930641272	1.25717868754168	5.57163e+13	5.42888e+13	2.12049e+10	-1.25285e+13
178	2	1	-0.08229026844864	0.00304051280587225	0	0.000811351681411089	0.000492257313604766	0.999999549695492	1850.21461399353	-2.18329248706436	5.30784e+13	4.48283e+13	4.64421e+10	-2.84207e+13
181	2	1	-0.0754124597002314	0.0126048116448595	0	0.000644970706896491	-0.000151355424778329	0.999999780552138	1850.08987101891	-1.69722415839283	5.57242e+13	5.43299e+13	-2.03924e+10	1.23522e+13
205	2	1	-0.0244671857034817	-0.000775031271889548	0	0.00120537209810336	-0.000282946874388079	0.999999233509292	1850.23452638888	-2.34850291326666	5.55843e+13	5.36375e+13	-2.38134e+10	1.45812e+13
206	2	1	-0.000633047645789808	-0.00711728361681885	0	0.000237994764069391	-0.000364440560460529	0.999999905270781	1849.71318626093	-0.448315271337833	5.47085e+13	4.99792e+13	-3.71701e+10	2.22457e+13
219	2	1	0.123128380930919	-0.00127388187235367	0	-0.000183954817420143	-0.000441625221796482	0.999999885563888	1850.05225761113	1.20013436876297	5.37875e+13	4.68835e+13	-4.45116e+10	2.63633e+13
