,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
125,125,0.02,656,5.0,100000.0,17.15,2.43,0.81,,0.6560000000000001,1055.0,1.055,656.0,0.0195477675508755,0.0153014654326822,0.0060761482050274,0.0005244319616256,-1.3532903600852152e-05,19148829282174.902,14557226194847.12,12360000346020.76,10908699999999.998,9728154999999.998,33.55881935329332,35.404554417724455,642612102707561.0,488523324157904.06,414787018818753.6,366083092679270.8,326465396285837.1,0.0005459374826992,0.0004150298332491,0.000352386424028,0.0003110095207264,0.0002773519139862,0.0003101859849918,0.0002358080214439,0.0002002158369754,0.0001767066698761,0.0001575833851961
126,126,0.02,666,2.25,100000.0,17.15,2.43,0.81,,0.666,921.0,0.921,666.0,0.030940635545221,0.0149594225417471,0.0065241732277941,0.0002499106880777,1.281853019521736e-05,16576867302798.98,12673080454357.582,10772594395984.637,9523140000000.0,8492540999999.999,21.52509113869404,19.824608938737207,356818579486785.2,272789211788048.9,231881076173754.0,204986456426542.72,182802719024095.7,0.0004800446345779,0.0003669960170738,0.0003119603991402,0.0002757778160269,0.0002459330020874,0.0002729172348489,0.0002086463027931,0.0001773571942755,0.0001567865018404,0.0001398189877631
127,127,0.02,666,5.0,100000.0,17.15,2.43,0.81,,0.666,1020.0,1.02,666.0,0.0181289051161002,0.0150422351182356,0.0052856116619198,-6.606747382238582e-05,-5.557397000613144e-05,18358745547073.8,14035333402220.123,11930560568842.922,10546800000000.0,9405420000000.0,36.736912446440456,37.47165069536927,674443627789328.6,515614814353962.0,438291959054537.3,387456868190118.3,345526091062000.06,0.0005316455236367,0.0004064451003423,0.0003454936016537,0.0003054216855021,0.0002723687971001,0.0003022536151421,0.0002310740812693,0.0001964216483832,0.0001736397740252,0.0001548483903565
128,128,0.02,676,2.25,100000.0,17.15,2.43,0.81,,0.676,901.0,0.901,676.0,0.0306058604132886,0.0115907647451457,0.0060562054475451,0.0005824331272546,3.939246543819262e-05,16080139076380.52,12363297654404.818,10521247678231.854,9316340000000.0,8308121000000.001,22.087273184664035,19.900633139382297,355166424627407.75,273071532756155.3,232385671712619.2,205772546661212.9,183503738178244.16,0.0004727215838428,0.0003634544216906,0.0003093021050895,0.0002738804048584,0.0002442409297098,0.0002689383129147,0.0002067746054586,0.0001759665502208,0.0001558146201496,0.0001389522835976
129,129,0.02,676,5.0,100000.0,17.15,2.43,0.81,,0.676,1084.0,1.084,676.0,0.0202802373863733,0.0106933731896772,0.006064133765742,3.952044178622031e-05,0.0001067216664752,19346138467032.723,14874378088096.363,12658193655053.64,11208560000000.0,9995564000000.0,33.332943156484845,36.13291038162958,644863733819086.6,495806799298579.8,421934849567680.1,373614293346049.8,333181566629006.25,0.0005687349576977,0.0004372747981272,0.0003721237313174,0.0003295076125044,0.0002938481329694,0.0003235617438396,0.0002487721113397,0.0002117067041502,0.0001874617627549,0.0001671745565148
130,130,0.02,686,2.25,100000.0,17.15,2.43,0.81,,0.686,916.0,0.916,686.0,0.0316047770895693,0.0150540960877803,0.0050202400602436,0.0003215279662468,-0.0001260169487389,16206132667624.82,12533968038497.871,10676687762907.68,9471440000000.0,8446436000000.0,21.70557944629212,19.88231077280358,351763500134280.56,272057039036901.8,231743694461047.6,205583093390789.03,183334787636021.84,0.0004836869848733,0.0003740878427554,0.0003186555989876,0.0002826838672721,0.0002520916769938,0.0002752102977264,0.0002128501071979,0.000181310031099,0.0001608426807158,0.0001434362049208
131,131,0.02,686,5.0,100000.0,17.15,2.43,0.81,,0.686,1070.0,1.0699999999999998,686.0,0.0212652204439791,0.0131764124067179,0.005384338027672,0.0002495741889507,5.06179969125896e-05,18930744491657.81,14641207206542.271,12471676753614.863,11063799999999.998,9866469999999.998,32.25924705587653,34.51739434978788,610691563508063.0,472314320472127.0,402326901595894.06,356909857576806.6,318284893299394.0,0.0005650055390988,0.0004369803403365,0.0003722287018742,0.0003302093209401,0.0002944739021652,0.0003214792779118,0.0002486349505478,0.0002117922852357,0.0001878839174301,0.0001675510253987
132,132,0.02,696,2.25,100000.0,17.15,2.43,0.81,,0.6960000000000001,886.0,0.886,696.0,0.0320837900392234,0.0167117529567182,0.006457335712694,-3.856393092826762e-06,0.0001077609680155,15529570633422.898,12089129287011.06,10307940993864.592,9161240000000.0,8169806000000.0,21.69319769108069,19.22017315429749,336886045808444.2,262251871536164.28,223612201767899.38,198736590415436.1,177229216655777.2,0.0004702681615462,0.0003660843392709,0.0003121461999779,0.0002774216746863,0.000247398961536,0.0002676591984311,0.0002083616302776,0.0001776620415992,0.0001578981295051,0.0001408103145229
133,133,0.02,696,5.0,100000.0,17.15,2.43,0.81,,0.6960000000000001,1086.0,1.086,696.0,0.0180257338752198,0.013827809388216,0.0050549489790443,0.0004361073209357,8.68735014689849e-05,19035117051802.79,14818052376629.809,12634789976678.271,11229240000000.002,10014006000000.002,38.61146540928337,41.93205143448174,734973763607343.4,572146716773191.1,487847756138073.3,433577411832541.25,386655446277356.2,0.0005764235027531,0.000448721887639,0.0003826080961355,0.00034004507755,0.0003032452282484,0.0003280788820499,0.0002553958583312,0.0002177663399286,0.0001935410481293,0.0001725959385687
134,134,0.02,706,2.25,100000.0,17.15,2.43,0.81,,0.7060000000000001,989.0,0.989,706.0,0.0268999626616732,0.0170635453517368,0.0058338386394557,0.0002625406408064,-4.779454888546861e-05,17172184636422.336,13453717614292.787,11484258031051.275,10226260000000.0,9119569000000.0,26.245389589551365,25.9566903040663,450690675886612.6,353098060214923.75,301408826171874.9,268392177744045.6,239346641293795.3,0.0005276756279212,0.0004134126810481,0.0003528941247749,0.0003142377211191,0.000280230756909,0.0003001856235571,0.0002351833908565,0.0002007554211145,0.0001787644554115,0.000159418476146
135,135,0.02,706,5.0,100000.0,17.15,2.43,0.81,,0.7060000000000001,1098.0,1.098,706.0,0.021363473618635,0.015359834211886,0.0057836221553757,-1.5900836347221018e-05,-3.963344948653633e-05,19064771214147.348,14936483256312.922,12749964932350.154,11353320000000.0,10124658000000.0,33.04706025822356,36.28567216352947,630034643123173.2,493606862217320.4,421348859409612.8,375193850170894.7,334590183019905.2,0.0005858319913625,0.0004589758582314,0.0003917874105186,0.0003488705943263,0.0003111156431608,0.0003332697822706,0.0002611035016789,0.0002228811449785,0.0001984665035813,0.0001769883587546
136,136,0.02,716,2.25,100000.0,17.15,2.43,0.81,,0.7160000000000001,966.0,0.966,716.0,0.0387532714169083,0.0161845372890233,0.0067588688058365,0.0001087212251471,-8.626906432263089e-05,16613873809910.645,13100982398085.494,11194309850493.844,9988440000000.0,8907486000000.0,18.475859555113697,17.847680330239832,306955599178290.75,242051910821044.25,206824496614150.1,184545014614679.88,164573460325141.47,0.0005178079004306,0.0004083209170088,0.0003488952755255,0.0003113116907083,0.0002776213829807,0.0002943026619573,0.0002320743517211,0.0001982990376278,0.0001769379323832,0.0001577896203583
137,137,0.02,716,5.0,100000.0,17.15,2.43,0.81,,0.7160000000000001,1160.0,1.16,716.0,0.0245163958200009,0.017244867607839,0.0065113463730748,0.0005209280500149,2.127789108012541e-05,19950407473598.7,15732028552566.43,13442442470572.316,11994400000000.0,10696360000000.0,29.20494534583556,33.877736601169254,582650559893599.4,459453034056827.1,392585797667603.25,350295796456090.06,312386609199381.7,0.0006217983069354,0.0004903232543791,0.0004189632708173,0.0003738318439147,0.0003333755737657,0.0003534069232614,0.0002786814161455,0.0002381230679588,0.000212472051309,0.0001894782190638
138,138,0.02,726,2.25,100000.0,17.15,2.43,0.81,,0.7260000000000001,980.0,0.98,726.0,0.0364197548223046,0.0114020125423015,0.0058632410000271,0.0001353321772948,-2.445839392731682e-05,16693393159615.904,13250415992738.074,11333342328507.645,10133200000000.0,9036580000000.0,19.93423633800451,19.53555161124442,332770044527011.25,264136923976115.4,225921524475981.7,201997603660267.28,180137321407284.78,0.0005276305339768,0.0004188078480399,0.0003582146186432,0.0003202815434688,0.0002856205137646,0.0002994879628088,0.0002377192014883,0.0002033259250127,0.0001817947612997,0.000162120840807
139,139,0.02,726,5.0,100000.0,17.15,2.43,0.81,,0.7260000000000001,1191.0,1.191,726.0,0.0242514763192502,0.0126708987382187,0.0062483885983663,0.0001772044035273,-1.686502842925735e-05,20287582911329.125,16103311680970.455,13773480319645.514,12314940000000.0,10982211000000.0,29.936321832239024,35.65415930219668,607335611231781.5,482073921046385.6,412327339598918.56,368664007184713.7,328767002925555.6,0.0006412326183331,0.0005089797418526,0.0004353404191878,0.0003892401206851,0.0003471163590751,0.0003639695548014,0.0002889016009925,0.0002471032415206,0.0002209362864367,0.0001970264504093
140,140,0.02,736,2.25,100000.0,17.15,2.43,0.81,,0.7360000000000001,1021.0,1.021,736.0,0.0429690500618562,0.0174603233953042,0.005445425716898,0.0003816112041135,4.4192271032899696e-05,17218010180095.717,13762795103806.672,11782613203363.918,10557140000000.002,9414641000000.002,17.12860765924517,17.488308420089318,294920541047748.75,235737517627684.88,201819758761062.47,180829109063723.6,161259691941643.62,0.000551830038162,0.0004410918374371,0.0003776278342068,0.0003383519296449,0.0003017353136611,0.0003127348312452,0.0002499769345721,0.0002140104177683,0.000191751855284,0.0001710003730729
141,141,0.02,736,5.0,100000.0,17.15,2.43,0.81,,0.7360000000000001,1223.0,1.223,736.0,0.0232864390999338,0.015842979941138,0.0067442264232749,0.0004277800576841,-3.251410732762324e-05,20624511704463.32,16485698738448.145,14113747255351.68,12645819999999.998,11277282999999.998,31.6063781517411,38.654600479579365,651866116126278.1,521053228423073.2,446084432890743.25,399688568958850.56,356434071022201.3,0.0006610069898846,0.0005283597621798,0.0004523397073799,0.0004052932516707,0.0003614322121523,0.0003746079320401,0.0002994336836255,0.0002563513623219,0.0002296890489837,0.0002048319845917
142,142,0.02,746,2.25,100000.0,17.15,2.43,0.81,,0.7460000000000001,997.0,0.997,746.0,0.0396819953382419,0.0133170812529355,0.0053445477488025,0.0001688434731585,3.403920086645268e-05,16636058847348.371,13398445203389.396,11480239034148.826,10308980000000.0,9193337000000.0,18.799457881118016,18.743059507474666,312748887608526.44,251883506273586.62,215822270187647.8,193803235307288.0,172829751718423.84,0.0005406019718722,0.0004353931398919,0.0003730595038388,0.0003349985093903,0.0002987448022329,0.0003058115917431,0.0002462963068434,0.0002110349695705,0.0001895043538843,0.0001689960974049
143,143,0.02,746,5.0,100000.0,17.15,2.43,0.81,,0.7460000000000001,1195.0,1.195,746.0,0.0276567363389403,0.0151688302797536,0.005994311398985,5.253603022871296e-05,4.742808344531717e-05,19939910052739.527,16059319977984.28,13760166144240.57,12356300000000.0,11019095000000.0,26.97353696609676,32.233376674485626,537849900908213.94,433176661076535.2,371160350151306.06,333293114814181.4,297223966315431.94,0.0006479632461257,0.0005218603833208,0.0004471475497366,0.0004015278021278,0.0003580742614526,0.0003665444855898,0.0002952097158253,0.0002529456255133,0.0002271391202525,0.0002025580104302
144,144,0.02,756,2.25,100000.0,17.15,2.43,0.81,,0.7560000000000001,1068.0,1.068,756.0,0.0308280707475887,0.0142329771101391,0.0054260412485789,0.0001506156647794,7.11471241385751e-05,17630934317023.145,14308852548959.371,12270571529051.988,11034865777523.1,9848028000000.0,24.52310448454292,26.190675589491835,432365244416472.0,350897486112049.0,300912507691999.44,270609166435105.9,241504219610704.2,0.0005806539963282,0.0004712451572916,0.0004041167794889,0.0003634202701599,0.0003243331698327,0.0003279022050863,0.0002661177348116,0.0002282095429373,0.0002052277409818,0.000183154791396
145,145,0.02,756,5.0,100000.0,17.15,2.43,0.81,,0.7560000000000001,1267.0,1.267,756.0,0.0250325281142522,0.0135634311171086,0.0056361494866393,0.0003570558476616,3.187396859369125e-06,20916099044633.266,16975015149374.09,14556942066768.604,13090987771649.596,11683007000000.0,30.20070512053361,38.26429338771609,631680939518844.0,512657426942837.6,439629914815169.75,395357061428100.8,352835049328130.0,0.0006888470162433,0.0005590520733039,0.000479415692521,0.0004311362193751,0.0003847660357472,0.0003890000878692,0.0003157033427025,0.0002707317330539,0.0002434677414082,0.0002172819482198
146,146,0.02,766,2.25,100000.0,17.15,2.43,0.81,,0.7660000000000001,1064.0,1.064,766.0,0.0375532958972826,0.0138560573947943,0.0057951399386808,0.0001851597867058,-7.533184579700435e-07,17375773010645.572,14211680458746.129,12197888109339.406,10974483615786.834,9811144000000.0,20.39767700004804,21.703128328051115,354425405497300.6,289885267625398.0,248808581737031.84,223853972037139.12,200124546312959.3,0.0005798839862052,0.0004742883041832,0.0004070817439773,0.0003662529029222,0.0003274286150301,0.0003268488099591,0.0002673303134551,0.0002294496601739,0.0002064366809775,0.0001845535584962
147,147,0.02,766,5.0,100000.0,17.15,2.43,0.81,,0.7660000000000001,1284.0,1.284,766.0,0.0264162432557668,0.0146429936444835,0.0059226710427952,1.730394260520535e-05,0.0001662426277282,20968508031643.72,17150185816757.545,14720007831195.3,13243643761908.174,11839764000000.0,28.99731019976797,37.23254629650207,608030331819899.0,497309258112179.5,426840633224183.9,384030046339273.3,343321309400045.6,0.0006997848104205,0.0005723554347474,0.0004912527812659,0.0004419818866091,0.0003951300203934,0.0003944303308154,0.0003226053782673,0.0002768922590821,0.0002491209571194,0.000222713128862
148,148,0.02,776,2.25,100000.0,17.15,2.43,0.81,,0.7760000000000001,1077.0,1.077,776.0,0.0331614786682621,0.0167948992139343,0.0064061350069179,0.0003497305845813,9.497148673537532e-05,17396632372106.65,14340014963230.92,12321098214842.346,11089284483919.49,9931017000000.0,23.40064530182385,25.202494990064285,407092423585894.2,335565603777413.4,288321649054460.75,259496412859218.75,232392206303382.8,0.0005882676488849,0.0004849080389214,0.0004166383081215,0.0003749844896206,0.0003358176396826,0.0003309608430273,0.0002728104692759,0.0002344017488548,0.0002109672069206,0.000188931839688
149,149,0.02,776,5.0,100000.0,17.15,2.43,0.81,,0.7760000000000001,1343.0,1.343,776.0,0.0292213299392187,0.0137713544667741,0.0055175105930969,0.0001683933261134,9.706547614740908e-05,21693293663639.023,17881745678383.59,15364192110058.746,13828142118759.4,12383803000000.0,26.555943949645787,35.66463272437429,576085890614804.0,474866635956975.4,408010624506310.06,367219367033510.8,328863578351455.4,0.0007335593801787,0.0006046717699828,0.0005195406200623,0.0004675990432316,0.0004187586723247,0.0004127023325772,0.0003401898423747,0.0002922948456008,0.0002630723852315,0.0002355946710316
150,150,0.02,786,2.25,100000.0,17.15,2.43,0.81,,0.786,1129.0,1.129,786.0,0.0401764680397036,0.0158999372793796,0.0058336995928161,5.1462214387738095e-05,-6.710084996214033e-05,18031672629502.64,14984019538304.1,12888917656156.334,11605158088934.148,10410509000000.0,19.56369084567737,22.08740696476976,352766068754052.06,293142725872970.9,252154800360435.2,227039725067119.72,203667979622142.0,0.0006176444636526,0.0005132522590253,0.0004414880857905,0.0003975150719915,0.0003565943869863,0.0003470213326057,0.0002883689458439,0.0002480485018105,0.0002233424212978,0.0002003512807998
151,151,0.02,786,5.0,100000.0,17.15,2.43,0.81,,0.786,1331.0,1.331,786.0,0.024710584678246,0.0104943341819942,0.0054053378939996,0.0004276264871592,2.392502048327151e-05,21257888635844.12,17664951289178.703,15194995040163.049,13681545984385.607,12273150999999.998,31.80823158312214,42.33675623713556,676175844697150.1,561890861510768.2,483325921141898.4,435185783086472.1,390387229262627.0,0.0007281530390803,0.0006050830440767,0.0005204788681905,0.0004686382292477,0.0004203960399281,0.0004091101804236,0.0003399637439489,0.0002924291903541,0.0002633027127966,0.0002361980112884
152,152,0.02,796,2.25,100000.0,17.15,2.43,0.81,,0.796,1101.0,1.101,796.0,0.0417843760435516,0.0157577125634111,0.00503066942893,-0.0002042954946121,5.412744297722354e-05,17375421169118.46,14565240858183.2,12542863653039.203,11298655590631.363,10152321000000.0,19.05018275659621,20.97425121501243,331004948744537.3,277470500242232.25,238943844881464.84,215241453905365.03,193403570453629.6,0.000602915037506,0.000505403733977,0.0004352286506439,0.0003920554956849,0.000352278482168,0.000338244975877,0.0002835395755168,0.0002441702317576,0.0002199494015424,0.0001976338609762
153,153,0.02,796,5.0,100000.0,17.15,2.43,0.81,,0.796,1335.0,1.335,796.0,0.0232158040679451,0.0164679295361054,0.0057225383228764,0.0004611311884899,7.576496899120782e-06,21068289973454.266,17660850631857.016,15208649388562.52,13700004735234.217,12310035000000.0,34.28698819435102,45.773129239458605,722368209594990.4,605537377116678.2,521458782037667.0,469731900619528.56,422074024717047.8,0.0007310550182293,0.0006128192414707,0.0005277295627698,0.0004753806419068,0.0004271496582147,0.0004101335538563,0.0003438013926567,0.0002960647224309,0.0002666961408348,0.0002396377878321
154,154,0.02,806,2.25,100000.0,17.15,2.43,0.81,,0.806,1091.0,1.091,806.0,0.0302437713962717,0.0144758740683319,0.006799616177675,-3.491315129378057e-05,0.0001166632888649,17010451818382.924,14386213841833.455,12398635661727.422,11177517199592.668,10060111000000.0,26.65011547135811,29.075275979251696,453330505179878.4,383394260080511.9,330425072072334.3,297882124052235.94,268103119804679.9,0.0005977099995686,0.0005055000279242,0.0004356608863272,0.0003927534595716,0.000353490254443,0.000334836649297,0.0002831806991548,0.0002440568695736,0.0002200201644571,0.0001980249492935
155,155,0.02,806,5.0,100000.0,17.15,2.43,0.81,,0.806,1369.0,1.369,806.0,0.0260050757300405,0.017993801201752,0.0052405418149925,0.0003190200065883,7.638439849964299e-05,21344920751023.12,18051995187415.21,15557958039326.16,14025683818737.271,12623549000000.0,30.993949349239,42.430716659108185,661563392620731.0,559502624491453.25,482202563448460.6,434711333866384.0,391253638313636.56,0.0007500137391471,0.00063430755108,0.0005466725512208,0.0004928317929914,0.0004435638481507,0.0004201570787237,0.0003553385675004,0.000306245512783,0.000276083964383,0.0002484841022758
156,156,0.02,816,2.25,100000.0,17.15,2.43,0.81,,0.8160000000000001,1152.0,1.152,816.0,0.0458072642009028,0.0157354106503829,0.0064685989727667,-2.644549737696272e-05,-7.100435213421788e-05,17742803459794.273,15140619728170.79,13059415737224.633,11781072597164.629,10622592000000.0,17.81376849796493,20.521461309655603,316066193337666.4,269711494753355.1,232637408661599.6,209865299903609.1,189228394736334.25,0.0006312942418042,0.0005387077681045,0.0004646579090457,0.0004191740786466,0.0003779549932924,0.0003530248586491,0.0003012497518506,0.0002598404702571,0.000234405543508,0.0002113554967671
157,157,0.02,816,5.0,100000.0,17.15,2.43,0.81,,0.8160000000000001,1439.0,1.439,816.0,0.0297276740394636,0.0135645604710785,0.0055665520658455,0.0003434985281256,-5.2034379011896354e-05,22163102585628.44,18912631761143.89,16312933373147.78,14716114120937.41,13269019000000.0,27.449170726130674,39.499356674902046,608358786693663.1,519136058092080.06,447776493203528.2,403945128930833.44,364223567899271.7,0.0007885698037815,0.0006729170818597,0.0005804190374278,0.0005236037319206,0.0004721156556839,0.0004409746281215,0.0003763006882925,0.0003245750318577,0.0002928034523507,0.0002640109026457
158,158,0.02,826,2.25,100000.0,17.15,2.43,0.81,,0.8260000000000001,1212.0,1.212,826.0,0.0480473753759724,0.0147085490504919,0.0057742544088166,0.0002421970900069,3.203539577460559e-05,18436778396195.11,15875623427700.06,13705450871598.398,12371292753399.557,11175851999999.998,17.191365678905864,20.835935202833905,316953399349941.75,272923647726196.7,235615417727927.2,212679417644490.0,192128158505331.44,0.000664073920662,0.0005718237354722,0.0004936563373035,0.000445601325018,0.0004025427704826,0.0003706724053764,0.000319180249192,0.0002755488151006,0.0002487254955272,0.0002246910959143
159,159,0.02,826,5.0,100000.0,17.15,2.43,0.81,,0.8260000000000001,1416.0,1.416,826.0,0.0278101572121158,0.0154336003620481,0.0064897069613515,0.0006305847432778,-2.810050524380621e-05,21539998522287.36,18547758064045.617,16012308939095.162,14453589553476.71,13056936000000.0,29.70137830217449,42.05715167587908,639767644738736.4,550893978917426.4,475587645291355.7,429291531152169.06,387808995603281.0,0.0007758487389912,0.0006680712949082,0.0005767470079388,0.0005206035282388,0.0004702974942272,0.0004330628102418,0.0003729036574719,0.0003219283186324,0.0002905901828931,0.000262510389286
160,160,0.02,836,2.25,100000.0,17.15,2.43,0.81,,0.8360000000000001,1267.0,1.267,836.0,0.0375225365254436,0.0168241830448958,0.0062361586035451,0.0003447956840346,-3.211965288215072e-05,19032858304391.11,16540050645981.129,14292482860581.377,12908258073102.518,11683007000000.0,22.27994366620488,28.228688625081578,424051010828693.6,368511396628635.1,318435712983951.75,287595262697558.4,260296737811877.2,0.0006940221266044,0.000603123342794,0.0005211670885538,0.0004706921354312,0.0004260140664948,0.0003865365414986,0.00033591034361,0.0002902646993953,0.0002621526074829,0.0002372690978864
161,161,0.02,836,5.0,100000.0,17.15,2.43,0.81,,0.8360000000000001,1465.0,1.465,836.0,0.0234137107322567,0.015862234472001,0.0066851347579278,0.0004423539624924,-8.623641307808413e-05,22007211851565.098,19124841512519.617,16526035825376.256,14925491773555.793,13508765000000.002,35.7055748044352,52.30866708849757,785780149003110.5,682863459248236.9,590071608383748.0,532923263013678.56,482338219223036.1,0.0008024802016381,0.0006973762408786,0.0006026123004983,0.0005442493910076,0.000492589271835,0.0004469424098622,0.0003884046198806,0.0003356257179274,0.0003031204182813,0.0002743482465696
162,162,0.02,846,2.25,100000.0,17.15,2.43,0.81,,0.8460000000000001,1229.0,1.229,846.0,0.0452609406070223,0.0153232223671852,0.0056906776667521,6.154165694013113e-05,-6.720064097337019e-05,18213912780973.77,15989658029127.717,13831313972809.27,12498150192845.846,11332609000000.0,18.69161331279848,22.971992761429327,340447414614999.6,298872504884338.6,258529572387657.3,233610590529952.25,211824745253139.8,0.0006721289362073,0.0005900495939929,0.0005104024851049,0.000461206139213,0.0004181953939946,0.0003735384225293,0.0003279224902857,0.0002836582817234,0.0002563172100202,0.0002324138113488
163,163,0.02,846,5.0,100000.0,17.15,2.43,0.81,,0.8460000000000001,1511.0,1.511,846.0,0.030366500332434,0.014962420444581,0.005553346213879,6.254009289861532e-05,8.058171558834683e-05,22393183248211.035,19658562475192.824,17004975925886.742,15365911262319.02,13932931000000.002,27.85964766234188,42.09592761779859,623866195333416.0,547680624107007.6,473752637801810.56,428088873779018.9,388166548563720.8,0.000826352174621,0.000725439329962,0.0006275168063413,0.0005670321207086,0.0005141523517704,0.0004592486220031,0.0004031658932642,0.0003487450477494,0.0003151304347766,0.0002857422855558
164,164,0.02,856,2.25,100000.0,17.15,2.43,0.81,,0.8560000000000001,1245.0,1.245,856.0,0.0502198845663315,0.0139162284770261,0.0053919899824146,-5.8130390398026367e-05,2.535634497389927e-05,18197737189560.824,16142793979977.46,13978449489512.523,12638138298454.8,11480145000000.0,17.045041170283387,21.221076257002814,310181179602061.3,275154587992118.56,238263247045467.7,215417587612897.25,195679544165822.97,0.0006795695863713,0.0006028305450055,0.0005220060625531,0.0004719539757344,0.0004287103010591,0.0003767491447468,0.0003342054983225,0.0002893969088135,0.0002616483437218,0.0002376743199039
165,165,0.02,856,5.0,100000.0,17.15,2.43,0.81,,0.8560000000000001,1462.0,1.462,856.0,0.0218714722466302,0.0129854198624013,0.0057412778378198,0.0004918439960859,7.512482365114888e-05,21369551623403.96,18956437589338.992,16414853938688.602,14840930274972.623,13481102000000.0,39.137740264919096,57.21937626731172,836355961014564.4,741912130719698.6,642440289938978.8,580840474391652.9,527619868560881.4,0.0007980166548392,0.0007079022142956,0.0006129902517692,0.0005542142269267,0.0005034333013241,0.000442415461542,0.0003924565771466,0.0003398379764541,0.000307252914475,0.0002791002857024
166,166,0.02,866,2.25,100000.0,17.15,2.43,0.81,,0.8660000000000001,1266.0,1.266,866.0,0.05066042830083,0.0149862962248509,0.0057551615683869,-0.0001396749198056,4.478153244490338e-05,18247117168514.1,16355902957890.854,14180744702832.809,12828206714928.822,11673786000000.0,17.09420999873013,21.641269858392345,311920052750013.94,279591239881037.5,242408627888603.9,219288059492113.28,199554149364235.8,0.0006894246887937,0.0006179695785667,0.0005357863060409,0.000484683818301,0.00044106672883,0.0003812394133149,0.0003417260266548,0.0002962801598164,0.0002680214061605,0.0002439019426851
167,167,0.02,866,5.0,100000.0,17.15,2.43,0.81,,0.8660000000000001,1566.0,1.566,866.0,0.0302282399466093,0.0164399311863806,0.0049574295041177,9.66741450413896e-05,1.9765766689844086e-05,22571078582853.938,20231709346016.65,17541110746158.12,15868066126049.398,14440086000000.0,28.64870735211749,44.86387571341599,646632224941829.2,579612320287131.2,502530148397767.2,454599582689237.94,413689797953408.8,0.0008527954681287,0.0007644078673266,0.0006627498856714,0.0005995378036804,0.0005455849110172,0.0004715805065174,0.0004227037580896,0.0003664887284933,0.0003315335877152,0.0003016986115678
168,168,0.02,876,2.25,100000.0,17.15,2.43,0.81,,0.8760000000000001,1305.0,1.3050000000000002,876.0,0.0432895253376273,0.0143869776605681,0.0065653305408404,1.4871860384748627e-05,1.3987991778749624e-05,18543727732566.297,16798223900118.906,14582443874665.08,13198848278985.508,12033405000000.0,20.23584211579654,26.407773961114486,375247946634529.4,339926206668606.1,295088031910186.94,267089809883903.6,243506083695436.62,0.0007088780158419,0.0006421519879777,0.0005574485361886,0.0005045573098538,0.0004600054737237,0.0003908782988232,0.0003540852883532,0.0003073794512418,0.0002782150081213,0.0002536489395921
169,169,0.02,876,5.0,100000.0,17.15,2.43,0.81,,0.8760000000000001,1673.0,1.6729999999999998,876.0,0.0286647767283056,0.0160969402340376,0.0058404342348533,0.0003945385952683,9.149610775971324e-05,23772916855619.48,21535194317930.21,18694581304455.688,16920822353059.578,15426732999999.998,30.56015430725381,51.12713815603562,726504007441246.1,658118861392642.8,571309289373668.0,517102942115130.3,471443340936804.5,0.0009087761842939,0.0008232339278825,0.0007146447517575,0.0006468386048931,0.0005897234923676,0.0005011029838553,0.0004539346263716,0.0003940581010939,0.0003566695084957,0.000325175996887
170,170,0.02,886,2.25,100000.0,17.15,2.43,0.81,,0.8860000000000001,1331.0,1.331,886.0,0.0538483841843344,0.0171704346795073,0.0058009410943015,0.0001477332426448,7.19836109729568e-05,18642387148870.49,17070141307146.664,14836652509179.316,13435022373188.404,12273150999999.998,16.45360419668367,21.89974718578597,306734459428857.25,280865348649251.7,244116407989770.1,221054540502031.7,201937568800132.4,0.0007207318477019,0.0006599473761909,0.00057359864331,0.0005194103320363,0.0004744913152332,0.0003963314937077,0.0003629060242145,0.0003154227301272,0.0002856244987641,0.0002609234659428
171,171,0.02,886,5.0,100000.0,17.15,2.43,0.81,,0.8860000000000001,1543.0,1.543,886.0,0.0335071555883814,0.0154284179366417,0.0059778833150089,0.0002863623660588,3.32559809192314e-05,21611723043356.25,19789051868465.293,17199815793887.068,15574935778985.506,14228003000000.0,26.442113167827912,40.80018061795846,571459626464180.2,523264348989975.6,454799475687755.7,411834214449586.7,376218465478195.1,0.0008355291066897,0.0007650629612791,0.0006649607112151,0.0006021413541187,0.0005500676930164,0.0004594586737724,0.0004207092376881,0.0003656628644525,0.0003311184084095,0.0003024830262582
