,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
59,59,2,25,3000,1000000.0,445,17.15,2.43,0.81,,6516.5,0.6516500000000001,445.0,0.0003667898003384,0.0017161447393219,0.0235427834643406,-0.0003173885014706,5.933204680080365e-05,14401465000000.0,10035410000000.0,8210790000000.0,3.649217040877376,2.377859240793149,52550689221528.59,36619032308214.5,29961026433993.68,0.0002773335157692,0.000193255029088,0.000158117751072,0.0001520039791437,0.0001059213248331,8.666290213628304e-05
60,60,2,25,3000,1000000.0,450,17.15,2.43,0.81,,6567.25,0.656725,450.0,0.000392929056403,0.0019682167716842,0.0230366081069234,-0.0003224419751488,5.1276755555142026e-05,14513622500000.0,10113565000000.0,8274735000000.0,3.444950235217082,2.262502097574844,50001296356404.06,34842532302652.6,28507526429443.035,0.0002826232787042,0.0001969411082373,0.0001611336340123,0.0001552682549785,0.0001081959785823,8.852398247650428e-05
61,61,2,25,3000,1000000.0,455,17.15,2.43,0.81,,6687.75,0.668775,455.0,0.0003748624768035,0.0018577213259806,0.0233084791773052,-0.0003212239828941,-3.0856429115224966e-05,14724330777131.182,10288583579706.79,8426565000000.0,3.650723335036048,2.4405163306783257,53732525468054.48,37545446892936.02,30750505766546.902,0.0002900303156964,0.0002026578449545,0.000165981010898,0.0001596116980597,0.0001115282127685,9.134393737950664e-05
62,62,2,25,3000,1000000.0,460,17.15,2.43,0.81,,6756.75,0.675675,460.0,0.0003904395569235,0.0018743070976385,0.0241332682269015,-0.0003110474813015,-3.3358943852631673e-05,14816468610823.623,10374808409985.115,8513505000000.0,3.5467673027603253,2.3959430446442145,52539186612339.06,36789062862204.67,30188882362517.1,0.0002951723944469,0.0002066860276048,0.0001696053035302,0.0001627693267172,0.0001139745660095,9.35268391715022e-05
63,63,2,25,3000,1000000.0,465,17.15,2.43,0.81,,6906.0,0.6906,465.0,0.0003594354813145,0.0016971445231785,0.0246932135261402,-0.0003125108067703,1.3201999845118775e-05,15124140000000.0,10583611322690.95,8701560000000.0,3.924886158537413,2.7115028574771167,59381912578748.86,41554434323636.95,34164936004211.67,0.0003047007610849,0.0002132243172207,0.0001753072871995,0.0001683049090516,0.000117776861435,9.683296137224427e-05
64,64,2,25,3000,1000000.0,470,17.15,2.43,0.81,,6977.25,0.697725,470.0,0.0004227048770388,0.0017234477855692,0.0239728274823015,-0.0003008481046607,-9.306966933196814e-06,15246302694988.955,10675192500000.0,8791335000000.0,3.335660948874412,2.3273772094912664,50856565869536.81,35608871305216.38,29324952839589.96,0.0003105106699867,0.0002174140997805,0.0001790469057015,0.0001718944965199,0.0001203574976013,9.911793920111122e-05
65,65,2,25,3000,1000000.0,475,17.15,2.43,0.81,,7073.5,0.7073499999999999,475.0,0.0004144886665215,0.0017620655517095,0.0238797029761966,-0.0002869719378602,2.1040123291782296e-05,15394041313663.428,10822455000000.0,8912610000000.0,3.4466854878499094,2.43892598749388,53078288559338.59,37315567608656.34,30730467442422.875,0.0003169134494798,0.0002227992946106,0.0001834817720322,0.0001757459113402,0.0001235544440968,0.0001017507186679
66,66,2,25,3000,1000000.0,480,17.15,2.43,0.81,,7102.5,0.71025,480.0,0.0003835172672807,0.001826553084731,0.0237026400169098,-0.0002956822788552,-0.0001013669524968,15412425000000.0,10866825000000.0,8949150000000.0,3.814509971285866,2.71231061000282,58857140237061.19,41498352333043.14,34175113686035.53,0.0003207503535197,0.0002261511709148,0.0001862421407533,0.0001781999549077,0.0001256432861791,0.0001034709415593
67,67,2,25,3000,1000000.0,485,17.15,2.43,0.81,,7209.75,0.720975,485.0,0.0003870073016684,0.0017955842357119,0.024813980449081,-0.0003012753768378,-3.288069095172479e-05,15635086059604.316,11030917500000.0,9084285000000.0,3.817858183270121,2.754872640482664,59742252945241.97,42149551399384.76,34711395270081.56,0.0003288100538404,0.0002319831539946,0.0001910449503485,0.0001829866755723,0.0001291013630588,0.0001063187695778
68,68,2,25,3000,1000000.0,490,17.15,2.43,0.81,,7239.5,0.7239500000000001,490.0,0.0004161313115673,0.0016818235862887,0.0236559657780974,-0.0002870770406005,7.794043669919876e-05,15635551827525.422,11060353188356.73,9121770000000.0,3.544695380830619,2.56652052180459,55430574811911.41,39210751345154.19,32338158574737.84,0.0003322711192579,0.0002350435708199,0.0001938467385703,0.0001852593044344,0.0001310496336219,0.0001080801486287
69,69,2,25,3000,1000000.0,495,17.15,2.43,0.81,,7321.5,0.7321500000000001,495.0,0.000444634584312,0.0015889222151638,0.0239468407279294,-0.0002757405286234,-8.864700654818863e-05,15747876491414.871,11164039223470.443,9225090000000.0,3.339833300578465,2.4452384566892897,52594841505157.2,37285717463931.66,30810004554285.047,0.000338172924072,0.0002397387222787,0.0001981013542891,0.0001888091965644,0.0001338512705091,0.0001106042349318
70,70,2,25,3000,1000000.0,500,17.15,2.43,0.81,,7393.0,0.7393,500.0,0.0004370144301901,0.0017630766903625,0.0234136393748151,-0.0002734302491492,1.7232748037119823e-05,15894950000000.0,11251261862460.623,9315180000000.0,3.4414686082874564,2.5461618724338693,54742480257328.2,38749538713602.77,32081639592666.76,0.0003449063316195,0.0002441424134755,0.000202131152484,0.0001928661738724,0.0001365205821125,0.0001130285484089
71,71,2,25,3000,1000000.0,505,17.15,2.43,0.81,,7426.75,0.742675,505.0,0.0004160725317063,0.0019623718974664,0.0239587594339691,-0.0002645163568955,-2.5833759154828195e-05,15917114128713.049,11288660000000.0,9357705000000.0,3.650807722898533,2.711353351560885,58110102992645.82,41212570943725.445,34163052229667.16,0.0003489441746697,0.0002474765284067,0.0002051450169687,0.0001953660171947,0.0001385565577925,0.0001148560939595
72,72,2,25,3000,1000000.0,510,17.15,2.43,0.81,,7426.5,0.74265,510.0,0.0004329841966636,0.0016933092627197,0.0229778840461044,-0.000276208708432,2.9520491748913615e-05,15850873823625.64,11288280000000.0,9357390000000.0,3.5458257406653573,2.633112835799169,56200281860394.18,40023315104147.375,33177221731069.54,0.0003509713872231,0.0002499460493501,0.000207192119856,0.000196826534276,0.0001401710123403,0.0001161943918084
73,73,2,25,3000,1000000.0,515,17.15,2.43,0.81,,7529.75,0.752975,515.0,0.0004500122126955,0.0017561912783639,0.0231976048052336,-0.0002604132494103,-6.41734964649012e-05,16038367500000.0,11445220000000.0,9487485000000.0,3.441994123343284,2.59208137361762,55211333258055.3,39399636878987.81,32660225307582.004,0.0003586574194436,0.0002559433227954,0.0002121635438962,0.0002013696475923,0.0001437004057935,0.0001191200732235
74,74,2,25,3000,1000000.0,520,17.15,2.43,0.81,,7479.25,0.747925,520.0,0.0004415133069812,0.0019863505267859,0.0253532075298031,-0.00025974052965,7.560465731852265e-05,15905912326742.465,11368460000000.0,9423855000000.0,3.545803132433257,2.652526825657085,56410548027187.33,40318407749987.69,33421838003279.27,0.0003592415109269,0.0002567613012958,0.0002128416050215,0.0002019526556011,0.0001443419679382,0.0001196518944751
75,75,2,25,3000,1000000.0,525,17.15,2.43,0.81,,7438.75,0.7438750000000001,525.0,0.0004720937346575,0.0017029081191482,0.0227936023922105,-0.00026204253835,9.92622465028625e-05,15753969094353.232,11285587437763.744,9372825000000.0,3.3362026226556423,2.481727643472643,52558643046036.09,37651156870611.17,31269768307755.305,0.000359257562012,0.0002573594377697,0.0002137403113144,0.000202268938283,0.0001448983284952,0.0001203399187918
76,76,2,25,3000,1000000.0,530,17.15,2.43,0.81,,7426.5,0.7426499999999999,530.0,0.0004631612052036,0.0018172789592853,0.0250368036349876,-0.0002526818094763,2.503760101226756e-05,15669915000000.0,11245101070823.965,9357390000000.0,3.44183245699875,2.556677723364942,53945899963000.266,38712851820861.62,32214139314398.26,0.0003607972410133,0.0002589166208795,0.0002154523808894,0.0002034739436372,0.000146017707274,0.0001215057672904
77,77,2,25,3000,1000000.0,535,17.15,2.43,0.81,,7404.5,0.74045,535.0,0.0004542932286142,0.0017248616877941,0.0226848484191614,-0.0002482701172044,-0.0001001839101934,15623495000000.0,11189952398586.18,9329670000000.0,3.575322422163832,2.6460941245604643,55832586028225.81,39988746432588.52,33340785969461.85,0.0003632158359756,0.0002601446036868,0.0002168966603456,0.0002051557824048,0.0001469378931797,0.0001225100880711
78,78,2,25,3000,1000000.0,540,17.15,2.43,0.81,,7314.0,0.7314,540.0,0.0004316161740688,0.0017226652408333,0.0230261721919524,-0.0002509869389957,-8.815378491644447e-05,15368783326974.473,11031615782655.123,9215640000000.0,3.7831340873205184,2.7658087494968697,58117467042476.89,41716351453042.52,34849190243660.56,0.0003607398582084,0.0002589367960091,0.0002163117662714,0.0002041096532381,0.0001465086223254,0.0001223910211203
79,79,2,25,3000,1000000.0,545,17.15,2.43,0.81,,7412.5,0.74125,545.0,0.0004625855460175,0.0016861833320561,0.0235092827505554,-0.0002478295013678,0.000102129714256,15510178926923.426,11158321936950.38,9339750000000.0,3.5470630516224206,2.627954151250004,54988248361064.07,39559606684914.31,33112222305750.047,0.000365696102639,0.0002630888311192,0.0002202108815581,0.0002082388170522,0.0001498110222574,0.0001253949745343
80,80,2,25,3000,1000000.0,550,17.15,2.43,0.81,,7554.75,0.7554749999999999,550.0,0.0004804970252507,0.0018728388604799,0.0235258880102721,-0.0002329974237997,6.5260870028746e-05,15740989113158.498,11350176657435.451,9518985000000.0,3.442708654672481,2.601162794732577,54197525045088.766,39079595267829.21,32774651213630.48,0.0003746956191354,0.0002701775243843,0.0002265881738736,0.0002136729775393,0.0001540707527689,0.000129213599824
81,81,2,25,3000,1000000.0,555,17.15,2.43,0.81,,7664.25,0.766425,555.0,0.0004846540547305,0.0018073904347155,0.0221315156104717,-0.0002462913784322,-9.927186220730988e-05,15941640000000.0,11496375000000.0,9656955000000.0,3.4446494012085376,2.638927307996917,54889688006335.88,39583909619953.75,33250484080761.152,0.0003830775504165,0.000276257848858,0.0002320565930407,0.0002186783392855,0.0001577007254462,0.0001324686093748
82,82,2,25,3000,1000000.0,560,17.15,2.43,0.81,,7793.5,0.77935,560.0,0.0004473546192968,0.0017480887336382,0.0216559836689725,-0.0002326461442868,-3.188569656496968e-05,16178477941081.805,11690250000000.0,9819810000000.0,3.785793545362756,2.950797348121574,61255417726551.07,44261960221823.61,37180046586331.84,0.0003923873118533,0.000283531354995,0.0002381663381958,0.0002242920610203,0.0001620690324449,0.0001361379872537
83,83,2,25,3000,1000000.0,565,17.15,2.43,0.81,,8033.0,0.8033,565.0,0.0004793510454134,0.0019075523644643,0.0241921678173355,-0.0002244668377136,0.0001313976930229,16604584225718.217,12049500000000.0,10121580000000.0,3.54853274526908,2.850862804908712,58928658732819.59,42762942073630.67,35920871341849.766,0.0004063778046717,0.0002948974386126,0.0002477138484345,0.0002325300084053,0.000168740770512,0.0001417422472301
84,84,2,25,3000,1000000.0,570,17.15,2.43,0.81,,8081.75,0.8081750000000001,570.0,0.0005116990642476,0.0018942809100014,0.0233972129047934,-0.0002339946459603,-3.3757199600582734e-05,16633851515509.002,12122625000000.0,10183005000000.0,3.341816410759709,2.7007815001832047,55587463667994.016,40511722502748.06,34029846902308.37,0.0004107726436194,0.0002993679914849,0.0002514691128473,0.0002353223086451,0.0001715011162134,0.0001440609376193
85,85,2,25,3000,1000000.0,575,17.15,2.43,0.81,,8258.0,0.8258,575.0,0.0004884039119303,0.0019755146123283,0.0243573067240626,-0.0002199382594014,2.2891817068870677e-05,16928900000000.0,12367543844742.816,10405080000000.0,3.574125098948824,2.95282201127594,60532851231156.76,44222760583890.59,37205557342076.84,0.0004218508096651,0.0003081864967289,0.000259283912282,0.0002415750058506,0.0001764845605237,0.0001484802474984
86,86,2,25,3000,1000000.0,580,17.15,2.43,0.81,,8435.25,0.843525,580.0,0.0005215006167418,0.0018350578412628,0.0242651550107025,-0.0002249690178696,6.655001356727474e-05,17292262499999.998,12608124872114.354,10628415000000.0,3.3365257139315623,2.8144414689330723,57696050113127.984,42067312155022.23,35461962508556.72,0.0004347006411241,0.0003169486910854,0.0002671818574714,0.0002489205616893,0.0001814928222964,0.0001529950769407
87,87,2,25,3000,1000000.0,585,17.15,2.43,0.81,,8524.0,0.8524,585.0,0.0005112736695593,0.001769868691773,0.0236131972457188,-0.0002257800638473,2.866473837433496e-05,17403087195666.984,12715640944175.611,10738223920969.271,3.441393832562712,2.934273323193437,59907806780214.59,43771898181371.09,36964903789040.09,0.0004413395955717,0.0003224666847118,0.000272319695302,0.0002525218642335,0.0001845061924959,0.0001558135227728
88,88,2,25,3000,1000000.0,590,17.15,2.43,0.81,,8803.25,0.880325,590.0,0.0005300927767564,0.0017863891196594,0.0241409268862361,-0.0002126060236669,8.607868131022656e-06,17895334986597.19,13116842500000.0,11074435904676.88,3.3390482026911634,2.939434590878061,59753121489170.69,43797575404083.12,36977911535704.66,0.0004578201651388,0.0003355709744437,0.0002833196516576,0.0002617604981854,0.00019186403775,0.0001619891363699
89,89,2,25,3000,1000000.0,595,17.15,2.43,0.81,,8800.5,0.88005,595.0,0.0005197277081094,0.0019781865875579,0.0238538328224211,-0.0002097157559427,1.9687617717149363e-05,17811883906826.734,13112745000000.0,11055404318458.408,3.443266829346046,3.029932091250544,61324695931962.33,45145988159633.12,38062751350772.1,0.0004597167576238,0.0003384340840352,0.0002853350411493,0.0002625731199383,0.0001933009660076,0.0001629727669044
90,90,2,25,3000,1000000.0,600,17.15,2.43,0.81,,8924.0,0.8923999999999999,600.0,0.0005242010547021,0.0018663101856351,0.0237936220443805,-0.0002108927432198,9.578949233006448e-05,17982890276739.457,13296760000000.0,11194757422179.21,3.442581393507664,3.070506771024891,61874256339451.13,45750550888270.88,38518129162687.61,0.0004681343331666,0.0003461440169007,0.0002914242493917,0.0002671791027127,0.0001975553624092,0.0001663250566019
91,91,2,25,3000,1000000.0,605,17.15,2.43,0.81,,9191.5,0.91915,605.0,0.0005439961514923,0.0019028621852604,0.0247799066940039,-0.000204166047612,-1.558877281653293e-05,18440614382545.91,13694869769068.045,11514060204547.943,3.3364210999526325,3.0666801670213077,61525829728163.42,45691982277909.64,38415862559077.92,0.0004841039424507,0.0003595184145725,0.0003022676914665,0.0002760630939225,0.0002050174707245,0.0001723699122891
92,92,2,25,3000,1000000.0,610,17.15,2.43,0.81,,9217.5,0.92175,610.0,0.0005181923017687,0.0017289727363519,0.0229507842672295,-0.0002099004842253,-6.81864582668993e-05,18435000000000.0,13706425155808.145,11530320065553.588,3.5738184488523888,3.2959456582857958,65918913165715.91,49010721435210.25,41229518154279.28,0.0004880282625964,0.0003628490835474,0.0003052412296595,0.0002780937267123,0.0002067627258737,0.0001739359738115
93,93,2,25,3000,1000000.0,615,17.15,2.43,0.81,,9349.5,0.93495,615.0,0.0005526173251268,0.0019048418057426,0.0230921633541259,-0.0002090862321145,-2.8747161819698803e-05,18685663482625.547,13875136615838.004,11686875000000.0,3.338658875987534,3.121482735492809,62385128576120.766,46324401731581.86,39018534193660.125,0.0004988475622436,0.0003704218521886,0.0003120022529259,0.0002839652123831,0.0002108598455508,0.0001776049292847
94,94,2,25,3000,1000000.0,620,17.15,2.43,0.81,,9418.75,0.941875,620.0,0.00055694670786,0.0018431661260009,0.0239667924792504,-0.0002077319778866,-4.3828962272505305e-05,18740734892344.3,13950130357918.574,11773437500000.0,3.3396394799476083,3.145533395256649,62587506256690.66,46588561018199.3,39319167440708.11,0.0005044226496645,0.0003754794974012,0.0003168919774771,0.0002869298166008,0.0002135833182716,0.000180257086077
95,95,2,25,3000,1000000.0,625,17.15,2.43,0.81,,9573.75,0.957375,625.0,0.000561473016944,0.0019121669677101,0.0220579865184077,-0.0002007210741781,1.809711531509999e-05,18964441344643.86,14151467270797.408,11967187500000.0,3.3394332514647265,3.197096940385061,63330625302596.0,47257984293955.59,39963711754813.27,0.0005146363411981,0.0003840270961045,0.0003247524921777,0.0002924551044617,0.0002182331007676,0.0001845488093649
96,96,2,25,3000,1000000.0,630,17.15,2.43,0.81,,9730.0,0.973,630.0,0.0005666286243978,0.001880659639015,0.0243142003031533,-0.0001927153411687,-8.643568196534899e-05,19187868523067.074,14353733969296.133,12162500000000.0,3.3355183838435143,3.245459736115571,64001495080671.67,47877148674475.78,40568246701444.63,0.0005249812664708,0.0003927190468668,0.0003327667502919,0.0002980565690493,0.0002229650831092,0.000188927343165
97,97,2,25,3000,1000000.0,635,17.15,2.43,0.81,,9762.25,0.976225,635.0,0.000570531142074,0.0019374928968488,0.02303680681687,-0.0001921639250064,5.859926573464949e-05,19165097297981.152,14372519479247.682,12202812500000.0,3.33899675328093,3.259619620255885,63992345183346.48,47989906514446.62,40745245253198.56,0.0005286758037902,0.0003964708955055,0.0003366187818737,0.0002999303160164,0.0002249273375625,0.0001909718146747
98,98,2,25,3000,1000000.0,640,17.15,2.43,0.81,,9932.0,0.9932,640.0,0.000575495049162,0.0017808758893695,0.0237925093117275,-0.0001952145069024,-1.1866171775350252e-05,19410476607278.727,14600040000000.0,12415000000000.0,3.3362581692420177,3.313567488687826,64758280533441.77,48709442083711.05,41419593608597.83,0.0005397801966859,0.0004060081894057,0.0003452450590184,0.0003060604570024,0.0002302104685558,0.0001957572011529
99,99,2,25,3000,1000000.0,645,17.15,2.43,0.81,,9960.5,0.99605,645.0,0.0005795687673355,0.0020062345504191,0.0242261776893497,-0.0001872351394596,-5.392828203604179e-05,19378051956029.64,14641935000000.0,12435983064439.535,3.338690032223631,3.325505640735073,64697375720329.19,48884932918805.57,41519935574398.38,0.0005430284213516,0.0004103088827827,0.0003484918023112,0.0003081591990876,0.0002328431657078,0.0001977630460327
100,100,2,25,3000,1000000.0,650,17.15,2.43,0.81,,10108.5,1.0108499999999998,650.0,0.0005845554001097,0.0017718771448989,0.0226827111421394,-0.0001902294900765,-3.743287677901317e-05,19610490000000.0,14859495000000.0,12602878914594.271,3.335869403518582,3.372056716697766,65417900303936.67,49569233735457.17,42041472516878.14,0.0005539653969312,0.0004197572853035,0.0003560114418558,0.0003145423691297,0.0002383388054745,0.0002021438215797
101,101,2,25,3000,1000000.0,655,17.15,2.43,0.81,,10169.25,1.016925,655.0,0.0005883334995359,0.0018720679602891,0.0236885771321239,-0.000187383369722,4.486672075584613e-05,19705924828462.86,14948797500000.0,12660625532822.729,3.3399467945365275,3.3964858863099625,65816943783031.37,49928342528756.46,42285946293077.62,0.0005610466897709,0.0004256066856256,0.0003604602223672,0.0003186830352865,0.0002417510572405,0.0002047468773247
102,102,2,25,3000,1000000.0,660,17.15,2.43,0.81,,10277.0,1.0277,660.0,0.0005933455825015,0.0018626593919448,0.0227294480162495,-0.0001911450255043,-1.7049389804874426e-05,19823798480396.938,15081593322861.486,12776588577709.549,3.337010402756656,3.42944276640361,66152167267918.79,50327392358595.22,42635573880647.08,0.0005687530085385,0.000432697173774,0.0003665656306795,0.0003232585537097,0.0002459293585942,0.000208342591308
103,103,2,25,3000,1000000.0,665,17.15,2.43,0.81,,10418.25,1.041825,665.0,0.0005979580708128,0.0018015703299417,0.0237729301260631,-0.0001812096700688,-1.6324618468052123e-06,20004089772306.91,15258154589959.24,12933758951205.998,3.3363543840208525,3.4759000877091184,66740784099155.49,50906650231582.66,43151636669215.58,0.0005783375020956,0.0004411279449646,0.0003739274283253,0.0003288139929796,0.000250803450361,0.0002125965726703
104,104,2,25,3000,1000000.0,670,17.15,2.43,0.81,,10394.75,1.039475,670.0,0.0006025261228614,0.0019364326526189,0.0233766740184472,-0.0001749854206955,2.1452714847294223e-06,19867001721351.668,15193082303463.066,12889490000000.0,3.335955396357151,3.4676348485940136,66275290416831.87,50683336927819.85,42998672122565.766,0.0005787993893373,0.0004426307946581,0.0003755186135032,0.0003292002015159,0.0002517524197208,0.0002135814334217
105,105,2,25,3000,1000000.0,675,17.15,2.43,0.81,,10622.25,1.0622249999999998,675.0,0.0006062272342148,0.0018850193742899,0.0236594663971581,-0.0001817195628397,-0.0001622307449872,20207833419561.39,15494272795982.072,13171590000000.0,3.340335985990335,3.5481813194881062,67500818608689.484,51755973822642.414,43997448361652.52,0.0005931444346452,0.0004547910449873,0.0003866151873741,0.0003374484992628,0.0002587372428116,0.0002199510054404
106,106,2,25,3000,1000000.0,680,17.15,2.43,0.81,,10623.25,1.062325,680.0,0.0006114319198217,0.0018610406439318,0.0226619109275929,-0.0001729634561187,-4.1096260566171776e-05,20115749269080.367,15464402470157.062,13172830000000.0,3.336430749407786,3.544382585219604,67114970840347.75,51596035870427.33,43950344056723.086,0.0005949028661151,0.0004573440058926,0.0003895730761514,0.0003385401204171,0.0002602597896998,0.0002216935295216
107,107,2,25,3000,1000000.0,685,17.15,2.43,0.81,,10585.5,1.05855,685.0,0.0006159745867363,0.0019190884798514,0.0233414182418853,-0.000170967349797,7.56845852237315e-05,19950614514122.805,15378231647269.969,13126020000000.0,3.336176788176813,3.531513119580436,66558836994300.266,51304545669341.03,43790762682797.41,0.0005944451322514,0.0004582071864945,0.0003911006695713,0.0003382884912394,0.0002607578216802,0.0002225686581551
108,108,2,25,3000,1000000.0,690,17.15,2.43,0.81,,10661.25,1.066125,690.0,0.0006200171412728,0.0019083969472657,0.0228166734826982,-0.0001714585007565,-4.611261189965476e-07,19999057911416.37,15458812500000.0,13219950000000.0,3.338620771482523,3.559398987950961,66769493717779.89,51611285325288.92,44136547450591.92,0.0006003928581479,0.0004640898917118,0.0003968768729122,0.0003416820073979,0.0002641123452106,0.0002258615917663
109,109,2,25,3000,1000000.0,695,17.15,2.43,0.81,,10713.0,1.0713,695.0,0.0006245690602213,0.0019439878920819,0.0223430011720273,-0.0001785674572522,-5.151321891699949e-05,20001352877769.027,15533850000000.0,13284120000000.0,3.338302716054105,3.5763378415912768,66770834667960.375,51856898703073.52,44346589235731.83,0.0006049020147939,0.0004697910796299,0.0004017523715456,0.0003442268521424,0.0002673403304181,0.0002286220756679
110,110,2,25,3000,1000000.0,700,17.15,2.43,0.81,,10843.0,1.0843000000000005,700.0,0.0006291906360615,0.0017865700866752,0.023653448572173,-0.0001698496439663,5.539105785496292e-05,20148134399898.57,15722350000000.0,13435192198114.518,3.3376227141731305,3.619003076002479,67247219744484.28,52475544602035.945,44841835185521.48,0.0006137248856211,0.0004789127004976,0.0004092444308454,0.0003493142992851,0.0002725831366993,0.0002329299902063
111,111,2,25,3000,1000000.0,705,17.15,2.43,0.81,,10755.75,1.0755750000000002,705.0,0.0006334547186383,0.0017331937658248,0.0238931708670577,-0.00016693491725,-5.901828963950576e-05,19890849514737.777,15595837500000.0,13308051860524.053,3.338835298632861,3.5911904160010404,66412689160165.71,52072261032015.086,44433673427849.09,0.0006102829981889,0.0004785051770521,0.00040831226356,0.0003472309906524,0.0002722537366324,0.0002323162732572
112,112,2,25,3000,1000000.0,710,17.15,2.43,0.81,,10853.0,1.0853,710.0,0.0006380948235573,0.0019145353464854,0.0238279922184563,-0.0001670443938332,-6.517512543369956e-05,19974676156756.11,15715343259944.275,13409175033143.514,3.338063730646328,3.622796603340815,66676669062497.73,52458759958040.266,44760631865543.89,0.0006172923107471,0.0004856629704023,0.0004143937341693,0.0003511148169647,0.0002762442719446,0.000235706451532
113,113,2,25,3000,1000000.0,715,17.15,2.43,0.81,,10882.25,1.088225,715.0,0.0006426697455878,0.0018918066718874,0.0243269131281783,-0.0001628808629391,3.0078580948214745e-05,19932232273932.59,15725604991262.71,13426058530359.168,3.3376426109418227,3.6321375319149967,66527242929539.34,52486903076877.56,44811772467830.67,0.0006203185275906,0.0004894024913812,0.0004178374375955,0.0003526293379153,0.00027820816054,0.0002375259361474
114,114,2,25,3000,1000000.0,720,17.15,2.43,0.81,,10904.75,1.090475,720.0,0.000647489354435,0.0019062344986169,0.0243123363282735,-0.0001601328744987,-5.572470924061639e-05,19876966264116.348,15725959889308.02,13434522594466.332,3.335963317491151,3.6377856544439537,66308849565069.234,52461240549013.73,44817087570510.83,0.0006229932257352,0.0004928904315197,0.0004210711260525,0.0003539352147014,0.0002800211519127,0.0002392191331263
115,115,2,25,3000,1000000.0,725,17.15,2.43,0.81,,11042.75,1.104275,725.0,0.0006338693123666,0.0018569788309532,0.0238554478645508,-0.0001585798021175,-2.777504731274039e-05,20030811945285.125,15892406337169.832,13584997290165.629,3.440217567288016,3.7981304455831184,68895552918555.125,54661594587202.31,46725310100239.74,0.0006322447588898,0.0005016217335707,0.0004287915716897,0.0003589120897276,0.0002847601377745,0.0002434159823214
116,116,2,25,3000,1000000.0,730,17.15,2.43,0.81,,10917.75,1.091775,730.0,0.0006565078773519,0.0018891893830076,0.0233891918826494,-0.0001500551931752,8.290995615756336e-05,19707477912391.277,15680312456639.145,13411901471004.02,3.335832113937085,3.641979240390903,65740858178096.45,52306906139014.57,44739865568972.414,0.0006264673926257,0.0004984506137181,0.0004263416649276,0.000355347719378,0.0002827334525184,0.0002418314825179
117,117,2,25,3000,1000000.0,735,17.15,2.43,0.81,,11036.5,1.10365,735.0,0.0006609960805689,0.0018806741655859,0.024306460948819,-0.0001588656014284,-0.0001088705246709,19824188424533.586,15818316114123.186,13538251208306.516,3.335875432056145,3.681643400992656,66131103604602.06,52767996318015.16,45161974559001.984,0.0006345870861285,0.0005063561198751,0.0004333695383425,0.0003596322516627,0.0002869613887746,0.0002455985416075
118,118,2,25,3000,1000000.0,740,17.15,2.43,0.81,,11165.75,1.116575,740.0,0.0006652359860196,0.0018826745393359,0.023158661331185,-0.0001498013268856,-2.149488806593092e-05,19957565611887.414,15970637760926.316,13677042257891.98,3.337161912207673,3.726193094649905,66601655212625.484,53296625969521.67,45642523266768.51,0.0006431079049975,0.0005146340787068,0.0004407257961259,0.0003642735745671,0.0002915025518856,0.0002496389173748
119,119,2,25,3000,1000000.0,745,17.15,2.43,0.81,,11145.0,1.1145,745.0,0.0007072284574007,0.001872301473753,0.0227363338172265,-0.0001507096915982,1.3967988376566694e-05,19821874732103.11,15908090863581.52,13631904775421.809,3.1843565935938103,3.5493497831743066,63126753506055.12,50662520284764.695,43413547114307.93,0.0006431931730622,0.0005161961508785,0.0004423369739686,0.0003639425225716,0.0002920829031784,0.0002502906449806
120,120,2,25,3000,1000000.0,750,17.15,2.43,0.81,,11280.5,1.12805,750.0,0.0006743368138586,0.0018958749725974,0.0231357698864353,-0.0001555727066116,-4.9083330931572805e-05,19963065257943.613,16068232851950.764,13777680005651.822,3.336612253779052,3.763864857381466,66608997624207.11,53613454148025.22,45970768662311.22,0.0006521940612733,0.0005249497462335,0.0004501173022131,0.0003687215722182,0.0002967832847003,0.0002544763425638
121,121,2,25,3000,1000000.0,755,17.15,2.43,0.81,,11319.0,1.1319,755.0,0.0006790409956067,0.0017250296750444,0.0233678635121901,-0.0001471738307241,-1.0153821224292708e-05,19931055773031.914,16089692415462.086,13804674315529.54,3.3355868241015507,3.775558218082641,66481898947728.71,53668672520204.81,46046781129032.53,0.0006554892989829,0.0005291551698196,0.0004540058686714,0.0003702527221427,0.0002988929679944,0.0002564449320609
