,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
21,21,0.1,240,2.25,1,100000.0,0.01715,0.00243,5.72,5647610000000.0,2814.2,2.8141999999999996,158935040620.0,240.0,0.03152645617803955,0.10794138510821008,0.0280635008161711,7.635260808667061,21.484785424039583,1213376890086.602
22,22,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,5711030000000.0,2889.8,2.8898,165037344940.0,250.0,0.03407109002272364,0.1044803520810212,0.02830353219375976,7.356451171883278,21.259174275357054,1214117820617.9243
23,23,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,5772230000000.0,2951.2,2.9512,170350051760.0,260.0,0.035001003563104406,0.10351255360922824,0.028469967833352147,7.442640865292635,21.97734942768037,1268583156869.3943
24,24,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,5831360000000.0,2943.4,2.9433999999999996,171640250240.0,270.0,0.03504747576739646,0.1104233262882464,0.028423451823495656,7.725657978334864,22.720054284165776,1324888157505.1292
25,25,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,5888550000000.0,3000.4,3.0004,176680054200.0,280.0,0.03653250575499669,0.10589481283840692,0.028476855231676045,7.689511235795541,23.074916546232128,1358777998283.152
26,26,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,5943910000000.0,3039.2,3.0392,180647312720.0,290.0,0.04106433521657209,0.10935959325780183,0.02791147863360308,7.0633583597776255,21.461827272152096,1275671697412.1755
27,27,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,5997540000000.0,3061.2,3.0612000000000004,183596694480.0,300.0,0.04525529613009666,0.11068733119034543,0.02813941988291736,6.653089719595054,20.3473519399174,1220340571537.3223
28,28,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,3105.6,3.1056,187874514240.0,310.0,0.04358369491112626,0.10382382206186036,0.02786817073506905,7.122297101764191,22.117834517239007,1338027246254.1804
29,29,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,3114.4,3.1144,189978400000.0,320.0,0.046599334703921615,0.1072387487418422,0.02826980151311067,6.89353692758062,21.46104096782684,1309123499037.437
30,30,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,3200.0,3.2,196768000000.0,330.0,0.047586120224411846,0.11100133021759948,0.028269000766296792,6.947565035523898,22.241210814278723,1367612052969.9988
31,31,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,3242.8,3.2428,200943669080.0,340.0,0.05066605498661829,0.10730270380964228,0.027991551897674848,6.728468415739909,21.80604991903517,1351235869887.9255
32,32,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,3257.8,3.2578000000000005,203380870420.0,350.0,0.05435266098683087,0.10587418455821122,0.028359786718548222,6.455176726925868,21.03687967188994,1313309257348.4497
33,33,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,3288.6,3.2886,206784537120.0,360.0,0.0572927447338543,0.10324431044769936,0.02800280804062375,6.304263805722789,20.706899061460422,1302033247465.382
34,34,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,3364.0,3.364,212999733600.0,370.0,0.05830903643026204,0.1117203277491241,0.028374814054518128,6.365263054206376,21.403120787459756,1355189960147.9043
35,35,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,3411.4,3.4114000000000004,217456963880.0,380.0,0.06158108328581875,0.10371797891725112,0.028923983494201288,6.190245639325749,21.12296636243847,1346466592400.5503
36,36,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,3384.0,3.3840000000000003,217117440000.0,390.0,0.06391003859837384,0.10736992901158655,0.028681917989093485,6.154801813864573,20.8436330809076,1337327498471.0315
37,37,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,3414.4,3.4144,220451760320.0,400.0,0.06548600054596818,0.10431676959224784,0.02800331240983704,6.114945100600441,20.871368100564208,1347566142823.3586
38,38,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,3449.0,3.4489999999999994,224049109400.0,410.0,0.06992968925484319,0.10795043683682468,0.028411176940785272,5.870619101574947,20.243625950500856,1315038087920.106
39,39,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,3503.8,3.5037999999999996,228960015560.0,420.0,0.06944092591174922,0.11064798742558477,0.028173277250025826,6.054909723646674,21.22081291792079,1386699485097.0356
40,40,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,3530.4,3.5304,232026714000.0,430.0,0.07254414088918111,0.10502220277635536,0.02794526127144856,5.938129224179558,20.964180040844695,1377818322734.4155
41,41,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,3550.4,3.5504,234645580960.0,440.0,0.07506109142146895,0.10704909469376749,0.027866136217624564,5.873319787143286,20.83999144839888,1377312950825.537
42,42,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,3598.8,3.5988,239135941440.0,450.0,0.08095844240875749,0.10773372262554728,0.02883985051924464,5.56394416561872,20.019511605896504,1330272522797.8955
43,43,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,3567.2,3.5672,238286819680.0,460.0,0.08071143350258579,0.1140673859987451,0.028800416015167,5.7310481127188915,20.46207249820989,1366854165636.9216
44,44,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,3638.6,3.6386,244302881200.0,470.0,0.08464522840999962,0.10630248957906784,0.02834767165182775,5.572334368388474,20.268085320428355,1360839784584.2004
45,45,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,3683.4,3.6834,248544781800.0,480.0,0.08559684341313414,0.10669337194547027,0.028202905922872824,5.635899745356139,20.780887691302528,1402231958746.0205
46,46,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,3706.6,3.7066,251324159700.0,490.0,0.08726794738278158,0.10743948226074516,0.02823151662922984,5.620203832746517,20.82568473811558,1412075140825.5579
47,47,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,3716.4,3.7164,253179750000.0,500.0,0.09110616943630705,0.10888306004670904,0.02840131931808604,5.500404370337292,20.446929759649468,1392947089876.12
48,48,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,3784.2,3.7842000000000007,258984971700.0,510.0,0.09493705479944765,0.1015813034839369,0.028327184088086967,5.393291554515366,20.413564850549218,1397073758024.3125
49,49,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,6874530000000.0,3819.4,3.8194,262565798820.0,520.0,0.0971754709460356,0.10091776593086024,0.02809893737617536,5.3799571651436455,20.53634312120795,1411777068770.3767
50,50,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,6904560000000.0,3849.0,3.849,265756514400.0,530.0,0.09480952228923342,0.11034547237794712,0.028166666087671172,5.5953480854682685,21.52988505706517,1486543831696.0989
51,51,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,6933970000000.0,3837.0,3.837,266056428900.0,540.0,0.10660301648024414,0.10920488479543024,0.02780743346780049,5.081788248122318,19.501965257353728,1352260420355.33
52,52,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,6962770000000.0,3902.0,3.902,271687285400.0,550.0,0.10847912059239206,0.10679561047211392,0.02839530459137706,5.104675025443104,19.902590597467828,1385771607343.3108
53,53,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,6990990000000.0,3901.2,3.9012,272732501880.0,560.0,0.107686886230249,0.10871624599514458,0.028218418247808286,5.216899559658027,20.350150465085285,1422676983999.0657
54,54,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,7018630000000.0,3955.0,3.955,277586816500.0,570.0,0.1106691250780841,0.10382663322605616,0.02855543368852146,5.1548088049989005,20.389014286543024,1431029473419.5945
55,55,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,7045720000000.0,3976.6,3.9766,280180101520.0,580.0,0.11425577461641297,0.11013956603348649,0.02854479425387713,5.080556078614215,20.20598902481903,1423657409919.4795
56,56,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,7072270000000.0,4026.0,4.026000000000001,284729590200.0,590.0,0.11699750276402485,0.10584091423072158,0.028588659644453084,5.054488278936551,20.349299972302948,1439157437151.19
57,57,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,7098300000000.0,3962.8,3.9628,281291432400.0,600.0,0.12308086359116714,0.11041396396775204,0.028904409260181247,4.87937803109681,19.341826521639906,1372940871985.5654
58,58,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,7123820000000.0,4115.0,4.115,293145193000.0,610.0,0.11950885845485572,0.1010764031402838,0.028611104440866834,5.105912036863826,21.00747427759153,1496534654081.9211
59,59,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,7148840000000.0,4091.6,4.0916,292501937440.0,620.0,0.12838360011735403,0.106511551033344,0.028429656512235724,4.845035919958514,19.82108371228809,1416977560857.536
60,60,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,7173390000000.0,4100.6,4.100599999999999,294152030340.0,630.0,0.12796406117599873,0.10532206451137927,0.028308209916832677,4.928918689602765,20.211621917266495,1449858465451.0032
61,61,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,7197470000000.0,4133.0,4.133,297471435100.0,640.0,0.13095063857572314,0.10201045355537024,0.028220345284721882,4.889449766763148,20.20579768877769,1454306226910.4675
62,62,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,7221090000000.0,4163.6,4.163600000000001,300657303240.0,650.0,0.13744088460020976,0.1077966512317325,0.0284612481100286,4.7308501995156815,19.697638395709383,1422384196428.7307
63,63,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,7244270000000.0,4190.6,4.1906,303578378620.0,660.0,0.1404637397190072,0.10439501499287332,0.028612970146208568,4.70958893573192,19.731603912946248,1429410662784.3916
64,64,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,7267020000000.0,4259.0,4.259,309502381800.0,670.0,0.144996521871758,0.1034488411110664,0.02853953743405622,4.624580027665539,19.69206970969568,1431026644217.5269
65,65,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,7289350000000.0,4218.2,4.2182,307479361700.0,680.0,0.14483038122045855,0.10391023060511533,0.028381792383920877,4.706286483552089,19.858292660180155,1447540456024.8416
66,66,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,7311270000000.0,4284.6,4.2846,313258674420.0,690.0,0.14912193651593952,0.10348961712949786,0.02816259461232621,4.629219426618789,19.83574648689689,1450244982172.5464
67,67,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,7332790000000.0,4297.6,4.2976,315133983040.0,700.0,0.15391631543368475,0.10619564853616215,0.028343773286549512,4.550132174701991,19.553687477404942,1433830839974.4016
68,68,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,7353910000000.0,4304.6,4.3046,316556409860.0,710.0,0.15175078703516648,0.11113365989392604,0.028502963597723575,4.690131545666049,20.183522696943488,1484278093962.797
69,69,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,7374660000000.0,4368.4,4.3684,322154647440.0,720.0,0.16857518312906447,0.10834062757499333,0.02794706064759958,4.282314895798324,18.702007976780667,1379209501460.4536
70,70,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,7395030000000.0,4423.8,4.4238,327141337140.0,730.0,0.1612165065703266,0.11444174791709381,0.02867106709579636,4.536368327617737,20.064593938935104,1483782741162.4324
71,71,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,7415040000000.0,4406.8,4.4068,326765982720.0,740.0,0.15264628757436183,0.10798427245931654,0.02874885543254768,4.852214869587316,21.385649697283498,1585754479313.4504
72,72,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,7434690000000.0,4349.6,4.349600000000001,323379276240.0,750.0,0.1677007634659958,0.11291214607677036,0.028529871909769428,4.47582321274974,19.46108331249553,1446871214925.7737
73,73,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,7454000000000.0,4422.6,4.4226,329660604000.0,760.0,0.1736804097727372,0.10975050391993987,0.028594291315957206,4.391230680810618,19.426169836416605,1448026699606.4937
74,74,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,7472970000000.0,4452.2,4.4522,332711570340.0,770.0,0.1828880331621576,0.10733968387163707,0.02839274176962748,4.211986345225945,18.755848321407512,1401618918304.2869
75,75,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,7491600000000.0,4480.0,4.48,335623680000.0,780.0,0.18553094862340916,0.10211807253959516,0.028457213241351854,4.217094401495148,18.89719059793012,1415701930834.5327
76,76,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,7509910000000.0,4545.6,4.5456,341370468960.0,790.0,0.18720356872822777,0.09869625796608204,0.028767997243315645,4.222169234020932,19.198098419621154,1441759913024.9705
77,77,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,7527910000000.0,4536.4,4.5364,341496109240.0,800.0,0.19187251123230453,0.1082071331303166,0.02861884472742885,4.182314558203106,18.976449517074595,1428530040840.8103
78,78,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,7545590000000.0,4579.8,4.5798000000000005,345572930820.0,810.0,0.193302754300862,0.1106201632705656,0.028641560123531282,4.192456075931257,19.200276332210088,1448774130895.611
79,79,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,7562970000000.0,4599.8,4.5998,347881494060.0,820.0,0.1936702874947741,0.10970335170742536,0.028303751481281104,4.23874187699023,19.492314560249962,1474197902497.3367
80,80,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,7580040000000.0,4583.6,4.5836,347438713440.0,830.0,0.19523569220814352,0.10443816834463386,0.02825853398726901,4.259391981417448,19.522898817095506,1479843539495.366
81,81,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,7596830000000.0,4628.0,4.628,351581292400.0,840.0,0.20224010113752228,0.10900036962164435,0.02890461761335625,4.158770012766399,19.245176142072783,1462023314713.828
82,82,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,7613330000000.0,4705.6,4.7056,358252856480.0,850.0,0.20184621431374125,0.10451339766245826,0.028136549661092487,4.2208190141745625,19.856178669324628,1511716407485.2927
83,83,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,7629560000000.0,4668.2,4.668200000000001,356163119920.0,860.0,0.2064414898236464,0.11062984892228515,0.02808534517208029,4.179298019154066,19.5096680392727,1488501828857.1343
84,84,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,7645500000000.0,4689.8,4.6898,358558659000.0,870.0,0.2146621756771992,0.10812089298775372,0.028378492428905555,4.062759001942726,19.05846957211972,1457115291136.413
85,85,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,7661180000000.0,4748.2,4.7482,363768148760.0,880.0,0.2112173186320433,0.10489356813422417,0.02857967858796597,4.1719738265628035,19.811006686584594,1517756882071.2812
86,86,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,7676590000000.0,4723.2,4.7232,362580698880.0,890.0,0.21382527920684424,0.10682953138657889,0.028705863467058945,4.179373625476312,19.73631353095648,1515075870886.0522
87,87,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,7691750000000.0,4828.8,4.828799999999999,371419224000.0,900.0,0.22429321699662524,0.11197563152232012,0.02850295331141875,4.013733406966678,19.381894930451406,1490806903312.996
88,88,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,7706650000000.0,4776.0,4.776,368069604000.0,910.0,0.2219989019105924,0.1141792157089624,0.028170571116826505,4.111231110938851,19.645621672458,1514019302620.484
89,89,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,7721310000000.0,4801.0,4.801,370700093100.0,920.0,0.2380104404441681,0.1093790771113515,0.028158837521686526,3.8692126971382823,18.57674479213285,1434368053309.4329
90,90,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,7735710000000.0,4865.4,4.865399999999999,376373234340.0,930.0,0.2274484062223109,0.10337921598630244,0.02822570497494324,4.092564415106544,19.908697463068652,1540079100520.348
91,91,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,7749880000000.0,4803.2,4.8032,372242236160.0,940.0,0.23599257432983903,0.10978441171898325,0.028280606195179796,3.9919761078205775,19.176084034257684,1486123501354.1292
92,92,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,7763820000000.0,4857.4,4.8574,377119792680.0,950.0,0.24213916369176328,0.10841482583218635,0.028523149933348,3.9319098814121305,19.093763630020025,1482405439460.2207
93,93,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,7777520000000.0,4912.4,4.9124,382062892480.0,960.0,0.2408702283034017,0.10603234501517964,0.02867261631548771,3.989801278817643,19.60075698490751,1524452794652.5786
94,94,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,7790990000000.0,4931.4,4.9314,384204880860.0,970.0,0.2384059122168992,0.10774822184912931,0.02887267163294504,4.076728428933064,20.108504779841564,1566651596546.978
95,95,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,7804250000000.0,4939.8,4.9398,385514341500.0,980.0,0.2639302736735544,0.1081984461014016,0.02831328702329477,3.715667988341679,18.357781189400345,1432687138473.776
96,96,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,7817280000000.0,4951.2,4.9512,387049167360.0,990.0,0.24984984580189573,0.10620497021505287,0.028501586544975165,3.9676306498381217,19.6419294643198,1535464623628.379
97,97,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,7830100000000.0,5006.8,5.0068,392037446800.0,1000.0,0.26602766941891787,0.10326966084468628,0.028620346589999086,3.767446679628308,18.850213636692356,1475990577966.648
98,98,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,7842710000000.0,4986.0,4.985999999999999,391037520600.0,1010.0,0.26204527261998006,0.11026150876685084,0.02835838067996913,3.8621182566173617,19.265497938189668,1510937133348.1948
99,99,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,7855110000000.0,5089.8,5.0898,399809388780.0,1020.0,0.26769445774812084,0.1012482420266536,0.02864625608054701,3.823476633624858,19.451694114797498,1527951969580.8696
100,100,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,7867300000000.0,5019.8,5.0198,394922725400.0,1030.0,0.2748948386853044,0.10853931460271612,0.028260272285049813,3.7523844968465263,18.83629820416099,1481908088615.9575
101,101,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,7879300000000.0,5069.2,5.0692,399417475600.0,1040.0,0.2721150518536888,0.10248980594877805,0.028263242007720995,3.8396668309749455,19.464564331273724,1533671417354.0503
102,102,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,7891090000000.0,5051.8,5.051799999999999,398642084620.0,1050.0,0.27796957350642515,0.10876309341152672,0.02878665667506869,3.792497153791548,19.164217920707284,1512265683919.14
103,103,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,7902700000000.0,5149.2,5.1492,406925828400.0,1060.0,0.28819297012096284,0.10629426083621608,0.02831283904225105,3.6831928803548895,18.96555958054668,1498791276971.8623
104,104,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,7914110000000.0,5113.6,5.1136,404695928960.0,1070.0,0.2871859106545799,0.10976440683334623,0.02844648481923808,3.7289148000598336,19.068553189586545,1509106274832.3872
105,105,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,7925330000000.0,5151.0,5.151000000000001,408233748300.0,1080.0,0.286653659499234,0.10724614997109912,0.0282847030316209,3.7793455259739135,19.470597534417827,1543109107574.4763
106,106,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,7936380000000.0,5193.6,5.1936,412183831680.0,1090.0,0.3032915006843723,0.11345207558756323,0.02837560313585601,3.5983565647060027,18.685482586228527,1482950902876.9238
107,107,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,7947230000000.0,5188.8,5.1888,412365870240.0,1100.0,0.30496420864865287,0.10154350052357165,0.028205524087949563,3.610725746013952,18.727779621199925,1488339720389.8867
108,108,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,7957910000000.0,5207.2,5.2072,414384289520.0,1110.0,0.3019828332503493,0.10762055804248737,0.028541908614930767,3.678849220313337,19.158659902813667,1524628912271.999
109,109,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,7968420000000.0,5250.8,5.2508,418405797360.0,1120.0,0.3199483128474185,0.10571161364590646,0.028516437907875725,3.501958856552149,18.387597362398612,1465200985744.8442
110,110,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,7978750000000.0,5223.2,5.2232,416746070000.0,1130.0,0.3120943453242489,0.10192361167201004,0.028063978170978703,3.6327898238886847,18.964264549530053,1513111257745.6292
111,111,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,7988910000000.0,5234.8,5.2348,418203460680.0,1140.0,0.31659772329853697,0.10544545220262148,0.028510939706909,3.6046387951369354,18.87355378267369,1507791225499.3967
112,112,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,7998900000000.0,5310.4,5.3104,424773585600.0,1150.0,0.3166997271609944,0.10269594456187783,0.028458849358233868,3.6359199161443208,19.3063337664668,1544294331645.913
113,113,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,8008730000000.0,5362.0,5.362,429428102600.0,1160.0,0.3336702069182138,0.11440072013225853,0.02839460420212143,3.4774000897236994,18.64730234261263,1493412096903.5203
114,114,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,8018390000000.0,5397.4,5.397399999999999,432784581860.0,1170.0,0.3311039975849326,0.10940840942071337,0.028493484607261903,3.5346099543383382,19.07682375385681,1529654128196.8792
115,115,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,8027890000000.0,5376.8,5.3768,431643589520.0,1180.0,0.3424849712779633,0.10672267703549668,0.0284409830621067,3.4478669807168623,18.54171178891219,1488508226530.9023
