sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
1	2	1	0.0323325537170033	0.0119587973307554	0	-2.52461155518007e-05	-7.45730508577846e-06	0.999999999653511	5500.20309384638	0.0875444870798674	4.19674e+13	4.19247e+13	-1.18266e+12	1.46846e+12
23	2	1	0.0169282666144759	0.0344391679971385	0	-1.09591936543955e-06	4.59070994821009e-05	0.999999998945669	5500.55704947851	0.00648891519085737	6.90214e+13	6.32644e+13	-7.06412e+12	-2.66762e+13
30	2	1	0.0013285214203706	0.0129805460017017	0	-1.90038682082865e-05	2.16487028797951e-05	0.999999999585093	5500.22378231237	0.0596834705756919	6.847e+13	6.70617e+13	-3.12717e+12	-1.34559e+13
71	2	1	0.00361813352086426	0.0366720002569114	0	1.80476783806027e-05	5.14492864505112e-05	0.999999998513626	5500.70459400809	-0.0540450483822497	6.68639e+13	6.01007e+13	-3.30968e+12	-2.9113e+13
187	2	1	0.066064764898005	0.0109047004429219	0	1.90760790264857e-05	-2.87161710719741e-05	0.999999999405742	5499.60840112239	-0.0506309867778327	6.49117e+13	6.23828e+13	4.05182e+11	1.79328e+13
244	2	1	-0.0029301585660432	0.00476049013267138	0	-7.23696637504464e-06	1.85171898814396e-05	0.99999999980237	5500.21995775887	0.0221560159734508	6.71565e+13	6.60983e+13	-1.67529e+12	-1.17511e+13
269	2	1	-0.0103700035146985	0.00615722540566882	0	-1.0637636704269e-05	1.84082201625801e-05	0.999999999773989	5500.43044985733	0.0314437587876455	5.69345e+13	5.60948e+13	2.61273e+12	-9.38104e+12
308	2	1	-0.0211148092550049	0.00605008357890313	0	1.888148168171e-05	9.06982855958249e-06	0.999999999780614	5500.29585717513	-0.0637840724739362	5.69873e+13	5.6781e+13	1.28395e+12	-4.66297e+12
343	2	1	0.0199216381868255	0.00991177476754679	0	-2.91828362317212e-05	-3.82800553028195e-06	0.999999999566854	5499.64759095763	0.09753499987346	6.92599e+13	6.92559e+13	5.66088e+11	4.72289e+11
392	2	1	-0.0242872886811647	0.00912058002844185	0	-7.1285594152426e-06	2.70929373803463e-05	0.999999999607578	5500.78495414404	0.0176382471072429	2.09837e+13	2.08571e+13	8.43885e+11	-2.14082e+12
435	2	1	0.00908815800609591	0.00692311702205056	0	6.21110416474913e-06	1.72671475153763e-05	0.999999999831634	5500.3088022389	-0.0178195982152829	6.29023e+13	6.21407e+13	5.65399e+11	-9.73482e+12
455	2	1	-0.000990770561761334	0.00157664983424103	0	2.60287688321424e-05	3.61511691693292e-07	0.999999999661186	5500.48816005788	-0.0834353817699593	6.11072e+12	6.1107e+12	7.95734e+08	-6.95445e+09
