,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,13.58,0.013579999999999998,,9.249065749713737e-05,0.0016610304377024244,7.965209386440318e-05
1,1,2.5,0.01,2400,1,100000.0,150,,14.68,0.014679999999999999,,0.0001381769645198005,0.0013132853464175836,8.968611343544442e-05
2,2,2.5,0.01,2400,1,100000.0,200,,5.44,0.0054399999999999995,,0.00021380771193267768,0.0014943459163317247,9.276092759044703e-05
3,3,2.5,0.01,2400,1,100000.0,250,,7.74,0.007739999999999999,,0.0002796798491809335,0.0013232049178091548,9.010387774316429e-05
4,4,2.5,0.01,2400,1,100000.0,300,,9.26,0.00926,,0.00033668492891284857,0.0012502872016280947,9.061204231907663e-05
5,5,2.5,0.01,2400,1,100000.0,350,,10.22,0.01022,,0.0003165510186547988,0.000939531569455543,0.00010058900269601422
6,6,2.5,0.01,2400,1,100000.0,400,,11.53,0.01153,,0.0003522071025076912,0.0010348182758614243,0.00010478828770585468
7,7,2.5,0.01,2400,1,100000.0,450,,13.2,0.0132,,0.00037324222397217,0.000897827967036569,9.575355357611475e-05
8,8,2.5,0.01,2400,1,100000.0,500,,13.88,0.01388,,0.0004612303134780405,0.0008100294430036915,9.71293313408097e-05
9,9,2.5,0.01,2400,1,100000.0,550,,14.64,0.014640000000000004,,0.000532161711629442,0.000842898655823305,0.00010665544714917573
10,10,2.5,0.01,2400,1,100000.0,600,,17.58,0.01758,,0.0005517662007139279,0.0007122663322381612,0.00010369133334508436
11,11,2.5,0.01,2400,1,100000.0,650,,18.52,0.01852,,0.0005916041280397621,0.0007150235300763836,0.0001112509657229944
12,12,2.5,0.01,2400,1,100000.0,700,,19.75,0.019750000000000004,,0.0006393174142840508,0.0007359394335517642,0.00011275449638245922
13,13,2.5,0.01,2400,1,100000.0,750,,20.82,0.02082,,0.0007096588091496869,0.0007826357725501587,0.00011458894607004097
14,14,2.5,0.01,2400,1,100000.0,800,,22.26,0.022260000000000005,,0.0007604375123219143,0.0008276619619924214,0.0001121118135940341
15,15,2.5,0.01,2400,1,100000.0,850,,23.23,0.02323,,0.0006960974178855393,0.0007223812454681585,0.00011247153436142693
16,16,2.5,0.01,2400,1,100000.0,900,,24.77,0.024770000000000004,,0.000760140212536271,0.0007018058298566079,0.00011450405936635852
17,17,2.5,0.01,2400,1,100000.0,950,,24.8,0.0248,,0.0009560360676073288,0.0006430392293404497,0.00011600971913000622
18,18,2.5,0.01,2400,1,100000.0,1000,,26.09,0.02609,,0.0011546085203519851,0.000679563819243878,0.0001167574062755113
19,19,2.5,0.01,2400,1,100000.0,1050,,26.52,0.02652,,0.0009501413627094734,0.0006514629405752384,0.00010782441443212722
20,20,2.5,0.01,2400,1,100000.0,1100,,26.07,0.02607,,0.001143266210845013,0.0007781524848852741,0.0001084764188648504
21,21,2.5,0.01,2400,1,100000.0,1150,,26.36,0.026359999999999995,,0.0011452982025161873,0.0006375624424289261,0.00011594093196073572
22,22,2.5,0.01,2400,1,100000.0,1200,,26.08,0.02608,,0.001195912707712523,0.0006857034822638252,0.00010787070985240464
23,23,2.5,0.01,2400,1,100000.0,1250,,26.13,0.026130000000000004,,0.0014018949676437842,0.000635139080554963,0.00010978436711412923
24,24,2.5,0.01,2400,1,100000.0,1300,,25.0,0.025,,0.0011980210903379885,0.0006771373638020948,0.00011031457243699933
25,25,2.5,0.01,2400,1,100000.0,1350,,24.28,0.02428,,0.0014044853439895634,0.0005643912578116425,0.0001134555345041818
26,26,2.5,0.01,2400,1,100000.0,1400,,21.99,0.02199,,0.0016294314360993667,0.0006091407700516109,0.00011100531508845396
27,27,2.5,0.01,2400,1,100000.0,1450,,20.84,0.020840000000000004,,0.0013677371407561623,0.0006865665562697143,0.00011380360076996568
28,28,2.5,0.01,2400,1,100000.0,1500,,19.98,0.01998,,0.001345573292373956,0.0005483771117784462,0.00010966591522990911
29,29,2.5,0.01,2400,1,100000.0,1550,,16.98,0.01698,,0.0016882882748541308,0.0007282182196838195,0.00011230981850228288
30,30,2.5,0.01,2400,1,100000.0,1600,,14.83,0.01483,,0.0018269979056640291,0.000585446216973178,0.00011184925656973492
31,31,2.5,0.01,2400,1,100000.0,1650,,13.419999999999998,0.01342,,0.0019705249611479303,0.0005487273651257572,0.00011130891601134544
32,32,2.5,0.01,2400,1,100000.0,1700,,12.53,0.012530000000000001,,0.0017352176366807726,0.0005839919113908905,9.81050710563605e-05
33,33,2.5,0.01,2400,1,100000.0,1750,,11.34,0.01134,,0.0019301777310158769,0.000554250963719201,9.513671785765494e-05
34,34,2.5,0.01,2400,1,100000.0,1800,,9.71,0.00971,,0.0021621066041490567,0.0006949720523989356,9.211877249905203e-05
35,35,2.5,0.01,2400,1,100000.0,1850,,8.33,0.00833,,0.002477343290160773,0.0007072453846688585,9.098066457103442e-05
36,36,2.5,0.01,2400,1,100000.0,1900,,7.2,0.0072,,0.0026304709408195115,0.0007488003370660847,8.845258817345673e-05
37,37,2.5,0.01,2400,1,100000.0,1950,,6.029999999999999,0.00603,,0.0026650320772196646,0.0007341079918229219,9.208200974048888e-05
38,38,2.5,0.01,2400,1,100000.0,2000,,4.7,0.004699999999999999,,0.0027275789280453164,0.0007314216879205906,8.99984101325201e-05
