,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,0.02,600,100000.0,17.15,2.43,0.81,1.18413280440169,,274.0,0.0093327611147562,600.0,0.038466214269647,0.0003009993579125,0.0003922394609923,1.2261954343884316e-05,-1.0129602830398964e-05,188065911144.8706,139058140609.86832,117075298922.95294,15.598103722763506,0.1455733758877421,2933471588753.717,2169043300727.358,1826152655973.7625,4.895770843859453e-06,3.61999038663988e-06,3.0477284879214327e-06,2.7941716051922266e-06,2.06604325897006e-06,1.739435253994086e-06
11,11,0.02,610,100000.0,17.15,2.43,0.81,1.184814908884,,374.0,0.0134546521527689,610.0,0.0467720096992252,0.0003938710547385,0.0004198090983959,-1.748001256346554e-05,6.361278901614583e-06,269093043055.3782,200070716278.1231,168306423316.64243,13.041988230197951,0.1754754150178196,3509508300356.3936,2609319926906.555,2195050391962.3647,7.123678344405709e-06,5.296455875326721e-06,4.455562319232476e-06,4.059294123984067e-06,3.018085765977727e-06,2.5389183883784795e-06
12,12,0.02,620,100000.0,17.15,2.43,0.81,1.18564428721044,,327.0,0.0120609449443062,620.0,0.0440094244282818,0.0003226207527429,0.0005241593012831,1.334036930750763e-05,2.028238204997061e-06,239979797480.98584,178634908255.0774,150761811803.828,14.087891583548382,0.1699132847705323,3380809369154.026,2516589220534.642,2123916059631.6536,6.459258188470577e-06,4.808108874184383e-06,4.057881028421542e-06,3.674208064662103e-06,2.734987809100821e-06,2.308237070733357e-06
13,13,0.02,630,100000.0,17.15,2.43,0.81,1.18623535979449,,341.0,0.0132250308246319,630.0,0.0469772984492919,0.0004022088412414,0.0003024054505708,2.3302303051153374e-07,1.1406005517161876e-05,260801801311.9701,195096170804.22183,165312885307.8992,13.410732860256568,0.1773573554577975,3497543286868.542,2616382628714.4053,2216966943222.4688,7.1355533724881245e-06,5.337843268483934e-06,4.522970740004556e-06,4.051189427710847e-06,3.030544806718929e-06,2.5679033267973024e-06
14,14,0.02,640,100000.0,17.15,2.43,0.81,1.18691311580508,,330.0,0.0129768503393349,640.0,0.0422164158007944,0.0004244537182173,0.0003962486861874,2.525017140173243e-06,1.5793758620299974e-06,253611407518.9475,190759699988.2242,162210629241.68726,15.159979544922797,0.1967287857018427,3844743750346.323,2891913149817.0884,2459109821273.034,7.052604539399404e-06,5.304780014561869e-06,4.510867359321317e-06,3.998893219199935e-06,3.0078602466749536e-06,2.5577042913902663e-06
15,15,0.02,650,100000.0,17.15,2.43,0.81,1.18740617352132,,358.0,0.0140930285176483,650.0,0.0479593838257415,0.0005481177252079,0.0004919142548187,3.312619664098348e-06,-8.54828322428518e-06,273404753242.3786,207167519209.4312,175706318393.27948,13.553134926873728,0.1910047170279677,3705491510342.574,2807769340311.126,2381371440688.352,7.723252843392496e-06,5.8521555050448296e-06,4.963426228109117e-06,4.385274351441046e-06,3.322862524030072e-06,2.8182407302666804e-06
16,16,0.02,660,100000.0,17.15,2.43,0.81,1.18810554884438,,355.0,0.0139717629659231,660.0,0.0451327464668338,0.0004212398818465,0.0003221503893839,5.4534196265438815e-06,1.9063570673780584e-05,269508040724.27048,205036924253.64343,173699977737.54843,14.623528406032328,0.2043164726145271,3941158489185.487,2998363286108.6543,2540106558572.2227,7.732297578531825e-06,5.88259448087512e-06,4.983524475342769e-06,4.394757116999301e-06,3.3434530550175127e-06,2.832454316885122e-06
17,17,0.02,670,100000.0,17.15,2.43,0.81,1.18943277689967,,371.0,0.0145425832149596,670.0,0.0575695433859664,0.0003702119708371,0.0004417628588072,-7.069132984731438e-06,9.404764283652012e-06,277945622323.2914,212556014997.80423,180328031865.49973,11.638098212940214,0.1692480117255563,3234758450455.2534,2473747778295.639,2098675345396.8984,8.097586073938445e-06,6.192544471796266e-06,5.253623882862768e-06,4.605614685229015e-06,3.522095782350487e-06,2.988071640690111e-06
18,18,0.02,680,100000.0,17.15,2.43,0.81,1.19165789569026,,376.0,0.0143062003394428,680.0,0.0434672685939858,0.0003522441115678,0.0003976504297507,2.981679861101807e-06,6.066010333208426e-08,270896325532.6437,208257209298.32443,177396884209.0919,15.643955141319482,0.2238055563529742,4237889964580.9575,3257966440119.37,2775188898776.88,8.011483853954653e-06,6.158995573242387e-06,5.246332783542105e-06,4.5590782346525564e-06,3.504886632384611e-06,2.985519541849202e-06
19,19,0.02,690,100000.0,17.15,2.43,0.81,1.1933953170949,,401.0,0.0147927080231296,690.0,0.0528786636496079,0.0003733891045667,0.0004298828336022,1.1078538935678589e-06,9.217058297192657e-06,277491123856.2485,214494266335.37952,183429579486.8073,13.048741257384558,0.193026219489855,3620909876421.038,2798880182602.8984,2393525121674.2026,8.330576855205452e-06,6.439344602724851e-06,5.506749867157804e-06,4.7409095295542975e-06,3.664614194401952e-06,3.1338769662471865e-06
20,20,0.02,700,100000.0,17.15,2.43,0.81,1.19462031821519,,399.0,0.014289449182374,700.0,0.0638414175848538,0.0002808982187842,0.0003635425244336,7.873827851027903e-06,5.38709029004691e-06,265522219521.34387,207197013144.4237,177055700609.04333,10.964668807198802,0.1566790777220291,2911363198003.872,2271846626969.423,1941357117604.7075,8.087974329098482e-06,6.311351744494104e-06,5.3932283480003695e-06,4.603439019009379e-06,3.5922372773573743e-06,3.069668226602761e-06
21,21,0.02,710,100000.0,17.15,2.43,0.81,1.19557065892945,,420.0,0.0145387887189506,710.0,0.0540150998035642,0.000339981762995,0.0003304014503027,9.907779547496074e-06,2.997150518836271e-06,267582784826.81067,210524329956.7996,179630666822.3544,13.144472611955631,0.1911047101272559,3517234586586.8296,2767231289267.4624,2361150380313.7646,8.269310314001918e-06,6.505990339351888e-06,5.5512604326416445e-06,4.70356964889374e-06,3.700596244931816e-06,3.1575474970223643e-06
22,22,0.02,720,100000.0,17.15,2.43,0.81,1.19668353378915,,406.0,0.0132995733128777,720.0,0.0380823191877652,0.0003542951444138,0.0004198646265383,-2.3545664699060378e-06,-1.0976496778990285e-06,242422036330.236,191795828848.1878,163849164968.12692,18.90641156726912,0.2514472067223363,4583330791834.905,3626170877089.3447,3097799747840.7803,7.598105485309046e-06,6.011355078486534e-06,5.1354375945086354e-06,4.31663938736066e-06,3.415173973746175e-06,2.917547306318689e-06
23,23,0.02,730,100000.0,17.15,2.43,0.81,1.19757869607337,,402.0,0.0120606142281993,730.0,0.0539785838714124,0.0003750006413327,0.0004193342090431,8.085371766182034e-06,1.6666599280312487e-05,217704461553.07733,173217191744.77695,148158521406.33295,13.523882022155368,0.1631063239368967,2944209453740.677,2342568865365.428,2003678364076.227,6.920456640796887e-06,5.506281572544027e-06,4.709708822881086e-06,3.925453285053423e-06,3.1232983904488657e-06,2.6714627271033373e-06
24,24,0.02,740,100000.0,17.15,2.43,0.81,1.19860065465315,,478.0,0.0130774394148817,740.0,0.0596515413051292,0.0003271398519999,0.0004172665328403,7.344024687536092e-07,-5.402466633247784e-07,233745028464.71097,187049725934.6988,160186903255.36533,12.405379371754291,0.1622305971527403,2899695754366.2456,2320422811602.605,1987179305269.3096,7.532144875926727e-06,6.027446418845406e-06,5.161825132582985e-06,4.266408975523724e-06,3.414107392309873e-06,2.9237962676635885e-06
25,25,0.02,750,100000.0,17.15,2.43,0.81,1.19963845879841,,479.0,0.0118696490575428,750.0,0.0449836838135979,0.0003650178969023,0.000359961090856,1.0120537652131124e-07,-2.7634252677615046e-06,210056804862.03336,169074318450.0123,144972498111.08734,16.672711890556307,0.197899238978425,3502216588115.4893,2818927399609.224,2417084693060.3774,6.862563383475407e-06,5.523664075739875e-06,4.736256736845783e-06,3.879788716968994e-06,3.122834480332247e-06,2.6776693228845143e-06
26,26,0.02,760,100000.0,17.15,2.43,0.81,1.20065872263705,,468.0,0.0103692033280851,760.0,0.0601786313183083,0.0003785695437879,0.0003671817518996,-9.71610581344579e-06,-2.0268124237647988e-05,181668679764.4636,147242687258.80972,126279525608.07085,12.629067550241585,0.1309533692725777,2294306028508.616,1859537843670.604,1594792659116.7886,6.014920907835014e-06,4.8751007563168885e-06,4.181025368799159e-06,3.394369266496705e-06,2.7511404442179225e-06,2.3594564636433607e-06
27,27,0.02,770,100000.0,17.15,2.43,0.81,1.20181115118366,,462.0,0.0083810788519226,770.0,0.0661162139697353,0.0004161184183651,0.0003653701934441,-1.4348197221031971e-05,4.951618800747911e-06,145353693256.01596,119011319697.3017,101770900335.59718,11.646159901903443,0.0976073844599525,1692812353991.7864,1386024859331.327,1185240178669.044,4.876239271446657e-06,3.992520986945454e-06,3.4141496496607484e-06,2.746559438420168e-06,2.248801912571529e-06,1.9230321611500143e-06
28,28,0.02,780,100000.0,17.15,2.43,0.81,1.20295231364558,,502.0,0.00660253117869,780.0,0.0437774158965567,0.0004573935551804,0.0005274176021844,-3.955473471931293e-06,-1.088496703412458e-05,113116293897.13924,93540106670.01596,79940452218.09326,17.81740616767082,0.1176399797454306,2015438952546.9536,1666642073506.9287,1424331506397.0493,3.844747547317711e-06,3.179365972000576e-06,2.717122768152818e-06,2.1617896867698656e-06,1.787664985580894e-06,1.5277590805612822e-06
29,29,0.02,790,100000.0,17.15,2.43,0.81,1.20410472404016,,446.0,0.0040316350142004,790.0,0.0654395030323939,0.0004303857980596,0.0003764686169823,6.4889262448879e-08,-4.052269085718966e-06,68091029317.5472,56879629849.75515,48782783671.825615,12.07221881879104,0.0486707800889277,822009805518.1458,686663337878.0826,588916439076.0254,2.34472963866575e-06,1.9586626209319026e-06,1.6798459338677165e-06,1.3165675273025024e-06,1.099790594674936e-06,9.432348066619284e-07
30,30,0.02,800,100000.0,17.15,2.43,0.81,1.20514112000624,,523.0,0.0030590454137433,800.0,0.0670772381035931,0.0004622687109022,0.0003742801494013,-9.722538413189991e-06,1.590672670061826e-05,51123499433.67853,42977588194.77857,37014449506.29406,11.926549491565106,0.0364838565239548,609726946177.7676,512574332633.13086,441454663939.85376,1.7828642172347755e-06,1.4987863699534916e-06,1.290829819484967e-06,9.997457673810003e-07,8.404483723911212e-07,7.238361934487901e-07
31,31,0.02,810,100000.0,17.15,2.43,0.81,1.20653239223348,,527.0,0.0018439855892563,810.0,0.0781903609340588,0.0003499961601856,0.0004252517237468,-4.5852377181184165e-06,-1.4812993796164482e-06,30490844306.972496,25798030253.304893,22312225630.00137,10.359333175135314,0.0191024610892543,315864814967.1059,267250390656.2059,231139779179.9776,1.0766984797196444e-06,9.109849394082844e-07,7.878935451285805e-07,6.028312772981193e-07,5.100501439974553e-07,4.4113266725191217e-07
32,32,0.02,820,100000.0,17.15,2.43,0.81,1.20811897847302,,510.0,0.0007494665315485,820.0,0.0687995444072839,0.0003935906952779,0.0002130214086585,-6.806546463695e-06,1.0314526737934469e-05,12260034674.04385,10441105024.609394,9043055525.10897,11.918683576532295,0.0089326544407286,146123473917.24292,124444226977.6608,107781317368.78592,4.383540044881493e-07,3.7331869937601243e-07,3.233318426604985e-07,2.449753161899822e-07,2.086301607443031e-07,1.806948712206564e-07
33,33,0.02,830,100000.0,17.15,2.43,0.81,1.2098506842126,,543.0,8.381402262462661e-05,830.0,0.0622995892452991,0.0004194861408764,0.0003557775362902,-1.081249248368943e-07,5.617209509656487e-07,1347846958.3243804,1162701716.2814562,1008333036.7112924,13.32272026276046,0.0011166307775245,17956987982.768276,15490349715.04932,13433738979.80432,4.87921318282013e-08,4.2089864184734535e-08,3.650170974537859e-08,2.7210596345621492e-08,2.3472848216705252e-08,2.035642331234351e-08
34,34,0.02,840,100000.0,17.15,2.43,0.81,1.21147483348648,,509.0,2.845290894001299e-05,840.0,0.0725429802855615,0.0003419787148727,0.0003934304557196,2.993493871049851e-06,5.345255867880581e-06,452528040.0042713,393031949.84323895,341298661.6372151,11.57934229739922,0.0003294659719731,5239977074.380625,4551051481.049106,3952014028.741549,1.6580125194610522e-08,1.4400254476653596e-08,1.2504804207590384e-08,9.227131182391672e-09,8.013994801384065e-09,6.959143400863221e-09
35,35,0.02,850,100000.0,17.15,2.43,0.81,1.21322571296527,,573.0,0.0055326487248421,850.0,0.0570332981499177,0.0004368837438321,0.0004909611748693,3.910937420968551e-06,2.7629775118191307e-06,87014792148.72643,76350552402.82098,66169496191.79721,14.903574360467276,0.0824562416810286,1296831425249.1482,1137896135198.196,986162006889.106,3.2261977953630683e-06,2.8308058636250924e-06,2.453328652091546e-06,1.7914599388274403e-06,1.571904644709318e-06,1.3622971298648854e-06
36,36,0.02,860,100000.0,17.15,2.43,0.81,1.22040172983306,,542.0,0.0052060388834745,860.0,0.0734946880900224,0.0003775602574776,0.0004689914131419,8.33937720135418e-06,-7.243181661495499e-06,80436241358.03703,71819675330.24937,62079063297.1694,11.701525951734087,0.0609185991007137,941226765711.0172,840399794722.0294,726419770231.1708,3.017817694153908e-06,2.6945402139723344e-06,2.329090624968384e-06,1.6715066156443422e-06,1.4924499258187391e-06,1.2900349797840782e-06
37,37,0.02,870,100000.0,17.15,2.43,0.81,1.22372713714585,,557.0,0.0050516167664266,870.0,0.0746639138651517,0.0003704510669171,0.0003584922486347,2.046587080838941e-05,-1.707155716598653e-05,77156469575.97911,69391397866.10878,60058894615.92553,11.652215306731462,0.0588625262094981,899043795806.5841,808563508370.9656,699819171149.0592,2.928534403321135e-06,2.633805007697121e-06,2.279582516861736e-06,1.6178854045208736e-06,1.4550604819512135e-06,1.259368262243745e-06
38,38,0.02,880,100000.0,17.15,2.43,0.81,1.22027554950736,,594.0,0.0059529993492326,880.0,0.0877845189780828,0.0004055055544142,0.0004195404357867,-6.886467005657071e-06,-1.2351435022855896e-05,89275188297.42883,81422096101.51646,70564799979.97139,10.024546585710745,0.0596761193010884,894943284035.6738,816219595475.8689,707380124710.5836,3.4283393749519377e-06,3.126765491952359e-06,2.709824385370812e-06,1.888402836510007e-06,1.7222894755532246e-06,1.492629374199562e-06
39,39,0.02,890,100000.0,17.15,2.43,0.81,1.21702969464689,,650.0,0.0069976662558738,890.0,0.0626493526912099,0.00036347010473,0.0003166201004898,5.346668817572516e-06,-7.644056061154288e-06,103703510949.25258,95297782663.45808,82700279122.90213,14.206052604991584,0.0994092149431177,1473217531867.403,1353805313656.1406,1174844515667.435,4.027669499584532e-06,3.70120518677012e-06,3.211939391265528e-06,2.2121716721329684e-06,2.0328632395903047e-06,1.764137135556568e-06
40,40,0.02,900,100000.0,17.15,2.43,0.81,1.21534946177801,,607.0,0.0068983441206003,900.0,0.071241346897068,0.0003969945118111,0.0003917081160341,7.882361053407846e-06,-8.01401913574893e-06,100616237625.4093,93538285598.5086,81282337312.73874,12.633113201808928,0.0871475621805774,1271096319861.9023,1181679750669.0928,1026848968579.446,3.952252820362344e-06,3.674227558029904e-06,3.1928081835648773e-06,2.163911049336292e-06,2.011688515884944e-06,1.7481049975426312e-06
41,41,0.02,910,100000.0,17.15,2.43,0.81,1.21559007975785,,660.0,0.0081340359508637,910.0,0.0685247838193845,0.0003057727647484,0.0003510957748014,-1.765610704361212e-05,3.8071490025818494e-06,116852224862.11617,109813921592.00575,95554485780.1074,13.27986677635568,0.1080189137815581,1551781978689.6597,1458314248931.005,1268950841042.9995,4.641180463737767e-06,4.36163049647233e-06,3.795268880403851e-06,2.532980685162373e-06,2.380412890577876e-06,2.0713141503915345e-06
42,42,0.02,920,100000.0,17.15,2.43,0.81,1.21587072513883,,610.0,0.0082248156457089,920.0,0.0781789582214287,0.000435043677354,0.0004703180681777,4.488829099646664e-06,5.354339109713652e-06,116609630124.04346,110554381505.93988,96329850656.69228,11.767872339693438,0.0967885805362162,1372247240878.6138,1300989848155.6655,1133597385029.6887,4.683472392822596e-06,4.440271297815281e-06,3.86896172876479e-06,2.5470906397571824e-06,2.4148265457868324e-06,2.1041217665802187e-06
43,43,0.02,930,100000.0,17.15,2.43,0.81,1.21614745395122,,616.0,0.0092717843164436,930.0,0.0808924590689912,0.0003876815021335,0.0004532607383885,-1.4355929059214817e-05,4.772234188671601e-06,128988551153.1347,124080409053.73917,108263930193.0212,11.496745317222034,0.106595342922366,1482948521445.0564,1426520861747.5703,1244682832470.67,5.237159140258448e-06,5.037880048992278e-06,4.395703545018883e-06,2.8383004586382145e-06,2.7303003156236817e-06,2.3822700539989747e-06
44,44,0.02,940,100000.0,17.15,2.43,0.81,1.21641984515278,,624.0,0.0101057648461947,940.0,0.0616155157122193,0.000412474482269,0.0004368417994531,-4.058928019612789e-06,-1.1866394273314771e-05,138145779178.84885,134645161813.3946,117644443389.69608,15.255897627966828,0.1541725139458526,2107537864888.2288,2054132804726.1765,1794771584852.3423,5.66989404224698e-06,5.526218790910642e-06,4.828461156349448e-06,3.0615312152500345e-06,2.9839519406555534e-06,2.607188854260813e-06
45,45,0.02,950,100000.0,17.15,2.43,0.81,1.21696884226858,,646.0,0.0110944433718717,950.0,0.0735700077018464,0.0003480285573015,0.0003258082455371,5.508999433349986e-06,2.797257840757064e-06,149309606806.613,147163545748.00192,128761343014.673,12.9128707427899,0.143261113224182,1928015653350.577,1900303844294.597,1662678579016.5051,6.193508844393797e-06,6.104488128102364e-06,5.341146720788763e-06,3.331814590905222e-06,3.2839256593020804e-06,2.8732841146417023e-06
46,46,0.02,960,100000.0,17.15,2.43,0.81,1.21747564218327,,677.0,0.0122319955091878,960.0,0.0739366735425619,0.0004379140658516,0.0004757854883828,6.400258696085746e-06,-1.762521644543524e-06,161231249485.2024,161531272825.21686,141891147906.57904,12.984084271080604,0.1588212604947745,2093440130447.489,2097335658777.528,1842326621739.3845,6.759918517971537e-06,6.772497551741126e-06,5.949048967445691e-06,3.621782404631083e-06,3.6285219123711295e-06,3.1873403233045065e-06
47,47,0.02,970,100000.0,17.15,2.43,0.81,1.21811891168984,,680.0,0.013054293010857,970.0,0.1054188243348335,0.0004265511779353,0.0003643880867806,6.399839386509723e-06,5.015242057280547e-06,168509050255.61017,171620268959.3443,151429798925.94174,9.201392693576864,0.1201176763299115,1550517943823.548,1579145488872.2068,1393365045426.974,7.138124329725414e-06,7.269917048813997e-06,6.41463903760092e-06,3.8096035343899454e-06,3.879941060784088e-06,3.423480794207492e-06
48,48,0.02,980,100000.0,17.15,2.43,0.81,1.21860384648691,,660.0,0.0134966036157381,980.0,0.0956818882759762,0.0003192412240563,0.0004366360527506,-1.2207598415304035e-06,1.0557795317190322e-05,171774177293.85016,176805507366.16998,156557406816.2868,10.242272781797285,0.1382358958601818,1759357980712.4224,1810890235768.3816,1603503666623.219,7.352800034708535e-06,7.568166305199226e-06,6.701445609624147e-06,3.90751974626535e-06,4.021972465045871e-06,3.5613685840114924e-06
49,49,0.02,990,100000.0,17.15,2.43,0.81,1.21910049382016,,693.0,0.0149459991942135,990.0,0.0790184229632586,0.0003973259841035,0.0003947978115352,1.7440274148004746e-06,2.075768103366113e-06,186081717227.5425,195792589444.1979,172841126507.61,12.528723845328097,0.1872542964967981,2331366447808.3115,2453031284108.056,2165478743129.263,8.046807873760274e-06,8.466739096334443e-06,7.474239588999088e-06,4.258221330900253e-06,4.480441137502984e-06,3.955228824826199e-06
50,50,0.02,1000,100000.0,17.15,2.43,0.81,1.21985929056978,,740.0,0.0160699342986785,1000.0,0.0748362942543963,0.0003683782471929,0.0004594518755251,-1.6030899839577106e-05,6.359142932837343e-06,195624523399.16824,210029349486.73737,185270031579.3904,13.362500240867476,0.2147345009368167,2614032741040.9707,2806517233105.768,2475670841605.129,8.544607127537272e-06,9.17378989828646e-06,8.092337324815409e-06,4.502321613248612e-06,4.833850394519118e-06,4.264011755648264e-06
51,51,0.02,1010,100000.0,17.15,2.43,0.81,1.22050059246538,,742.0,0.0151545224311714,1010.0,0.0952971299200271,0.0003196310000021,0.0003727334438805,-2.9136886977346835e-06,-1.2967307580281445e-05,180283939845.15387,197171340547.5387,174179956516.0212,10.59843041283181,0.1606141514264698,1910726791000.0195,2089706732197.852,1846034148445.1216,7.954172496679362e-06,8.699248837493111e-06,7.684863226211467e-06,4.172225265737584e-06,4.563042328775152e-06,4.030963689751825e-06
52,52,0.02,1020,100000.0,17.15,2.43,0.81,1.22113579614298,,746.0,0.0170862211678731,1020.0,0.0762561845892833,0.0004109091354237,0.0004024020613109,-3.1238390739849547e-06,-5.221570412541772e-06,200240832546.9513,221296362713.6121,195777454555.36087,13.375964264324685,0.228544683753819,2678414220406.644,2960052239482.3096,2618712235892.9565,8.923783818091069e-06,9.862128894830196e-06,8.724872238525798e-06,4.660285856681244e-06,5.15031972336329e-06,4.556407856062393e-06
53,53,0.02,1030,100000.0,17.15,2.43,0.81,1.22175151083902,,713.0,0.0179953156733861,1030.0,0.1050817970108255,0.0003622654746799,0.0003969597410344,-4.949432825326334e-06,9.185606521892271e-06,205911156560.80096,232009321435.34625,205557208683.35907,9.8018879510967,0.1763880678751457,2018318084489.701,2274129372319.241,2014848727054.487,9.266788581115428e-06,1.0441305689789392e-05,9.250859574626554e-06,4.8185852183644125e-06,5.4293157566768825e-06,4.810302383967292e-06
54,54,0.02,1040,100000.0,17.15,2.43,0.81,1.22238215795596,,770.0,0.0205517405310769,1040.0,0.0559462929998062,0.0004126195596496,0.0003846099116373,-2.751065629769802e-07,8.728557976652043e-06,229471293626.3543,263756525491.73047,234031474677.07684,18.589256664487166,0.3820415796341339,4265700774352.199,4903037749299.131,4350471150340.611,1.0426965342047796e-05,1.1984854866070128e-05,1.06341757909799e-05,5.398498903140798e-06,6.205086880635443e-06,5.505780872974177e-06
