 0.00000000000000E+0000  0.00000000000000E+0000
 7.23299999999814E+0002  6.20999999999705E+0018
 7.27799999999814E+0002  6.20500000000338E+0018
 7.32299999999814E+0002  6.19899999999754E+0018
 7.36799999999814E+0002  6.19300000000010E+0018
 7.41299999999814E+0002  6.18599999999889E+0018
 7.45799999999814E+0002  6.17899999999767E+0018
 7.50299999999814E+0002  6.17199999999646E+0018
 7.54799999999814E+0002  6.16399999999987E+0018
 7.59299999999814E+0002  6.15600000000328E+0018
 7.63799999999814E+0002  6.14799999999830E+0018
 7.68299999999814E+0002  6.13899999999794E+0018
 7.72799999999814E+0002  6.12999999999758E+0018
 7.77200000000186E+0002  6.12000000000184E+0018
 7.81700000000186E+0002  6.10999999999771E+0018
 7.86200000000186E+0002  6.10000000000197E+0018
 7.90700000000186E+0002  6.08900000000246E+0018
 7.95200000000186E+0002  6.07899999999833E+0018
 7.99700000000186E+0002  6.06700000000344E+0018
 8.04200000000186E+0002  6.05600000000393E+0018
 8.08700000000186E+0002  6.04400000000066E+0018
 8.13200000000186E+0002  6.03199999999738E+0018
 8.17700000000186E+0002  6.01899999999872E+0018
 8.22200000000186E+0002  6.00600000000007E+0018
 8.26700000000186E+0002  5.99300000000141E+0018
 8.31200000000186E+0002  5.98000000000275E+0018
 8.35599999999627E+0002  5.96600000000033E+0018
 8.40099999999627E+0002  5.95199999999790E+0018
 8.44599999999627E+0002  5.93800000000387E+0018
 8.49099999999627E+0002  5.92299999999767E+0018
 8.53599999999627E+0002  5.90799999999987E+0018
 8.58099999999627E+0002  5.89300000000206E+0018
 8.62599999999627E+0002  5.87700000000049E+0018
 8.67099999999627E+0002  5.86099999999892E+0018
 8.71599999999627E+0002  5.84499999999735E+0018
 8.76099999999627E+0002  5.82900000000416E+0018
 8.80599999999627E+0002  5.81199999999882E+0018
 8.85099999999627E+0002  5.79500000000187E+0018
 8.89500000000000E+0002  5.77799999999653E+0018
 8.94000000000000E+0002  5.76099999999957E+0018
 8.98500000000000E+0002  5.74299999999885E+0018
 9.03000000000000E+0002  5.72499999999813E+0018
 9.07500000000000E+0002  5.70699999999741E+0018
 9.12000000000000E+0002  5.68899999999669E+0018
 9.16500000000000E+0002  5.67000000000059E+0018
 9.21000000000000E+0002  5.65099999999610E+0018
 9.25500000000000E+0002  5.63200000000000E+0018
 9.30000000000000E+0002  5.61300000000390E+0018
 9.34500000000000E+0002  5.59300000000403E+0018
 9.39000000000000E+0002  5.57300000000416E+0018
 9.43400000000373E+0002  5.55299999999590E+0018
 9.47900000000373E+0002  5.53299999999604E+0018
 9.52400000000373E+0002  5.51299999999617E+0018
 9.56900000000373E+0002  5.49200000000092E+0018
