,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
176,176,0.02,2260,1000000.0,17.15,2.43,0.81,1.5126402032299888,,15338.0,0.4337724850030965,2260.0,0.2350067885855424,0.0003663711988875,0.0004183954705785,-5.073500698502841e-07,-1.2582116214787946e-07,5562446394678.317,7591018487554.19,5031760826035.92,9.628321314473776,4.176982791395828,53563201152482.58,73097198849426.97,48453000380191.6,0.0005388174130325,0.0007353190760919,0.0004874115018666,0.0003129523517183,0.00042708314275,0.0002830951117657
177,177,0.02,2270,1000000.0,17.15,2.43,0.81,1.5154386620721718,,15383.9,0.4415370158033304,2270.0,0.2232670580682679,0.000371165251732,0.0004407815663877,1.0524957415101182e-06,7.511172197418832e-07,5561958182032.334,7724718434696.662,5121829383318.633,10.196204240242846,4.501350107314218,56702654960915.29,78751409078875.4,52215661244844.94,0.0005412956597566,0.0007517777776631,0.0004984618590194,0.0003127647544891,0.0004343829251594,0.0002880150582188
178,178,0.02,2280,1000000.0,17.15,2.43,0.81,1.518284575583688,,15400.8,0.4462156719056936,2280.0,0.2255974225969566,0.0003734735076523,0.0004351893272997,9.71805111341584e-08,1.3676073116100518e-07,5548737725608.317,7789719206551.539,5176101794106.046,10.129653126753286,4.52036231198287,56211169784324.5,78913304348635.03,52436202819001.28,0.000542509541535,0.0007616141191769,0.000506076291604,0.0003122074274786,0.000438299360057,0.0002912405497285
179,179,0.02,2290,1000000.0,17.15,2.43,0.81,1.5211786968242846,,15552.3,0.4516001405527921,2290.0,0.2259891864602195,0.0003812578276312,0.0004464238843963,-1.4091223520056318e-07,-2.2891162710487417e-07,5529209736834.114,7866661494324.219,5238561630412.389,10.150282671653391,4.583780537123646,56121957682189.81,79847295454081.17,53171854230634.3,0.0005430930302616,0.0007726834814266,0.0005145448347021,0.0003114100350785,0.0004430574075674,0.0002950404739071
180,180,0.02,2300,1000000.0,17.15,2.43,0.81,1.524121798434274,,15576.5,0.4487816643229461,2300.0,0.2294783687471863,0.0003880050270659,0.0004358248980278,3.873760574172102e-07,-2.952075352631066e-07,5393002417856.326,7800615367294.867,5205867306146.175,10.033271293172586,4.503189176605563,54114755677767.82,78273355365042.72,52236994448624.54,0.000532047437888,0.0007695708435764,0.0005135855962254,0.0003041446910253,0.0004399248446169,0.0002935909871103
181,181,0.02,2310,1000000.0,17.15,2.43,0.81,1.522244268623915,,15724.7,0.4604713519723412,2310.0,0.2356669329150008,0.0003827761056555,0.0004336054254629,9.366465174555024e-07,-3.951677256954056e-07,5429131876960.007,7986411542548.047,5341467682879.157,9.821443680044236,4.523307164808421,53331506971183.03,78452204239811.53,52470363111777.7,0.0005380611022733,0.0007915035948985,0.00052937302949,0.0003066093565798,0.0004510313177018,0.0003016585352051
182,182,0.02,2320,1000000.0,17.15,2.43,0.81,1.5252360119812969,,15676.1,0.4657271092421199,2320.0,0.2354047830349827,0.0003721350155565,0.0004300770070252,1.195489901262864e-06,1.6598000137801766e-07,5393998569593.363,8059977680426.139,5402434467208.592,9.886965922405372,4.604838834538769,53332721230528.95,79692372403958.28,53416130480649.71,0.0005370136649321,0.0008024322026772,0.0005378535228291,0.0003046905965922,0.0004552836594754,0.0003051671148271
183,183,0.02,2330,1000000.0,17.15,2.43,0.81,1.5282782074662329,,15770.2,0.4714444469205064,2330.0,0.2365357657681215,0.0003810234485134,0.0004274493108374,3.765591002535139e-07,-2.44831861526047e-07,5391987249999.385,8141117732992.166,5468755584277.875,9.868888044310449,4.653009167806607,53217226909396.38,80350284525024.47,53974906346556.64,0.0005392480459371,0.0008141862407521,0.0005469255815711,0.00030409601437,0.0004591408214329,0.0003084255766263
184,184,0.02,2340,1000000.0,17.15,2.43,0.81,1.53137168932571,,15844.8,0.4711900475298239,2340.0,0.2350842265507708,0.0003769585519933,0.000424368265249,1.4412631149060452e-08,4.410725576000186e-07,5282302420984.881,8118928808959.693,5465804551345.957,9.97041870237326,4.6971542272248765,52657710569828.8,80935200086392.03,54486989035808.58,0.0005305656535722,0.0008154824215894,0.0005489969965677,0.0002972428350112,0.0004568639248752,0.0003075687666054
185,185,0.02,2350,1000000.0,17.15,2.43,0.81,1.5295040682729268,,15905.1,0.4770328256736742,2350.0,0.2349791189448751,0.0003695576494322,0.0004432860483867,5.263807623525372e-07,2.629534023027256e-07,5239703688166.713,8201587389043.836,5533580777814.621,10.023699366932252,4.781838934204361,52523469562888.16,82213776051624.94,55469331636770.57,0.0005286544047683,0.0008274905523957,0.0005583048253167,0.0002944927686789,0.000460962741694,0.0003110098625705
186,186,0.02,2360,1000000.0,17.15,2.43,0.81,1.5326481031475945,,15991.4,0.4875783235339863,2360.0,0.2433156815065103,0.0003735063418528,0.0004340922596112,-9.549519383326663e-08,-9.195187082440616e-07,5245045223294.435,8364480504669.662,5655908552994.243,9.707246605129503,4.732911322421862,50913530659068.69,81193815590057.69,54901771340093.6,0.0005315642134675,0.0008477064183894,0.0005732035575335,0.0002949189597403,0.0004703188979667,0.0003180210266686
187,187,0.02,2370,1000000.0,17.15,2.43,0.81,1.5358450245360062,,16060.1,0.4927589408530635,2370.0,0.2360123562633816,0.0003805393396118,0.0004413460249339,6.610483994699968e-07,2.838678223585983e-07,5189112431547.886,8434744334667.781,5716003713895.537,10.06717276577391,4.960830637781538,52241178797792.61,84916446254298.4,57545635398265.84,0.0005281437255591,0.0008584815526384,0.000581770300141,0.0002919364736338,0.0004745338532454,0.0003215790734013
