,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
10,10,0.1,150,2.25,1,100000.0,0.01715,0.00243,5.72,988726000000.0,463.64,0.46364,22920646132.0,30.0,0.0019236059062143335,0.021482685773323754,0.005643727035605019,3.130629729523844,7.253240876540909,358573391944.9392
11,11,0.1,160,2.25,1,100000.0,0.01715,0.00243,5.72,1007416000000.0,479.76,0.47976,24165895008.0,32.0,0.0021277069328129983,0.02194422318944497,0.005674083779627715,3.011232504836913,7.225028110476098,363930445947.16943
12,12,0.1,170,2.25,1,100000.0,0.01715,0.00243,5.72,1025172000000.0,511.44,0.51144,26215698384.0,34.0,0.002447162319742802,0.021545997651695493,0.005640532371272691,2.7824587556928337,7.1126917713422735,364586622430.52515
13,13,0.1,180,2.25,1,100000.0,0.01715,0.00243,5.72,1042086000000.0,521.24,0.52124,27158845332.0,36.0,0.0025462935584585006,0.020194566313639323,0.00571786489795522,2.853523428121133,7.426212258305456,386937591370.425
14,14,0.1,190,2.25,1,100000.0,0.01715,0.00243,5.72,1058234000000.0,535.64,0.53564,28341622988.0,38.0,0.002650052956050786,0.022020640132038184,0.005599114882826619,2.882369984824454,7.72413216330813,408696963785.3108
15,15,0.1,200,2.25,1,100000.0,0.01715,0.00243,5.72,1073682000000.0,550.5600000000001,0.5505599999999999,29556318096.0,40.0,0.003087966950000691,0.020229228461277976,0.005674715164912795,2.5996657888495727,7.158617436549411,384303934325.4622
16,16,0.1,210,2.25,1,100000.0,0.01715,0.00243,5.72,1088488000000.0,568.1600000000001,0.56816,30921767104.0,42.0,0.003302664182347144,0.01921277220688868,0.00563101422848078,2.550162775588727,7.23847807244481,393949826005.9652
17,17,0.1,220,2.25,1,100000.0,0.01715,0.00243,5.72,1102700000000.0,575.8399999999999,0.57584,31748938400.0,44.0,0.0034353923321839377,0.020735977922511712,0.005701258705514039,2.572325035941477,7.404000693229316,408219578221.1984
18,18,0.1,230,2.25,1,100000.0,0.01715,0.00243,5.72,1116366000000.0,571.3199999999999,0.5713199999999999,31890111156.0,46.0,0.0036237650914347345,0.019240189007687,0.005545253826875855,2.557160963471836,7.305193408019795,407763477206.8712
19,19,0.1,240,2.25,1,100000.0,0.01715,0.00243,5.72,1129522000000.0,586.3199999999999,0.58632,33113066952.0,48.0,0.003931200972700708,0.021114795279041743,0.0057209657990461675,2.455905776590339,7.204080229333289,406858355439.8497
20,20,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,1142206000000.0,588.8399999999999,0.58884,33628829052.0,50.0,0.004012841910979432,0.020216192802019087,0.005704521347157007,2.506976000211676,7.38269408899152,421627874230.5325
21,21,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,1154446000000.0,597.92,0.59792,34513317616.0,52.0,0.004302102108827057,0.022520011923871527,0.005738473990594855,2.417848382945642,7.22780898249549,417205758430.2994
22,22,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,1166272000000.0,617.24,0.61724,35993486464.0,54.0,0.0045984721683271345,0.021224871955219264,0.005648980495329336,2.354728736654589,7.267222674618219,423777916158.61694
23,23,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,1177710000000.0,622.3199999999999,0.62232,36645624360.0,56.0,0.004716851458799738,0.02172635489780928,0.005632028293309192,2.3847998653260527,7.41745637579751,436780627417.0244
24,24,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,1188782000000.0,628.28,0.62828,37344397748.0,58.0,0.005191048784602117,0.022769141494920465,0.005742822510046692,2.2364824921535615,7.02623100892828,417632847562.78894
25,25,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,1199508000000.0,632.04,0.6320399999999999,37906851816.0,60.0,0.0051370774352744765,0.02019284702155716,0.005744410698477276,2.3460120918804064,7.413442488926391,444624178650.3558
26,26,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,1209908000000.0,642.12,0.6421199999999999,38845306248.0,62.0,0.005336648589345714,0.020894679125809,0.005592209622017149,2.333084501742602,7.48912426585339,453057568112.5072
27,27,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,1220000000000.0,646.52,0.64652,39437720000.0,64.0,0.005768752700791992,0.02143208567013925,0.005666265775628501,2.220863261625837,7.178921087902549,437914186362.0554
28,28,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,1229800000000.0,652.3199999999999,0.65232,40111156800.0,66.0,0.00602567428125667,0.019853839926158277,0.0056651568639227035,2.200492501517844,7.1712320287641855,440959057448.7098
29,29,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,1239322000000.0,668.48,0.66848,41423098528.0,68.0,0.006560790761059252,0.021667726060035693,0.00558313497712975,2.077638653011259,6.945793320543364,430403723480.12213
30,30,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,1248578000000.0,672.76,0.67276,41999666764.0,70.0,0.006091987994245755,0.020396789116040943,0.0055779443301058685,2.3051669724880464,7.7521976323383806,483961170769.48944
31,31,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,1257584000000.0,685.76,0.68576,43120040192.0,72.0,0.006576319768264512,0.021439736568649646,0.00579741662650749,2.1969702036730183,7.532602287724475,473644005770.28485
32,32,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,1266348000000.0,690.64,0.69064,43729529136.0,74.0,0.006735697849699136,0.020240529970362447,0.005580116594281899,2.197949042860892,7.589771439440343,480564594139.61993
33,33,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,1274884000000.0,698.6800000000001,0.69868,44536797656.0,76.0,0.007206423196687409,0.020028755376183864,0.005654164901176028,2.1197160712940377,7.409872288618007,472336381140.12384
34,34,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,1283200000000.0,697.8,0.6978,44770848000.0,78.0,0.007480192929915574,0.02047816810741872,0.005568823759343906,2.09581507334663,7.3085928302055585,468919315985.9888
35,35,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,1291306000000.0,704.5600000000001,0.7045600000000001,45490127768.0,80.0,0.007660614394148978,0.021839767312568252,0.005595171992452506,2.095685420576168,7.380997302582557,476556305140.4336
36,36,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,1299212000000.0,702.76,0.7027599999999998,45651711256.0,82.0,0.008319535176726732,0.02080599107704218,0.005591702450289079,1.973671985618084,6.933660193136435,450414726342.25867
37,37,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,1306924000000.0,718.12,0.71812,46926413144.0,84.0,0.00850622060038859,0.02147620343394502,0.005692716260704824,1.9803077823734447,7.107147773248637,464425099820.2601
38,38,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,1314450000000.0,729.16,0.72916,47922218100.0,86.0,0.009054965992652342,0.020551924562783843,0.005689206787470563,1.9029389862142427,6.9394593239393005,456078615417.6006
39,39,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,1321798000000.0,732.7999999999998,0.7328,48430678720.0,88.0,0.009168245155774456,0.02053459076044429,0.00569460081547601,1.9274380452378803,7.061028850391662,466662690619.5
40,40,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,1328976000000.0,742.48,0.74248,49336905024.0,90.0,0.009144915182353087,0.021395403099757813,0.005774966639400009,1.9793606385876936,7.349591536310713,488371538078.0033
41,41,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,1335988000000.0,736.68,0.73668,49209781992.0,92.0,0.009474879038696144,0.02196944332112772,0.00564578854813648,1.943558047590644,7.159794327403264,478269965193.9416
42,42,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,1342840000000.0,744.16,0.7441599999999998,49964390720.0,94.0,0.010263338311124245,0.021083934997342728,0.005620784715595845,1.8326162159113004,6.821154544680526,457985958438.9398
43,43,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,1349540000000.0,764.9199999999998,0.76492,51614506840.0,96.0,0.010435674164780267,0.0209809893888958,0.005647871336825285,1.8476475901926217,7.064330860913825,476679853501.882
44,44,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,1356090000000.0,768.2799999999999,0.7682799999999999,52092841260.0,98.0,0.010302237468758904,0.02121062946826443,0.005670911291123998,1.911495058471916,7.340137274447275,497694337825.2604
45,45,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,1362500000000.0,766.4399999999998,0.76644,52213725000.0,100.0,0.01068202491269176,0.021355341398620425,0.005792631516677151,1.877836273418921,7.1898518410065115,489808656668.5685
46,46,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,1368770000000.0,772.96,0.7729600000000002,52900222960.0,102.0,0.011423054681802111,0.021616639270725324,0.005636547420675879,1.7877942406677587,6.908756098916653,472824904275.7073
47,47,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,1374906000000.0,786.0399999999998,0.78604,54036555612.0,104.0,0.011504971022054632,0.02226747505044508,0.0057712166230955726,1.809373991087868,7.113492804876033,489019196919.0443
48,48,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,1380912000000.0,784.2,0.7842,54145559520.0,106.0,0.011485507788556788,0.0204083369391402,0.005582546035193199,1.8478537610173649,7.244795969098739,500221284564.004
49,49,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,1386794000000.0,795.52,0.79552,55161118144.0,108.0,0.011985748224360576,0.018832410921516263,0.005744333151462865,1.8073294513856604,7.189765837322158,498536206230.1672
50,50,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,1392554000000.0,796.12,0.7961199999999998,55432004524.0,110.0,0.012648778572997796,0.020661756657242163,0.005650099704371575,1.755508355062767,6.993686907052317,486954333858.1666
51,51,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,1398198000000.0,803.7999999999998,0.8038,56193577620.000015,112.0,0.012483879817386878,0.021432076901129096,0.005683033140788213,1.8028715743310992,7.250724376345877,506897416077.90247
52,52,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,1403726000000.0,800.2799999999999,0.8002800000000002,56168692164.0,114.0,0.013216206898541713,0.022701799532732898,0.005694369287458897,1.7292139709745207,6.918904990402192,485612341327.8654
53,53,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,1409144000000.0,816.3199999999998,0.8163199999999998,57515621504.0,116.0,0.013846217055520353,0.020473943416016355,0.005666899207404778,1.6786600565739007,6.849496838520094,482596368650.978
54,54,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,1414454000000.0,818.56,0.8185599999999998,57890773312.0,118.0,0.013983283874053993,0.021956716036365002,0.0056707755835729975,1.691152986918052,6.9230486936655895,489616695847.5033
55,55,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,1419660000000.0,831.5200000000002,0.83152,59023784160.0,120.0,0.01430733635649176,0.02136409832492993,0.0056622604384859165,1.6784022232558424,6.978371235804005,495345725431.0757
56,56,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,1424764000000.0,828.36,0.8283599999999997,59010875352.0,122.0,0.014209322766787408,0.02080245221907784,0.005666619604916814,1.7188992866280208,7.118400703312837,507102052982.7404
57,57,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,1429768000000.0,832.5200000000002,0.83252,59515522768.0,124.0,0.014461884896941227,0.020416944641722133,0.0056704729692207455,1.7184690470569364,7.1519195061976015,511279282426.8568
58,58,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,1434678000000.0,829.64,0.8296400000000002,59513312796.0,126.0,0.01547587726378424,0.021214270531501385,0.005606504746718188,1.6333730401632516,6.7735263382212265,485891460993.32776
59,59,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,1439494000000.0,847.3999999999999,0.8473999999999998,60991360780.0,128.0,0.015509523290425023,0.021044540163205644,0.005667822881085571,1.6536605326548066,7.009029104150177,504472767062.4778
60,60,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,1444218000000.0,846.0399999999998,0.84604,61093309836.0,130.0,0.015558707994450744,0.021199660115223767,0.005599101076413128,1.6762177143910209,7.093018112682758,512193221633.1232
61,61,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,1448854000000.0,854.56,0.85456,61906633712.0,132.0,0.01653486603395322,0.02266971551143377,0.0057373746452913325,1.5995850457594134,6.835341015052639,495170558551.1537
62,62,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,1453404000000.0,865.3999999999999,0.8653999999999998,62888791080.0,134.0,0.016701800840323813,0.02218776051132081,0.005738769371562955,1.607273254850329,6.953421320814286,505306518067.8383
63,63,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,1457870000000.0,856.0399999999998,0.8560400000000001,62399751740.0,136.0,0.01770955923600468,0.02230674753184657,0.005684109182608297,1.5379709479314652,6.584328136009546,479954722982.21173
64,64,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,1462254000000.0,868.64,0.86864,63508615728.0,138.0,0.017578780130652377,0.020651711355035234,0.005643485286256738,1.5802907906939154,6.859047702605852,501483496966.3107
65,65,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,1466558000000.0,871.72,0.87172,63921396988.0,140.0,0.017431542405720393,0.022048881539718703,0.005737816808601317,1.6110770496851674,7.019776056705605,514745436708.50287
66,66,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,1470782000000.0,871.32,0.8713200000000002,64076088612.0,142.0,0.018138613461201204,0.021703091853459245,0.005678919852831989,1.5713651913073785,6.845719803211293,503428073180.3356
67,67,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,1474932000000.0,888.32,0.88832,65510579712.0,144.0,0.018052064411522226,0.021621141068271628,0.005607579854425076,1.5973787770269028,7.094365824317268,523185358699.5957
68,68,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,1479006000000.0,886.24,0.8862400000000001,65537713872.0,146.0,0.019032611018433274,0.0214102918381759,0.005667292812018285,1.5346541065418384,6.800606789891921,502906912294.54456
69,69,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,1483008000000.0,895.6,0.8955999999999998,66409098240.0,148.0,0.01857009278960504,0.02153805081705306,0.005653060270859048,1.5963146207025956,7.1488178441390255,530087702670.0465
70,70,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,1486938000000.0,896.7999999999998,0.8968,66674299920.0,150.0,0.019136562062003572,0.020329485418937608,0.005776961259714778,1.5681595584300525,7.031735629932728,522787745705.04553
71,71,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,1490800000000.0,904.32,0.90432,67408012800.0,152.0,0.020042278617474946,0.02131694258123024,0.005632502465314019,1.5178679393413472,6.862218745137826,511509785262.5736
72,72,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,1494594000000.0,910.32,0.91032,68027940504.0,154.0,0.02142967328042232,0.02130878505523849,0.005731272714116604,1.4424266215042152,6.563636998748153,490498623825.35
73,73,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,1498320000000.0,908.5200000000002,0.9085200000000001,68062684320.0,156.0,0.020582612935068034,0.02112229142365401,0.005718630817894514,1.5204003754210187,6.91137390028361,517772487113.64685
74,74,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,1501982000000.0,915.68,0.91568,68766743888.0,158.0,0.02160367339946788,0.02117119972044202,0.005695463657255474,1.4636318266109678,6.700978476976741,503237452740.3239
75,75,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,1505582000000.0,920.7600000000001,0.92076,69313984116.0,160.0,0.021387750754238367,0.020532957136333747,0.005705850159074268,1.5000694331131543,6.907946252920304,520023976768.2129
76,76,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,1509118000000.0,921.56,0.9215599999999998,69537139204.0,162.0,0.021004525137454946,0.021475833436206414,0.005763889101722259,1.5430372270480135,7.11111202203939,536575357623.80206
77,77,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,1512594000000.0,931.56,0.93156,70453603332.0,164.0,0.022606531537276167,0.021654402071431995,0.005667773392438823,1.4519917968417768,6.761899832119733,511400455733.26575
78,78,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,1516008000000.0,945.8,0.9458,71692018320.0,166.0,0.022597491999595147,0.021225070330582168,0.005645643733946284,1.4714280010408989,6.958322659705428,527443640934.73535
79,79,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,1519366000000.0,953.32,0.95332,72422099756.0,168.0,0.023231400407344158,0.02239604714012194,0.005704954864230627,1.457568323372538,6.948736901522459,527883729555.9286
80,80,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,1522666000000.0,945.72,0.94572,72000784476.0,170.0,0.0240590318782688,0.02190340743305592,0.005695466046321632,1.4148268968443551,6.691358370144103,509435194201.692
81,81,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,1525912000000.0,962.32,0.96232,73420781792.0,172.0,0.02465619542735567,0.020900183162298323,0.005696934903261127,1.3991870962352124,6.734135764370127,513784928624.0775
82,82,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,1529100000000.0,949.4,0.9494,72586377000.0,174.0,0.024334076335426287,0.02032099458075113,0.005717745393466578,1.4312000095739703,6.794742622872185,519492047231.6928
83,83,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,1532236000000.0,960.16,0.96016,73559585888.0,176.0,0.024916468413075564,0.021494022174056632,0.005626104884778117,1.4134108319514804,6.784244271314899,519753165265.12286
84,84,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,1535318000000.0,958.04,0.95804,73544802836.0,178.0,0.025437879977462215,0.02181209505575153,0.005660409691562082,1.4039981429235666,6.725030531498251,516253021277.9416
85,85,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,1538350000000.0,964.56,0.96456,74191543800.0,180.0,0.025730743645531216,0.020701451352607574,0.005678932286452968,1.407717588686905,6.792565246838878,522467137373.7294
86,86,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,1541330000000.0,974.12,0.9741200000000002,75072018980.0,182.0,0.02656584970181484,0.021933559826438388,0.005729790204682343,1.3721112488644767,6.683516714650868,515075240889.6411
87,87,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,1544262000000.0,984.7600000000001,0.98476,76036372356.0,184.0,0.027326561115705767,0.02003907173209786,0.005693174159805086,1.350069800277532,6.64207675017561,512855336318.98413
88,88,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,1547142000000.0,981.44,0.9814400000000002,75921352224.0,186.0,0.026490811143999052,0.020993470286131532,0.005687064323697902,1.410205702302882,6.9181439282016015,535167551668.28406
89,89,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,1549976000000.0,983.0,0.983,76181320400.0,188.0,0.02834659303807257,0.020582707059738376,0.005663013753790854,1.3298058416963008,6.535177763620212,506468434467.2502
90,90,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,1552764000000.0,994.8,0.9948,77234481360.0,190.0,0.028307252263311967,0.021071721650144155,0.0057030993555999355,1.3486278970713568,6.710477669342277,520989407387.9295
91,91,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,1555504000000.0,995.28,0.99528,77408101056.0,192.0,0.02878249845000028,0.021573151439231317,0.005673738566283837,1.3358424047078654,6.648171318493212,517062853930.0733
92,92,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,1558198000000.0,1000.68,1.00068,77962878732.0,194.0,0.02900563059109572,0.02022924568274055,0.0057385658163599165,1.3387260260376492,6.69765634853538,521813736348.7565
93,93,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,1560850000000.0,1013.8,1.0138,79119486500.0,196.0,0.03029352442319123,0.02216360974454054,0.005739805239654554,1.2993505197657342,6.586631628979437,514037198904.6276
94,94,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,1563456000000.0,1016.72,1.0167199999999998,79479849216.0,198.0,0.029711775571454376,0.02185968113012834,0.005722316080195,1.3355245541319145,6.786583267868801,530526216482.45435
95,95,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,1566020000000.0,1022.76,1.02276,80083130760.0,200.0,0.030585611270721527,0.021287155819419215,0.005665114335940991,1.3088274611336224,6.694863550725185,524214510885.33264
96,96,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,1568542000000.0,1024.24,1.02424,80328172904.0,202.0,0.030236562009231423,0.02104062388566017,0.005746604852379108,1.34509305802644,6.8810551143372125,539661197557.6361
97,97,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,1571022000000.0,1035.12,1.0351199999999998,81309814632.0,204.0,0.03151691218992255,0.021011751585581905,0.005709935177397797,1.3010694541350936,6.727388946707185,528443801891.6908
98,98,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,1573460000000.0,1024.6,1.0246,80608355800.0,206.0,0.0324302626057397,0.022258824678392745,0.005532578730175177,1.2783424648047503,6.5505262382620675,515349550742.7917
99,99,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,1575860000000.0,1022.76,1.02276,80586328680.0,208.0,0.03149648642086504,0.020651826165836117,0.0056997815591110805,1.3246190120814811,6.776817185704383,533965756513.20544
100,100,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,1578218000000.0,1028.4,1.0284,81151969560.0,210.0,0.03325128748741918,0.022051283207911037,0.005769415780719907,1.2648856112656668,6.503769661969582,513218317418.7156
101,101,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,1580540000000.0,1037.24,1.03724,81969965480.0,212.0,0.03332471657833594,0.022529872141126644,0.0057196177585848735,1.276108848694072,6.618952302025537,523075943572.1722
102,102,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,1582822000000.0,1043.8,1.0438,82607480180.0,214.0,0.03437618484493214,0.021763736789273336,0.00564487134661463,1.2469962624284632,6.5080260144708815,515052337613.8415
103,103,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,1585066000000.0,1031.4,1.0313999999999999,81741853620.0,216.0,0.03594753231675895,0.020913525349490293,0.005686527393893592,1.2020808235816167,6.199459975555781,491327661280.71497
104,104,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,1587276000000.0,1058.04,1.05804,83970074952.0,218.0,0.03342531099000553,0.02211379065108512,0.005743689718671841,1.3045636729111751,6.901381283995173,547719843946.73615
105,105,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,1589446000000.0,1057.44,1.05744,84037188912.0,220.0,0.03608713436547986,0.0220578883029508,0.005658534277356369,1.2207397097397168,6.455022459904634,512995481440.2792
106,106,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,1591582000000.0,1062.6,1.0626000000000002,84560751660.0,222.0,0.03589062432982246,0.02104251756213539,0.005755725225436087,1.23840496369272,6.580539062477674,523673376106.8169
107,107,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,1593684000000.0,1066.44,1.06644,84978418248.0,224.0,0.035562448801929346,0.021753159491881616,0.005752779830476333,1.260681103829835,6.723304545247302,535741144044.395
108,108,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,1595750000000.0,1061.56,1.06156,84699218500.0,226.0,0.035328771609483736,0.022146351762595155,0.005662833251167154,1.2816243447165228,6.8016720661323005,542688409976.5309
109,109,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,1597782000000.0,1073.6799999999998,1.07368,85775328888.0,228.0,0.0366280110668049,0.02203081307639825,0.005779706431773542,1.2468618346540912,6.696723413467812,534995206450.8716
110,110,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,1599780000000.0,1074.6399999999999,1.0746400000000003,85959378960.0,230.0,0.03718824185648373,0.02221733315913472,0.005700483836061612,1.2408822832483186,6.667459190738475,533323393207.9799
111,111,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,1601746000000.0,1089.52,1.0895199999999998,87256715096.0,232.0,0.0370819704250971,0.02143233894317761,0.005638027112435999,1.2529910783673464,6.827150217924673,546768027647.99866
112,112,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,1603678000000.0,1083.48,1.08348,86877651972.0,234.0,0.03769111259435704,0.020688478230899,0.005699223037961265,1.2441877079174368,6.739275940590035,540381428092.67737
113,113,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,1605578000000.0,1087.72,1.0877199999999996,87320965108.0,236.0,0.03965766681385503,0.02133660017798606,0.005696175135734534,1.1934673402736875,6.492176497403905,521184787817.4385
114,114,0.1,1190,2.25,1,100000.0,0.01715,0.00243,5.72,1607448000000.0,1076.2,1.0762,86496776880.0,238.0,0.040224770333388726,0.020976769432420626,0.005727665629373551,1.1853667306756503,6.380965088910036,512853478511.913
