Energy[eV],ThetaB[deg],Reflectivity_1,Reflectivity_2
15900,13.775418224161848,0.9801345367091072,0.9606637100499762
15950,13.731388578828941,0.9802618220866103,0.9609132398405612
16000,13.687642307505966,0.9803865384402158,0.9611577647547888
16050,13.644176655770487,0.9805088528523471,0.9613976105218257
16100,13.600988905143055,0.9806289212822084,0.9616330812551076
16150,13.55807035583837,0.9807491953186679,0.9618689841182145
16200,13.515430392820786,0.9808776938116337,0.962121050217229
16250,13.473060385286056,0.9810037204928391,0.9623682996207924
16300,13.430957752739445,0.9811274358136073,0.9626110453061841
16350,13.38911994779214,0.9812489896510174,0.9628495796911424
16400,13.34754445562688,0.9813685221859191,0.9630841763373748
16450,13.30622277681545,0.9814928980537053,0.9633283089298612
16500,13.265164493438958,0.9816040640648401,0.9635465385886107
16550,13.224361168632905,0.9817067950986903,0.9637482315429419
16600,13.183810412727102,0.9818074157506428,0.9639458016229555
16650,13.14350986610256,0.9819060545723298,0.9641395000057992
16700,13.103457198716132,0.9820028319602312,0.9643295619779141
16750,13.063644092975753,0.9821060668279084,0.964532326500184
16800,13.02408030991711,0.9822108211870625,0.9647380972569637
16850,12.98475758880385,0.982313491281704,0.9649397951540503
16900,12.94567371332142,0.9824142038860016,0.9651376679969664
16950,12.906826494486614,0.9825130777581957,0.9653319479658824
17000,12.868213770223765,0.9826102242781273,0.9655228528559116
17050,12.829827388290335,0.9827126997057388,0.9657242501629416
17100,12.79167727250287,0.982817728526663,0.9659306875063095
17150,12.753755322385345,0.9829208022343536,0.9661333034650254
17200,12.716059479410138,0.9830220393385876,0.9663323298253956
17250,12.678587709953636,0.9831215509850033,0.9665279840111585
17300,12.641338004917507,0.9832194415316201,0.9667204702057509
17350,12.604302362698387,0.9833188777794686,0.9669160153974735
17400,12.567490855456935,0.9834246134304668,0.9671239703008632
17450,12.530895528808399,0.9835284930960774,0.9673282967318407
17500,12.494514468104871,0.9836306290288773,0.9675292143637448
17550,12.458345781431294,0.9837311266003296,0.9677269294423536
17600,12.422387599266258,0.9838299394761513,0.9679213498096475
17650,12.386638074148902,0.9839088394282298,0.9680766043050061
17700,12.351089363693244,0.9839936263714729,0.9682434567396818
17750,12.315751696900989,0.9840800534800591,0.968413551657316
17800,12.280617273894867,0.98416480139666,0.9685803563081271
17850,12.245684332242773,0.9842479657218535,0.9687440580276069
17900,12.210951129994788,0.9843296363229155,0.9689048329436031
17950,12.176415945384118,0.9844098977662576,0.9690628468201739
18000,12.142077076533289,0.9844888297110738,0.9692182558258796
18050,12.10792682450698,0.984574802765495,0.9693875422407134
18100,12.073975559662513,0.9846610803608465,0.9695574431773895
18150,12.040215621420083,0.984745807606362,0.9697243055983061
18200,12.00664538462305,0.984829072326319,0.9698883016991181
18250,11.973263242610363,0.9849109571928305,0.9700495935984976
18300,11.940067606952166,0.9849915401066975,0.970208334081764
18350,11.907056907189947,0.9850708945447797,0.9703646672792525
18400,11.874223573922661,0.9851554857721243,0.9705313311469103
18450,11.841578105189786,0.9852420702089011,0.9707019369095212
18500,11.809112966273508,0.9853272037548952,0.9708696984594408
18550,11.7768266560903,0.9854109683413081,0.9710347765273546
18600,11.744717690293978,0.9854934411771705,0.9711973226032212
18650,11.71278460104137,0.9855746950928577,0.9713574796073794
18700,11.681025936761905,0.9856547988539047,0.9715153825037314
18750,11.649434245272575,0.9857354850509338,0.9716744464885997
18800,11.618020140189271,0.9858227690906645,0.9718465320575855
