,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,10000.0,10.0,10.0,0.0099844595003796,0.0112231090486149,0.0104911634176511,242000000000000.0,156000000000000.0,126000000000000.0,0.1001558083882373,10.015580838823732,242377056299534.38,156243061085650.22,126196318569179.05,0.0010013446953661,0.0006454949275914,0.0005213612876699,0.0004818221638195,0.0003105961056026,0.0002508660852944
1,1,2.25,0.02,105,1,100000.0,,10000.0,10.0,10.5,0.0104855320484119,0.0107898137683656,0.0102305606112591,242000000000000.0,156000000000000.0,126000000000000.0,0.1001380417563403,10.013804175634032,242334061050343.6,156215345139890.94,126173932612988.8,0.0010580478840031,0.0006820473962995,0.0005508844354727,0.0005369240685088,0.0003461163416833,0.0002795555067442
2,2,2.25,0.02,110,1,100000.0,,10000.0,10.0,11.0,0.0106213312333554,0.0106348391224912,0.0100199703179966,242000000000000.0,156000000000000.0,126000000000000.0,0.1049572722380524,10.49572722380524,253996598816086.8,163733344691361.75,132246163019946.0,0.0010961052636104,0.0007065802525753,0.0005706994347723,0.0006062564665268,0.0003908099536288,0.0003156541933156
3,3,2.25,0.02,115,1,100000.0,,10000.0,10.0,11.5,0.0114859610280849,0.0104635732793984,0.0100556143071936,242000000000000.0,156000000000000.0,126000000000000.0,0.1001222638724319,10.01222638724319,242295878571285.25,156190731640993.78,126154052479264.22,0.0011371442666619,0.0007330351471044,0.0005920668495843,0.0006603938348687,0.0004257084224774,0.0003438414181548
4,4,2.25,0.02,120,1,100000.0,,10000.0,10.0,12.0,0.0119748711965847,0.0101694055903969,0.0093963079712828,242000000000000.0,156000000000000.0,126000000000000.0,0.1002108843007221,10.02108843007222,242510340007747.7,156328979509126.6,126265714218909.95,0.0011758375191494,0.0007579779049062,0.0006122129231935,0.0007251479511573,0.0004674507453741,0.0003775563712637
5,5,2.25,0.02,125,1,100000.0,,10000.0,10.0,12.5,0.0124714540495324,0.0101760648767055,0.0097475088563595,242000000000000.0,156000000000000.0,126000000000000.0,0.1002299782723133,10.022997827231334,242556547418998.25,156358766104808.8,126289772623114.84,0.0012242976239857,0.0007892166501726,0.0006374442174471,0.0007622143271096,0.0004913447728475,0.0003968553934537
6,6,2.25,0.02,130,1,100000.0,,10000.0,10.0,13.0,0.0129750527515929,0.00970021502433,0.0088771832750001,242000000000000.0,156000000000000.0,126000000000000.0,0.1001926596923488,10.019265969234883,242466236455484.2,156300549120064.2,126242751212359.56,0.00127150536943,0.0008196480893846,0.0006620234568106,0.0008032741720799,0.000517813102663,0.0004182336598432
7,7,2.25,0.02,135,1,100000.0,,10000.0,10.0,13.5,0.0130276006512935,0.0097675630494005,0.0089314380026893,242000000000000.0,156000000000000.0,126000000000000.0,0.1050000714752849,10.5000071475285,254100172970189.7,163800111501444.56,132300090058859.08,0.0013219797179326,0.0008521852727168,0.0006883034895021,0.0008403959584594,0.0005417428492548,0.0004375615320904
8,8,2.25,0.02,140,1,100000.0,,10000.0,10.0,14.0,0.0139708914921561,0.0097831029933077,0.008716873842704,241906596791899.6,156000000000000.0,126000000000000.0,0.1002093028599533,10.02093028599534,242412914217400.9,156326512461527.3,126263721603541.28,0.0013781721018298,0.0008887514881225,0.0007178377404066,0.0008807749326125,0.0005679914946914,0.0004587623610969
9,9,2.25,0.02,145,1,100000.0,,10000.0,10.0,14.5,0.0144677088751271,0.0098836118525199,0.0086818305174139,241021867154659.97,156000000000000.0,126000000000000.0,0.1002241998107072,10.022419981070724,241562237724583.7,156349751704703.25,126282491761491.08,0.0014227880294938,0.0009208912669264,0.0007437967925175,0.0009145482206049,0.0005919360101995,0.0004781021620842
10,10,2.25,0.02,150,1,100000.0,,10000.0,10.0,15.0,0.0149807429511889,0.0094185058428999,0.0088124875330951,241000000000000.0,156000000000000.0,126000000000000.0,0.1001286821986302,10.01286821986302,241310124098698.8,156200744229863.12,126162139570274.08,0.001470731530172,0.0009520087913147,0.0007689301776003,0.0009547125562527,0.0006179882106864,0.0004991443240159
11,11,2.25,0.02,155,1,100000.0,,10000.0,10.0,15.5,0.0154687331698147,0.0091700217060006,0.0082637380970796,241000000000000.0,156000000000000.0,126000000000000.0,0.1002023194580434,10.020231945804344,241487589893884.7,156315618354547.75,126254922517134.72,0.0015253817584824,0.0009873840428351,0.000797502496136,0.0009812543769645,0.0006351688083255,0.0005130209605706
12,12,2.25,0.02,160,1,100000.0,,10000.0,10.0,16.0,0.0158783677564215,0.0090297845791222,0.0083685138939677,241000000000000.0,156000000000000.0,126000000000000.0,0.1007862802131735,10.078628021317355,242894935313748.3,157226597132550.75,126990713068598.66,0.0015740316013903,0.001018875227456,0.0008229376837144,0.0010093141689281,0.0006533319931651,0.0005276912252487
13,13,2.25,0.02,165,1,100000.0,,10000.0,10.0,16.5,0.016443215625448,0.0088781020011881,0.008433953089748,241000000000000.0,156000000000000.0,126000000000000.0,0.1003494452584223,10.034944525842237,241842163072797.9,156545134603138.9,126440301025612.16,0.0016193974495847,0.0010482406727602,0.0008466559279986,0.0010339486972675,0.0006692779949117,0.0005405706881979
14,14,2.25,0.02,170,1,100000.0,,10000.0,10.0,17.0,0.0169612033340982,0.0085816143408342,0.0079664027494956,240598222335152.75,156000000000000.0,126000000000000.0,0.1002292928232408,10.022929282324082,241149896791812.25,156357696804255.7,126288908957283.44,0.0016685719489928,0.0010818750924946,0.0008738221900918,0.0010580489816759,0.0006860218647481,0.0005540945830658
15,15,2.25,0.02,175,1,100000.0,,10000.0,10.0,17.5,0.0174690736137861,0.0084781753895199,0.0081167804750438,240000000000000.0,156000000000000.0,126000000000000.0,0.1001770906587986,10.017709065879858,240425017581116.6,156276261427725.84,126223134230086.22,0.0017237397383715,0.0011204308299414,0.000904963362645,0.0010775547588634,0.0007004105932612,0.0005657162484033
16,16,2.25,0.02,180,1,100000.0,,10000.0,10.0,18.0,0.0179836886293867,0.0087726308503345,0.0077250062011446,240000000000000.0,156000000000000.0,126000000000000.0,0.1000907314775728,10.00907314775728,240217755546174.75,156141541105013.56,126114321661741.77,0.0017819872835594,0.0011582917343136,0.0009355433238687,0.0011006397468528,0.0007154158354543,0.0005778358670977
17,17,2.25,0.02,185,1,100000.0,,10000.0,10.0,18.5,0.0184799268513924,0.0081591857761385,0.0075774396464882,240000000000000.0,156000000000000.0,126000000000000.0,0.1001087474971359,10.01087474971359,240260993993126.1,156169646095532.0,126137021846391.23,0.0018345458108502,0.0011924547770526,0.0009631365506963,0.0011210997989027,0.0007287148692867,0.0005885773944239
18,18,2.25,0.02,190,1,100000.0,,10000.0,10.0,19.0,0.0189689916822737,0.0083874123311806,0.0076686039234718,240000000000000.0,156000000000000.0,126000000000000.0,0.1001637711325419,10.01637711325419,240393050718100.62,156255482966765.4,126206351627002.8,0.0018869774455485,0.0012265353396065,0.000990663158913,0.0011423349326022,0.0007425177061914,0.0005997258396161
19,19,2.25,0.02,195,1,100000.0,,10000.0,10.0,19.5,0.0194784332737739,0.0083469992925396,0.0073229188562145,240000000000000.0,156000000000000.0,126000000000000.0,0.1001108379127079,10.011083791270796,240266010990499.1,156172907143824.44,126139655770012.05,0.0019415835578547,0.0012620293126056,0.0010193313678737,0.0011625400531377,0.0007556510345395,0.0006103335278973
20,20,2.25,0.02,200,1,100000.0,,10000.0,10.0,20.0,0.0193264590650729,0.0081894368759327,0.0073052237365803,239289849169121.7,156000000000000.0,126000000000000.0,0.1048663155276454,10.486631552764544,250934448255317.97,163591452223126.88,132131557564833.23,0.0019888491604728,0.0012965885101731,0.0010472445659091,0.0011799709515077,0.0007692573215051,0.0006213232212157
21,21,2.25,0.02,205,1,100000.0,,10000.0,10.0,20.5,0.0198186717101176,0.0080986909391724,0.0072949186041821,239000000000000.0,156000000000000.0,126000000000000.0,0.1048327374281291,10.483273742812916,250550242453228.56,163539070387881.44,132089249159442.7,0.0020386130521705,0.0013306428290318,0.0010747499772949,0.0011980640488048,0.0007819999649102,0.0006316153562736
22,22,2.25,0.02,210,1,100000.0,,10000.0,10.0,21.0,0.020977089943808,0.0079863349112655,0.0073555049942492,239000000000000.0,156000000000000.0,126000000000000.0,0.100109270905025,10.01092709050251,239261157463009.97,156170462611839.12,126137681340331.6,0.0020925972305555,0.0013658793638772,0.0011032102554393,0.0012182440973779,0.00079517187946,0.0006422542103331
23,23,2.25,0.02,215,1,100000.0,,10000.0,10.0,21.5,0.0214046312675847,0.0081940194480024,0.0071911553617523,238635664555052.62,156000000000000.0,126000000000000.0,0.1004504985614896,10.04504985614897,239710714791074.5,156702777755923.94,126567628187477.05,0.002142443132181,0.0014005497847248,0.0011312132876623,0.0012395402260812,0.0008103075272894,0.0006544791566568
24,24,2.25,0.02,220,1,100000.0,,10000.0,10.0,22.0,0.0219276607016669,0.0077083120034354,0.006891655433765,238000000000000.0,156000000000000.0,126000000000000.0,0.1003318336097334,10.033183360973348,238789763991165.7,156517660431184.22,126418110348264.2,0.0021904544747323,0.001435760075875,0.0011596523689759,0.0012602260993884,0.0008260305525402,0.0006671785232056
25,25,2.25,0.02,225,1,100000.0,,10000.0,10.0,22.5,0.0224533742603304,0.0080379208422134,0.0070604869499792,238000000000000.0,156000000000000.0,126000000000000.0,0.1002087639127062,10.02087639127062,238496858112240.7,156325671703821.66,126263042530009.8,0.0022434120087307,0.001470471736815,0.0011876887105045,0.0012842754501034,0.0008417939925047,0.0006799105324077
26,26,2.25,0.02,230,1,100000.0,,10000.0,10.0,23.0,0.0229522532282717,0.0079100375502062,0.006880598540016,238000000000000.0,156000000000000.0,126000000000000.0,0.1002082655794422,10.020826557944227,238495672079072.5,156324894303929.88,126262414630097.2,0.0022958090043147,0.0015048159860214,0.0012154282964019,0.001309260542848,0.0008581707759844,0.0006931379344489
27,27,2.25,0.02,235,1,100000.0,,10000.0,10.0,23.5,0.0234722528318016,0.007775799080269,0.006643092645027,238000000000000.0,156000000000000.0,126000000000000.0,0.1001183368484348,10.011833684843484,238281641699274.9,156184605483558.34,126149104429027.9,0.0023501983898408,0.0015404661714922,0.0012442226769745,0.0013330570133921,0.0008737684625595,0.0007057360659135
28,28,2.25,0.02,240,1,100000.0,,10000.0,10.0,24.0,0.0239384126489298,0.0076714594578296,0.0067113797421672,237212018733619.25,156000000000000.0,126000000000000.0,0.1002582320447383,10.025823204473838,237824576179960.25,156402841989791.84,126325372376370.34,0.0023951747418349,0.0015751615863353,0.0012722458966554,0.0013532392735185,0.0008899436369029,0.0007188006298062
29,29,2.25,0.02,245,1,100000.0,,10000.0,10.0,24.5,0.0244738988912666,0.0077350752428249,0.0067391102996205,237000000000000.0,156000000000000.0,126000000000000.0,0.1001066798339065,10.010667983390656,237252831206358.56,156166420540894.25,126134416590722.23,0.0024451215552409,0.0016094470996522,0.0012999380420268,0.00137553976877,0.0009054185819751,0.000731299623903
30,30,2.25,0.02,250,1,100000.0,,10000.0,10.0,25.0,0.0249659998428376,0.007515603687965,0.0067434666287297,237000000000000.0,156000000000000.0,126000000000000.0,0.100136297697694,10.013629769769404,237323025543534.9,156212624408402.7,126171735099094.52,0.0024991988763136,0.001645042298333,0.001328688010192,0.0013998818665091,0.0009214412285883,0.0007442409923213
31,31,2.25,0.02,255,1,100000.0,,10000.0,10.0,25.5,0.0254591193098943,0.0075111669543044,0.0065679647649066,236557834646324.1,156000000000000.0,126000000000000.0,0.1001607879324176,10.016078793241764,236938191097623.9,156250829174571.5,126202592794846.22,0.0025479061968702,0.0016802375930859,0.0013571149790309,0.0014204819729743,0.0009367484620211,0.000756604527017
32,32,2.25,0.02,260,1,100000.0,,10000.0,10.0,26.0,0.0259648831469735,0.007554564672644,0.0063638959446098,236000000000000.0,156000000000000.0,126000000000000.0,0.1001354592666846,10.013545926668469,236319683869375.8,156211316456028.06,126170678676022.69,0.002593311987922,0.0017142231784569,0.0013845648749075,0.0014410717665952,0.0009525728626646,0.0007693857736906
33,33,2.25,0.02,265,1,100000.0,,10000.0,10.0,26.5,0.0256181089528791,0.0072347751263943,0.0065948867478012,236000000000000.0,156000000000000.0,126000000000000.0,0.1048387124449073,10.483871244490736,247419361369981.3,163548391414055.5,132096777680583.23,0.0026471913837874,0.0017498383723341,0.001413330993039,0.00146397444248,0.0009677119196054,0.0007816134735274
34,34,2.25,0.02,270,1,100000.0,,10000.0,10.0,27.0,0.0269022766050949,0.0072344410339067,0.006394665434264,235903648774590.75,156000000000000.0,126000000000000.0,0.1003674417671264,10.036744176712642,236770457310363.7,156573209156717.2,126462976626579.23,0.0026993028096892,0.0017850136718905,0.0014417418119116,0.0014870095041986,0.0009833399519676,0.0007942361150507
35,35,2.25,0.02,275,1,100000.0,,10000.0,10.0,27.5,0.0274426437857147,0.0071827594682581,0.0062587197213421,235018921485584.44,156000000000000.0,126000000000000.0,0.1002105142834923,10.021051428349232,235513669884221.3,156328402282248.0,126265247997200.31,0.0027427067990251,0.001820543886183,0.0014704392926863,0.0015052530477996,0.000999151361824,0.0008070068691656
