,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,Dipole.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
101,101,0.1,3136,100000.0,2.97056522202192,8306350000000.0,1029.0,0.5102459263710748,3136.0,0.364723307092845,0.0775139616642717,0.0274918305015944,42382812505.12377,8.598298872086314,4.387246973203049,364420088958.6515,5.756951923916637e-06,2.487292206637177e-06
102,102,0.1,3176,100000.0,3.01691424785678,8295070000000.0,895.0,0.4293684402002712,3176.0,0.3513394955189142,0.0899594493624773,0.0272439425271795,35616412672.520645,9.039689646360928,3.881357443352533,321961316876.30304,4.900615145632901e-06,2.090297546588672e-06
103,103,0.1,3216,100000.0,3.06375935418538,8283440000000.0,832.0,0.3877862722216409,3216.0,0.3874599149248752,0.1222207085228473,0.0290450543776039,32122043187.716293,8.300213457238673,3.218708835226483,266619815140.68457,4.476567470202623e-06,1.8843356196392708e-06
104,104,0.1,3256,100000.0,3.11104952756299,8271470000000.0,780.0,0.3873649674675033,3256.0,0.4196828023623311,0.0877340427537785,0.0280196073328235,32040777074.584297,7.758240227315649,3.005270473259202,248580045614.4929,4.52168294537461e-06,1.877955602700363e-06
105,105,0.1,3296,100000.0,3.15875532211423,8259180000000.0,717.0,0.3677364887423047,3296.0,0.3938068679299249,0.1001285822879686,0.0280457723273196,30372018530.906685,8.369584861040309,3.0778017490297143,254201186495.5124,4.339641122048162e-06,1.777958903657463e-06
106,106,0.1,3336,100000.0,3.21715043294896,8246570000000.0,648.0,0.3371547236714017,3336.0,0.3773571476272082,0.1198537715492813,0.0280418868711053,27803700295.86872,8.8404314612205,2.9805932264437645,245796706833.9436,4.021479132196593e-06,1.6248318578863818e-06
107,107,0.1,3376,100000.0,3.26592464868579,8233660000000.0,587.0,0.3089973660085066,3376.0,0.4561702934397544,0.1160821898984982,0.0278218068727426,25441792526.096004,7.400744959833432,2.286810699089261,188288217806.63287,3.724448039127879e-06,1.4839000331343666e-06
108,108,0.1,3416,100000.0,3.31484076721916,8220450000000.0,546.0,0.2899291161328602,3416.0,0.3606186555252861,0.0924785802878844,0.0277961090226238,23833478027.143707,9.472610325786306,2.7463855392262286,225765250059.3225,3.5306053436906657e-06,1.386608931364072e-06
109,109,0.1,3456,100000.0,3.36394029242988,8206950000000.0,452.0,0.242465700746693,3456.0,0.4326909498449822,0.062143852228066,0.0272771598465744,19899038827.430725,7.987225064998845,1.936628122406496,158938101691.8399,2.9823992915761786e-06,1.1545888610696029e-06
110,110,0.1,3496,100000.0,3.42527476229752,8193170000000.0,408.0,0.2200123078514176,3496.0,0.426480639679994,0.1309955443936364,0.0284028819123828,18025982403.19,8.197324039429299,1.8035121801207457,147764818887.9989,2.732981991915345e-06,1.042563322694658e-06
111,111,0.1,3536,100000.0,3.47476477788348,8179130000000.0,403.0,0.2192990537090709,3536.0,0.4095554545119739,0.1221026883508685,0.0265575587619213,17936754691.63473,8.633751451835737,1.893373523346894,154861481860.1228,2.7504266884193607e-06,1.0338675771209205e-06
112,112,0.1,3576,100000.0,3.5240643801977,8164820000000.0,367.0,0.2007287403647895,3576.0,0.3849195043258078,0.0681089418739928,0.0253343176553194,16389140339.052412,9.290254091601351,1.864821001475972,152259278092.71045,2.541300033940607e-06,9.410511811157704e-07
113,113,0.1,3616,100000.0,3.58686317822613,8150260000000.0,308.0,0.1689992276371801,3616.0,0.4353711801868485,0.1302958057954054,0.0280013715748823,13773876450.422035,8.305556648118323,1.4036326586288432,114399711123.16316,2.159268448235061e-06,7.876592717158383e-07
114,114,0.1,3656,100000.0,3.65028608558341,8135450000000.0,291.0,0.1601671632146222,3656.0,0.4594287875843292,0.0968150176174847,0.0276918868885029,13030319479.743982,7.957707698777871,1.274563467804411,103691473641.49394,2.064797046567657e-06,7.418351446881228e-07
115,115,0.1,3696,100000.0,3.69916552933537,8120410000000.0,255.0,0.1346296801771837,3696.0,0.5033212851740245,0.0818059895918078,0.0250315720847835,10932482012.076046,7.343222130417352,0.988615646888106,80279643851.46645,1.7508075889358408e-06,6.194567250517633e-07
116,116,0.1,3736,100000.0,3.74720977948172,8105130000000.0,221.0,0.1110074957231981,3736.0,0.4012605722300577,0.091728001717098,0.0203693672343635,8997301838.109646,9.310658107365732,1.0335528400335612,83770801303.41219,1.4559169965001238e-06,5.072691959238082e-07
117,117,0.1,3776,100000.0,3.81045165225431,8089630000000.0,193.0,0.1017584137514452,3776.0,0.4556403213964586,0.0965250963813889,0.0235430207487315,8231879166.361042,8.287238470088017,0.8432962410961108,68219545708.58331,1.3456332882390373e-06,4.616248607232365e-07
118,118,0.1,3816,100000.0,3.89062691066957,8073910000000.0,179.0,0.0996024243941189,3816.0,0.3870899085386554,0.1002355476913257,0.0229014435197478,8041810103.39921,9.858174847301472,0.98189811489235,79277570088.10493,1.3277416575008318e-06,4.484769216535041e-07
119,119,0.1,3856,100000.0,3.93664721150638,8057980000000.0,152.0,0.0854603883616863,3856.0,0.3685474285312011,0.1030867315384726,0.0216151533790905,6886381002.107016,10.462696796902362,0.8941461315738479,72050116452.99435,1.1481269559149249e-06,3.817694919579498e-07
120,120,0.1,3896,100000.0,4.01765442203109,8041850000000.0,149.0,0.0845865860402991,3896.0,0.3462653217957268,0.150930212985435,0.0262823581037979,6802326369.481798,11.25148767365846,0.9517249301892768,76536291298.42636,1.1450454923740382e-06,3.74818929017142e-07
121,121,0.1,3936,100000.0,4.0610441522259,8025520000000.0,126.0,0.0719865462337865,3936.0,0.3357680835206338,0.1389331023513597,0.0219970422816465,5777294665.301787,11.722376822507382,0.8438534211032955,67723625081.32921,9.816470985207197e-07,3.162982274242794e-07
122,122,0.1,3976,100000.0,4.14177134419615,8008990000000.0,124.0,0.0709812298872373,3976.0,0.511664630517771,0.0791446513220583,0.0234773962252628,5684879603.545852,7.770714962213725,0.5515749051210874,44175578993.65738,9.74754173390773e-07,3.091823166564883e-07
123,123,0.1,4016,100000.0,4.20194187461122,7992280000000.0,91.0,0.0524518416350113,4016.0,0.4747476533621417,0.1297406098890091,0.0213749951636053,4192098048.626687,8.459230859929201,0.4437022374190075,35461925180.79185,7.252552941762575e-07,2.2642487421218666e-07
124,124,0.1,4056,100000.0,4.26046906476449,7975390000000.0,95.0,0.0546303272834606,4056.0,0.4275328185735353,0.1304759525662646,0.0201345716979805,4356981659.132394,9.486990995294484,0.518277423008182,41334645766.85224,7.603658291111615e-07,2.3365966412997441e-07
125,125,0.1,4096,100000.0,4.33916476461335,7958320000000.0,82.0,0.0474939004857453,4096.0,0.5139664767315584,0.1410657072240424,0.0220579933253969,3779716581.137172,7.969391361957088,0.3784974802767488,30122040672.36056,6.652208113007051e-07,2.012217193682001e-07
126,126,0.1,4136,100000.0,4.39375723050564,7941090000000.0,48.0,0.0277109974112083,4136.0,0.4615908350960616,0.1544242391907012,0.0191737875075993,2200555244.3217287,8.960316552080714,0.2482993087783164,19717671579.464005,3.905057597867515e-07,1.1626540097858768e-07
127,127,0.1,4176,100000.0,4.4693171924677,7923690000000.0,52.0,0.0301556742616995,4176.0,0.4688615052242309,0.1145955478451317,0.0188905330331035,2389442145.9068594,8.906681298143354,0.268586979979582,21281999673.94415,4.274354277930263e-07,1.252705030709899e-07
128,128,0.1,4216,100000.0,4.51798023073832,7906130000000.0,56.0,0.0324103504222646,4216.0,0.485706524556763,0.1477665452681659,0.0203892487476928,2562404437.839789,8.680138698666564,0.2813263369376432,22242025922.52809,4.619528778242185e-07,1.332606169294251e-07
129,129,0.1,4256,100000.0,4.6141951946457,7888420000000.0,57.0,0.0329219941631868,4256.0,0.463793113548958,0.1343861340131805,0.0194709129031349,2597025171.9676666,9.176505376358367,0.3021088564389232,23831615453.099308,4.717403641514102e-07,1.3396326089144628e-07
130,130,0.1,4296,100000.0,4.6822403967796,7870560000000.0,35.0,0.0202151847311263,4296.0,0.4990380350071875,0.1093777663859065,0.0204639364002449,1591048243.374134,8.608562271086463,0.174023676579417,13696637879.388964,2.91126563714594e-07,8.13825427909905e-08
131,131,0.1,4336,100000.0,4.77464856910558,7852550000000.0,44.0,0.0251469673329677,4336.0,0.4635034310510582,0.1228426638879562,0.019584435139872,1974678183.304958,9.35483905732374,0.2352458321796907,18472796594.82631,3.638745077522729e-07,1.0014363105967496e-07
132,132,0.1,4376,100000.0,4.83501779085518,7834410000000.0,19.0,0.0108574669034047,4376.0,0.5655970495879991,0.1253455713104007,0.0210377841425199,850618472.8270286,7.736956908080821,0.0840037535625559,6581198469.480238,1.578163531593731e-07,4.276059077440074e-08
133,133,0.1,4416,100000.0,4.85986029179908,7816120000000.0,29.0,0.0162171615702064,4416.0,0.5277999411850943,0.1580408434409218,0.0217349809746255,1267552808.9212186,8.36680654053228,0.1356858534944719,10605369132.152117,2.367230886799411e-07,6.31520612831575e-08
134,134,0.1,4456,100000.0,4.93811886690595,7797710000000.0,33.0,0.0175731717718127,4456.0,0.4694008067041567,0.1437002241692787,0.0180262794676278,1370304972.56782,9.492953434160642,0.1668213013203247,13008241295.185093,2.575361313356014e-07,6.76519421940527e-08
135,135,0.1,4496,100000.0,5.04311620735308,7779170000000.0,30.0,0.015827230682105,4496.0,0.6045999434358924,0.1261936306379909,0.0222011024441886,1231227181.05311,7.436322230613515,0.1176963873703859,9155802057.400854,2.328079856792177e-07,6.022402436754969e-08
136,136,0.1,4536,100000.0,5.1439527597377,7760510000000.0,20.0,0.0109435235134318,4536.0,0.548275027894066,0.138693448980412,0.0182634682222443,849273236.612232,8.273220134469476,0.0905381790733647,7026224440.806376,1.6152689979729818e-07,4.114943129394557e-08
137,137,0.1,4576,100000.0,5.16882861700551,7741730000000.0,11.0,0.0060789439910738,4576.0,0.480422070178537,0.0945348281843151,0.0163659685273487,470615430.6401608,9.524957915233667,0.0579016856840409,4482592171.1071,9.00064657879885e-08,2.258532715209422e-08
138,138,0.1,4616,100000.0,5.25364767820562,7722840000000.0,12.0,0.0065763918213196,4616.0,0.3399969805317612,0.1670139758998515,0.0161796577140763,507884218.1336027,13.576591159075871,0.0892849830599472,6895336385.746832,9.76542613508496e-08,2.4137813572422e-08
139,139,0.1,4656,100000.0,5.3293036223888,7703830000000.0,9.0,0.0049236403502474,4656.0,0.7453752377895116,0.143403506038768,0.0254004911872175,379308882.3944682,6.246518215184953,0.0307556091328403,2369359843.058493,7.330504022847678e-08,1.784977936036266e-08
140,140,0.1,4696,100000.0,5.35604891573161,7684720000000.0,11.0,0.0059180963372231,4696.0,0.4858733584363069,0.1245558975357004,0.0182135956280136,454789132.8458538,9.66506995796848,0.0571988151172586,4395568785.078997,8.832028502574988e-08,2.1188520506759425e-08
141,141,0.1,4736,100000.0,5.48516515738505,7665510000000.0,10.0,0.0053219507904239,4736.0,0.5529886780410097,0.1495720957454143,0.0230186305389954,407954670.0350231,8.564370642772506,0.0455791591117863,3493874999.629896,7.959152466634881e-08,1.8814424428403303e-08
142,142,0.1,4776,100000.0,5.52251087964269,7646200000000.0,13.0,0.0067972240390839,4776.0,0.5513473561734419,0.1055327647245983,0.0197315848140865,519729344.4764369,8.662415710392152,0.0588803803032159,4502111638.744501,1.0183985860359649e-07,2.3724653644015946e-08
143,143,0.1,4816,100000.0,5.58384346440811,7626790000000.0,7.0,0.0035733419657485,4816.0,0.4332443740543156,0.0700791377622512,0.0168976980379761,272531287.7095169,11.116128190960003,0.0397217273613983,3029492730.2263927,5.3622909234183895e-08,1.2312088844202282e-08
144,144,0.1,4856,100000.0,5.66961940354871,7607280000000.0,3.0,0.001521860139075,4856.0,0.5374476819782437,0.2587270652745684,0.0152056226028604,115772161.98782872,9.035298063108169,0.0137504599669063,1046035990.970474,2.2867858127746122e-08,5.175683014126519e-09
145,145,0.1,4896,100000.0,5.69197928332433,7587690000000.0,6.0,0.0031007993308295,4896.0,0.744012596229504,0.1132560678457089,0.0198680994708792,235279040.74542204,6.580533750116431,0.0204049146488624,1548261668.3202689,4.6643984887075774e-08,1.0407371921984296e-08
146,146,0.1,4936,100000.0,5.77981050647594,7568010000000.0,5.0,0.002536599805432,4936.0,0.6948213635733128,0.0419618784321214,0.0212921674427263,191970126.9350784,7.103984216339064,0.018019964980958,1363752751.7554033,3.8188885539724886e-08,8.401333172359095e-09
147,147,0.1,4976,100000.0,5.84309365791407,7548250000000.0,3.0,0.0015074324898465,4976.0,0.6328175556184383,0.0222286485493503,0.0250808227158123,113784772.91484424,7.8632458215181265,0.0118533122270067,894717640.1750379,2.2707579221843708e-08,4.926272361249044e-09
148,148,0.1,5016,100000.0,5.87732309837458,,,,5016.0,,,,,,,,,
149,149,0.1,5056,100000.0,5.97462265476542,7508490000000.0,2.0,0.0009610981229205,5056.0,0.4173029263934922,0.1434842014655371,0.0101943401499951,72163956.44967738,12.115898739786187,0.0116445675363039,874331189.0066314,1.4483829027356381e-08,3.05689842002588e-09
150,150,0.1,5096,100000.0,5.98670584712395,,,,5096.0,,,,,,,,,
151,151,0.1,5136,100000.0,6.05619589798946,7468430000000.0,,,5136.0,,,,,,,,,
152,152,0.1,5176,100000.0,6.07823469786764,7448300000000.0,,,5176.0,,,,,,,,,
153,153,0.1,5216,100000.0,6.14920264259965,,,,5216.0,,,,,,,,,
154,154,0.1,5256,100000.0,6.21171128479502,7407840000000.0,,,5256.0,,,,,,,,,
155,155,0.1,5296,100000.0,6.20937265815489,7387520000000.0,,,5296.0,,,,,,,,,
156,156,0.1,5336,100000.0,6.29748096597792,7367140000000.0,,,5336.0,,,,,,,,,
157,157,0.1,5376,100000.0,6.33136271650017,,,,5376.0,,,,,,,,,
158,158,0.1,5416,100000.0,6.36614235030186,7326220000000.0,,,5416.0,,,,,,,,,
159,159,0.1,5456,100000.0,6.40184070985492,7305680000000.0,,,5456.0,,,,,,,,,
160,160,0.1,5496,100000.0,6.43847955608377,7285090000000.0,,,5496.0,,,,,,,,,
161,161,0.1,5536,100000.0,6.47608160855513,7264460000000.0,,,5536.0,,,,,,,,,
162,162,0.1,5576,100000.0,6.51467058819009,7243790000000.0,,,5576.0,,,,,,,,,
163,163,0.1,5616,100000.0,6.61780373571361,7223070000000.0,,,5616.0,,,,,,,,,
164,164,0.1,5656,100000.0,6.65949546873268,7202310000000.0,,,5656.0,,,,,,,,,
165,165,0.1,5696,100000.0,6.5091839297979,7181520000000.0,,,5696.0,,,,,,,,,
166,166,0.1,5736,100000.0,6.54984666055737,7160690000000.0,,,5736.0,,,,,,,,,
167,167,0.1,5776,100000.0,6.59156613541509,7139820000000.0,,,5776.0,,,,,,,,,
168,168,0.1,5816,100000.0,6.44331800086203,7118930000000.0,,,5816.0,,,,,,,,,
169,169,0.1,5856,100000.0,6.48400425509237,7098000000000.0,,,5856.0,,,,,,,,,
170,170,0.1,5896,100000.0,6.40053728632138,7077050000000.0,,,5896.0,,,,,,,,,
171,171,0.1,5936,100000.0,6.91085639789351,7056080000000.0,,,5936.0,,,,,,,,,
172,172,0.1,5976,100000.0,7.43256615550895,7035070000000.0,,,5976.0,,,,,,,,,
