,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,214.7,0.2147,,0.0008574715250944108,0.0165112565898503,0.0010044819292773135
1,1,2.5,0.01,2400,1,100000.0,150,,306.1,0.3061,,0.0012323255490883863,0.0120784174438785,0.0009710211720141231
2,2,2.5,0.01,2400,1,100000.0,200,,374.8,0.3747999999999999,,0.0020821607085565576,0.01208113517074408,0.0010673093229534648
3,3,2.5,0.01,2400,1,100000.0,250,,422.4,0.4224,,0.002053252421933394,0.01053087158175394,0.0010766162127530327
4,4,2.5,0.01,2400,1,100000.0,300,,488.9,0.4889,,0.0028909055371457272,0.00958239667462592,0.0011634196929754955
5,5,2.5,0.01,2400,1,100000.0,350,,530.2,0.5302,,0.0034279306021687715,0.00887829057033577,0.0011138580272765796
6,6,2.5,0.01,2400,1,100000.0,400,,566.9,0.5668999999999998,,0.004268153652981254,0.008812970004831045,0.001144244985667817
7,7,2.5,0.01,2400,1,100000.0,450,,609.3,0.6093,,0.004884630577606686,0.00787593954027154,0.0011483219853323694
8,8,2.5,0.01,2400,1,100000.0,500,,642.8,0.6428,,0.0048482952285610285,0.007728210495640905,0.0011746950248099704
9,9,2.5,0.01,2400,1,100000.0,550,,689.6,0.6896,,0.0057611878846842044,0.007374811336489741,0.001204662951346606
10,10,2.5,0.01,2400,1,100000.0,600,,709.2,0.7092,,0.00674675095974635,0.007609609753628251,0.0011992107970263178
11,11,2.5,0.01,2400,1,100000.0,650,,750.0,0.75,,0.006733323973026018,0.0071713935992626715,0.0011725692362421851
12,12,2.5,0.01,2400,1,100000.0,700,,770.7,0.7706999999999998,,0.00805557278346214,0.007126518518638251,0.0011860911633750145
13,13,2.5,0.01,2400,1,100000.0,750,,806.5,0.8065000000000001,,0.008451512274928064,0.006670099086385285,0.0011944994729791247
14,14,2.5,0.01,2400,1,100000.0,800,,832.1,0.8321000000000002,,0.009483468591099609,0.006400494625474283,0.0011835000695925367
15,15,2.5,0.01,2400,1,100000.0,850,,861.0,0.8610000000000002,,0.010245919699616478,0.006768637687134436,0.00119111364334645
16,16,2.5,0.01,2400,1,100000.0,900,,879.3999999999999,0.8794,,0.01028050673777443,0.0064289690966454925,0.0011939811593337207
17,17,2.5,0.01,2400,1,100000.0,950,,910.6,0.9106,,0.011219391904091935,0.006390192214880365,0.0012176388986732136
18,18,2.5,0.01,2400,1,100000.0,1000,,943.1,0.9431,,0.012698614945929877,0.00633885233686651,0.0011990584215801924
19,19,2.5,0.01,2400,1,100000.0,1050,,944.2,0.9441999999999998,,0.012531900701856105,0.006049141884347079,0.0012217570748077056
20,20,2.5,0.01,2400,1,100000.0,1100,,985.2,0.9852,,0.01439086950751971,0.005976428171718725,0.0012081919060094406
21,21,2.5,0.01,2400,1,100000.0,1150,,1010.6,1.0105999999999995,,0.014781549167992123,0.005717499902800556,0.0012239861522456656
22,22,2.5,0.01,2400,1,100000.0,1200,,1034.8,1.0348,,0.015125325032181535,0.006204594780352872,0.0012204019885979048
23,23,2.5,0.01,2400,1,100000.0,1250,,1048.7,1.0487,,0.015970185578316885,0.0054628142630602766,0.0012359435934663997
24,24,2.5,0.01,2400,1,100000.0,1300,,1083.3,1.0833,,0.01666947075641474,0.006118013816192474,0.0012184380329003388
25,25,2.5,0.01,2400,1,100000.0,1350,,1091.9,1.0919,,0.018647092290643746,0.0055047187967826525,0.001234381023426253
26,26,2.5,0.01,2400,1,100000.0,1400,,1103.1,1.1031,,0.01885868611789192,0.0062171014001460734,0.0012304154687946104
27,27,2.5,0.01,2400,1,100000.0,1450,,1113.1,1.1131,,0.01986639297613237,0.005607464218187394,0.0012353764360609073
28,28,2.5,0.01,2400,1,100000.0,1500,,1166.2,1.1662,,0.020783775345876165,0.005613825156720971,0.0012339028535971795
29,29,2.5,0.01,2400,1,100000.0,1550,,1154.1,1.1541,,0.02136245280910316,0.005515436435213649,0.0012169244234093207
30,30,2.5,0.01,2400,1,100000.0,1600,,1183.0,1.183,,0.02232452571822705,0.00548951524743516,0.0012279495197335098
31,31,2.5,0.01,2400,1,100000.0,1650,,1205.5,1.2055,,0.024351097094222496,0.005229743765766734,0.0012387285643017728
32,32,2.5,0.01,2400,1,100000.0,1700,,1231.7,1.2316999999999996,,0.024206653442843163,0.005524771988955659,0.0012362185399893495
33,33,2.5,0.01,2400,1,100000.0,1750,,1221.2,1.2212,,0.025150205225145328,0.005476547582881931,0.0012305342046279655
34,34,2.5,0.01,2400,1,100000.0,1800,,1259.4,1.2594000000000003,,0.02693086263823261,0.005573346769385146,0.0012455370889750516
35,35,2.5,0.01,2400,1,100000.0,1850,,1290.2,1.2902,,0.02831151132015748,0.005492735138183625,0.0012399659642129684
36,36,2.5,0.01,2400,1,100000.0,1900,,1298.0,1.298,,0.028090657698408,0.005465636826093371,0.0012405722993847072
37,37,2.5,0.01,2400,1,100000.0,1950,,1314.9,1.3149,,0.03049869895723987,0.005210142499578946,0.0012505997130272538
38,38,2.5,0.01,2400,1,100000.0,2000,,1335.2,1.3352,,0.03136807002483692,0.005441419598893489,0.0012473828684718348
