,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,2400,1,100000.0,100,,10000.0,10.0,,0.009982425018901465,0.010679458191482563,0.01095301025287133
1,1,2.5,0.01,2400,1,100000.0,150,,10000.0,10.0,,0.014983439526155565,0.008948362447970102,0.00871970803159172
2,2,2.5,0.01,2400,1,100000.0,200,,10000.0,10.0,,0.01990270238745665,0.007690664046901626,0.007592465668060662
3,3,2.5,0.01,2400,1,100000.0,250,,10000.0,10.0,,0.024918607342757467,0.006896026618863233,0.006766142785081491
4,4,2.5,0.01,2400,1,100000.0,300,,10000.0,10.0,,0.02996592744864358,0.00645898096107088,0.006536514089997253
5,5,2.5,0.01,2400,1,100000.0,350,,10000.0,10.0,,0.034961583515681696,0.006203356264383278,0.006148808821458335
6,6,2.5,0.01,2400,1,100000.0,400,,10000.0,10.0,,0.03991153653203298,0.00562972921975544,0.0058036108424118285
7,7,2.5,0.01,2400,1,100000.0,450,,10000.0,10.0,,0.04351066844708639,0.00569917862110932,0.005631685295295737
8,8,2.5,0.01,2400,1,100000.0,500,,10000.0,10.0,,0.04993313672966906,0.005328406348133518,0.005248322712846482
9,9,2.5,0.01,2400,1,100000.0,550,,10000.0,10.0,,0.054927283850634015,0.0053426004582432084,0.00514290236343311
10,10,2.5,0.01,2400,1,100000.0,600,,10000.0,10.0,,0.05993065007400104,0.005028501890422173,0.004839904831575513
11,11,2.5,0.01,2400,1,100000.0,650,,10000.0,10.0,,0.06480055279836734,0.004768301572464969,0.004782615127207131
12,12,2.5,0.01,2400,1,100000.0,700,,10000.0,10.0,,0.06976425898539787,0.004612080287804477,0.00460015604017095
13,13,2.5,0.01,2400,1,100000.0,750,,10000.0,10.0,,0.0749168991257875,0.004469947708544595,0.0046211892471390206
14,14,2.5,0.01,2400,1,100000.0,800,,10000.0,10.0,,0.07975868372049946,0.0045938769146323805,0.0044470098969329585
15,15,2.5,0.01,2400,1,100000.0,850,,10000.0,10.0,,0.08211548065040397,0.004490241280070727,0.00434152968638644
16,16,2.5,0.01,2400,1,100000.0,900,,10000.0,10.0,,0.08989174237220368,0.004237413343427992,0.004330718455328225
17,17,2.5,0.01,2400,1,100000.0,950,,10000.0,10.0,,0.09473353772610495,0.004255417747394132,0.004178863113764923
18,18,2.5,0.01,2400,1,100000.0,1000,,10000.0,10.0,,0.099740013986368,0.004230770372181407,0.004265219677156857
19,19,2.5,0.01,2400,1,100000.0,1050,,10000.0,10.0,,0.10466560200620507,0.0040886560629707054,0.004092952035863132
20,20,2.5,0.01,2400,1,100000.0,1100,,10000.0,10.0,,0.10623422540745132,0.00409590331989762,0.00409376912436313
21,21,2.5,0.01,2400,1,100000.0,1150,,10000.0,10.0,,0.1148404322368242,0.0038986762319554655,0.004034325795463801
22,22,2.5,0.01,2400,1,100000.0,1200,,10000.0,10.0,,0.11971835732002319,0.004001475305562718,0.003933105790363915
23,23,2.5,0.01,2400,1,100000.0,1250,,10000.0,10.0,,0.1247686121915308,0.0040810759048771055,0.003864564538585272
24,24,2.5,0.01,2400,1,100000.0,1300,,10000.0,10.0,,0.1298393594520985,0.003946592430912396,0.003768969704182519
25,25,2.5,0.01,2400,1,100000.0,1350,,10000.0,10.0,,0.1347812504306512,0.0037351017450329136,0.003771397358341368
26,26,2.5,0.01,2400,1,100000.0,1400,,10000.0,10.0,,0.1397528307876723,0.003840927972675703,0.003812830564421469
27,27,2.5,0.01,2400,1,100000.0,1450,,10000.0,10.0,,0.14448397885707664,0.0036649085423693353,0.0036597887659908105
28,28,2.5,0.01,2400,1,100000.0,1500,,10000.0,10.0,,0.14965070288416654,0.0037813583819079712,0.003689875170057309
29,29,2.5,0.01,2400,1,100000.0,1550,,10000.0,10.0,,0.14985633208343238,0.0036049315263456034,0.00365615064198556
30,30,2.5,0.01,2400,1,100000.0,1600,,10000.0,10.0,,0.1596326175977492,0.0036337709430722654,0.003667534687075281
31,31,2.5,0.01,2400,1,100000.0,1650,,10000.0,10.0,,0.16461764182522756,0.003570608606481244,0.0037251648301176287
32,32,2.5,0.01,2400,1,100000.0,1700,,10000.0,10.0,,0.16972846366153363,0.0036218618295576726,0.0035407188601639574
33,33,2.5,0.01,2400,1,100000.0,1750,,10000.0,10.0,,0.17478218996503983,0.003602190776281415,0.003655423993643288
34,34,2.5,0.01,2400,1,100000.0,1800,,10000.0,10.0,,0.17375490309706235,0.003701606171208344,0.0035561792680486905
35,35,2.5,0.01,2400,1,100000.0,1850,,10000.0,10.0,,0.18468419714355375,0.0034263673698535653,0.0034989767838908207
36,36,2.5,0.01,2400,1,100000.0,1900,,10000.0,10.0,,0.18943434168577597,0.0035302887512297177,0.0035511981328604156
37,37,2.5,0.01,2400,1,100000.0,1950,,10000.0,10.0,,0.1877594825295236,0.0034399868905639246,0.0034982222092983534
38,38,2.5,0.01,2400,1,100000.0,2000,,10000.0,10.0,,0.1997940809177589,0.0034187386168868846,0.003557015634521844
