,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
11,11,0.02,610,500000.0,17.15,2.43,0.81,1.1594574070393264,,1798.0,0.0129366120698815,610.0,0.0477213892310146,0.0004405432509057,0.0004491295600908,-1.0852956618814668e-06,2.0033080875584875e-06,417852569857.174,226390711222.9271,150064700010.62595,12.782528124800573,0.1653626076228954,5341212226219.522,2893845633400.6704,1918206248425.587,1.1061777254617626e-05,5.993222970768064e-06,3.972650654909116e-06,6.303345721070167e-06,3.4151253906726912e-06,2.263740258960184e-06
12,12,0.02,620,500000.0,17.15,2.43,0.81,1.161985984354807,,1759.0,0.012975658811642,620.0,0.0506554431156018,0.0003613366873601,0.0004791640304129,5.488853166544354e-06,4.615894430424018e-06,419113779616.0367,227074029203.73505,150517642215.04724,12.239553379980991,0.158816268665513,5129765477896.071,2779284701646.478,1842268716519.952,1.1280800056097358e-05,6.111888575284947e-06,4.051308998474594e-06,6.4168369389438624e-06,3.47661444060426e-06,2.304498714914824e-06
13,13,0.02,630,500000.0,17.15,2.43,0.81,1.1642034075198844,,1841.0,0.0142799306440747,630.0,0.0586346495338148,0.0004946751548272,0.0003920501420052,1.775025665277988e-06,-3.7446771020238793e-07,461241759803.6133,249898786271.3076,165647195471.26672,10.744500137869448,0.1534307167740269,4955812151801.07,2685037543545.472,1779796314578.713,1.2619603001752628e-05,6.837246208379907e-06,4.532117486697539e-06,7.1647424654861135e-06,3.881826413189071e-06,2.573096365313899e-06
14,14,0.02,640,500000.0,17.15,2.43,0.81,1.1665588848071584,,1893.0,0.0148879864802188,640.0,0.0509589499060894,0.0004086821162649,0.0004691369232985,2.007693106476855e-06,-1.758026196723387e-06,480881963311.0691,260539763403.83,172700643170.53876,12.5591284981232,0.1869801352833895,6039458369653.483,3272152367459.3174,2168969569287.319,1.3372704132441535e-05,7.24527313677173e-06,4.802581050660118e-06,7.582449232598172e-06,4.108138129116657e-06,2.7231087027287552e-06
15,15,0.02,650,500000.0,17.15,2.43,0.81,1.1690582049414966,,1932.0,0.0152110229587132,650.0,0.0470847988433433,0.0004247012980241,0.0003645948598881,7.01297475466465e-07,-1.317038770014637e-06,491316041566.43713,266192901777.4814,176447866321.0734,13.804880045524373,0.2099863473147533,6782559018266.53,3674761078008.183,2435841628851.138,1.3878902872139836e-05,7.519529419890004e-06,4.984373786898517e-06,7.880461513493821e-06,4.269599891211823e-06,2.8301347850318367e-06
16,16,0.02,660,500000.0,17.15,2.43,0.81,1.1711961460005302,,1957.0,0.0154043606334149,660.0,0.0572252064209806,0.0004004554077528,0.0003484569279058,4.492679299965105e-06,-1.856227800519248e-06,497560848459.30273,269576311084.7616,178690583347.61337,11.53337910473701,0.1776643310512613,5738557892955.74,3109125793397.0728,2060906240194.632,1.4275227311864167e-05,7.73425628351774e-06,5.126707022217474e-06,8.11352074702613e-06,4.395870373775767e-06,2.913834076331366e-06
17,17,0.02,670,500000.0,17.15,2.43,0.81,1.1739866608376612,,1952.0,0.0153030309625882,670.0,0.0610002747466751,0.0004339731948638,0.0003718704648378,-6.409469736132644e-06,-2.830071652994135e-06,494287900091.6012,267803041845.2948,177515159166.02396,10.983557086954251,0.1680817141810167,5429039368046.841,2941429998167.793,1949747884499.7944,1.4400438412526928e-05,7.802095115146168e-06,5.17167447632546e-06,8.190449600767552e-06,4.437550093295113e-06,2.9414617761270464e-06
18,18,0.02,680,500000.0,17.15,2.43,0.81,1.1763985939537458,,2001.0,0.0152269717442687,680.0,0.0503570282069176,0.0003379115829476,0.0004323612633415,-2.473013478703562e-06,-3.265016744880514e-06,491831187339.8804,266472005524.70297,176632872233.5174,13.503576843452146,0.2056185830418075,6641480232250.382,3598325203231.632,2385175563284.968,1.4545408131680184e-05,7.880639080631679e-06,5.223737904875855e-06,8.277324754832711e-06,4.484618675218962e-06,2.972661521859425e-06
19,19,0.02,690,500000.0,17.15,2.43,0.81,1.178948889451767,,2067.0,0.0152501383959146,690.0,0.0625580289556637,0.000393268431583,0.000394822900487,-1.1153384945792103e-05,4.93036462896588e-06,492579470188.04407,266877421928.50684,176901605392.61026,11.02975927341026,0.1682053553931297,5433032979198.092,2943593719379.771,1951182122560.3047,1.4787756367384377e-05,8.011942304310419e-06,5.310773184571478e-06,8.415673524343324e-06,4.559575438885702e-06,3.0223471480613804e-06
20,20,0.02,700,500000.0,17.15,2.43,0.81,1.1816434119664396,,2011.0,0.0144040512810798,700.0,0.0581856573271579,0.0004492568844602,0.0004739142942557,2.774712663753033e-06,-4.7037189878777615e-06,465250856378.87787,252070897418.89667,167086994860.5258,12.030456166614057,0.1732873075586917,5597180034145.742,3032527882277.1045,2010132767680.824,1.417183461996847e-05,7.678238571190347e-06,5.089575281474744e-06,8.066194798096326e-06,4.370229379773552e-06,2.89683776030704e-06
21,21,0.02,710,500000.0,17.15,2.43,0.81,1.1844885304175683,,2201.0,0.0152380352240049,710.0,0.0633033316362343,0.0003720377077819,0.0004706558702915,-4.489346215017038e-06,5.485570118551926e-06,492188537735.3587,266665616420.086,176761208598.457,11.215839382355686,0.1709073555751174,5520307585076.294,2990878722564.556,1982525324671.3623,1.5210469366191902e-05,8.240966374871775e-06,5.46258342562929e-06,8.651689117907212e-06,4.687447664500811e-06,3.1071081661833945e-06
22,22,0.02,720,500000.0,17.15,2.43,0.81,1.1868845751170944,,2158.0,0.0141381670981232,720.0,0.0597381095924447,0.0003990865627447,0.0004306165862675,-4.7243131275534973e-07,-6.13944103360165e-06,456662797269.3823,247417924217.1576,164002738338.2302,12.05260770573598,0.1704017817118236,5503977549291.905,2982031179956.9146,1976660667857.155,1.4312940182312552e-05,7.754688953265313e-06,5.140250963307294e-06,8.131474544459345e-06,4.405597663406766e-06,2.9202818797439133e-06
23,23,0.02,730,500000.0,17.15,2.43,0.81,1.1894102416047256,,2211.0,0.0132666756510193,730.0,0.0678642045539845,0.0004324041424454,0.0004050419612617,3.6931569623282825e-06,5.990779931455027e-06,428513623527.9235,232166823892.83783,153893437551.8239,10.756775310308104,0.1427066490927501,4609424765695.83,2497366359123.128,1655397129475.9016,1.36217233696552e-05,7.380190680153746e-06,4.892012107987625e-06,7.726576658869837e-06,4.186225743969726e-06,2.7748696360027896e-06
24,24,0.02,740,500000.0,17.15,2.43,0.81,1.1920706597760105,,2275.0,0.012448190238015,740.0,0.0717515190112862,0.0003453667345593,0.0004189698458406,1.343337816825323e-06,-2.3508357123655814e-07,402076544687.8855,217843329165.26303,144399006760.97433,10.31337050695192,0.128382798065671,4146764377521.174,2246698966149.2427,1489240457561.7834,1.2956420103105636e-05,7.019732254004601e-06,4.653079665511621e-06,7.338864019360061e-06,3.97616471637155e-06,2.635629183423427e-06
25,25,0.02,750,500000.0,17.15,2.43,0.81,1.1948713752184863,,2318.0,0.0114880361233337,750.0,0.061367868029265,0.0004512703633447,0.0004629399351791,5.990597086020888e-06,3.979700225297893e-06,371063566783.68,201040632158.3405,133261219030.67143,12.221379430068197,0.1403996483695914,4534908642337.803,2456993846467.85,1628635921087.2605,1.2122660096748526e-05,6.568004696380781e-06,4.35364882731526e-06,6.853613909966698e-06,3.713258310353474e-06,2.4613597942914457e-06
26,26,0.02,760,500000.0,17.15,2.43,0.81,1.1971449744787888,,2364.0,0.0104755541314501,760.0,0.0623720910173233,0.0003556641558583,0.0004596468935176,-1.4513827646643842e-06,-6.746776179282197e-06,338360398445.84045,183322197300.378,121516427924.82196,12.184937006343372,0.1276439671982603,4122900140503.8096,2233769425969.556,1480670019499.82,1.1202872380830623e-05,6.069667698592442e-06,4.023322588781276e-06,6.32205914070172e-06,3.4252642403182687e-06,2.27046086786811e-06
27,27,0.02,770,500000.0,17.15,2.43,0.81,1.2002248790949313,,2383.0,0.008645935456334,770.0,0.0660283592945916,0.0003720806615957,0.0003963864960121,6.679030938501756e-06,-9.27667381131161e-06,278779477787.6723,151303870485.84607,100292851293.47511,11.661655813141955,0.1008259234744082,3251030317727.288,1764453660802.1443,1169580712303.1355,9.352328153556396e-06,5.075852279071176e-06,3.3645649392700374e-06,5.267732720123961e-06,2.8589921882511475e-06,1.8951033933550463e-06
28,28,0.02,780,500000.0,17.15,2.43,0.81,1.2027528561911225,,2458.0,0.0064657456721992,780.0,0.0663673324892215,0.0003495183910043,0.0004392855739069,-5.197598217883914e-06,1.4432692406907166e-06,208197010644.81564,113150549263.48676,75002649797.51123,11.752770086498153,0.0759904223231281,2446891598804.7266,1329832390654.743,881488898948.2867,7.076477830536299e-06,3.845911864421901e-06,2.549290150131089e-06,3.978897601061353e-06,2.162444348402909e-06,1.4333916823699287e-06
29,29,0.02,790,500000.0,17.15,2.43,0.81,1.205406795062256,,2446.0,0.0044221431590736,790.0,0.0712304815757534,0.0004318433462916,0.0004684770465291,1.6559344685551526e-06,2.1526294602288184e-06,142027674196.07788,77387505283.78963,51296860645.25484,11.090757531378436,0.0490449175463301,1575194497254.3137,858286057060.7784,568921043537.4302,4.89075434071148e-06,2.664855842538176e-06,1.7664187299110195e-06,2.746162390244088e-06,1.4963186413357983e-06,9.918454993997292e-07
30,30,0.02,800,500000.0,17.15,2.43,0.81,1.2081915211478749,,2494.0,0.0029174987617115,800.0,0.0778329805671091,0.0003863062927573,0.0004370639428463,-6.613129556881166e-06,9.841589305695584e-07,93651710250.94215,51056228329.95289,33842985635.854485,10.278419176177168,0.0299872752188495,962591534525.0718,524777316329.8678,347852392538.6552,3.265979147336119e-06,1.7805182267408751e-06,1.1802292245825228e-06,1.8314063389348536e-06,9.984302470828644e-07,6.618166209234986e-07
31,31,0.02,810,500000.0,17.15,2.43,0.81,1.21111222038318,,2575.0,0.0018019973025939,810.0,0.0587689336659877,0.0004130165520323,0.0004414899946045,1.1047314311927311e-05,-3.2209612239188992e-06,57647293529.35689,31534952795.39375,20903168710.089573,13.782792190915371,0.0248365543502421,794540667083.8264,434639701129.23785,288104030462.80914,2.035652167520237e-06,1.1135682367794209e-06,7.381366598080733e-07,1.13973857992299e-06,6.234742364558249e-07,4.132743510221469e-07
32,32,0.02,820,500000.0,17.15,2.43,0.81,1.2141744627673512,,2603.0,0.000765043679067,820.0,0.0683605900935617,0.0004523715710618,0.000435444470828,2.52276341525765e-06,5.353651923245551e-06,24404893362.2385,13388264383.67316,8874506677.177637,11.995215355480497,0.0091768636867582,292741951607.5872,160595114518.2689,106451618766.3954,8.725899248142076e-07,4.786935324215873e-07,3.173054272051664e-07,4.87649229953213e-07,2.6751917003702906e-07,1.7732699271025934e-07
33,33,0.02,830,500000.0,17.15,2.43,0.81,1.216577539692153,,2648.0,8.174568394475554e-05,830.0,0.0722974131765568,0.0003239681608737,0.0004350814392278,-4.046346891607738e-06,-4.906304577631993e-07,2604758307.267954,1430549469.033222,948249933.7591645,11.48035543087918,0.0009384695066261,29903551178.97132,16423216365.956877,10886246276.862846,9.4292389743431e-08,5.1785967129833446e-08,3.4326698211775306e-08,5.258536693593587e-08,2.8880210704855097e-08,1.9143453952932524e-08
34,34,0.02,840,500000.0,17.15,2.43,0.81,1.2199181257968412,,2781.0,3.109137122285899e-05,840.0,0.0780774846067515,0.0003764276321837,0.0004380079115755,-6.857650718061509e-07,-5.027941981511639e-06,988705604.8869158,544098996.4000323,360659906.1851643,10.758543314129296,0.0003344978639968,10637032075.098288,5853712619.944026,3880175222.362898,3.6225076151045714e-08,1.9935183416455973e-08,1.3214178721765105e-08,2.0159891786973853e-08,1.1094280071447873e-08,7.353922790216875e-09
35,35,0.02,850,500000.0,17.15,2.43,0.81,1.225131389594826,,2730.0,0.0052719479995877,850.0,0.0722605822289779,0.0003253742096198,0.0004140721493589,-1.460319242153155e-06,-5.402759476111096e-06,167318773680.53632,92259089992.7858,61154596795.21802,11.762982995439156,0.0620138346719902,1968167889621.881,1085242106759.8302,719360482195.0874,6.20358269486367e-06,3.4206376339805448e-06,2.267394088809961e-06,3.444757755096276e-06,1.89942950656316e-06,1.2590504157790087e-06
36,36,0.02,860,500000.0,17.15,2.43,0.81,1.2270854739722483,,2839.0,0.0054538540185181,860.0,0.0844409098896221,0.0003986405276801,0.0004043561791416,6.186997477778228e-07,6.43552096588858e-08,172474084488.73068,95442445324.06734,63264706614.81035,10.184636820282469,0.0555455224494452,1756585911428.436,972046642865.2924,644328060413.5654,6.470905840021334e-06,3.580822467701098e-06,2.3735737500190137e-06,3.584100504732361e-06,1.9833432800811966e-06,1.314673259939536e-06
37,37,0.02,870,500000.0,17.15,2.43,0.81,1.2291293841506865,,2823.0,0.0051205436738321,870.0,0.0783444275115243,0.0003670384951683,0.0004532709589498,-3.690610355849783e-07,4.385526276991907e-06,161809180093.0954,89609514292.06232,59398306616.452736,11.104810228806944,0.0568626657662237,1796860238212.671,995096650908.9158,659606922888.1956,6.141594519292803e-06,3.4011994964437987e-06,2.254509380499889e-06,3.3929586492071747e-06,1.879011910162201e-06,1.245516466164659e-06
38,38,0.02,880,500000.0,17.15,2.43,0.81,1.2303568559527955,,2790.0,0.0055922115098852,880.0,0.087559836421974,0.0004060875757914,0.0004692166689889,2.1411913618785432e-06,-6.994062481903156e-06,176154662561.38443,97863701422.99136,64869653514.66855,10.050270032016126,0.056203235750495,1770401926140.5947,983556625633.6638,651957534705.7428,6.764678711497709e-06,3.7581548397209496e-06,2.491119779472172e-06,3.726130079245792e-06,2.0700722662476617e-06,1.372162187912736e-06
39,39,0.02,890,500000.0,17.15,2.43,0.81,1.2316484350560246,,2866.0,0.0061708650736413,890.0,0.0777953260817412,0.0004409669725844,0.0004253614414374,2.644891977297199e-06,-1.0637205234913672e-05,194285651074.85263,107990138788.72322,71582034854.2394,11.440275975768234,0.0705963994516861,2222681466428.126,1235436990404.5076,818918233639.5593,7.545727081738175e-06,4.194154896723637e-06,2.7801255315425253e-06,4.144442263097717e-06,2.3036127100366312e-06,1.5269661392242812e-06
40,40,0.02,900,500000.0,17.15,2.43,0.81,1.2339391645767503,,2864.0,0.0065096730021085,900.0,0.0810329126277338,0.0003390666143974,0.0004020946531224,4.052018769874631e-06,4.366674472175965e-06,204215224484.3313,113919277536.89952,75512206824.4591,11.106598181094771,0.0723003223247405,2268136440809.5347,1265255640682.9587,838683738966.9897,8.021669424113933e-06,4.474802443071577e-06,2.966154762264588e-06,4.391970830290109e-06,2.4500139263033955e-06,1.6240092311496794e-06
41,41,0.02,910,500000.0,17.15,2.43,0.81,1.2353751421474406,,3072.0,0.0075720480124404,910.0,0.0887708430016118,0.0004236204835643,0.0005053039632867,-8.728813654051902e-08,5.461398816934627e-06,237005102789.3856,132510840217.70758,87835756944.30902,10.251113645315687,0.0776219247033136,2429566243213.7173,1358383682307.989,900414326558.4384,9.41345750301478e-06,5.263115217340532e-06,3.4886935154942954e-06,5.137508920851238e-06,2.8724091410510115e-06,1.9039969163538128e-06
42,42,0.02,920,500000.0,17.15,2.43,0.81,1.2378459593338642,,2992.0,0.0080684093153971,920.0,0.0844484519752768,0.0004512118136554,0.0004554752998145,6.531356815936802e-08,-2.4572671196053266e-06,252092879813.2853,141197163019.44952,93593548058.60654,10.894219828556947,0.0878990247487128,2746355249899.9165,1538232933102.4749,1019628687085.0688,1.0124978887050143e-05,5.670998306426435e-06,3.7590617345455214e-06,5.506435564874137e-06,3.084153271942805e-06,2.044353025973516e-06
43,43,0.02,930,500000.0,17.15,2.43,0.81,1.2394325836814508,,3081.0,0.0092747946360268,930.0,0.0851385301906475,0.000399960374508,0.0004241943518051,-8.923250955977919e-07,8.932659032380343e-06,288734838126.24506,162308906130.47064,107587617777.91196,10.923373916809297,0.1013120498109389,3153958599662.379,1772960871691.4314,1175219777806.8916,1.1723135759612408e-05,6.590023406630745e-06,4.368244086680951e-06,6.353402810964405e-06,3.5714909470086418e-06,2.3673882848743e-06
44,44,0.02,940,500000.0,17.15,2.43,0.81,1.2420927666865087,,3165.0,0.0102515210699379,940.0,0.0847607958548906,0.0004149076479017,0.0004394274455929,2.983141497206161e-06,-1.1024336576439454e-06,318822305275.06915,179401618723.9135,118917644411.2798,11.090032727031822,0.1136897041674677,3535749799608.247,1989569822930.6853,1318800568342.6255,1.3085370396110758e-05,7.363150544435314e-06,4.880716932311408e-06,7.065611743764704e-06,3.975826543919046e-06,2.6354050233977674e-06
45,45,0.02,950,500000.0,17.15,2.43,0.81,1.2438372185643578,,3165.0,0.0108711805795585,950.0,0.0826091438098046,0.0004561477470371,0.0004131157351668,9.73463133922643e-07,4.840321163921032e-06,337055758190.43414,190245660142.27457,126105694722.87914,11.499937612078808,0.125017898434566,3876120190981.914,2187813222604.9053,1450207621840.9658,1.3981403233551693e-05,7.891576462490067e-06,5.230987826564844e-06,7.521333135261945e-06,4.245294592058041e-06,2.814023843878472e-06
46,46,0.02,960,500000.0,17.15,2.43,0.81,1.2456553214920838,,3244.0,0.0117224795958066,960.0,0.0891037156727634,0.000353037527186,0.0004616084738236,2.7355941583721696e-06,-1.5321655822534185e-06,362224619510.42426,205143392926.6157,135980763311.35667,10.773961475699108,0.1262975435648892,3902594096155.079,2210207012385.5625,1465051505352.7156,1.5186937525522564e-05,8.601016397949672e-06,5.701245155212354e-06,8.136752383026393e-06,4.608193097183233e-06,3.0545737101328856e-06
47,47,0.02,970,500000.0,17.15,2.43,0.81,1.248607695195856,,3190.0,0.0122479984425394,970.0,0.0763936651806034,0.0003944729762149,0.0003688434231855,8.171766010337245e-06,-2.9930062502388874e-06,378192649313.272,214339972744.43964,142076781933.45712,12.697387901297946,0.1555175872394159,4802058769750.156,2721557776689.78,1804004011977.225,1.6020422329194754e-05,9.079544226016007e-06,6.01844074410204e-06,8.550069277102053e-06,4.845735682977517e-06,3.212030509859382e-06
48,48,0.02,980,500000.0,17.15,2.43,0.81,1.250595615161144,,3305.0,0.0135170530151559,980.0,0.091505763007035,0.0003849901457318,0.0004517961836471,-3.769178204657941e-06,-4.030514628562991e-06,415846870447.4478,236548427765.2292,156797814975.80905,10.70970797680422,0.1447636904993012,4453598545560.104,2533364583737.772,1679258809791.8943,1.7800340724256808e-05,1.0125464230325244e-05,6.711736289815591e-06,9.459686451685464e-06,5.381004683023146e-06,3.566837389889628e-06
49,49,0.02,990,500000.0,17.15,2.43,0.81,1.25266275865464,,3349.0,0.0144456425112326,990.0,0.0785097407054991,0.0004210640827044,0.0004569834480452,2.4010091045827485e-06,-6.936813231079813e-06,442777813968.31445,252798743946.57208,167569453130.29922,12.609900263377853,0.1821581113070554,5583384072976.918,3187766947873.469,2113034091161.843,1.9147222267998465e-05,1.0931879571911498e-05,7.246274459095622e-06,1.013235453961186e-05,5.784947709729929e-06,3.834593910449554e-06
50,50,0.02,1000,500000.0,17.15,2.43,0.81,1.2548110036432727,,3346.0,0.0145324324765887,1000.0,0.0972536328247315,0.0003797710804559,0.0004108238755098,3.86024876851709e-06,3.978475980114579e-06,444692433783.6164,254317568340.3035,168576216728.42975,10.28239224546171,0.1494281710049723,4572502032752.152,2614992992587.015,1733366783657.6787,1.9423547075006143e-05,1.1108237706294363e-05,7.363174708172263e-06,1.0234649118028813e-05,5.853149005408634e-06,3.879801626442294e-06
51,51,0.02,1010,500000.0,17.15,2.43,0.81,1.2581839125345742,,3341.0,0.0136472397419255,1010.0,0.0903183029299725,0.0003738223234077,0.000417891468667,-6.8460499291242e-07,-7.498043773749371e-07,416577882703.51337,238826695483.69788,158307981006.33688,11.182672473187344,0.1526126121970197,4658454021847.246,2670720713447.8447,1770306301485.4285,1.837952032871705e-05,1.0537093511051928e-05,6.984587698754422e-06,9.640663327281872e-06,5.527052348010272e-06,3.663646127823952e-06
52,52,0.02,1020,500000.0,17.15,2.43,0.81,1.259358879746124,,3468.0,0.0158860630054112,1020.0,0.0856145401801313,0.000400554559342,0.0004342151292936,5.411905156360289e-06,-1.568583430414721e-07,483117342832.6962,278006102594.6972,184278330862.77072,11.913864138660784,0.1892643963446751,5755794385539.548,3312126936031.814,2195466997598.231,2.1530247709086484e-05,1.2389412928971042e-05,8.21241085577509e-06,1.1243785252404635e-05,6.470148428339959e-06,4.288784101071059e-06
53,53,0.02,1030,500000.0,17.15,2.43,0.81,1.2617628504126932,,3481.0,0.0175713026252615,1030.0,0.0885914425500686,0.0003823850911518,0.0003901764726924,2.644867674666015e-06,6.056255181594328e-07,532410469545.42426,307497795942.0767,203827110453.0337,11.626405105864274,0.2042910825590269,6190019801538.517,3575093944782.972,2369776557684.713,2.396050482186e-05,1.3838575392163366e-05,9.172998545662576e-06,1.245908799456679e-05,7.195842901152437e-06,4.769815865906759e-06
54,54,0.02,1040,500000.0,17.15,2.43,0.81,1.2642566117790308,,3509.0,0.0187314435126101,1040.0,0.0989710892499715,0.0004145605046448,0.000419138848633,2.3560869246053844e-06,-4.946367547394086e-06,567277781004.6343,327800261470.6779,217284744746.27792,10.508119167742704,0.1968322406143486,5961022524009.347,3444564210751.101,2283253991126.444,2.5776582632076023e-05,1.4894943552435784e-05,9.873219726186004e-06,1.3345671391543276e-05,7.711767881869313e-06,5.111800424553372e-06
