sep=	
Sample_RN	Sample_RS	Sample_RO	Sample_OX	Sample_OY	Sample_OZ	Sample_DX	Sample_DY	Sample_DZ	Sample_EN	Sample_PL	Sample_S0	Sample_S1	Sample_S2	Sample_S3
56681	2	1	0.077825347569294	-0.273821060698797	0	-0.0449801752425462	-0.026042088964389	0.998648383284888	0.05	-11.828141332742	9.65184e+10	6.14021e+10	-8.69056e+09	7.39599e+10
56701	2	1	-0.115383380493913	-0.705031989558079	0	0.0345503613705704	-0.0322557760112195	0.998882294088286	0.05	9.66162879194763	8.34378e+10	2.05806e+10	-8.50639e+09	8.04111e+10
56707	2	1	-0.0971332726518401	-0.0876723313968362	0	-0.0429650601697187	0.0138498519081167	0.998980572987651	0.05	-10.9984364202212	4.70834e+10	6.97862e+09	5.58051e+09	-4.62277e+10
56740	2	1	0.0558683978294647	-0.0119925873643609	0	0.0335646874704372	0.0102993281797551	0.999383477747185	0.05	9.89175467172973	9.45081e+10	6.4863e+10	-7.47989e+09	6.83273e+10
56761	2	1	0.234920633741327	-0.245353361042465	0	0.0543509745776645	0.0277299822937713	0.99813677401669	0.05	13.3569522168852	9.47058e+10	6.45565e+10	7.48103e+09	-6.8889e+10
56775	2	1	0.0515327517089377	0.0525303215494475	0	0.032857945286785	0.00341825625403057	0.999454186521679	0.05	8.16397981457854	8.12267e+10	8.09648e+10	-7.06973e+08	6.47879e+09
56782	2	1	0.06088200632712	-0.196797747929739	0	0.0151650852993565	0.0212827972744649	0.999658473043687	0.05	3.51115219805331	1.00999e+11	4.70902e+10	1.00237e+10	-8.87853e+10
56786	2	1	0.0670749543014317	-0.531516366887721	0	0.00011088899193989	-0.0263398614537916	0.999653039510323	0.05	-2.27445726017316	8.85403e+10	2.40191e+10	-9.37717e+09	8.47027e+10
56840	2	1	0.00600189375935845	-0.311619384759254	0	-0.0136521015564715	-0.0208065502534671	0.999690305839584	0.05	-2.66459891887331	9.07445e+10	7.02015e+10	-6.47124e+09	5.71353e+10
56845	2	1	0.0209126573732581	0.0591576021993723	0	0.0298382744314989	-0.000181967848218623	0.999554722997522	0.05	8.71820675041363	8.21561e+10	8.00221e+10	-2.01924e+09	1.84936e+10
56848	2	1	0.0819817509969525	0.109443165997559	0	0.0407910754502845	0.00664887901757109	0.999145575264895	0.05	10.63321302664	8.92236e+10	7.21482e+10	5.66251e+09	-5.21864e+10
56874	2	1	-0.0999563536692265	-0.361402801716588	0	-0.0180894221058401	-0.0175795982222951	0.99968181464615	0.05	-0.236584148579254	1.00247e+11	5.20249e+10	-9.71931e+09	8.51379e+10
56914	2	1	0.103817499733897	-0.566148917137969	0	-0.0323042292956901	-0.0310414240814758	0.998995929301319	0.05	-7.94712622086331	1.00446e+11	4.0571e+10	-1.05042e+10	9.12859e+10
56920	2	1	-0.0637983733622924	-0.0930787404952405	0	0.0411037234230577	-0.0154124248396798	0.999036005898347	0.05	12.8381272266403	8.11126e+10	8.10845e+10	-2.26354e+08	2.12251e+09
56923	2	1	0.112649093274642	0.0565993705700916	0	0.0548410667600912	0.0107890000828548	0.998436805648623	0.05	15.632164388502	9.24202e+10	6.79684e+10	-6.66459e+09	6.22685e+10
56943	2	1	0.00500767575074335	-0.0546480206275852	0	0.0415674676453957	-0.015583418958656	0.999014165408634	0.05	9.30363744389217	8.30238e+10	7.9133e+10	-2.66021e+09	2.49767e+10
57029	2	1	-0.00132674511313757	-0.504315265412378	0	0.0054435186519291	-0.0267066435424538	0.999628492638831	0.05	1.42460978364687	8.57127e+10	7.62309e+10	-4.29118e+09	3.895e+10
57049	2	1	0.108588332200419	-0.520972931197549	0	-0.0535147512887752	-0.033010799998133	0.998021271555864	0.05	-11.4490187618515	1.36353e+10	1.1918e+09	-1.59199e+09	1.34895e+10
57059	2	1	-0.102031665580469	-0.129248203753178	0	0.0258532323839233	-0.0136487656531633	0.999572569437281	0.05	10.8886875918502	1.00151e+11	5.24545e+10	-9.20359e+09	8.48172e+10
57065	2	1	0.0106725696131322	-0.0628894389663627	0	0.0260951114795767	-0.00664792833019019	0.999637359348772	0.05	7.99797939262209	1.38418e+10	1.21704e+09	1.50207e+09	-1.37061e+10
57092	2	1	-0.192035126698759	-0.571004811712657	0	0.0445185955026117	-0.0257902162524095	0.998675602685942	0.05	16.7075873091985	4.54112e+10	6.59385e+09	-4.69619e+09	4.46839e+10
57094	2	1	-0.029976009864265	-0.23131901586448	0	-0.0142960197670356	0.0204329518920946	0.999689010790754	0.05	-4.12127945543989	9.10688e+10	6.97708e+10	6.78578e+09	-5.81336e+10
57108	2	1	0.075095001335409	-0.0641813085743488	0	0.0131774325579382	0.0216629518653698	0.999678484207626	0.05	2.17338498722725	9.75215e+10	5.94758e+10	8.68581e+09	-7.67961e+10
57151	2	1	-0.0265732584431326	-0.251442253619585	0	0.02840912529895	-0.0125786837895409	0.999517232624767	0.05	9.44474544842632	6.15286e+09	4.32355e+08	-6.58536e+08	6.10222e+09
57226	2	1	0.0328391227274532	-0.00850548284075581	0	-0.00748500382101413	0.00851258149025425	0.999935753273264	0.05	-4.00858036574897	8.1555e+10	8.06165e+10	-1.40609e+09	1.22564e+10
57250	2	1	0.015727769421896	0.0212651333638869	0	-0.0311281998324861	-0.00205124731779331	0.999513295339102	0.05	-9.90648088554136	9.85176e+10	5.72369e+10	-9.33354e+09	7.96401e+10
57300	2	1	0.135478107271688	-0.44476006278056	0	-0.0503118180646338	-0.0313595704074063	0.998241102292875	0.05	-13.0266703469813	2.60214e+10	2.86914e+09	-3.02197e+09	2.56856e+10
57324	2	1	0.0704830726529906	-0.100727040301384	0	0.0363827767554182	0.0207307508956838	0.999122880091766	0.05	11.9831209822368	9.18848e+10	2.68088e+10	9.63544e+09	-8.73571e+10
57361	2	1	-0.0605743120138276	-0.404738206246342	0	0.0215104530749404	-0.0242287486844223	0.999474996258385	0.05	6.44386044322061	8.3812e+10	7.82977e+10	-3.21914e+09	2.97248e+10
57374	2	1	-0.159384932692292	-0.39189437198806	0	0.042828372949346	-0.0257379965902677	0.99875086282918	0.05	14.3303696670986	9.87016e+10	3.56715e+10	-9.64706e+09	9.15232e+10
57378	2	1	0.0232723043812608	-0.0744681611729363	0	0.0124379839457118	0.01280077996207	0.999840705606513	0.05	3.54835683608673	8.85013e+10	7.30133e+10	5.59229e+09	-4.97017e+10
57494	2	1	-0.0380941519308837	-0.321801380166059	0	0.00990196211360378	-0.0219056516020595	0.999711005028048	0.05	3.96172507043528	9.45076e+10	6.48559e+10	-7.51039e+09	6.833e+10
57503	2	1	0.0303905830777863	-0.119969876928622	0	-0.000110868850797421	-0.0120849983314594	0.999926967594847	0.05	-1.07915267652581	8.78957e+10	2.35362e+10	9.45828e+09	-8.4156e+10
57518	2	1	-0.0339860434154664	0.00158362171727155	0	-0.0259508861529957	0.00343042154733087	0.999657333147656	0.05	-7.09035346475858	8.31019e+10	7.90197e+10	2.99085e+09	-2.55512e+10
57522	2	1	-0.134389422699138	-0.560396831728208	0	0.0262864144859975	-0.0266977438545512	0.999297880957699	0.05	11.7984779152654	4.04034e+10	5.48935e+09	-4.26628e+09	3.98007e+10
57538	2	1	0.0321327443999007	0.086750442796791	0	0.0411208647517569	0.00402390496163406	0.999146076742999	0.05	12.5019515778279	8.63425e+10	7.55383e+10	-4.49599e+09	4.15785e+10
57593	2	1	0.056067492732947	-0.279393559886826	0	-0.0226473766269586	-0.021736708276141	0.999507184489053	0.05	-5.40719200162997	9.38521e+10	2.8764e+10	-1.01465e+10	8.87575e+10
57600	2	1	-0.0224360307504704	-0.514594184413678	0	0.00398367274943156	-0.025007172794223	0.999679334416925	0.05	2.737962123442	2.04232e+10	2.05012e+09	-2.22454e+09	2.01979e+10
57669	2	1	-0.0614106392328879	-0.682560009094699	0	-0.0175999312906141	-0.0316318918865438	0.99934461815444	0.05	0.650792092543867	6.91602e+10	1.3714e+10	-7.59737e+09	6.73598e+10
57683	2	1	0.0853104358650407	-0.0920097539975533	0	0.0329024672420261	0.0183750033088493	0.999289641146543	0.05	9.3759971314677	8.32644e+10	7.88743e+10	2.926e+09	-2.65188e+10
57707	2	1	-0.163267455915866	-0.0226048365778496	0	-0.0258941601551259	0.00583383497159019	0.999647667350545	0.05	-1.32731999774458	5.96044e+10	1.03944e+10	6.85237e+09	-5.82897e+10
57722	2	1	0.0202029427360225	-0.0243143325852964	0	-0.00470777104974029	0.00436935052498022	0.999979372621122	0.05	-2.30962559666258	8.44136e+10	7.76409e+10	3.75595e+09	-3.29154e+10
57745	2	1	0.0303048189559401	0.0465696041225766	0	0.0260038874594122	0.00530465724548717	0.999647767190277	0.05	7.1716014680128	8.11096e+10	8.10794e+10	-2.42156e+08	2.19903e+09
57750	2	1	0.0541278760024919	-0.0281871168319505	0	0.0120715928853148	0.0113371214968777	0.999862863757514	0.05	1.83921161614541	8.29491e+10	7.91956e+10	-2.75346e+09	2.45159e+10
57765	2	1	0.173293795571349	-0.165324953852066	0	0.0517426867945401	0.022680899828196	0.998402860145275	0.05	14.4456514234383	9.25143e+10	2.74037e+10	9.54381e+09	-8.78456e+10
57841	2	1	-0.114006987244224	-0.455286848577982	0	-0.0209003516737845	0.0281847138170828	0.999384209004205	0.05	-2.97899591899946	9.72022e+10	3.3024e+10	1.07501e+10	-9.07862e+10
57900	2	1	-0.0648403981347974	-0.0373881760107702	0	-0.0220464087589911	0.0108601890957577	0.999697960462877	0.05	-5.02646812795365	9.32662e+10	6.67187e+10	-7.56753e+09	6.47297e+10
57910	2	1	-0.0426020742283582	-0.440169920944302	0	-0.0220347775244357	0.026181272845657	0.999414333263052	0.05	-6.51238941935793	5.00522e+10	7.71149e+09	5.82035e+09	-4.91109e+10
57911	2	1	-0.0897180176230403	0.0644919062459808	0	-0.0388751390559958	0.00529002468538438	0.99923007320747	0.05	-9.8571609520136	8.94505e+10	7.1829e+10	6.3096e+09	-5.29356e+10
57930	2	1	0.0980378668828736	-0.286587026068721	0	0.0348935181482391	0.0262801611771864	0.999045442169544	0.05	10.7379279123212	9.98953e+10	3.85833e+10	1.01541e+10	-9.15822e+10
57947	2	1	0.11968614510793	-0.48760977781042	0	-0.0393376165393246	-0.0314189873821627	0.998731895533974	0.05	-10.2202355123235	8.98712e+10	7.13071e+10	-6.31567e+09	5.43345e+10
57949	2	1	-0.0876267275012133	0.12062734940314	0	-0.0528225188067696	0.00181987387596934	0.998602257941561	0.05	-14.8081957062391	8.13218e+10	8.083e+10	-1.07296e+09	8.86572e+09
57984	2	1	-0.243096973316557	-0.097676772348454	0	-0.0380069656059976	0.0147802861821289	0.999168160874735	0.05	-3.73736485428296	8.47619e+10	7.72473e+10	4.15078e+09	-3.46441e+10
58010	2	1	0.198224506847209	-0.0623959352737624	0	-0.00931448220078845	0.0223641068586212	0.999706500501896	0.05	-11.5221914705716	4.74743e+10	7.07491e+09	5.42204e+09	-4.663e+10
58011	2	1	0.0139113145382437	-0.0119252841707529	0	-0.0332012913954831	-0.0137802498393505	0.999353680617647	0.05	-8.95810317281575	8.57232e+10	7.61989e+10	4.55632e+09	-3.90056e+10
58056	2	1	0.0242743821283044	-0.557937530693179	0	-0.00593035333737129	0.0314077612884273	0.999489061190838	0.05	-2.45355876823692	9.80649e+10	3.44557e+10	1.0625e+10	-9.11956e+10
58079	2	1	0.0156223433327289	0.0149621911694047	0	0.0320826472181227	0.0108961736371158	0.999425823734582	0.05	11.7669999438354	7.13456e+10	1.45887e+10	7.64473e+09	-6.94185e+10
58201	2	1	-0.193919599393944	-0.557630955839792	0	0.0546928443771846	-0.0330716935838276	0.997955387709005	0.05	15.7251750606148	9.37492e+10	2.86578e+10	9.22072e+09	-8.87841e+10
58232	2	1	0.0256551560647833	-0.438952358625687	0	-0.0223612655718594	-0.0275278767399043	0.999370897016827	0.05	-3.90025409318366	1.00974e+11	4.73904e+10	-1.00899e+10	8.85894e+10
58250	2	1	-0.0848372914099755	-0.279937887736837	0	0.0372468531531005	-0.0209381482156828	0.999086715895817	0.05	11.8149880891784	9.59348e+10	3.1226e+10	-9.60001e+09	9.02012e+10
58286	2	1	-0.149125889630684	-0.0290655881292262	0	-0.0177267120160309	0.00510348638454567	0.999829844577477	0.05	-0.427828675430931	9.65446e+10	6.13677e+10	8.59757e+09	-7.40333e+10
58296	2	1	-0.079837616362521	-0.23931831374344	0	-0.0170684442136917	0.0217703919065257	0.999617285889135	0.05	-1.99436690919907	9.69073e+10	3.25774e+10	1.06382e+10	-9.06453e+10
58298	2	1	0.0791335960205117	-0.774257014653733	0	-0.0286055653034795	-0.0327800595690506	0.999053146398288	0.05	-5.50250447861256	4.53676e+10	6.57889e+09	-5.09485e+09	4.4598e+10
58328	2	1	-0.146001443459026	-0.720062260752186	0	0.0247141692006583	-0.0318739200115045	0.999186300478455	0.05	10.1219715918047	5.2884e+10	8.459e+09	-5.5533e+09	5.19068e+10
58367	2	1	-0.0915794050903294	-0.0357136075500233	0	0.00700407426522442	-0.00679609320713837	0.999952376896423	0.05	5.39507679635432	8.47841e+10	7.72474e+10	3.87944e+09	-3.47294e+10
58370	2	1	0.00325637530356548	-0.172475339113172	0	-0.0113955191707085	-0.0158924464828771	0.999808767858944	0.05	-2.35132000506914	8.15104e+10	8.06623e+10	-1.32134e+09	1.16529e+10
58376	2	1	-0.0552239829548817	0.142654359521026	0	-0.0521787576477655	-0.0103425909905595	0.998584201788682	0.05	-12.9613038947406	9.50422e+10	3.01074e+10	-1.07184e+10	8.9508e+10
58386	2	1	0.000827083555813957	-0.0420146956896368	0	0.035731729514153	-0.00941127285703393	0.999317102550106	0.05	9.49042569546268	1.00248e+11	5.20735e+10	-9.1646e+09	8.51705e+10
58396	2	1	0.0331766103323297	-0.101131688912961	0	-0.0485386795045033	-0.0186774399087691	0.998646659149478	0.05	-11.9925609885239	8.53592e+10	2.17777e+10	-9.71201e+09	8.1961e+10
58457	2	1	0.00981330733281061	0.012466782788741	0	-0.0221491127432982	-0.00490203289484253	0.999742660327238	0.05	-6.86012540831135	9.35292e+10	6.63323e+10	7.59167e+09	-6.54989e+10
58599	2	1	-0.00981035878159076	0.0237265940605618	0	0.0114574649181822	0.00205954988045126	0.999932240080266	0.05	3.81104728623066	8.35671e+10	7.85493e+10	3.16814e+09	-2.83448e+10
58624	2	1	0.0828175547546932	-0.279894417729701	0	0.0185433324608847	0.0244024893643459	0.99953022132103	0.05	4.15242737566501	8.28098e+10	7.93415e+10	-2.65102e+09	2.35664e+10
58705	2	1	0.000432026513745853	0.0693590077287611	0	-0.0236738752850035	-0.00924919099533504	0.999676947866121	0.05	-6.21464037481499	9.743e+10	5.96447e+10	-8.84161e+09	7.65306e+10
58711	2	1	0.000909340905768552	0.0635024200328274	0	0.038759965476143	-0.00148360051641817	0.999247448836271	0.05	11.7492278361067	9.91961e+10	5.55421e+10	-8.81639e+09	8.17143e+10
58741	2	1	-0.111343645803521	-0.091416463202318	0	0.0440803743803665	-0.0170459256223156	0.998882554164485	0.05	15.0722541512651	8.29751e+10	7.91847e+10	-2.61664e+09	2.46537e+10
58767	2	1	0.122059628459652	-0.263942603771089	0	-0.0466931531789063	-0.0273150192163112	0.99853574756812	0.05	-13.2241803580925	8.35413e+10	7.85516e+10	-3.32569e+09	2.82443e+10
58817	2	1	-0.102034260029232	-0.432462598454065	0	0.0331322598893188	-0.0268475341475478	0.999090317871624	0.05	9.85061578453832	8.14461e+10	8.07475e+10	-1.129e+09	1.05848e+10
58819	2	1	0.0736971200902974	-0.211084923989156	0	-0.0163987080732975	-0.0197009513050412	0.999671423464332	0.05	-5.96165031824208	8.17256e+10	8.04426e+10	1.63118e+09	-1.43317e+10
58868	2	1	0.0456180932711217	-0.0522240651624328	0	-0.019111516817387	-0.0108476974729106	0.999758509533415	0.05	-6.68409438330829	8.12098e+10	8.0961e+10	-7.25042e+08	6.31122e+09
58939	2	1	0.00663964445749698	-0.0446958992271269	0	-0.0226842965916896	-0.0116320205983607	0.999675006582109	0.05	-5.79666966094999	8.11169e+10	8.10526e+10	3.70182e+08	-3.20878e+09
59026	2	1	-0.0472473548148074	0.00715260775227211	0	0.0483687786103747	-0.019279284447527	0.998643465130039	0.05	13.4955241311027	8.70743e+10	7.47104e+10	-4.68618e+09	4.44784e+10
59062	2	1	0.0926108263792029	-0.423730732442441	0	-0.0274003614339217	-0.0277363290630694	0.999239669070137	0.05	-8.06143267504532	8.87227e+10	7.27315e+10	-5.79046e+09	5.04809e+10
59091	2	1	-0.116075815268858	-0.0923726989692728	0	0.00319877654010619	-0.0141810302167586	0.999894327521983	0.05	5.53925650933311	9.33027e+10	6.66819e+10	-7.22888e+09	6.48588e+10
59112	2	1	0.000339545194854907	0.00505204141692978	0	0.0192720553851166	-0.003077866341902	0.999809539172343	0.05	5.728092713385	9.86139e+10	5.70393e+10	8.83175e+09	-7.99576e+10
59124	2	1	-0.118830757821446	0.169710968631846	0	-0.0552136203040854	-0.00554227721924725	0.998459182588924	0.05	-12.9618677113998	9.78386e+10	5.87623e+10	-9.37674e+09	7.76625e+10
59144	2	1	-0.04766612799264	-0.0244959766691457	0	-0.018018893876337	0.00783551398491989	0.999806943456619	0.05	-3.79320970003201	9.8976e+10	5.60932e+10	9.42445e+09	-8.09999e+10
59244	2	1	0.00188628358426302	-0.0935288225136002	0	0.0170666667735068	-0.00933365409559107	0.999810787992641	0.05	3.85192052629782	8.99701e+10	7.12089e+10	-6.01327e+09	5.46602e+10
59249	2	1	0.010997711860786	0.0338949888841833	0	0.0322605443086069	0.0129590278317917	0.999395477715687	0.05	10.6527980565664	8.29084e+10	7.92459e+10	2.66463e+09	-2.42239e+10
59252	2	1	0.00997571812797382	0.132062318080363	0	-0.0500898590154522	-9.16537720404935e-05	0.998744710936382	0.05	-17.2571615826653	8.23381e+10	7.97986e+10	-2.42511e+09	2.01459e+10
59254	2	1	0.542623010283015	-0.162857857382279	0	0.0593303081883397	0.0254816141153346	0.997913123409224	0.05	1.90381533810481	8.70094e+10	7.47841e+10	4.76191e+09	-4.42188e+10
59269	2	1	0.0896967389989269	-0.222427544935938	0	0.0184969050135591	0.0229606264305111	0.999565242562405	0.05	4.24884695049315	8.34884e+10	7.86329e+10	-3.13313e+09	2.78815e+10
59306	2	1	-0.216286193704788	-0.0892368482495032	0	-0.00483428570821754	-0.00838322988290762	0.999953174472896	0.05	7.72216001649551	9.58663e+10	3.11351e+10	-1.01752e+10	9.00967e+10
59312	2	1	-0.109650620356087	0.115102913327242	0	-0.0481760059329903	-0.00501903641971911	0.998826252020722	0.05	-10.2697889673192	9.14352e+10	6.92671e+10	7.1044e+09	-5.92622e+10
59327	2	1	0.027716461663303	-0.414187446035567	0	-0.0227016015915666	-0.0251095427385483	0.999426909858164	0.05	-4.50647062251073	9.85768e+10	3.5427e+10	-1.04284e+10	9.13979e+10
59365	2	1	0.0905903351679411	-0.0504018126983352	0	0.0268005292981063	0.0142226045100491	0.999539618599629	0.05	6.56078705592466	1.00793e+11	4.23537e+10	1.00809e+10	-9.0905e+10
59401	2	1	-0.130688997128231	-0.315755009201031	0	-0.0456558402312449	0.025325730883833	0.998636145754788	0.05	-13.1559582482733	9.86254e+10	3.55224e+10	1.11304e+10	-9.13303e+10
59402	2	1	0.0527168590083846	-0.13024182812022	0	-0.0564771633664881	-0.024779499395584	0.998096341255581	0.05	-14.7971431031806	8.99118e+10	7.1245e+10	-6.50836e+09	5.44603e+10
59406	2	1	-0.206354402101329	-0.494332637235716	0	0.0388928314750491	-0.0286803972290468	0.998831708785137	0.05	14.5841758539213	1.00372e+11	5.15485e+10	-9.05306e+09	8.56469e+10
59409	2	1	-0.0654790057170653	-0.540407817597221	0	0.0235572719839268	-0.0285931698715371	0.99931350715047	0.05	7.01382169914058	9.99376e+10	5.32412e+10	-9.0454e+09	8.40897e+10
59422	2	1	0.0202768658685208	-0.0391258818414981	0	0.0231653761792019	-0.00872886615173114	0.999693539161968	0.05	5.72954051579606	8.13842e+10	8.08039e+10	-1.05457e+09	9.64426e+09
59430	2	1	0.0538922247349087	-0.338681668311792	0	-0.00723392043373617	-0.0257265934327921	0.999642842612052	0.05	-2.54553410578956	9.73294e+10	3.32273e+10	-1.01621e+10	9.09158e+10
59432	2	1	0.0423254839964766	0.163046900670139	0	0.0523373238338564	-0.000286258015974447	0.998629422053175	0.05	15.0647745275198	8.1407e+10	8.07911e+10	1.05898e+09	-9.9388e+09
59474	2	1	-0.0719674104468035	-0.0168905128139474	0	0.0560455641424982	-0.015620280776317	0.998306015993302	0.05	17.7340934185636	1.00132e+11	5.2553e+10	-8.87746e+09	8.47686e+10
59481	2	1	0.0477522934007955	-0.0138540935247445	0	-0.00717420182069978	0.000703597687931659	0.99997401755172	0.05	-3.72665554662115	1.00984e+11	4.72845e+10	-1.00992e+10	8.8656e+10
59487	2	1	-0.0276857256341887	0.0223051364420502	0	-0.0163099569017033	0.000219950478087822	0.999866959613954	0.05	-3.8735781709006	8.47713e+10	7.725e+10	-3.99887e+09	3.46787e+10
59505	2	1	-0.135349813376445	-0.0773173516682155	0	-0.022967439893393	-0.010495819174699	0.999681116398922	0.05	-0.0284339083703458	1.00794e+11	4.24103e+10	-1.04779e+10	9.0835e+10
59522	2	1	-0.0469388401823964	-0.556935004795492	0	-0.00471159080740207	0.0294589971293591	0.999554885136477	0.05	0.952125499402655	6.3753e+10	1.1744e+10	7.2407e+09	-6.22423e+10
59530	2	1	-0.0837466897424131	-0.126649570423483	0	0.0491521739718129	-0.0150891360013078	0.99867731613799	0.05	15.6764404738761	6.34104e+10	1.16357e+10	-6.53472e+09	6.19902e+10
59531	2	1	0.169317994712724	-0.122521052276795	0	0.0518381855905801	0.0218865104279577	0.998415636484106	0.05	15.0873102963978	6.2605e+10	1.13633e+10	6.64942e+09	-6.12049e+10
59536	2	1	-0.158595447432759	-0.146239710850121	0	-0.0512384001310849	0.020180696220156	0.998482531570821	0.05	-14.0406525804453	1.01018e+11	4.62556e+10	1.09055e+10	-8.91415e+10
59548	2	1	0.0763320550203783	-0.0605037695101656	0	0.0334489652633976	0.0145563658159719	0.9993344179688	0.05	9.71858476952474	7.65072e+10	1.68707e+10	8.17522e+09	-7.41748e+10
59552	2	1	-0.0501123350754757	-0.184303292111819	0	-0.0108453466786667	0.0184004640452128	0.999771874668586	0.05	-1.09243315824287	1.00192e+11	5.2251e+10	9.86415e+09	-8.49174e+10
59613	2	1	-0.0258966618614727	-0.0419813426225426	0	-0.0146617137292309	-0.00897163603462658	0.999852261035291	0.05	-3.00505074521251	8.45757e+10	7.74633e+10	-3.8574e+09	3.37283e+10
59683	2	1	0.0156642650175582	-0.466283446459173	0	0.0567785341724295	-0.0288871356546813	0.997968802844507	0.05	9.94213833584953	4.57392e+10	6.67102e+09	-4.64904e+09	4.50107e+10
59691	2	1	0.0512916795773968	-0.753135346564452	0	-0.00841653302458884	-0.0327623758591914	0.999427730603824	0.05	-2.270252529728	8.96445e+10	2.48817e+10	-9.53388e+09	8.55929e+10
59696	2	1	-0.0892139650640722	-0.0022942872346956	0	0.0422779549844858	-0.0160561289535505	0.998976864219266	0.05	14.1523328597851	9.48707e+10	2.9907e+10	-9.50773e+09	8.953e+10
59713	2	1	-0.0867076323568052	-0.328992807189199	0	0.0218870740646625	-0.0233554674375219	0.999487607791945	0.05	7.9079572618825	9.10304e+10	6.98449e+10	-6.2843e+09	5.80408e+10
59718	2	1	0.0340282551929878	0.00245848669778059	0	-0.0527434292163174	-0.0182159772556596	0.998441940649092	0.05	-14.1076125878833	1.00944e+11	4.76997e+10	-1.05385e+10	8.83365e+10
59740	2	1	0.0199734078300702	-0.0765341064334459	0	-0.0116476362792662	-0.00795115550918657	0.999900550902526	0.05	-3.82434361415207	8.31357e+10	7.89926e+10	2.93803e+09	-2.57501e+10
59751	2	1	-0.0462994752605197	-0.672179316989945	0	0.00940914280896637	-0.0295815778518509	0.999518083019709	0.05	3.8696345166104	7.65888e+10	1.69112e+10	-8.10876e+09	7.4257e+10
59767	2	1	-0.0691179187551585	-0.0884583977472302	0	0.0148412407323099	-0.0115536572219361	0.999823109644063	0.05	6.48933436618782	8.99816e+10	7.11935e+10	-6.02483e+09	5.46981e+10
59774	2	1	-0.136765536455512	-0.334241655681141	0	0.0532530871452981	-0.0260827949425158	0.998240350074812	0.05	15.8349246934993	1.00696e+11	4.9902e+10	-9.06334e+09	8.69902e+10
59793	2	1	-0.0928895275261539	-0.27297862427728	0	-0.0208655461438948	0.022918573931428	0.999519568569353	0.05	-3.70126615843992	8.58177e+10	7.6096e+10	4.64277e+09	-3.9402e+10
59808	2	1	-0.20021765226974	-0.553247319502677	0	0.037940538106225	-0.0261393709223696	0.99893806057032	0.05	15.7935422143626	1.21493e+10	1.02674e+09	-1.27283e+09	1.20387e+10
59847	2	1	0.227996965824535	-0.11800924512738	0	0.0325431846036839	0.016446096622407	0.999335012416625	0.05	3.15511021162027	9.47947e+10	2.98145e+10	9.87108e+09	-8.9441e+10
59911	2	1	-0.0501542056187776	-0.74414328940644	0	0.0188078243207264	-0.0325605250208689	0.999292788903575	0.05	5.10296260136772	8.67529e+10	2.2724e+10	-8.96804e+09	8.32422e+10
59918	2	1	-0.16085468614889	-0.383843631478797	0	0.0491457687443075	-0.0256864709446829	0.998461265460478	0.05	16.5264772749656	6.86283e+10	1.35146e+10	-6.99693e+09	6.69197e+10
59927	2	1	0.246456241566349	-0.514445759865861	0	-0.0349298206543391	-0.0300576754761388	0.998937657601328	0.05	-14.5695742526718	9.97767e+10	3.82574e+10	1.06094e+10	-9.1538e+10
59928	2	1	-0.0793317030183376	0.0742138280662516	0	-0.0279261043121164	0.000774604216424456	0.999609690172248	0.05	-4.96390979917382	9.00493e+10	7.10845e+10	6.43461e+09	-5.49041e+10
59963	2	1	0.120652996888991	0.11591039431078	0	0.0423797760387311	0.010178083725632	0.99904972908989	0.05	10.5771815844734	9.11523e+10	6.96889e+10	6.3427e+09	-5.8412e+10
59984	2	1	-0.0276744459887739	-0.445167385772518	0	-0.0106510526699418	0.0282765735179843	0.999543390987657	0.05	-2.17135867911981	6.4706e+10	1.20719e+10	7.38902e+09	-6.31391e+10
60024	2	1	0.143150295577625	0.0677304087135688	0	0.0571388091120553	0.0143232129180531	0.998263493304729	0.05	16.0144871637817	9.99489e+10	5.322e+10	9.02565e+09	-8.41187e+10
60032	2	1	0.128534699851533	0.0250125581338754	0	0.0470903028253353	0.0163481808470752	0.998756847467295	0.05	12.8514875945076	8.324e+10	7.89056e+10	2.85904e+09	-2.63557e+10
60052	2	1	0.00818158537762476	-0.261497844495003	0	0.000467770016056687	-0.0169550431222771	0.999856143504621	0.05	0.0519511408343476	9.43998e+10	6.50196e+10	-7.58853e+09	6.80161e+10
60075	2	1	0.0203320837064309	-0.0287046511150524	0	0.0252451398253095	-0.00828618174882102	0.999646948731014	0.05	5.73524595733505	9.48209e+10	6.43632e+10	-7.54621e+09	6.92202e+10
60106	2	1	0.0530634160890298	-0.0962283179443166	0	-0.030210259107481	-0.0173775047071058	0.999392496757312	0.05	-9.57595470961598	8.19567e+10	8.02008e+10	-1.94417e+09	1.67618e+10
60168	2	1	0.094680748457427	-0.0648222522854893	0	0.04516021328605	0.0196073747540623	0.998787317696421	0.05	13.4121551937552	8.59585e+10	7.59686e+10	4.35847e+09	-3.9983e+10
60198	2	1	-0.047863422478974	0.0586853727220285	0	-0.0309813584522673	0.00324686619393306	0.999514688880744	0.05	-7.8538317031942	9.34354e+10	6.64652e+10	7.68599e+09	-6.52186e+10
60223	2	1	0.0474719705978748	0.125036933562526	0	0.0453345708381472	-0.00645613950798914	0.998950997271425	0.05	11.1471611290125	8.11841e+10	8.10134e+10	5.59023e+08	-5.23236e+09
