,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
22,22,2.25,0.02,522,500000.0,17.15,2.43,0.81,,0.5220000000000001,21.1,0.0042199999999999,522.0,0.0357227946408859,1.157225803850206,1.2957362304353066,-0.0919225431254033,0.1252273039893167,136306000000.0,73850000000.0,48952000000.0,14.930749412552794,0.0632965340550719,2044478049978.8247,1107689345963.7593,734239795038.8348,3.0905950316588552e-06,1.6744709923848291e-06,1.1099350578093723e-06,1.7383561409733292e-06,9.418338225087698e-07,6.243012766343847e-07
23,23,2.25,0.02,523,500000.0,17.15,2.43,0.81,,0.5229999999999999,16.8,0.0033599999999999,523.0,0.0340474187350964,1.2045169608787605,1.345859588759445,-0.0856102999909793,0.1349867518054409,108528000000.0,58800000000.0,38976000000.0,15.647752156428556,0.0524225802715821,1693249342772.1052,917395154752.6884,608101931150.3535,2.4650175258958966e-06,1.3355358112439065e-06,8.852694520245324e-07,1.3871876613308018e-06,7.515722623309297e-07,4.981850424593592e-07
24,24,2.25,0.02,524,500000.0,17.15,2.43,0.81,,0.524,19.0,0.0037999999999999,524.0,0.0361672508706868,1.146168667592109,1.285489373890841,-0.0567138758450947,0.0884350662826473,122740000000.0,66500000000.0,44080000000.0,14.894384754622385,0.0575964929057691,1860366720856.345,1007938625850.9608,668119317706.9227,2.793663101740988e-06,1.5135945597667887e-06,1.0032969653311286e-06,1.5723576602539137e-06,8.518965651530493e-07,5.646857231871642e-07
25,25,2.25,0.02,525,500000.0,17.15,2.43,0.81,,0.5250000000000001,19.0,0.0037999999999999,525.0,0.034450221832437,1.094332009284943,1.26474773824499,-0.0514151803527762,0.0978140408314848,122740000000.0,66500000000.0,44080000000.0,15.96474475104695,0.0575160635695616,1857768853296.841,1006531112467.3289,667186337406.915,2.7989945198740816e-06,1.5164830990029854e-06,1.0052116541962644e-06,1.5758879134635444e-06,8.538092410406201e-07,5.659535540612111e-07
26,26,2.25,0.02,526,500000.0,17.15,2.43,0.81,,0.5259999999999999,18.4,0.00368,526.0,0.0339230437210225,1.0608764135297613,1.2596207738521843,-0.0474966249312514,0.2041019817253167,118864000000.0,64400000000.0,42688000000.0,16.195736735750568,0.0579779744089637,1872688573409.5295,1014614552156.866,672544503143.9796,2.715968621189434e-06,1.4715000269602195e-06,9.753943035850598e-07,1.529557189693453e-06,8.28707455716267e-07,5.493146563604971e-07
27,27,2.25,0.02,527,500000.0,17.15,2.43,0.81,,0.527,17.7,0.00354,527.0,0.0361666460463145,1.0941716883992467,1.3051498270135455,-0.1154313000811887,0.1380857907897046,114342000000.0,61950000000.0,41064000000.0,15.19952364198286,0.0522967371872501,1689184611148.182,915192900776.8788,606642151372.1025,2.61809345372235e-06,1.4184716854532856e-06,9.402440886433208e-07,1.4746859253788962e-06,7.989784425427453e-07,5.296085676283342e-07
28,28,2.25,0.02,528,500000.0,17.15,2.43,0.81,,0.5280000000000001,19.4,0.0038799999999999,528.0,0.0358914156317841,1.1457064924564109,1.1734930839869024,-0.0831171653832412,0.0558555215094887,125324000000.0,67900000000.0,45008000000.0,14.896826154381523,0.0580138395162791,1873847016375.817,1015242191534.8856,672960538388.8383,2.874463731667176e-06,1.5573719908413489e-06,1.0323151482148371e-06,1.6199759984405708e-06,8.776959743873062e-07,5.817870458795859e-07
29,29,2.25,0.02,529,500000.0,17.15,2.43,0.81,,0.529,18.6,0.00372,529.0,0.0382719193877072,1.1073258203937308,1.3002822777445664,-0.0866560063189525,0.130825273083022,120156000000.0,65100000000.0,43152000000.0,14.028238762548437,0.0526852015160103,1701732008967.135,921991026530.1814,611148337585.7203,2.76186157744472e-06,1.4963646317424954e-06,9.918759844693112e-07,1.5566916454724042e-06,8.434087862466585e-07,5.590595383120709e-07
30,30,2.25,0.02,530,500000.0,17.15,2.43,0.81,,0.5300000000000001,18.7,0.0037399999999999,530.0,0.0362249872163989,1.1340099408883035,1.3373516764717894,-0.0621122797071331,0.0874635626258734,120802000000.0,65450000000.0,43384000000.0,14.875771903911945,0.0555106532757691,1792994100807.3464,971436432325.9615,643923577998.9232,2.7814463772713798e-06,1.5069755914009022e-06,9.989095348714552e-07,1.568614720582144e-06,8.498686566621521e-07,5.633415095589122e-07
31,31,2.25,0.02,531,500000.0,17.15,2.43,0.81,,0.5309999999999999,19.0,0.0038,531.0,0.0366526502641925,1.1687138150119394,1.4203951062343447,-0.1477169115988653,0.148126458838682,122740000000.0,66500000000.0,44080000000.0,15.082355165458909,0.056273675768001,1817639727306.4343,984789325940.0186,652774638908.8123,2.831922826070675e-06,1.534323512576991e-06,1.0170372997653195e-06,1.5973372333661029e-06,8.654303895946375e-07,5.736567153884455e-07
32,32,2.25,0.02,532,500000.0,17.15,2.43,0.81,,0.532,18.3,0.0036599999999999,532.0,0.0372795683807784,1.1055175447273686,1.315250520319157,-0.0802736406379935,0.0826522893544107,118218000000.0,64050000000.0,42456000000.0,14.438257392548218,0.0528250052567269,1706247669792.2827,924437591992.7228,612770060978.0334,2.7327255293382574e-06,1.48057884716469e-06,9.81412264406309e-07,1.5419298004431006e-06,8.354108825930111e-07,5.537580707473674e-07
33,33,2.25,0.02,533,500000.0,17.15,2.43,0.81,,0.5330000000000001,16.0,0.0032,533.0,0.0357660551107996,1.1206854878145052,1.2987398102735832,-0.1336239352408364,0.1170321055854981,103360000000.0,56000000000.0,37120000000.0,15.20015942611657,0.0487705954649244,1575290233517.063,853485420636.1798,565738907393.1248,2.393847593515344e-06,1.2969762503566105e-06,8.597099716649531e-07,1.351158092555898e-06,7.320515981340005e-07,4.852456307631089e-07
34,34,2.25,0.02,534,500000.0,17.15,2.43,0.81,,0.5339999999999999,19.7,0.0039399999999999,534.0,0.0375345769434644,1.10327388004769,1.4023686712318642,-0.1028948284058341,0.1149154133522257,127262000000.0,68950000000.0,45704000000.0,14.384133939906484,0.0567936642775186,1834435356163.853,993889124856.5768,658806505619.2166,2.952519204295996e-06,1.5996621075907098e-06,1.0603474541744132e-06,1.667351886949921e-06,9.033640254372636e-07,5.988012968612718e-07
35,35,2.25,0.02,535,500000.0,17.15,2.43,0.81,,0.535,19.1,0.0038199999999999,535.0,0.0386226005682613,1.0821783953346404,1.2289191592498172,-0.1294154198480758,0.0678218050749177,123386000000.0,66850000000.0,44312000000.0,14.024984928596217,0.0530007462714612,1711924104568.1997,927513059750.5724,614808656748.9509,2.868484237213823e-06,1.5541323266638354e-06,1.030167713674314e-06,1.620210546219977e-06,8.778230513575728e-07,5.818712797570197e-07
36,36,2.25,0.02,536,500000.0,17.15,2.43,0.81,,0.5359999999999999,17.9,0.00358,536.0,0.0359003536235132,1.0145882086444828,1.2808266100263188,-0.0413591754633218,0.0993220993002795,115634000000.0,62650000000.0,41528000000.0,15.18755817161105,0.0544951915533609,1760194687173.5586,953665852183.8168,632144222018.9869,2.693290127271547e-06,1.4592129172523865e-06,9.672497051501531e-07,1.52184481799692e-06,8.245289261593219e-07,5.465448881970362e-07
37,37,2.25,0.02,537,500000.0,17.15,2.43,0.81,,0.537,20.4,0.0040799999999999,537.0,0.0381214722115116,1.1502941949752656,1.219925996952938,-0.0626670172634645,0.0656760162619851,131784000000.0,71400000000.0,47328000000.0,14.25683379707085,0.0580035019713166,1873513113673.5312,1015061284498.0432,672840622867.2744,3.0752879313329017e-06,1.666177671774792e-06,1.104437771005005e-06,1.7383169729668124e-06,9.418126014526072e-07,6.242872101057284e-07
38,38,2.25,0.02,538,500000.0,17.15,2.43,0.81,,0.5380000000000001,17.7,0.0035399999999999,538.0,0.0358832003539488,1.0908714450413783,1.341620273630033,-0.0638488503969205,0.098693314735511,114342000000.0,61950000000.0,41064000000.0,15.748753326687488,0.0533107234672922,1721936367993.5415,932937660677.6156,618404392220.591,2.673726162151138e-06,1.4486132457475202e-06,9.602236371812136e-07,1.511665693192494e-06,8.190139204603295e-07,5.428892272765614e-07
39,39,2.25,0.02,539,500000.0,17.15,2.43,0.81,,0.5389999999999999,16.2,0.00324,539.0,0.0373826456836425,1.146472914074611,1.2258030708162018,-0.1041651476404944,0.0825473409078463,104652000000.0,56700000000.0,37584000000.0,14.967378841323068,0.0479678397838491,1549361225018.3308,839437196217.3618,556426941492.6512,2.45123591109036e-06,1.3280689920768202e-06,8.803200176052065e-07,1.3867029062034325e-06,7.51309624104027e-07,4.980109508346693e-07
40,40,2.25,0.02,540,500000.0,17.15,2.43,0.81,,0.54,20.5,0.0040999999999999,540.0,0.0364445318875678,1.1706079249397423,1.3582126423552818,-0.0654350872653256,0.1664866789312194,132430000000.0,71750000000.0,47560000000.0,15.214794440372367,0.0625848879642049,2021491881243.8213,1095235539373.5876,725984700384.778,3.1084294967388355e-06,1.684133628264075e-06,1.1163400050207586e-06,1.758775616992511e-06,9.528970061104936e-07,6.316345869075272e-07
41,41,2.25,0.02,541,500000.0,17.15,2.43,0.81,,0.5410000000000001,18.2,0.00364,541.0,0.0404103257318442,1.079201579474248,1.3179084466510913,-0.0610511703797245,0.1327985069941364,117572000000.0,63700000000.0,42224000000.0,13.643077050785749,0.0500425437521564,1616374163194.6553,875744515662.739,580493507525.0154,2.764279842030553e-06,1.4976748370134574e-06,9.927444633917776e-07,1.564833126569116e-06,8.478198054167035e-07,5.619834138762149e-07
42,42,2.25,0.02,542,500000.0,17.15,2.43,0.81,,0.5419999999999999,17.8,0.00356,542.0,0.0383904023799881,1.1212629377228085,1.2762333184259544,-0.0829691472722463,0.1799454725700671,114988000000.0,62300000000.0,41296000000.0,14.332259865571295,0.0514114922059042,1660591198250.7073,899701113603.3245,596373309588.4895,2.709022982180452e-06,1.46773690985009e-06,9.728998945292023e-07,1.5337647530220986e-06,8.309870952906107e-07,5.508257317354905e-07
43,43,2.25,0.02,543,500000.0,17.15,2.43,0.81,,0.543,20.8,0.0041599999999999,543.0,0.036131973624424,1.0198249314288563,1.313997851467486,-0.1045080121098457,0.0261496290063276,134368000000.0,72800000000.0,48256000000.0,15.248007753637898,0.0636259127592449,2055116982123.6145,1113453473286.7878,738060588007.2424,3.171440479491157e-06,1.7182727056066631e-06,1.1389693362878457e-06,1.7961650496663005e-06,9.731544386736918e-07,6.450623707779902e-07
44,44,2.25,0.02,544,500000.0,17.15,2.43,0.81,,0.5440000000000002,16.9,0.0033799999999999,544.0,0.0389986575176845,1.0459661491201897,1.2695362205573768,-0.0614793914795627,0.0734669459294171,109174000000.0,59150000000.0,39208000000.0,14.197713844922124,0.0478424055831756,1545309700336.5754,837242097705.575,554971904764.8381,2.569741714397364e-06,1.3922749226611106e-06,9.228793773067932e-07,1.4625671809109356e-06,7.924125593170702e-07,5.252563250330296e-07
45,45,2.25,0.02,545,500000.0,17.15,2.43,0.81,,0.545,19.6,0.00392,545.0,0.0408864287308463,1.1260247983306733,1.3336879460941202,-0.0663143688579547,0.2046397356759509,126616000000.0,68600000000.0,45472000000.0,13.585852343955128,0.0531093505557131,1715432022949.535,929413634724.9802,616068466446.2727,2.985328405939366e-06,1.617437990834022e-06,1.0721303253528374e-06,1.6999395161154978e-06,9.210198616724836e-07,6.105045940229033e-07
46,46,2.25,0.02,546,500000.0,17.15,2.43,0.81,,0.5460000000000002,16.8,0.0033599999999999,546.0,0.0405729347532038,1.116807808981295,1.2776176608935053,-0.0328022313377359,0.1667589778878954,108528000000.0,58800000000.0,38976000000.0,14.240922926509134,0.0476833791638536,1540173146992.4766,834459135367.4408,553127198300.7037,2.56411769749992e-06,1.3892278546826192e-06,9.208596065324792e-07,1.4602830146028302e-06,7.911750079117501e-07,5.244360052443601e-07
47,47,2.25,0.02,547,500000.0,17.15,2.43,0.81,,0.5469999999999999,18.2,0.0036399999999999,547.0,0.0360445407680394,1.1045281838252363,1.3168405964476475,-0.0696139162199552,0.1017513358937701,117572000000.0,63700000000.0,42224000000.0,15.675355976473169,0.0560502375490284,1810422672833.62,980879157107.9984,650182755568.7302,2.782984746568417e-06,1.5078090732181823e-06,9.99462014247481e-07,1.585446450592749e-06,8.589880150270311e-07,5.693863413893463e-07
48,48,2.25,0.02,548,500000.0,17.15,2.43,0.81,,0.548,19.9,0.0039799999999999,548.0,0.037962669844317,1.102125038292734,1.3140874548798342,-0.1142504901439995,0.0768356539952514,128554000000.0,69650000000.0,46168000000.0,14.636393870891611,0.0583828166158981,1885764976693.5105,1021699290778.2178,677240672744.4187,3.048835430651765e-06,1.6518458215605542e-06,1.0949378017201386e-06,1.7373519174876092e-06,9.41289738576878e-07,6.239406267138163e-07
49,49,2.25,0.02,549,500000.0,17.15,2.43,0.81,,0.5490000000000002,18.1,0.00362,549.0,0.0381493906699204,1.1532946597102816,1.2554160338293374,-0.0497447753010552,0.0733309355966737,116926000000.0,63350000000.0,41992000000.0,14.799935260130091,0.0524381212154719,1693751315259.7456,917667121270.76,608282206099.4751,2.7786359409994496e-06,1.5054529092102285e-06,9.979002141050657e-07,1.583689110095554e-06,8.580358955626068e-07,5.687552222014993e-07
50,50,2.25,0.02,550,500000.0,17.15,2.43,0.81,,0.5499999999999999,19.7,0.00394,550.0,0.040047343291013,1.1532309595920498,1.3442519871966674,-0.1409684505056942,0.1048380502951909,127262000000.0,68950000000.0,45704000000.0,13.966927516935916,0.0551002541320762,1779738208466.0637,964254447311.3348,639162947932.0847,3.0293213177152237e-06,1.6412731597528298e-06,1.0879296373218755e-06,1.727493124614829e-06,9.359482873300156e-07,6.204000076016105e-07
51,51,2.25,0.02,551,500000.0,17.15,2.43,0.81,,0.551,17.2,0.0034399999999999,551.0,0.0364135861966127,1.0882209692452829,1.264961821915786,-0.0734879877058747,0.1288862029660851,111112000000.0,60200000000.0,39904000000.0,15.468479024040084,0.0528594221959051,1707359336927.7378,925039888428.3408,613169297472.5002,2.6503851970250256e-06,1.4359672120104627e-06,9.518411233897924e-07,1.511422110928034e-06,8.188819486452196e-07,5.428017488162599e-07
52,52,2.25,0.02,552,500000.0,17.15,2.43,0.81,,0.5519999999999999,19.2,0.0038399999999999,552.0,0.0397619743234409,1.111203063337572,1.2268055775544608,-0.0679890163709584,0.1548850413464598,124032000000.0,67200000000.0,44544000000.0,14.060110110813977,0.0547553637568678,1768598249346.8315,958218865745.1876,635162219579.6671,2.963500199878232e-06,1.6056115634015184e-06,1.0642910934547206e-06,1.6907043701883585e-06,9.160162996376555e-07,6.071879471883889e-07
53,53,2.25,0.02,553,500000.0,17.15,2.43,0.81,,0.553,15.8,0.0031599999999999,553.0,0.0400665511862895,1.1095990236375015,1.3988905282133923,-0.0670022589355099,0.1410547946851911,102068000000.0,55300000000.0,36656000000.0,14.12467085523636,0.0440068879746322,1421422481580.622,770120539556.0647,510479900505.7343,2.443583829603393e-06,1.3239231274940987e-06,8.775719016532311e-07,1.3942304474369468e-06,7.553880133172311e-07,5.007143402559932e-07
54,54,2.25,0.02,554,500000.0,17.15,2.43,0.81,,0.5540000000000002,16.4,0.0032799999999999,554.0,0.0378713277030664,1.1664973900568127,1.2673199806602775,-0.2355389330375748,0.1034068232879073,105944000000.0,57400000000.0,38048000000.0,15.36303354909722,0.0497124941303668,1605713560410.849,869968647281.4197,576664931912.2555,2.5409647311837197e-06,1.3766836778859158e-06,9.125446093415214e-07,1.4502212619542231e-06,7.857235939380467e-07,5.208224965532195e-07
55,55,2.25,0.02,555,500000.0,17.15,2.43,0.81,,0.5549999999999999,16.1,0.0032199999999999,555.0,0.0351239652358493,1.164619005083547,1.2062606288150823,-0.0726913630241369,0.0779679874064184,104006000000.0,56350000000.0,37352000000.0,16.091992491969215,0.0518339319775696,1674236002875.4995,907093809607.4688,601273610939.8079,2.499263796486594e-06,1.354090292214099e-06,8.975684222676314e-07,1.426695080037778e-06,7.729772105467837e-07,5.123734652767251e-07
56,56,2.25,0.02,556,500000.0,17.15,2.43,0.81,,0.556,14.5,0.0028999999999999,556.0,0.0420660928398013,1.0088270236299512,1.3025467334509857,-0.0321195881782717,0.1799888953015946,93670000000.0,50750000000.0,33640000000.0,13.909676973195635,0.0403950792792042,1304761060718.2998,706913887386.0758,468582919638.7703,2.2553626234441096e-06,1.221945693816468e-06,8.09975431329773e-07,1.2876270409651523e-06,6.976307497489217e-07,4.624295255478567e-07
