,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
116,116,0.02,1660,100000.0,17.15,2.43,0.81,1.3950645484815554,,0.166,525.0,0.0806235591182397,1660.0,0.0929044768588482,0.0001888654406703,0.00011886888037,3.97930353791457e-06,-5.264412479170746e-06,821363672807.5918,1060516178637.3586,848159841923.8817,650390251406.8397,511395235486.9945,407713338460.9382,1.7867814944182645,0.1440566834466076,1467597410760.0234,1894910682520.4067,1515476309858.3125,1162105265363.7837,913751543101.8322,728494648189.4948,5.875029726575503e-05,7.585633844398517e-05,6.066696701057616e-05,4.652095274470703e-05,3.6578951687080285e-05,2.9162818647574487e-05,3.816000932938701e-05,4.927087550930389e-05,3.940494150416191e-05,3.0216698014645822e-05,2.3759082125560737e-05,1.894209022685805e-05
117,117,0.02,1670,100000.0,17.15,2.43,0.81,1.3985213861890289,,0.1669999999999999,574.0,0.0902223447373046,1670.0,0.1111126185464854,0.000122685426539,0.0001105597952243,5.64953289754251e-06,-2.9501136501385675e-06,901796424865.7823,1183182737803.3037,949139066636.4448,727823654995.8365,572280332668.7234,456254397336.5496,1.5029796091983314,0.1356023444342312,1355381638221.226,1778299528873.821,1426536663448.1128,1093904112550.9436,860125670746.329,685741055803.9075,6.481965989508827e-05,8.504525028424692e-05,6.82225719642574e-05,5.231478023152704e-05,4.113457927464684e-05,3.279482380449141e-05,4.2084759025101735e-05,5.5216409191823066e-05,4.42941309139142e-05,3.396585114853097e-05,2.670700307860816e-05,2.1292340307192404e-05
118,118,0.02,1680,100000.0,17.15,2.43,0.81,1.3992615952852372,,0.168,575.0,0.0912124892408785,1680.0,0.0889298737226909,0.0001361213788811,0.0001056340633516,1.554676645480436e-07,-3.97725870985089e-06,893894447274.7534,1192532975345.4287,959555386814.042,735811150706.167,578560819254.8925,461261558091.1227,1.889128961589136,0.172312155083581,1688681888950.4492,2252848581375.112,1812723871479.2725,1390042155059.248,1092975999695.1544,871382568257.6692,6.456423736584944e-05,8.613431073606307e-05,6.93067978538399e-05,5.314619185236945e-05,4.178830977061849e-05,3.3316014899892434e-05,4.189960004475225e-05,5.589771237475175e-05,4.497733155281388e-05,3.448974654339825e-05,2.711893669576981e-05,2.162075719226044e-05
119,119,0.02,1690,100000.0,17.15,2.43,0.81,1.4028433039827128,,0.1689999999999999,555.0,0.0898182438041155,1690.0,0.03894717136086,0.000142675861424,0.0001153249506679,-1.8851033363947256e-06,-4.275468755230449e-06,862377647373.88,1170706145178.5205,944887924819.295,724563772767.7997,569717120449.5046,454210858917.4121,4.339211144094451,0.3897403244578102,3742038697902.6943,5079941151618.491,4100068213296.164,3144035197401.156,2472122878035.8906,1970916820783.1465,6.257921033440088e-05,8.495334534933735e-05,6.856664289684047e-05,5.2578622457111405e-05,4.134203573143147e-05,3.296021987921314e-05,4.0597379149705777e-05,5.511228334063894e-05,4.448164148813659e-05,3.410963896243325e-05,2.682006197331277e-05,2.138247728189227e-05
120,120,0.02,1700,100000.0,17.15,2.43,0.81,1.4036493387576896,,0.17,582.0,0.0955781598419518,1700.0,0.0985808963341696,0.000121324644388,8.347851479394607e-05,-3.1323485030895533e-06,1.9682796381498646e-06,898682799014.3628,1241829085216.6506,1005482241537.3336,771029015445.0256,606252267877.5007,483338754320.75055,1.724472046021308,0.1648218648576023,1549753365140.454,2141499543392.327,1733926018301.9763,1329617983806.2778,1045465088791.7716,833504170584.8949,6.551638300310994e-05,9.053266632085104e-05,7.330234840550522e-05,5.621008028395538e-05,4.41974140623688e-05,3.523668972306463e-05,4.248589051007506e-05,5.870838365283776e-05,4.753491273075682e-05,3.645096397329042e-05,2.8661022001063737e-05,2.285019521667654e-05
121,121,0.02,1710,100000.0,17.15,2.43,0.81,1.4073602493996773,,0.171,573.0,0.0949352404247389,1710.0,0.0903198428800351,0.0001530080758166,8.060009159112074e-05,-1.0493841609549967e-05,4.677627807838605e-07,873767581058.5186,1229549565339.2012,998718729268.2538,765842584506.3691,602174230014.1191,480087510827.9049,1.8932716726171248,0.1797382014292543,1654279409669.2805,2327871362135.408,1890845879035.756,1449948070929.795,1140079411665.7605,908936084627.7394,6.39885229185186e-05,9.004346492902539e-05,7.31390562917388e-05,5.608486379329438e-05,4.40989576101235e-05,3.515819464518281e-05,4.1480378505099485e-05,5.837042076940465e-05,4.741218581260759e-05,3.635685389261458e-05,2.8587024202411586e-05,2.2791199967144164e-05
122,122,0.02,1720,100000.0,17.15,2.43,0.81,1.4082338792269282,,0.172,584.0,0.0987696439335817,1720.0,0.11450249492691,0.0001498991030678,0.0001372254827435,2.958725395143304e-06,-4.103951948651159e-07,889426505650.0428,1275125906621.144,1039056654181.2795,796774717612.2037,626495851470.7089,499478089372.12274,1.502150674618856,0.1483668872666939,1336052625486.1035,1915431240854.932,1560819654045.6206,1196875679580.4204,941091165932.64,750291348907.6714,6.543039295639922e-05,9.3804253200358e-05,7.643788975836136e-05,5.861449207991455e-05,4.60879785871945e-05,3.6743955181372e-05,4.239644334518862e-05,6.078164178223464e-05,4.952888888693727e-05,3.797999492879497e-05,2.986328348002311e-05,2.3808706378445035e-05
123,123,0.02,1730,100000.0,17.15,2.43,0.81,1.4091330660521937,,0.173,580.0,0.0982145608218324,1730.0,0.0975485263302289,0.0001717040199859,0.0001155350805173,4.034365265624557e-06,2.042037065872614e-06,864858798927.9495,1263897918759.2417,1033217179845.6768,792296862149.722,622974959292.8829,496671034076.0065,1.7734763046480768,0.1741811963889371,1533806586765.1138,2241493010413.535,1832386186011.619,1405119711269.556,1104831328695.028,880834310138.855,6.389469384566844e-05,9.337520838245758e-05,7.633280191420506e-05,5.853390808383007e-05,4.602461621119798e-05,3.669343909506986e-05,4.139149823054518e-05,6.048921342161332e-05,4.944900499869233e-05,3.7918737958598016e-05,2.981511774778569e-05,2.3770305919998776e-05
124,124,0.02,1740,100000.0,17.15,2.43,0.81,1.413021733938582,,0.174,559.0,0.0967817252179929,1740.0,0.1043414186101472,0.0001094023431415,8.625179556791542e-05,-3.928371256875447e-06,1.166689698252425e-06,832375603408.6335,1241456573213.7737,1018143749293.286,780738177333.5492,613886483057.7294,489425184427.3904,1.6676023991021192,0.1613934371627671,1388071553198.3113,2070255959872.3845,1697858958952.3098,1301960857592.0425,1023718571923.432,816166611732.1133,6.17551973312247e-05,9.210552945450178e-05,7.553761534057437e-05,5.7924139063917625e-05,4.5545161036621977e-05,3.63111901879548e-05,3.999363866334659e-05,5.9648991875814944e-05,4.89193496900107e-05,3.751258497617076e-05,2.949576379122985e-05,2.3515698800606865e-05
125,125,0.02,1750,100000.0,17.15,2.43,0.81,1.4139909691678851,,0.175,593.0,0.1040263080288461,1750.0,0.1151235583934067,0.0001662085471148,0.0001056005287361,-7.692017097321058e-06,-2.1307617209719543e-06,873329988031.1572,1330086355435.5222,1094356760463.4612,839180226868.7017,659838871826.971,526061039701.8749,1.5201058970222248,0.1581310042800994,1327554064852.5112,2021872112446.336,1663538165026.6458,1275642811527.5618,1003024960148.6704,799668488644.4628,6.506074993330575e-05,9.908787851861244e-05,8.152665373468853e-05,6.251668399978445e-05,4.915623238014538e-05,3.919014143881369e-05,4.214282554401403e-05,6.418375414081495e-05,5.280854507595202e-05,4.049491759769058e-05,3.184074157954027e-05,2.538524833166249e-05
126,126,0.02,1760,100000.0,17.15,2.43,0.81,1.414986427833524,,0.176,601.0,0.1053488514499017,1760.0,0.152795610234989,0.0001388081877907,9.334005406368044e-05,1.1941840404198626e-06,-1.5078676875826678e-06,862808660946.3121,1342670030118.6135,1108269917252.9668,849849184646.3577,668227764746.727,532749141782.1533,1.1518655524810189,0.1213477129785818,993839574926.3318,1546575356042.283,1276577940534.6816,978912000598.22,769708543423.145,613655384532.6887,6.453961791047032e-05,0.0001004340992922,8.290055517375687e-05,6.357022610139702e-05,4.998462181246577e-05,3.985058056213769e-05,4.181186115898874e-05,6.506602845187243e-05,5.370695729461204e-05,4.118384263266496e-05,3.2382436323167696e-05,2.58171181595868e-05
127,127,0.02,1770,100000.0,17.15,2.43,0.81,1.4190612641001488,,0.177,648.0,0.1166316842190655,1770.0,0.1112645974042152,0.0001748299154046,0.0001159568812739,-4.844154761585341e-06,-4.442737503453838e-07,931274807193.9894,1481679815694.778,1226965317984.5696,940867796595.2018,739794773001.5327,589806427095.8145,1.5908025025873538,0.1855379751366674,1481474293880.7537,2357059958840.422,1951859498437.7407,1496734845427.4963,1176867376291.8816,938265540266.1272,6.992740108641301e-05,0.0001112561168339,9.213015883930488e-05,7.064771780956963e-05,5.554958151309039e-05,4.428728262836167e-05,4.531949366123039e-05,7.21043654318086e-05,5.97089564985605e-05,4.578632624276497e-05,3.600132234509213e-05,2.87022997160856e-05
128,128,0.02,1780,100000.0,17.15,2.43,0.81,1.4201295058910657,,0.178,583.0,0.1063375078433595,1780.0,0.1121592324370794,0.0001616139719533,0.0001074766740383,-4.6653869172065067e-07,-5.091789698164173e-06,827250999127.7487,1346536358816.2383,1118670582512.1426,857824675772.3816,674498812250.4297,537748777163.8693,1.5870294057143868,0.1687607518777958,1312871661522.3435,2136992797304.9487,1775363109754.4124,1361392985398.1792,1070449449160.8593,853423122246.0138,6.235653667568542e-05,0.0001014992353375,8.432316585894703e-05,6.466111967529712e-05,5.0842380327309975e-05,4.053443438675809e-05,4.042331424979348e-05,6.579800137877606e-05,5.46634244583181e-05,4.191728565639279e-05,3.295913510828058e-05,2.6276895198261853e-05
129,129,0.02,1790,100000.0,17.15,2.43,0.81,1.4212247405366416,,0.179,603.0,0.1102573011455386,1790.0,0.0999909944512182,0.0001790374212501,0.0001164355012677,-1.439788810506951e-06,1.0814106303314075e-06,834536121111.2614,1391644109351.9673,1159906808051.0662,889445648341.0599,699362061166.1514,557571171892.9888,1.790161213841384,0.1973783440535724,1493954195563.016,2491267308032.729,2076420179443.582,1592251101480.1687,1251970836331.8098,998142285878.916,6.313940902405775e-05,0.0001052891353813,8.77563337651644e-05,6.7293758981329e-05,5.291239782057393e-05,4.218476994776011e-05,4.0945363787675285e-05,6.82790988657456e-05,5.6909227790177766e-05,4.3639424009825474e-05,3.4313234968925625e-05,2.735646054514533e-05
130,130,0.02,1800,100000.0,17.15,2.43,0.81,1.4254949010421352,,0.18,595.0,0.1108968953662265,1800.0,0.1314407951340399,0.0001517904089771,8.571861285786578e-05,1.6000405786291104e-06,-1.7173597916319728e-06,815916561174.9841,1395162643734.6,1166635339252.7026,894605254919.3491,703419007307.9746,560805599867.0073,1.3694378508319325,0.1518664060542589,1117347021993.6514,1910588532396.908,1597634591690.8037,1225106297639.7063,963288613602.1642,767988415416.3872,6.194848869430557e-05,0.0001059277643998,8.857682214465292e-05,6.792293006092349e-05,5.3407108637218015e-05,4.257918151953516e-05,4.019174611464608e-05,6.872519254281153e-05,5.746802258320949e-05,4.406792188010941e-05,3.465015848339333e-05,2.7625075114381217e-05
131,131,0.02,1810,100000.0,17.15,2.43,0.81,1.426665953198782,,0.181,569.0,0.1080328637718683,1810.0,0.1318011542832664,0.0001468784166685,8.595799941299993e-05,9.60155967741955e-07,8.020277778647556e-07,771989894202.0261,1354694400021.9375,1136505726880.0554,871501112047.6622,685252454904.9612,546322192094.3384,1.3732808410083848,0.1483594620171756,1060158931159.7324,1860375864971.476,1560741540420.6882,1196815780092.5562,941044067574.9452,750253799420.8574,5.882257113298216e-05,0.0001032223456643,8.659723328573619e-05,6.640493164601082e-05,5.221352193264493e-05,4.162758638079543e-05,3.817838710038407e-05,6.699575680355368e-05,5.620534142805137e-05,4.309966628327855e-05,3.388882896179941e-05,2.7018099962134576e-05
132,132,0.02,1820,100000.0,17.15,2.43,0.81,1.427864876314501,,0.182,586.0,0.1122978251735346,1820.0,0.1491589622917217,0.0001227916911868,0.0001131072991512,4.128398892135391e-06,-2.159316066226988e-06,778709784816.0829,1403464759956.3298,1181373120825.5847,905906555674.9042,712305105075.7305,567890101902.5648,1.220174753187465,0.1370229711146067,950162019492.6278,1712472267087.0195,1441481656125.663,1105364307981.5327,869136705779.9507,692925164926.5664,5.95397983087865e-05,0.0001073082814299,9.032725504789916e-05,6.926520593834623e-05,5.446252649893768e-05,4.3420620606200186e-05,3.866022841449295e-05,6.967713678391502e-05,5.8651060490586266e-05,4.497510503588968e-05,3.536346736613961e-05,2.819376548487592e-05
133,133,0.02,1830,100000.0,17.15,2.43,0.81,1.4290918631416372,,0.183,575.0,0.1102397921987657,1830.0,0.0971509668320322,0.0001885004352147,0.0001224651378867,-1.5340455414092249e-06,4.784945076874293e-06,741117084261.3296,1373089803532.7073,1159722613931.0154,889304403667.4431,699251001916.771,557482629149.1582,1.8836662770057155,0.2076549789489327,1396017258935.87,2586442958214.964,2184530378542.772,1675152715181.0403,1317155531473.0803,1050111228544.7528,5.685296824473035e-05,0.0001053331958677,8.896525844932004e-05,6.822079276717346e-05,5.364131505171455e-05,4.2765904180438354e-05,3.6934892440324415e-05,6.843038067990866e-05,5.7796846025816224e-05,4.432007194774329e-05,3.484842151537569e-05,2.7783141668493595e-05
134,134,0.02,1840,100000.0,17.15,2.43,0.81,1.4336184159480845,,0.184,612.0,0.1195035953546338,1840.0,0.115735242924984,0.0001694086943997,0.000105546553998,2.0494018333106824e-06,-1.521014975088348e-06,777547232063.3954,1483429554690.493,1257177823130.7483,964035503725.8315,758011305334.4427,604329681708.3835,1.5898355189807054,0.1899910605406946,1236172207219.519,2358408995952.6763,1998705956888.1067,1532657885381.7832,1205113297009.6255,960784793154.2924,6.069102425564227e-05,0.0001157882831713,9.81283279149567e-05,7.524726438117451e-05,5.916615817153712e-05,4.717062302908137e-05,3.889642084938597e-05,7.420783957591685e-05,6.28897071130228e-05,4.822540563505276e-05,3.7919145648089706e-05,3.0231297421155544e-05
135,135,0.02,1850,100000.0,17.15,2.43,0.81,1.4349253760946743,,0.185,615.0,0.1221057866523056,1850.0,0.1042935597770338,0.0001584446476331,0.0001057693150579,-1.271866929083336e-06,1.1827908203435522e-06,767884270836.5033,1510575989218.881,1284552875582.2551,985027380924.1494,774517004735.5746,617488963100.7095,1.773839155509757,0.2165960254781803,1362103186509.8484,2679518837049.336,2278590188030.457,1747280137532.481,1373868589608.098,1095326100843.158,6.026935860573455e-05,0.0001185614153761,0.0001008214139119,7.731239030682705e-05,6.078994566954309e-05,4.846519868372685e-05,3.855537500936432e-05,7.584583505145916e-05,6.449724225172496e-05,4.945810392059556e-05,3.88884037645144e-05,3.100404506340049e-05
136,136,0.02,1860,100000.0,17.15,2.43,0.81,1.436261424819158,,0.186,590.0,0.1183477788436608,1860.0,0.1239125162467189,0.0001131734787007,9.62652852275184e-05,-4.854305782101313e-06,-3.4744314763815057e-06,718475781263.0366,1459088922449.4883,1245018633435.3125,954711531931.812,750679961205.3408,598484717612.393,1.501059018361473,0.1776470007363263,1078474550939.1864,2190178585634.129,1868846447746.1528,1433078354939.944,1126814925670.5176,898360882723.6019,5.6717636462401485e-05,0.0001151828318058,9.828377807803614e-05,7.536646746725452e-05,5.925988634496039e-05,4.72453484544324e-05,3.620619740289441e-05,7.35279642435743e-05,6.274030605902601e-05,4.811084115762005e-05,3.782906476543745e-05,3.0159479823240928e-05
137,137,0.02,1870,100000.0,17.15,2.43,0.81,1.4376267948979,,0.187,600.0,0.1210343310118533,1870.0,0.1241028672134234,0.0001570345990454,0.0001101643747758,-2.658618055896799e-06,-4.140494469235667e-06,708424833501.6263,1487100937011.6748,1273281162244.6973,976383948272.621,767720761608.1858,612070611926.9424,1.5068145015409713,0.1823762851529707,1067464812371.9984,2240785257144.358,1918598519809.252,1471229492329.015,1156812776725.2932,922276874018.573,5.624609111610314e-05,0.0001180698513751,0.0001010934186398,7.752097035812946e-05,6.0953950041107616e-05,4.859595228722705e-05,3.582825060191912e-05,7.520942592913875e-05,6.439559203778408e-05,4.938015598562778e-05,3.882711409654605e-05,3.0955181457706667e-05
138,138,0.02,1880,100000.0,17.15,2.43,0.81,1.439021727851663,,0.188,625.0,0.1263800307771328,1880.0,0.1495148622238957,0.0001490695508664,0.0001241852400492,3.641241456239853e-07,1.9895855075343664e-06,712188729970.0084,1547429723943.4626,1329517923775.4375,1019507708279.1309,801628535219.3538,639103815639.9609,1.2574000818625874,0.1589102610449631,895506167365.9008,1945738261563.1108,1671735946193.0125,1281929075849.718,1007967785808.2012,803609190104.3788,5.685588943056694e-05,0.0001235353630066,0.0001061388939323,8.138996742895661e-05,6.399610306208898e-05,5.102132952624688e-05,3.614602422816757e-05,7.853737350688281e-05,6.74776011782632e-05,5.1743517937742326e-05,4.068540154693189e-05,3.243671379833432e-05
139,139,0.02,1890,100000.0,17.15,2.43,0.81,1.4438766302861077,,0.189,613.0,0.1258380959694971,1890.0,0.0878991200734162,0.0001908277788695,0.0001026883146069,-2.848886452010861e-06,-2.387637063078267e-06,681076984877.5212,1535361492316.5066,1323816769599.11,1015135920185.9336,798191042734.5204,636363251317.7471,2.1501921730518,0.2705760890253539,1464446402129.3652,3301322263584.084,2846460456546.724,2182737310167.5308,1716264132687.8203,1368303282201.215,5.468199485292708e-05,0.0001232703953949,0.0001062859902606,8.150276458484495e-05,6.408479431779737e-05,5.109203923460529e-05,3.468741487659711e-05,7.819633059412706e-05,6.742230691577207e-05,5.170111690965146e-05,4.065206205007056e-05,3.2410133657134923e-05
140,140,0.02,1900,100000.0,17.15,2.43,0.81,1.445357187644887,,0.19,647.0,0.1351708588276103,1900.0,0.1574199772499014,0.0001488369503923,0.0001092465544869,-1.6048285810807363e-06,3.499024753566206e-06,701386158702.6091,1643395786134.8755,1421997434866.461,1090423318162.3326,857388757543.5325,683559033091.2256,1.2069624409764612,0.1631461497194572,846546750174.8048,1983516989523.7795,1716297495048.69,1316099989786.861,1034836027670.5172,825030079131.2952,5.6631869712009456e-05,0.0001326923477044,0.0001148160288921,8.804381226931183e-05,6.92279535421154e-05,5.519245799503036e-05,3.58444440374401e-05,8.398598625960779e-05,7.26713905642755e-05,5.572624597737742e-05,4.381698007121668e-05,3.493338612961418e-05
141,141,0.02,1910,100000.0,17.15,2.43,0.81,1.4468685260190206,,0.191,642.0,0.1359840560990803,1910.0,0.1330211960630549,0.0001148948118655,0.0001090550942945,-4.63951520101542e-07,2.486753353402741e-06,675221249359.3142,1647411909212.939,1430552270162.325,1096983380551.281,862546867836.4666,687671371693.0492,1.4358613939199725,0.1952542563413171,969524124309.45,2365455160322.853,2054074776710.6565,1575116085905.4055,1238497747972.9749,987400774318.0408,5.482684838636814e-05,0.0001337671216094,0.0001161584776832,8.907323569114365e-05,7.003737870198638e-05,5.583777772283543e-05,3.4623712258896106e-05,8.447529749780476e-05,7.33552598061874e-05,5.62506540738131e-05,4.4229316820403686e-05,3.5262124414438186e-05
142,142,0.02,1920,100000.0,17.15,2.43,0.81,1.4484109306310495,,0.192,634.0,0.1357796488939694,1920.0,0.1209910657510136,0.0001535399084294,0.0001155917164065,-6.239497666559971e-07,3.549195310731656e-07,643867452683.7781,1639073732961.252,1428401906364.5586,1095334427627.6516,861250312934.4481,686637684456.8035,1.5868940306312789,0.2154679143110509,1021749417181.6548,2601036322600.737,2266722458552.2563,1738179664747.2483,1366712980474.9963,1089621242670.9847,5.256261695240074e-05,0.0001338070505401,0.0001166086932106,8.941847225572597e-05,7.030883469915331e-05,5.6054197867510377e-05,3.3125695329230085e-05,8.43270720920946e-05,7.348842709892723e-05,5.63527700957268e-05,4.430960960917257e-05,3.532613838776379e-05
143,143,0.02,1930,100000.0,17.15,2.43,0.81,1.4499846962108915,,0.193,646.0,0.1396217691312505,1930.0,0.1211438073846693,0.0001246406968728,0.0001178313487794,-2.88049276039915e-07,-3.144122379283101e-06,630617646718.837,1679426455670.5676,1468821011260.756,1126328811581.7983,885620881599.5223,706067286496.7341,1.5931478807428006,0.2224381255970124,1004667167429.1272,2675574698714.958,2340049081280.5703,1794408359191.099,1410925030661.8496,1124869601144.0918,5.176663879562179e-05,0.0001378620835729,0.0001205737377331,9.2458967898583e-05,7.26995454792007e-05,5.7960208338060536e-05,3.25501915854399e-05,8.668589147507021e-05,7.581520366583336e-05,5.813700075782109e-05,4.571253202018831e-05,3.644462784582883e-05
144,144,0.02,1940,100000.0,17.15,2.43,0.81,1.4515901271332927,,0.194,659.0,0.1435648353744747,1940.0,0.1275650098932601,0.0002018383964303,9.520467994434228e-05,1.7727638961509678e-06,-3.6997398156741375e-06,615572169904.0245,1720657297719.889,1510302068139.474,1158137526965.8877,910631750780.2932,726007372488.7186,1.5207932031074138,0.2183324258427359,936157972012.1228,2616763923249.5767,2296857119865.582,1761287679273.351,1384882577120.474,1104107077486.7158,5.081061549940978e-05,0.0001420266552568,0.0001246634942644,9.559509583949484e-05,7.51654509619333e-05,5.992616829804456e-05,3.1875937648759785e-05,8.910013710586378e-05,7.820739290782558e-05,5.997139150070618e-05,4.715489479223743e-05,3.759456140065342e-05
145,145,0.02,1950,100000.0,17.15,2.43,0.81,1.453227537561713,,0.195,641.0,0.1405704111782646,1950.0,0.1099330318725151,0.0001402140342641,9.96140913359895e-05,-2.7038926063736336e-06,-5.551537454318168e-07,570563272986.829,1678679648601.526,1478800725595.3438,1133981506975.0603,891638118103.7324,710864569328.4841,1.7738071685872685,0.2493448030392656,1012069223756.652,2977653994450.944,2623107327973.0747,2011464526117.756,1581594085678.062,1260936668969.567,4.734537749924263e-05,0.0001392969464145,0.0001227109803842,9.409785919770137e-05,7.398818902826573e-05,5.8987588194220384e-05,2.963872674030051e-05,8.720141962336375e-05,7.681842257359998e-05,5.890629419213222e-05,4.6317419618283714e-05,3.6926878607860754e-05
146,146,0.02,1960,100000.0,17.15,2.43,0.81,1.454897251599106,,0.196,641.0,0.1413063359083046,1960.0,0.1167808807679193,0.000190165082543,9.098017708958124e-05,6.10632722164294e-06,-2.072600896327548e-06,541212400398.4283,1681257583414.921,1486542653755.3647,1139918211772.2937,896306088666.3762,714586140688.2965,1.6783569254757904,0.2371624674853114,908347580362.0784,2821750308633.1235,2494949157945.4766,1913189625204.008,1504321531259.3303,1199330598073.22,4.515544303931097e-05,0.0001402738203825,0.0001240280009802,9.5107783641438e-05,7.478228234010674e-05,5.9620684501642726e-05,2.820136524404295e-05,8.760656471340318e-05,7.746040611512506e-05,5.939858328238724e-05,4.6704501519794496e-05,3.72354822931737e-05
147,147,0.02,1970,100000.0,17.15,2.43,0.81,1.4565996034457886,,0.1969999999999999,613.0,0.1358401756963771,1970.0,0.1310562667399608,0.0001185513552281,0.0001137552944962,1.3742778298644836e-06,2.5793171028249648e-06,489092731426.00073,1610251233757.8503,1429038648325.887,1095822697342.674,861634234442.1199,686943768496.579,1.5031711561789207,0.2041910339570709,735190086576.3279,2420483208786.3213,2148089677228.3853,1647209070931.691,1295183728389.7004,1032594058720.9072,4.102898948480127e-05,0.0001350806844851,0.0001198791311099,9.192632610873632e-05,7.22807346606811e-05,5.762630855731742e-05,2.556358488354836e-05,8.416357768799786e-05,7.469207461300656e-05,5.727575721512586e-05,4.5035344987671166e-05,3.590473586672759e-05
148,148,0.02,1980,100000.0,17.15,2.43,0.81,1.4620569760582816,,0.198,693.0,0.1551226839041408,1980.0,0.1379198500751499,0.0001459446173322,0.0001273895032711,-3.716017355980497e-07,8.351492401698746e-07,522291460097.8721,1832008697269.7493,1631890634671.562,1251374691054.7043,983943184003.9656,784455412503.2405,1.4356164097634496,0.2226966705393331,749810190795.8171,2630061748629.8115,2342768974073.7847,1796494041240.8003,1412564981230.9905,1126177062917.408,4.405128073138509e-05,0.0001545158892903,0.0001376374648311,0.0001055438620525,8.298806458403393e-05,6.616280034706914e-05,2.7380941551657776e-05,9.604239566289642e-05,8.555127835761793e-05,6.560286715883115e-05,5.158286678919872e-05,4.112479226753555e-05
149,149,0.02,1990,100000.0,17.15,2.43,0.81,1.4638561884094925,,0.199,653.0,0.148036450845961,1990.0,0.1319510137732322,0.0002128981234445,0.0001112407081527,-2.021382996304481e-06,-7.299153601089306e-07,463859395136.4751,1741813634126.3833,1557343462899.5105,1194210048974.368,938995207715.931,748620331928.0251,1.508135438368033,0.2232590176910212,699562792225.2786,2626890868658.61,2348684866109.544,1801030495713.4688,1416131949214.148,1129020852463.4946,3.9323532704792566e-05,0.0001476616968964,0.0001320232967964,0.0001012387771156,7.960302011215505e-05,6.346405056080217e-05,2.438977606850531e-05,9.158474515087248e-05,8.188528403244773e-05,6.279169071195397e-05,4.937246735910798e-05,3.93625362501985e-05
150,150,0.02,2000,100000.0,17.15,2.43,0.81,1.4656896307688272,,0.2,651.0,0.1493118521572395,2000.0,0.1455135672244978,0.0001314772232228,0.0001136047716022,-6.4596555772853e-06,2.8081301024126897e-06,432984871867.1929,1750257893366.0063,1570760684694.1604,1204498711352.4517,947085078233.3708,755070036359.1605,1.3744422861370769,0.2052205234263576,595112717151.914,2405628460287.438,2158919906445.2825,1655513962480.4268,1301713780093.3865,1037800186967.0905,3.690309480109505e-05,0.0001491736482309,0.0001338751864635,0.0001026588525856,8.07196110017182e-05,6.435426026102615e-05,2.283278078536926e-05,9.22971156584564e-05,8.283161077946141e-05,6.351735780968774e-05,4.99430520127494e-05,3.981743875586847e-05
151,151,0.02,2010,100000.0,17.15,2.43,0.81,1.467557689323989,,0.201,706.0,0.1636910600767455,2010.0,0.1403556248151289,0.0001633053110077,0.0001108010637991,-8.602776259677502e-07,1.5213672576623076e-06,436187420317.0805,1911619091558.824,1722029952007.3628,1320495781639.1062,1038292394066.7968,827785690808.102,1.432076557421546,0.2344181297953892,624653779278.2694,2737584887740.8643,2466078725447.494,1891051053059.4048,1486914197292.1536,1185452482375.283,3.7373164230112734e-05,0.0001637902675008,0.0001475459979078,0.0001131419738709,8.896238257886277e-05,7.092586610457338e-05,2.30669829249207e-05,0.0001010925186973,9.106643990393042e-05,6.983203143583716e-05,5.490821561888125e-05,4.377594929602435e-05
152,152,0.02,2020,100000.0,17.15,2.43,0.81,1.469460761515346,,0.2019999999999999,689.0,0.1613864713727122,2020.0,0.1323479571133248,0.0001529218404571,9.588839525589414e-05,-2.6377251073749263e-06,1.0420067517420953e-06,391614111060.2672,1877612676907.5776,1697785678840.932,1301904664563.6692,1023674387917.1134,816131385731.8055,1.5262796978954094,0.2463208947711493,597712667120.6438,2865762109275.0884,2591295812992.49,1987070658118.861,1562413435533.4,1245644764857.702,3.373240152082918e-05,0.00016173162031,0.0001462418911819,0.0001121419521068,8.817607564323696e-05,7.029897753868033e-05,2.076768244304563e-05,9.957165159212688e-05,9.003524857431138e-05,6.904128804648002e-05,5.4286462139435086e-05,4.328025209508485e-05
