,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
35,35,0.02,2250,100000.0,17.15,2.43,0.81,1.5145288341928238,,0.01125,37.295,0.010416716104221,112.5,0.0072137661617989,7.93679774936775e-06,5.659966810626418e-06,5.4735786995483974e-08,-9.687748282049605e-09,0.0,110413894669.19952,106876615088.39714,84031648812.75107,66073230249.07402,52677333339.04577,0.0790184678301429,0.0164730684962028,0.0,174609313685.83786,169015434747.23798,132888243558.86832,104488673471.41464,83304307385.29778,0.0,1.0647738029036498e-05,1.0306621302517253e-05,8.10357233921275e-06,6.371756458117001e-06,5.079926282311089e-06,0.0,6.228853035008248e-06,6.029302111470999e-06,4.740533719169991e-06,3.727433417713555e-06,2.9717217079264456e-06
36,36,0.02,2300,100000.0,17.15,2.43,0.81,1.524121798434274,,0.0115,37.6525,0.0108482339523768,115.0,0.0074039112177729,7.232717891932877e-06,5.381222079809937e-06,3.678588397394959e-08,-1.1685407790401012e-08,0.0,112468867631.06218,109821335286.2311,87512703293.82367,68810347959.92606,54859519097.169495,0.0786606413003821,0.0170496147234956,0.0,176761569663.35638,172600578423.16718,137539241974.4394,108145706191.13287,86219901656.7175,0.0,1.1095632493533003e-05,1.0834439804998249e-05,8.63357847123575e-06,6.788494885712749e-06,5.412173835259e-06,0.0,6.342813584203749e-06,6.19350289516475e-06,4.935381452078408e-06,3.880640207082573e-06,3.0938668653975377e-06
37,37,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.0117499999999999,39.075,0.0117195476062387,117.5,0.007745545930137,7.80085381015575e-06,5.414826973468093e-06,-1.5465134711067135e-09,1.4548170148122012e-08,0.0,118764275345.24184,116960810003.51157,94541590539.52815,74337090466.37251,59265752244.74944,0.0772693374813825,0.018077701213862,0.0,183196925061.2708,180415033755.15933,145832815692.22476,114666858799.52669,91418935038.50014,0.0,1.198259692283225e-05,1.1800638179839498e-05,9.538674560051e-06,7.50016272894525e-06,5.979555875811501e-06,0.0,6.675037816651248e-06,6.573675691364748e-06,5.3136239013214994e-06,4.178048395450419e-06,3.3309775714634672e-06
38,38,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.012,39.765,0.0124311365002915,120.0,0.0080511506581115,7.446188627183499e-06,5.281780256992676e-06,-3.50233636796339e-08,3.4946275764175515e-08,0.0,123106799106.95386,122291352603.03244,100281978147.85172,78850698821.34915,62864257281.97426,0.0759088141132943,0.0188765380440099,0.0,186936260957.6537,185698014804.23343,152277032401.02866,119733880813.15544,95458652888.55856,0.0,1.2696363154401751e-05,1.2612263778723248e-05,1.034237281484975e-05,8.13210248724225e-06,6.483374157020499e-06,0.0,6.948081290145e-06,6.9020579296307496e-06,5.659860715754e-06,4.450290878894981e-06,3.548024747685939e-06
39,39,0.02,2450,100000.0,17.15,2.43,0.81,1.5524604200208103,,0.01225,40.2775,0.0126693693504565,122.5,0.0084784006642587,8.0461853636815e-06,5.260407580179356e-06,2.5605747070269287e-08,4.8594551033589255e-08,0.0,122537270878.17648,122841761264.82704,102203802550.13332,80361809789.94617,64069000805.25897,0.0731996628789923,0.0185579883156442,0.0,179491589382.5586,179937604403.62067,149707291742.30182,117713319886.1312,93847746912.21275,0.0,1.2909086929148748e-05,1.294116445823125e-05,1.07669916438795e-05,8.465975951050248e-06,6.749557052570999e-06,0.0,6.956060767723001e-06,6.973345742470499e-06,5.801792843402749e-06,4.56189066638356e-06,3.636998439208839e-06
40,40,0.02,2500,100000.0,17.15,2.43,0.81,1.5597127003734337,,0.0125,41.42,0.0136719154445788,125.0,0.0083300129198676,8.009779486546e-06,5.489169684763517e-06,2.5827703286418063e-08,-2.4453355272507028e-08,0.0,129049353467.05672,130615798195.5078,110291341891.4172,86720959664.96332,69138876403.23495,0.0760996175112322,0.0208252042814973,0.0,196569321924.2557,198955346881.6148,167996922938.83908,132094270757.53764,105313058051.53206,0.0,1.388342983596825e-05,1.4051951606091e-05,1.1865399287375e-05,9.329642702345e-06,7.438121258986749e-06,0.0,7.37045824815825e-06,7.459923364867251e-06,6.299122844900752e-06,4.95293618510167e-06,3.948762145367238e-06
41,41,0.02,2550,100000.0,17.15,2.43,0.81,1.5675391969459505,,0.0127499999999999,41.8975,0.0141832638262168,127.5,0.0087799317369388,7.6178971384405e-06,5.442171225894353e-06,-1.138396958249767e-08,-2.645711313494109e-09,0.0,130570106344.62,133473134374.554,114416389286.09106,89964442449.69327,71724765169.17844,0.0738744758734566,0.0209545789651324,0.0,192906346339.458,197195326001.44537,169040588511.72382,132914894375.8354,105967305826.67496,0.0,1.433864572194575e-05,1.4657443734809747e-05,1.2564714211287253e-05,9.8795069099025e-06,7.876504247733999e-06,0.0,7.499288170959251e-06,7.6660234549715e-06,6.5715001600165005e-06,5.16710369591901e-06,4.11950865367747e-06
42,42,0.02,2600,100000.0,17.15,2.43,0.81,1.575962641452958,,0.0129999999999999,42.66,0.0147163237260631,130.0,0.008726614697548,7.920123341259502e-06,5.517118147835379e-06,-4.686541698464313e-09,-9.936286580324913e-09,0.0,132040732470.311,136360396097.21658,118716583498.1512,93345641394.41837,74420449082.70119,0.074938898638136,0.022057347789759,0.0,197907331526.96988,204381796531.0716,177936624619.98663,139909757030.44196,111544007772.81172,0.0,1.4792710641556248e-05,1.527664868784075e-05,1.329998732351125e-05,1.0457644674975748e-05,8.337428522993501e-06,0.0,7.627253965252501e-06,7.876776751976001e-06,6.857592466258251e-06,5.392055164679e-06,4.298852745986887e-06
43,43,0.02,2650,100000.0,17.15,2.43,0.81,1.58500854061911,,0.01325,43.7925,0.0154612241932681,132.5,0.0083377585735433,7.77424443464175e-06,5.3408493426657e-06,2.18520623153168e-08,-3.4003997877434264e-08,0.0,135116397842.2762,141021119106.44183,124725695567.09428,98070545057.89996,78187410745.35712,0.0810250171884982,0.0250248675150697,0.0,218693546697.84967,228250672673.26212,201875606244.06735,158732734648.08722,126550755023.70757,0.0,1.5438709499513e-05,1.6113396493311e-05,1.42514440270435e-05,1.12057653977355e-05,8.933872870305751e-06,0.0,7.8449317696995e-06,8.18776310753975e-06,7.2416419270899985e-06,5.694029347159001e-06,4.539603721992006e-06
44,44,0.02,2700,100000.0,17.15,2.43,0.81,1.5947053706962049,,0.0134999999999999,44.4675,0.016132557158662,135.0,0.009315140680037,8.09101505767e-06,5.346377638999108e-06,3.6298544800298176e-08,2.7609527349519905e-08,0.0,137227173779.79652,144800284636.40503,130141338598.92668,102328810057.39333,81582341551.35393,0.0738017074161703,0.0237719717507049,0.0,202209759211.72284,213369042614.7011,191768496112.9372,150785616814.7218,120214861143.31516,0.0,1.598583030020375e-05,1.68680350535615e-05,1.5160389131253006e-05,1.1920459682600252e-05,9.5036677620845e-06,0.0,7.9892395877945e-06,8.4301391224265e-06,7.576708793926999e-06,5.9574890144880006e-06,4.749648738180033e-06
45,45,0.02,2750,100000.0,17.15,2.43,0.81,1.605084804231357,,0.01375,44.8325,0.0166281773870504,137.5,0.0094322037520396,8.042993059050499e-06,5.813147523113346e-06,2.6658352404159646e-08,3.544268722452348e-09,0.0,137574950435.43732,146830297899.2067,134139506981.33607,105472529166.0611,84088693046.31418,0.0738816812322328,0.0245857822645756,0.0,203413019823.7811,217097619899.3393,198333505528.33145,155947616904.2031,124330300911.95886,0.0,1.6330401390988997e-05,1.742902827486675e-05,1.5922607890908747e-05,1.2519784536015003e-05,9.981483587990502e-06,0.0,8.016627650478248e-06,8.55594584872675e-06,7.816440982058e-06,6.145987994197249e-06,4.899930835040912e-06
46,46,0.02,2800,100000.0,17.15,2.43,0.81,1.616181972619525,,0.014,45.1475,0.0167682102052158,140.0,0.0092733286389898,7.599727819883e-06,5.395327875943768e-06,-2.6526217769005353e-08,2.6212903663465532e-08,0.0,134852208157.99788,145626537016.14246,135269151725.47624,106360757331.68411,84796839007.77655,0.0760243401767052,0.0255098072023985,0.0,205153310271.49155,221544508171.73087,205787614701.74875,161808707084.81372,129003095022.52922,0.0,1.630732137571325e-05,1.761023250855525e-05,1.635774126014275e-05,1.2861925475775e-05,1.0254257785116e-05,0.0,7.860352538934502e-06,8.488373572867e-06,7.884655614678999e-06,6.199624465588998e-06,4.942692877579831e-06
47,47,0.02,2850,100000.0,17.15,2.43,0.81,1.6210502267657252,,0.01425,46.125,0.017733602388561,142.5,0.0093535360378177,7.852424327415248e-06,5.41865872084431e-06,2.437239561633285e-09,-8.145009458445607e-09,0.0,138511245766.1023,151412387661.58258,143056970468.52167,112484239950.64252,89678827278.95306,0.0777602131509833,0.0275900169535956,0.0,215496408186.94968,235568061752.76123,222568666764.65576,175003477536.65695,139522715734.33298,0.0,1.705838975872075e-05,1.86472333617695e-05,1.761821970812975e-05,1.3853026851202505e-05,1.10444201145415e-05,0.0,8.095906537340749e-06,8.849971223086e-06,8.361601659290999e-06,6.5746422864605005e-06,5.2416783923424864e-06
48,48,0.02,2900,100000.0,17.15,2.43,0.81,1.63343388995551,,0.0144999999999999,47.165,0.0183383507951665,145.0,0.0097820676682056,7.994127411928002e-06,5.472822550651892e-06,-3.275468540105124e-09,2.2516518976581803e-08,0.0,139008228029.6197,153881688840.48834,147935475864.60898,116320159093.74178,92737039971.15752,0.0754664742403266,0.0276978569601144,0.0,209955085887.9946,232419646340.72003,223438612097.2433,175687506698.00592,140068062647.29874,0.0,1.7428981801445746e-05,1.9293830245826505e-05,1.85482884947145e-05,1.4584330472538498e-05,1.1627456913073251e-05,0.0,8.141896541338748e-06,9.013054895418e-06,8.664777303877751e-06,6.813026210300249e-06,5.431731601054001e-06
49,49,0.02,2950,100000.0,17.15,2.43,0.81,1.6392282184809044,,0.01475,47.6,0.0190388776504824,147.5,0.0099123045230533,8.169709891615748e-06,5.614544975293022e-06,6.446202311178032e-08,-1.598778838784799e-08,0.0,139931403584.2283,156969516288.01685,153586626006.44205,120763600937.0103,96279604278.48984,0.0762589969468552,0.0290162969244354,0.0,213263157103.7009,239230178181.36383,234074467289.421,184050371391.6942,146735413546.87018,0.0,1.7853839526913997e-05,2.00277313214875e-05,1.959610855006225e-05,1.5408220718116e-05,1.228430902908925e-05,0.0,8.20779439861225e-06,9.2071792574155e-06,9.008752977159e-06,7.083490781469499e-06,5.647361324592999e-06
50,50,0.02,3000,100000.0,17.15,2.43,0.81,1.6454280499468952,,0.0149999999999999,48.205,0.0193211639365537,150.0,0.0101446746567569,7.8793068346135e-06,5.153794139072444e-06,-3.3459459346804524e-08,-4.948039047657849e-09,0.0,137615736611.94284,156467916140.22073,155863829476.1794,122554142849.56064,97707126027.1525,0.0750801105162721,0.029003987802049,0.0,206582023690.16843,234881995000.16492,233975169599.12955,183972294628.397,146673166314.96198,0.0,1.78639209010665e-05,2.0311125357455e-05,2.023270877044625e-05,1.5908772992553752e-05,1.2683377742920756e-05,0.0,8.0776526191785e-06,9.1842219774025e-06,9.148763807105247e-06,7.1935798721295e-06,5.735130602767499e-06
51,51,0.02,3050,100000.0,17.15,2.43,0.81,1.6598108140031744,,0.0152499999999999,48.9175,0.0200209457726591,152.5,0.0100458875148353,7.90182238174225e-06,5.370970269205587e-06,4.524764990260663e-08,5.872679933008625e-09,0.0,138084334215.0792,159201760684.09558,159992366094.2815,126992859035.9772,101245922772.33748,0.0771611545754539,0.0308677721809319,0.0,212894826183.85825,245453123713.60577,246672058521.3689,195794278943.6512,156098323918.97275,0.0,1.82315926905115e-05,2.1019775146134495e-05,2.112416059941125e-05,1.6767159676065248e-05,1.3367732379293502e-05,0.0,8.102970108621752e-06,9.342168432038248e-06,9.388562195986253e-06,7.4521077762092515e-06,5.9412437370775e-06
52,52,0.02,3100,100000.0,17.15,2.43,0.81,1.6670434010698585,,0.0154999999999999,50.03,0.0210584161143999,155.0,0.0104387178828062,7.68676335601375e-06,5.137305462838688e-06,-1.05428397933748e-08,2.4814401344559197e-08,0.0,140512980768.14185,164365016852.67972,165946798329.24878,133573533413.63869,106492410290.52036,0.0751841864829184,0.031644209793869,0.0,211147040595.7299,246989187021.6392,249366109607.87216,200719222722.51157,160024768927.5959,0.0,1.886197092439225e-05,2.2063784797067e-05,2.227611760829025e-05,1.793044379062525e-05,1.4295168571526253e-05,0.0,8.243889862892003e-06,9.64328767946475e-06,9.736090723061e-06,7.836752818422e-06,6.2479046197000014e-06
53,53,0.02,3150,100000.0,17.15,2.43,0.81,1.674726707000734,,0.01575,50.822500000000005,0.0217689139417932,157.5,0.0104846345343719,8.118719651810253e-06,5.402283736167112e-06,3.917472809877178e-08,3.633658598947609e-09,0.0,140434888498.86606,166725345186.9356,169137143546.9439,138080221132.7944,110085397803.64836,0.0756420875279575,0.0329333939120906,0.0,212458807743.01495,252232678343.63672,255881399893.96613,208896517584.39108,166544173013.44244,0.0,1.9162631909422995e-05,2.2750019271847248e-05,2.3079114162060004e-05,1.88413326618685e-05,1.5021380935056998e-05,0.0,8.24249986787275e-06,9.7855572099195e-06,9.927112117507749e-06,8.10429813138575e-06,6.461206944729751e-06
54,54,0.02,3200,100000.0,17.15,2.43,0.81,1.6828755503052293,,0.016,51.375,0.0223414070815189,160.0,0.0109206708142335,7.862188676507e-06,5.253806135581745e-06,5.6562577053416726e-08,2.042545196289428e-08,0.0,139182493535.8874,167850026915.1478,171115897929.93973,141711545118.07495,112980495611.24149,0.0740792271979544,0.0330947279693046,0.0,206173529932.67767,248639262519.52057,253477055968.38455,209919859509.2992,167360039340.7734,0.0,1.9300332058496248e-05,2.3275637425295e-05,2.372851331108e-05,1.9651033745822e-05,1.5666920645218e-05,0.0,8.166261443347751e-06,9.848273071129747e-06,1.00398916854355e-05,8.314648614026748e-06,6.628910301297499e-06
55,55,0.02,3250,100000.0,17.15,2.43,0.81,1.6915061812478929,,0.01625,52.447500000000005,0.0231561922031737,162.5,0.0116040420665422,8.01718159019875e-06,5.494527673641626e-06,-2.1519651983901793e-08,-4.789128047693077e-09,0.0,139241907640.6104,170593864316.54755,174784901687.13403,146879727144.7312,117100863971.44974,0.0711704629950284,0.033002523607256,0.0,198449481836.6026,243132721691.10107,249105845793.20264,209335007240.82492,166893761881.8937,0.0,1.9613167565582e-05,2.40293034129965e-05,2.461963946638625e-05,2.06890062718185e-05,1.6494451319026247e-05,0.0,8.162659313919499e-06,1.00005782673935e-05,1.0246265868258004e-05,8.610404677149501e-06,6.864703839246748e-06
56,56,0.02,3300,100000.0,17.15,2.43,0.81,1.700636364752074,,0.0165,53.045,0.0237605835422686,165.0,0.0110074768622951,8.084487847990999e-06,5.495077441964017e-06,-2.602492160870121e-08,-3.044862031874368e-09,0.0,137763057002.69672,171600355865.43256,176701915298.79596,150713381408.6098,120157270973.2524,0.0765083189578124,0.0363585623740264,0.0,210805710725.0181,262583712686.9972,270390144146.5941,230622361138.44937,183865249925.45148,0.0,1.970849640499075e-05,2.4549288250789504e-05,2.52791215452865e-05,2.1561180481189752e-05,1.7189798154402997e-05,0.0,8.063581061461752e-06,1.0044154142643247e-05,1.0342759871389749e-05,8.821592627779499e-06,7.03307487288e-06
57,57,0.02,3350,100000.0,17.15,2.43,0.81,1.710285474274982,,0.01675,53.155,0.0240152495687515,167.5,0.0117207008180139,7.620489641428502e-06,5.23163267988564e-06,-4.299364673227751e-08,-4.648266178788379e-09,0.0,134101439062.929,169956516879.1527,175927625548.12845,152328728014.59137,121445117069.17676,0.0727825403082303,0.0350151013701851,0.0,195524742278.1733,247802740921.3585,256508833054.11017,222100787991.08447,177071367629.0263,0.0,1.947965760468675e-05,2.468798828428375e-05,2.5555355205956755e-05,2.2127364820367506e-05,1.76411924793625e-05,0.0,7.83149553462925e-06,9.925424457195e-06,1.027413593415275e-05,8.89596533473625e-06,7.092369020614749e-06
58,58,0.02,3400,100000.0,17.15,2.43,0.81,1.7204745976369245,,0.0169999999999999,53.947500000000005,0.0242528125440893,170.0,0.0120926953415562,7.87527123718125e-06,5.532088730898956e-06,-4.2836166488018384e-08,-3.299016228434915e-09,0.0,130382831942.07602,168143385564.7137,174978215867.85052,153835589967.159,122646473035.46004,0.0710373996652753,0.0344814867965039,0.0,185372063134.06097,239058208969.75204,248775643202.40103,218716070750.22437,174372878729.92035,0.0,1.922287965527125e-05,2.4790074102519752e-05,2.579776137564e-05,2.268061667773925e-05,1.8082276295021995e-05,0.0,7.593465029471251e-06,9.7926306646715e-06,1.01906895510765e-05,8.959348062195e-06,7.14290133225875e-06
59,59,0.02,3450,100000.0,17.15,2.43,0.81,1.7216239691694912,,0.0172499999999999,54.595000000000006,0.0251449110521262,172.5,0.0117170074566683,8.032813948697e-06,5.5513209554331375e-06,-3.7007821811437455e-08,2.5415302133811112e-08,0.0,129948003619.223,170719173532.29257,178630173942.37408,159494170803.63666,127157815190.60233,0.074545433901005,0.0374345767791029,0.0,193460557831.7846,254158783700.25897,265936314017.89624,237447520509.8497,189306654771.92337,0.0,1.9441954332942755e-05,2.5541865077806757e-05,2.6725456240556503e-05,2.3862454972537743e-05,1.9024504933961253e-05,0.0,7.543078262841498e-06,9.90971812614425e-06,1.03689271448955e-05,9.258141559174002e-06,7.381116485060751e-06
60,60,0.02,3500,100000.0,17.15,2.43,0.81,1.732673427946283,,0.0174999999999999,54.92,0.0259290159077662,175.0,0.011696211325659,7.90235705855325e-06,5.398471579330397e-06,1.8051687591760452e-08,6.51600883639241e-09,0.0,128709847976.45798,172324231938.27643,181341308907.93988,164467747902.96124,131123033445.57388,0.0760296759553545,0.039446324792366,0.0,195808837686.5363,262160262726.9888,275878120284.2658,250208038157.97763,199480064474.99503,0.0,1.953651424334476e-05,2.6156621771097508e-05,2.7525299113357995e-05,2.4964107642056747e-05,1.9902805036398756e-05,0.0,7.441725282955249e-06,9.963414718006751e-06,1.0484762623536747e-05,9.509169788035e-06,7.581250452166001e-06
61,61,0.02,3550,100000.0,17.15,2.43,0.81,1.7443211003669596,,0.01775,56.2325,0.0266068529650378,177.5,0.0118685794152122,8.1581537308135e-06,5.754541948619716e-06,6.551586608657286e-08,3.080114445587056e-08,0.0,126760464683.75716,173044704905.00696,183148025437.7187,168767268357.23535,134550855444.19666,0.0754606021224413,0.040155529911171,0.0,191309120167.31628,261162108608.39307,276410217446.6146,254706526226.55792,203066514760.79196,0.0,1.9512604826911e-05,2.6637271744189748e-05,2.8192505085170757e-05,2.5978833569187255e-05,2.0711802200753e-05,0.0,7.296742190609749e-06,9.9610127044915e-06,1.0542592500527995e-05,9.714789626943502e-06,7.74518227076325e-06
62,62,0.02,3600,100000.0,17.15,2.43,0.81,1.7462825647808422,,0.018,56.6375,0.0270888477920594,180.0,0.0126274226080704,7.910261561192499e-06,5.234762989076591e-06,1.596505759654831e-09,7.220728884029391e-09,0.0,123646398831.60046,172326497175.91107,183478966838.46512,171824561545.03314,136988303284.4447,0.0724649298555438,0.039293962375521,0.0,179356352874.54968,249969690417.04623,266147001710.55185,249241603347.93027,198709567733.01016,0.0,1.9298468884387247e-05,2.6896355859375e-05,2.8637009778944748e-05,2.68180148058055e-05,2.13808451636385e-05,0.0,7.0831962576005e-06,9.87187990444e-06,1.05107592581715e-05,9.843126065946751e-06,7.847499371825998e-06
63,63,0.02,3650,100000.0,17.15,2.43,0.81,1.7588799856957968,,0.01825,56.7275,0.0276983159608185,182.5,0.0129631746207633,7.995758486910998e-06,5.41482434705062e-06,2.4432837011433746e-08,9.41504344754258e-09,0.0,121080148538.679,172302353304.79395,184552984444.1483,175690418139.47223,140070383813.85956,0.0711374283327366,0.0394160652747595,0.0,172303003728.79117,245194719219.1585,262627969577.3698,250016102037.8001,199327042094.4593,0.0,1.915544876351475e-05,2.725904238140925e-05,2.919714982464349e-05,2.7795050167420755e-05,2.2159793267641e-05,0.0,6.897876378370251e-06,9.815980135003498e-06,1.0513892552325502e-05,1.000899651856075e-05,7.97974072116625e-06
64,64,0.02,3700,100000.0,17.15,2.43,0.81,1.7613759242220697,,0.0185,57.8575,0.0280861816859271,185.0,0.0129245006406335,7.790308484112747e-06,5.442652177158745e-06,-1.0921115295566151e-09,-2.3293364140701148e-08,0.0,117435563993.9147,170811488488.89835,184054004238.92,178150650433.836,142031820785.7337,0.0722155562892536,0.0405782395555952,0.0,169668077397.6197,246784328900.90088,265916797045.9876,257387773501.1404,205204157432.64493,0.0,1.8827097773444744e-05,2.7384247882311e-05,2.950726862928825e-05,2.856085158576601e-05,2.2770333670064e-05,0.0,6.650822265797998e-06,9.673703708316252e-06,1.0423677699244748e-05,1.0089348339428248e-05,8.043801758234999e-06
65,65,0.02,3750,100000.0,17.15,2.43,0.81,1.7749856458150923,,0.01875,57.955,0.0289304739429724,187.5,0.0131773058732937,7.930322766594502e-06,5.450156276999251e-06,-2.3354024690476463e-08,-1.0486020439861804e-08,0.0,115465143085.40456,171925213309.87347,186426791049.62015,183505996220.274,146301406729.61148,0.0719263004980371,0.0415870153736957,0.0,165978984308.52118,247139279610.05347,267985026471.80475,263786438515.35205,210305536744.77936,0.0,1.875025441460625e-05,2.7918741567412e-05,3.027363642804e-05,2.9799331848496e-05,2.3757720504152505e-05,0.0,6.497976469962749e-06,9.675352758665748e-06,1.0491451092866496e-05,1.0327078923329751e-05,8.233334087226e-06
66,66,0.02,3800,100000.0,17.15,2.43,0.81,1.7780407068622284,,0.0189999999999999,58.7475,0.0292871063638129,190.0,0.0130640626805848,8.126043407329751e-06,5.445062435756632e-06,-1.2138306813507746e-08,6.921530110974697e-09,0.0,111590342306.10278,170027808220.89285,185525943194.68903,185768115665.66577,148104896881.8023,0.0732640523780861,0.0429212771756664,0.0,163539543741.53357,249181690863.01904,271894748911.5983,272249661125.2526,217052898677.34543,0.0,1.8351773322460248e-05,2.7962202915601755e-05,3.0510974198871497e-05,3.055080107098675e-05,2.4356834465706497e-05,0.0,6.23712878919125e-06,9.50337919664025e-06,1.0369617813946002e-05,1.038315358110475e-05,8.278039990484251e-06
67,67,0.02,3850,100000.0,17.15,2.43,0.81,1.7927345996572543,,0.0192499999999999,59.7025,0.0301838333167215,192.5,0.013132654017121,7.608770188497999e-06,5.436021365822834e-06,-6.905019166535452e-09,-1.0898044359864022e-08,0.0,109612019688.11484,171125895017.38702,187941720176.64896,191456054727.9645,152639645082.66064,0.0740486870246232,0.0446697040231281,0.0,162217185122.50284,253252892066.7211,278138993341.0999,283339932618.7016,225894693244.9589,0.0,1.824941610146725e-05,2.8490923466188992e-05,3.129060721706e-05,3.1875712333535245e-05,2.5413129003733747e-05,0.0,6.0821398177265e-06,9.495415036516e-06,1.042848971263425e-05,1.062349272569925e-05,8.46965201227525e-06
68,68,0.02,3900,100000.0,17.15,2.43,0.81,1.796378700332287,,0.0194999999999999,59.885000000000005,0.0307276470272177,195.0,0.0135414584649811,8.392690634035001e-06,5.425729412274277e-06,-3.2996033106543385e-08,1.2942385034755489e-08,0.0,106094617452.39392,170027103702.10846,188008187499.75668,193664808069.06192,155389711016.64038,0.0728852808595643,0.0447621139200054,0.0,154552001606.1396,247684848067.3097,273878566077.7568,282118777054.5753,226362010093.46756,0.0,1.7875301079632248e-05,2.8646935568969745e-05,3.167646990670701e-05,3.2629522928600014e-05,2.6180761435386e-05,0.0,5.842343303396249e-06,9.36293220677025e-06,1.0353101802887e-05,1.066459658081725e-05,8.5568906262575e-06
69,69,0.02,3950,100000.0,17.15,2.43,0.81,1.8002497769950705,,0.0197499999999999,60.585,0.0307195804628831,197.5,0.0139336833204822,8.224254577077251e-06,5.474959454317329e-06,1.9190291158078872e-08,-4.477588169970481e-09,0.0,100884382558.14052,165885461632.81012,184650307638.42096,190853995740.4312,155348918400.79996,0.0712768463809745,0.0438029081795655,0.0,143850576061.27402,236535315090.20053,263292022512.70535,272137832781.34976,221511306664.06305,0.0,1.7196857979554505e-05,2.82770102986805e-05,3.1475685689103004e-05,3.253317288914825e-05,2.6480940055082e-05,0.0,5.510699872076249e-06,9.061313248089252e-06,1.0086322589084747e-05,1.0425192316621505e-05,8.485766013042e-06
70,70,0.02,4000,100000.0,17.15,2.43,0.81,1.8165078971895,,0.02,60.665,0.0315317090292684,200.0,0.0136189563353605,8.2677256249955e-06,5.420642573492953e-06,8.242401939530263e-09,-3.245794692291802e-08,0.0,98292717949.32964,166100632513.7355,186178154301.0405,193066635138.79504,159455852561.01074,0.07502749044021,0.0472776065600366,0.0,147376865700.85892,249045820702.84967,279149395960.36847,289477757373.99866,239082856374.10535,0.0,1.694575209898475e-05,2.863589694928875e-05,3.20972795834025e-05,3.328485981366325e-05,2.749033096861e-05,0.0,5.3238539297765005e-06,8.996551561455749e-06,1.0084015571990498e-05,1.0457118142999e-05,8.63664862457575e-06
71,71,0.02,4050,100000.0,17.15,2.43,0.81,1.821014645293049,,0.02025,61.015,0.032224276224465,202.5,0.0146141384977715,7.68223782625675e-06,5.481971586617232e-06,2.1355544068386783e-08,2.1898011951650743e-08,0.0,95077401801.16638,165486978150.50552,186840013996.9074,194425807665.6104,162958164867.11996,0.0701973200348893,0.0452601299862408,0.0,133539556770.7983,232432284590.324,262423374887.4981,273077889052.618,228880477340.42007,0.0,1.6571027022694247e-05,2.8842702207734745e-05,3.256431983005176e-05,3.388644674445251e-05,2.840195569530925e-05,0.0,5.1044706571428265e-06,8.884586748331501e-06,1.0030978455026253e-05,1.0438240963882498e-05,8.748821014752248e-06
72,72,0.02,4100,100000.0,17.15,2.43,0.81,1.825762332643879,,0.0205,62.0025,0.032692901830007,205.0,0.014378292952183,7.87618049207025e-06,5.395089066540977e-06,-3.045916922552866e-08,-3.2562518955313414e-08,0.0,91362496899.62282,163662251337.65265,186093547463.3228,194331164979.55893,165328004554.34552,0.0724142738316944,0.0473001936642179,0.0,132183549183.51846,236787062342.92163,269240732451.51324,281158943501.598,239197079359.95044,0.0,1.6093136946641747e-05,2.8828448358479994e-05,3.2779631094190245e-05,3.423065434006876e-05,2.9121864098475e-05,0.0,4.860327749266348e-06,8.706550375453251e-06,9.899856761676e-06,1.03380838500405e-05,8.795165582537e-06
73,73,0.02,4150,100000.0,17.15,2.43,0.81,1.830754322643766,,0.0207499999999999,62.0775,0.0324215457176228,207.5,0.0146885933047042,7.36608546410012e-06,5.458595572140505e-06,-4.070632052355967e-08,-1.085712224541294e-08,0.0,85644022144.37552,158157334462.32635,181136263625.4918,189829376379.17917,163955756694.01898,0.0714927708383793,0.0463037018273527,0.0,122314811860.21368,225876647601.4086,258694622831.52628,271109925433.20023,234157820140.9229,0.0,1.5241921278300752e-05,2.8146992412349e-05,3.2236513438980494e-05,3.3783611963052e-05,2.917892777667525e-05,0.0,4.512746019489444e-06,8.3336100252805e-06,9.5444134008905e-06,1.0002470005355251e-05,8.639139894034502e-06
