,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
10,10,0.02,1000,100000.0,17.15,2.43,0.81,1.2548110036432727,,0.0999999999999999,54270.1,1.1785364072739395,1000.0,0.0950352181200286,0.0037113660338448,0.0021951010381614,-4.880267404877509e-05,-1.117125487004884e-06,23861971670082.277,17112348633617.6,12398203004521.844,9507253197478.871,7475456431338.599,5959858611584.3125,1.0531969507902168,1.2411889763861528,25130505946992.4,18022063937126.94,13057308031582.328,10012671472507.094,7872861677217.367,6276692653584.775,0.0010422577377644,0.0007474435902156,0.0005415362650873,0.0004152635979524,0.0003265175408221,0.0002603183357933,0.0005491861087667,0.000393842733865,0.0002853461129655,0.0002188105601989,0.0001720485165912,0.0001371668529721
11,11,0.02,1050,100000.0,17.15,2.43,0.81,1.265621692098661,,0.105,77306.0,1.574687139888423,1050.0,0.0987265534203515,0.0036109077982149,0.0022126170074894,-4.0533076280305904e-05,-1.2799752952375232e-06,30986023652568.637,22864457271179.9,16565708711626.207,12703001157479.908,9988240528312.27,7963192866415.756,1.0640924553715574,1.675560081938406,32970958493966.04,24329132389745.65,17626892061992.03,13516743180997.12,10628077599735.309,8473307334362.518,0.0014216711436332,0.001049045191527,0.0007600520258171,0.0005828269669455,0.0004582709125245,0.0003653596097487,0.0007327518410433,0.0005406945191731,0.0003917428609987,0.0003003982566232,0.00023620009195,0.0001883121338469
12,12,0.02,1100,100000.0,17.15,2.43,0.81,1.2772359716415136,,0.11,78397.4,2.058885641715404,1100.0,0.1034324925793043,0.0037031071425578,0.0021767904182257,-4.129964795223168e-05,-3.9409867204268105e-07,39281522518295.92,29895019517707.656,21659476950846.043,16609030471718.156,13059511625400.809,10411784690154.793,1.0642180194934396,2.19114438482318,41804889863410.35,31815416467632.57,23050838928339.85,17675961752368.594,13898428832933.43,11080617154050.824,0.0018885846359291,0.0014372985294968,0.001041348521371,0.0007985321788878,0.0006278777253855,0.000500579797773,0.0009506683829896,0.0007235017393,0.0005241899653882,0.0004019620200367,0.0003160586454806,0.000251979910168
13,13,0.02,1150,100000.0,17.15,2.43,0.81,1.2881404145939348,,0.115,79595.5,2.6099889179457376,1150.0,0.1098599198340707,0.0036622231380177,0.0021907596273552,-4.004011529592885e-05,-3.2354450302274466e-06,48132924688573.71,37897039088572.11,27457083416789.16,21054780601068.26,16555159706529.812,13198713958051.596,1.0473277997557164,2.733451646946043,50409801113587.37,39689717913656.55,28755911325872.383,22050754435913.73,17338283796578.754,13823064978606.145,0.0024200419092303,0.0019053989223276,0.0013804956379398,0.001058598698789,0.0008323653832179,0.0006636089772872,0.0015428208439185,0.0012147265558231,0.0008800911409958,0.0006748759728529,0.0005306481090623,0.0004230628231954
14,14,0.02,1200,100000.0,17.15,2.43,0.81,1.2978919623625709,,0.12,80694.0,3.137411670864483,1200.0,0.1151582790126667,0.0035814453215621,0.0021739502918127,-3.913500414888078e-05,-4.156829277722206e-07,55750340635813.125,45555217460952.3,33005570777494.367,25309499948863.79,19900602228293.41,15865890819561.691,1.0429403214887976,3.272247454881124,58146309567347.5,47513033044873.92,34424043225349.426,26397220218526.03,20755865606310.97,16547755379333.844,0.0029250108505029,0.0023901110531459,0.001731678256136,0.0013278943433696,0.0010441098078584,0.0008324236636197,0.0018627345322413,0.0015220943176402,0.0011027845882627,0.000845642896722,0.0006649204033603,0.0005301123253654
15,15,0.02,1250,100000.0,17.15,2.43,0.81,1.3093104754810685,,0.125,81673.5,3.754915804852721,1250.0,0.1213383560380407,0.0035807119572527,0.0021732989438084,-3.618037741440213e-05,-2.485675557666796e-06,64112225017547.88,54521377486461.52,39501714267050.62,30290905797746.89,23817430950180.805,18988609225140.21,1.0304738623761027,3.8693545396032354,66066176129731.67,56183027915038.97,40705609756626.03,31214083070979.3,24543315844703.32,19567325906773.56,0.0035045248059991,0.0029802665530053,0.0021592564833068,0.0016557720580642,0.0013019167180242,0.0010379619806162,0.0022255548078975,0.0018926236574222,0.0013712397297576,0.0010515010361174,0.0008267845632939,0.0006591596305498
16,16,0.02,1300,100000.0,17.15,2.43,0.81,1.320797754381538,,0.1299999999999999,82659.0,4.393025843211343,1300.0,0.1247870484730128,0.0036205227700631,0.0021827217295729,-3.265093264078819e-05,-4.762583807960692e-07,71821465048869.92,63677342536252.46,46214631870583.33,35438539477185.9,27864962923489.547,22215531689119.76,1.0421745935500948,4.578259159064659,74849839703438.34,66362317704551.29,48163286353360.21,36932816636174.61,29039897845947.133,23152256567389.984,0.0040826679882564,0.0036197179739107,0.002627055825145,0.0020144923328369,0.0015839748192865,0.001262834725072,0.0025820291649333,0.0022892425747953,0.0016614465780572,0.0012740389301508,0.0010017638445453,0.0007986630556307
17,17,0.02,1350,100000.0,17.15,2.43,0.81,1.3302547444368489,,0.135,83611.9,5.00532675750324,1350.0,0.1303555057874973,0.0036292902667931,0.0021804442718027,-3.4615592638959256e-05,-6.328384091198447e-07,78005178835189.58,71696728105210.52,52656037488934.08,40377970952778.64,31748787622843.05,25311937412693.883,1.036007153558563,5.185603607746939,80814691305484.17,74279029110077.1,54552549953497.8,41832264303694.56,32892283683938.84,26223597444376.277,0.0046032060694752,0.004230934649515,0.0031073140909745,0.0023827664231836,0.0018735449885029,0.0014936965169256,0.0029955445705591,0.0027532882791819,0.002022090194042,0.0015505895052601,0.0012192127472251,0.0009720256759763
18,18,0.02,1400,100000.0,17.15,2.43,0.81,1.3411336168348729,,0.14,84529.2,5.748109672197094,1400.0,0.1354893960143726,0.003566837349366,0.0021723445361533,-3.3249339318110115e-05,-2.3684162178518982e-06,85063423614361.72,81310860047530.16,60470113751513.42,46370000725613.945,36460259650746.17,29068190612300.707,1.033500601558912,5.940662301152512,87912914452039.67,84034645910647.4,62495767408124.42,47923322783397.31,37681620976210.375,30041929256928.25,0.0052033500786598,0.004973804862855,0.0036989714001163,0.0028364640955074,0.0022302828508495,0.0017781082101129,0.0034002112001135,0.0032502112574011,0.0024171512186269,0.0018535322129908,0.0014574135151854,0.001161932862414
19,19,0.02,1450,100000.0,17.15,2.43,0.81,1.3514146346328102,,0.145,85350.4,6.4146632779231325,1450.0,0.1406928381425813,0.0035001417417332,0.0021880835791889,-3.072843979374135e-05,-4.6153709187680893e-07,89640012840831.78,89581412542857.72,67482257683751.375,51747088663005.92,40688209171866.44,32438952196457.28,1.0307841340154824,6.612094763564487,92398966840644.14,92338562933752.95,69559236912698.4,53339768457674.71,41940517085289.54,33437363219345.605,0.0056735106277815,0.0056698016879587,0.0042710982966421,0.0032751853573205,0.0025752449140305,0.0020531315671215,0.0036969527298564,0.0036945359237372,0.0027831178159669,0.0021341645837837,0.0016780718922697,0.0013378542581125
20,20,0.02,1500,100000.0,17.15,2.43,0.81,1.3631157993992875,,0.1499999999999999,86186.8,7.256642865891486,1500.0,0.1453894300948832,0.0036294366526139,0.002163505762032,-2.796557599737807e-05,-6.059284503962814e-07,95240109744814.84,99975704499770.88,76339882949178.42,58539337999146.63,46028885698349.695,36696842972813.25,1.0318730056448469,7.488051506880619,98277242034636.6,103163851186576.42,78774301852384.12,60406111506005.95,47496710708143.77,37867076470295.3,0.0062257422849959,0.0065353029584299,0.0049902550362633,0.0038266527925415,0.0030088581459143,0.0023988326728501,0.004044595381455,0.004245703556631,0.0032419527741449,0.002486010744204,0.0019547249473765,0.0015584177926664
21,21,0.02,1550,100000.0,17.15,2.43,0.81,1.373933798538699,,0.155,87117.3,8.01628819794679,1550.0,0.1514682547490565,0.0035545645343443,0.002170248155857,-3.04716150451305e-05,-2.3842680579996385e-06,98133777687430.66,108923549400695.77,84331351842400.28,64667396892836.77,50847316039576.5,40538369417016.92,1.023441044170427,8.204225474800744,100434467793693.36,111477199513334.72,86308451994903.83,66183486905217.6,52039402186661.12,41488768226067.36,0.0066133748441354,0.0073405129050969,0.0056832097366399,0.0043580278465279,0.0034266729429188,0.002731938368649,0.004316380664671,0.0047909650850089,0.0037092856822196,0.0028443733458617,0.0022365018139086,0.0017830663208159
22,22,0.02,1600,100000.0,17.15,2.43,0.81,1.383562410751065,,0.1599999999999999,87770.8,8.859560746851693,1600.0,0.1565917269954752,0.0034532481446391,0.0021797006999714,-3.17961656959914e-05,-1.484450726325047e-06,100350228826318.31,118657968005790.34,93202579056879.84,71470076544852.62,56196193817280.3,44802798696829.016,1.0218722940170184,9.05329849411302,102544652209766.3,121252738567549.52,95240700158068.94,73032958952009.7,57425072348158.86,45782530484729.53,0.0069574882619204,0.0082268015652706,0.0064619269667164,0.0049551677605039,0.0038961979800268,0.0031062704059586,0.0045307911969802,0.0053573816739638,0.0042080763508534,0.0032268585477504,0.0025372460355003,0.0020228367021165
23,23,0.02,1650,100000.0,17.15,2.43,0.81,1.3943885337529478,,0.165,88482.7,9.639019360032838,1650.0,0.1608410579408428,0.0036305911277402,0.0021763902230006,-2.902601180617116e-05,-2.6544617295538177e-07,100053116867781.28,127175020426655.05,101402483667545.44,77757969177384.9,61140299800688.29,48744520903686.07,1.026059321662265,9.890172833436132,102660092420747.0,130488682005417.56,104044618207748.1,79784024247329.28,62733366282485.375,50014604018686.52,0.0071208686562612,0.009051158476275,0.007216904282647,0.0055341033125582,0.0043514091126264,0.003469190585299,0.0046272472721957,0.0058815785533031,0.0046896526628409,0.0035961433489674,0.0028276109163878,0.0022543320832686
24,24,0.02,1700,100000.0,17.15,2.43,0.81,1.4036493387576896,,0.1699999999999999,89084.8,10.44662061232271,1700.0,0.1666505855757804,0.0035158923082849,0.0021547435857394,-2.7401027800605067e-05,-1.051722484025719e-06,98225350515720.78,135730980174321.7,109898448841634.9,84272888479607.3,66262914543962.94,52828560436515.94,1.0201563199545594,10.657228125603016,100205607823888.0,138467364051026.56,112114039881343.72,85971859289239.53,67598798000699.92,53893602631174.45,0.0071608911309537,0.0098951519849288,0.0080118912631386,0.0061437192794429,0.0048307439431643,0.0038513435473091,0.0046436757128339,0.00641678194891,0.0051955300244242,0.0039840628048507,0.0031326280365896,0.002497509062121
25,25,0.02,1750,100000.0,17.15,2.43,0.81,1.4139909691678851,,0.175,89847.8,11.25536585065564,1750.0,0.1699850619012067,0.0035111589340773,0.0021630168241766,-2.4846119508182656e-05,-1.953239222731434e-06,94491948334008.58,143911754892240.34,118406448748897.34,90797036317239.06,71392785590708.72,56918385106765.58,1.0301709457965305,11.59471024505294,97340839556940.86,148250631829564.9,121976351777956.92,93534527546842.08,73545247084370.8,58634449709232.73,0.0070393975994448,0.0107210411022473,0.008820963963358,0.0067641365296967,0.0053185717128878,0.0042402675629944,0.0045597400164071,0.0069445090209591,0.0057137420921047,0.0043814408229096,0.0034450823279677,0.0027466153764043
26,26,0.02,1800,100000.0,17.15,2.43,0.81,1.4254949010421352,,0.1799999999999999,90594.2,12.056061857164256,1800.0,0.1766428719656459,0.0034498492637608,0.0021613811829401,-2.5067089589084512e-05,-2.415688582467492e-06,88701676447527.66,151673922683968.25,126829770737367.95,97256251001744.05,76471600359992.88,60967504811679.64,1.0191875205223395,12.28732515992703,90403180877322.9,154583381238383.0,129262660682432.34,99121852065131.34,77938503489417.16,62137003333750.98,0.0067346773702723,0.0115158470016563,0.0096295540408085,0.0073841836926998,0.0058061084867726,0.0046289595802631,0.0043694115665313,0.0074714009775064,0.006247587299753,0.0047908067250102,0.003766962570564,0.0030032365945675
27,27,0.02,1850,100000.0,17.15,2.43,0.81,1.4349253760946743,,0.185,91129.3,12.917326958374105,1850.0,0.1820507484459312,0.0035539480219083,0.0021517667522009,-2.4424290487247174e-05,-1.7718725501415003e-06,81232941243252.0,159800812747486.94,135890279602095.58,104204076573203.92,81934604896966.95,65322922428497.85,1.016331427371049,13.12830011966282,82559684033776.39,162410770887470.94,138109717258852.84,105905997065319.95,83272807659021.27,66389813705134.86,0.0063757749081833,0.0125423750098102,0.0106656957349188,0.0081787231457785,0.0064308467724895,0.005127036438354,0.0040786960114905,0.0080235791984237,0.0068230342633254,0.0052320738975519,0.0041139264574404,0.0032798559191669
28,28,0.02,1900,100000.0,17.15,2.43,0.81,1.445357187644887,,0.1899999999999999,65462.6,13.676407825484272,1900.0,0.1857301467281786,0.003527927076979,0.0021545219692136,-2.6944838291375035e-05,-2.526382308195031e-07,70965319246809.0,166276601220143.62,143875810324094.56,110327581928181.66,86749454837046.73,69161594373473.96,1.0230543472975324,13.991517172265844,72600385682188.25,170107673813482.56,147190760652236.7,112869569028668.56,88748193423682.23,70755102340148.39,0.0057299373017146,0.013425635364509,0.0116169331884957,0.0089081558965394,0.0070043923207821,0.0055842995374736,0.003626693202852,0.0084975904545875,0.0073527947016273,0.0056383074960102,0.004433343801561,0.0035345135747271
29,29,0.02,1950,100000.0,17.15,2.43,0.81,1.453227537561713,,0.195,65938.3,14.460177758807747,1950.0,0.1908766481793009,0.0035095704444405,0.002130548669885,-2.8841626010599177e-05,-5.6352231782801385e-08,58692624435549.81,172682187633981.3,152121070022657.5,116650253980302.1,91720907524117.52,73125118926290.78,1.0219874346526023,14.778181235945144,59983373343629.84,176479757554852.5,155466466602142.9,119215588030369.5,93738003579600.06,74733262510174.6,0.0048703177927586,0.0143291791603182,0.0126230162837306,0.0096796456616782,0.0076110068714546,0.0060679271242229,0.003048872473354,0.0089702236623263,0.0079021469472461,0.0060595645839766,0.0047645739625838,0.0037985890791086
30,30,0.02,2000,100000.0,17.15,2.43,0.81,1.4656896307688272,,0.1999999999999999,66122.1,15.165611704341336,2000.0,0.1965336985189651,0.0034526207760484,0.0021375397405147,-2.555957366980992e-05,-1.844678755997444e-06,43978293388770.69,177773774886231.06,159542235129670.84,122340989618921.58,96195475040637.1,76692498388854.14,1.0177196301889206,15.434472450125352,44757954439661.78,180925404416813.7,162370650175318.72,124509889255161.22,97900858751145.12,78052127180283.9,0.0037482490395506,0.0151515743251818,0.0135977088584626,0.0104270643879484,0.0081986946092422,0.0065364651803464,0.0023191265965717,0.0093746222907526,0.0084132105239947,0.0064514609597971,0.005072718094458,0.0040442590893385
31,31,0.02,2050,100000.0,17.15,2.43,0.81,1.4753842075718304,,0.205,64327.3,15.486054856453425,2050.0,0.2020817929151689,0.0035400366265492,0.0021384240977938,-2.593164403508104e-05,-1.0137115027032287e-06,26456181989581.66,178099272841686.28,162913297089890.0,124926004527009.78,98228045954484.06,78312979409084.97,1.0144736182475973,15.710156192704169,26839033903184.914,180676577739484.38,165270843147247.8,126733830006544.5,99649520730322.52,79446259866504.95,0.0023143472106315,0.0155798578751454,0.0142514114411237,0.0109283399330366,0.0085928424687307,0.0068507022488367,0.0014143152993467,0.0095209704288295,0.0087091466422478,0.0066783922018073,0.0052511518205112,0.0041865165940919
32,32,0.02,2100,100000.0,17.15,2.43,0.81,1.4818717690716283,,0.21,65468.1,16.35549992722904,2100.0,0.2078885048680603,0.0034626892331375,0.0021425332816911,-2.170426362783404e-05,7.386179410959062e-07,7995746080906.841,184451779503306.88,172059859234449.53,131939817912956.69,103742936038413.84,82709763131997.27,1.0102104578095985,16.522419999783487,8077348631846.289,186334247453199.97,173815858397722.25,133286362138253.34,104801710058626.64,83553877938905.08,0.000717403577967,0.016549595902507,0.0154377536993148,0.0118380569479442,0.0093081436991211,0.0074209810320755,0.000432700681374,0.0099818590865865,0.0093112534558409,0.0071401028163753,0.0056141901777946,0.0044759513998277
33,33,0.02,2150,100000.0,17.15,2.43,0.81,1.4932693336813323,,0.215,66242.0,17.464829742549156,2150.0,0.2088005655021788,0.0034252459412177,0.0021160714003748,-2.2170810839135366e-05,-6.467060355559447e-07,0.0,193029888721276.72,183730008891617.12,140888781533144.06,110779415056989.3,88319644008071.1,1.0311204192516223,18.008400704961975,0.0,199037702363515.44,189448375416200.0,145273768486928.28,114227285671573.8,91068482364992.72,0.0,0.0177489021646444,0.0168937876622581,0.0129545803299844,0.0101860546712645,0.0081209015406881,0.0,0.0108048591231661,0.0102842978148242,0.0078862576494474,0.0062008841292233,0.0049436971530005
34,34,0.02,2200,100000.0,17.15,2.43,0.81,1.5012226792986705,,0.22,66848.0,18.109918953789748,2200.0,0.2160885621464786,0.0034635714381031,0.0021221272918642,-2.400136251920888e-05,-1.392160491993249e-06,0.0,196067929534287.47,188270309725274.62,146092716200221.84,114871215923888.38,91581860149314.77,1.018219749208913,18.439900707112105,0.0,199640493239464.62,191700792603757.6,148754679004273.3,116964290185212.08,93250577875865.9,0.0,0.0184682414607608,0.0177337596625691,0.0137609223744685,0.0108200732144854,0.0086263771473518,0.0,0.0110880589914655,0.01064708698426,0.0082618542425532,0.0064962119078363,0.005179149238204
35,35,0.02,2250,100000.0,17.15,2.43,0.81,1.5145288341928238,,0.225,67288.4,18.7940517470778,2250.0,0.2186916064496017,0.0034550816643154,0.0021228777747732,-1.6888144180741417e-05,-2.087149291656904e-06,0.0,199211001744442.03,192828969746992.97,151611615443676.66,119210670231714.5,95041519684972.44,1.0294345110258414,19.347258695319415,0.0,205074820351216.56,198504931871705.97,156074335895141.75,122719661904411.08,97839087222230.31,0.0,0.0192108662178089,0.0185954164593762,0.0146206305668338,0.0114960530166637,0.0091653066538339,0.0,0.0112382237447643,0.0108781898967061,0.0085529676661481,0.0067251114300703,0.0053616409430657
36,36,0.02,2300,100000.0,17.15,2.43,0.81,1.524121798434274,,0.23,67781.4,19.52880910483057,2300.0,0.2274690194847152,0.0035109914742368,0.002115790415726,-2.024427350424387e-05,2.924399027720493e-07,0.0,202464572191702.53,197698528798091.6,157538903048668.25,123871236151940.3,98757187643128.22,1.0111526246886329,19.746750663292666,0.0,204724077323836.1,199904844874030.0,159297037600781.97,125253639457265.4,99859318104271.02,0.0,0.0199741718158777,0.019503977111711,0.0155420233926138,0.0122205348183153,0.0097429047101088,0.0,0.0114182268023766,0.0111494402002115,0.0088845910459046,0.0069858635185537,0.0055695273235576
37,37,0.02,2350,100000.0,17.15,2.43,0.81,1.5295040682729268,,0.2349999999999999,68221.8,20.46138535849776,2350.0,0.2318518076780492,0.0033802830826051,0.0021138152999098,-2.0038910953764373e-05,-1.152519927791395e-06,0.0,207352850665336.44,204204145563597.3,165061995687001.44,129786567328951.28,103473225757923.16,1.0136199505240229,20.7400058742287,0.0,210176352455583.6,206984771770204.4,167309627387402.9,131553857260232.62,104882209705974.56,0.0,0.0209206482597633,0.0206029629629572,0.0166537568292018,0.0130946795050982,0.0104398225220371,0.0,0.0116540779250201,0.0114771078254973,0.0092771589781534,0.0072945356884129,0.0058156183156715
38,38,0.02,2400,100000.0,17.15,2.43,0.81,1.54053971883028,,0.24,68516.3,21.41922489110837,2400.0,0.2364187550212591,0.003504744218823,0.0021192729368565,-1.9204017243636197e-05,-1.5797006439013796e-06,0.0,212116745370345.3,210711706333588.7,172788887196571.25,135862143484300.42,108317020274335.05,1.0153364121736748,21.74763625496987,0.0,215369036244505.6,213942454374677.84,175438181668841.94,137945256765273.9,109977796541382.62,0.0,0.0218762184533169,0.0217313126805555,0.0178202217652269,0.0140118590128715,0.0111710501384346,0.0,0.0119717546108411,0.0118924549660283,0.0097521115241798,0.0076679860416353,0.0061133541561642
