,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
10,10,0.1,150,2.25,1,100000.0,0.01715,0.00243,5.72,4943630000000.0,89.79999999999998,0.0898,4439379740.0,150.0,0.011112996685959872,0.13854161172789242,0.020539499633734214,13.522014142345816,1.217451527355874,60186298941.8232
11,11,0.1,160,2.25,1,100000.0,0.01715,0.00243,5.72,5037080000000.0,100.2,0.1002,5047154160.0,160.0,0.010569486083478258,0.10494101770877476,0.021576268568977465,15.591309758947151,1.5624343945021053,78701070398.58665
12,12,0.1,170,2.25,1,100000.0,0.01715,0.00243,5.72,5125860000000.0,76.79999999999998,0.0768,3936660480.0,170.0,0.013192855416136752,0.13876161702183917,0.02206838749278611,12.995441021972402,0.9988277892045468,51198514115.72018
13,13,0.1,180,2.25,1,100000.0,0.01715,0.00243,5.72,5210430000000.0,73.0,0.07299999999999998,3803613900.0,180.0,0.013958402841188664,0.12838436555800373,0.02042337246259136,13.18732922523184,0.9623876365842253,50144534132.87545
14,14,0.1,190,2.25,1,100000.0,0.01715,0.00243,5.72,5291170000000.0,28.2,0.028199999999999996,1492109940.0,190.0,0.014521966688870222,0.1192761598678856,0.020254636855024225,13.20669439084458,0.36955772200606346,19553927319.468227
15,15,0.1,200,2.25,1,100000.0,0.01715,0.00243,5.72,5368410000000.0,40.0,0.039999999999999994,2147364000.0,200.0,0.014309362695816496,0.12305264300668876,0.021196405525357644,14.011274769278964,0.5617248073082075,30155690728.014545
16,16,0.1,210,2.25,1,100000.0,0.01715,0.00243,5.72,5442440000000.0,40.4,0.040400000000000005,2198745760.0,210.0,0.017115462099706442,0.11851312469598337,0.019872784024129127,12.332682717915912,0.4987699622813431,27145255935.184727
17,17,0.1,220,2.25,1,100000.0,0.01715,0.00243,5.72,5513500000000.0,46.8,0.0468,2580318000.0,220.0,0.01747715877562796,0.12519008026303047,0.020782741483582053,12.622135934880985,0.5903588987048168,32549437880.09008
18,18,0.1,230,2.25,1,100000.0,0.01715,0.00243,5.72,5581830000000.0,48.0,0.048,2679278400.0,230.0,0.019533495631416976,0.12880643093917662,0.019697100263687744,11.961781453222736,0.5701427881144474,31824401189.80865
19,19,0.1,240,2.25,1,100000.0,0.01715,0.00243,5.72,5647610000000.0,55.0,0.05500000000000001,3106185500.0,240.0,0.020936334234639437,0.12574136021859939,0.02217565895415272,11.629679093668177,0.6474897511965805,36567695937.5532
20,20,0.1,250,2.25,1,100000.0,0.01715,0.00243,5.72,5711030000000.0,56.2,0.05619999999999999,3209598860.0,250.0,0.02170347815436711,0.12926838576789343,0.02062704633222224,11.612742755367204,0.6540459393899887,37352759812.34407
21,21,0.1,260,2.25,1,100000.0,0.01715,0.00243,5.72,5772230000000.0,55.0,0.05499999999999999,3174726500.0,260.0,0.021395636628295883,0.1289029818354645,0.02115976146020847,12.221339622539015,0.6722872470472008,38805966160.232635
22,22,0.1,270,2.25,1,100000.0,0.01715,0.00243,5.72,5831360000000.0,60.0,0.06,3498816000.0,270.0,0.02419178152246895,0.13241186099485222,0.02084315121727867,11.255798051430713,0.6772569684611826,39493291956.05801
23,23,0.1,280,2.25,1,100000.0,0.01715,0.00243,5.72,5888550000000.0,63.2,0.0632,3721563599.999999,280.0,0.02511112971824356,0.11673022765812256,0.020927464036842328,11.247999479657455,0.7096815401128989,41789952330.31809
24,24,0.1,290,2.25,1,100000.0,0.01715,0.00243,5.72,5943910000000.0,67.4,0.0674,4006195340.0,290.0,0.026779066849096336,0.1277480787254641,0.020347210489906987,10.883686503834715,0.73296497292836,43566778322.386086
25,25,0.1,300,2.25,1,100000.0,0.01715,0.00243,5.72,5997540000000.0,64.2,0.06420000000000001,3850420680.0,300.0,0.026141351553804208,0.13346987591262338,0.019910624005444823,11.586410844190432,0.7450745141451229,44686142015.65941
26,26,0.1,310,2.25,1,100000.0,0.01715,0.00243,5.72,6049540000000.0,79.59999999999998,0.07959999999999999,4815433840.0,310.0,0.028918398015544303,0.1255638280113492,0.02060524700416898,10.73767850584118,0.8560201919457471,51785283919.834755
27,27,0.1,320,2.25,1,100000.0,0.01715,0.00243,5.72,6100000000000.0,73.79999999999998,0.0738,4501800000.0,320.0,0.02857910156063248,0.12040154500180628,0.02078256014387717,11.215571177127726,0.829722166426166,50613052151.996124
28,28,0.1,330,2.25,1,100000.0,0.01715,0.00243,5.72,6149000000000.0,82.0,0.082,5042180000.0,330.0,0.030836965911579473,0.12552602815073036,0.02066979586198259,10.757328868120736,0.884700105858369,54400209509.2311
29,29,0.1,340,2.25,1,100000.0,0.01715,0.00243,5.72,6196610000000.0,88.79999999999998,0.08879999999999999,5502589680.0,340.0,0.03203133349222729,0.12110024336970573,0.02345174732370624,10.640523771870908,0.9483323759618816,58764458842.09157
30,30,0.1,350,2.25,1,100000.0,0.01715,0.00243,5.72,6242890000000.0,96.0,0.096,5993174400.0,350.0,0.03217155327366032,0.12241530134278596,0.02248001709169916,10.915648261159571,1.0495598571904028,65522867368.553925
31,31,0.1,360,2.25,1,100000.0,0.01715,0.00243,5.72,6287920000000.0,99.8,0.09980000000000001,6275344160.0,360.0,0.03178011617818344,0.1134099344734022,0.020754313090237286,14.102313185350747,1.4293943856995148,89879175457.27695
32,32,0.1,370,2.25,1,100000.0,0.01715,0.00243,5.72,6331740000000.0,108.4,0.1084,6863606160.0,370.0,0.02880408059578077,0.09440851736445219,0.023520551180460546,13.584395307864487,1.4754968395726116,93424623589.9549
33,33,0.1,380,2.25,1,100000.0,0.01715,0.00243,5.72,6374420000000.0,108.0,0.10799999999999998,6884373600.0,380.0,0.03280589386994017,0.09893238559532416,0.021761429666175777,11.669430449491545,1.2636911745606207,80552982969.42715
34,34,0.1,390,2.25,1,100000.0,0.01715,0.00243,5.72,6416000000000.0,113.4,0.11339999999999999,7275744000.0,390.0,0.026497358891169928,0.09183567539224605,0.01903907697407018,17.17868712399753,1.9743167552164336,126672163014.68636
35,35,0.1,400,2.25,1,100000.0,0.01715,0.00243,5.72,6456530000000.0,119.8,0.11979999999999998,7734922940.0,400.0,0.03415667862408327,0.09540460712733298,0.024089579143593675,12.043188758470343,1.4387299770542357,92892032587.49985
36,36,0.1,410,2.25,1,100000.0,0.01715,0.00243,5.72,6496060000000.0,123.0,0.123,7990153800.0,410.0,0.042023610043509046,0.10182731131757264,0.02508771468374032,10.098985082567747,1.24424628350202,80826985124.06131
37,37,0.1,420,2.25,1,100000.0,0.01715,0.00243,5.72,6534620000000.0,124.8,0.1248,8155205760.0,420.0,0.03914576407340745,0.09244788630084576,0.022286737119874445,11.287685615244943,1.404029047469684,91747962941.76346
38,38,0.1,430,2.25,1,100000.0,0.01715,0.00243,5.72,6572250000000.0,128.0,0.128,8412480000.0,430.0,0.04496941038513569,0.09300116456194116,0.028129836440210783,9.974802864522983,1.2771830356983935,83939662063.68767
39,39,0.1,440,2.25,1,100000.0,0.01715,0.00243,5.72,6608990000000.0,132.4,0.1324,8750302760.0,440.0,0.039065993272049584,0.09176416268622778,0.02525207190377072,11.919557020574372,1.5753828999929946,104116898322.247
40,40,0.1,450,2.25,1,100000.0,0.01715,0.00243,5.72,6644880000000.0,129.4,0.1294,8598474720.0,450.0,0.037309458195557,0.08769070917885045,0.020816553111856973,12.621305527325402,1.6161486269632834,107391136883.3578
41,41,0.1,460,2.25,1,100000.0,0.01715,0.00243,5.72,6679940000000.0,146.0,0.146,9752712400.0,460.0,0.04256707776384019,0.10427496050288201,0.02179008479879757,11.021260420373599,1.6033402578531386,107102167220.43497
42,42,0.1,470,2.25,1,100000.0,0.01715,0.00243,5.72,6714200000000.0,144.8,0.1448,9722161600.0,470.0,0.037052163845896754,0.08627049610858023,0.025489650958942994,13.24473269333462,1.9215175429281528,129014530867.28201
43,43,0.1,480,2.25,1,100000.0,0.01715,0.00243,5.72,6747700000000.0,148.2,0.14820000000000003,10000091400.0,480.0,0.043912802825980174,0.10836838637025308,0.025144307069449374,11.710048371560855,1.7339387691628982,117000986326.80489
44,44,0.1,490,2.25,1,100000.0,0.01715,0.00243,5.72,6780450000000.0,149.6,0.1496,10143553200.0,490.0,0.0473191727980975,0.08980158176995963,0.02493329264950952,11.16716682097244,1.6842862843869526,114202189369.71512
45,45,0.1,500,2.25,1,100000.0,0.01715,0.00243,5.72,6812500000000.0,137.0,0.137,9333125000.0,500.0,0.04643153563871465,0.08972923926461186,0.02480251999347981,10.882519172031547,1.491959379035698,101639732696.80692
46,46,0.1,510,2.25,1,100000.0,0.01715,0.00243,5.72,6843850000000.0,151.2,0.1512,10347901200.0,510.0,0.03359509646883225,0.06731357394338167,0.024197512756993445,16.892560816192407,2.6002902088028774,177959961455.15573
47,47,0.1,520,2.25,1,100000.0,0.01715,0.00243,5.72,6874530000000.0,152.0,0.152,10449285600.0,520.0,0.05543046937236795,0.1051773700556414,0.024520147075284417,9.835341425249336,1.4983059511729813,103001492105.17197
48,48,0.1,530,2.25,1,100000.0,0.01715,0.00243,5.72,6904560000000.0,139.2,0.1392,9611147520.0,530.0,0.05003856223531784,0.08174639261405206,0.025498594168446968,10.745913988570868,1.4886628179929566,102785617466.01448
49,49,0.1,540,2.25,1,100000.0,0.01715,0.00243,5.72,6933970000000.0,132.4,0.1324,9180576280.0,540.0,0.061352706057527934,0.08162037190787393,0.02503711607332827,8.931141108515481,1.1798940627066838,81813500339.86264
50,50,0.1,550,2.25,1,100000.0,0.01715,0.00243,5.72,6962770000000.0,117.6,0.1176,8188217520.0,550.0,0.05341467626328721,0.0885868945483811,0.02142668624036687,11.099958365929965,1.3295468115202844,92573286528.49089
51,51,0.1,560,2.25,1,100000.0,0.01715,0.00243,5.72,6990990000000.0,90.4,0.0904,6319854960.0,560.0,0.06094392512489884,0.12987457343737863,0.019815625426668277,9.200004877771873,0.8323762768799334,58191342279.04848
52,52,0.1,570,2.25,1,100000.0,0.01715,0.00243,5.72,7018630000000.0,45.2,0.0452,3172420760.0,570.0,0.06477461460877561,0.11483525449971992,0.02121238963880896,8.812030071135158,0.39866876680507674,27981085667.61116
53,53,0.1,580,2.25,1,100000.0,0.01715,0.00243,5.72,7045720000000.0,9.2,0.0092,648206240.0,580.0,0.05474528932472818,0.14134032603189345,0.017641392355786507,11.611729096104758,0.10172677362797312,7167383634.860828
54,54,0.1,590,2.25,1,100000.0,0.01715,0.00243,5.72,7072270000000.0,26.4,0.0264,1867079280.0,590.0,0.07022817572035286,0.12071030453313372,0.018754131836793492,8.460410067400865,0.22552569882321225,15949786340.164392
55,55,0.1,600,2.25,1,100000.0,0.01715,0.00243,5.72,7098300000000.0,40.2,0.0402,2853516600.0,600.0,0.06373582590099425,0.1287829352657856,0.020108598576304874,9.61273559812575,0.38711969910241095,27478917601.386433
56,56,0.1,610,2.25,1,100000.0,0.01715,0.00243,5.72,7123820000000.0,47.2,0.0472,3362443040.0,610.0,0.07147361847197627,0.13164872230173774,0.0213725104165118,8.581714689187526,0.4052037360361703,28865984788.491905
57,57,0.1,620,2.25,1,100000.0,0.01715,0.00243,5.72,7148840000000.0,56.4,0.05639999999999999,4031945760.0,620.0,0.07450842834500909,0.12962955116595326,0.020500395603895934,8.33236572133317,0.4699833900507005,33598360581.30049
58,58,0.1,630,2.25,1,100000.0,0.01715,0.00243,5.72,7173390000000.0,69.0,0.069,4949639100.0,630.0,0.07329508396548477,0.12072988926795972,0.020672505715935475,8.624290998480083,0.5948138239506446,42668315365.89315
59,59,0.1,640,2.25,1,100000.0,0.01715,0.00243,5.72,7197470000000.0,66.2,0.06620000000000001,4764725140.0,640.0,0.07554284992855773,0.1289667468811526,0.02036497775274581,8.594040824741569,0.5667174643293548,40789319479.866005
60,60,0.1,650,2.25,1,100000.0,0.01715,0.00243,5.72,7221090000000.0,75.79999999999998,0.0758,5473586220.0,650.0,0.0789188383308476,0.1248518979988288,0.02177669176708721,8.251095432479074,0.6258260912094156,45191465289.71398
61,61,0.1,660,2.25,1,100000.0,0.01715,0.00243,5.72,7244270000000.0,77.2,0.0772,5592576440.0,660.0,0.07677539397413292,0.12465220407275308,0.020251920712559553,8.616630495940742,0.6645272779421447,48140150237.77942
62,62,0.1,670,2.25,1,100000.0,0.01715,0.00243,5.72,7267020000000.0,81.0,0.081,5886286200.0,670.0,0.0790986632337048,0.12216681132067532,0.020255093463857884,8.532301925775574,0.6948164557907012,50492450805.6014
63,63,0.1,680,2.25,1,100000.0,0.01715,0.00243,5.72,7289350000000.0,81.2,0.0812,5918952200.0,680.0,0.07976996895997762,0.126915005500895,0.020047951381862168,8.566527139531498,0.699698445155839,51003468611.96714
64,64,0.1,690,2.25,1,100000.0,0.01715,0.00243,5.72,7311270000000.0,83.2,0.08320000000000001,6082976640.0,690.0,0.09019966503335136,0.12886868102770338,0.02086363613280624,7.674012106323217,0.6383309649493487,46670100341.052246
65,65,0.1,700,2.25,1,100000.0,0.01715,0.00243,5.72,7332790000000.0,82.2,0.08220000000000001,6027553380.0,700.0,0.08255749671744135,0.12502079295954208,0.01978832715156221,8.503296121228306,0.696661580945182,51084730741.390205
66,66,0.1,710,2.25,1,100000.0,0.01715,0.00243,5.72,7353910000000.0,91.6,0.09159999999999999,6736181560.0,710.0,0.08959983542113052,0.10701262678890427,0.021975125333012005,7.937871650863434,0.7254324648251665,53347650574.0244
67,67,0.1,720,2.25,1,100000.0,0.01715,0.00243,5.72,7374660000000.0,92.6,0.0926,6828935160.0,720.0,0.08140267163243287,0.11407099303491326,0.022323545124406766,9.155780427007729,0.8679699612966866,64009833547.76222
68,68,0.1,730,2.25,1,100000.0,0.01715,0.00243,5.72,7395030000000.0,92.8,0.0928,6862587840.0,730.0,0.0816466898454957,0.11601212521294813,0.02371758039384681,9.328705966729592,0.8786405262504251,64975730508.37681
69,69,0.1,740,2.25,1,100000.0,0.01715,0.00243,5.72,7415040000000.0,99.4,0.0994,7370549760.0,740.0,0.08241724165966988,0.12698686156284422,0.021689537489940753,9.016398261339699,0.8970967479458165,66520082698.881454
70,70,0.1,750,2.25,1,100000.0,0.01715,0.00243,5.72,7434690000000.0,103.6,0.1036,7702338840.0,750.0,0.07823438690107001,0.08562121866363459,0.024441201854584267,10.308381582670725,1.0779366026053927,80141244800.24289
71,71,0.1,760,2.25,1,100000.0,0.01715,0.00243,5.72,7454000000000.0,111.4,0.11139999999999999,8303756000.0,760.0,0.07312188845503918,0.09159223857105404,0.01822466251006753,20.4910504392284,2.3172906208423534,172730842877.58905
72,72,0.1,770,2.25,1,100000.0,0.01715,0.00243,5.72,7472970000000.0,117.2,0.1172,8758320840.0,770.0,0.07987274780384515,0.10796203793613184,0.02328399807770052,9.965154171153426,1.186005031699387,88629800217.38568
73,73,0.1,780,2.25,1,100000.0,0.01715,0.00243,5.72,7491600000000.0,121.0,0.121,9064836000.0,780.0,0.08722624544004702,0.07493723377864185,0.024742114430887897,9.40824130616801,1.1488306372185613,86065796017.86572
74,74,0.1,790,2.25,1,100000.0,0.01715,0.00243,5.72,7509910000000.0,118.0,0.118,8861693800.0,790.0,0.08097503761084682,0.07262217440536017,0.02420119297986496,10.190831322328268,1.2035584006118039,90386152683.38593
75,75,0.1,800,2.25,1,100000.0,0.01715,0.00243,5.72,7527910000000.0,130.4,0.1304,9816394640.0,800.0,0.08028622930194158,0.10804315307887846,0.024661893182063088,10.573413138480076,1.3930780963179317,104869665320.5272
76,76,0.1,810,2.25,1,100000.0,0.01715,0.00243,5.72,7545590000000.0,124.0,0.124,9356531600.0,810.0,0.09838214105272983,0.09639106799700035,0.025782153712953743,11.020535271331108,1.396506738824327,105374672834.05452
77,77,0.1,820,2.25,1,100000.0,0.01715,0.00243,5.72,7562970000000.0,128.8,0.1288,9741105360.0,820.0,0.10069028105572216,0.07133128382398216,0.024747681442754303,8.748004443739209,1.1228942050033095,84924151856.13881
78,78,0.1,830,2.25,1,100000.0,0.01715,0.00243,5.72,7580040000000.0,140.0,0.13999999999999999,10612056000.0,830.0,0.08502967916090257,0.08602637657245574,0.025019369366917583,10.723378080435497,1.504420673371891,114035688809.85867
79,79,0.1,840,2.25,1,100000.0,0.01715,0.00243,5.72,7596830000000.0,149.6,0.1496,11364857680.0,840.0,0.08479680961115718,0.08672152035506368,0.022935958085673593,11.170039876019109,1.670637230152725,126915470291.41122
80,80,0.1,850,2.25,1,100000.0,0.01715,0.00243,5.72,7613330000000.0,148.6,0.1486,11313408380.0,850.0,0.09185441947340675,0.10354000157869785,0.022208073486402927,9.36249680361755,1.3948003529175987,106190753708.78146
81,81,0.1,860,2.25,1,100000.0,0.01715,0.00243,5.72,7629560000000.0,145.0,0.145,11062862000.0,860.0,0.11729494141359283,0.07134701825744669,0.023031157356686215,7.575570528585544,1.098152497001306,83784203650.21283
82,82,0.1,870,2.25,1,100000.0,0.01715,0.00243,5.72,7645500000000.0,160.4,0.1604,12263382000.0,870.0,0.10589209271224716,0.10382662881876135,0.024061930548028635,8.457743347746375,1.350006529454188,103214749209.41995
83,83,0.1,880,2.25,1,100000.0,0.01715,0.00243,5.72,7661180000000.0,173.4,0.1734,13284486120.0,880.0,0.10870425180289658,0.11151254349346049,0.02497646599926333,8.308981446648353,1.452985072521664,111315801779.01521
84,84,0.1,890,2.25,1,100000.0,0.01715,0.00243,5.72,7676590000000.0,170.8,0.1708,13111615720.0,890.0,0.1205957198521446,0.09779469056794743,0.02566211678975639,7.43683308933644,1.273087583805036,97729714149.61905
85,85,0.1,900,2.25,1,100000.0,0.01715,0.00243,5.72,7691750000000.0,160.4,0.1604,12337567000.0,900.0,0.10288865975921908,0.1058589559945434,0.022642704323665844,8.884924919085508,1.4254710665748775,109643670763.27312
86,86,0.1,910,2.25,1,100000.0,0.01715,0.00243,5.72,7706650000000.0,160.0,0.16,12330640000.0,910.0,0.11205688934528552,0.09866545441409459,0.02383194115286907,9.210887678782834,1.488115550612927,114683857081.31116
87,87,0.1,920,2.25,1,100000.0,0.01715,0.00243,5.72,7721310000000.0,184.4,0.1844,14238095640.0,920.0,0.1253178984284659,0.09775836536398243,0.025689542400569032,7.487323495245137,1.37700517911036,106322838595.16615
88,88,0.1,930,2.25,1,100000.0,0.01715,0.00243,5.72,7735710000000.0,178.4,0.1784,13800506640.0,930.0,0.11547336867222384,0.07545093729090403,0.024614500817011505,8.971929883102522,1.578035433604711,122072244840.90298
89,89,0.1,940,2.25,1,100000.0,0.01715,0.00243,5.72,7749880000000.0,182.0,0.182,14104781600.0,940.0,0.12047440542523873,0.082691388811667,0.025288923810025475,7.864410055592111,1.4243311614399472,110383955814.20216
90,90,0.1,950,2.25,1,100000.0,0.01715,0.00243,5.72,7763820000000.0,181.8,0.1818,14114624760.0,950.0,0.10944987111195131,0.10116106647252839,0.026465540918103648,9.46947780681364,1.7015037128217259,132101685556.79572
91,91,0.1,960,2.25,1,100000.0,0.01715,0.00243,5.72,7777520000000.0,183.8,0.1838,14295081760.0,960.0,0.12755773291148667,0.08105570406447146,0.02499183638809412,7.72199431512084,1.413160637746632,109908851232.87184
92,92,0.1,970,2.25,1,100000.0,0.01715,0.00243,5.72,7790990000000.0,192.2,0.1922,14974282780.0,970.0,0.11938111183715136,0.08635240993466718,0.02510306509276545,8.26052339030517,1.5856115205684012,123534835006.33206
93,93,0.1,980,2.25,1,100000.0,0.01715,0.00243,5.72,7804250000000.0,196.4,0.19640000000000005,15327547000.0,980.0,0.1457669233307115,0.08418625060583494,0.02638715314944156,7.333265480785486,1.4426287661228303,112586355480.141
94,94,0.1,990,2.25,1,100000.0,0.01715,0.00243,5.72,7817280000000.0,197.8,0.19780000000000003,15462579840.0,990.0,0.1321387778666349,0.09982341595917635,0.023870771564596802,7.657841997698955,1.5183447894090771,118693263553.51791
95,95,0.1,1000,2.25,1,100000.0,0.01715,0.00243,5.72,7830100000000.0,195.4,0.1954,15300015400.0,1000.0,0.13023662226949,0.09204893120530963,0.025825514488609813,7.787275763007976,1.5338963543866406,120105618444.82835
96,96,0.1,1010,2.25,1,100000.0,0.01715,0.00243,5.72,7842710000000.0,202.2,0.2022,15857959620.0,1010.0,0.14298165205029817,0.10120077880622592,0.025903418224058304,7.454123239786976,1.4746142114980567,115649716226.57924
97,97,0.1,1020,2.25,1,100000.0,0.01715,0.00243,5.72,7855110000000.0,197.6,0.1976,15521697360.0,1020.0,0.13133827476833632,0.09413257013821356,0.02503101526198065,7.800791323971568,1.542858678233967,121193246319.82416
98,98,0.1,1030,2.25,1,100000.0,0.01715,0.00243,5.72,7867300000000.0,218.2,0.2182,17166448600.0,1030.0,0.11961986604942468,0.0870922704050767,0.026801650493590512,8.919018530363173,1.9422168339981905,152800024981.13965
99,99,0.1,1040,2.25,1,100000.0,0.01715,0.00243,5.72,7879300000000.0,205.2,0.2052,16168323600.0,1040.0,0.15446429772309783,0.12042115013633284,0.02478079920938093,6.900495311861538,1.4137613716118178,111394499753.40996
100,100,0.1,1050,2.25,1,100000.0,0.01715,0.00243,5.72,7891090000000.0,207.2,0.2072,16350338480.0,1050.0,0.12827134083295277,0.09385766379911686,0.026281244841660063,8.483328855035918,1.756617398962486,138616259907.78885
101,101,0.1,1060,2.25,1,100000.0,0.01715,0.00243,5.72,7902700000000.0,218.2,0.2182,17243691400.0,1060.0,0.16284233417704855,0.0857233096756033,0.026581689521209047,6.524350592910257,1.4234347571143733,112489778550.47755
102,102,0.1,1070,2.25,1,100000.0,0.01715,0.00243,5.72,7914110000000.0,214.8,0.2148,16999508280.0,1070.0,0.15285240811290352,0.09066436328346558,0.027388282707284335,7.428455676277534,1.5846724418335247,125412720186.39116
103,103,0.1,1080,2.25,1,100000.0,0.01715,0.00243,5.72,7925330000000.0,215.4,0.2154,17071160820.0,1080.0,0.14948235790170655,0.09587610796633551,0.025588042496882644,7.281997783600029,1.5678484167168183,124257160924.58304
104,104,0.1,1090,2.25,1,100000.0,0.01715,0.00243,5.72,7936380000000.0,214.4,0.2144,17015598720.0,1090.0,0.13605379864952735,0.09308448553351709,0.02340026487611767,8.413768567448953,1.8080824994531737,143496297870.1018
105,105,0.1,1100,2.25,1,100000.0,0.01715,0.00243,5.72,7947230000000.0,227.2,0.2272,18056106560.0,1100.0,0.15693468210338324,0.09681850616784449,0.027896443179949992,7.147442953134648,1.6260662191284623,129227222386.44292
106,106,0.1,1110,2.25,1,100000.0,0.01715,0.00243,5.72,7957910000000.0,229.4,0.2294,18255445540.0,1110.0,0.14189356241381573,0.07826738070289611,0.025658334901410583,7.93445375712307,1.8153846787697536,144466678890.28607
107,107,0.1,1120,2.25,1,100000.0,0.01715,0.00243,5.72,7968420000000.0,220.2,0.2202,17546460840.0,1120.0,0.14711790082878906,0.0781079146836264,0.026589823627627896,8.26526375475729,1.8040707900534567,143755937648.77765
108,108,0.1,1130,2.25,1,100000.0,0.01715,0.00243,5.72,7978750000000.0,226.2,0.2262,18047932500.0,1130.0,0.1597516844855818,0.08601039407977494,0.02596268810814313,7.190535923579708,1.6219156913696076,129408598225.15257
109,109,0.1,1140,2.25,1,100000.0,0.01715,0.00243,5.72,7988910000000.0,217.6,0.2176,17383868160.0,1140.0,0.13782898264862525,0.111478707016483,0.024872745967622713,8.524316060636169,1.8619950576470845,148753109359.87372
110,110,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,7998900000000.0,240.6,0.2406,19245353400.0,1150.0,0.1615468290663557,0.08013177600635937,0.02565494180038681,7.129542757854229,1.712406187184698,136973658506.7168
111,111,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,8008730000000.0,236.4,0.2364,18932637720.0,1160.0,0.1561081222442681,0.09233286922514772,0.026167280778153112,7.712774648317539,1.812578347823288,145164505915.62802
112,112,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,8018390000000.0,239.2,0.2392,19179988880.0,1170.0,0.17597989846531165,0.08841870664443532,0.027327298359700457,6.812661559108453,1.6338409866935504,131007742292.93697
113,113,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,8027890000000.0,235.6,0.2356,18913708840.0,1180.0,0.17802727488342499,0.09127824715259203,0.02558828713211535,6.838311634179446,1.6222597111792867,130233225127.79083
114,114,0.1,1190,2.25,1,100000.0,0.01715,0.00243,5.72,8037240000000.0,240.6,0.2406,19337599440.0,1190.0,0.16584866503003468,0.09737649446348409,0.026730282466625958,7.235524549990384,1.7417282675290022,139986881009.14795
115,115,0.1,1200,2.25,1,100000.0,0.01715,0.00243,5.72,8046430000000.0,236.2,0.2362,19005667660.0,1200.0,0.16796973862210507,0.08670307726083105,0.02691610480539388,7.32744768463539,1.7230236527341047,138641892100.6928
