,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,PG.orderDiffraction,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
110,110,0.1,1150,2.25,1,100000.0,0.01715,0.00243,5.72,7998900000000.0,100000.0,100.0,7998900000000.0,1150.0,1.1277842019280797,0.03342002307997258,0.00557002326889248,1.01969862499753,101.96986249975303,8156467331492.745
111,111,0.1,1160,2.25,1,100000.0,0.01715,0.00243,5.72,8008730000000.0,100000.0,100.0,8008730000000.0,1160.0,1.159024468137204,0.03402916549832441,0.005513857619091093,1.0008416835792635,100.08416835792634,8015470816531.757
112,112,0.1,1170,2.25,1,100000.0,0.01715,0.00243,5.72,8018390000000.0,100000.0,100.0,8018390000000.0,1170.0,1.1691896291508783,0.03342890630107927,0.004773489355369864,1.0006931047187873,100.06931047187872,8023947583946.077
113,113,0.1,1180,2.25,1,100000.0,0.01715,0.00243,5.72,8027890000000.0,100000.0,100.0,8027890000000.0,1180.0,1.1782460241033732,0.03347780907822415,0.00491001147678146,1.0014886329855952,100.14886329855952,8039840581858.7295
114,114,0.1,1190,2.25,1,100000.0,0.01715,0.00243,5.72,8037240000000.0,100000.0,100.0,8037240000000.0,1190.0,1.1894261291370185,0.03760049516081101,0.004761452164504616,1.0004824770945615,100.04824770945613,8041117784203.491
115,115,0.1,1200,2.25,1,100000.0,0.01715,0.00243,5.72,8046430000000.0,100000.0,100.0,8046430000000.0,1200.0,1.1997498452205944,0.03424690192762508,0.005343912687744386,1.0002085057817691,100.02085057817692,8048107727177.602
116,116,0.1,1210,2.25,1,100000.0,0.01715,0.00243,5.72,8055460000000.0,100000.0,100.0,8055460000000.0,1210.0,1.2021873680637327,0.03727886367793776,0.004703704480477095,1.0064986807745704,100.64986807745704,8107809863032.321
117,117,0.1,1220,2.25,1,100000.0,0.01715,0.00243,5.72,8064350000000.0,100000.0,100.0,8064350000000.0,1220.0,1.2174646502339783,0.03454839257876141,0.004815466750613166,1.0020824832700763,100.20824832700764,8081143873959.042
118,118,0.1,1230,2.25,1,100000.0,0.01715,0.00243,5.72,8073090000000.0,100000.0,100.0,8073090000000.0,1230.0,1.2257659908084406,0.03864133148610491,0.005649769406850454,1.0034541741436038,100.34541741436036,8100975858736.985
119,119,0.1,1240,2.25,1,100000.0,0.01715,0.00243,5.72,8081680000000.0,100000.0,100.0,8081680000000.0,1240.0,1.2389804285649006,0.03900465004835037,0.004909634595270324,1.000822911655094,100.08229116550937,8088330508664.739
120,120,0.1,1250,2.25,1,100000.0,0.01715,0.00243,5.72,8090120000000.0,100000.0,100.0,8090120000000.0,1250.0,1.2484518074918467,0.032921467692926205,0.004907845024693568,1.0012400899248675,100.12400899248672,8100152476302.967
121,121,0.1,1260,2.25,1,100000.0,0.01715,0.00243,5.72,8098420000000.0,100000.0,100.0,8098420000000.0,1260.0,1.0726122950629815,0.03743705779377904,0.005395518441549989,1.174702178783076,117.4702178783076,9513231618700.44
122,122,0.1,1270,2.25,1,100000.0,0.01715,0.00243,5.72,8106590000000.0,100000.0,100.0,8106590000000.0,1270.0,1.2690973104995464,0.03428375590958973,0.004892365803048103,1.000711284700539,100.0711284700539,8112356093440.544
123,123,0.1,1280,2.25,1,100000.0,0.01715,0.00243,5.72,8114610000000.0,100000.0,100.0,8114610000000.0,1280.0,1.2787293757587577,0.034977320914404926,0.00493623897226558,1.0009936615716584,100.09936615716585,8122673176125.997
124,124,0.1,1290,2.25,1,100000.0,0.01715,0.00243,5.72,8122500000000.0,100000.0,100.0,8122500000000.0,1290.0,1.2851446571403355,0.033836145560757425,0.004929995152880886,1.0037780516245292,100.37780516245292,8153187224320.238
125,125,0.1,1300,2.25,1,100000.0,0.01715,0.00243,5.72,8130250000000.0,100000.0,100.0,8130250000000.0,1300.0,1.2998227159437192,0.03742064055610586,0.0049520634321699565,1.00013639095094,100.013639095094,8131358892528.88
126,126,0.1,1310,2.25,1,100000.0,0.01715,0.00243,5.72,8137870000000.0,100000.0,100.0,8137870000000.0,1310.0,1.307895080414255,0.032761632838216995,0.005428743603644149,1.0016093948339329,100.16093948339328,8150967045937.218
127,127,0.1,1320,2.25,1,100000.0,0.01715,0.00243,5.72,8145360000000.0,100000.0,100.0,8145360000000.0,1320.0,1.3190974515123344,0.03809576738094481,0.0054558058703888124,1.0006842166866678,100.06842166866679,8150933191230.915
128,128,0.1,1330,2.25,1,100000.0,0.01715,0.00243,5.72,8152720000000.0,100000.0,100.0,8152720000000.0,1330.0,1.3290970658756576,0.03486166381925999,0.005604926279523201,1.0006793590532437,100.06793590532436,8158258624140.562
129,129,0.1,1340,2.25,1,100000.0,0.01715,0.00243,5.72,8159950000000.0,100000.0,100.0,8159950000000.0,1340.0,1.339233610097608,0.0367884430886941,0.00475490293705258,1.0005722600572549,100.05722600572548,8164619613454.195
130,130,0.1,1350,2.25,1,100000.0,0.01715,0.00243,5.72,8167050000000.0,100000.0,100.0,8167050000000.0,1350.0,1.348677554070946,0.03353036404725598,0.0049849559224644895,1.0009805501137483,100.09805501137484,8175058201806.488
131,131,0.1,1360,2.25,1,100000.0,0.01715,0.00243,5.72,8174040000000.0,100000.0,100.0,8174040000000.0,1360.0,1.3578918945177063,0.038425348176419474,0.004847693917676541,1.0015524840311698,100.15524840311699,8186730066570.143
132,132,0.1,1370,2.25,1,100000.0,0.01715,0.00243,5.72,8180900000000.0,100000.0,100.0,8180900000000.0,1370.0,1.3690756679138758,0.03881541816789338,0.0044851512982579085,1.000675150473993,100.06751504739928,8186423338512.688
133,133,0.1,1380,2.25,1,100000.0,0.01715,0.00243,5.72,8187630000000.0,100000.0,100.0,8187630000000.0,1380.0,1.37690657127132,0.034382869141454,0.0049952249046819695,1.0022466511477417,100.22466511477415,8206024748336.785
134,134,0.1,1390,2.25,1,100000.0,0.01715,0.00243,5.72,8194250000000.0,100000.0,100.0,8194250000000.0,1390.0,1.3891479316173443,0.033972196776570804,0.004886466431454627,1.0006133748345023,100.06133748345025,8199276146737.622
135,135,0.1,1400,2.25,1,100000.0,0.01715,0.00243,5.72,8200750000000.0,100000.0,100.0,8200750000000.0,1400.0,1.3986280863250613,0.0348983802439964,0.004724567316452183,1.000980899560328,100.0980899560328,8208794112069.36
136,136,0.1,1410,2.25,1,100000.0,0.01715,0.00243,5.72,8207140000000.0,100000.0,100.0,8207140000000.0,1410.0,1.4085755427518052,0.03523768332238486,0.00484593272828748,1.0010112750115,100.10112750114996,8215439675597.882
137,137,0.1,1420,2.25,1,100000.0,0.01715,0.00243,5.72,8213410000000.0,100000.0,100.0,8213410000000.0,1420.0,1.4192372793836512,0.03412320180114274,0.005065713098332436,1.0005374158552824,100.05374158552824,8217824016759.935
138,138,0.1,1430,2.25,1,100000.0,0.01715,0.00243,5.72,8219570000000.0,100000.0,100.0,8219570000000.0,1430.0,1.4271750694297225,0.03880724585369018,0.0053429781672504366,1.001979386152959,100.19793861529593,8235839703041.276
139,139,0.1,1440,2.25,1,100000.0,0.01715,0.00243,5.72,8225610000000.0,100000.0,100.0,8225610000000.0,1440.0,1.4375888385432063,0.03750232959969328,0.0048662594947578965,1.0016772260552864,100.16772260552864,8239406207412.626
140,140,0.1,1450,2.25,1,100000.0,0.01715,0.00243,5.72,8231550000000.0,100000.0,100.0,8231550000000.0,1450.0,1.4487976886878187,0.034346699098361605,0.0049300533734984,1.0008298683256944,100.08298683256945,8238381102616.369
141,141,0.1,1460,2.25,1,100000.0,0.01715,0.00243,5.72,8237370000000.0,100000.0,100.0,8237370000000.0,1460.0,1.4581786007950086,0.037795987993978576,0.004724636624718779,1.0012490919863988,100.12490919863988,8247659232856.003
142,142,0.1,1470,2.25,1,100000.0,0.01715,0.00243,5.72,8243090000000.0,100000.0,100.0,8243090000000.0,1470.0,1.4669414615632377,0.035018400359025745,0.004977359130263939,1.0020849764744553,100.20849764744553,8260276648726.817
143,143,0.1,1480,2.25,1,100000.0,0.01715,0.00243,5.72,8248700000000.0,100000.0,100.0,8248700000000.0,1480.0,1.4785053752793829,0.035436979055899334,0.004814712264792501,1.0010109024597456,100.10109024597456,8257038631119.702
144,144,0.1,1490,2.25,1,100000.0,0.01715,0.00243,5.72,8254210000000.0,100000.0,100.0,8254210000000.0,1490.0,1.4789123787511471,0.03352945493863787,0.004753638407939284,1.0074971454753903,100.74971454753901,8316093013154.423
145,145,0.1,1500,2.25,1,100000.0,0.01715,0.00243,5.72,8259610000000.0,100000.0,100.0,8259610000000.0,1500.0,1.4989275759178327,0.0393502628351597,0.004935078434187603,1.0007154609064488,100.07154609064489,8265519428057.514
146,146,0.1,1510,2.25,1,100000.0,0.01715,0.00243,5.72,8264910000000.0,100000.0,100.0,8264910000000.0,1510.0,1.5089662604141267,0.034836294255635156,0.004933088191463599,1.000685064744648,100.0685064744648,8270571998458.689
147,147,0.1,1520,2.25,1,100000.0,0.01715,0.00243,5.72,8270110000000.0,100000.0,100.0,8270110000000.0,1520.0,1.513938939847776,0.034676583634214386,0.004940257425239359,1.0040035037032824,100.40035037032824,8303219416011.552
148,148,0.1,1530,2.25,1,100000.0,0.01715,0.00243,5.72,8275210000000.0,100000.0,100.0,8275210000000.0,1530.0,1.527785122293153,0.03830016947465888,0.005323418614329575,1.0014497311660704,100.144973116607,8287206829842.776
149,149,0.1,1540,2.25,1,100000.0,0.01715,0.00243,5.72,8280210000000.0,100000.0,100.0,8280210000000.0,1540.0,1.5378968237428123,0.034839496164330436,0.0046881155664413214,1.0013675665523964,100.13675665523967,8291533738242.817
150,150,0.1,1550,2.25,1,100000.0,0.01715,0.00243,5.72,8285110000000.0,100000.0,100.0,8285110000000.0,1550.0,1.5416539522022958,0.03505668203477842,0.005599534523502079,1.005413697273491,100.54136972734908,8329963077417.571
151,151,0.1,1560,2.25,1,100000.0,0.01715,0.00243,5.72,8289920000000.0,100000.0,100.0,8289920000000.0,1560.0,1.5539889772085187,0.03542592163912337,0.004785753292387502,1.0038681244716927,100.38681244716928,8321986442420.374
152,152,0.1,1570,2.25,1,100000.0,0.01715,0.00243,5.72,8294630000000.0,100000.0,100.0,8294630000000.0,1570.0,1.5678087830906406,0.03331586413820617,0.004897047704627679,1.00139763020401,100.13976302040096,8306222825419.088
153,153,0.1,1580,2.25,1,100000.0,0.01715,0.00243,5.72,8299250000000.0,100000.0,100.0,8299250000000.0,1580.0,1.57661851553803,0.03334632206250116,0.004906904015430012,1.0021447702336643,100.21447702336644,8317049984361.741
154,154,0.1,1590,2.25,1,100000.0,0.01715,0.00243,5.72,8303770000000.0,100000.0,100.0,8303770000000.0,1590.0,1.5861707587155252,0.03860948893956669,0.0049664702786026286,1.00241414189704,100.241414189704,8323816479060.384
155,155,0.1,1600,2.25,1,100000.0,0.01715,0.00243,5.72,8308200000000.0,100000.0,100.0,8308200000000.0,1600.0,1.598499885041747,0.03357394860929982,0.005233032328534924,1.0009384517148177,100.09384517148176,8315996844537.047
156,156,0.1,1610,2.25,1,100000.0,0.01715,0.00243,5.72,8312550000000.0,100000.0,100.0,8312550000000.0,1610.0,1.598871187714394,0.0392790015399125,0.005408182960091204,1.0069604183070648,100.69604183070648,8370408825198.392
157,157,0.1,1620,2.25,1,100000.0,0.01715,0.00243,5.72,8316800000000.0,100000.0,100.0,8316800000000.0,1620.0,1.616019909243505,0.03508076112536415,0.004818022876252413,1.0024628971052456,100.24628971052456,8337283422644.905
158,158,0.1,1630,2.25,1,100000.0,0.01715,0.00243,5.72,8320960000000.0,100000.0,100.0,8320960000000.0,1630.0,1.6283655825918684,0.03305785909210078,0.004731283292725805,1.0010037165029795,100.10037165029794,8329311884872.631
159,159,0.1,1640,2.25,1,100000.0,0.01715,0.00243,5.72,8325030000000.0,100000.0,100.0,8325030000000.0,1640.0,1.6385179350663748,0.038891989532280576,0.0047435198415944485,1.0009045155392609,100.09045155392609,8332560118999.8125
160,160,0.1,1650,2.25,1,100000.0,0.01715,0.00243,5.72,8329020000000.0,100000.0,100.0,8329020000000.0,1650.0,1.6430135547898317,0.03520484868179398,0.0053442728299511405,1.004252213981924,100.42522139819242,8364436775299.725
161,161,0.1,1660,2.25,1,100000.0,0.01715,0.00243,5.72,8332920000000.0,100000.0,100.0,8332920000000.0,1660.0,1.6496285179678123,0.03538300537697803,0.0047157663336866015,1.0062871621818008,100.62871621818007,8385310419487.972
162,162,0.1,1670,2.25,1,100000.0,0.01715,0.00243,5.72,8336740000000.0,100000.0,100.0,8336740000000.0,1670.0,1.667127420043016,0.03954495345967755,0.004891240449926552,1.0017230716275483,100.1723071627548,8351104800160.246
163,163,0.1,1680,2.25,1,100000.0,0.01715,0.00243,5.72,8340470000000.0,100000.0,100.0,8340470000000.0,1680.0,1.6754424597959314,0.03937123168377636,0.005394494542158834,1.002720200969852,100.2720200969852,8363157754583.024
164,164,0.1,1690,2.25,1,100000.0,0.01715,0.00243,5.72,8344120000000.0,100000.0,100.0,8344120000000.0,1690.0,1.6884854465160968,0.034374045415261206,0.00496413150055613,1.0008969893622879,100.0896989362288,8351604586877.652
165,165,0.1,1700,2.25,1,100000.0,0.01715,0.00243,5.72,8347690000000.0,100000.0,100.0,8347690000000.0,1700.0,1.6957838937287306,0.03832190896891053,0.004762174281961134,1.002486228514648,100.2486228514648,8368444264909.441
166,166,0.1,1710,2.25,1,100000.0,0.01715,0.00243,5.72,8351180000000.0,100000.0,100.0,8351180000000.0,1710.0,1.7088525611427483,0.03802858795858888,0.00557908214865008,1.0006714674415704,100.06714674415701,8356787545468.692
167,167,0.1,1720,2.25,1,100000.0,0.01715,0.00243,5.72,8354580000000.0,100000.0,100.0,8354580000000.0,1720.0,1.7118740377836728,0.03421868993865422,0.005447244276712314,1.0047468225097025,100.47468225097026,8394237708403.11
168,168,0.1,1730,2.25,1,100000.0,0.01715,0.00243,5.72,8357910000000.0,100000.0,100.0,8357910000000.0,1730.0,1.7295869256488459,0.03484704967279655,0.005006175906760001,1.0002388283265955,100.02388283265957,8359906105659.136
169,169,0.1,1740,2.25,1,100000.0,0.01715,0.00243,5.72,8361160000000.0,100000.0,100.0,8361160000000.0,1740.0,1.7385413117933695,0.03761971077914432,0.004977070510376625,1.0008390299366114,100.08390299366116,8368175263544.8
170,170,0.1,1750,2.25,1,100000.0,0.01715,0.00243,5.72,8364330000000.0,100000.0,100.0,8364330000000.0,1750.0,1.748486080796738,0.039134464026079376,0.004815584345480976,1.0008658457278494,100.08658457278494,8371572219396.822
171,171,0.1,1760,2.25,1,100000.0,0.01715,0.00243,5.72,8367430000000.0,100000.0,100.0,8367430000000.0,1760.0,1.7542194260736323,0.03778040541972964,0.004846305305367027,1.0032952399457267,100.32952399457268,8395002689579.072
172,172,0.1,1770,2.25,1,100000.0,0.01715,0.00243,5.72,8370440000000.0,100000.0,100.0,8370440000000.0,1770.0,1.769083090402546,0.03313955123357665,0.005481610617225518,1.0005182965132775,100.05182965132776,8374778369866.599
173,173,0.1,1780,2.25,1,100000.0,0.01715,0.00243,5.72,8373390000000.0,100000.0,100.0,8373390000000.0,1780.0,1.7725814531027027,0.033699224841451915,0.004958807887895749,1.004185165586784,100.4185165586784,8408434023672.724
174,174,0.1,1790,2.25,1,100000.0,0.01715,0.00243,5.72,8376260000000.0,100000.0,100.0,8376260000000.0,1790.0,1.788026695200415,0.03438067887273091,0.0049776975815534336,1.0011036215537956,100.11036215537956,8385504221076.195
175,175,0.1,1800,2.25,1,100000.0,0.01715,0.00243,5.72,8379050000000.0,100000.0,100.0,8379050000000.0,1800.0,1.7960788863656487,0.03872394211512266,0.0055126616494153066,1.0021831522346356,100.21831522346356,8397342741731.622
176,176,0.1,1810,2.25,1,100000.0,0.01715,0.00243,5.72,8381770000000.0,100000.0,100.0,8381770000000.0,1810.0,1.8080365188527596,0.03395755721340398,0.0049682462751473285,1.0010859742747267,100.10859742747267,8390872386596.675
177,177,0.1,1820,2.25,1,100000.0,0.01715,0.00243,5.72,8384420000000.0,100000.0,100.0,8384420000000.0,1820.0,1.8160744393560435,0.03895412858027807,0.0052274384959532525,1.0021615637326786,100.21615637326784,8402543458191.546
178,178,0.1,1830,2.25,1,100000.0,0.01715,0.00243,5.72,8387000000000.0,100000.0,100.0,8387000000000.0,1830.0,1.8285760304288488,0.03845921990861541,0.00484328614468055,1.000778731399436,100.0778731399436,8393531220247.07
179,179,0.1,1840,2.25,1,100000.0,0.01715,0.00243,5.72,8389510000000.0,100000.0,100.0,8389510000000.0,1840.0,1.8375727979923795,0.03809500758944771,0.00490712193520213,1.0013208739323265,100.13208739323264,8400591485063.993
180,180,0.1,1850,2.25,1,100000.0,0.01715,0.00243,5.72,8391950000000.0,100000.0,100.0,8391950000000.0,1850.0,1.834171595034832,0.03868498549239037,0.00491492783128144,1.0086297296327216,100.86297296327216,8464370259591.318
181,181,0.1,1860,2.25,1,100000.0,0.01715,0.00243,5.72,8394320000000.0,100000.0,100.0,8394320000000.0,1860.0,1.8594761066003684,0.03867894358504965,0.005062889623997612,1.0002817424745452,100.02817424745454,8396685036488.925
182,182,0.1,1870,2.25,1,100000.0,0.01715,0.00243,5.72,8396620000000.0,100000.0,100.0,8396620000000.0,1870.0,1.8689880727542916,0.03421729150940536,0.004823054692301604,1.0005414305529607,100.05414305529608,8401166186609.602
183,183,0.1,1880,2.25,1,100000.0,0.01715,0.00243,5.72,8398850000000.0,100000.0,100.0,8398850000000.0,1880.0,1.877546293715568,0.033181644791638626,0.004816341146182066,1.0013068685936772,100.13068685936771,8409826193288.007
184,184,0.1,1890,2.25,1,100000.0,0.01715,0.00243,5.72,8401020000000.0,100000.0,100.0,8401020000000.0,1890.0,1.8892348646854769,0.03957160916616405,0.004792808523244116,1.0004049974562852,100.04049974562852,8404422391730.2
185,185,0.1,1900,2.25,1,100000.0,0.01715,0.00243,5.72,8403120000000.0,100000.0,100.0,8403120000000.0,1900.0,1.899621438591112,0.03419364727321694,0.005492123445139999,1.0001992825524064,100.01992825524061,8404794595201.776
186,186,0.1,1910,2.25,1,100000.0,0.01715,0.00243,5.72,8405160000000.0,100000.0,100.0,8405160000000.0,1910.0,1.9053937013254652,0.033466437688911305,0.005454144701730989,1.002417504934193,100.2417504934193,8425479515772.682
187,187,0.1,1920,2.25,1,100000.0,0.01715,0.00243,5.72,8407130000000.0,100000.0,100.0,8407130000000.0,1920.0,1.9184102342571805,0.034472626114962934,0.0048451165029141695,1.000828689148145,100.08286891481453,8414096897398.047
188,188,0.1,1930,2.25,1,100000.0,0.01715,0.00243,5.72,8409030000000.0,100000.0,100.0,8409030000000.0,1930.0,1.9287003317567724,0.03342304461737261,0.005292913570729853,1.0006738570123248,100.06738570123248,8414696483832.349
189,189,0.1,1940,2.25,1,100000.0,0.01715,0.00243,5.72,8410870000000.0,100000.0,100.0,8410870000000.0,1940.0,1.9385523994701543,0.03400274190082195,0.004854750723327072,1.000746743049216,100.0746743049216,8417150758710.36
190,190,0.1,1950,2.25,1,100000.0,0.01715,0.00243,5.72,8412650000000.0,100000.0,100.0,8412650000000.0,1950.0,1.948628240185144,0.03495224373631289,0.0054230773535007305,1.0007039617853046,100.07039617853049,8418572184113.143
191,191,0.1,1960,2.25,1,100000.0,0.01715,0.00243,5.72,8414370000000.0,100000.0,100.0,8414370000000.0,1960.0,1.3337460783021455,0.03451519486750594,0.005607758266828266,1.4695450894934015,146.95450894934012,12365296114680.592
192,192,0.1,1970,2.25,1,100000.0,0.01715,0.00243,5.72,8416020000000.0,100000.0,100.0,8416020000000.0,1970.0,1.9675379533475732,0.035032918811318675,0.0050589545860249665,1.001251333753556,100.1251333753556,8426551249896.604
193,193,0.1,1980,2.25,1,100000.0,0.01715,0.00243,5.72,8417620000000.0,100000.0,100.0,8417620000000.0,1980.0,1.9773221496545828,0.03445900585167633,0.004839009777956853,1.0013542812666538,100.13542812666537,8429019825075.812
194,194,0.1,1990,2.25,1,100000.0,0.01715,0.00243,5.72,8419150000000.0,100000.0,100.0,8419150000000.0,1990.0,1.9849492725952584,0.039244140192796685,0.005287991666570206,1.002544512081227,100.2544512081227,8440572628888.662
195,195,0.1,2000,2.25,1,100000.0,0.01715,0.00243,5.72,8420630000000.0,100000.0,100.0,8420630000000.0,2000.0,1.98691512404298,0.03876529264110008,0.004887329867944207,1.0065855233566268,100.65855233566268,8476084255542.511
196,196,0.1,2010,2.25,1,100000.0,0.01715,0.00243,5.72,8422040000000.0,100000.0,100.0,8422040000000.0,2010.0,2.0084818161353724,0.0332207550464798,0.004734683025566316,1.0007558862880563,100.07558862880563,8428406104553.462
197,197,0.1,2020,2.25,1,100000.0,0.01715,0.00243,5.72,8423390000000.0,100000.0,100.0,8423390000000.0,2020.0,2.017953923502773,0.03609760066793015,0.0050330952932225,1.0010139361822867,100.10139361822864,8431930779898.511
198,198,0.1,2030,2.25,1,100000.0,0.01715,0.00243,5.72,8424690000000.0,100000.0,100.0,8424690000000.0,2030.0,2.0229133550624283,0.034183704674096725,0.004960927825988798,1.003503187578369,100.3503187578369,8454203269359.609
199,199,0.1,2040,2.25,1,100000.0,0.01715,0.00243,5.72,8425930000000.0,100000.0,100.0,8425930000000.0,2040.0,2.0394655795951167,0.03905413976581533,0.004755382511491068,1.000262039433384,100.0262039433384,8428137925922.933
200,200,0.1,2050,2.25,1,100000.0,0.01715,0.00243,5.72,8427110000000.0,100000.0,100.0,8427110000000.0,2050.0,2.041404450981645,0.03796268767062293,0.004851568537381906,1.0042106056025408,100.42106056025408,8462593236579.228
201,201,0.1,2060,2.25,1,100000.0,0.01715,0.00243,5.72,8428240000000.0,100000.0,100.0,8428240000000.0,2060.0,2.057836751212108,0.036619477342518025,0.005444501410622827,1.0010512246836967,100.10512246836969,8437099973928.12
202,202,0.1,2070,2.25,1,100000.0,0.01715,0.00243,5.72,8429310000000.0,100000.0,100.0,8429310000000.0,2070.0,2.067799225325871,0.03493662341969632,0.00494953272452695,1.001064307717681,100.1064307717681,8438281379687.725
203,203,0.1,2080,2.25,1,100000.0,0.01715,0.00243,5.72,8430320000000.0,100000.0,100.0,8430320000000.0,2080.0,2.0737278697411057,0.03840249794128656,0.005192138190754451,1.0030245676640674,100.30245676640672,8455818073269.741
204,204,0.1,2090,2.25,1,100000.0,0.01715,0.00243,5.72,8431280000000.0,100000.0,100.0,8431280000000.0,2090.0,2.08915731086654,0.03680992303515936,0.004859866164613297,1.0004033631785778,100.04033631785776,8434680867900.278
205,205,0.1,2100,2.25,1,100000.0,0.01715,0.00243,5.72,8432190000000.0,100000.0,100.0,8432190000000.0,2100.0,2.0959130561923303,0.0390113704956576,0.005001571001679442,1.001949958656727,100.19499586567272,8448632421885.669
206,206,0.1,2110,2.25,1,100000.0,0.01715,0.00243,5.72,8433040000000.0,100000.0,100.0,8433040000000.0,2110.0,2.1084943942983045,0.0375393233197688,0.0049741401706140205,1.0007140667320562,100.0714066732056,8439061753314.098
207,207,0.1,2120,2.25,1,100000.0,0.01715,0.00243,5.72,8433840000000.0,100000.0,100.0,8433840000000.0,2120.0,2.118101496806503,0.032298576491043576,0.004891456248722913,1.0008963230498442,100.08963230498443,8441399445190.697
208,208,0.1,2130,2.25,1,100000.0,0.01715,0.00243,5.72,8434580000000.0,100000.0,100.0,8434580000000.0,2130.0,2.129775147195687,0.03568468305256195,0.004968746126135936,1.000105575841942,100.0105575841942,8435470487884.928
209,209,0.1,2140,2.25,1,100000.0,0.01715,0.00243,5.72,8435280000000.0,100000.0,100.0,8435280000000.0,2140.0,2.1286883630623374,0.03576191562384999,0.005485329424579572,1.005313899927272,100.53138999272721,8480104233778.52
210,210,0.1,2150,2.25,1,100000.0,0.01715,0.00243,5.72,8435920000000.0,100000.0,100.0,8435920000000.0,2150.0,2.1484112087709946,0.03866940565162178,0.005025957106244784,1.0007395191490895,100.07395191490896,8442158524380.188
211,211,0.1,2160,2.25,1,100000.0,0.01715,0.00243,5.72,8436510000000.0,100000.0,100.0,8436510000000.0,2160.0,2.155113523583168,0.0380727994366964,0.004984765126541432,1.0022673870138905,100.22673870138904,8455638833216.557
212,212,0.1,2170,2.25,1,100000.0,0.01715,0.00243,5.72,8437050000000.0,100000.0,100.0,8437050000000.0,2170.0,2.166283548915999,0.03282745777434146,0.004809521937890926,1.0017155884721836,100.17155884721834,8451524505719.235
213,213,0.1,2180,2.25,1,100000.0,0.01715,0.00243,5.72,8437540000000.0,100000.0,100.0,8437540000000.0,2180.0,2.1746171573058746,0.03450228344480154,0.0053930734394062405,1.0024753059066243,100.24753059066242,8458425492599.379
214,214,0.1,2190,2.25,1,100000.0,0.01715,0.00243,5.72,8437980000000.0,100000.0,100.0,8437980000000.0,2190.0,2.187617155201224,0.03947993413011706,0.00482740407327087,1.0010892421432656,100.10892421432656,8447171003420.032
215,215,0.1,2200,2.25,1,100000.0,0.01715,0.00243,5.72,8438360000000.0,100000.0,100.0,8438360000000.0,2200.0,2.197048586634992,0.039024887161055496,0.004742583728061176,1.0013433537077707,100.13433537077707,8449695702193.504
216,216,0.1,2210,2.25,1,100000.0,0.01715,0.00243,5.72,8438700000000.0,100000.0,100.0,8438700000000.0,2210.0,2.2053467607966013,0.03904644222735286,0.004766365840290507,1.0021099807459386,100.21099807459386,8456505494520.752
217,217,0.1,2220,2.25,1,100000.0,0.01715,0.00243,5.72,8439000000000.0,100000.0,100.0,8439000000000.0,2220.0,2.2172473083519435,0.034844169446609695,0.004637853636121951,1.0012414905805445,100.12414905805444,8449476939009.216
218,218,0.1,2230,2.25,1,100000.0,0.01715,0.00243,5.72,8439240000000.0,100000.0,100.0,8439240000000.0,2230.0,2.2121556189404146,0.03813080404017056,0.004891086395085006,1.008066512548576,100.80665125485758,8507315235360.441
219,219,0.1,2240,2.25,1,100000.0,0.01715,0.00243,5.72,8439430000000.0,100000.0,100.0,8439430000000.0,2240.0,2.2352624372238097,0.03359439854921733,0.004649096464322501,1.0021194660176345,100.21194660176344,8457317085093.205
220,220,0.1,2250,2.25,1,100000.0,0.01715,0.00243,5.72,8439580000000.0,100000.0,100.0,8439580000000.0,2250.0,2.2387178541766843,0.0343308592591178,0.005363306418643512,1.005039556816982,100.5039556816982,8482111742921.466
221,221,0.1,2260,2.25,1,100000.0,0.01715,0.00243,5.72,8439690000000.0,100000.0,100.0,8439690000000.0,2260.0,2.2584799676797047,0.03751179284760663,0.004864105738227984,1.0006730333419147,100.06730333419146,8445370192765.424
222,222,0.1,2270,2.25,1,100000.0,0.01715,0.00243,5.72,8439740000000.0,100000.0,100.0,8439740000000.0,2270.0,2.267865816369067,0.03849258178729133,0.005538788720674934,1.0009410537499743,100.09410537499744,8447682248975.81
223,223,0.1,2280,2.25,1,100000.0,0.01715,0.00243,5.72,8439750000000.0,100000.0,100.0,8439750000000.0,2280.0,2.2781209788327033,0.0397289676296293,0.005421954292535214,1.0008248118448295,100.08248118448299,8446711205767.401
224,224,0.1,2290,2.25,1,100000.0,0.01715,0.00243,5.72,8439710000000.0,100000.0,100.0,8439710000000.0,2290.0,2.289196492012252,0.03563991007389715,0.00542574936413896,1.0003510000083224,100.03510000083224,8442672338280.238
225,225,0.1,2300,2.25,1,100000.0,0.01715,0.00243,5.72,8439630000000.0,100000.0,100.0,8439630000000.0,2300.0,2.2991116092744046,0.033900251366792325,0.004686536173416394,1.0003864060892087,100.0386406089209,8442891124422.672
226,226,0.1,2310,2.25,1,100000.0,0.01715,0.00243,5.72,8439510000000.0,100000.0,100.0,8439510000000.0,2310.0,2.3061090131259334,0.03869531669913488,0.004987806349443563,1.0016872519260451,100.16872519260453,8453749579502.376
