,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,0.02,600,100000.0,17.15,2.43,0.81,1.18413280440169,,569.0,0.0193808068404974,600.0,0.0438687042413903,0.0004530327323569,0.0004674930313281,1.4099735651299753e-05,3.665619861952572e-06,390545632997.9247,288774021923.41266,243123522215.9132,13.677176255274418,0.2650747111269123,5341561458240.333,3949613195790.9937,3325243265150.1704,1.0166765000569448e-05,7.517425291963838e-06,6.329042005939033e-06,5.8024950487386015e-06,4.290432899102058e-06,3.61218488876874e-06
11,11,0.02,610,100000.0,17.15,2.43,0.81,1.184814908884,,582.0,0.0209374533500307,610.0,0.0377092550548923,0.0003851547564885,0.0004039092945281,8.721410569731296e-06,8.193605122106065e-06,418749067000.6153,311339991641.35736,261909995642.47565,16.176400173168098,0.3386926239971366,6773852479942.733,5036360294701.408,4236760898865.4,1.1085510150920114e-05,8.242078394225005e-06,6.933522111746795e-06,6.316869465665046e-06,4.696593357751436e-06,3.950937171219987e-06
12,12,0.02,620,100000.0,17.15,2.43,0.81,1.18564428721044,,664.0,0.0244907261254414,620.0,0.0514165127010528,0.000409713748292,0.0004133709916556,8.653126038944896e-06,-3.4198659398363187e-06,487298426689.2189,362732657741.1969,306134076568.0177,12.058382947999975,0.2953185542951603,5876031038976.494,4373969294789.1606,3691481928689.504,1.3116047208392853e-05,9.763254716998258e-06,8.23985627789573e-06,7.460777232219069e-06,5.553614389122157e-06,4.687062431091587e-06
13,13,0.02,630,100000.0,17.15,2.43,0.81,1.18623535979449,,656.0,0.0254417015277376,630.0,0.049111539386331,0.0004337203899637,0.0004312461281447,9.421782965678793e-06,5.567565494637201e-06,501718421292.2358,375316973746.5383,318021269096.72107,12.827942432106788,0.3263646825726624,6436015025464.302,4814544533013.128,4079558532158.2793,1.3727046957044604e-05,1.0268695554620123e-05,8.70108154088853e-06,7.79349051195987e-06,5.830021680960757e-06,4.940013438061672e-06
14,14,0.02,640,100000.0,17.15,2.43,0.81,1.18691311580508,,696.0,0.0273693570793246,640.0,0.0510272339123503,0.0002847874864824,0.0003428761922173,2.004232021926224e-06,1.285210572282822e-05,534889514039.9619,402329549066.0729,342116963491.5586,12.54232202943492,0.3432752902274846,6708756535257.154,5046146766344.023,4290941127843.558,1.4874584119460558e-05,1.1188263303439578e-05,9.513829339659503e-06,8.434029335039859e-06,6.343850702078083e-06,5.394430869114017e-06
15,15,0.02,650,100000.0,17.15,2.43,0.81,1.18740617352132,,689.0,0.0271231749962562,650.0,0.0492066266721167,0.0003418718245186,0.0003641556026039,8.625567027784162e-06,-4.5348336622517065e-06,526189594927.3712,398710672444.9668,338161042941.2558,13.20960293277586,0.3582863719767394,6950755616348.745,5266809668058.069,4466973104587.356,1.486402572373584e-05,1.126294732674829e-05,9.552515841249111e-06,8.439815721069501e-06,6.395118097923796e-06,5.42393257864174e-06
16,16,0.02,660,100000.0,17.15,2.43,0.81,1.18810554884438,,717.0,0.0282190254832869,660.0,0.0560014490446292,0.0003718638693891,0.0004278652337684,-4.490724189026638e-06,8.309105331874822e-06,544330324505.0758,414116830112.2883,350825025458.6541,11.785409328855517,0.3325727661819416,6415155684401.07,4880536352841.4375,4134616527836.396,1.561706299664033e-05,1.188118378249989e-05,1.0065315630481028e-05,8.876171416587321e-06,6.752833353373399e-06,5.720759845652486e-06
17,17,0.02,670,100000.0,17.15,2.43,0.81,1.18943277689967,,830.0,0.0325346201305027,670.0,0.0535807152609777,0.0003551517498454,0.0004271114972995,-6.78251263289402e-06,8.506060082258162e-06,621819047246.1775,475529629240.37067,403429289618.2339,12.504498992531252,0.4068291246442584,7775535649826.569,5946259769754.975,5044681145588.805,1.811589337296201e-05,1.3853940462509163e-05,1.1753390357887056e-05,1.0303666276927449e-05,7.879621292050954e-06,6.684904209630168e-06
18,18,0.02,680,100000.0,17.15,2.43,0.81,1.19165789569026,,804.0,0.0305909177471066,680.0,0.0518917357785539,0.0003943300742466,0.0004667489862733,3.915912542696364e-07,5.456497400173882e-06,579257036511.2913,445315947542.1618,379327380064.122,13.104206089807327,0.4008696906344295,7590703585415.008,5835511951670.317,4970784163866.927,1.7130938879200903e-05,1.3169767130018296e-05,1.1218222228637903e-05,9.748667288991104e-06,7.494491628822412e-06,6.383930084166909e-06
19,19,0.02,690,100000.0,17.15,2.43,0.81,1.1933953170949,,841.0,0.0310241083477606,690.0,0.0579819121837772,0.0004680391450077,0.0004669436913598,-1.4793606190955024e-05,7.29731086243439e-06,581970162501.5087,449849571042.5292,384698943512.2319,11.90026292704874,0.3691950464155992,6925597949465.234,5353328173026.188,4578018575553.431,1.7471359439470788e-05,1.3504959628158603e-05,1.1549068923390808e-05,9.942905023329586e-06,7.685637250603596e-06,6.572544959136869e-06
20,20,0.02,700,100000.0,17.15,2.43,0.81,1.19462031821519,,860.0,0.0307993140271721,700.0,0.055664575334049,0.0004498262206979,0.0004317298938738,-2.913264574312857e-06,1.2163529699020529e-05,572303530797.884,446590053393.996,381623815849.0658,12.575322739807604,0.3873113140563731,7196901604914.813,5616014053817.41,4799042649498.906,1.7432726624122042e-05,1.3603414787631398e-05,1.1624502203710068e-05,9.922199389343524e-06,7.742666813351734e-06,6.616327505960838e-06
21,21,0.02,710,100000.0,17.15,2.43,0.81,1.19557065892945,,838.0,0.0290083451106681,710.0,0.0600895920218818,0.0003864104362031,0.0004563429015114,7.145894027869562e-06,-5.363514800277025e-07,533891365916.3509,420046163104.28107,358405949516.98334,11.815690140506383,0.3427536173165282,6308294948359.314,4963135307948.791,4234813644006.6494,1.649924295984192e-05,1.298099977232591e-05,1.107608629179452e-05,9.384741347078464e-06,7.383570602983005e-06,6.300059053582719e-06
22,22,0.02,720,100000.0,17.15,2.43,0.81,1.19668353378915,,803.0,0.0263043284981302,720.0,0.0693096255156433,0.000417395784689,0.0004089218240797,-8.775385908689986e-06,-4.379609519446369e-06,479470185155.6143,379340026022.401,324066205589.6697,10.388167511271494,0.2732537707100892,4980816600056.88,3940647734050.789,3366454028407.636,1.5027780060845228e-05,1.1889453517302184e-05,1.0157035439385304e-05,8.537589724262585e-06,6.754642120488125e-06,5.770419918654942e-06
23,23,0.02,730,100000.0,17.15,2.43,0.81,1.19757869607337,,842.0,0.0252612865177708,730.0,0.063712259167687,0.0002829242101581,0.0005015433161347,8.834447646200348e-06,-2.464610767352332e-06,455987951810.17694,362808147883.3388,310322077174.4586,11.457763537762506,0.2894378475802861,5224602127909.652,4156969968020.866,3555596980812.235,1.4495085799878056e-05,1.1533057423089729e-05,9.86461400215392e-06,8.22196931844523e-06,6.541833942183943e-06,5.595451781644304e-06
24,24,0.02,740,100000.0,17.15,2.43,0.81,1.19860065465315,,932.0,0.0254982709930329,740.0,0.0600811589436034,0.0003935521356185,0.0004025897820606,-1.961167814823616e-06,-3.170470627840792e-06,455753904872.6164,364707833830.8352,312330949443.5157,12.316673196910498,0.3140538709074498,5613371904531.852,4491987201647.536,3846878233576.557,1.4686106745530776e-05,1.1752259544694392e-05,1.0064479128801972e-05,8.318604948092285e-06,6.656795166595821e-06,5.700791049084655e-06
25,25,0.02,750,100000.0,17.15,2.43,0.81,1.19963845879841,,855.0,0.021186951866804,750.0,0.0651015378647343,0.0003393986259062,0.0004602265081402,1.2837631040178689e-06,-6.373130586916293e-06,374944818699.4541,301792363830.3977,258771369279.70703,11.520465177924413,0.2440835412078765,4319538727470.242,3476788418471.592,2981166548830.684,1.224946073668366e-05,9.859567400329004e-06,8.454069958252913e-06,6.925301363274508e-06,5.574161755081568e-06,4.7795558894911465e-06
26,26,0.02,760,100000.0,17.15,2.43,0.81,1.20065872263705,,913.0,0.0202288090567132,760.0,0.0622543029070357,0.0003688189673004,0.0004284875599607,6.235167446496402e-06,-8.32779672548678e-06,354409197916.5709,287249088605.3275,246353006154.20657,12.207991488313784,0.2469531287830796,4326624471545.613,3506734428719.7305,3007475402251.0674,1.173423672831916e-05,9.510613227601111e-06,8.156572995114597e-06,6.6219212399818185e-06,5.367075268314023e-06,4.602956733560658e-06
27,27,0.02,770,100000.0,17.15,2.43,0.81,1.20181115118366,,963.0,0.0174696513731634,770.0,0.0585809719726739,0.0003613890538099,0.0004655914758307,-1.1875882327677166e-05,2.2853209978670824e-06,302977503475.202,248069049498.921,212132850699.524,13.144199798514418,0.2296245880592521,3982396840133.152,3260669150441.38,2788316573422.972,1.0164109130742704e-05,8.32207296629539e-06,7.1165067372798704e-06,5.724971296966711e-06,4.6874377528276655e-06,4.008398206033472e-06
28,28,0.02,780,100000.0,17.15,2.43,0.81,1.20295231364558,,991.0,0.0130340804742665,780.0,0.0600736087556015,0.0003864417040708,0.0004147221192696,-1.4234959312262362e-05,-3.0668460101060585e-06,223303281378.61548,184657859980.0514,157810733362.80957,12.984070978210868,0.1692354260135896,2899385655087.3364,2397610760665.511,2049025763106.2288,7.589929919107272e-06,6.276397765443367e-06,5.363881799281757e-06,4.267596772089514e-06,3.5290358579893742e-06,3.0159546789566345e-06
29,29,0.02,790,100000.0,17.15,2.43,0.81,1.20410472404016,,991.0,0.0089581845270687,790.0,0.0601384759955863,0.000297876124477,0.0004023190877658,-6.874579622011513e-06,-4.418213277818258e-08,151296435097.95798,126385007132.5277,108394032777.5318,13.136348850243229,0.1176778370124261,1987482751244.9592,1660237543133.362,1423901827850.3564,5.209926170219188e-06,4.352095644267972e-06,3.732572467405621e-06,2.9253776223246177e-06,2.443705110589376e-06,2.095842361887828e-06
30,30,0.02,800,100000.0,17.15,2.43,0.81,1.20514112000624,,1052.0,0.0061531850387341,800.0,0.0696604073879143,0.0004141874858764,0.0003835182807672,4.222026826998566e-06,-8.491989161748801e-06,102833501728.9289,86448227114.54506,74453538968.68327,11.484285406846402,0.0706649331459602,1180969283240.4524,992796113099.3134,855045691066.1193,3.586181943653889e-06,3.014767229810848e-06,2.596468394069189e-06,2.010960893470005e-06,1.690538599914837e-06,1.4559764350059795e-06
31,31,0.02,810,100000.0,17.15,2.43,0.81,1.20653239223348,,1069.0,0.0037404565368406,810.0,0.066210942301609,0.0004890209723592,0.0005555658105926,-1.1050046628069454e-05,7.26831467103808e-06,61849549457.59695,52330349792.75698,45259524095.77126,12.23362743140291,0.0457593516950635,756644344864.369,640190002719.5814,553688155510.2683,2.184043026224477e-06,1.8478992414183227e-06,1.5982129027371014e-06,1.2228209400980823e-06,1.0346178442756732e-06,8.948212927747514e-07
32,32,0.02,820,100000.0,17.15,2.43,0.81,1.20811897847302,,1069.0,0.0015709406318145,820.0,0.0713542275859708,0.0004668105814778,0.0004412346113793,3.88103391940204e-06,9.67203137549819e-07,25697994248.14289,21885375041.779297,18954953639.88528,11.49196099154778,0.0180531884608504,295320347460.67737,251505876265.5211,217829587826.1582,9.188243741133952e-07,7.825052737901122e-07,6.777289015766133e-07,5.134874764844921e-07,4.373051800699217e-07,3.787506222252582e-07
33,33,0.02,830,100000.0,17.15,2.43,0.81,1.2098506842126,,1138.0,0.0001756544341562,830.0,0.0749131182313931,0.000387362342529,0.0004355221089069,-3.693545924070283e-06,2.9605464425814364e-06,2824769500.1347046,2436748716.626698,2113228353.1813085,11.079501422384787,0.0019461635530819,31297037694.65163,26997960871.85981,23413516544.89617,1.0225680666757475e-07,8.821043359526319e-08,7.649897917171423e-08,5.70269956562012e-08,4.919355666779112e-08,4.266226469511404e-08
34,34,0.02,840,100000.0,17.15,2.43,0.81,1.21147483348648,,1140.0,6.372557208568726e-05,840.0,0.0741401981019862,0.0003797081663608,0.0003227436313805,-5.720899580094063e-06,-3.965796293060439e-06,1013520561.1097631,880268021.2599066,764401717.6157668,11.329886100985426,0.0007220034734509,11483072518.380457,9973336419.21456,8660584395.98426,3.7134268608754426e-08,3.2252043425118074e-08,2.8006830641754505e-08,2.06658733751012e-08,1.7948829221174526e-08,1.5586293667945134e-08
35,35,0.02,850,100000.0,17.15,2.43,0.81,1.21322571296527,,1151.0,0.0111135753617683,850.0,0.0686689718080515,0.000321662425067,0.0004370069228163,-3.6869609592541e-06,1.5901071642877942e-06,174788875677.45923,153367339992.40308,132916387638.32216,12.378225239428096,0.137566339043327,2163576072481.9856,1898415478797.9136,1645268984198.288,6.480547403949201e-06,5.686313349096828e-06,4.928065058564346e-06,3.598552163334004e-06,3.157525734834948e-06,2.736481669239936e-06
36,36,0.02,860,100000.0,17.15,2.43,0.81,1.22040172983306,,1189.0,0.0114206277351498,860.0,0.0634076704777726,0.0004794588068857,0.0004216326237562,9.933450343785188e-06,-7.222624452149881e-06,176455149399.82663,157552756397.90866,136184513395.45094,13.563027840637522,0.1548982919293939,2393266103933.702,2136892421394.0168,1847074346646.1743,6.620267967433572e-06,5.9110854509466885e-06,5.109388843334701e-06,3.666829088562957e-06,3.274027604794245e-06,2.8299844851720823e-06
37,37,0.02,870,100000.0,17.15,2.43,0.81,1.22372713714585,,1210.0,0.0109738892053433,870.0,0.0770358136160211,0.0003497577672992,0.0004181764457157,1.146693457690873e-05,1.1409851378664297e-05,167611002130.94205,150742533964.0783,130469052935.85258,11.293448581414935,0.12393305347869,1892906234245.224,1702403056355.5132,1473445540796.9546,6.36180723163119e-06,5.721551273453351e-06,4.952055377742728e-06,3.5146164083846627e-06,3.160903380899404e-06,2.735791018518728e-06
38,38,0.02,880,100000.0,17.15,2.43,0.81,1.22027554950736,,1160.0,0.0116253859345284,880.0,0.0771023974893978,0.0003679913854408,0.0004931184573079,5.721059980467612e-06,5.89665594460297e-06,174342118560.63544,159006113598.92105,137803313092.20004,11.41339346965192,0.1326851039073299,1989835197465.2373,1814799338584.657,1572803433742.915,6.695073526842169e-06,6.106141364755449e-06,5.291912941128186e-06,3.6877900510969833e-06,3.363393588622459e-06,2.914899114598472e-06
39,39,0.02,890,100000.0,17.15,2.43,0.81,1.21702969464689,,1262.0,0.0135862381767888,890.0,0.0722472283960087,0.0003753825608442,0.0004239852503838,5.29482457411683e-07,-8.138065959742778e-06,201344355104.5489,185024310340.43707,160565772697.08075,12.318811665987283,0.1673663093491079,2480323190542.6025,2279279632713.028,1977979513859.0608,7.819875243808736e-06,7.186032224159835e-06,6.236103864272455e-06,4.29501638497201e-06,3.946882166712254e-06,3.425140100111368e-06
40,40,0.02,900,100000.0,17.15,2.43,0.81,1.21534946177801,,1368.0,0.0155468447396726,900.0,0.0861653257996977,0.0004163193207284,0.0004086693629547,5.4892936941959495e-06,2.0428518662903e-06,226759494351.8285,210807866060.5597,183186552625.744,10.445036813209118,0.1623873656351272,2368511266249.534,2201895921516.6035,1913390285860.7656,8.907218876862748e-06,8.280631465214015e-06,7.19565336922035e-06,4.876820948092334e-06,4.533755996261291e-06,3.939716040590312e-06
41,41,0.02,910,100000.0,17.15,2.43,0.81,1.21559007975785,,1315.0,0.0162064504172512,910.0,0.0918605815083992,0.0003375850230207,0.0003635086933723,-6.585861461894202e-06,-8.267886558188442e-06,232819205596.48892,218795919535.5872,190385073940.6685,9.906316562091371,0.1605462281811286,2306380752373.455,2167461641413.399,1886014811153.4348,9.247200469416911e-06,8.690218337668356e-06,7.561785723834946e-06,5.04677212270988e-06,4.742792350166525e-06,4.126936526916467e-06
42,42,0.02,920,100000.0,17.15,2.43,0.81,1.21587072513883,,1306.0,0.0176091954644195,920.0,0.0856688310034314,0.0004100148820566,0.0003893340398172,-2.6530684963478147e-06,2.209127395313004e-06,249659306462.2964,236695118437.3073,206240631078.09857,10.739028293302487,0.1891056483146949,2681098355784.8774,2541875573784.827,2214823972376.2607,1.0027237614797232e-05,9.506548057289769e-06,8.283383635683305e-06,5.453279304135871e-06,5.170104047209186e-06,4.504890208448796e-06
43,43,0.02,930,100000.0,17.15,2.43,0.81,1.21614745395122,,1278.0,0.0192359421370372,930.0,0.0822039988837559,0.0003549069187656,0.0003847307598328,1.4566154474084158e-06,-9.237279133752751e-06,267609364243.0295,257426562939.41345,224612504523.833,11.313318240334098,0.2176223350489551,3027549901774.877,2912348630048.98,2541112744436.605,1.0865404839692043e-05,1.0451965426318396e-05,9.119657679438526e-06,5.8885519255513615e-06,5.6644866937777055e-06,4.942436897744627e-06
44,44,0.02,940,100000.0,17.15,2.43,0.81,1.21641984515278,,1385.0,0.0224302633204802,940.0,0.0656220357079746,0.0003205299296952,0.0003939483975077,2.368255694714252e-06,-4.613052391120225e-06,306621641286.3873,298851841524.9223,261117875151.80945,14.32445656186444,0.3213013326054009,4392188381534.436,4280890222356.945,3740371660138.437,1.2584620590564216e-05,1.22657260022616e-05,1.0717017149910236e-05,6.795225533848236e-06,6.623034355461444e-06,5.786789364024401e-06
45,45,0.02,950,100000.0,17.15,2.43,0.81,1.21696884226858,,1363.0,0.0234082450709925,950.0,0.0862993556567062,0.0004242462775055,0.0004111193544762,9.285687058007164e-06,1.1653101769995e-05,315029402596.6155,310501413087.50256,271674474503.0949,11.008193430540135,0.2576824896109739,3467904600091.046,3418059615723.2744,2990645165470.4126,1.3067728413171437e-05,1.2879902969974496e-05,1.1269323499125518e-05,7.029819330346471e-06,6.928778132552224e-06,6.0623626134003725e-06
46,46,0.02,960,100000.0,17.15,2.43,0.81,1.21747564218327,,1462.0,0.0264153285589846,960.0,0.0807857634733864,0.0003763881063292,0.0004177870111632,1.51826458099071e-07,-7.243962436442023e-06,348183289139.38824,348831197740.71936,306417811284.22235,11.883281889342507,0.3139007954660146,4137560174001.798,4145259454549.945,3641249227405.7695,1.4598228764068511e-05,1.4625393531234156e-05,1.2847133811529688e-05,7.821338073221038e-06,7.835892224352426e-06,6.88314852684075e-06
47,47,0.02,970,100000.0,17.15,2.43,0.81,1.21811891168984,,1461.0,0.0280475324836208,970.0,0.0743383555471837,0.0004172983774551,0.0003901955548242,-5.448551450419575e-06,2.462769455998157e-06,362046650622.71545,368731195514.1207,325351376810.0014,13.048445756703966,0.3659767062219185,4724146082046.855,4811369003470.609,4245329792174.256,1.5336470067248283e-05,1.5619630600466546e-05,1.3782040638139626e-05,8.185045240799576e-06,8.336167485008167e-06,7.355449176966394e-06
48,48,0.02,980,100000.0,17.15,2.43,0.81,1.21860384648691,,1476.0,0.0301833135406508,980.0,0.0809074720718854,0.0004179782442836,0.0004810294792645,2.9873561474383262e-06,-4.199847408746587e-06,384149523766.2468,395401407382.5256,350119291607.33234,12.11260190071543,0.3655984609623767,4653050251729.968,4789339838607.137,4240855597000.114,1.6443534623075456e-05,1.692517191890009e-05,1.4986869272432183e-05,8.738635068920691e-06,8.994592967284404e-06,7.964515196971157e-06
49,49,0.02,990,100000.0,17.15,2.43,0.81,1.21910049382016,,1541.0,0.0332348986411011,990.0,0.10209062599165,0.0003891996115696,0.0003901726760955,-8.253738483361697e-06,-9.813868816284674e-06,413783443358.7922,435377172198.4256,384340802234.09375,9.697266427585342,0.3222876668165523,4012568293573.877,4221968435296.835,3727055158255.896,1.7893406830396224e-05,1.882719328636562e-05,1.6620206647399127e-05,9.468858688192337e-06,9.963001144144442e-06,8.795104789404287e-06
50,50,0.02,1000,100000.0,17.15,2.43,0.81,1.21985929056978,,1490.0,0.0323570298716635,1000.0,0.0854056426403531,0.0003983505614382,0.0004052649316061,1.4022963201533086e-06,-4.477539297004889e-06,393892621438.8658,422896933425.9983,373043712234.178,11.708828235284685,0.3788629049712845,4612021047573.693,4951627554713.636,4367904750802.9575,1.7204681918960186e-05,1.847154993033356e-05,1.6294030559425623e-05,9.065485410460046e-06,9.733023091666876e-06,8.585645291778262e-06
51,51,0.02,1010,100000.0,17.15,2.43,0.81,1.22050059246538,,1585.0,0.0323718572148339,1010.0,0.1052061173920719,0.0004192845788826,0.0003733658875191,6.950680402017851e-06,-5.895122488394916e-06,385107876892.95,421181367611.6561,372069044579.37146,9.600202203413987,0.3107763749624522,3697113488299.781,4043426293382.338,3571938061593.0195,1.6991055804901333e-05,1.8582627233728548e-05,1.6415779263537973e-05,8.91236798678446e-06,9.747199583704334e-06,8.610616507084423e-06
52,52,0.02,1020,100000.0,17.15,2.43,0.81,1.22113579614298,,1508.0,0.0345389028433682,1020.0,0.0786548905840618,0.0004086251127241,0.0003392385684171,-2.182670595767209e-06,4.610329238306341e-06,404776374639.1457,447339028112.7709,395753889369.28174,12.9680429586242,0.4479019758165466,5249157414956.6045,5801111733635.613,5132153438383.455,1.8038962463379806e-05,1.993577798043424e-05,1.7636873104151344e-05,9.420524225033938e-06,1.0411102068139196e-05,9.210540277402262e-06
53,53,0.02,1030,100000.0,17.15,2.43,0.81,1.22175151083902,,1588.0,0.0400793285965459,1030.0,0.0917748859242237,0.0003738914148955,0.0003790620350371,-1.4730842890149963e-06,-4.677215920039136e-06,458607176183.10223,516733243252.9169,457818860293.3719,11.223113923022964,0.4498148707973074,5147000584218.819,5799356056840.623,5138153225181.047,2.0639074708010235e-05,2.325496975509895e-05,2.060359748177695e-05,1.0731996250719058e-05,1.2092220787661835e-05,1.0713548647601764e-05
54,54,0.02,1040,100000.0,17.15,2.43,0.81,1.22238215795596,,1693.0,0.045187138596251,1040.0,0.0870005419799326,0.0004283696456957,0.0004034427035553,2.229700186325698e-06,-8.854383543809734e-06,504538831310.9323,579921815139.61,514565307309.469,11.953948519537771,0.5401647285248039,6031231215598.638,6932355523535.799,6151087193517.525,2.2925782239073925e-05,2.635111595877497e-05,2.338137612224541e-05,1.1869686549373207e-05,1.364313258300754e-05,1.2105567555773094e-05
55,55,0.02,1050,100000.0,17.15,2.43,0.81,1.22318836533182,,1641.0,0.0467937213260724,1050.0,0.0876154592801867,0.0003795874461023,0.0003849644461315,2.5754794382475105e-06,4.767001588727566e-06,509517898637.9871,597780372187.869,531204160327.2542,11.984186450957123,0.5607846811057807,6106157497377.511,7163911437021.968,6366049700885.9375,2.337721360379352e-05,2.742678811901729e-05,2.4372201950881907e-05,1.2048986422321343e-05,1.4136201313585884e-05,1.256181918706498e-05
