,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
13,13,0.02,526,100000.0,17.15,2.43,0.81,1.18623535979449,,324.0,1.1815276821011638e-06,526.0,0.0398665817326673,0.0003453225271035,0.0004119441590533,-9.029192172660165e-06,-2.389718743017036e-05,38163344.13186759,20676734.436770365,13705721.1123735,13.19400804230444,1.558908573984808e-05,503527469.39709294,272809000.4473414,180833394.5822377,8.720087254493058e-10,4.724505478440511e-10,3.131672202851996e-10,4.910908046140422e-10,2.660708693729331e-10,1.7636697627005851e-10
14,14,0.02,528,100000.0,17.15,2.43,0.81,1.18691311580508,,282.0,4.643617842650453e-07,528.0,0.0407454499456889,0.0005838578927271,0.0003281646139379,-4.423081207535367e-06,8.523139850455243e-06,14998885.63176096,8126331.22463829,5386596.697474523,12.958502132232915,6.01743317152607e-06,194363091.4402921,105305080.50170624,69802224.7897024,3.4401832660879634e-10,1.863876382555397e-10,1.235483773579578e-10,1.9388014049031222e-10,1.05043419770293e-10,6.962878110487992e-11
15,15,0.02,530,100000.0,17.15,2.43,0.81,1.18740617352132,,333.0,3.678643856997787e-07,530.0,0.0444567215419056,0.0003954050803181,0.0003060461258363,1.5364460093593545e-05,-1.450199149448194e-05,11882019.658102851,6437626.749746127,4267226.874117432,11.92170681098051,4.385571352514213e-06,141653954.68620908,76747498.66899872,50872627.68916486,2.7358156762882635e-10,1.4822530753883783e-10,9.825220385431535e-11,1.5428809908732095e-10,8.359262334452374e-11,5.5409967474084286e-11
16,16,0.02,532,100000.0,17.15,2.43,0.81,1.18810554884438,,315.0,1.772576555591843e-07,532.0,0.0462168865022931,0.0004700056985499,0.0005042824484771,6.179351619880302e-06,-1.7173618309389852e-06,5725422.274561653,3102008.972285725,2056188.8044865376,11.510944164826066,2.040402975929741e-06,65905016.12253064,35707052.07877047,23668674.520785,1.3234877612492628e-10,7.170599325653903e-11,4.753082981576301e-11,7.467728455283739e-11,4.045982909209457e-11,2.681908671247411e-11
17,17,0.02,534,100000.0,17.15,2.43,0.81,1.18943277689967,,300.0,1.7161018195346656e-07,534.0,0.0385605873102576,0.0004217699637519,0.0002865236586784,-3.388113942349784e-06,6.401689124391055e-06,5543008.877096969,3003178.184185664,1990678.110660212,13.848336792783966,2.3765155967625417e-06,76761453.77543008,41589022.94334448,27567580.922445484,1.2859958321582228e-10,6.967469678875822e-11,4.618437044283403e-11,7.262298494922123e-11,3.9346818470940286e-11,2.608131967216614e-11
18,18,0.02,536,100000.0,17.15,2.43,0.81,1.19165789569026,,296.0,3.464079280405381e-07,536.0,0.0428810923203855,0.0004040000469355,0.0004490093928293,-3.91116257362069e-06,1.7610970329572387e-05,11188976.075709378,6062138.740709416,4018331.965270241,12.49968158449144,4.3299887988501495e-06,139858638.20285982,75774803.97987762,50227870.06666173,2.606081152514451e-10,1.411963472724548e-10,9.359300733488431e-11,1.4725673469316836e-10,7.978306059227387e-11,5.288477159259297e-11
19,19,0.02,538,100000.0,17.15,2.43,0.81,1.1933953170949,,320.0,5.659392539318802e-07,538.0,0.0540089343647878,0.0003882107311955,0.0004230321443683,-2.503877388334857e-07,1.0161233931648829e-05,18279837.90199973,9903936.943807904,6564895.34560981,9.961314851469456,5.637499095221182e-06,182091220.77564412,98656234.16637067,65394989.50456572,4.2744818910337965e-10,2.31589576139602e-10,1.5351080475539332e-10,2.416697611863781e-10,1.3093562912574665e-10,8.679161702049489e-11
20,20,0.02,540,100000.0,17.15,2.43,0.81,1.19462031821519,,365.0,2.797941724783737e-06,540.0,0.0299722888792075,0.0004707967177988,0.0003373668231765,-2.0356551216225866e-06,-1.9065664750386303e-05,90373517.71051472,48963980.1837154,32456124.00749135,18.01664204479926,5.040951451763683e-05,1628227318.9196696,882166504.0586445,584750368.4045871,2.121269411579049e-09,1.149294572836946e-09,7.618181168519185e-10,1.2002321178818554e-09,6.502805592239152e-10,4.3104311354270966e-10
21,21,0.02,542,100000.0,17.15,2.43,0.81,1.19557065892945,,313.0,4.8562538423724265e-06,542.0,0.0452458666011352,0.0005456065698267,0.0003099384933269,-1.748164462184343e-06,9.7814700252468e-07,156856999.10862938,84984442.24151745,56332544.57152014,11.978994783722422,5.817303944621127e-05,1878989174.112624,1018028190.3086972,674807257.5760506,3.6954222658115247e-09,2.002163766306553e-09,1.3271485536660583e-09,2.0922334199884727e-09,1.1335629984457666e-09,7.513903303983366e-10
22,22,0.02,544,100000.0,17.15,2.43,0.81,1.19668353378915,,348.0,8.130944213628146e-06,544.0,0.0445928415322214,0.0003115406979153,0.0004113172844543,-2.9602183044416086e-06,1.6586971631264504e-05,262629498.1001891,142291523.73849255,94318952.87808648,12.19926744535717,9.91915630453291e-05,3203887486.36413,1735852353.2932591,1150622131.3258176,6.1817829950290315e-09,3.3492632326008674e-09,2.220083057038289e-09,3.5183586262337873e-09,1.906231453841835e-09,1.263559135118016e-09
23,23,0.02,546,100000.0,17.15,2.43,0.81,1.19757869607337,,280.0,2.235915090948996e-05,546.0,0.0398883808860546,0.0003407638870541,0.0004859696727049,-5.573860975632123e-06,1.4467591858575749e-05,722200574.3765256,391285140.9160743,259366150.55008352,13.68819660942636,0.0003060564536689,9885623453.506529,5355987939.206323,3550254862.55962,1.706294480598055e-08,9.244629538843949e-09,6.127868722890846e-09,9.717466754187384e-09,5.264881368367777e-09,3.489864221318069e-09
24,24,0.02,548,100000.0,17.15,2.43,0.81,1.19860065465315,,303.0,4.164392725332874e-05,548.0,0.0340457236338807,0.0003036320107604,0.000382249397907,1.3970614324344252e-05,2.8394294518812075e-05,1345098850.282518,728768726.9332529,483069556.1386133,16.09600095133993,0.0006703006926871,21650712373.79366,11730262122.02443,7775488035.170479,3.190087459332496e-08,1.7283755584618784e-08,1.1456660844661593e-08,1.817843137318724e-08,9.848995326030234e-09,6.528476901825756e-09
25,25,0.02,550,100000.0,17.15,2.43,0.81,1.19963845879841,,314.0,7.804513758937977e-05,550.0,0.0261457575105623,0.0002574766186615,0.0004947581903382,1.958475260257863e-06,5.61762750749448e-06,2520857944.136966,1365789907.8141458,905323596.0368052,21.035917577748936,0.0016417510816742,53028559938.07885,28730643929.29969,19044312547.42151,6.00060403663771e-08,3.251101258240246e-08,2.155015691176392e-08,3.421889304448525e-08,1.853964793431864e-08,1.2289138059319785e-08
26,26,0.02,552,100000.0,17.15,2.43,0.81,1.20065872263705,,302.0,0.000164227821945,552.0,0.0427126887404938,0.0002512757345048,0.0002588876553674,-8.577472066137485e-06,-2.234571889452228e-05,5304558648.824359,2873986884.0379653,1905042734.5623083,12.923560100693814,0.0021224081271125,68553782505.73679,37142142224.47039,24619934274.50609,1.2674197478115961e-07,6.866825259041156e-08,4.551724171707279e-08,7.230747298671149e-08,3.9175875457196624e-08,2.5968008874484614e-08
27,27,0.02,554,100000.0,17.15,2.43,0.81,1.20181115118366,,294.0,0.0002466807224139,554.0,0.0471806469579405,0.0003630734183547,0.000376955805658,6.718779825848698e-06,1.312437278755354e-05,7967787333.969988,4316912642.243801,2861496380.001605,11.74210265691919,0.0028965503660673,93558576823.97606,50689631406.17897,33599984246.381496,1.910996998526589e-07,1.035369890842579e-07,6.86302327644224e-08,1.0906756968259489e-07,5.9092336515337775e-08,3.916977734730961e-08
28,28,0.02,556,100000.0,17.15,2.43,0.81,1.20295231364558,,303.0,0.0004627371054442,556.0,0.0266342606236094,0.0004553307945659,0.0004824779693803,9.65995010955134e-06,1.947314094550694e-06,14946408505.85008,8097899345.274812,5367750423.153589,20.875368303152555,0.0096598075036839,312011782368.9925,169046631314.46964,112053767042.73416,3.59875852448184e-07,1.9497917702301e-07,1.2924334019810944e-07,2.0545958959585923e-07,1.1131711510611565e-07,7.378734487033951e-08
29,29,0.02,558,100000.0,17.15,2.43,0.81,1.20410472404016,,308.0,0.0008174280526788,558.0,0.043911444105106,0.0004668336302865,0.0005044187759642,6.385255687779168e-06,1.774620626674453e-05,26402926101.528458,14304990921.880745,9482165411.075235,12.707393513735871,0.0103873799345575,335512371886.21027,181779148854.7579,120493607240.86807,6.379153469958856e-07,3.456197700442104e-07,2.290965332864481e-07,3.64486168751763e-07,1.9747702641349385e-07,1.308990575083731e-07
30,30,0.02,560,100000.0,17.15,2.43,0.81,1.20514112000624,,294.0,0.0011115520252592,560.0,0.0407982807753342,0.0004327231890596,0.0004771783760066,-5.342649069516696e-06,-7.591975384640569e-06,35903130415.87351,19452160442.036736,12894003493.007208,13.726068583227272,0.0152572393325335,492808830440.83295,267001688319.3368,176983976257.38898,8.707823370227493e-07,4.717860959101584e-07,3.127267835747335e-07,4.977468923459512e-07,2.696771088561656e-07,1.7875739787037262e-07
31,31,0.02,562,100000.0,17.15,2.43,0.81,1.20653239223348,,290.0,0.0025343891798356,562.0,0.0371806877255949,0.000374833642774,0.0003716849037826,2.565584273123071e-06,3.836933825457404e-06,81860770508.69247,44351810647.124405,29398914486.09389,15.115373985218769,0.0383082402773081,1237356160957.0542,670394204852.893,444375587216.7749,1.9927352645513503e-06,1.0796553290912888e-06,7.156572467119402e-07,1.1394537147385472e-06,6.173510838366742e-07,4.092155755717385e-07
32,32,0.02,564,100000.0,17.15,2.43,0.81,1.20811897847302,,281.0,0.0042683697144561,564.0,0.0381416191380594,0.00040013544403,0.0004212668950716,7.116041318424163e-07,-6.384342348349193e-06,137868341776.93457,74696470002.98314,49513088687.69167,14.78699679629528,0.0631163692930673,2038658728166.0745,1104536462628.6782,732149883799.5808,3.368070075766792e-06,1.8248057686043e-06,1.2095855380462786e-06,1.92680191445571e-06,1.0439329257886976e-06,6.919783965227937e-07
33,33,0.02,566,100000.0,17.15,2.43,0.81,1.2098506842126,,262.0,0.0056698326372671,566.0,0.0506735369749549,0.0004799775662419,0.0004376867488936,-1.2705377673225175e-05,-2.3149741140785656e-05,183135594183.7284,99222071152.1748,65770058592.29872,11.169538062435668,0.0633294114495952,2045539989821.9253,1108264700367.9165,734621172815.3047,4.490294707188229e-06,2.432822209776904e-06,1.6126135790521193e-06,2.5698278365290904e-06,1.392321583258795e-06,9.229103066172584e-07
34,34,0.02,568,100000.0,17.15,2.43,0.81,1.21147483348648,,260.0,0.0172416888167808,568.0,0.0409962684767606,0.0004187272089208,0.0003935544101561,2.0658402455543214e-05,1.3046665679501935e-05,556906548782.0205,301729554293.6644,200003590274.6576,13.854919511076467,0.2388822107915255,7715895408566.274,4180438688851.697,2771033645181.697,1.3703527484935469e-05,7.424511795243674e-06,4.921390675704378e-06,7.846563498960058e-06,4.251234093863808e-06,2.8179608850754387e-06
35,35,0.02,570,100000.0,17.15,2.43,0.81,1.21322571296527,,229.0,0.0257152220093957,570.0,0.049406277262733,0.0002494619934066,0.0004386650587756,-3.202639432475092e-08,7.129624079596617e-06,830601670903.4841,450016385164.4264,298296575308.9912,11.536995531334002,0.296676401409661,9582647765532.053,5191837024669.067,3441446256352.068,2.051169230611865e-05,1.1113145986287192e-05,7.366428196624653e-06,1.1750682190430896e-05,6.366468679026027e-06,4.220059238668681e-06
36,36,0.02,572,100000.0,17.15,2.43,0.81,1.22040172983306,,99.0,0.0136564499492179,572.0,0.0463833625896558,0.0004943944739232,0.0004414174950281,-1.698978596132306e-05,6.449081332958852e-06,441103333359.7398,238987874111.3141,158414819410.92822,12.3320080318533,0.1684114504603583,5439689849869.574,2947200383056.271,1953572825340.1565,1.0933280768402936e-05,5.923604131487658e-06,3.9265033100146765e-06,6.261925867076967e-06,3.3926842933079547e-06,2.248865017278416e-06
37,37,0.02,574,100000.0,17.15,2.43,0.81,1.22372713714585,,12.0,0.0010682775352959,574.0,0.0345067929390958,0.0004584250034521,0.0004230463308148,-6.320976473417676e-05,5.305315388473783e-05,34505364390.05855,18694856867.67878,12392019409.43279,16.634405898372087,0.017770162134225,573976236935.468,310977837348.9378,206133880757.0102,8.581842238488378e-07,4.649604927973581e-07,3.0820238379710584e-07,4.915375295383592e-07,2.66312903000659e-07,1.7652740998900825e-07
38,38,0.02,576,100000.0,17.15,2.43,0.81,1.22027554950736,,136.0,0.0054539151122265,576.0,0.040134757153055,0.0003154080269763,0.0003658493944075,-8.944621192048124e-06,-4.141938432326746e-07,176161458124.91675,95443514463.9642,63265415301.82769,14.351650311559323,0.0782726825196039,2528207645383.206,1369771944093.0686,907963117227.4054,4.397397068124228e-06,2.382490671584334e-06,1.5792509594501872e-06,2.5181909504393465e-06,1.3643449421885006e-06,9.043657902506632e-07
39,39,0.02,578,100000.0,17.15,2.43,0.81,1.21702969464689,,180.0,0.0022063933505329,578.0,0.0304053711636242,0.0005594433173433,0.0003204563336589,-2.153771649449509e-05,2.418730438790112e-05,71266505222.21503,38611883634.32703,25594162866.182487,19.00979918612192,0.0419430945192265,1354761952971.0168,734004154086.4644,486539896423.0278,1.785615634229771e-06,9.674388111152013e-07,6.412737262249334e-07,1.022294855687047e-06,5.538749218118677e-07,3.6713994817243803e-07
40,40,0.02,580,100000.0,17.15,2.43,0.81,1.21534946177801,,215.0,0.0019370908735375,580.0,0.0400784811555468,0.0004232604399235,0.000457951240837,2.44606893156418e-06,2.664020315808894e-05,62568035215.26145,33899090286.90636,22470254133.035072,14.47160629039279,0.0280328164705478,905459971998.6952,490574288234.5872,325180671058.355,1.572863297787409e-06,8.521705173770791e-07,5.648673143756639e-07,9.006612332876743e-07,4.879743524004427e-07,3.234572850197221e-07
41,41,0.02,582,100000.0,17.15,2.43,0.81,1.21559007975785,,217.0,0.0012502908855719,582.0,0.031025733419483,0.0003134323154788,0.0003593578223916,-9.371174156966425e-06,9.304037937783322e-07,40384395603.973694,21880090497.50897,14503374272.634516,18.75862182308721,0.0234537338912968,757555604688.8881,410440343097.6949,272063313139.04343,1.0189653210318184e-06,5.520709943670843e-07,3.659442019804673e-07,5.831828208242878e-07,3.159659245952024e-07,2.094402700173913e-07
42,42,0.02,584,100000.0,17.15,2.43,0.81,1.21587072513883,,219.0,0.0009969446671293,584.0,0.0345641749304377,0.0002594450732265,0.0002322156458152,6.844901148393811e-06,5.4709797529610445e-06,32201312748.27734,17446531674.763268,11564558138.700222,16.896107058112385,0.0168444838268313,544076827606.6531,294778466969.54895,195396012391.24387,8.153448907729072e-07,4.4175032781813866e-07,2.928173601537376e-07,4.664996330199512e-07,2.5274747919037605e-07,1.6753547192047786e-07
43,43,0.02,586,100000.0,17.15,2.43,0.81,1.21614745395122,,260.0,0.0010869802602378,586.0,0.0497305357691857,0.0004968245137545,0.0005353177745124,-1.5004115376136083e-05,-8.098623681806637e-06,35109462405.68395,19022154554.16313,12608971018.759563,11.783504660392175,0.0128084369622675,413712513881.2408,224147646839.68155,148577868762.3032,8.920573464471524e-07,4.833128038026367e-07,3.2036734423489066e-07,5.10261669063484e-07,2.7645756063811054e-07,1.832518687658333e-07
44,44,0.02,588,100000.0,17.15,2.43,0.81,1.21641984515278,,249.0,0.0009484728379366,588.0,0.0300444012148091,0.0003570510117447,0.0002420176359962,1.9006714575694448e-06,-7.338590386535802e-06,30635672665.353493,16598274663.891212,11002284920.065031,19.5710340770636,0.0185625942324272,599571793707.3989,324845399067.4762,215326093096.15564,7.811021266230236e-07,4.231977466223812e-07,2.805196491896927e-07,4.466750473617298e-07,2.420066046077484e-07,1.6041580648285032e-07
45,45,0.02,590,100000.0,17.15,2.43,0.81,1.21696884226858,,236.0,0.0008707754010464,590.0,0.0093022703124461,0.0003854192950245,0.0004124827283304,1.3770370511543376e-05,1.5454364858171752e-06,28126045453.79973,15238569518.312546,10100994652.1386,63.42537683629767,0.0552292579511481,1783905031822.0845,966512014145.0924,640659392233.3182,7.195546092882498e-07,3.898515684998258e-07,2.584158968341702e-07,4.114082064117283e-07,2.2289918304041005e-07,1.477503156153575e-07
46,46,0.02,592,100000.0,17.15,2.43,0.81,1.21747564218327,,266.0,0.0009527967605185,592.0,0.0447913061643703,0.0003394852236781,0.0003530653206978,-9.186269797988388e-06,1.263244860079241e-05,30775335364.74977,16673943309.074957,11052442422.015398,13.216850560855317,0.0125929723986409,406753008476.1035,220377016976.21707,146078479824.2353,7.900884493424492e-07,4.280664973217604e-07,2.837469353675669e-07,4.515588678849224e-07,2.4465263739895177e-07,1.6216974821873373e-07
47,47,0.02,594,100000.0,17.15,2.43,0.81,1.21811891168984,,259.0,0.0009031038347338,594.0,0.0348507364824399,0.0003583234274182,0.0004543002308519,6.346093814484817e-06,9.63629550075682e-06,29170253861.90332,15804317107.842356,10476004482.912647,17.044116135086423,0.0153926066412456,497181194512.2333,269370616221.79825,178554237038.44913,7.515225930949574e-07,4.071716835653794e-07,2.698966588204801e-07,4.293419139431336e-07,2.326155880496854e-07,1.5419090407864865e-07
48,48,0.02,596,100000.0,17.15,2.43,0.81,1.21860384648691,,256.0,0.000881085918439,596.0,0.0325088018651058,0.0003623760839653,0.0004458676077132,-8.40181564456793e-06,4.488708488110559e-06,28459075165.582462,15419003572.683998,10220596653.893394,18.33349633964,0.0161533854606113,521754350377.7456,282684245560.69806,187379271343.0913,7.356146052597675e-07,3.985528047073044e-07,2.6418357340598466e-07,4.2018406558247684e-07,2.2765390550134197e-07,1.5090201736088952e-07
49,49,0.02,598,100000.0,17.15,2.43,0.81,1.21910049382016,,272.0,0.0009238742058428,598.0,0.0449134319087534,0.0003757061380318,0.0005288840731871,-4.411452913461856e-06,1.3636639154683248e-06,29841136848.724888,16167798602.250326,10716940787.77736,13.31450246810137,0.0123009253939101,397319890223.2983,215266194393.42783,142690734569.35788,7.740696889638895e-07,4.193876023798163e-07,2.779940678631925e-07,4.419713548412665e-07,2.394581643876831e-07,1.5872655467983564e-07
50,50,0.02,600,100000.0,17.15,2.43,0.81,1.21985929056978,,268.0,0.0009026483160166,600.0,0.0437472358531749,0.000277876537787,0.0003020993690296,-1.2867086736338788e-05,1.0993702119752124e-05,29155540607.33857,15796345530.291796,10470720465.79342,13.715152244446427,0.0123799590773618,399872678198.78864,216649283853.8328,143607525297.39777,7.589830861607565e-07,4.112137463719269e-07,2.725759690236773e-07,4.331757052786666e-07,2.346927195782249e-07,1.555677455489948e-07
51,51,0.02,602,100000.0,17.15,2.43,0.81,1.22050059246538,,276.0,0.0009273284831047,602.0,0.0494406691432232,0.0002541755386592,0.0002165457324373,-1.8115448639513583e-05,1.7299754351591075e-05,29952710004.283985,16228248454.333427,10757010404.0153,12.17621060621336,0.011291346911424,364710505238.9957,197598570949.92023,130979624172.51855,7.82420951856494e-07,4.239122804176051e-07,2.809932830196697e-07,4.463670352567353e-07,2.4183972498429925e-07,1.603051891324498e-07
52,52,0.02,604,100000.0,17.15,2.43,0.81,1.22113579614298,,287.0,0.0009619324140798,604.0,0.0469547327471673,0.0003934404564526,0.000453063258347,-5.855990051138766e-06,2.154185867935864e-06,31070416974.7798,16833817246.397724,11158416003.32649,12.86345304641177,0.0123737724423379,399672849887.5152,216541017740.9138,143535760331.12,8.143139576542459e-07,4.411917727228887e-07,2.924471179191719e-07,4.644297751062972e-07,2.516260391442787e-07,1.6679211737563617e-07
53,53,0.02,606,100000.0,17.15,2.43,0.81,1.22175151083902,,271.0,0.0009100426879511,606.0,0.0410614302082876,0.000298373391072,0.0003539140887903,3.518425604955195e-06,3.856485135697678e-06,29394378820.82124,15925747039.144634,10556495180.233011,14.758375364082848,0.0134307515861215,433813276231.7267,235038152757.1275,155796718399.01022,7.729952758800114e-07,4.1880549002787e-07,2.776082105327595e-07,4.4071542122491393e-07,2.387777049980185e-07,1.582755073129722e-07
54,54,0.02,608,100000.0,17.15,2.43,0.81,1.22238215795596,,272.0,0.0009168668046909,608.0,0.0460890805716189,0.0003268124945177,0.0004688982669636,2.847921753988677e-06,1.1342074802333956e-05,29614797791.516125,16045169082.090778,10635654934.41446,13.191844846095677,0.0120951646320178,390673817614.1776,211665381060.3129,140303909731.4074,7.813619879548737e-07,4.233385383656436e-07,2.806129740023695e-07,4.453769629507621e-07,2.4130330810025805e-07,1.599496213693139e-07
