,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
45,45,0.03,750,500000.0,17.15,2.43,0.81,,0.75,14021.75,2.8043500000000003,750.0,0.1131495691256418,0.0020202000943307,0.0011124846633791,8.927695729642379e-06,-0.0017209871352029,76150062974730.88,54935838727149.73,43607642500000.0,36540680500000.0,31520894000000.0,6.637730611864474,18.613985836566847,505449103594527.4,364638837515675.7,289447479758614.44,242540235450465.97,209221200803011.3,0.0024878253011748,0.001794755830629,0.0014246632517177,0.0011937853485454,0.0010297887427206,0.0014065059940328,0.0010146752798168,0.0008054413636169,0.000674913245526,0.0005821968441835
46,46,0.03,760,500000.0,17.15,2.43,0.81,,0.7599999999999999,14237.6,2.8475200000000003,760.0,0.1156204119493963,0.001973967233632,0.0011813216032919,-1.2038570569202329e-05,-0.0017061150992699,76958465795522.11,55701803732039.38,44278936000000.0,37103185600000.0,32006124800000.0,6.579439339140049,18.736374142809023,506378395446378.9,366511854228523.6,291350617920680.2,244134955080801.5,210596845365173.4,0.0025480401219876,0.0018442471443418,0.0014660441099059,0.0012284601126735,0.0010597000511474,0.0014379223288886,0.0010407544708399,0.0008273251047259,0.0006932505539922,0.0005980150596218
47,47,0.03,770,500000.0,17.15,2.43,0.81,,0.7699999999999998,14468.7,2.89374,770.0,0.1179353619035793,0.0020547906138498,0.0011720019445482,-7.85035306129104e-06,-0.0016855688016698,77835590759341.5,56503482430598.36,44997657000000.0,37705432200000.0,32525637600000.0,6.537414945177514,18.918252370813,508861663251205.3,369399856397553.94,294178824366142.2,246504828391693.4,212641156647938.2,0.0026111821163597,0.0018955452306002,0.0015095546406241,0.001264919419121,0.0010911507498788,0.0014707577885106,0.0010676727195367,0.0008502621211176,0.000712470446184,0.0006145946135923
48,48,0.03,780,500000.0,17.15,2.43,0.81,,0.7799999999999998,14812.75,2.96255,780.0,0.1207006879853679,0.0020137661676604,0.0013008552781292,3.5214097151190607e-06,-0.0016668903949677,79305550709015.38,57740927443031.17,46067652500000.0,38602026500000.0,33299062000000.0,6.470013396658547,19.16967516082232,513159827021298.3,373622326228255.7,298088448750787.1,249780867345514.84,215467148807642.9,0.0026955428884049,0.00196257569549,0.0015658088490868,0.0013120571899422,0.0011318129558672,0.001515625342024,0.0011034992143958,0.0008804087601981,0.000737731584912,0.0006363854961174
49,49,0.03,790,500000.0,17.15,2.43,0.81,,0.7899999999999997,15083.2,3.01664,790.0,0.1228848002399672,0.0020108205751746,0.0010312491124525,2.9588923017561773e-06,-0.0016430763052522,80359549337811.9,58699442138604.336,46908752000000.0,39306819200000.0,33907033600000.0,6.436404998580718,19.415624311903294,517208158685429.0,377799908468178.8,301912958050096.1,252985584784099.84,218231617265792.9,0.0027671988361854,0.0020213282591699,0.0016153132391974,0.001353539003649,0.0011675961934777,0.0015537843123713,0.0011349773995932,0.0009069996480956,0.0007600132099476,0.0006556061765012
50,50,0.03,800,500000.0,17.15,2.43,0.81,,0.8000000000000002,15309.05,3.0618100000000004,800.0,0.1260068433005301,0.0019660418091852,0.0011135721424982,-1.0614048750060607e-05,-0.0016256739307959,81160229298697.05,59486288488135.95,47611145500000.0,39895384300000.0,34414744400000.0,6.356702681259234,19.46178961961685,515878943530495.5,378112826010738.0,302630828585042.06,253587118743607.6,218750515324493.5,0.0028303553215664,0.0020745053906019,0.0016603755336354,0.001391298598281,0.00120016855293,0.0015871291406078,0.0011632843172319,0.0009310599180623,0.0007801743236239,0.0006729976513839
51,51,0.03,810,500000.0,17.15,2.43,0.81,,0.8100000000000003,15636.75,3.12735,810.0,0.1281011755880058,0.0019949284148712,0.0011020858764214,3.189254392385882e-06,-0.0016097173910131,82486305289439.08,60657101087945.6,48630292500000.0,40749370500000.0,35151414000000.0,6.328665668801725,19.79271666836242,522048401878239.4,383893333255927.6,307776744193035.6,257899098188762.25,222470135352393.6,0.0029127720639247,0.0021419350631315,0.0017172421162209,0.0014389495031742,0.0012412734010497,0.0016308280701122,0.0011992451687434,0.0009614644005266,0.000805651520184,0.0006949749107343
52,52,0.03,820,500000.0,17.15,2.43,0.81,,0.8200000000000001,15932.65,3.1865300000000003,820.0,0.1282443789259957,0.0019412856641187,0.0010813247560122,2.3967360052516924e-06,-0.0015915899855993,83619175679329.6,61686747970335.88,49550541500000.0,41520485900000.0,35816597200000.0,6.401134359990818,20.39686469030081,535243356204328.3,394854669981336.6,317171245934177.5,265771146914619.5,229260759118981.03,0.0029897795141342,0.0022055918857958,0.0017716653230244,0.0014845530005792,0.0012806121048742,0.0016708463349583,0.0012326009665174,0.0009900999380569,0.0008296464432721,0.0007156735243575
53,53,0.03,830,500000.0,17.15,2.43,0.81,,0.8299999999999998,16188.95,3.2377899999999995,830.0,0.132315316068383,0.0019616388972878,0.0013143478045658,3.647620942388601e-06,-0.0015769067040816,84512107227932.97,62558978499427.17,50347634500000.0,42188403700000.0,36392759600000.0,6.279252591353612,20.32949593381337,530636187105483.1,392796475073313.1,316123661770797.9,264893332017588.16,228503534296062.25,0.0030593427922043,0.0022646383605571,0.0018225870560378,0.0015272224656059,0.0013174198398627,0.0017061468454519,0.0012629528161405,0.0010164278302333,0.0008517076931151,0.0007347041036542
54,54,0.03,840,500000.0,17.15,2.43,0.81,,0.8400000000000001,16438.2,3.28764,840.0,0.1351631134049398,0.001911088439313,0.0011572139786663,8.892043222407626e-06,-0.0015550587533381,85354113747486.02,63405059039544.914,51122802000000.0,42837949200000.0,36953073600000.0,6.21798754871588,20.44341372334417,530754419683796.1,394269401180932.1,317895083398001.8,266377680815174.6,229783970250388.5,0.0031272800063283,0.0023230909997033,0.001873082731959,0.0015695349194486,0.0013539196081813,0.0017403863073266,0.0012928409858969,0.0010424034728565,0.0008734737782199,0.0007534800665535
55,55,0.03,850,500000.0,17.15,2.43,0.81,,0.8499999999999999,16698.55,3.3397099999999997,850.0,0.1368547611701444,0.001993999806862,0.0011499657235851,-9.819191000063053e-06,-0.001547562342954,86239521543016.75,64290532363884.16,51932490500000.0,43516421300000.0,37538340400000.0,6.217525878413439,20.763500202057617,536164613988574.2,399704310173009.4,322872428141996.06,270548407632810.8,233381742271127.7,0.0031974535295067,0.0023836633824345,0.0019254713161003,0.0016134335208223,0.0013917876265574,0.00177549867296,0.0013236130355736,0.0010691857551675,0.0008959157806966,0.0007728390924812
56,56,0.03,860,500000.0,17.15,2.43,0.81,,0.8599999999999998,16889.0,3.3778000000000006,860.0,0.1402854892268294,0.0019110749462555,0.0011792970238014,1.0199437241256442e-06,-0.001528348130552,86730697366278.45,64905825305621.81,52524790000000.0,44012734000000.0,37966472000000.0,6.140605045249527,20.740089460096616,532536687285564.7,398529404736810.6,322508391104502.4,270243365665058.9,233118605531485.97,0.0032539739391005,0.0024351454612242,0.0019706321176564,0.0016512756587179,0.0014244311898687,0.0018023086606183,0.0013487765534603,0.0010914922488674,0.000914607331366,0.000788962885998
57,57,0.03,870,500000.0,17.15,2.43,0.81,,0.8699999999999998,17117.5,3.4235000000000007,870.0,0.1396014712958219,0.0018841643263596,0.001071109946398,5.4625190508571525e-06,-0.0015152141695255,87401049469903.11,65667325771720.61,53235425000000.0,44608205000000.0,38480140000000.0,6.236899986207713,21.35106917542087,545087148601221.8,409542168867213.25,332009125677794.5,278204431355733.97,239986017531730.56,0.0033173754795367,0.0024924549263779,0.0020205923682705,0.0016931394571424,0.0014605439369363,0.001832702857638,0.0013769708295862,0.0011162876889558,0.0009353844750543,0.0008068857635925
58,58,0.03,880,500000.0,17.15,2.43,0.81,,0.8800000000000002,17382.3,3.4764600000000003,880.0,0.1447318622806221,0.001982271372319,0.0011071402837026,1.0386725091665953e-06,-0.001491669004227,88242249684641.34,66564721284633.766,54058953000000.0,45298273800000.0,39075410400000.0,6.0842155907646,21.15177687287698,536891083484415.9,404998801141913.9,328910130373237.06,275607652653587.03,237745972051137.2,0.0033886725404633,0.0025562136503427,0.0020759680340423,0.0017395410600367,0.0015005711062788,0.0018665534935566,0.0014080172876993,0.001143487705048,0.0009581765142621,0.0008265467398546
59,59,0.03,890,500000.0,17.15,2.43,0.81,,0.8900000000000002,17567.85,3.51357,890.0,0.1477566422073039,0.0018439155964422,0.0011168850726808,5.166229128732056e-07,-0.001485600366594,88664131500632.06,67139499503473.52,54636013500000.0,45781817100000.0,39492526800000.0,6.032364183324757,21.194721617901,534843929293813.4,405002035405961.44,329577921158360.5,276167222681250.1,238228670985207.25,0.0034435653613212,0.0026075849495571,0.0021219706366597,0.0017780885785,0.0015338231482993,0.001891356215856,0.0014321993298322,0.0011654787792297,0.000976603761631,0.0008424425388129
60,60,0.03,900,500000.0,17.15,2.43,0.81,,0.9,17831.25,3.56625,900.0,0.1491596394570365,0.0018956883790008,0.0010048867239462,3.909327221663673e-06,-0.001465201446153,89446201106125.61,68003905765953.58,55455187500000.0,46468237500000.0,40084650000000.0,6.042441212236888,21.546805140721524,540421974289934.6,410870495996352.25,335052819938219.8,280754870983601.5,242186089781710.0,0.0035134885674069,0.0026712251889178,0.0021783056728533,0.0018252940782816,0.0015745437789628,0.0019236817780375,0.0014625313623116,0.0011926513633019,0.0009993728143938,0.0008620836863996
61,61,0.03,910,500000.0,17.15,2.43,0.81,,0.91,18053.4,3.6106800000000008,910.0,0.1489725669107144,0.0018370779544419,0.0011720696675039,-3.079481116084069e-06,-0.0014617139637035,90006446869637.14,68707297328880.88,56146074000000.0,47047160400000.0,40584043200000.0,6.11599076139817,22.082135704565665,550459906184183.2,420198927490192.8,343377210205996.06,287730228230490.6,248203205319318.1,0.0035749097915313,0.0027289421870682,0.0022300308108968,0.0018686367502241,0.0016119322388733,0.0019510504975827,0.0014893533885992,0.0012170664371817,0.0010198312332139,0.0008797316240464
62,62,0.03,920,500000.0,17.15,2.43,0.81,,0.9200000000000004,18292.85,3.65857,920.0,0.1539584315046795,0.0018684128486016,0.0011288250118324,-1.1566104632658078e-06,-0.0014427037388898,90638774973125.28,69478893486691.21,56890763500000.0,47671167100000.0,41122326800000.0,5.981847709802485,21.88542939160918,542197773943449.4,415620151482714.6,340318427039522.7,285167144972667.6,245992226361687.2,0.0036403871606,0.0027905283567285,0.0022849426756213,0.0019146497146846,0.0016516241590985,0.0019798122598237,0.0015176194202175,0.0012426583554492,0.0010412757795178,0.0008982302196301
63,63,0.03,930,500000.0,17.15,2.43,0.81,,0.93,18425.5,3.6851,930.0,0.1574227209971695,0.0018073077957373,0.0009779985435638,-4.641934214848425e-06,-0.0014310035249891,90720619642240.02,69842006136420.44,57303305000000.0,48016853000000.0,41420524000000.0,5.917553146995084,21.80284846559597,536747421444391.7,413219363470624.5,339034293640017.3,284091115506715.44,245064016753298.62,0.0036834146761226,0.0028357067161494,0.0023266136790037,0.0019495676036925,0.0016817451930548,0.001996242100842,0.001536823200796,0.0012609180846592,0.0010565763757626,0.0009114288920623
64,64,0.03,940,500000.0,17.15,2.43,0.81,,0.9399999999999998,18668.25,3.73365,940.0,0.1625931037981444,0.0017784997568556,0.0010329007923116,-4.303268738443775e-06,-0.001416108517531,91311548574437.86,70620493338105.83,58058257500000.0,48649459500000.0,41966226000000.0,5.787041274407794,21.606285235109024,528411437536678.0,408674225625656.1,335977735405945.4,281529896613470.56,242854646042625.44,0.0037476845715298,0.0028984650621853,0.0023828753238729,0.0019967116057919,0.0017224127742978,0.0020236098267724,0.0015650629796734,0.0012866637598037,0.0010781497614303,0.0009300386276651
65,65,0.03,950,500000.0,17.15,2.43,0.81,,0.9499999999999996,18833.5,3.7666999999999993,950.0,0.1611785045921408,0.0018322690873367,0.0009836100766784,7.538047851615968e-06,-0.0014010022434485,91510196834839.78,71107981071853.3,58572185000000.0,49080101000000.0,42337708000000.0,5.899263593229835,22.22153729762639,539861749562886.5,419499469972947.0,345544904978090.3,289546630988071.8,249770079225320.62,0.0037959326634814,0.0029496287552744,0.0024296316465612,0.0020358906980509,0.0017562096274821,0.0020420320939283,0.0015867606507856,0.0013070268201627,0.0010952128274418,0.0009447576500725
66,66,0.03,960,500000.0,17.15,2.43,0.81,,0.9600000000000004,19035.15,3.80703,960.0,0.16524946547907,0.0017570423395989,0.001163762814257,-4.573058738066334e-07,-0.0013967052048255,91873832808336.44,71730219673966.05,59199316500000.0,49605600900000.0,42791017200000.0,5.812227251534134,22.12733220776804,533991804569703.6,416912501362486.1,344080015830793.0,288319138667217.6,248711214015312.75,0.0038519804671928,0.0030074222076701,0.0024820409017318,0.0020798066205508,0.0017940925874897,0.0020637874616346,0.0016112958767297,0.0013298107131865,0.0011143044111138,0.0009612265219432
67,67,0.03,970,500000.0,17.15,2.43,0.81,,0.97,19289.5,3.8579,970.0,0.1676264465252018,0.0017497704834425,0.001034890948786,-2.292688200673741e-06,-0.0013823164773927,92470850598977.95,72545189559968.23,59990345000000.0,50268437000000.0,43362796000000.0,5.791544328674418,22.34319109396109,535548844074261.2,420148535028383.6,347436621511094.94,291131779954313.06,251137467896122.62,0.0039171096593904,0.0030730490844084,0.0025412198368191,0.0021293951430066,0.0018368688724017,0.0020905540606604,0.0016400805187105,0.001356244249164,0.0011364541843477,0.0009803334637043
68,68,0.03,980,500000.0,17.15,2.43,0.81,,0.9800000000000002,19447.4,3.88948,980.0,0.1688182281464889,0.0017538973405105,0.0012068556908518,-1.1371858108661148e-06,-0.0013663934244291,92577663385567.6,72978384294837.17,60481414000000.0,50679924400000.0,43717755200000.0,5.809014794055686,22.59248512709384,537747843706494.4,423903211169731.6,351313143726309.06,294380081206032.7,253939532828534.8,0.0039627903173721,0.003123842448438,0.0025889091711244,0.0021693560450001,0.0018713401339832,0.0021059570969352,0.0016601126093288,0.0013758314736839,0.0011528671448296,0.0009944916890165
69,69,0.03,990,500000.0,17.15,2.43,0.81,,0.99,19603.55,3.9207100000000006,990.0,0.1722139270532863,0.001790051631173,0.0011557009659044,-4.256833780779766e-06,-0.0013612051134898,92665646618787.9,73402417755679.12,60967040500000.0,51086851300000.0,44068780400000.0,5.754668543811208,22.562381239810534,533259957213528.4,422406485898592.5,350845028279053.8,293987827554731.3,253601165135470.44,0.0040071784909816,0.0031741707995265,0.0026364226902278,0.0022091696240301,0.0019056843111357,0.0021205244607199,0.0016797122559045,0.0013951459402188,0.0011690515499068,0.0010084527567883
70,70,0.03,1000,500000.0,17.15,2.43,0.81,,1.0,19818.8,3.96376,1000.0,0.1774020564745001,0.0017683308733193,0.0012358540759886,3.4526813028124204e-06,-0.0013391147065236,93020578478666.6,74044673936775.22,61636468000000.0,51647792800000.0,44552662400000.0,5.642416011026919,22.36604769167081,524881096373308.5,417807008644350.1,347792041605481.2,291429601422470.7,251394376054379.97,0.0040630095044608,0.0032341683838143,0.0026921952045571,0.0022559037630468,0.0019459983343551,0.0021408796488506,0.0017041469546803,0.0014185706230422,0.0011886800783434,0.0010253848104819
71,71,0.03,1010,500000.0,17.15,2.43,0.81,,1.0100000000000002,19992.3,3.99846,1010.0,0.1762856239729728,0.0017602080316394,0.0010445382663347,1.2288460518289652e-05,-0.0013326058969147,93162155002890.56,74522838222060.16,62176053000000.0,52099933800000.0,44942690400000.0,5.735267867599901,22.93161013436457,534295258125260.3,427396715789230.4,356586537589369.06,298798880050770.4,257751297910257.8,0.0041103375691247,0.0032879662529536,0.0027432230022787,0.0022986621041602,0.0019828827360522,0.0021560073362467,0.0017246465146679,0.0014389107508591,0.0012057239282118,0.0010400872565695
72,72,0.03,1020,500000.0,17.15,2.43,0.81,,1.0199999999999998,20200.75,4.0401500000000015,1020.0,0.1815887689891326,0.0017014365381015,0.00114063842314,2.0390795734438258e-07,-0.0013247568380321,93419835119064.0,75127982616833.78,62824332500000.0,52643154500000.0,45411286000000.0,5.624099808148349,22.721326979923,525382131888852.3,422510911322364.7,353316634537802.6,296058890548396.6,255387715254334.44,0.0041632787994364,0.0033480977232988,0.0027997824150796,0.0023460556185522,0.0020237655527649,0.0021741975939736,0.0017484839149783,0.0014621360912316,0.0012251854192121,0.0010568752196427
73,73,0.03,1030,500000.0,17.15,2.43,0.81,,1.03,20363.2,4.072640000000001,1030.0,0.1823823450951181,0.0017336514343324,0.0011734649214426,6.03787985695053e-06,-0.001314730128969,93451681293507.69,75558894202127.0,63329552000000.0,53066499200000.0,45776473600000.0,5.653822900041892,23.028727225813277,528422172669773.0,427247476836859.4,358096708361396.4,300064315752346.9,258842894018141.1,0.0042056826233259,0.0034004388576547,0.0028500717451288,0.002388195166497,0.0020601161681831,0.0021868892275354,0.0017681750556862,0.001481992759643,0.0012418241580803,0.0010712282069702
74,74,0.03,1040,500000.0,17.15,2.43,0.81,,1.0399999999999996,20522.1,4.104419999999999,1040.0,0.1856213375534252,0.0017518969128341,0.0011241705932648,-1.1315906325811872e-06,-0.0013010344069485,93455882614177.56,75970990807839.72,63823731000000.0,53480592600000.0,46133680800000.0,5.606437180220806,23.01064628933909,523942544499060.7,425916840316008.5,357815549799222.9,299828721150088.4,258639664292171.3,0.0042465496822239,0.0034520522181053,0.0029000918616895,0.0024301091291199,0.002096272188128,0.0021986256834643,0.0017872793762798,0.0015015052050862,0.001258174458024,0.0010853323797536
75,75,0.03,1050,500000.0,17.15,2.43,0.81,,1.0500000000000005,20776.5,4.1553,1050.0,0.18860172291146,0.0017440593944351,0.0013275477950407,-6.658812469653305e-06,-0.0012877429495756,93880381181004.8,76731777039198.6,64614915000000.0,54143559000000.0,46705572000000.0,5.572814769496925,23.156986601002497,523184061104020.3,427616954917294.4,360091141645588.9,301735535411062.5,260284529395268.1,0.0043073299877011,0.0035205341104581,0.0029645998187379,0.0024841630635469,0.0021429004477565,0.0022200661472266,0.0018145390813105,0.0015280017357497,0.0012803770171588,0.0011044848559374
76,76,0.03,1060,500000.0,17.15,2.43,0.81,,1.06,20832.25,4.16645,1060.0,0.1918878074850795,0.0017404978818795,0.0012111812542501,-1.4547755373666644e-06,-0.0012799717333227,93368082447856.84,76756207366289.2,64788297500000.0,54288843500000.0,46830898000000.0,5.531020076706593,23.043098419399637,516384431128799.0,424510276288266.9,358320180421664.2,300251572404777.2,259004426234051.84,0.0043246235216138,0.003555194570816,0.0030008648346214,0.0025145510479175,0.0021691138740286,0.0022189656286846,0.0018241714027821,0.0015397446485396,0.0012902168984226,0.0011129729806807
77,77,0.03,1070,500000.0,17.15,2.43,0.81,,1.07,21004.4,4.20088,1070.0,0.1959341894705403,0.0017203762132831,0.0011713059777343,4.418243867011865e-06,-0.001270311970199,93359982140874.95,77206652444592.36,65323684000000.0,54737466400000.0,47217891200000.0,5.467797500948041,22.967924901212125,510437112840671.7,422120268901130.9,357151232213848.56,299272061462794.0,258159475889624.3,0.0043658433770208,0.0036104564772575,0.0030547667920893,0.0025597177685481,0.0022080758034137,0.0022294654903433,0.0018437189393461,0.0015599499468662,0.0013071477689818,0.0011275779680242
78,78,0.03,1080,500000.0,17.15,2.43,0.81,,1.0799999999999996,21134.15,4.22683,1080.0,0.1969536324615546,0.0016668594858226,0.0011880215372015,-1.779536559384666e-06,-0.0012659455415585,93152216884357.05,77496032800388.22,65727206500000.0,55075594900000.0,47509569200000.0,5.486937661465829,23.192087058250024,511114552430780.6,425211030340847.2,360636953755788.0,302192894368997.8,260679058534730.25,0.0043966778239238,0.0036577238873287,0.0031022487806786,0.0025995049268323,0.002242397189378,0.0022347771725728,0.0018591759902211,0.0015768348367439,0.0013212963294388,0.0011397828659165
79,79,0.03,1090,500000.0,17.15,2.43,0.81,,1.09,21323.15,4.26463,1090.0,0.201094119586753,0.0017809163409544,0.0011453799768453,2.571987397480244e-06,-0.0012549450053293,93193774037693.34,77999846170327.23,66314996500000.0,55568128900000.0,47934441200000.0,5.425939811456657,23.13911952226801,505652747410542.9,423213212694588.0,359813308571267.44,301502727375152.2,260083703430292.4,0.0044396929179499,0.0037158637282306,0.0031592048219427,0.0026472307929204,0.0022835667008769,0.0022457954560014,0.0018796502438808,0.0015980672458249,0.0013390878593632,0.0011551302792972
80,80,0.03,1100,500000.0,17.15,2.43,0.81,,1.1,21417.7,4.28354,1100.0,0.2018957063137577,0.0016441857928039,0.0012354706260436,-6.142692052628155e-06,-0.0012429850720891,92803456400341.52,78155646237271.22,66609047000000.0,55814526200000.0,48146989600000.0,5.457151499971125,23.3790503386047,506510194554058.4,426564194014143.6,363544232765303.1,304629025912019.25,262780525805916.8,0.0044618225232277,0.0037575822736015,0.0032024426425807,0.0026834615841046,0.0023148202766949,0.0022459748547392,0.0018914771390363,0.0016120331123743,0.0013507904472178,0.0011652252207773
81,81,0.03,1110,500000.0,17.15,2.43,0.81,,1.11,21644.1,4.32882,1110.0,0.2053558481542381,0.0015887654389973,0.0012873384106853,7.136297554580391e-07,-0.001234774270994,92943636852678.78,78787872385271.52,67313151000000.0,56404524600000.0,48655936800000.0,5.413154622354615,23.43308491034038,503129290255696.4,426500271092152.2,364384470355793.0,305333096381735.1,263387874392225.97,0.0045098466092463,0.0038229752047432,0.0032661943956014,0.0027368818633238,0.0023609019296823,0.0022586326464062,0.0019146319934987,0.001635783637583,0.0013706920127142,0.001182392802986
82,82,0.03,1120,500000.0,17.15,2.43,0.81,,1.1200000000000006,21699.25,4.339849999999999,1120.0,0.2090403735783752,0.0016761332896393,0.0011229043212665,2.970413441339226e-08,-0.0012252722875707,92337501692422.6,78793189963443.7,67484667500000.0,56548245500000.0,48779914000000.0,5.365276933998397,23.28597383177809,495447687846704.0,422774095789271.6,362096893084149.3,303416239028068.56,261734345869185.8,0.004520468383065,0.0038573939894652,0.0033037747414,0.0027683720180348,0.002388066115327,0.0028287249161353,0.0024137999792738,0.0020673676124596,0.001732334404524,0.0014943544671412
83,83,0.03,1130,500000.0,17.15,2.43,0.81,,1.1299999999999994,21819.05,4.363809999999999,1130.0,0.2140613880845194,0.0016247621144313,0.0011536695506262,5.492233654082585e-06,-0.0012158490473482,91999677362518.69,79031685556344.38,67857245500000.0,56860444300000.0,49049224400000.0,5.283594944268545,23.05488712734777,486052824789640.2,417540312246766.1,358503494830257.9,300405179269341.44,259136931311388.9,0.004544643223926,0.003904044280762,0.0033520440483794,0.0028088189035616,0.0024229565983141,0.0028416976535068,0.0024411406848003,0.0020959831690599,0.0017563125847492,0.0015150386379571
84,84,0.03,1140,500000.0,17.15,2.43,0.81,,1.14,22002.4,4.40048,1140.0,0.2129283980363879,0.0016391658949909,0.0011550581893479,-5.387013116425133e-06,-0.0012053077963166,91918034012209.16,79497637881218.53,68427464000000.0,57338254400000.0,49461395200000.0,5.357711209867625,23.57637326884193,492467612626338.9,425923077636720.7,366612604330492.0,307200143693010.4,264998435541783.3,0.0045807925582665,0.0039618143699383,0.0034101253496197,0.0028574876723823,0.0024649394810113,0.0028621616138368,0.0024754129043284,0.0021307076777445,0.0017854097132483,0.0015401385400545
85,85,0.03,1150,500000.0,17.15,2.43,0.81,,1.1499999999999997,22091.2,4.41824,1150.0,0.2140145510787761,0.0016157031471793,0.0011247166301466,4.823961812941967e-06,-0.0011983546970476,91410434014643.22,79617712297674.4,68703632000000.0,57569667200000.0,49661017600000.0,5.3762974219187925,23.754209371814973,491458723010137.8,428056377114843.4,369377955731722.8,309517348114749.06,266997313339200.25,0.0045959617598074,0.0040030436904483,0.0034543022231061,0.0028945053355031,0.0024968718320072,0.0029300094241503,0.0025520133437294,0.0022021806526058,0.0018452999294826,0.0015918013205974
86,86,0.03,1160,500000.0,17.15,2.43,0.81,,1.16,22200.6,4.440119999999999,1160.0,0.2214301724538813,0.0016261600935798,0.0011845937307793,3.673534655186785e-06,-0.0011923394501817,90963154322730.1,79809967281294.25,69043866000000.0,57854763600000.0,49906948800000.0,5.244740065242279,23.287962671855333,477092182729735.9,418594889077046.56,362127819547350.3,303442153614275.0,261756700431653.9,0.004612735454979,0.0040471580881309,0.0035012098142185,0.0029338111819464,0.0025307780264833,0.0029408125207388,0.0025802332033019,0.0022321682567495,0.001870427806138,0.0016134772479655
87,87,0.03,1170,500000.0,17.15,2.43,0.81,,1.1700000000000004,22293.45,4.458689999999999,1170.0,0.2227965210869001,0.0016244368353412,0.0012284694537321,1.1792224344504374e-06,-0.0011812479207234,90439865082688.72,79940885406370.06,69266743728801.23,58096730700000.0,50115675600000.0,5.255649876381058,23.433632594899095,475326737288300.3,420147024781675.2,364046709590879.6,305340232711535.25,263394030366665.8,0.0046264138313099,0.004089342875435,0.0035433115799513,0.0029719141909226,0.0025636466236354,0.0029486805281382,0.0026063742132341,0.0022583569567902,0.0018941724250357,0.0016339599430085
88,88,0.03,1180,500000.0,17.15,2.43,0.81,,1.18,22431.7,4.48634,1180.0,0.2279146626788815,0.0015624749175004,0.0012275405248332,-5.731652398686884e-06,-0.0011757482437745,90091385876483.98,80232497920525.78,69573752252018.2,58457010200000.0,50426461600000.0,5.179694987312894,23.23786215733434,466645685917909.2,415579676800196.2,360370650597353.0,302789343910066.5,261193570648438.1,0.004647977158822,0.0041393393397357,0.0035894354179907,0.0030159026364089,0.0026015921437633,0.0029617495348682,0.0026376391159441,0.0022872334171211,0.001921771111469,0.0016577672519502
89,89,0.03,1190,500000.0,17.15,2.43,0.81,,1.1900000000000002,22478.95,4.495790000000001,1190.0,0.2273057123133298,0.001561261185688,0.0012229530490656,2.780836258037379e-06,-0.0011647020655336,89369907881447.77,80195589721997.1,69597503478725.336,58580143700000.0,50532679600000.0,5.239437652012695,23.55490953715872,468238083961152.6,420170840092783.8,364644011053332.94,306920471269178.06,264757183197663.97,0.0046494882163747,0.0041721923884298,0.0036208247270736,0.0030476442720294,0.0026289732630552,0.0029621619754875,0.0026580795718332,0.0023068064327314,0.0019416364892858,0.0016749036177722
90,90,0.03,1200,500000.0,17.15,2.43,0.81,,1.1999999999999995,22637.5,4.5275,1200.0,0.2358747763587985,0.0015532409112689,0.0013195543719302,-1.6528755016665343e-06,-0.0011567039525253,89054968485915.5,80553747383019.78,69965934363159.44,58993325000000.0,50889100000000.0,5.088837339751279,23.03962523433029,453184560832818.9,409923390596508.0,356043933052886.6,300206316803323.6,258965387633872.44,0.0046723795073132,0.0042263523855969,0.0036708496278918,0.0030951580522075,0.002669959824007,0.0029755112376805,0.0026914678052282,0.0023377070082881,0.0019710893672754,0.0017003103981716
91,91,0.03,1210,500000.0,17.15,2.43,0.81,,1.2100000000000004,22637.55,4.52751,1210.0,0.2371095351786038,0.0015598780882546,0.0011802862689764,1.7813018090510946e-06,-0.0011505275621372,88098648986619.72,80346441729522.42,69847325884931.52,58993455300000.0,50889212400000.0,5.108430972015801,23.128603671885,450048423181846.3,410446582604638.4,356812269422613.06,301365705844661.6,259965505271987.3,0.0046612357662553,0.0042510720900825,0.0036955714683159,0.0031213010299522,0.0026925114026603,0.0029669338066114,0.002705859589793,0.0023522766223223,0.0019867464360886,0.0017138165726505
