sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
53	2	1	-0.00629126571082816	0.0140757287458871	0	-0.000525821963407003	0.000195177812378891	0.99999984270843	500.087006582145	1.52985101481272	9.46425e+11	9.42374e+11	2.37994e+09	8.72046e+10
115	2	1	-0.0208843637004963	0.0003627042270683	0	-0.000520005468803444	0.00065988772754752	0.999999647071187	499.970031357606	1.34981567808222	9.68556e+11	8.55153e+11	1.23926e+10	4.54511e+11
365	2	1	-0.115981449992098	-0.00537388917494908	0	0.000159645445020735	-0.000612755872750288	0.999999799521766	499.952547951665	-1.28031067452207	9.62776e+11	8.60129e+11	-1.18704e+10	-4.32367e+11
940	2	1	-0.0667378931707195	-0.0116651497094727	0	-0.00058526258242203	-0.000290693104611418	0.999999786482591	499.941055426484	1.32182433760045	9.53942e+11	9.28002e+11	-6.03526e+09	-2.20858e+11
988	2	1	-0.0378951006895307	-0.00424232286497712	0	-0.000362409347091822	3.45722049089336e-05	0.999999933732112	499.958375310772	0.811891393647556	9.44215e+11	9.43653e+11	8.88751e+08	3.25166e+10
1210	2	1	-0.017277163054873	-0.0126920419676713	0	-0.000704377283013341	0.000404097396059497	0.999999670278914	499.935597975099	1.9898351232107	9.48873e+11	9.40629e+11	3.39883e+09	1.24686e+11
1281	2	1	0.034482133423402	0.00269568332729653	0	0.000393992497829232	-0.00052687996250194	0.999999783583685	499.939477122627	-0.859154524249789	9.57731e+11	8.75033e+11	-1.06894e+10	-3.89154e+11
1680	2	1	0.0333978177337499	0.00408392897266496	0	-5.0863655728435e-05	-4.52106863662802e-05	0.999999997684441	500.029990200678	0.399819769365649	9.41593e+11	9.41576e+11	-1.04797e+08	-3.82857e+09
1733	2	1	0.0219346777903376	0.00287066188218088	0	0.000480313471732469	-0.000342808510916816	0.999999825890632	499.996061429749	-1.23283315741742	9.44088e+11	9.14749e+11	-6.41165e+09	-2.33427e+11
2228	2	1	-0.0193573600600743	-0.00779937412547435	0	6.12165385364544e-05	7.21776894645129e-05	0.999999995521458	499.992885713217	-0.335785367264407	9.40047e+11	9.376e+11	1.85556e+09	6.77556e+10
2423	2	1	-0.0348576961487599	-0.00478466460141799	0	0.000268957443048529	-1.62590629971815e-05	0.999999963698768	499.960829976725	-1.06673384296641	9.37353e+11	9.3733e+11	1.69016e+08	6.16337e+09
2633	2	1	0.0300502326858574	-0.0165491462117827	0	-0.000269741141407272	-0.000599774780337847	0.999999783754942	499.842204909329	1.09474785322732	9.69263e+11	8.67008e+11	-1.18624e+10	-4.33157e+11
