,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,150,100000.0,17.15,2.43,0.81,,94.0,0.0939999999999999,150.0,0.0079854844032181,0.0043418877763288,0.0644487339984734,-2.8978026645808125e-05,-0.0002219492203158,2265400000000.0,1466400000000.0,1184400000000.0,18.88462593299122,1.7831431005766043,42973748723896.16,27817032368995.023,22467603067265.21,1.382487638361764e-05,8.948882638358306e-06,7.227943669443246e-06,8.974298028776067e-06,5.809089180452558e-06,4.691956645750142e-06
11,11,2.25,0.02,155,100000.0,17.15,2.43,0.81,,93.4,0.0933999999999999,155.0,0.0085527432748403,0.0043650723230324,0.0711561501994736,-6.496892787839878e-05,7.202613046323001e-05,2250940000000.0,1457040000000.0,1176840000000.0,18.455239786017778,1.7218042946813186,41495483501819.78,26860146997028.566,21694734112984.613,1.4247065624226537e-05,9.222166960080246e-06,7.44867331391097e-06,9.164915880848846e-06,5.932476669761079e-06,4.7916157717301015e-06
12,12,2.25,0.02,160,100000.0,17.15,2.43,0.81,,89.4,0.0893999999999999,160.0,0.0080172426367526,0.0046011368880895,0.0653272408799572,-1.2359888794710605e-05,-0.0015489520806202,2154540000000.0,1394640000000.0,1126440000000.0,22.69489865848033,2.090226801997505,50374465928139.88,32607538111161.08,26336857705168.57,1.4071842516430094e-05,9.108744533456824e-06,7.357062892407436e-06,9.02326867021811e-06,5.840788018896371e-06,4.717559553723992e-06
13,13,2.25,0.02,165,100000.0,17.15,2.43,0.81,,83.3,0.0832999999999999,165.0,0.0089237918533593,0.0045358479403236,0.0675257892164271,8.428529319892846e-05,-0.0003904155088883,2007530000000.0,1299480000000.0,1049580000000.0,18.573548657256087,1.5467676876646963,37277101272719.2,24129575927569.27,19489272864575.176,1.3489580755041031e-05,8.73184480409295e-06,7.052643880228919e-06,8.61279264823864e-06,5.575085697615053e-06,4.502953832689082e-06
14,14,2.25,0.02,170,100000.0,17.15,2.43,0.81,,76.6,0.0765999999999999,170.0,0.009897575146581,0.0046348921749935,0.0672255197459697,-7.321639317917834e-05,-0.0003588722149417,1842982383087.27,1194960000000.0,965160000000.0,17.32970071608654,1.3217105165975012,31800120073503.52,20618684058921.02,16653552509128.516,1.278126112928525e-05,8.287163208508806e-06,6.693477976103264e-06,8.104655199637945e-06,5.254927483970835e-06,4.244364506284136e-06
15,15,2.25,0.02,175,100000.0,17.15,2.43,0.81,,74.3,0.0743,175.0,0.0103829279148968,0.0044877114167006,0.0639762218311285,-5.063082446939589e-05,-0.0023861214162139,1783200000000.0,1159080000000.0,936180000000.0,16.969017503144713,1.2640978005345789,30338347212829.89,19719925688339.438,15927632286735.691,1.2807386256100327e-05,8.324801066465215e-06,6.723877784452673e-06,8.006231858355426e-06,5.204050707931027e-06,4.203271725636599e-06
16,16,2.25,0.02,180,100000.0,17.15,2.43,0.81,,71.3,0.0713,180.0,0.0103763163837666,0.0047069329560522,0.06446814191773,-0.0001158668689516,0.0003702969097333,1711200000000.0,1112280000000.0,898380000000.0,17.431812534020732,1.2449064260505356,29877754225212.844,19420540246388.35,15685820968236.744,1.2705569331778936e-05,8.258620065656308e-06,6.670423899183941e-06,7.847561395060879e-06,5.100914906789572e-06,4.1199697324069615e-06
17,17,2.25,0.02,185,100000.0,17.15,2.43,0.81,,71.3,0.0712999999999999,185.0,0.0104732438900599,0.0046482518021854,0.0627742949264686,-0.0001273901632394,-0.0004687001484756,1711200000000.0,1112280000000.0,898380000000.0,17.860147214142973,1.275619343797421,30614864251138.105,19899661763239.77,16072803731847.51,1.3080311631362452e-05,8.502202560385592e-06,6.867163606465286e-06,7.993441566176418e-06,5.195737018014673e-06,4.19655682224262e-06
18,18,2.25,0.02,190,100000.0,17.15,2.43,0.81,,73.0,0.0729999999999999,190.0,0.0118398950270107,0.0044987892821398,0.0620931765858311,-3.479926142613892e-05,0.0007963490857145,1752000000000.0,1138800000000.0,919800000000.0,16.187141459458825,1.1807459942389198,28337903861734.062,18419637510127.15,14877399527410.389,1.377493535250479e-05,8.953707979128116e-06,7.231841060065017e-06,8.339045007996346e-06,5.420379255197623e-06,4.3779986291980815e-06
19,19,2.25,0.02,195,100000.0,17.15,2.43,0.81,,71.9,0.0719,195.0,0.0119780169813526,0.004834575501173,0.0592316538939642,-6.04704278440936e-05,-0.0007657823743951,1725600000000.0,1121640000000.0,905940000000.0,16.41309158321868,1.1907957572207326,28579098173297.586,18576413812643.43,15004026540981.234,1.395998578097584e-05,9.073990757634296e-06,7.328992535012315e-06,8.358662982060554e-06,5.43313093833936e-06,4.388298065581791e-06
20,20,2.25,0.02,200,100000.0,17.15,2.43,0.81,,68.0,0.0679999999999999,200.0,0.0129130125705797,0.0045757938001668,0.0555987532838396,6.312937084917701e-05,-0.001766467404655,1627170974350.027,1060800000000.0,856800000000.0,15.549181425801782,1.0586747148950426,25333011284639.76,16515325552362.66,13339301407677.535,1.3524174291215212e-05,8.816801869177749e-06,7.121263048182027e-06,8.023802470253053e-06,5.230949786235226e-06,4.224997904266912e-06
21,21,2.25,0.02,205,100000.0,17.15,2.43,0.81,,70.2,0.0701999999999999,205.0,0.0123472773952928,0.0046695296893281,0.0555981993598655,-5.20564379766242e-05,-0.0004210483467046,1677780000000.0,1095120000000.0,884520000000.0,16.731724275226515,1.1814032600778268,28235537915860.05,18429890857214.098,14885681076980.611,1.4311063626237504e-05,9.34111265980356e-06,7.544744840610566e-06,8.410409622609824e-06,5.489639753670011e-06,4.433939801041162e-06
22,22,2.25,0.02,210,100000.0,17.15,2.43,0.81,,67.7,0.0677,210.0,0.0129365922503597,0.00446286614596,0.0551190161745639,5.7579434776510007e-05,-0.00110694636425,1618030000000.0,1056120000000.0,853020000000.0,16.3609647747594,1.1054820147857731,26421020153379.99,17245519430658.066,13929073386300.744,1.4166883250861304e-05,9.247003293449216e-06,7.468733429324368e-06,8.247512539248869e-06,5.383313623944868e-06,4.34806100395547e-06
23,23,2.25,0.02,215,100000.0,17.15,2.43,0.81,,71.5,0.0714999999999999,215.0,0.0133883288273603,0.0046776254877092,0.0535531091305597,9.146542200282877e-05,8.262260542528394e-05,1706245001568.626,1115400000000.0,900900000000.0,16.262908860694644,1.163833397049416,27773215613625.18,18155800993970.89,14664300802822.645,1.531846839509458e-05,1.0013930960782526e-05,8.088175006785886e-06,8.862712616481064e-06,5.793698820119521e-06,4.679525970096536e-06
24,24,2.25,0.02,220,100000.0,17.15,2.43,0.81,,67.4,0.0673999999999999,220.0,0.0135335742121749,0.0045810250781548,0.0539138735330128,-0.0001397653736637,-0.0006596600883084,1604120000000.0,1051440000000.0,849240000000.0,16.41620851983074,1.109192585363099,26398783531641.758,17303404331664.344,13975826575575.049,1.47636631596962e-05,9.67702291139751e-06,7.81605696689799e-06,8.493923909877948e-06,5.56744592412168e-06,4.496783246405973e-06
25,25,2.25,0.02,225,100000.0,17.15,2.43,0.81,,66.8,0.0668,225.0,0.0139978980603404,0.0045816384424157,0.0532971691678447,-4.295681256355842e-05,0.0008076194724849,1589840000000.0,1042080000000.0,841680000000.0,16.182035854775336,1.0818637378457254,25748356960728.26,16877074310393.318,13631483096856.145,1.4985992218321268e-05,9.822751201924866e-06,7.933760586170084e-06,8.578960006691182e-06,5.6231838699320366e-06,4.541802356483568e-06
26,26,2.25,0.02,230,100000.0,17.15,2.43,0.81,,78.3,0.0783,230.0,0.0144258704378214,0.0047276187080325,0.0515000963673073,9.836572066587828e-05,-0.0016784935540813,1863540000000.0,1221480000000.0,986580000000.0,16.035331221196728,1.257050207828876,29917794946327.25,19609983242130.46,15838832618643.838,1.797618450378475e-05,1.1782709170547988e-05,9.51680356082722e-06,1.0251510050500047e-05,6.719477175958016e-06,5.42727002673532e-06
27,27,2.25,0.02,235,100000.0,17.15,2.43,0.81,,74.3,0.0742999999999999,235.0,0.015046545495551,0.0047192068933501,0.0533673837733811,-1.9617231029946284e-06,0.0010108515183695,1768340000000.0,1159080000000.0,936180000000.0,15.720233699382373,1.1690871234145832,27824273537267.08,18237759125267.496,14730497755023.75,1.7461974036517334e-05,1.1445663654187831e-05,9.24457448992094e-06,9.904613609503911e-06,6.49209967681769e-06,5.243618969737365e-06
28,28,2.25,0.02,240,100000.0,17.15,2.43,0.81,,78.6,0.0785999999999999,240.0,0.0157453622780051,0.0043970372529158,0.0496198195781318,3.588939214094329e-05,-0.001148401178085,1864486467246.2476,1226160000000.0,990360000000.0,15.34268805312397,1.208492988743706,28666906148531.95,18852490624401.816,15227011658170.695,1.882607347082274e-05,1.2380770068595669e-05,9.999852747711884e-06,1.0636460689856054e-05,6.9949569860575495e-06,5.6497729502772525e-06
29,29,2.25,0.02,245,100000.0,17.15,2.43,0.81,,80.5,0.0804999999999999,245.0,0.0163560006814691,0.0046145793233922,0.0492067173767793,1.4355868226344102e-05,0.0001365587155622,1907850000000.0,1255800000000.0,1014300000000.0,15.029369329989963,1.21339040343615,28757352561436.75,18928890293603.94,15288719083295.488,1.9683228519689717e-05,1.2956049152200826e-05,1.0464501238316047e-05,1.107309513859869e-05,7.288619584900405e-06,5.886961972419558e-06
30,30,2.25,0.02,250,100000.0,17.15,2.43,0.81,,83.6,0.0835999999999999,250.0,0.016520155603721,0.0044263047402109,0.0479956039577258,-0.0001180210335536,-0.000277892347455,1981320000000.0,1304160000000.0,1053360000000.0,15.194337500112336,1.268169240852678,30055611008208.47,19783440157301.773,15978932434743.744,2.0893302605982157e-05,1.37525536140642e-05,1.11078317652057e-05,1.1703012404016538e-05,7.703248670998227e-06,6.22185469580626e-06
31,31,2.25,0.02,255,100000.0,17.15,2.43,0.81,,86.2,0.0861999999999999,255.0,0.0167827104255882,0.0046452850864887,0.0466761503770567,-9.549072655648586e-05,-0.0007250333396519,2039128534651.314,1344720000000.0,1086120000000.0,15.397710462287638,1.332222758003493,31514773089986.03,20782675024854.496,16786006750844.02,2.19629514170214e-05,1.4483648052400608e-05,1.1698331119246646e-05,1.2244554607038908e-05,8.074771742622357e-06,6.521931022887287e-06
32,32,2.25,0.02,260,100000.0,17.15,2.43,0.81,,89.7,0.0896999999999999,260.0,0.0171513775882263,0.004441771422062,0.0485538095890959,4.5726510352375536e-05,0.0001240094794463,2116920000000.0,1399320000000.0,1130220000000.0,15.189188393072442,1.3623736377989355,32152017852054.887,21253028749663.4,17165907836266.59,2.326200853166092e-05,1.5376581910758915e-05,1.2419546927920665e-05,1.292641374635916e-05,8.544578578101817e-06,6.901390390005312e-06
33,33,2.25,0.02,265,100000.0,17.15,2.43,0.81,,90.4,0.0903999999999999,265.0,0.0171928831540424,0.0044104766676484,0.0467766729119875,-0.0001177013099073,-0.0005610517689769,2133440000000.0,1410240000000.0,1139040000000.0,15.974011597068191,1.4717705836208486,34733785773452.023,22959621104485.24,18544309353622.69,2.393061010943904e-05,1.5818538885900377e-05,1.2776512177073384e-05,1.3234328960019847e-05,8.74811575323346e-06,7.0657858006885644e-06
34,34,2.25,0.02,270,100000.0,17.15,2.43,0.81,,98.8,0.0987999999999999,270.0,0.0159091464257662,0.0039902853155332,0.0371440006599842,5.01819115658056e-05,-0.0002727730220103,2330728049892.9565,1541280000000.0,1244880000000.0,18.125453675571134,1.7996226963998396,42453756049828.98,28074114063837.5,22675245974637.977,2.666911175972976e-05,1.7635935078279123e-05,1.4244409101686985e-05,1.469165390148293e-05,9.71539872544014e-06,7.847052816701651e-06
35,35,2.25,0.02,275,100000.0,17.15,2.43,0.81,,94.7,0.0946999999999999,275.0,0.0195916987986523,0.0046001306085414,0.0414882780083835,-7.1324220401744354e-06,0.0002921776693656,2225629186468.4854,1477320000000.0,1193220000000.0,14.176581239457336,1.340324174492121,31500154193019.46,20909057122077.09,16888084598600.725,2.597343338676807e-05,1.724055060215375e-05,1.3925060101739566e-05,1.4254746362663028e-05,9.461963396474148e-06,7.64235505099835e-06
36,36,2.25,0.02,280,100000.0,17.15,2.43,0.81,,95.2,0.0951999999999999,280.0,0.0179382602991823,0.0045474974547652,0.0440619062910611,3.3195156006949867e-06,-0.0003117690060603,2237200000000.0,1485120000000.0,1199520000000.0,16.689343247988337,1.6061789566397082,37745205481033.14,25056391723579.45,20237854853660.33,2.660524581928737e-05,1.7661354671526942e-05,1.4264940311617911e-05,1.4563018317688872e-05,9.66736535131687e-06,7.808256629909779e-06
37,37,2.25,0.02,285,100000.0,17.15,2.43,0.81,,101.9,0.1018999999999999,285.0,0.0162717983258512,0.0039232003885039,0.0353089954256117,-5.3196518096513936e-05,-0.0016456214328497,2394650000000.0,1589640000000.0,1283940000000.0,18.93755031641235,1.933598128131805,45439556011097.42,30164130798856.164,24363336414460.75,2.9004792333801517e-05,1.925424512371505e-05,1.555150567684677e-05,1.5857296581408823e-05,1.052654581574373e-05,8.502210081946858e-06
38,38,2.25,0.02,290,100000.0,17.15,2.43,0.81,,97.2,0.0971999999999999,290.0,0.0185933805711758,0.0039358721038301,0.0375081069475042,-3.363748292911668e-05,0.0005295085327198,2278025195236.1587,1516320000000.0,1224720000000.0,17.19524944486991,1.691219879517338,39636229385028.36,26383030120470.48,21309370481918.46,2.811119636043848e-05,1.8711632054991893e-05,1.5113241275185756e-05,1.5350263776582405e-05,1.0217583202495908e-05,8.252663355862079e-06
39,39,2.25,0.02,295,100000.0,17.15,2.43,0.81,,102.7,0.1026999999999999,295.0,0.0185554963450411,0.004241295827152,0.0395411884634474,-1.602103290589398e-05,-0.0003214359191391,2403180000000.0,1602120000000.0,1294020000000.0,17.165712464154748,1.8045685497903965,42226904065095.28,28151269376730.18,22737563727358.992,3.018851170991017e-05,2.012567447327345e-05,1.6255352459182397e-05,1.64634071151119e-05,1.0975604743407936e-05,8.864911523521795e-06
40,40,2.25,0.02,300,100000.0,17.15,2.43,0.81,,101.0,0.1009999999999999,300.0,0.0188868626554189,0.0042942422497616,0.0338952824214264,-7.012036566791946e-06,-0.0007864831731194,2359312245683.7456,1575600000000.0,1272600000000.0,21.49890377464515,2.180586793480775,50937476481539.05,34017153978300.08,27475393597857.77,3.0155655099096435e-05,2.0138601942604112e-05,1.6265793876718704e-05,1.6436733192259564e-05,1.0976807696862876e-05,8.865883139773858e-06
41,41,2.25,0.02,305,100000.0,17.15,2.43,0.81,,103.7,0.1036999999999999,305.0,0.0179295379927507,0.0043535821711365,0.0398298765915003,-6.984296673117639e-05,0.0005568635082754,2416210000000.0,1617720000000.0,1306620000000.0,18.73621058096199,1.9601605052487687,45671739772296.33,30578503881880.8,24698022366134.49,3.1433032724347336e-05,2.1045292296129547e-05,1.6998120700720017e-05,1.7104518924122992e-05,1.145195258439136e-05,9.249654010469944e-06
42,42,2.25,0.02,310,100000.0,17.15,2.43,0.81,,102.1,0.1021,310.0,0.0194343588475871,0.0040475326348415,0.0350300425569247,0.0001151891584313,0.0001958304558052,2378930000000.0,1592760000000.0,1286460000000.0,16.801078997688204,1.7296041322195914,40299776280716.48,26981824462625.637,21793012065966.85,3.148375102498053e-05,2.1079249613291685e-05,1.7025547764581747e-05,1.711657456973465e-05,1.1460024175444656e-05,9.25617337247453e-06
43,43,2.25,0.02,315,100000.0,17.15,2.43,0.81,,109.5,0.1094999999999999,315.0,0.0190845619892133,0.0039720209818938,0.0327372284149124,-7.687776660400317e-05,-0.0001731559741437,2550704897620.243,1708200000000.0,1379700000000.0,17.407405872650724,1.9173488923417223,44662933425961.45,29910642720530.867,24158596043505.7,3.4336318092931415e-05,2.299493705487758e-05,1.857283377509344e-05,1.8640598216991457e-05,1.248355695869508e-05,1.0082872928176796e-05
44,44,2.25,0.02,320,100000.0,17.15,2.43,0.81,,109.8,0.1097999999999999,320.0,0.020436538414636,0.0045202273176089,0.0333211276357329,-2.8459919753916244e-05,-9.745674141641e-05,2547978824583.1743,1712880000000.0,1383480000000.0,16.43720123964418,1.805692641529939,41902246032094.17,28168805207867.05,22751727283277.227,3.486496095740427e-05,2.3437986904968957e-05,1.8930681730936463e-05,1.891763798247189e-05,1.2717391304347828e-05,1.0271739130434782e-05
45,45,2.25,0.02,325,100000.0,17.15,2.43,0.81,,115.5,0.1155,325.0,0.0220525783675213,0.0040706583308587,0.0325273010042808,-6.693393494111052e-05,0.0003020832380189,2679600000000.0,1801800000000.0,1455300000000.0,15.44826055383849,1.7851262410513198,41414928792390.61,27847969360400.586,22492590637246.63,3.725423761657004e-05,2.5050263224935025e-05,2.023290491244752e-05,2.019771083565428e-05,1.3581219355008916e-05,1.0969446402122584e-05
46,46,2.25,0.02,330,100000.0,17.15,2.43,0.81,,114.8,0.1147999999999999,330.0,0.0182993930132624,0.0038854314542883,0.0368891231407989,0.0001151628403902,0.0002327791479987,2655173620748.597,1790880000000.0,1446480000000.0,18.84253671005998,2.161083589809611,49983032577483.98,33712904001029.93,27229653231601.094,3.751765342829305e-05,2.5305168237065445e-05,2.0438789729937478e-05,2.0322954027574615e-05,1.3707567604803709e-05,1.1071496911572226e-05
47,47,2.25,0.02,335,100000.0,17.15,2.43,0.81,,114.1,0.1140999999999999,335.0,0.0210855488414301,0.0036605497465914,0.0313115908315491,4.990023160081609e-05,-0.0005915428854085,2635710000000.0,1779960000000.0,1437660000000.0,16.95221088477322,1.944819592332204,44925332582873.92,30339185640382.387,24504726863385.77,3.782530504514784e-05,2.554436184867127e-05,2.063198457008064e-05,2.047193149381541e-05,1.3825200489329893e-05,1.116650808753568e-05
48,48,2.25,0.02,340,100000.0,17.15,2.43,0.81,,113.0,0.1129999999999999,340.0,0.0210781425662275,0.0038774397821732,0.0339062111866964,-6.101312542850114e-05,5.5861273664119976e-05,2604847123131.766,1762800000000.0,1423800000000.0,17.06619662385101,1.910674804490305,44044387324928.48,29806526950048.76,24074502536577.848,3.7954524972027535e-05,2.5685283418955448e-05,2.0745805838387093e-05,2.0535508594135925e-05,1.3897166643015944e-05,1.1224634596282103e-05
49,49,2.25,0.02,345,100000.0,17.15,2.43,0.81,,113.4,0.1133999999999999,345.0,0.0168382937592652,0.0031433935524657,0.027771932883481,5.075127529882684e-05,0.00066027038603,2608200000000.0,1769040000000.0,1428840000000.0,23.091063436335737,2.630242547885707,60495578601371.27,41031783747017.03,33141056103359.902,3.859396917560513e-05,2.6176779093019128e-05,2.114278311359237e-05,2.0857006913151784e-05,1.4146491645442077e-05,1.1426012482857064e-05
50,50,2.25,0.02,350,100000.0,17.15,2.43,0.81,,117.3,0.1172999999999999,350.0,0.0207910907635704,0.0040480068898638,0.0318416885371097,3.706493386151988e-05,0.0002098994246843,2697900000000.0,1829880000000.0,1477980000000.0,18.405576401084065,2.183480077745007,50220041788135.17,34062289212822.117,27511848979587.09,4.052707606795395e-05,2.7487929854786163e-05,2.220178949809652e-05,2.188841201716738e-05,1.4846053368165704e-05,1.1991043105056914e-05
51,51,2.25,0.02,355,100000.0,17.15,2.43,0.81,,121.5,0.1214999999999999,355.0,0.0195469034408006,0.0041494825851246,0.0296839267915433,-3.6088949965172224e-05,-0.0003738016948145,2792838573534.7275,1895400000000.0,1530900000000.0,19.14457153832459,2.337579584133772,53732365689514.95,36466241512486.84,29453502760085.523,4.25557245935872e-05,2.888105354854023e-05,2.332700478920557e-05,2.2973846088007563e-05,1.5591530526627512e-05,1.2593159271506834e-05
52,52,2.25,0.02,360,100000.0,17.15,2.43,0.81,,126.1,0.1261,360.0,0.0209190119622177,0.0043277274906793,0.0268763965295405,4.135519251392428e-05,-0.0001777112741781,2887690000000.0,1967160000000.0,1588860000000.0,19.016800000890576,2.431030050487024,55670588156152.84,37924068787597.56,30630978636136.49,4.4654062147545495e-05,3.041936111361178e-05,2.4569483976378743e-05,2.4089176225234616e-05,1.641009384775808e-05,1.3254306569343064e-05
53,53,2.25,0.02,365,100000.0,17.15,2.43,0.81,,126.4,0.1263999999999999,365.0,0.0217890479979927,0.0039305449201556,0.0277922417854427,6.74545746232353e-05,1.906212231859983e-06,2894560000000.0,1971840000000.0,1592640000000.0,18.88210466245416,2.384045068082902,54594632059098.45,37191103062093.27,30038967857844.56,4.5409051428125225e-05,3.093367695540408e-05,2.4984892925518685e-05,2.4472513907911867e-05,1.667123218180896e-05,1.3465225992999544e-05
54,54,2.25,0.02,370,100000.0,17.15,2.43,0.81,,130.3,0.1303,370.0,0.0236099822922653,0.0044048187853112,0.0282853855448729,-4.775850276817976e-05,0.0003632992024815,2973564235095.5234,2030799661086.8777,1641780000000.0,16.698112152760825,2.168331202285319,49483285594453.57,33794675907330.22,27320973148795.02,4.732272265967196e-05,3.2319116568834744e-05,2.6128071723226247e-05,2.5484562483142276e-05,1.7404715944214376e-05,1.4070671317523844e-05
55,55,2.25,0.02,375,100000.0,17.15,2.43,0.81,,134.3,0.1343,375.0,0.0256825169162936,0.0041423432979498,0.0285121638095575,-1.918886540589188e-05,1.149262027701002e-05,3062040000000.0,2089181301073.56,1692180000000.0,15.282095389531484,2.0583250697426463,46929811590132.33,32019465727753.28,25934895878757.336,4.9409529160405605e-05,3.371133767578744e-05,2.7305266114961e-05,2.6587824637265887e-05,1.8140450832908385e-05,1.469327151006799e-05
56,56,2.25,0.02,380,100000.0,17.15,2.43,0.81,,126.5,0.1265,380.0,0.0212713646066219,0.0045640995422541,0.0305420987513224,9.344885830922136e-05,-5.6871111480310014e-05,2877111131656.4453,1964113284072.608,1593900000000.0,18.861126819379027,2.387126685205091,54292717459902.914,37063930697039.766,30077796233584.16,4.706026118321613e-05,3.2126560258611026e-05,2.6071064643492905e-05,2.531487186133621e-05,1.7281666863810086e-05,1.402426684733355e-05
57,57,2.25,0.02,385,100000.0,17.15,2.43,0.81,,135.0,0.135,385.0,0.0256829090274038,0.0042186563764113,0.025737734031484,-5.066280094083701e-05,0.0006491580013868,3064500000000.0,2092500000000.0,1701000000000.0,15.7130263635258,2.1144479024104625,47997967384717.5,32773942487362.168,26642043570371.832,5.081890824226708e-05,3.470013558392687e-05,2.8207852152095388e-05,2.7307236484499607e-05,1.864591037487859e-05,1.5157320691836788e-05
