,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
21,21,0.02,710,100000.0,17.15,2.43,0.81,1.1844885304175683,,0.0709999999999999,46511.95,1.610065271324751,710.0,0.0666728439529094,0.0039437718325441,0.0022034893848113,-5.996780834029455e-05,-1.813657923024488e-06,29632850258869.95,23314040735081.34,19892791889780.973,1.0658776069347025,1.7161106241487627,31584588562185.69,24849596913788.844,21203010905231.664,0.0009157660663317,0.0007204911842009,0.0006147617801904,0.00052088618174,0.0004098141607486,0.0003496754554859
22,22,0.02,720,100000.0,17.15,2.43,0.81,1.1868845751170944,,0.072,46359.5,1.518624554183148,720.0,0.0674175067881435,0.0038114668818972,0.0022178598060199,-5.938504566909258e-05,-1.9937190529248703e-06,27681193086826.523,21900390954402.85,18709274293940.586,1.0687020007375394,1.6218543938411905,29562846531731.77,23389089290304.258,19981053668350.0,0.0008675969735127,0.0006864123540913,0.0005863948747847,0.0004928996149712,0.0003899649207779,0.000333142941742
23,23,0.02,730,100000.0,17.15,2.43,0.81,1.1894102416047256,,0.0729999999999999,46791.25,1.4038089937941136,730.0,0.0686916819267196,0.0039271619626461,0.0022010078957549,-5.91751351959258e-05,-1.4841061850035048e-06,25339959917028.43,20161813241860.184,17245080633716.61,1.063757032732472,1.4938313902053584,26964941610962.758,21454734680639.93,18350960060202.176,0.0008055144696359,0.0006409099443564,0.0005481919476582,0.0004569076269259,0.0003635398900797,0.0003109479610187
24,24,0.02,740,100000.0,17.15,2.43,0.81,1.1920706597760105,,0.074,47225.4,1.2920236555304507,740.0,0.0693461297626924,0.0038831843926316,0.0022260588655738,-5.825002660014555e-05,-1.1990991553780125e-06,23093519805977.73,18480121604929.96,15826130922585.62,1.0680466580755528,1.3798993513493387,24664202442608.258,19737028580200.6,16902529377822.932,0.0007441601561162,0.0005954990964613,0.0005099775243017,0.0004215122812398,0.000337306667876,0.0002888649545165
25,25,0.02,750,100000.0,17.15,2.43,0.81,1.1948713752184863,,0.0749999999999999,48065.3,1.1910610497818668,750.0,0.0700246487321805,0.0038776630090603,0.0022081844750574,-5.8617228159638e-05,-1.751447090320208e-06,21078169817818.57,16965778368675.104,14547278942502.809,1.0718608512917844,1.2766099868253091,22592126657449.742,18184359318678.13,15592149187091.44,0.0006886245674232,0.0005542725906046,0.0004752601272097,0.0003893177632937,0.0003133611193058,0.0002686909797603
26,26,0.02,760,100000.0,17.15,2.43,0.81,1.1971449744787888,,0.076,47602.9,1.0547097203130482,760.0,0.0716363902471925,0.0038028659556169,0.0022028990212713,-5.438766781815218e-05,-1.927013726502697e-06,18478538452905.52,14976878028445.28,12844597499077.85,1.061929408046264,1.1207556699173038,19635665002434.86,15914730512825.713,13648926522289.326,0.000611811278811,0.0004958737901556,0.0004252754968555,0.0003452603007608,0.000279833896265,0.00023999352584
27,27,0.02,770,100000.0,17.15,2.43,0.81,1.2002248790949313,,0.0769999999999999,48636.7,0.8823117268339967,770.0,0.0723147746172571,0.0038032680387732,0.0022067589313591,-5.396958876416265e-05,-1.7030104232620572e-06,15301999941092.793,12528826521042.754,10713854433663.072,1.065955255642224,0.9405162671211348,16311445746875.094,13355330993120.11,11420628415067.943,0.0005133423951808,0.0004203096222635,0.0003594220178909,0.0002891419641527,0.000236740917708,0.0002024457539224
28,28,0.02,780,100000.0,17.15,2.43,0.81,1.2027528561911225,,0.078,49001.75,0.6444931916043313,780.0,0.0735344548752266,0.0037429962105223,0.0022269904818613,-5.663131064022953e-05,-2.4126420236114164e-06,11041626204131.754,9130734904417.24,7803231184219.026,1.061342346900216,0.6840234089815238,11718868244440.229,9690771752419.695,8281845123008.372,0.0003752975261489,0.0003103476026264,0.0002652266346699,0.0002110188800471,0.0001744994277035,0.000149129220171
29,29,0.02,790,100000.0,17.15,2.43,0.81,1.205406795062256,,0.0789999999999999,49035.05,0.4432543150293059,790.0,0.0730550115798393,0.0039001745795446,0.0022041499933837,-5.295476355875055e-05,-1.4071801138622264e-06,7486204096720.609,6253577340054.339,5363377211854.602,1.082320348511725,0.4797643170043661,8102828271803.714,6768672429476.043,5805148235752.83,0.0002577890920817,0.0002153433173778,0.0001846890792813,0.0001447487769722,0.0001209154412542,0.0001037030625703
30,30,0.02,800,100000.0,17.15,2.43,0.81,1.2081915211478749,,0.08,49015.9,0.2866957248479937,800.0,0.0745263464851802,0.0037621787357919,0.0022058315889389,-5.202150129193062e-05,7.520503342584828e-08,4791327602086.506,4027887505155.7305,3469018270660.724,1.0740263183311145,0.3079274720021125,5146157644403.977,4326179672295.7983,3725922411225.5625,0.0001670911934713,0.0001404672329464,0.0001209774098448,9.369682324927416e-05,7.876736783228675e-05,6.783839861274676e-05
31,31,0.02,810,100000.0,17.15,2.43,0.81,1.21111222038318,,0.0809999999999999,48945.75,0.1712623484921102,810.0,0.0756765342910227,0.0038354922048814,0.0021865566752904,-5.536450189448736e-05,-9.065359898922076e-07,2831873325878.556,2396022655162.615,2072274416754.534,1.071316299901603,0.1834694173604477,3033720801519.1235,2566803996299.102,2219979950061.4185,9.999964822337097e-05,8.460880663765282e-05,7.317654741267024e-05,5.598866981179207e-05,4.737151202194203e-05,4.09707196359493e-05
32,32,0.02,820,100000.0,17.15,2.43,0.81,1.2141744627673512,,0.0819999999999998,50067.4,0.0735761580816768,820.0,0.0769241138615427,0.0037928852631132,0.0022048651605712,-5.105518211572095e-05,-1.4851584030428018e-06,1203584431449.457,1025017611194.3694,887769172936.9427,1.066855898769876,0.0784953120971624,1284053666909.7815,1093548228034.309,947123635112.4373,4.303381428296072e-05,3.664920911595797e-05,3.174193078278478e-05,2.4049563031000616e-05,2.0481509235390827e-05,1.7739063520300182e-05
33,33,0.02,830,100000.0,17.15,2.43,0.81,1.216577539692153,,0.0829999999999999,46366.85,0.0071568917402074,830.0,0.0773067096685224,0.0037824001439358,0.002220786008134,-4.390261988469512e-05,-2.1286802245649925e-07,115092850349.13956,99283270853.7106,86101706562.1307,1.0745782174507372,0.0076765743703619,123450075434.07297,106492516599.00084,92353800760.45631,4.166367325337817e-06,3.5940597038194447e-06,3.116886372942002e-06,2.3235168308802567e-06,2.004349967470976e-06,1.7382379857457365e-06
34,34,0.02,840,100000.0,17.15,2.43,0.81,1.2199181257968412,,0.084,47657.05,0.002664011206286,840.0,0.0770486647851157,0.0036951064445526,0.0021861906610515,-5.4113540002546925e-05,-1.611301655207676e-06,42369649172.66319,36799102721.56529,31955377961.84252,1.0910837841839145,0.0028995402829469,46115611023.17342,40052564518.38683,34780599059.98959,1.5523769261410872e-06,1.3482782860640557e-06,1.1708095861716016e-06,8.639250532726895e-07,7.503405716096275e-07,6.515761198666179e-07
35,35,0.02,850,100000.0,17.15,2.43,0.81,1.225131389594826,,0.0849999999999999,49032.15,0.4734339653992436,850.0,0.0782630973042785,0.0038289117373482,0.0022213602897783,-4.880674697794699e-05,-1.7215327082181368e-06,7445937767635.562,6533388722509.5625,5662186147819.598,1.0866326056160074,0.5146865752901915,8094738632063.436,7102674739004.644,6155560035958.263,0.0002760687857449,0.0002422347255255,0.0002099336447968,0.0001532969152522,0.0001345093618238,0.0001165730492427
36,36,0.02,860,100000.0,17.15,2.43,0.81,1.2270854739722483,,0.086,48876.95,0.4694747273166782,860.0,0.0785558351594772,0.0037131063585897,0.0022136337381613,-4.965408712913673e-05,-1.5476177769202275e-06,7253649717794.664,6476617491019.984,5598220060558.272,1.0957025949578971,0.5137631133349683,7937930297878.911,7087595928931.975,6126333964525.882,0.0002721434032218,0.0002429906038953,0.0002100347712583,0.0001507345853828,0.0001345874546157,0.0001163339025925
37,37,0.02,870,100000.0,17.15,2.43,0.81,1.2291293841506865,,0.0869999999999999,49164.35,0.4458877105394416,870.0,0.0811613329739486,0.003694331448791,0.0022048582862361,-4.74910146393501e-05,-2.1887007572517822e-06,6810318985633.372,6124924545203.994,5301178663394.037,1.072899939676991,0.4787922540629378,7312890445161.95,6576916922459.627,5692382233109.929,0.0002584910060895,0.0002324763217776,0.0002012103998435,0.000142804819188,0.0001284328596154,0.0001111598241002
38,38,0.02,880,100000.0,17.15,2.43,0.81,1.2303568559527955,,0.088,48726.4,0.4883303493105217,880.0,0.0817160446415414,0.0037084456566802,0.0021932106772762,-4.704390304790006e-05,-1.8260211457225324e-06,7323330867097.367,6679134046264.196,5788499444013.601,1.0774517727306263,0.5266975171815486,7898710761363.018,7203900646472.278,6243290611925.615,0.000281230026464,0.0002564916263754,0.0002222895402883,0.0001549075285739,0.0001412810873763,0.0001224418450151
39,39,0.02,890,100000.0,17.15,2.43,0.81,1.2316484350560246,,0.0889999999999999,49174.25,0.5293922921275418,890.0,0.0823023298279281,0.003742826852609,0.0022169951126728,-4.8658120509985794e-05,-2.0376879444224744e-08,7845449805071.206,7209533829443.928,6256498770245.186,1.082462381672157,0.5728639492484806,8489687941812.769,7801552994241.076,6770258364712.699,0.000304704041369,0.0002800061371623,0.0002429918624783,0.0001673567428436,0.0001537915771682,0.0001334617239047
40,40,0.02,900,100000.0,17.15,2.43,0.81,1.2339391645767503,,0.09,51787.2,0.5885435364783442,900.0,0.0821932381013936,0.00373047512617,0.002212551721013,-4.515860173539452e-05,-2.2687089974395613e-06,8584239244076.766,7980372164657.469,6934735846593.517,1.0956098423101568,0.6447645512308224,9404254436271.137,8742702550416.424,7597181124081.0205,0.0003371929279384,0.0003134727469409,0.0002723996638614,0.000184617618277,0.000171630503311,0.0001491424433751
41,41,0.02,910,100000.0,17.15,2.43,0.81,1.2353751421474406,,0.0909999999999999,52005.9,0.6409361519045833,910.0,0.0850724063075119,0.0038292499951397,0.0022039068254664,-4.9956920000604616e-05,-1.7452406570492431e-06,9207583516601.1,8652987613517.714,7529389442472.255,1.0704328419198492,0.6860749503812473,9856040083730.092,9262386011387.762,8059656914023.264,0.0003657102531501,0.0003436826052067,0.0002990551119202,0.0001995908185067,0.0001875689617364,0.0001632129645057
42,42,0.02,920,100000.0,17.15,2.43,0.81,1.2378459593338642,,0.092,51530.15,0.6947966949929992,920.0,0.0855860898693435,0.0038087315344107,0.0022166336038398,-4.6959382005536486e-05,-1.924336231087675e-06,9850674970059.8,9339153872390.666,8137527301339.268,1.0758363499721424,0.748251522525386,10608545776580.338,10057670329283.275,8763595504553.102,0.000395639401513,0.0003750948295362,0.0003268330790614,0.0002151671520167,0.0002039940559481,0.0001777470659838
43,43,0.02,930,100000.0,17.15,2.43,0.81,1.2394325836814508,,0.0929999999999999,51700.05,0.7781683648528436,930.0,0.0870523217802713,0.0037387146415005,0.0022079204696754,-4.557301826587235e-05,-1.780126713596476e-06,10825835298773.738,10413901545614.885,9086445785999.523,1.0692182328269846,0.8320289178496433,11575140336321.096,11134694784501.06,9715359806298.871,0.00043954771008,0.0004228224844592,0.000368925475751,0.00023821473316,0.0002291504266764,0.0001999407157552
44,44,0.02,940,100000.0,17.15,2.43,0.81,1.2420927666865087,,0.094,51945.65,0.8412668648761776,940.0,0.0879176822881788,0.003766044383107,0.0021950487272541,-4.341691528655733e-05,-1.1577259626860928e-06,11500115856092.58,11208702643833.27,9793456860201.871,1.069611606995466,0.8998907117442266,12301503690393.68,11989783291147.594,10475915826853.102,0.0004719973260506,0.0004600369024616,0.0004019512071575,0.0002548609438644,0.00024840276142,0.000217038653377
45,45,0.02,950,100000.0,17.15,2.43,0.81,1.2438372185643578,,0.0949999999999999,50664.8,0.8701203630761736,950.0,0.0891194529428105,0.0037567408194323,0.0021984102584278,-4.685095415088496e-05,-2.062318739637596e-06,11710125955008.809,11541813641816.36,10098556798095.672,1.0671088535605735,0.9259272702595248,12461178269157.809,12282070909626.098,10746247905938.174,0.0004857475029402,0.0004787657432084,0.000418898034643,0.000261309163909,0.0002575533076522,0.0002253473142592
46,46,0.02,960,100000.0,17.15,2.43,0.81,1.2456553214920838,,0.096,51794.45,0.9358190248166242,960.0,0.0892127381537647,0.0036567950275172,0.0022155889364957,-4.649696271575754e-05,-1.4786612202521971e-06,12335131299702.867,12358084835719.426,10855500687872.838,1.0771987009551571,1.0078773219866752,13284939471213.12,13309660435199.75,11691376935045.432,0.0005171732078037,0.0005181355772802,0.0004551369561179,0.0002770874854763,0.0002776030971405,0.0002438501314746
47,47,0.02,970,100000.0,17.15,2.43,0.81,1.248607695195856,,0.0969999999999999,52153.95,1.0012249190788058,970.0,0.0900784256741075,0.0037520179417967,0.0021935451369069,-4.258503705732634e-05,-1.287650793900036e-06,12924136149380.262,13162757244547.346,11614209061314.146,1.0779053192641004,1.078791854921722,13925395327434.324,14182502885360.068,12513985517091.973,0.0005474726167444,0.0005575807209822,0.0004919834759338,0.0002921851062534,0.0002975797824809,0.0002625706561279
48,48,0.02,980,100000.0,17.15,2.43,0.81,1.250595615161144,,0.098,52105.55,1.0655272038333723,980.0,0.0918721270906473,0.0035453351714517,0.0021822711941896,-4.61357115257556e-05,-5.115909414349672e-07,13561193914687.234,13958406370217.18,12359863316267.229,1.06750800831766,1.1378959252292489,14482246198173.49,14906436620503.16,13199323352208.21,0.0005804874088613,0.0005974901027633,0.0005290644080068,0.0003084900992651,0.0003175258899636,0.0002811622254887
49,49,0.02,990,100000.0,17.15,2.43,0.81,1.25266275865464,,0.0989999999999999,52792.15,1.138573494027132,990.0,0.0926417557747015,0.0036975926718432,0.0022040845848635,-4.566291520050981e-05,-1.3124744397622255e-06,14175546793844.168,14915312771755.428,13166889865452.7,1.069504138841611,1.2177550767855014,15161378834981.744,15952591505890.066,14082575313094.812,0.0006129989730053,0.0006449889760238,0.0005693812085401,0.0003243876756624,0.0003413161913379,0.0003013059645086
50,50,0.02,1000,100000.0,17.15,2.43,0.81,1.2548110036432727,,0.1,53929.5,1.1711398942710614,1000.0,0.0945979694942877,0.0036513666612645,0.0022026197534627,-4.5033582741709976e-05,-1.619791747666406e-06,14256665857642.49,15306456490736.49,13502054281163.156,1.0578360696069722,1.238727382223638,15079430274268.455,16189805225353.885,14281269416372.217,0.0006227113379519,0.0006685647328643,0.0005897509537278,0.0003281188560022,0.000352279911961,0.0003107513810489
51,51,0.02,1010,100000.0,17.15,2.43,0.81,1.2581839125345742,,0.1009999999999999,52886.7,1.080151861806789,1010.0,0.0949829704738021,0.0036424245794868,0.002188716182134,-4.212014223480704e-05,-9.547612156899188e-08,12849895743138.406,14053560021745.977,12414828984199.27,1.0642034547939088,1.149263052750829,13672068652075.074,14952746797651.506,13209165083411.654,0.0005669406126416,0.000620046581528,0.0005477453584712,0.0002973790107297,0.0003252348392576,0.0002873104681546
52,52,0.02,1020,100000.0,17.15,2.43,0.81,1.259358879746124,,0.102,51955.05,1.1899671247827175,1020.0,0.0968287618686758,0.003641182883943,0.0022111888316249,-4.516794208272868e-05,-1.426875374381044e-06,13945740572410.84,15412149583919.377,13634889330156.168,1.0539752688362918,1.2560511347830745,14720207732264.396,16268052764788.082,14392093578981.38,0.0006214954885496,0.0006868463804789,0.0006076423235873,0.0003245648588446,0.0003586931886639,0.0003173302922011
53,53,0.02,1030,100000.0,17.15,2.43,0.81,1.2617628504126932,,0.103,54513.75,1.3758655537027444,1030.0,0.0962499947826358,0.0037045912210063,0.0021941222468774,-4.543417364484962e-05,-1.1651461483491188e-06,15743323016783.12,17738707077694.402,15716261269091.816,1.0712250200851916,1.4740908266873052,16867264376348.355,19005102141085.992,16838270646606.004,0.0007085096718285,0.0007983095765031,0.0007072917898124,0.0003684139550456,0.000415108501866,0.0003677806754333
54,54,0.02,1040,100000.0,17.15,2.43,0.81,1.2642566117790308,,0.104,53680.2,1.4327552494237907,1040.0,0.098240017812975,0.0037055557579814,0.0021987820487458,-4.07786851555654e-05,-7.488372636538767e-07,15997486930027.828,18387666285326.223,16315397879169.38,1.0598912480977472,1.5167813660949794,16935683948512.965,19466039017321.49,17272239270107.072,0.0007269111492911,0.0008355187093267,0.0007413567315518,0.0003763538971692,0.0004325848113894,0.0003838330109316
55,55,0.02,1050,100000.0,17.15,2.43,0.81,1.265621692098661,,0.105,54373.4,1.5504775911950432,1050.0,0.099689249475557,0.0037552176691244,0.0021932618033337,-4.318385277640399e-05,-1.7707040455814447e-06,16882523162585.45,19807039176794.56,17601082444325.367,1.0544902248126165,1.6359205270775092,17812876720938.535,20898555486359.496,18571034004601.285,0.0007745878038783,0.0009087676545463,0.000807556054574,0.0003992348314048,0.0004683932532017,0.0004162271903631
56,56,0.02,1060,100000.0,17.15,2.43,0.81,1.268278918030988,,0.106,55203.9,1.6785929129540698,1060.0,0.1014125570531745,0.0036451094330386,0.00219597673611,-4.120722363790693e-05,-2.45387702055728e-06,17832199146418.613,21344680006160.277,18996048525212.2,1.04589347426434,1.755791952085597,18652307839289.77,22326328846882.24,19869683033093.844,0.0008259519297053,0.0009886430437029,0.0008798591136936,0.0004237961833676,0.0005072730428558,0.0004514559756735
