,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,391.75,0.39175,,0.0012518188383907611,0.014417569055500207,0.0010883340714847867
1,1,2.5,0.012,1200,1,100000.0,150,,546.0,0.546,,0.002068622124561159,0.014839237960956184,0.001316417369196529
2,2,2.5,0.012,1200,1,100000.0,200,,681.0,0.6809999999999999,,0.002718017632858505,0.012477668963656319,0.0014002486284351114
3,3,2.5,0.012,1200,1,100000.0,250,,735.5,0.7355,,0.0033643434959245155,0.011553404384067408,0.0013489979945050371
4,4,2.5,0.012,1200,1,100000.0,300,,855.25,0.85525,,0.0043077853288906445,0.009250724947268538,0.0013463890746791508
5,5,2.5,0.012,1200,1,100000.0,350,,920.75,0.92075,,0.004941430127502144,0.009587460039140431,0.001456909941340268
6,6,2.5,0.012,1200,1,100000.0,400,,988.75,0.98875,,0.0050554964596898335,0.009368711324336023,0.0014654862975684974
7,7,2.5,0.012,1200,1,100000.0,450,,1041.5,1.0415,,0.006462121295172096,0.009693166140157326,0.0014624595243450424
8,8,2.5,0.012,1200,1,100000.0,500,,1115.0,1.115,,0.008021942731460285,0.00917437781841027,0.0014217492260002874
9,9,2.5,0.012,1200,1,100000.0,550,,1165.75,1.16575,,0.008777536692974763,0.0089097033720404,0.001475923910180254
10,10,2.5,0.012,1200,1,100000.0,600,,1254.25,1.25425,,0.008894101530358967,0.008362965233639287,0.0014608782364252967
11,11,2.5,0.012,1200,1,100000.0,650,,1283.75,1.28375,,0.01030025333139406,0.0075939429175524336,0.0014462422780250935
12,12,2.5,0.012,1200,1,100000.0,700,,1335.5,1.3355,,0.010985918180608678,0.008035253357187761,0.0014873291352446975
13,13,2.5,0.012,1200,1,100000.0,750,,1331.75,1.33175,,0.011312318733473605,0.007754623474083661,0.0014363503662681307
