,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,97.9375,0.0979375,,0.00031295470959769034,0.003604392263875052,0.0002720835178711966
1,1,2.5,0.012,1200,1,100000.0,150,,136.5,0.1365,,0.0005171555311402898,0.0037098094902390465,0.0003291043422991323
2,2,2.5,0.012,1200,1,100000.0,200,,170.25,0.17024999999999998,,0.0006795044082146262,0.00311941724091408,0.00035006215710877786
3,3,2.5,0.012,1200,1,100000.0,250,,183.875,0.183875,,0.000841085873981129,0.0028883510960168524,0.00033724949862625934
4,4,2.5,0.012,1200,1,100000.0,300,,213.8125,0.2138125,,0.0010769463322226611,0.0023126812368171345,0.0003365972686697877
5,5,2.5,0.012,1200,1,100000.0,350,,230.1875,0.2301875,,0.001235357531875536,0.002396865009785108,0.00036422748533506706
6,6,2.5,0.012,1200,1,100000.0,400,,247.1875,0.2471875,,0.0012638741149224586,0.0023421778310840054,0.0003663715743921244
7,7,2.5,0.012,1200,1,100000.0,450,,260.375,0.260375,,0.001615530323793024,0.0024232915350393316,0.00036561488108626054
8,8,2.5,0.012,1200,1,100000.0,500,,278.75,0.27875,,0.0020054856828650718,0.0022935944546025678,0.00035543730650007186
9,9,2.5,0.012,1200,1,100000.0,550,,291.4375,0.2914375,,0.002194384173243691,0.0022274258430101,0.00036898097754506354
10,10,2.5,0.012,1200,1,100000.0,600,,313.5625,0.3135625,,0.0022235253825897416,0.0020907413084098217,0.0003652195591063242
11,11,2.5,0.012,1200,1,100000.0,650,,320.9375,0.3209375,,0.002575063332848515,0.0018984857293881084,0.00036156056950627344
12,12,2.5,0.012,1200,1,100000.0,700,,333.875,0.33387500000000003,,0.002746479545152169,0.00200881333929694,0.0003718322838111744
13,13,2.5,0.012,1200,1,100000.0,750,,332.9375,0.3329375,,0.0028280796833684008,0.0019386558685209156,0.0003590875915670328
14,14,2.5,0.012,1200,1,100000.0,800,,354.125,0.354125,,0.0032356598593210606,0.0020091360060340295,0.0003691657771989692
15,15,2.5,0.012,1200,1,100000.0,850,,362.75,0.36275,,0.0036623322080302496,0.0018418351567956756,0.0003758599897611784
16,16,2.5,0.012,1200,1,100000.0,900,,373.75,0.37375,,0.004153411748845315,0.0018146196199905263,0.00037003209661993954
17,17,2.5,0.012,1200,1,100000.0,950,,390.375,0.390375,,0.00393086760654171,0.0019219856661195067,0.00036480773411256065
18,18,2.5,0.012,1200,1,100000.0,1000,,396.0,0.396,,0.004211415928168094,0.0019851664438742035,0.0003640775888859268
19,19,2.5,0.012,1200,1,100000.0,1050,,414.4375,0.4144375,,0.004527764542473278,0.0019543118069886814,0.00037309375545865046
20,20,2.5,0.012,1200,1,100000.0,1100,,420.375,0.42037500000000005,,0.004957707590762084,0.0016740613683252973,0.00037592428183846687
21,21,2.5,0.012,1200,1,100000.0,1150,,424.5625,0.4245625,,0.00516596372483491,0.0018718068233159137,0.0003761785056608536
22,22,2.5,0.012,1200,1,100000.0,1200,,429.4375,0.4294375,,0.005253196469880095,0.001828538339895177,0.00036675074883762624
23,23,2.5,0.012,1200,1,100000.0,1250,,451.125,0.451125,,0.0050990519325182495,0.0017025325276042332,0.000377332493170382
24,24,2.5,0.012,1200,1,100000.0,1300,,459.6875,0.4596875,,0.005933201188710768,0.0018880180738475728,0.000377929249756144
25,25,2.5,0.012,1200,1,100000.0,1350,,457.75,0.45775,,0.005838045520505375,0.0016812275697735423,0.0003712850342966272
26,26,2.5,0.012,1200,1,100000.0,1400,,478.8125,0.4788125,,0.0062381997116176535,0.0017204846838964805,0.0003696127423414852
27,27,2.5,0.012,1200,1,100000.0,1450,,477.8125,0.4778125,,0.00681317014245053,0.001597707685866077,0.00036544953973849565
28,28,2.5,0.012,1200,1,100000.0,1500,,491.6875,0.49168750000000006,,0.006670891577641669,0.0016421316565884705,0.00038508023510922993
29,29,2.5,0.012,1200,1,100000.0,1550,,493.0,0.493,,0.007502532473495194,0.001664718738085105,0.0003724182392123326
30,30,2.5,0.012,1200,1,100000.0,1600,,508.625,0.508625,,0.008164009168567075,0.0015531386997317655,0.00037888030550848006
31,31,2.5,0.012,1200,1,100000.0,1650,,511.0625,0.5110625,,0.008762054940191888,0.0016732800446361295,0.0003750818704632892
32,32,2.5,0.012,1200,1,100000.0,1700,,520.0,0.52,,0.008720097556164319,0.0017981803707535489,0.0003737726308863413
33,33,2.5,0.012,1200,1,100000.0,1750,,534.0,0.534,,0.00901396729788928,0.0015353861659318491,0.0003694054533594059
34,34,2.5,0.012,1200,1,100000.0,1800,,530.375,0.530375,,0.009222893937206322,0.0016194943920269573,0.00037067240944095966
35,35,2.5,0.012,1200,1,100000.0,1850,,540.25,0.5402499999999999,,0.009227201835230403,0.0016790917729847755,0.0003764418184840838
36,36,2.5,0.012,1200,1,100000.0,1900,,546.25,0.54625,,0.010391608835632836,0.0015389756483785897,0.0003729286782715086
37,37,2.5,0.012,1200,1,100000.0,1950,,561.8125,0.5618124999999999,,0.009716885328472815,0.0015349967423911783,0.00037473025069675045
38,38,2.5,0.012,1200,1,100000.0,2000,,563.3125,0.5633125,,0.011033205576012504,0.0016461870537870587,0.0003726119360823779
39,39,2.5,0.012,2400,1,100000.0,100,,65.875,0.065875,,0.00020143704841046883,0.004896799601722192,0.0003006649678028695
40,40,2.5,0.012,2400,1,100000.0,150,,96.0,0.096,,0.0003018005075006158,0.0027747791371096463,0.00031963933429418286
41,41,2.5,0.012,2400,1,100000.0,200,,112.25,0.11225,,0.00043413891619259454,0.0030914667876592275,0.0003363709132157313
42,42,2.5,0.012,2400,1,100000.0,250,,131.5625,0.13156250000000003,,0.0005481976346768391,0.002698887608274223,0.00033407228819619454
43,43,2.5,0.012,2400,1,100000.0,300,,148.8125,0.1488125,,0.0008624768469012166,0.002725578841282593,0.0003371703602575864
44,44,2.5,0.012,2400,1,100000.0,350,,158.625,0.158625,,0.000827840981482808,0.0021501032925479377,0.00033472013492673753
45,45,2.5,0.012,2400,1,100000.0,400,,179.25,0.17925,,0.0010229985337666392,0.0022518329699607225,0.0003376398330781975
46,46,2.5,0.012,2400,1,100000.0,450,,186.9375,0.1869375,,0.0012329925897169856,0.002335913174451457,0.00035865933831556734
47,47,2.5,0.012,2400,1,100000.0,500,,198.1875,0.1981875,,0.001253594429879712,0.002239610560194767,0.00035727363051436676
48,48,2.5,0.012,2400,1,100000.0,550,,210.0,0.21,,0.0014620691758437943,0.001890276205698549,0.0003546695566843595
49,49,2.5,0.012,2400,1,100000.0,600,,213.9375,0.2139375,,0.0015666610574172068,0.0016797866066077043,0.00035625251134786286
50,50,2.5,0.012,2400,1,100000.0,650,,223.5625,0.2235625,,0.0015031772513722783,0.0019184162118071604,0.0003599928805337742
51,51,2.5,0.012,2400,1,100000.0,700,,234.625,0.234625,,0.0017467792735601506,0.0019719915379247904,0.00035990645549278466
52,52,2.5,0.012,2400,1,100000.0,750,,248.25,0.24825,,0.0021916955588920928,0.002024982830839361,0.0003595699545324757
53,53,2.5,0.012,2400,1,100000.0,800,,244.75,0.24475,,0.002011381591252359,0.001771608094972162,0.00035817717418656816
54,54,2.5,0.012,2400,1,100000.0,850,,252.5625,0.2525625,,0.0026003862598003025,0.0018861891307478955,0.0003652867496386509
55,55,2.5,0.012,2400,1,100000.0,900,,264.3125,0.2643125,,0.0025221585208470287,0.0017316128076722882,0.0003758320942929167
56,56,2.5,0.012,2400,1,100000.0,950,,272.5,0.2725,,0.002874021121520798,0.0018999386165649307,0.0003678566013053585
57,57,2.5,0.012,2400,1,100000.0,1000,,283.875,0.283875,,0.003271540105984627,0.0017286126598568953,0.0003745129068764685
58,58,2.5,0.012,2400,1,100000.0,1050,,295.375,0.295375,,0.0031573944978759982,0.001782315855155156,0.0003698831078611166
59,59,2.5,0.012,2400,1,100000.0,1100,,298.125,0.298125,,0.003196566221276953,0.0017665153957065571,0.0003689699639345437
60,60,2.5,0.012,2400,1,100000.0,1150,,303.9375,0.3039375,,0.003616052465275743,0.0016951000316440404,0.00037622288759063186
61,61,2.5,0.012,2400,1,100000.0,1200,,312.6875,0.3126875,,0.003952168794128852,0.0018925832641935533,0.00037306850330418874
62,62,2.5,0.012,2400,1,100000.0,1250,,317.3125,0.3173125,,0.003959016747728583,0.0017560263147246267,0.00036677428808949697
63,63,2.5,0.012,2400,1,100000.0,1300,,320.3125,0.3203125,,0.0040147785296795755,0.0016249282496751867,0.0003755012867628484
64,64,2.5,0.012,2400,1,100000.0,1350,,329.375,0.329375,,0.004595120454780499,0.0017852512280239123,0.00037443798992242374
65,65,2.5,0.012,2400,1,100000.0,1400,,333.625,0.33362500000000006,,0.004771790301347777,0.001673131703814726,0.0003725896100699235
66,66,2.5,0.012,2400,1,100000.0,1450,,338.3125,0.3383125,,0.005111750444513064,0.0016414555494618538,0.0003700733093406609
67,67,2.5,0.012,2400,1,100000.0,1500,,354.5625,0.35456249999999995,,0.0050480759900892735,0.001654018781349,0.00036944990158582254
68,68,2.5,0.012,2400,1,100000.0,1550,,351.0625,0.3510625,,0.00520761411065962,0.0016616672763851183,0.00037333512369777894
69,69,2.5,0.012,2400,1,100000.0,1600,,357.5,0.3575,,0.005314391608280289,0.0016316854083931736,0.00037679431224802253
70,70,2.5,0.012,2400,1,100000.0,1650,,357.1875,0.3571875,,0.005833882153837067,0.0015574546020243368,0.0003736496873949469
71,71,2.5,0.012,2400,1,100000.0,1700,,372.5,0.3725,,0.00596224294058345,0.0016568644101581567,0.00037087757707895817
72,72,2.5,0.012,2400,1,100000.0,1750,,372.9375,0.3729375,,0.006265888606705516,0.0016844365590530184,0.00036866001376791897
73,73,2.5,0.012,2400,1,100000.0,1800,,372.4375,0.3724375,,0.006368202402512679,0.0015063452961253008,0.0003766224574547392
74,74,2.5,0.012,2400,1,100000.0,1850,,386.6875,0.3866875,,0.0063542039594892685,0.0015943990149632351,0.0003796270865081784
75,75,2.5,0.012,2400,1,100000.0,1900,,389.1875,0.3891875,,0.007178157337193625,0.0016028980464253971,0.0003727885432588951
76,76,2.5,0.012,2400,1,100000.0,1950,,400.875,0.400875,,0.0070309049735755025,0.0018316015370964027,0.00036462766944345376
77,77,2.5,0.012,2400,1,100000.0,2000,,397.9375,0.39793750000000006,,0.007442568606450094,0.0016585122715830518,0.0003756116867951346
78,78,2.5,0.01,1200,1,100000.0,100,,76.625,0.076625,,0.00034953100264356607,0.00403201991339485,0.00023042056811903668
79,79,2.5,0.01,1200,1,100000.0,150,,111.1875,0.1111875,,0.0005160468259965967,0.003400370646709657,0.0002499165027682067
80,80,2.5,0.01,1200,1,100000.0,200,,134.4375,0.1344375,,0.0006420347424551665,0.00328932190614622,0.00026865781938676026
81,81,2.5,0.01,1200,1,100000.0,250,,158.375,0.158375,,0.0007972308710169074,0.0025511831806059263,0.00026763208186880434
82,82,2.5,0.01,1200,1,100000.0,300,,169.5,0.16950000000000004,,0.001023220512870182,0.002766040029704155,0.00027974938655432884
83,83,2.5,0.01,1200,1,100000.0,350,,193.5,0.1935,,0.001255213261593724,0.002510817781572747,0.00028875940451014617
84,84,2.5,0.01,1200,1,100000.0,400,,201.1875,0.2011875,,0.00145855737469347,0.0023554669088675356,0.00027959837947286734
85,85,2.5,0.01,1200,1,100000.0,450,,211.0625,0.2110625,,0.0015623609515920123,0.0023646835595246703,0.00028552904342042207
86,86,2.5,0.01,1200,1,100000.0,500,,229.1875,0.2291875,,0.0018986781477998704,0.0021332500757832544,0.0002953501142447217
87,87,2.5,0.01,1200,1,100000.0,550,,238.1875,0.2381875,,0.002185989351254136,0.0023406296389642377,0.0002981085925873076
88,88,2.5,0.01,1200,1,100000.0,600,,254.875,0.254875,,0.002240348437894113,0.0018755445882225488,0.00029784919088497085
89,89,2.5,0.01,1200,1,100000.0,650,,253.3125,0.25331250000000005,,0.002226366622167575,0.0022268571327876702,0.0003071020389373902
