,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.01,100,1,300000.0,3.0834003996509324e-05,-0.0002143711441142,-5.865661308202959e-05,0.0002732928593004,1.1568308129009614e-05,3.784403207188111e-05,0.0002398454302932,0.000279984507639,9.573650429801786e-06,-3.9285504912520025e-06,-0.0001719372430705,-0.0001846283613122,-4.7244610843468096e-05,-4.408651466151965e-05,-0.000166840995665,-7.256640683531921e-05,1.447214063732904e-05,-1.583939142942292e-05,2.5000367065268763e-06,-2.2773437693246847e-05,2.315400397159528e-05,4.646596848011549e-05,-0.0001881974996822,-0.0002220491134329,4.5531938817412985e-05,8.861158441619723e-08,,772.3,0.2574333333333333,100.0,0.0039893871450516,0.0030197577733602,0.0432054062092039,0.0002861482718193,-0.0007033730406517,6229886666666.668,4015960000000.0,3243660000000.0,25.22755094680457,6.491210516787744,157087294506263.44,101262884061888.84,81789252511525.58,2.577795027437712e-05,1.6617191085962114e-05,1.3421577415584783e-05,1.240370857059425e-05,7.995779078564889e-06,6.458129255763948e-06
11,11,2.25,0.01,100,1,300000.0,0.0001358810135314,-6.343547657460268e-05,0.0002784953255945,-0.000274408767687,4.611475496352168e-05,4.267891213004762e-05,3.475012783138025e-05,0.000118303132674,-6.761456718480518e-06,4.15515092783232e-05,0.0002992106120355,-9.5007935845989e-05,2.802699004632901e-06,7.319854402858917e-06,3.336710674881348e-05,0.0001043822768169,-1.3594993597323976e-05,8.972415170122695e-06,-0.0001351640344876,-8.355205398083567e-05,3.224723278083824e-05,2.995352818360953e-05,5.319571307736611e-05,-0.0001790487115618,-8.18416373698716e-06,2.28944849398268e-05,,768.1,0.2560333333333333,100.0,0.0037333132468901,0.0029162449169821,0.0392805688235847,8.080112317941426e-05,-0.0002817562730962,6196006666666.666,3994120000000.0,3226020000000.0,27.42168574330977,7.018272564840518,169842196069140.56,109485052011512.1,88430234316990.55,2.5637762017025853e-05,1.652682179609931e-05,1.3348586835310982e-05,1.2336253467659512e-05,7.952295623780512e-06,6.423008003822723e-06
12,12,2.25,0.01,100,1,300000.0,-0.0001184428329487,4.0008324206445775e-05,3.367207233402576e-05,0.0002496755133112,7.600071720013658e-06,-1.5702680675560986e-05,0.0002647010446993,-0.0002442463017095,5.454613884847306e-06,-6.153616464840194e-06,8.999273169100076e-05,-6.643851610276398e-05,1.2606259305813993e-05,3.254547969632272e-05,0.0001286053339556,0.0002932881646889,4.425493794988637e-05,-1.6926691541319895e-05,0.0002701948107676,3.697385654775258e-05,7.986987284599778e-06,-1.778926538998721e-05,0.0002323190930574,-6.75851934081261e-05,4.731821010809622e-05,-3.957724314046096e-05,,763.3,0.2544333333333333,100.0,0.0039970263179142,0.0030390197194324,0.0422361521089323,0.0001669865152328,-0.0001339240052046,6157286666666.666,3969160000000.0,3205860000000.0,25.669829593510777,6.510308279093232,157549460354056.22,101560809153854.44,82029884316574.72,2.5477546865767263e-05,1.6423542607684683e-05,1.326516902928378e-05,1.2259161921448388e-05,7.902600246884084e-06,6.382869430175606e-06
13,13,2.25,0.01,100,1,300000.0,-0.0002380807744105,0.0001772562015156,6.501500011947716e-05,-6.914188800662767e-05,-3.017828533930176e-05,-2.772037294952078e-05,0.0002775992108841,-2.358449554338139e-06,-1.2953766942441329e-05,-1.3285671707553847e-05,-0.0001330844838817,-8.874336827283393e-05,-3.3116294850347296e-05,-3.970936888292576e-05,0.0001840538073372,-9.773817403794191e-05,-3.836622965830389e-05,2.173607833458792e-06,0.0002880164780471,5.020174524605469e-05,-4.917510421229751e-06,1.809365586965549e-05,-0.0001782214350836,0.0001832601388487,3.474941540550944e-05,4.007885302554531e-05,,753.8,0.2512666666666666,100.0,0.0039684508175624,0.0029397159095651,0.0420547730755019,-2.9794347641528957e-05,-8.905820396145727e-05,6080653333333.332,3919760000000.0,3165960000000.0,25.94031478069879,6.514259130229119,157645070951544.7,101622442431574.28,82079665040886.9,2.5160454378901305e-05,1.621913588061406e-05,1.310007128818828e-05,1.2106584902905532e-05,7.804244813443238e-06,6.303428503165691e-06
14,14,2.25,0.01,100,1,300000.0,-4.368712512862495e-06,-8.445525815256117e-05,2.318970855389753e-05,-0.0001720899180738,6.719610248772753e-06,-1.325249091451386e-05,-0.0002579666677543,-0.0002841613215501,3.2876199535761e-05,1.916310027660218e-05,-0.0002062769030842,-5.590835885714509e-05,4.134761617478066e-05,-2.2548123044307434e-05,0.0001326279999463,0.0001746682611751,-3.1769794906377525e-06,-2.632843293289573e-05,0.0001143955379151,-0.0002295527805769,-8.13168327088839e-06,-1.744758954693848e-05,-0.0002462903387195,0.0002460565347223,-4.869608572617325e-06,6.694763669161505e-06,,751.6,0.2505333333333333,100.0,0.0040678632083085,0.0032138155031382,0.0424495134549016,-0.0001842306820413,1.6499130734977808e-05,6062906666666.666,3908320000000.0,3156720000000.0,24.940709119724342,6.236439380434738,150921833006520.66,97288454334781.9,78579136193477.7,2.508702243457445e-05,1.6171799585924024e-05,1.306183812709248e-05,1.2071251277558768e-05,7.781467765699041e-06,6.285031656910765e-06
15,15,2.25,0.01,100,1,300000.0,-2.607866589135325e-05,0.0002241822395022,-0.0002199615952985,-0.0002722052768706,4.406030649212004e-05,-7.88011223731965e-06,0.0002818227462063,6.52289636800062e-05,9.616477772891966e-06,-1.5050466304020658e-05,-7.233232224586908e-05,0.0002956667152865,7.052985893750176e-06,-4.9532732634018366e-05,-7.690832703691918e-05,6.06928452693982e-05,2.0981049680669952e-05,-1.41372909111142e-05,4.896221839420425e-05,0.000192657310927,2.078590800587976e-05,8.361257357079614e-06,0.0002874137956948,-8.298533431000136e-05,2.284596450198576e-05,-1.1150694540802753e-05,,772.6,0.2575333333333333,100.0,0.0041900100308338,0.00301417863953,0.0419341973890901,6.858007620945045e-05,4.383191844217001e-05,6232306666666.667,4017520000000.0,3244920000000.0,24.55706345714676,6.315973794630048,152846565830047.16,98529191196228.77,79581269812338.61,2.5787963721330788e-05,1.6623646035238028e-05,1.342679102846148e-05,1.240852679223244e-05,7.998885039620913e-06,6.460637916616894e-06
16,16,2.25,0.01,100,1,300000.0,-0.0002203278819958,-0.000288749101486,0.0001333017574272,-0.0002771985219589,4.691897649527949e-05,-4.023507963013694e-05,7.682286451433858e-05,-0.0001088940871359,-5.805051449000689e-06,1.8404632817536195e-05,-0.0001663759948664,4.158884721652909e-06,-1.4451634574472953e-06,-3.006071814302488e-05,0.0001871076646007,-8.025879312588771e-06,2.638944454259329e-05,1.8474929078884755e-05,0.0002060952315918,0.0002449701806019,1.676015033486767e-05,-2.4109912534641095e-05,-9.844026688807424e-06,0.0002377123209262,-3.821274528799734e-05,-3.0174782894964416e-05,,773.8,0.2579333333333332,100.0,0.0039478246039933,0.0028952261418846,0.0417397785618339,-0.000273918506562,-0.0003206343417807,6241986666666.666,4023760000000.0,3249960000000.0,25.817297721539823,6.656914572721037,161097332659849.06,103847867334448.16,83877123616285.05,2.582801750914543e-05,1.6649465832341684e-05,1.3447645479968282e-05,1.2427799678785225e-05,8.01130888384502e-06,6.47067256002867e-06
17,17,2.25,0.01,100,1,300000.0,-0.0002212145136566,0.0001635164236682,-7.4255587437623e-05,0.0002120169237618,-3.538653875700219e-05,-3.346638320976393e-05,6.437709669150616e-05,-0.000131955424116,3.772675772944198e-05,-1.2732161417532043e-05,-0.0002115995348295,-0.0002201934692478,-1.5799182506615983e-05,-3.685550698057837e-05,0.0002997444673256,-0.0001504030483233,1.1944928946758464e-05,1.157682258813745e-05,0.0002327062036367,0.0001944032268183,2.3105618549335107e-05,-4.245612334500259e-05,7.587670004631031e-05,2.6579484766589057e-06,-4.110843866952431e-05,-1.3193871417118464e-05,,756.4,0.2521333333333332,100.0,0.0040879489047667,0.0029698539989604,0.041198536989796,-0.000114666365728,-0.0001738031633358,6101626666666.666,3933280000000.0,3176880000000.0,24.835668660525847,6.254397619087818,151356422381925.2,97568602857769.95,78805410000506.52,2.524723758583304e-05,1.627507877433865e-05,1.3145255933119682e-05,1.2148342823769894e-05,7.831163142595468e-06,6.325170230557877e-06
18,18,2.25,0.01,100,1,300000.0,-0.0002329059144058,5.720971928293721e-05,0.0002916820368215,-0.0002341746779457,-3.702071331504949e-05,4.135996855013627e-05,-0.0001936148834271,-0.0002495015832232,-1.7312852218753208e-05,-3.188249727538319e-05,-0.0002277737868161,0.0001040736805223,-4.090184419747102e-06,1.883548573819905e-05,-5.815031900273328e-06,-9.942180161407836e-05,1.7636616739245217e-05,6.937882370922508e-06,-0.0001750646773143,0.0001051224289454,-4.415792373401719e-05,5.287787623116113e-06,2.8211008201886373e-05,0.0001124294973379,-8.861420629115403e-06,1.6370407082369998e-05,,769.5,0.2565,100.0,0.0039674697971803,0.0032069481738829,0.0394560685142102,-7.15813738688358e-05,0.0001372274977048,6207299999999.999,4001400000000.0,3231900000000.0,25.792736797674195,6.62152454007708,160240893869865.3,103295782825202.42,83431209204971.2,2.568449143614294e-05,1.6556944892720242e-05,1.3372917028735584e-05,1.2358738501971087e-05,7.966790108708638e-06,6.4347150878031285e-06
19,19,2.25,0.01,100,1,300000.0,0.0002467292353878,0.0002895542545386,-0.0001988535714073,-0.0002679903365449,-4.420875423645002e-05,-4.758255971579057e-05,0.000191034009859,-6.86542445908116e-06,-2.0293388537566894e-05,-4.08284659037797e-05,-4.893165935823142e-05,6.564908227867837e-05,-2.659435614702721e-05,3.937721762690263e-05,-0.0001013958946411,-0.0002375796510818,-2.904408139058136e-05,-4.535298954445751e-05,0.0001525087464551,0.000277913055283,2.634148452872161e-05,-2.9967866339695183e-05,4.959837252978012e-06,-0.0001354219966831,-1.1674323663537016e-05,4.528799042114949e-05,,772.6,0.2575333333333333,100.0,0.0038750393269523,0.0029289429154065,0.0430718686421729,6.765299127350205e-05,-0.0003964325768773,6232306666666.667,4017520000000.0,3244920000000.0,26.32038448982377,6.785811625348556,164216641333435.06,105858661355437.48,85501226479391.83,2.5787963721330788e-05,1.6623646035238028e-05,1.3426791028461485e-05,1.2408526792232442e-05,7.998885039620914e-06,6.460637916616892e-06
20,20,2.25,0.01,100,1,300000.0,0.0001823333599955,0.0001937511405455,-2.9006284223439963e-05,-0.0002295984310489,4.183378834932699e-05,-4.258709283330583e-05,6.214173336920492e-05,0.0001066098942996,2.558149389865821e-05,-1.6447303710203668e-05,9.618567321834776e-05,0.000155475525098,-2.7102810789180863e-05,4.755535080765114e-05,-0.0001883355214557,4.941420287476404e-05,-3.259219861346666e-05,1.868944171978684e-05,-0.0001036922774471,-0.0002966118270204,-3.324426498681209e-05,-4.639581396172185e-05,0.0001003950489291,-9.243632240470712e-05,3.444055261451145e-05,-3.874255700917665e-06,,765.8,0.2552666666666666,100.0,0.0041047327717407,0.0032037729585196,0.0424659545068813,0.0001306925980975,-0.0001479025665437,6177453333333.334,3982160000000.0,3216360000000.0,24.815745640656623,6.333570076543147,153272395852344.16,98803693194073.1,79802982964443.66,2.5560992257047777e-05,1.6477333851650635e-05,1.330861580325628e-05,1.2299313768433345e-05,7.928483255684306e-06,6.40377493728348e-06
21,21,2.25,0.01,100,1,300000.0,-0.0002403029155993,4.76227517866788e-05,-5.310104337830681e-05,0.0002337330011654,2.5980406086570104e-05,-3.707949759461036e-06,-0.0001902811472495,-3.981454791388196e-05,3.3462831851454384e-05,-3.463031520772063e-05,0.0001637683748035,-5.8531252584314886e-05,1.7027789661114917e-05,-3.9611436711545735e-05,0.0002447816821682,-0.0001870159148463,1.577589576749292e-05,7.0979867084923135e-06,-1.7506795771331945e-05,0.0001539214720077,-4.428751593976823e-05,-2.977285279685219e-06,0.0002267041255227,6.749882538445423e-05,1.553299535587413e-05,2.1198371093795263e-05,,771.7,0.2572333333333333,100.0,0.0038594082303944,0.002822840832718,0.0409914274132334,-3.501584990638652e-05,0.0004419534099121,6225046666666.666,4012840000000.0,3241140000000.0,26.63910827914472,6.852000690075518,165818416699827.53,106891210765178.08,86335208694951.53,2.5757923380469798e-05,1.6604281187410282e-05,1.341115018983138e-05,1.2394072127317857e-05,7.989567156452835e-06,6.453111934058059e-06
22,22,2.25,0.01,100,1,300000.0,0.0001128689488616,0.0002968195819249,0.0002548498156648,-0.0002017235078192,4.8512502177968445e-05,-4.79051253629076e-05,-0.0002556268938872,0.0001387242528892,1.7293808629734968e-05,-2.143525772559288e-05,0.0001475426042526,-0.0002494007968746,2.391150976504608e-05,-1.013543202916278e-05,0.0002785017796408,-0.0002211523054248,4.558065253006614e-05,-2.7672485851854146e-05,0.0001976886114046,0.0001983195715485,-4.1296034478935554e-05,-5.991160896531603e-06,-5.718048904904144e-05,5.419747348112282e-05,4.266320018786554e-05,7.919264936027825e-06,,756.7,0.2522333333333333,100.0,0.0037325993035423,0.0031789802652465,0.0420854203622213,7.770178998560111e-05,0.0004917330800093,6104046666666.666,3934840000000.0,3178140000000.0,27.24948988954976,6.86478784565594,166127865864873.75,107090690392232.66,86496326855264.84,2.52572510327867e-05,1.6281533723614565e-05,1.315046954599638e-05,1.2153161045408089e-05,7.834269103651495e-06,6.327678891410823e-06
23,23,2.25,0.01,100,1,300000.0,-0.0002690666037378,6.901618941176869e-05,-0.0001633377333254,-2.3110735501240493e-05,3.776418908181511e-05,1.0735448913304104e-05,0.0001180121177861,0.0002513987025883,-2.2399261105375975e-05,2.607210560145328e-05,-9.89834637288868e-05,-1.828614957304802e-05,-1.1843119860572676e-05,-3.69942416605217e-05,0.0002588890758746,-0.0002253997871891,-3.1306631709908675e-05,-3.9378231339552354e-05,-7.314911891959517e-05,-4.888517800269698e-05,-3.2193535848743485e-05,4.748131420685531e-05,0.0002541149921796,8.866650991861785e-05,-1.650544840269437e-05,-3.3491212142603846e-05,,762.0,0.2539999999999999,100.0,0.0039975704880901,0.0029648968599024,0.042795774473076,-8.667307551279082e-05,-6.825961861832e-05,6146800000000.0,3962400000000.0,3200400000000.0,25.36962506681958,6.450066268717976,156091603702975.03,100621033792000.44,81270834985846.5,2.54341552623014e-05,1.6395571160822388e-05,1.324257670681808e-05,1.223828296101621e-05,7.889141082307968e-06,6.371998566479512e-06
24,24,2.25,0.01,100,1,300000.0,0.0002701100144726,0.000251955023315,0.0002409066129263,0.0002988277167449,-2.837353998344051e-05,5.374996797367663e-06,-0.0001793782094006,-0.0002514440495494,1.0129778023126878e-05,-3.702340552726799e-06,0.0001445087918307,0.0002911797920746,4.460296740076872e-05,1.265715674204338e-05,-5.518320859114055e-05,-0.0001915232563212,-4.417273515364465e-05,-2.20237803890574e-05,0.0002724456489737,0.0001117352512391,2.881488329892518e-05,-1.5640255887545087e-05,6.957251648003035e-06,-0.0001335930959835,-2.6502087651744e-05,-3.669039306578548e-05,,761.5,0.2538333333333333,100.0,0.003620454046792,0.0029647104254676,0.0453841583181368,5.72651559045254e-07,-0.0003492175952092,6142766666666.666,3959800000000.0,3198300000000.0,27.969576986695984,7.111302620913904,172093523426116.47,110936320886256.9,89602413023515.19,2.541746618404529e-05,1.6384812912029196e-05,1.3233887352023584e-05,1.2230252591619216e-05,7.883964480547923e-06,6.367817465057938e-06
