,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
196,196,0.02,2460,100000.0,17.15,2.43,0.81,1.6548793842607046,,0.246,14045.0,5.380017641900382,2460.0,0.0719457439981852,0.0162811981762049,0.0062331262912141,-1.738930065507911e-05,-4.644690326058818e-05,17189156365871.72,346634536667.6416,5183184151142.564,8367111178802.257,10189659793079.775,11295601164757.014,3.4192432565045854,18.395589041943584,58773906989009.75,1185227801972.425,17722567456015.66,28609188474543.75,34840925533563.93,38622408110760.76,0.0018185774833466,3.667322292708203e-05,0.0005483702509113,0.0008852231992396,0.0010780451040313,0.0011950514325343,0.0009769063888989,1.9700181106967216e-05,0.0002945744168192,0.0004755256275071,0.000579106009666,0.0006419596581374
197,197,0.02,2470,100000.0,17.15,2.43,0.81,1.6527538557416488,,0.247,14073.0,5.434969421518634,2470.0,0.0786297883137194,0.0167865441719077,0.0064785127327148,7.042910017921349e-05,-1.885526304089597e-06,17364727301752.035,350175079828.4456,5123487871812.425,8352323521597.354,10195572296940.203,11314361056802.518,3.1413031282052044,17.072886445516115,54547872193423.984,1100006073684.603,16094428479045.797,26237180006175.68,32027383150220.58,35541837781376.89,0.0018449642222719,3.720533484850809e-05,0.0005443593586283,0.0008874160706591,0.0010832572136934,0.0012021260676844,0.0009882943644852,1.992982970384542e-05,0.0002915976797234,0.0004753633111139,0.0005802697887891,0.0006439444211174
198,198,0.02,2480,100000.0,17.15,2.43,0.81,1.657619925655453,,0.248,14005.0,5.466443344339136,2480.0,0.073618922667265,0.0151403405623558,0.0063473642590666,0.0001437805043165,8.81272673688066e-06,17465286485163.54,352202944675.7705,5039868128072.942,8299861537992.821,10155881198570.787,11282709096051.2,3.3686991199380096,18.41480288326624,58835295212035.63,1186465749768.8438,16977799327642.943,27959736258643.76,34212108055820.39,38008052202384.26,0.0018635775416395,3.758068889134108e-05,0.0005377630114616,0.0008856101830371,0.0010836508254985,0.0012038853927826,0.0009952637553944,2.007037363382249e-05,0.0002871981564172,0.0004729697031064,0.0005787354515836,0.0006429480235264
199,199,0.02,2490,100000.0,17.15,2.43,0.81,1.6555039524215385,,0.249,14110.0,5.420018633765663,2490.0,0.0790488651600753,0.0167667722184946,0.0057801136058145,0.0001841360006992,3.992799558462764e-06,17316959534881.293,349211800573.52167,4894291085274.406,8129399542690.956,9971735457545.629,11092800505847.26,3.149950343952068,17.07278955965677,54547562643103.375,1099999831328.6855,15416773887461.656,25607204885623.16,31410471534294.883,34941770768785.246,0.0018552013967679,3.741177652386887e-05,0.0005243354434882,0.000870919248619,0.0010682924743097,0.0011883944725437,0.0009878696339266,1.992126463658735e-05,0.0002792015268616,0.0004637527121378,0.0005688512834032,0.0006328039719016
200,200,0.02,2500,100000.0,17.15,2.43,0.81,1.660451553044291,,0.25,14155.0,5.572824767233836,2500.0,0.070827719445333,0.0164870362597265,0.0062682237400803,-8.592808152261564e-05,-2.531180252387298e-05,17805175131312.105,359057099752.87604,4946454442938.901,8255798474538.775,10152212640820.145,11315112541716.78,3.52969151001618,19.670352267713167,62846775495343.56,1267360796608.7593,17459458251923.254,29140421783984.047,35834178766181.8,39938856673375.32,0.0019155221859817,3.862819857364705e-05,0.0005321510829025,0.0008881780170284,0.0010921986673467,0.0012173061455836,0.0010169155937696,2.0507002099084817e-05,0.0002825092491255,0.0004715174181585,0.0005798282392381,0.0006462455046956
201,201,0.02,2510,100000.0,17.15,2.43,0.81,1.6654873291803611,,0.251,14021.0,5.489550293039502,2510.0,0.0740127840090281,0.0178831448304979,0.0062268063440676,8.862103800678228e-05,-8.16336681531278e-06,17539113186261.21,353691725380.5352,4788001229111.006,8031175915671.383,9901357537958.164,11056956188289.318,3.391306020448885,18.616744958341805,59480500141902.08,1199476877665.9626,16237577394200.816,27236175234100.445,33578533429094.47,37497522089185.125,0.0018947988821764,3.821029482899084e-05,0.0005172610086059,0.000867630135342,0.0010696710258787,0.0011945135425806,0.0010030489417848,2.0227368801000536e-05,0.000273822257438,0.000459297024767,0.0005662513318211,0.0006323391659683
202,202,0.02,2520,100000.0,17.15,2.43,0.81,1.6633752724132642,,0.252,14193.0,5.600645223789905,2520.0,0.0736937864817264,0.0147713069431533,0.0063838460066255,8.336287286257763e-05,1.5209973801899249e-05,17894061490008.746,360849571768.7836,4798649125353.113,8090401358505.844,10000578933728.072,11189843867529.52,3.4195555966239777,19.15171771971612,61189738114493.0,1233945172681.3096,16409247472835.992,27665577244412.887,34197535662309.68,38264293222559.07,0.001941207936877,3.914617445163952e-05,0.0005205735865848,0.0008776739332443,0.0010848964171916,0.001213911874629,0.0010246021329108,2.0662007957260688e-05,0.0002747674770019,0.0004632510340181,0.0005726265393444,0.0006407230633476
203,203,0.02,2530,100000.0,17.15,2.43,0.81,1.6684956345265751,,0.253,14031.0,5.588485527537638,2530.0,0.0818937730496145,0.0156771177016623,0.0063874099724124,0.0001064948491819,4.686642593419434e-06,17855211260482.754,360066122539.25,4702168505108.989,7969754673034.346,9877928450722.518,11074868846700.031,3.089367977303017,17.26488823039614,55161317896115.66,1112376748684.423,14526728803566.512,24621504873833.383,30516555837752.55,34214345167825.87,0.0019446798148743,3.921618794126984e-05,0.0005121312789091,0.0008680166712142,0.0010758432253001,0.0012062066129805,0.0010234500123513,2.063877442747949e-05,0.0002695254816325,0.0004568215631593,0.0005661969409049,0.0006348048473125
204,204,0.02,2540,100000.0,17.15,2.43,0.81,1.6663921477695516,,0.254,14168.0,5.582175226365716,2540.0,0.0656908653468235,0.0165333827206018,0.0063211049568278,2.576015850697732e-05,-1.5968903076843978e-06,17835049848238.465,359659549834.7431,4610894019692.905,7857790511135.503,9765950667878.703,10971785446821.68,3.866595433915714,21.584013241583097,68960922306858.01,1390657973155.199,17828461762813.863,30382896911022.77,37760980260265.92,42423455510583.59,0.001950524661847,3.933405444845269e-05,0.0005042689857949,0.0008593648075007,0.0010680501476681,0.0011999258920285,0.0010233384695144,2.0636525067547787e-05,0.0002645636131861,0.0004508638542563,0.0005603501585282,0.000629538477466
205,205,0.02,2550,100000.0,17.15,2.43,0.81,1.6715985960079354,,0.255,14091.0,5.667798425979233,2550.0,0.0743604660965502,0.0149544417757674,0.0063126653483338,8.740172416538444e-05,3.377916319799137e-06,18108615971003.65,365176252585.842,4594335479300.784,7873774273957.33,9813376944012.42,11048110717351.354,3.4292415497894533,19.43624985819925,62098818296946.59,1252277578363.7776,15755086119290.092,27001073893917.76,33652439960153.24,37886640318615.42,0.0019886100746347,4.0102080472211126e-05,0.0005045300996508,0.0008646639186375,0.0010776627152676,0.0012132558508825,0.0010400675418415,2.0973881602770777e-05,0.0002638754511114,0.0004522298704242,0.0005636308623291,0.000634547740931
206,206,0.02,2560,100000.0,17.15,2.43,0.81,1.676898522415793,,0.256,14048.0,5.555916380669932,2560.0,0.0752596441257082,0.0163937482956098,0.0059608211107776,0.000111588777246,1.1853788773175146e-05,17751152836240.434,357967692406.5637,4418082941289.652,7615865709414.445,9519311667379.309,10739869584730.316,3.4015574080100093,18.898768522951965,60381565430831.53,1217647655933.795,15028362758146.469,25905804422268.11,32380485121330.2,36532282947000.78,0.0019570723527065,3.946609442406292e-05,0.0004870955737989,0.0008396525205614,0.0010495082687243,0.00118407531217,0.001020715019708,2.058362088256293e-05,0.0002540456756861,0.0004379224599885,0.0005473731472999,0.0006175568593189
207,207,0.02,2570,100000.0,17.15,2.43,0.81,1.67479739021763,,0.257,14167.0,5.725624302298796,2570.0,0.0766431730417025,0.0148697339939648,0.0060365140012426,5.9599607937515314e-05,-4.145662695604661e-05,18293369645844.65,368901973797.1114,4464861156095.2,7742884705363.781,9706668295521.504,10975017912252.18,3.353201463360122,19.1991717891186,61341353866233.92,1237002638372.9111,14971578962318.191,25963452324654.54,32548414332894.008,36801446123767.56,0.0020250316200209,4.0836553138637575e-05,0.0004942492933306,0.0008571185441551,0.0010745046212932,0.0012149078454583,0.0010533407984018,2.124154855744293e-05,0.0002570887980707,0.0004458389304637,0.0005589145100202,0.0006319466754334
208,208,0.02,2580,100000.0,17.15,2.43,0.81,1.680186770372758,,0.258,14319.0,5.765807921749257,2580.0,0.076261933079877,0.0148797145309982,0.0069370037340286,6.97474930112414e-05,2.3791121773235904e-05,18421756309988.88,371491004398.3046,4407403572688.756,7690873688635.056,9670650965807.584,10958485097505.371,3.383077107811702,19.506172788109275,62322222058009.14,1256782712737.8806,14910586131650.838,26018818715092.6,32716557900060.76,37073400069666.11,0.0020475592554875,4.129084282662286e-05,0.0004898783713165,0.0008548326955889,0.0010748829024999,0.0012180243408904,0.0010620665261852,2.141751057343269e-05,0.0002540993227341,0.0004434006923318,0.0005575404703207,0.0006317877624648
209,209,0.02,2590,100000.0,17.15,2.43,0.81,1.6780932551811467,,0.259,14360.0,5.81740393137281,2590.0,0.0751649755111429,0.0162440478958847,0.0064199361492846,1.797857708964231e-06,-6.90802466298899e-06,18586605560736.125,374815335298.3501,4357256262164.153,7652392482120.933,9652117264536.682,10962153408427.535,3.445753800074132,20.045341703094056,64044866741385.49,1291521365930.3496,15014032323248.938,26368260474926.92,33258819743038.406,37772881764084.79,0.0020741978861349,4.182803436734798e-05,0.0004862540230272,0.0008539792948434,0.0010771413403812,0.0012233366309381,0.0010726280181171,2.163049239664765e-05,0.0002514560893672,0.0004416175161801,0.0005570210966312,0.0006326229308711
210,210,0.02,2600,100000.0,17.15,2.43,0.81,1.6835737534763071,,0.26,14372.0,5.862117101939286,2600.0,0.0763278853082738,0.0166845498818107,0.0065816495936272,0.0001189940482312,-8.296420872221141e-06,18729464140696.02,377696204877.9482,4300470528260.612,7603080922996.384,9620424182876.398,10951289147464.871,3.4063566539267973,19.96846159628896,63799234800143.234,1286567980648.8977,14648936398956.623,25898805292392.625,32770595928939.29,37303996656543.29,0.0020982884472188,4.2313841832334974e-05,0.0004817878162059,0.0008517839455603,0.0010777897738362,0.0012268884644889,0.0010818962979196,2.181739545382304e-05,0.0002484141088547,0.0004391874237074,0.0005557180509641,0.0006325946699321
211,211,0.02,2610,100000.0,17.15,2.43,0.81,1.6814874915512652,,0.261,14514.0,5.886818115429681,2610.0,0.0767039714455677,0.0153811680718079,0.0064106818873685,5.108597561131463e-05,8.305655588254918e-06,18808383878797.832,379287691177.1344,4227934830819.028,7526533519144.065,9556943448573.969,10901912924479.566,3.4026921302923183,20.03102967383483,63999139807902.29,1290599241885.178,14386360576216.691,25610476373972.86,32519336262111.363,37095853313258.734,0.0021155488865397,4.266191385281868e-05,0.0004755540338468,0.0008465772343087,0.0010749557857623,0.0012262366557998,0.0010874475383644,2.1929341125765896e-05,0.0002444472291594,0.0004351628720762,0.0005525554292389,0.0006303177588029
212,212,0.02,2620,100000.0,17.15,2.43,0.81,1.6870608307458617,,0.262,14050.0,5.786448287574841,2620.0,0.0775827599100011,0.0141514271390836,0.0063441326444707,5.232789334668226e-05,-2.5982762111225327e-05,18487702278801.617,372820863168.447,4066738079131.821,7291473754434.819,9303405182908.232,10622143404064.584,3.3770389233887723,19.541061095316547,62433690199536.37,1259030566371.245,13733532784455.45,24623590677594.05,31417961422737.94,35871391725343.414,0.002087834311561,4.210302494331013e-05,0.0004592607112393,0.0008234332669782,0.001050642652197,0.0011995690501115,0.001069958288942,2.157665494727367e-05,0.0002353586211582,0.0004219871493228,0.0005384257784296,0.0006147465060891
213,213,0.02,2630,100000.0,17.15,2.43,0.81,1.684981463897114,,0.263,14300.0,5.805270589701687,2630.0,0.0755168295390831,0.015930624097341,0.0062831717534938,0.0001135981444998,-8.148684916786736e-06,18547839534096.89,374033584094.4797,3990565838456.521,7208111550700.849,9242779782703.62,10562497273702.28,3.482667394873702,20.21782660117329,64595955990748.67,1302634567913.5952,13897813532689.36,25103455076238.36,32189527787219.74,36785664863565.3,0.002102933047571,4.240750430516505e-05,0.0004524458368734,0.0008172475270061,0.0010479359076154,0.001197563982636,0.0010747137355778,2.167255273342139e-05,0.000231224553751,0.0004176581578072,0.0005355525299392,0.000612020655084
214,214,0.02,2640,100000.0,17.15,2.43,0.81,1.690649426807136,,0.264,14304.0,5.936984016143044,2640.0,0.0834476206864565,0.016574701807793,0.0064441790721706,3.659180417349894e-05,-3.825415645114228e-05,18968663931577.023,382519880160.0963,3989677164481.012,7262143879308.819,9359535597100.348,10705810160460.738,3.163661202419964,18.782605991259206,60010426142073.16,1210163304016.8306,12621986855449.469,22974962837360.92,29610399641214.938,33869556245123.08,0.0021588230011769,4.35345746371924e-05,0.0004540650232942,0.0008265043495451,0.0010652084300844,0.0012184278926552,0.0011004620253859,2.219178976388561e-05,0.0002314600663967,0.0004213113580848,0.0005429909843418,0.0006210947473725
215,215,0.02,2650,100000.0,17.15,2.43,0.81,1.6885766020884576,,0.265,14264.0,5.798013798573989,2650.0,0.0858909316229983,0.0157264529040798,0.006289295021713,0.0001166105355339,-1.9523113003732144e-05,18524654086443.89,373566029042.1221,3806999745714.209,6995692394367.873,9049677717229.35,10361133082429.385,3.0853082507378824,17.888659810632422,57154268094970.57,1152566351599.0466,11745767726009.068,21583867463967.45,27921045327486.48,31967289386212.605,0.0021166694611964,4.2684511231575695e-05,0.0004349965220906,0.0007993438572177,0.0010340369309107,0.0011838868286895,0.001075551522141,2.168944744023376e-05,0.0002210364820949,0.0004061737168252,0.0005254292251953,0.0006015730391461
216,216,0.02,2660,100000.0,17.15,2.43,0.81,1.6943410333662732,,0.266,14458.0,6.041650129402408,2660.0,0.0787428525327413,0.0168822685942509,0.0064239631867806,0.0001296927172941,-1.8924541807279808e-05,19303072163440.69,389263517837.3971,3873931514411.003,7200020645115.841,9335362569694.111,10698481001049.732,3.378084377745864,20.40920391794055,65207406517820.06,1314965008432.9097,13086467529289.188,24322277260713.52,31535642457277.164,36140371535257.04,0.0022142654280489,4.465262019693164e-05,0.000444380694967,0.0008259181057155,0.001070864286335,0.0012272283091874,0.0011211569987652,2.260912220045171e-05,0.0002250048797074,0.0004181900927052,0.0005422145756076,0.0006213869351429
217,217,0.02,2670,100000.0,17.15,2.43,0.81,1.7002108839550167,,0.267,14326.0,5.8742428528304975,2670.0,0.0791875380209603,0.0162071126792006,0.0068844750878648,7.330284104863837e-06,2.621096152051996e-05,18768205914793.44,378477467007.86896,3676126470111.984,6913364609900.108,8984722673407.338,10306720953496.717,3.3717426589184667,19.806435215735505,63281560514274.93,1276128620949.8384,12394952438855.938,23310086371857.42,30294172716479.49,34751610712473.69,0.0021613254399635,4.358503852796631e-05,0.0004233385810262,0.0007961352765925,0.0010346705366092,0.0011869103685525,0.0010905534006666,2.199197358527519e-05,0.000213606577073,0.0004017109210972,0.0005220701387237,0.0005988867362489
218,218,0.02,2680,100000.0,17.15,2.43,0.81,1.6981372107867072,,0.268,14538.0,6.114033021263055,2680.0,0.0784480142042411,0.0173579066034531,0.0062478412798841,6.766561747121737e-06,-1.927115307345238e-05,19534335502935.46,393927147559.9786,3732032650373.199,7104863153798.227,9255762766978.85,10628239400591.123,3.4162751309708863,20.887218960475767,66734664578720.08,1345763517623.4536,12749650331441.326,24272167301272.26,31620232158996.12,36308989950244.375,0.0022579773484618,4.553410972187629e-05,0.000431386324198,0.0008212524077303,0.0010698752802435,0.0012285201007711,0.0011357567998264,2.2903540097909143e-05,0.00021698621175,0.0004130878492155,0.0005381445147492,0.0006179424515152
219,219,0.02,2690,100000.0,17.15,2.43,0.81,1.7041076151063972,,0.269,14511.0,6.015185879634194,2690.0,0.0780923351821911,0.0162009935061225,0.0064165339122059,9.836245901031788e-05,2.3235619050112648e-05,19218518885431.25,387558426224.8311,3579062617489.0747,6900754318974.177,9011948277854.783,10358805674345.623,3.444640237385872,20.72015131634327,66200883455716.75,1334999349311.997,12328583104326.465,23770615995452.785,31042919655138.902,35682358837112.02,0.0022301752695698,4.497345621858599e-05,0.000415325290432,0.0008007844785177,0.0010457738340673,0.0012020672547621,0.0011181553602536,2.2548591505834468e-05,0.0002082339473861,0.0004014937611765,0.0005243254349246,0.0006026871352388
220,220,0.02,2700,100000.0,17.15,2.43,0.81,1.702039589771001,,0.27,14456.0,6.118763003605272,2700.0,0.08583509536993,0.0164834513172138,0.0062835291553663,-1.8678168464654017e-05,1.834259694760401e-05,19549447796518.844,394231900322.2877,3546463090601.4785,6928800904898.36,9071331662575.283,10442100596141.518,3.145566493942372,19.24697588851493,61494087963805.21,1240082656497.017,11155635469799.32,21795003969645.87,28534476933235.363,32846321761598.426,0.0022773489122451,4.59247544337882e-05,0.0004131336059086,0.0008071479751332,0.0010567350806736,0.0012164183194172,0.0011381508337856,2.295181790948608e-05,0.000206471812686,0.0004033884030447,0.0005281245691832,0.0006079294731837
221,221,0.02,2710,100000.0,17.15,2.43,0.81,1.7081125894856282,,0.271,14445.0,6.042104661683522,2710.0,0.0798903022077865,0.0159153706429984,0.0063911114522106,9.819190573243488e-05,7.846194699760541e-06,19304524394078.85,389292803352.26935,3408983714588.0938,6752352018642.997,8863086705756.367,10224260616427.86,3.392151393984672,20.49573375073105,65483869333585.69,1320540125559.6013,11563788859511.049,22905000312715.06,30064931923938.48,34682239902478.348,0.0022574815892926,4.5524112299883246e-05,0.0003986484109518,0.0007896237200842,0.0010364541831803,0.0011956306011245,0.0011245528703792,2.2677602954158668e-05,0.0001985846604173,0.0003933470045346,0.0005163043332181,0.0005955972490695
222,222,0.02,2720,100000.0,17.15,2.43,0.81,1.7060498731520604,,0.272,14479.0,6.168808471302215,2720.0,0.0811481358268793,0.0163092679344529,0.0065637050099955,0.0001478063032264,1.494942222344678e-05,19709343065810.58,397456329806.0017,3385471520239.4023,6802427949851.532,8952367594558.945,10349822967679.35,3.3518946212181926,20.67719593428312,66063641010034.56,1332231734045.861,11347743778977.828,22801021656331.645,30007392787370.176,34691515935924.92,0.0023133261807554,4.6650267864186326e-05,0.0003973597636319,0.0007984149759101,0.0010507578191261,0.001214780033884,0.0011488710881594,2.3168001317719302e-05,0.0001973414505193,0.0003965181779411,0.000521839630353,0.0006032982598878
223,223,0.02,2730,100000.0,17.15,2.43,0.81,1.7122275800092472,,0.273,14565.0,6.133632538450796,2730.0,0.0814310562300306,0.0162385963007089,0.0064885526397634,0.0001838127232197,1.3569117866529826e-05,19596955960350.293,395189944452.3848,3293072080831.6733,6672638986220.036,8805290576022.01,10202470672192.637,3.3525292761623464,20.563182654378263,65699368580738.54,1324885858421.5916,11040120559501.04,22370217550564.91,29519994441230.2,34204081617713.547,0.0023089343180737,4.656170206994959e-05,0.0003879932758284,0.0007861774644272,0.0010374487564661,0.001202066010243,0.0011429462242126,2.3048521197502905e-05,0.0001920606602607,0.0003891659271095,0.0005135477998379,0.0005950350327885
224,224,0.02,2740,100000.0,17.15,2.43,0.81,1.7101698377971126,,0.274,14542.0,6.232612959977117,2740.0,0.088259290499991,0.0161679033930825,0.0063071265203632,0.0001587082310623,2.864969785596699e-05,19913198407126.89,401567253011.3257,3281783229754.741,6687849043488.444,8849806160964.674,10277350483901.889,3.1044890395989286,19.3490786223112,61820306198284.28,1246661135635.5105,10188260067113.166,20762354054002.05,27474126229289.902,31905921933390.16,0.0023551381334227,4.749344285960253e-05,0.0003881371878088,0.0007909733027747,0.0010466684224684,0.0012155043876088,0.0011616342173281,2.3425381102490064e-05,0.0001914424602012,0.0003901349311349,0.0005162524594551,0.0005995280989769
225,225,0.02,2750,100000.0,17.15,2.43,0.81,1.7164544359148088,,0.275,14517.0,6.143433220890297,2750.0,0.0797249944557734,0.0155601398038551,0.0068970891556188,3.1994855934715146e-05,4.103356935953839e-06,19628269140744.5,395821402421.96185,3171317304189.7646,6501010134691.203,8626996100501.789,10041819935304.14,3.4493574051303737,21.19089687340189,67704915510519.05,1365329485553.2837,10939006827225.06,22424307448924.71,29757592883296.707,34637825954827.15,0.0023299118964917,4.6984733486999656e-05,0.0003764412369526,0.0007716819421733,0.0010240404134169,0.0011919826227125,0.0011437585449003,2.3064902362419983e-05,0.0001847957779286,0.000378820253519,0.0005027035464012,0.0005851467225662
226,226,0.02,2760,100000.0,17.15,2.43,0.81,1.714401336629182,,0.276,14437.0,6.226879857604348,2760.0,0.0815056810470196,0.0164338936070011,0.0065117964793556,9.90519713591087e-05,-1.1237771074704328e-05,19894881145045.89,401197869225.4481,3150022546072.702,6496930332098.669,8646688634081.549,10088540395862.645,3.386267024022277,21.085877924354136,67369379968311.47,1358563114666.137,10666817472692.686,22000340940955.83,29279996588578.58,34162491663026.324,0.0023704986250859,4.780320075564613e-05,0.000375328913001,0.0007741169352677,0.0010302631802221,0.0012020615234221,0.0011567732923055,2.332735625140698e-05,0.0001831557537283,0.0003777592555265,0.0005027553774191,0.0005865907920332
227,227,0.02,2770,100000.0,17.15,2.43,0.81,1.7207950848981397,,0.2769999999999999,14648.0,6.21939058712574,2770.0,0.0804149396790308,0.0145773445303069,0.0062055239575309,3.1629132527796806e-05,-4.3120657373451525e-05,19870952925866.74,400715335528.5114,3081940373862.593,6396843946863.475,8538917740962.143,9986836233716.469,3.444633560699309,21.423521543510702,68448151331516.69,1380317493048.3943,10616155243881.262,22034783341922.152,29413442622568.92,34400991255867.64,0.0023765787346605,4.792581154121513e-05,0.0003686020484945,0.0007650666452572,0.0010212600470594,0.0011944320289085,0.0011559398571209,2.3310549293992045e-05,0.0001792836875367,0.0003721193898223,0.0004967288378307,0.0005809576466796
228,228,0.02,2780,100000.0,17.15,2.43,0.81,1.7187463007699086,,0.278,14736.0,6.397738512067168,2780.0,0.0807858426660459,0.0167759990934989,0.0065279131836004,0.000125371454648,-4.487314961336993e-05,20440774546054.6,412206292332.4876,3104181206823.1426,6485362216439.295,8683617211914.521,10181080965919.75,3.441197007119202,22.0158786200568,70340732191081.46,1418483059490.2593,10682099078475.47,22317409049294.85,29882037560609.043,35035105349161.32,0.0024539196833024,4.94854601549859e-05,0.000372657667487,0.0007785692249777,0.0010424702425326,0.001222241110447,0.0011899114321505,2.399561614192752e-05,0.0001807025803813,0.0003775300503212,0.0005054962750846,0.0005926675922041
229,229,0.02,2790,100000.0,17.15,2.43,0.81,1.725251535377289,,0.279,14542.0,6.182619071690168,2790.0,0.0806291805752152,0.0146530599780163,0.0061969084177398,0.0001691301783217,-1.7706404759416955e-05,19753467934050.09,398346146788.9975,2935891896580.8667,6175569725284.082,8294841171662.015,9749708535106.34,3.460285693214179,21.393628320362616,68352642483558.56,1378391472680.9634,10159024726562.213,21369235567847.13,28702520233786.008,33736776957036.64,0.0023799386124519,4.799356644766134e-05,0.0003537223190371,0.0007440453945688,0.0009993795952439,0.0011746650198497,0.0011506718122695,2.3204314511589017e-05,0.0001710205043764,0.000359737036115,0.0004831880637542,0.0005679364669862
230,230,0.02,2800,100000.0,17.15,2.43,0.81,1.7232067418091286,,0.28,14610.0,6.384739559075704,2800.0,0.0898552045969154,0.0149204638956716,0.0063340086624504,5.859509298147552e-05,-1.5086140804705997e-05,20399242891246.875,411368769791.2476,2965868420935.7954,6282734285516.349,8466053888896.807,9976491664988.986,3.116124449953252,19.895643046619547,63566579533949.45,1281876281493.6975,9242015101822.275,19577781919657.07,26381277517813.152,31087989602027.008,0.0024668265666001,4.9745738868872815e-05,0.000358654635018,0.0007597544638802,0.0010237775371732,0.0012064307882338,0.0011890442347427,2.3978128339429216e-05,0.0001728764526075,0.0003662120707342,0.0004934748128291,0.000581516184716
231,231,0.02,2810,100000.0,17.15,2.43,0.81,1.7211740830578872,,0.281,14667.0,6.271111057791021,2810.0,0.0825171980550294,0.0166154569441576,0.0067017375154601,2.763868196839329e-05,1.119813494203916e-05,20036199829642.312,404047685453.47546,2848256986710.445,6077881507618.92,8217203487870.329,9708625935632.623,3.405350722313735,21.355332570358303,68230287562294.78,1375924077508.1853,9699313987029.557,20697318182107.383,27982459832818.168,33061276342580.42,0.0024319388523779,4.90421972640716e-05,0.0003457136027007,0.0007377165482578,0.0009973815688583,0.001178406325392,0.0011685845331273,2.3565540366008702e-05,0.0001661207758627,0.0003544843026309,0.0004792573932747,0.0005662426110122
232,232,0.02,2820,100000.0,17.15,2.43,0.81,1.727784754206512,,0.282,14845.0,6.527365768754266,2820.0,0.0908764936566512,0.015607000203147,0.0062934789615238,2.80593687400965e-05,-3.6201134942864535e-05,20854933631169.88,420558176480.8373,2897167279342.9,6229398824594.243,8450787923816.455,10011341144469.07,3.103112682422032,20.2551514998288,64715209041953.01,1305039411133.9695,8990236527627.086,19330526496463.297,26223747182853.8,31066319673455.48,0.0025406996495443,5.123545490458284e-05,0.0003529539830467,0.0007589106582848,0.0010295364298989,0.0012196543698995,0.0012170459118197,2.45428069166032e-05,0.0001690720121934,0.0003635333732846,0.0004931685267492,0.0005842388198012
233,233,0.02,2830,100000.0,17.15,2.43,0.81,1.725755650598546,,0.283,14876.0,6.433610521157851,2830.0,0.0835537050420498,0.016034371739266,0.0066682400052426,5.509247093316826e-05,1.844978118455614e-05,20555385615099.33,414517525878.2003,2789046013717.0464,6044472866409.055,8228680686975.467,9774888623751.752,3.3870430982991766,21.790916112832665,69621976980500.37,1403988725149.8088,9446619051599.152,20472890105027.43,27870896128927.984,33107969049721.51,0.0025130866972443,5.06786153062444e-05,0.000340986764555,0.0007389929158647,0.0010060325968839,0.0011950708698624,0.0012002163685946,2.4203424296886696e-05,0.0001628506874601,0.0003529330662841,0.0004804676223243,0.0005707497561514
234,234,0.02,2840,100000.0,17.15,2.43,0.81,1.732482517830678,,0.284,14856.0,6.565918538506984,2840.0,0.0897807645933426,0.0153369869078824,0.0064860211825916,3.711238621713373e-05,-5.445329222522967e-05,20978109730529.81,423042131436.00494,2778527295849.299,6071364733403.365,8295108042840.053,9881349480126.85,3.1632610981468416,20.769714686460308,66359238423240.68,1338192717248.6377,8789207305099.229,19205311873835.53,26239592576840.93,31257288407678.78,0.0025742132484802,5.191128625964968e-05,0.0003409516809719,0.000745014099642,0.0010178885178762,0.0012125354033965,0.0012255429989677,2.471415819201543e-05,0.0001623218068076,0.0003546896569223,0.0004846009348873,0.0005772692979148
235,235,0.02,2850,100000.0,17.15,2.43,0.81,1.730456653737963,,0.285,14936.0,6.536221556263915,2850.0,0.0908007136499691,0.0163510881148846,0.0064392202959774,0.0001256715888621,8.896321470330937e-06,20883227872263.21,421128754870.0841,2698391491326.1763,5946931673981.3125,8164647228803.142,9742523860891.703,3.1387418506274805,20.51551214361904,65547061298862.81,1321814447413.3745,8469554303202.569,18665883327947.285,25626719952654.1,30579267372917.617,0.0025718795502486,5.1864225171368656e-05,0.0003323211305051,0.0007323959711876,0.0010055193273374,0.0011998431487173,0.0012206132441938,2.4614745328140143e-05,0.0001577195064134,0.0003475949028559,0.0004772191637521,0.0005694451896621
