Energy1[eV],Photons1,Energy3[eV],Photons3,Energy5[eV],Photons5,Energy7[eV],Photons7,Energy9[eV],Photons9
1507.36,644700000000000.0,4522.07,0.0,7536.78,0.0,10551.5,0.0,13566.2,0.0
1495.18,686300000000000.0,4485.54,0.0,7475.89,0.0,10466.3,0.0,13456.6,0.0
1482.78,728800000000000.0,4448.33,0.0,7413.89,0.0,10379.4,0.0,13345.0,0.0
1470.17,771900000000000.0,4410.5,0.0,7350.83,0.0,10291.2,0.0,13231.5,0.0
1457.36,815700000000000.0,4372.09,0.0,7286.81,0.0,10201.5,0.0,13116.3,0.0
1444.38,860100000000000.0,4333.14,0.0,7221.9,0.0,10110.7,0.0,12999.4,0.0
1431.24,905100000000000.0,4293.71,0.0,7156.18,0.0,10018.7,0.0,12881.1,0.0
1417.95,950600000000000.0,4253.84,0.0,7089.73,0.0,9925.62,0.0,12761.5,0.0
1404.52,996500000000000.0,4213.57,0.0,7022.61,0.0,9831.65,0.0,12640.7,0.0
1390.98,1043000000000000.0,4172.94,0.0,6954.9,0.0,9736.86,0.0,12518.8,0.0
1377.34,1089000000000000.0,4132.01,0.0,6886.68,0.0,9641.35,0.0,12396.0,0.0
1363.6,1136000000000000.0,4090.8,0.0,6818.0,0.0,9545.2,0.0,12272.4,0.0
1349.79,1184000000000000.0,4049.36,0.0,6748.93,0.0,9448.51,0.0,12148.1,0.0
1335.91,1231000000000000.0,4007.73,0.0,6679.55,0.0,9351.37,0.0,12023.2,0.0
1321.98,1279000000000000.0,3965.95,0.0,6609.91,0.0,9253.87,0.0,11897.8,0.0
1308.01,1327000000000000.0,3924.04,0.0,6540.07,0.0,9156.1,0.0,11772.1,0.0
1294.02,1374000000000000.0,3882.06,0.0,6470.09,0.0,9058.13,0.0,11646.2,0.0
1280.01,1422000000000000.0,3840.02,0.0,6400.03,0.0,8960.04,0.0,11520.1,0.0
1265.99,1470000000000000.0,3797.96,0.0,6329.94,0.0,8861.91,0.0,11393.9,0.0
1251.97,1518000000000000.0,3755.92,0.0,6259.87,0.0,8763.81,0.0,11267.8,0.0
1237.97,1566000000000000.0,3713.92,0.0,6189.86,0.0,8665.81,0.0,11141.8,0.0
1224.0,1614000000000000.0,3671.99,0.0,6119.98,0.0,8567.97,0.0,11016.0,0.0
1210.05,1662000000000000.0,3630.15,0.0,6050.25,0.0,8470.36,0.0,10890.5,0.0
1196.15,1709000000000000.0,3588.44,0.0,5980.73,0.0,8373.03,0.0,10765.3,0.0
1182.29,1757000000000000.0,3546.87,0.0,5911.46,0.0,8276.04,0.0,10640.6,0.0
1168.49,1804000000000000.0,3505.48,0.0,5842.46,0.0,8179.45,0.0,10516.4,0.0
1154.76,1851000000000000.0,3464.27,0.0,5773.79,0.0,8083.3,0.0,10392.8,0.0
1141.09,1897000000000000.0,3423.28,0.0,5705.46,0.0,7987.65,0.0,10269.8,0.0
1127.5,1944000000000000.0,3382.51,0.0,5637.52,0.0,7892.53,0.0,10147.5,0.0
1114.0,1990000000000000.0,3341.99,0.0,5569.99,0.0,7797.99,0.0,10026.0,0.0
1100.58,2036000000000000.0,3301.74,0.0,5502.9,0.0,7704.07,0.0,9905.23,0.0
1087.26,2081000000000000.0,3261.77,0.0,5436.28,0.0,7610.8,0.0,9785.31,0.0
1074.03,2127000000000000.0,3222.09,0.0,5370.16,0.0,7518.22,0.0,9666.28,0.0
1060.91,2171000000000000.0,3182.73,0.0,5304.54,0.0,7426.36,0.0,9548.18,0.0
1047.89,2216000000000000.0,3143.68,0.0,5239.46,0.0,7335.25,0.0,9431.03,0.0
1034.99,2260000000000000.0,3104.96,0.0,5174.94,0.0,7244.91,0.0,9314.89,0.0
1022.2,2304000000000000.0,3066.59,0.0,5110.98,0.0,7155.38,0.0,9199.77,0.0
1009.52,2347000000000000.0,3028.57,0.0,5047.62,0.0,7066.66,0.0,9085.71,0.0
996.97,2390000000000000.0,2990.91,0.0,4984.85,0.0,6978.79,0.0,8972.73,0.0
984.541,2432000000000000.0,2953.62,0.0,4922.7,0.0,6891.79,0.0,8860.87,0.0
972.237,2475000000000000.0,2916.71,0.0,4861.18,0.0,6805.66,0.0,8750.13,0.0
960.06,2516000000000000.0,2880.18,0.0,4800.3,0.0,6720.42,0.0,8640.54,0.0
948.013,2558000000000000.0,2844.04,0.0,4740.06,0.0,6636.09,0.0,8532.12,0.0
936.097,2599000000000000.0,2808.29,0.0,4680.48,0.0,6552.68,0.0,8424.87,0.0
924.313,2640000000000000.0,2772.94,0.0,4621.57,0.0,6470.19,0.0,8318.82,0.0
912.664,2679000000000000.0,2737.99,0.0,4563.32,0.0,6388.65,0.0,8213.97,0.0
901.149,2719000000000000.0,2703.45,0.0,4505.75,0.0,6308.04,0.0,8110.34,0.0
889.77,2758000000000000.0,2669.31,0.0,4448.85,0.0,6228.39,0.0,8007.93,0.0
878.527,2796000000000000.0,2635.58,0.0,4392.64,0.0,6149.69,0.0,7906.74,0.0
867.421,2834000000000000.0,2602.26,0.0,4337.1,0.0,6071.95,0.0,7806.79,0.0
856.452,2871000000000000.0,2569.36,0.0,4282.26,0.0,5995.16,0.0,7708.07,0.0
