sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
28	2	1	0.0224759574342523	0.255113593174664	0	-0.000318604095543383	-5.61931811186194e-05	0.999999947666877	9996.83995863948	1000.39860900212	4.81531e+13	4.58293e+13	1.46893e+12	1.31865e+13
33	2	1	-0.199494537884583	0.0693167964106327	0	0.000146540381058081	-1.74040069161728e-05	0.999999989111509	9998.4766216398	999.801665304437	4.61602e+13	4.60367e+13	-6.74467e+11	-1.30384e+12
80	2	1	0.112052294225265	0.0559073333810287	0	-0.000123760389347765	-4.91640793982442e-05	0.99999999113313	9997.83446334917	1000.16558841645	4.46713e+13	4.33115e+13	-7.62896e+11	9.35269e+12
98	2	1	-0.0795450242194309	0.0554288347895268	0	1.03872873150422e-05	-1.53497908777171e-05	0.999999999828244	9999.63455274447	999.979094115955	4.2878e+13	4.17349e+13	-1.17898e+12	8.70972e+12
175	2	1	-0.0797932178971594	0.0949850324378872	0	-0.000266670280570499	2.57356270573088e-05	0.999999964112319	10001.2193767314	1000.30196644439	4.55447e+13	4.00017e+13	-2.30244e+11	-2.1149e+13
178	2	1	0.0606482294160124	0.0994037849323178	0	0.000234751713154003	1.22099812270701e-05	0.999999972371274	10000.6323417459	999.729283878761	4.67222e+13	4.52752e+13	1.27402e+11	-1.05118e+13
309	2	1	0.147373304362201	0.22552274502334	0	-0.000295569340621562	-2.66309177792526e-05	0.999999955964779	9998.93685418714	1000.37456840426	4.51545e+13	4.48546e+13	1.84165e+11	-2.42488e+12
386	2	1	-0.013607349013011	0.0614156468316065	0	0.000158558240216256	3.98823472483404e-06	0.999999987421689	9999.5798986327	999.809697100194	4.8059e+13	4.73309e+13	-2.43569e+12	-5.01535e+12
414	2	1	0.0652230320212341	0.0234872077050385	0	-3.46552491652229e-05	-5.80416603741976e-05	0.99999999771509	9996.77139925671	1000.05025920523	4.78849e+13	4.48967e+13	1.59109e+12	1.58018e+13
441	2	1	-0.0303870419145342	0.285136211792177	0	-0.000306746450597136	-5.05197392957841e-05	0.999999951677184	9997.45889502402	1000.3783967469	4.68688e+13	4.46409e+13	7.6343e+10	1.30258e+13
