,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.01,1200,1,100000.0,100,,10000.0,10.0,,0.009983359877127358,0.01082267089785462,0.01053775660667364
1,1,2.5,0.01,1200,1,100000.0,150,,10000.0,10.0,,0.014981795536889136,0.009075134321986745,0.008736313541306849
2,2,2.5,0.01,1200,1,100000.0,200,,10000.0,10.0,,0.019963442425622587,0.008113366157282753,0.007507288161305814
3,3,2.5,0.01,1200,1,100000.0,250,,10000.0,10.0,,0.02490484439783927,0.007437535116949925,0.006796197906204701
4,4,2.5,0.01,1200,1,100000.0,300,,10000.0,10.0,,0.029953348068187887,0.006835783715698823,0.006141897629733252
5,5,2.5,0.01,1200,1,100000.0,350,,10000.0,10.0,,0.03486505916703038,0.0066452944577228695,0.005786254814107984
6,6,2.5,0.01,1200,1,100000.0,400,,10000.0,10.0,,0.03993072538016464,0.0062736600415685935,0.005536925860546139
7,7,2.5,0.01,1200,1,100000.0,450,,10000.0,10.0,,0.04487214178320129,0.005828806882964136,0.00500208754318872
8,8,2.5,0.01,1200,1,100000.0,500,,10000.0,10.0,,0.04994399800517272,0.005771510799564268,0.004676574385330416
9,9,2.5,0.01,1200,1,100000.0,550,,10000.0,10.0,,0.054927259045441594,0.005429836167795942,0.0045764712392013405
10,10,2.5,0.01,1200,1,100000.0,600,,10000.0,10.0,,0.05992950319203828,0.005479546425730651,0.004336143394719568
11,11,2.5,0.01,1200,1,100000.0,650,,10000.0,10.0,,0.06491706916819681,0.005358361201271654,0.004308459769539042
12,12,2.5,0.01,1200,1,100000.0,700,,10000.0,10.0,,0.06986612627606632,0.005271183891598129,0.004112395580449746
13,13,2.5,0.01,1200,1,100000.0,750,,10000.0,10.0,,0.0749072274905211,0.005218585671332377,0.003895155290771992
14,14,2.5,0.01,1200,1,100000.0,800,,10000.0,10.0,,0.0772415343199371,0.005029602783960381,0.0037629636569449206
15,15,2.5,0.01,1200,1,100000.0,850,,10000.0,10.0,,0.08473580926190152,0.005031781875856526,0.003692263559246544
16,16,2.5,0.01,1200,1,100000.0,900,,10000.0,10.0,,0.08990427344136492,0.004875552452855214,0.003757959056794233
17,17,2.5,0.01,1200,1,100000.0,950,,10000.0,10.0,,0.09464687801105356,0.004844039000564184,0.003545296023886969
18,18,2.5,0.01,1200,1,100000.0,1000,,10000.0,10.0,,0.09993230506074155,0.004905072211542077,0.003505378958007089
19,19,2.5,0.01,1200,1,100000.0,1050,,10000.0,10.0,,0.10482648655420916,0.004744114013196627,0.0034745080822229006
20,20,2.5,0.01,1200,1,100000.0,1100,,10000.0,10.0,,0.10965470593997224,0.0045535499402068495,0.00335986119808748
21,21,2.5,0.01,1200,1,100000.0,1150,,10000.0,10.0,,0.11456077010945365,0.004572431865565933,0.0032670175852364753
22,22,2.5,0.01,1200,1,100000.0,1200,,10000.0,10.0,,0.11984185984065333,0.00467596025484483,0.0032748388117926205
23,23,2.5,0.01,1200,1,100000.0,1250,,10000.0,10.0,,0.12062962846434352,0.004719043815482986,0.0030908855989481127
24,24,2.5,0.01,1200,1,100000.0,1300,,10000.0,10.0,,0.12927759574185757,0.00448857248492062,0.003075148959512588
25,25,2.5,0.01,1200,1,100000.0,1350,,10000.0,10.0,,0.13490309913883947,0.004392254468029275,0.0030879805457393788
26,26,2.5,0.01,1200,1,100000.0,1400,,10000.0,10.0,,0.13963839640508696,0.004402430717287601,0.0030410300762423728
27,27,2.5,0.01,1200,1,100000.0,1450,,10000.0,10.0,,0.14474766350534082,0.004390792100999678,0.002928112081579104
28,28,2.5,0.01,1200,1,100000.0,1500,,10000.0,10.0,,0.1496112847543145,0.0043095130347898455,0.002862380208694743
29,29,2.5,0.01,1200,1,100000.0,1550,,10000.0,10.0,,0.1495997537079893,0.004352159276670264,0.002867450083607857
30,30,2.5,0.01,1200,1,100000.0,1600,,10000.0,10.0,,0.15474065897420353,0.004213150510258479,0.0028550794297500506
31,31,2.5,0.01,1200,1,100000.0,1650,,10000.0,10.0,,0.16475205155466027,0.004408397276300947,0.00278325314697098
32,32,2.5,0.01,1200,1,100000.0,1700,,10000.0,10.0,,0.16927458041003773,0.00432941191145137,0.0027125358579702737
33,33,2.5,0.01,1200,1,100000.0,1750,,10000.0,10.0,,0.1742820160225619,0.0041314799267482445,0.0026636963097910926
34,34,2.5,0.01,1200,1,100000.0,1800,,10000.0,10.0,,0.17977978756790208,0.00422034074394168,0.0027326751770899806
35,35,2.5,0.01,1200,1,100000.0,1850,,10000.0,10.0,,0.18478763533974188,0.0043098909126236574,0.0026755074810147395
36,36,2.5,0.01,1200,1,100000.0,1900,,10000.0,10.0,,0.18944535024004155,0.004086314832660923,0.0026161891695583375
37,37,2.5,0.01,1200,1,100000.0,1950,,10000.0,10.0,,0.19407582788385752,0.004195269762532637,0.0025895803734936216
38,38,2.5,0.01,1200,1,100000.0,2000,,10000.0,10.0,,0.1997485983376669,0.004252352000526249,0.002586451521611428
