sep=	
Dipole_RN	Dipole_RS	Dipole_RO	Dipole_OX	Dipole_OY	Dipole_OZ	Dipole_DX	Dipole_DY	Dipole_DZ	Dipole_EN	Dipole_PL	Dipole_S0	Dipole_S1	Dipole_S2	Dipole_S3
38	2	0	0.00347168577317493	-0.0019940128289339	1.83815520848644	-0.000422564040547477	3.27290755128346e-05	0.999999910184216	2499.60409812028	0	5.49663e+13	5.3529e+13	0	1.23629e+13
39	2	0	-0.0352503221295623	-0.000148712186411853	-2.90664004130499	0.000668198360287484	-0.000233694460387766	0.999999749448894	2498.86168090619	0	3.22992e+13	1.8395e+13	0	-2.65418e+13
40	2	0	0.0015351627065217	0.00566366208440717	-1.78849406683783	0.000411147878780612	0.000114859036779204	0.999999908882408	2500.13650154965	0	4.84237e+13	3.85917e+13	0	2.91989e+13
41	2	0	0.0273695728459718	-0.00162664316337575	3.36946030110911	-0.000774583442964619	0.000259432680265426	0.999999666357532	2501.13702338953	0	2.55248e+13	1.28168e+13	0	2.20687e+13
42	2	0	-0.012149895584191	-0.00362269837367714	-2.18499045549216	0.000502297974389274	0.000293525934751657	0.999999830769621	2499.24166616174	0	1.72261e+13	7.31356e+12	0	1.55962e+13
43	2	0	-0.0138879687990003	0.00201687077642607	1.30844687816998	-0.000300793331847543	6.59982369135853e-05	0.999999952583801	2498.77197708928	0	5.42151e+13	5.13024e+13	0	1.74174e+13
44	2	0	0.00807457489181296	0.0003958044903142	1.27921499623269	-0.000294071851279959	0.000144458741032824	0.999999946326708	2499.67785355961	0	4.54314e+13	3.36804e+13	0	3.04738e+13
45	2	0	-0.00525844897582439	-0.00106730351707272	0.403396125710048	-9.27348532400369e-05	-1.06385857530393e-05	0.999999995643534	2501.04309027148	0	5.55536e+13	5.54437e+13	0	-3.25192e+12
46	2	0	0.00989121342066512	0.00136090682489705	3.41915582571326	-0.000786010788012385	0.000198054736960582	0.999999671480627	2499.16201807373	0	3.67104e+13	2.27129e+13	0	2.88357e+13
47	2	0	-0.032524037536975	0.000726952043936614	2.64568872986658	-0.000608208724919901	0.000227598232430883	0.999999789140574	2500.15972617644	0	3.16771e+13	1.78178e+13	0	2.61877e+13
48	2	0	0.00791605352879751	-0.00223609385677067	1.94552040817266	-0.000447245205821787	0.000169207693733777	0.999999885670235	2499.27920411356	0	4.41106e+13	3.17388e+13	0	3.06244e+13
49	2	0	-0.0147422101395823	0.000901987874176475	-3.15558833711159	0.000725424858147462	-0.000207959892150608	0.999999715255689	2500.68737728569	0	3.55139e+13	2.14921e+13	0	-2.82646e+13
50	2	0	0.0098822763371252	-0.00352829400524026	-3.66283720865294	0.00084202932429199	0.00012434274164902	0.999999637762684	2500.06819665776	0	4.91116e+13	3.97955e+13	0	2.87654e+13
51	2	0	-0.0150015489478381	0.00212931206665164	-1.12373204734204	0.000258330087888239	-7.16423236293649e-05	0.999999964066471	2499.30426132037	0	5.39309e+13	5.05036e+13	0	-1.88816e+13
52	2	0	-0.0270557293561311	0.000300495656836145	-3.2639202412743	0.000750330947226663	-4.14312401516042e-05	0.999999717643421	2499.68344393525	0	5.50974e+13	5.39395e+13	0	-1.11143e+13
53	2	0	0.0288580595863844	0.00227500878433153	2.54547723064196	-0.000585163192906653	0.000122238788766326	0.999999821320842	2499.31033781497	0	4.89514e+13	3.94949e+13	0	2.89081e+13
54	2	0	-0.00466261872631578	0.00176754017152697	0.49378885741821	-0.000113514799712206	-0.000138922927321077	0.999999983907405	2498.83417401866	0	4.82534e+13	3.82656e+13	0	-2.93644e+13
55	2	0	-0.00573700213035622	0.000958845153305905	-2.80556713966854	0.000644958666612228	0.000200720373790736	0.999999771869799	2501.11278957828	0	3.78699e+13	2.39835e+13	0	2.92982e+13
56	2	0	-0.00721741894720465	0.00152291324230664	-1.56150213808914	0.00035896657810172	-0.00013175614204565	0.999999926891655	2500.08359783356	0	4.7115e+13	3.63499e+13	0	-2.99422e+13
57	2	0	0.00195796232303111	-0.00387835303204554	-2.22379819752029	0.000511217653580809	0.000318666117934442	0.999999818554192	2501.13681390235	0	1.30248e+13	5.03722e+12	0	1.20105e+13
58	2	0	-0.0289168626477216	-0.000706621494820335	-1.32802254933691	0.000305294550540273	-0.000176810524494029	0.999999937766636	2500.81737624308	0	3.97482e+13	2.61386e+13	0	-2.99304e+13
59	2	0	-0.0182132181190218	-0.00455192159216014	4.18078321889275	-0.000961103152518915	0.000194747378877501	0.999999519176979	2499.91091845117	0	3.7406e+13	2.34804e+13	0	2.91062e+13
60	2	0	-0.0146846901807891	-0.00147134069915585	-0.15226092216978	3.50026288019681e-05	0.000101912612388416	0.999999994194318	2499.57336222567	0	5.16615e+13	4.49354e+13	0	2.547e+13
61	2	0	0.0421253445283933	0.00153602161164785	-2.63465687286617	0.000605662270166602	-2.26906883519254e-05	0.999999816329157	2499.80244223199	0	5.54289e+13	5.50165e+13	0	-6.47747e+12
62	2	0	-0.0104713658992499	-0.0010750740615403	-1.7046856331504	0.000391882667849982	2.76951892327792e-05	0.999999922830473	2499.16787330535	0	5.53797e+13	5.48455e+13	0	7.65074e+12
63	2	0	0.0125584948664586	-0.000267898537570954	4.33268600467467	-0.000996016387786349	-0.000166726145767924	0.999999490076744	2499.51060835993	0	4.44225e+13	3.22085e+13	0	-3.0572e+13
64	2	0	0.0138750247336369	-0.00624429670252548	3.32358062841732	-0.000764038863075066	-4.1799467369001e-05	0.999999707248667	2499.51836903101	0	5.48295e+13	5.31077e+13	0	-1.3507e+13
65	2	0	-0.00926128757876088	-0.00275466270857116	-0.0640686653328371	1.47284599663958e-05	-0.000165418975256536	0.999999986209817	2499.00920536549	0	4.40199e+13	3.16322e+13	0	-3.05918e+13
66	2	0	-0.0251872039408831	-0.0014848131841436	0.120498792533643	-2.77010322275481e-05	-1.23065998719716e-05	0.9999999995406	2498.86408945303	0	5.55193e+13	5.53098e+13	0	-4.56544e+12
67	2	0	0.0127185284257422	-0.000572857685193324	3.91290510548857	-0.000899515421129912	4.5303026551588e-06	0.99999959542566	2500.8636928494	0	5.55698e+13	5.54972e+13	0	2.31644e+12
68	2	0	0.0129159645111772	0.00239426488275515	-2.93719277720563	0.000675214570531861	5.71095184936824e-05	0.999999770411867	2499.27894361509	0	5.41357e+13	5.10925e+13	0	1.77614e+13
69	2	0	3.12862130345825e-05	0.00152675407090762	-3.27958581876265	0.000753927554709965	8.45636323252739e-06	0.999999715760826	2501.04988841099	0	5.54699e+13	5.51618e+13	0	5.62254e+12
70	2	0	-0.00331078493596339	0.00101211122726933	-3.77733089192234	0.000868352225131342	0.000294142680437077	0.99999957972216	2499.20582036653	0	1.65709e+13	6.93915e+12	0	1.50476e+13
71	2	0	0.0044110568161014	-0.00381237600178318	1.94064986129862	-0.000446125907091847	-6.7646117023121e-05	0.999999898197834	2500.21546644538	0	5.40452e+13	5.08293e+13	0	-1.83124e+13
72	2	0	0.0138286490358099	0.00163901050049921	-1.92757815311814	0.000443119957564451	-0.000146614051979235	0.999999891074506	2500.01592398591	0	4.42757e+13	3.20018e+13	0	-3.05747e+13
73	2	0	-0.0178550847938879	-0.00324622838629024	0.557175442208196	-0.000128086831457412	-0.000167317595477583	0.999999977799293	2500.41486559825	0	4.44311e+13	3.22168e+13	0	-3.05807e+13
74	2	0	0.0132646767090324	-0.00138063525175136	-3.44216470013663	0.00079129954659757	-0.000239158109676914	0.999999658324155	2500.47452849812	0	2.7007e+13	1.39255e+13	0	-2.31371e+13
75	2	0	-0.0143182298652774	-0.00197449319681487	0.865342716886337	-0.000198930008328593	0.000165565612095433	0.999999966507439	2500.82984512774	0	4.15028e+13	2.82711e+13	0	3.03719e+13
76	2	0	-0.018790747852794	-0.00192843836913927	-2.1031271361406	0.000483479531739158	0.000107762959825799	0.999999877317336	2500.66093124399	0	5.03254e+13	4.21343e+13	0	2.75024e+13
77	2	0	-0.007956462743954	-0.00362352216640281	0.889265024774499	-0.000204429102505943	0.000287784515738815	0.999999937694405	2498.82083824331	0	1.81688e+13	7.87999e+12	0	1.63694e+13
78	2	0	-0.0318254778123589	-0.00278060689721125	3.99152828183839	-0.000917599022617331	0.00016761499439047	0.999999564958529	2500.52635514355	0	4.23044e+13	2.92863e+13	0	3.05215e+13
79	2	0	0.00787757988527303	0.00408411075225727	3.04366639531266	-0.000699691983544179	8.09553000086306e-05	0.999999751938653	2499.76135252403	0	5.29252e+13	4.79077e+13	0	2.24211e+13
80	2	0	0.0192497567905115	0.00141084802856999	-1.69059883030769	0.000388641652321506	0.000199893123047286	0.999999904500198	2500.85400980328	0	3.59813e+13	2.19697e+13	0	2.84875e+13
81	2	0	-0.0137513909849551	-0.000447536440785047	-3.70529505621911	0.000851794341092839	-0.000149896273070183	0.999999625988684	2500.17359960875	0	4.59245e+13	3.44173e+13	0	-3.03999e+13
82	2	0	-0.00751778899179613	-0.0039588456107458	-1.09525132774273	0.000251782341576992	4.86512034924844e-06	0.999999968290991	2501.16929241801	0	5.55676e+13	5.5492e+13	0	2.28582e+12
83	2	0	-0.00436711612983031	-0.00295984873267986	-1.5618031696375	0.000359035542548972	-0.000185379334102225	0.999999918363987	2499.10410291904	0	3.79178e+13	2.40244e+13	0	-2.93276e+13
84	2	0	0.00258443928157936	-9.59145806972768e-05	3.62148225366701	-0.000832523867500952	0.000113710061001176	0.999999646986954	2498.99838097087	0	5.02425e+13	4.19506e+13	0	2.76385e+13
85	2	0	0.00118314811999054	0.00125876494976676	-0.824777173581898	0.000189603892744464	-4.89659607377328e-05	0.999999980826349	2500.30054545177	0	5.49054e+13	5.33505e+13	0	-1.27969e+13
86	2	0	-0.0156468709415829	-0.00373396320055964	-1.62907861836255	0.000374502152332906	-3.93397701346041e-05	0.999999929100258	2499.41471762308	0	5.48981e+13	5.33242e+13	0	-1.28717e+13
87	2	0	0.0145777500136738	0.000456036170823883	3.81494055774116	-0.000876994496794332	-0.000358393401656592	0.99999955121731	2500.98236578439	0	6.25837e+12	1.98323e+12	0	-5.93569e+12
88	2	0	0.00977837427940274	0.000753267885000457	-0.150170547337608	3.45218872366669e-05	-5.16992528170301e-05	0.999999998067713	2501.17998298484	0	5.43218e+13	5.1629e+13	0	-1.67404e+13
89	2	0	-0.0132239918579805	-0.00125897424561406	0.728911428791399	-0.000167566332406241	-0.000492738634348859	0.999999864565072	2501.01263929092	0	3.36593e+11	6.64213e+10	0	-3.29972e+11
90	2	0	0.00798418303860891	-0.00102055528931388	-3.45160566025082	0.000793470858675465	4.3310326639447e-05	0.999999684264056	2500.53851403119	0	5.50836e+13	5.39003e+13	0	1.13101e+13
91	2	0	-0.0252766228941742	0.00314047221574441	1.16449728792883	-0.000267702064614282	0.00023345891352785	0.999999936916268	2498.9972249288	0	2.81267e+13	1.48225e+13	0	2.3898e+13
92	2	0	-0.0209304038760827	0.0002924204791375	1.43558495026384	-0.000330021094698869	0.000156680644327012	0.999999933268624	2499.37577639773	0	4.54693e+13	3.37322e+13	0	3.04752e+13
93	2	0	0.00725228347397445	-0.000248973286303462	0.891462931261266	-0.000204933658410024	0.000165582933045491	0.999999965292243	2500.70482796184	0	4.38416e+13	3.1388e+13	0	3.05883e+13
94	2	0	0.0181702899785924	0.000410072553655023	2.23850132924225	-0.000514595777270969	0.000214238616126006	0.999999844646489	2499.06808037698	0	3.39703e+13	1.99439e+13	0	2.74959e+13
95	2	0	0.0275336983960688	-0.00086812083654187	2.14690033990945	-0.000493537111994334	0.000220860667798062	0.999999853820832	2500.14336146109	0	3.11782e+13	1.73868e+13	0	2.58745e+13
96	2	0	0.00554646823103696	-0.00121449728090203	2.75048606500093	-0.000632294706465568	0.000159657508791844	0.999999787356419	2499.63411317582	0	4.53028e+13	3.34973e+13	0	3.04781e+13
97	2	0	0.0129962907291283	-0.00257620074946317	-3.93572139051993	0.000904760459032302	0.00011118089309486	0.999999584523574	2499.02289135268	0	4.93317e+13	4.02112e+13	0	2.85478e+13
98	2	0	-0.0135744010993586	0.00293220296775527	3.47624641327768	-0.000799139319178882	-0.00025461494530488	0.999999648273727	2500.57545846723	0	2.61462e+13	1.32524e+13	0	-2.25384e+13
99	2	0	-0.00684695603566626	-0.00157645579146048	2.08797855689573	-0.000479995770248156	4.68888453335939e-05	0.999999883702742	2499.3063460414	0	5.5144e+13	5.40881e+13	0	1.05536e+13
100	2	0	-0.00288120520627325	-0.00459056405054736	1.16829139383087	-0.000268572902383235	1.56019311914408e-05	0.999999963812587	2499.76564940761	0	5.53604e+13	5.47914e+13	0	7.56857e+12
101	2	0	0.0249805845140207	0.00319142245131394	2.11171712457726	-0.000485449360975839	-0.000164865159979744	0.99999986857919	2499.89388527405	0	4.4194e+13	3.18561e+13	0	-3.06248e+13
102	2	0	-0.0221911267452083	0.00245683116098127	-0.936738442683375	0.000215343261684022	-0.000155655441867021	0.999999964699331	2499.98050153146	0	4.62022e+13	3.48795e+13	0	-3.0274e+13
103	2	0	0.00450192998997215	-0.00319839446841143	-3.59095165214836	0.000825504971497376	-0.000219144847030268	0.999999635258472	2500.23263437452	0	3.30161e+13	1.90469e+13	0	-2.69637e+13
104	2	0	0.00471942242663769	-0.00175870948649821	1.68642966213032	-0.000387684514676811	0.000281681867519875	0.999999885178015	2499.20701706199	0	1.82331e+13	7.9138e+12	0	1.64252e+13
105	2	0	0.0201817097396864	0.00412030603216633	2.24474403311144	-0.00051603063619718	0.000216070129813499	0.999999843513029	2499.40356977588	0	3.32963e+13	1.93089e+13	0	2.7121e+13
106	2	0	-0.0135267868309487	-0.00149825599575941	-4.08946499932336	0.000940109370615984	-0.000267813306723096	0.999999522235088	2500.77391447942	0	2.30276e+13	1.10088e+13	0	-2.02236e+13
107	2	0	-0.0148064454116312	0.00623261130068769	1.01687040339677	-0.000233764100373162	-2.00859643663491e-05	0.999999972475449	2498.85048073209	0	5.55089e+13	5.52746e+13	0	-4.89746e+12
108	2	0	-0.00113411917376552	0.000842036842048788	-0.310051631527789	7.12762553698797e-05	-6.80076970919395e-05	0.999999995147324	2500.38024924697	0	5.42134e+13	5.1307e+13	0	-1.74207e+13
109	2	0	0.0109925380738184	-0.000800366302997705	-1.95410983981175	0.000449219465947402	0.00016840831383091	0.999999884920249	2500.90066968345	0	4.39411e+13	3.15233e+13	0	3.05952e+13
110	2	0	0.00695781816901042	-0.00291401127210164	4.20406427474003	-0.000966449545242715	0.000176122930900314	0.999999517477878	2500.56184565005	0	4.29188e+13	3.01436e+13	0	3.05251e+13
111	2	0	-0.00753720795139868	-0.000119719706072033	-3.34481444650667	0.000768923938522332	-0.000268617549736856	0.999999668300239	2499.55874166062	0	2.38643e+13	1.1604e+13	0	-2.08489e+13
112	2	0	-0.0377095331296636	0.00524892713764367	0.895569278566103	-0.000205879772296712	-0.000175077067247292	0.999999963480769	2499.59846306519	0	4.29598e+13	3.01768e+13	0	-3.05568e+13
113	2	0	0.024429134552366	0.00132365567812379	-0.793752912383081	0.000182470906048919	-2.50838102462879e-05	0.999999983037585	2500.82738960996	0	5.52657e+13	5.44877e+13	0	-9.13398e+12
114	2	0	0.0467153354630497	-0.000602294761855939	1.35084120685682	-0.000310534857633402	-7.95982381356307e-05	0.99999994861611	2500.35588025666	0	5.31363e+13	4.84244e+13	0	-2.18442e+13
115	2	0	0.0123460832330019	0.00423302508315632	3.29147590178653	-0.000756658697225956	0.000416028508114133	0.999999627193879	2499.76154772013	0	3.16681e+12	8.70993e+11	0	3.04459e+12
116	2	0	-0.0267434020164655	-0.00125383942937784	-1.64068506829072	0.000377171261704485	-0.000246926416213545	0.999999898384587	2499.35431609974	0	2.57524e+13	1.29687e+13	0	-2.22457e+13
117	2	0	0.00887740598709344	-0.000840089885654792	3.32568768478152	-0.00076452411522987	-0.000121662531926081	0.999999700350508	2499.5894632922	0	4.90833e+13	3.97415e+13	0	-2.8791e+13
118	2	0	-0.0031975218795645	-0.00111098113159156	3.03267898291127	-0.000697167925312458	1.87161035049605e-06	0.999999756976661	2498.88159077235	0	5.56045e+13	5.5599e+13	0	1.14833e+11
119	2	0	-0.0242344336681624	0.000697576477637299	-4.02509708205194	0.000925314422959757	0.000147001256616443	0.999999561091828	2499.60187579449	0	4.64454e+13	3.52445e+13	0	3.02317e+13
120	2	0	-0.0131716071641481	-0.00338223843508033	0.318429402051441	-7.32023821925216e-05	0.000133882024214843	0.999999988358507	2499.7583507585	0	4.80726e+13	3.79407e+13	0	2.9503e+13
121	2	0	0.00823847513512301	-0.0031716546572637	-0.144023844515634	3.31088662329296e-05	-0.000222245210728245	0.999999974755434	2500.84556176905	0	3.10934e+13	1.73038e+13	0	-2.58303e+13
122	2	0	0.0291214238132755	-0.00263383939625218	-2.93708167449441	0.000675186506248646	-0.000165957895522017	0.99999975829055	2500.18919710459	0	4.27341e+13	2.98654e+13	0	-3.05526e+13
123	2	0	0.0358628947429357	0.00192643076289997	1.8927220950603	-0.000435104893599002	-0.000161299860767014	0.999999892333037	2499.03085423925	0	4.40465e+13	3.16637e+13	0	-3.06009e+13
124	2	0	-0.00150808161021264	0.00101495261779174	3.88713067836502	-0.00089359321132799	-4.94123179658826e-05	0.999999599524718	2500.84242901027	0	5.49787e+13	5.35835e+13	0	-1.20563e+13
125	2	0	-0.0330602403442829	2.58507788029222e-05	2.80801730807646	-0.000645525971412444	0.000251235910419815	0.99999976008834	2500.67017012751	0	2.7469e+13	1.42936e+13	0	2.3453e+13
126	2	0	-0.0142320717417551	-0.0032765592465001	-3.38112297146808	0.000777271956768227	1.46089973231886e-05	0.999999697817396	2499.18444286538	0	5.55129e+13	5.52912e+13	0	4.61327e+12
127	2	0	-0.0145118533968274	-0.00448689226710587	-2.71713100176129	0.000624629778384709	1.38977780678842e-05	0.999999804822227	2500.69518077947	0	5.55429e+13	5.54044e+13	0	3.41149e+12
128	2	0	0.024159573220717	0.000246447188795185	2.04239478774953	-0.000469513353225138	0.000360699931492401	0.99999982472637	2500.57247224918	0	5.86324e+12	1.83104e+12	0	5.56982e+12
129	2	0	0.0143953446149579	0.00624560485361752	1.12456779472152	-0.000258520465418928	0.000140369201153211	0.999999956731827	2499.90722375691	0	4.75711e+13	3.70854e+13	0	2.97765e+13
130	2	0	-0.0153563711711838	0.00400947000784586	3.36909165306688	-0.000774506325074145	0.000114562803808956	0.999999693507611	2500.26479130514	0	5.02997e+13	4.20663e+13	0	2.75754e+13
131	2	0	-0.010244881265546	0.0017052850241688	-1.85722447131309	0.00042694911967723	-7.68728760330415e-05	0.999999905902501	2499.16453884667	0	5.30633e+13	4.82423e+13	0	-2.2042e+13
132	2	0	-0.00855866111963338	-0.00245663773894282	3.13535642012576	-0.000720772818034518	0.000101327840819482	0.999999735109572	2499.70518039401	0	5.2041e+13	4.57859e+13	0	2.47242e+13
133	2	0	-0.00478865293638098	0.00372230528086122	-4.34089194296933	0.000997906795353651	1.42478916981608e-05	0.999999501989389	2499.78911617395	0	5.55805e+13	5.55248e+13	0	1.97855e+12
134	2	0	0.0322106523674058	-0.000692526754670308	0.727214851024505	-0.000167174586951408	8.80896265180037e-05	0.999999982146437	2499.71534724882	0	5.28156e+13	4.76321e+13	0	2.27626e+13
135	2	0	0.00453467825949547	-0.000245600720068004	-1.02102209825607	0.000234717460548038	0.000320313216448999	0.999999921153575	2499.75626385714	0	1.36592e+13	5.36476e+12	0	1.25604e+13
136	2	0	-0.00138028811172038	-4.20168569972039e-05	2.82998257979955	-0.000650570768960678	-0.000154808979505007	0.999999776395902	2499.80082816823	0	4.6648e+13	3.55983e+13	0	-3.01106e+13
137	2	0	0.00489509069411212	-0.00261348507251068	-2.09424900100178	0.00048143595207031	9.83092299684578e-05	0.999999879277352	2498.77652795514	0	5.21876e+13	4.61249e+13	0	2.43824e+13
138	2	0	0.0209250699711566	-0.00116071061977417	-2.16190962579992	0.000496988257865189	-0.00018645352819592	0.999999859118867	2500.26904052426	0	3.9321e+13	2.56243e+13	0	-2.98146e+13
139	2	0	0.0154021802653514	0.00451594468110607	-1.71230884525874	0.000393632793013715	1.47976079116782e-05	0.999999922417124	2500.65419756317	0	5.55209e+13	5.53296e+13	0	4.49706e+12
