sep=	
Dipole_RN	Dipole_RS	Dipole_RO	Dipole_OX	Dipole_OY	Dipole_OZ	Dipole_DX	Dipole_DY	Dipole_DZ	Dipole_EN	Dipole_PL	Dipole_S0	Dipole_S1	Dipole_S2	Dipole_S3
12	2	0	-0.00369210209078755	0.000247161884183315	0.369357246953609	-8.49097837052013e-05	-7.4103520141467e-07	0.99999999639489	2499.1736582858	0	5.56025e+13	5.55948e+13	0	-3.54936e+11
13	2	0	-0.0145827913774077	0.000113043924345112	-3.6174919868574	0.000831609845287673	-0.000141402525738542	0.999999644215132	2499.08546916826	0	4.77032e+13	3.72947e+13	0	-2.97326e+13
14	2	0	0.0150855981832685	0.00440771248345936	-1.00448449575799	0.00023091516345482	-0.00022066490070752	0.999999948992593	2500.14594415538	0	3.0674e+13	1.69774e+13	0	-2.55355e+13
15	2	0	0.0140904802425766	0.00226713276963226	-2.0436677115614	0.00046980709048754	-0.000148702456173419	0.999999878584431	2501.07654511179	0	4.63365e+13	3.50685e+13	0	-3.02791e+13
16	2	0	-0.0229193537322177	-0.000784730010253857	1.62540503519255	-0.000373658270604079	0.000102874375897086	0.999999924898177	2501.08584354203	0	5.19167e+13	4.55206e+13	0	2.49394e+13
17	2	0	-0.00153634528179203	-0.0013450565342986	2.13689771782281	-0.00049124096151461	0.000173369547186957	0.99999986431265	2499.53278128952	0	4.25372e+13	2.95853e+13	0	3.05571e+13
18	2	0	0.00951758381481442	0.00190417077831377	1.6182251826913	-0.000372004948345331	-7.72595163866745e-05	0.99999992782164	2498.94204675053	0	5.3621e+13	4.96669e+13	0	-2.01698e+13
19	2	0	0.0164031331488124	-0.000572069415283994	-0.533644241753243	0.000122676373619706	-2.83923694749845e-05	0.99999999207219	2499.26382542225	0	5.53875e+13	5.48728e+13	0	-7.45828e+12
20	2	0	-0.0171865516790022	0.00299027185948938	-0.0450035920678107	1.03456942232985e-05	6.1896250646764e-06	0.999999999927328	2500.88589203107	0	5.55564e+13	5.54522e+13	0	2.7404e+12
21	2	0	-0.00164774287916548	-0.00195088167558533	2.24527400402497	-0.000516155066501389	0.000119926678549779	0.99999985960076	2500.92353688627	0	4.92248e+13	4.00116e+13	0	2.86595e+13
22	2	0	0.00356205095838235	-0.00301286388858007	0.867417339442132	-0.000199406101387999	0.000404216740860898	0.999999898423011	2500.19533449676	0	3.387e+12	9.42216e+11	0	3.25325e+12
23	2	0	-0.000863082949443205	0.00246296738611397	-1.88208189231253	0.000432662545627609	0.000130784680865994	0.999999897849239	2499.18706891075	0	4.76765e+13	3.72831e+13	0	2.96788e+13
24	2	0	-0.0195803794571966	0.00394796046395882	2.62604854270432	-0.000603691919498236	0.000162986747648272	0.999999804495674	2500.32585117882	0	4.55438e+13	3.3868e+13	0	3.04264e+13
25	2	0	-0.00714508352067579	-0.00494316683572834	0.849063196298568	-0.000195187250263788	-0.000291633538843608	0.999999938425906	2500.13005195522	0	1.96089e+13	8.77417e+12	0	-1.75332e+13
26	2	0	0.0104517822813448	-0.00187706236065963	-2.13375572857018	0.000490517312308954	-0.000185085182780991	0.999999862568111	2500.12007548212	0	3.93102e+13	2.56038e+13	0	-2.98203e+13
27	2	0	0.0259314955018935	-0.000290925202992529	-4.01278928651995	0.000922474400389838	9.01980512929463e-05	0.999999570452554	2500.55378960913	0	5.25485e+13	4.69932e+13	0	2.34624e+13
28	2	0	0.0152461203893495	-0.000177754840325825	-1.99385705212688	0.000458356263916854	0.000326828184344778	0.999999841546424	2500.88840591672	0	1.09961e+13	4.03927e+12	0	1.02268e+13
29	2	0	0.0221900738548673	-0.0016689202369577	3.80141825797997	-0.000873884432457182	-0.000265229569560646	0.99999958298955	2500.62824213754	0	2.41712e+13	1.1817e+13	0	-2.10827e+13
30	2	0	0.00226388978076029	-0.00244617524556598	-4.0158780980726	0.000923189490381176	-8.22714131864294e-05	0.999999570476197	2499.04052447346	0	5.24139e+13	4.66553e+13	0	-2.38518e+13
31	2	0	0.00357186062198441	0.0016639141911842	-4.1411285683617	0.000951982365704443	-1.84843019814863e-05	0.99999954669385	2499.50731340529	0	5.54842e+13	5.51974e+13	0	-5.3672e+12
32	2	0	-0.0232869419336449	0.00237864440157725	0.966151226773494	-0.000222104911422154	-0.000146732992186507	0.999999964569418	2500.65691971169	0	4.68537e+13	3.59052e+13	0	-3.00843e+13
33	2	0	0.00289774486458535	-0.0051105169634671	0.486701226599765	-0.000111885262376577	0.000181317145332032	0.99999997730289	2500.8528269319	0	3.95514e+13	2.58728e+13	0	2.99121e+13
34	2	0	-0.0136041269475412	-0.000547891131095094	-0.979882372052251	0.000225261009237479	0.000209422479305184	0.99999995269985	2500.48948872856	0	3.34447e+13	1.94635e+13	0	2.71907e+13
35	2	0	0.0093774123508228	-0.00252672696593239	2.58369496262161	-0.000593951479405366	3.67472323746889e-05	0.999999822935625	2499.83224193361	0	5.50943e+13	5.39314e+13	0	1.11278e+13
36	2	0	0.0221392754437968	-0.0029462324379648	-3.00444029354072	0.000690672228872691	-0.000245257523691037	0.999999731410274	2499.73137886433	0	2.63611e+13	1.34233e+13	0	-2.26854e+13
37	2	0	0.0146805217974852	9.2262429236723e-05	-3.43566688402146	0.000789805560679513	-0.000129335786092322	0.999999679739664	2499.31177057387	0	4.87244e+13	3.90739e+13	0	-2.91041e+13
38	2	0	-4.01985607006783e-05	-0.000156297347969343	3.26656666856708	-0.000750934661049744	-3.64828991849739e-05	0.999999717383027	2500.12168823845	0	5.51546e+13	5.41292e+13	0	-1.03907e+13
39	2	0	0.0229181720747302	-0.00111909117191866	-0.682041055362988	0.000156790216501919	0.00018641864186484	0.999999970332459	2498.87414144501	0	3.99429e+13	2.63208e+13	0	3.00427e+13
40	2	0	-0.0224201124689172	-0.00133288267800202	1.76021606562039	-0.000404649414535118	-0.00021469620238305	0.999999895082191	2499.81851759451	0	3.15158e+13	1.7707e+13	0	-2.60605e+13
41	2	0	-0.00738161188225711	0.00277225031015097	2.74239047734757	-0.000630435528965255	0.000159763551174744	0.999999788513304	2499.26480001384	0	4.27986e+13	2.99431e+13	0	3.05679e+13
42	2	0	0.00121358393108228	0.00385654543590066	2.35482799748189	-0.000541339533215569	0.000148583340036348	0.999999842437238	2499.47072403231	0	4.52054e+13	3.3356e+13	0	3.04857e+13
43	2	0	0.0109144317123513	0.00728041103078754	-3.63968778556167	0.000836707433032512	-0.000158378964787038	0.999999637418322	2499.28514700144	0	4.4005e+13	3.15861e+13	0	-3.06321e+13
44	2	0	-0.00165956092426544	0.00078937048273238	3.83322378081785	-0.000881200861585313	-6.06502484025425e-05	0.999999609903218	2499.43102373672	0	5.45562e+13	5.22817e+13	0	-1.55479e+13
45	2	0	-0.0180095170035272	0.00212950222135199	-2.24595400005604	0.000516313330208391	0.000106931961395363	0.999999860993041	2500.76896545352	0	5.03685e+13	4.22567e+13	0	2.73527e+13
46	2	0	-0.00661464281358656	5.66738589627377e-05	0.76641257424101	-0.00017618706343293	6.90447664929258e-05	0.999999982095469	2501.06146112945	0	5.35841e+13	4.95956e+13	0	2.02124e+13
47	2	0	-0.00904317269026533	0.00158923114761645	4.31783893836343	-0.000992608224281018	-7.43898343225042e-05	0.99999950459741	2499.3494387211	0	5.37244e+13	4.99482e+13	0	-1.97373e+13
48	2	0	0.0223240379122267	-0.00240180321930326	-3.10516564726443	0.000713827337166274	5.05336331779835e-05	0.99999974394841	2499.98850038692	0	5.49824e+13	5.35825e+13	0	1.22066e+13
49	2	0	-0.000758117365058401	-0.000664155851057958	-1.26772550167789	0.000291431187998456	3.94868667795119e-05	0.999999956754324	2501.23593572572	0	5.48455e+13	5.31682e+13	0	1.33764e+13
50	2	0	-0.022872500454395	-0.00221694299108986	0.635197023903597	-0.000146023066204471	-0.000244941352226911	0.999999959340498	2500.19439271465	0	2.88923e+13	1.54501e+13	0	-2.44073e+13
51	2	0	0.0107317978402116	0.00074843787428048	-0.144116656089703	3.3130183249126e-05	-0.000214986708526261	0.999999976341553	2500.09296641737	0	3.35236e+13	1.95255e+13	0	-2.7246e+13
52	2	0	-0.0129446294826684	0.00222532225404615	1.4859770157036	-0.000341604899276763	0.000229391206425126	0.99999991534288	2500.19839646544	0	3.16437e+13	1.77954e+13	0	2.61611e+13
53	2	0	-0.023336550167312	-0.000379033475316737	1.52778824857571	-0.000351217532549263	-0.000331533010403687	0.999999883366047	2500.62490419856	0	9.45459e+12	3.33079e+12	0	-8.84779e+12
54	2	0	-0.0311500210348635	0.00156541764998995	1.97113118197533	-0.000453136801666355	-8.76896327311957e-05	0.999999893488778	2499.14885217988	0	5.31085e+13	4.83494e+13	0	-2.19304e+13
55	2	0	-0.0188565347456277	-0.00226477342137713	0.648832225345271	-0.000149157478305497	1.68342720823337e-05	0.999999988734327	2498.8857803295	0	5.55361e+13	5.53668e+13	0	3.95341e+12
56	2	0	-0.0102477219702287	0.00081847231932932	-1.95390086485278	0.00044917361984813	-0.000158079840069994	0.999999886626905	2499.1602054693	0	4.43808e+13	3.21363e+13	0	-3.05931e+13
57	2	0	-0.0171095091139612	-0.00281396589143172	2.03377896835105	-0.00046753717693624	-0.000159059057834897	0.999999878054595	2499.43667726084	0	4.46223e+13	3.24599e+13	0	-3.0616e+13
58	2	0	0.0137308097180648	-0.00500532933094853	2.27986040920724	-0.000524104103658541	-0.000206898501668743	0.999999841253937	2499.68594375173	0	3.56325e+13	2.1601e+13	0	-2.83325e+13
59	2	0	-0.00671941044634074	0.00199735743761054	-1.94080370028428	0.000446162410562057	-0.00014036294526127	0.999999890618668	2500.15871315864	0	4.65374e+13	3.53743e+13	0	-3.02356e+13
60	2	0	-0.0262540533352204	0.00112709657079296	0.913655884547084	-0.00021003709667594	0.000133802601792206	0.99999996899064	2500.21700726309	0	4.77167e+13	3.73223e+13	0	2.97221e+13
61	2	0	0.0224761431175031	0.000858253494604974	3.13887082436049	-0.000721575569255765	0.000199879901149524	0.999999719688322	2499.73823186865	0	3.73333e+13	2.33769e+13	0	2.91043e+13
62	2	0	-0.0295492211227226	-0.00181471734589492	-3.8278892829424	0.000879980183841702	-4.49536671653882e-05	0.999999611806947	2500.43692994893	0	5.49129e+13	5.33693e+13	0	-1.283e+13
63	2	0	-0.00307935300030283	-0.000105253547692393	3.28165702399122	-0.000754404210566935	0.000243469529425289	0.999999685798388	2498.90031440628	0	2.92569e+13	1.573e+13	0	2.46649e+13
64	2	0	-0.0122286006725641	-0.00192055802237552	4.18502147687105	-0.000962076154641143	0.000124085069963812	0.999999529506073	2499.70909450537	0	4.95075e+13	4.05579e+13	0	2.83494e+13
65	2	0	0.00945834140879512	-0.00281052059526846	-0.906073636539626	0.000208292331841442	8.50111283362012e-05	0.999999974693706	2499.54880569585	0	5.28287e+13	4.76608e+13	0	2.27404e+13
66	2	0	-0.00170963645779536	0.00094393932055869	-1.96517532502655	0.000451764573811324	2.78650703930195e-05	0.999999897566148	2500.16375770743	0	5.53696e+13	5.48218e+13	0	7.59288e+12
67	2	0	0.00165831512715387	-0.000188683049785009	-2.34597296650373	0.000539303836744971	0.000187336363582408	0.999999837028216	2498.95227303823	0	3.73552e+13	2.34314e+13	0	2.90776e+13
68	2	0	-0.0100215995044028	-0.000697707587607484	-4.11396144069443	0.000945740016991507	4.82831126410589e-05	0.99999955162218	2499.70417837214	0	5.47471e+13	5.28508e+13	0	1.42699e+13
69	2	0	0.000101274397491638	9.32404722833582e-05	-1.76903441853826	0.000406674510821133	-0.000351035525402111	0.999999855694941	2500.43803418788	0	8.57714e+12	2.93591e+12	0	-8.05896e+12
70	2	0	0.00184893228354381	-0.00117235091087601	-0.243583205228071	5.59961150032583e-05	-9.28060644087872e-05	0.999999994125735	2499.22767821008	0	5.24183e+13	4.66701e+13	0	-2.38272e+13
71	2	0	0.0231858862307113	0.00656055980536859	-2.15227942304484	0.000494774172678936	-0.000184603488874977	0.999999860560025	2499.50555524515	0	4.16273e+13	2.84441e+13	0	-3.03714e+13
72	2	0	0.000867112597577561	-0.00153457947316262	3.68788273322698	-0.00084778864456204	0.000193342420100195	0.99999962193649	2499.92048499404	0	3.92579e+13	2.55333e+13	0	2.98145e+13
73	2	0	0.00748174632957797	0.00390376638047164	-0.440574847073714	0.000101281399291741	-2.45909714569843e-05	0.999999994568681	2499.82669028175	0	5.54472e+13	5.50768e+13	0	-6.15706e+12
74	2	0	0.00252597665490423	0.00259840532846077	1.53156543613888	-0.000352083780818352	-8.31528105296791e-05	0.999999934561309	2499.05410728832	0	5.2695e+13	4.73513e+13	0	-2.3042e+13
75	2	0	0.00121733532588153	-0.00225539934232505	-0.563334018737282	0.000129502030443708	0.000291512794309763	0.999999949124756	2500.82722503808	0	1.61133e+13	6.6886e+12	0	1.46585e+13
76	2	0	0.00194680960060384	3.5198595626636e-06	-1.96006345288407	0.000450589048236599	-0.000131191174997826	0.999999889879187	2499.41066857873	0	4.90472e+13	3.97019e+13	0	-2.87595e+13
77	2	0	-0.0128577614570155	0.00265750342474374	-2.29315489484292	0.000527163525612792	-0.000125067573862849	0.999999853228349	2499.21805213305	0	4.81241e+13	3.80485e+13	0	-2.94311e+13
78	2	0	0.00852157797566171	-0.00502832483630203	1.63324617926635	-0.000375458126367443	-0.000135321309207574	0.999999920359666	2499.81073997503	0	4.76151e+13	3.71598e+13	0	-2.97549e+13
79	2	0	0.02551553198054	0.00135464793325484	4.29829273702958	-0.000988106954474507	0.000285077788489774	0.999999471187511	2500.5930058238	0	2.02732e+13	9.1816e+12	0	1.80731e+13
80	2	0	0.00508007083005151	-0.00275953857010143	3.92272494035795	-0.000901774424268581	9.77398445590022e-05	0.999999588624821	2499.93251810662	0	5.21847e+13	4.61279e+13	0	2.43684e+13
81	2	0	-0.0100534662924841	-0.00225505706374089	2.70743150948957	-0.000622399365110523	5.52082293157497e-05	0.999999804785522	2500.02553126087	0	5.47504e+13	5.28695e+13	0	1.41484e+13
82	2	0	3.92128372622873e-05	-0.00238444887963229	0.722812129755444	-0.000166163704197923	6.84320556588269e-07	0.999999986194577	2500.13626535839	0	5.55919e+13	5.55664e+13	0	3.12007e+11
83	2	0	0.0183368040202386	-0.000560468054748805	0.497628048220825	-0.000114396766932179	0.000211581728718048	0.999999971073275	2498.82070461629	0	3.25486e+13	1.86152e+13	0	2.6694e+13
84	2	0	0.0229493393316967	-0.00356939701564517	0.944832777066075	-0.000217201783672631	0.000153737645658864	0.99999996459406	2499.90762870126	0	4.61592e+13	3.48055e+13	0	3.02975e+13
85	2	0	-0.000420789580585256	0.00162102844487212	-3.19037932679952	0.000733420402616219	0.000127601823875648	0.999999722906105	2500.9613214645	0	5.02608e+13	4.20397e+13	0	2.74948e+13
86	2	0	0.00375483976553467	0.0043664256188685	2.90511545744969	-0.00066784188918766	-0.000240454726794111	0.999999748084336	2498.83900148896	0	2.77971e+13	1.45431e+13	0	-2.3686e+13
87	2	0	-0.0312640660271213	0.00156613308424247	2.23088122564688	-0.000512849863266588	-0.000233529275068743	0.999999841224535	2499.21077352183	0	3.09492e+13	1.71852e+13	0	-2.57329e+13
88	2	0	0.0147021715358174	0.000951635928007243	1.86099588041862	-0.000427813649879713	0.000215838081458375	0.999999885194695	2498.76665636698	0	3.20787e+13	1.81963e+13	0	2.64108e+13
89	2	0	-0.0240420930612169	-0.00110458832350965	-0.590977257494784	0.000135857590415288	-1.09136016028582e-05	0.999999990711804	2498.88117968744	0	5.54921e+13	5.522e+13	0	-5.07866e+12
90	2	0	-0.00498292627037977	0.00112443247466512	0.587219598727527	-0.000134993164061366	-8.986425859272e-05	0.99999998685063	2500.67157091512	0	5.27587e+13	4.74908e+13	0	-2.29538e+13
91	2	0	0.0243397625679814	-0.000477521652404505	4.31680292245195	-0.000992362443412408	8.10639630740691e-05	0.999999504322585	2500.81578431517	0	5.3225e+13	4.86555e+13	0	2.15355e+13
92	2	0	0.0172544113602052	-0.00163102735864883	-3.34234306778033	0.000768351452255151	6.19750481092515e-05	0.999999702897525	2499.96404282423	0	5.41678e+13	5.11642e+13	0	1.77636e+13
93	2	0	0.00765485721944425	-0.000446524408050814	0.193878667839464	-4.45697301411192e-05	6.07795379682338e-05	0.999999997159693	2500.63954622818	0	5.44151e+13	5.18841e+13	0	1.63065e+13
94	2	0	0.0144550120303879	-0.00276557376978056	0.701464487424807	-0.000161255665240532	-0.000100687084195593	0.999999981929361	2500.12464790304	0	5.15106e+13	4.46063e+13	0	-2.57448e+13
95	2	0	-0.00405968042451679	0.00144640764613127	-1.58774944885882	0.000365000174380701	0.000289038253842277	0.999999891615874	2500.66018215549	0	1.69055e+13	7.13427e+12	0	1.53258e+13
96	2	0	0.0112575486083877	-0.00176743369108239	0.262078516029148	-6.02477786772545e-05	-2.22971740829311e-05	0.999999997936521	2498.77528448382	0	5.5517e+13	5.53019e+13	0	-4.45813e+12
97	2	0	0.00876619143206923	-0.000721105518805206	-3.62766661350488	0.000833944367256391	-0.00015569505881639	0.999999640147856	2500.24514377981	0	4.36226e+13	3.10764e+13	0	-3.05973e+13
98	2	0	-0.00644156207639866	-0.00203829138271601	3.47199124687982	-0.000798159823790754	-0.000167755252570841	0.99999966739948	2499.93016349713	0	4.39584e+13	3.15681e+13	0	-3.05599e+13
99	2	0	-0.000294925882654178	-0.000291579058676563	-3.90620266899074	0.000897977323575719	-2.64230817887414e-05	0.999999596469192	2498.82055569228	0	5.52972e+13	5.45736e+13	0	-8.8044e+12
100	2	0	-0.00290772110530107	8.85211487545241e-05	3.13278223951664	-0.000720180117858127	7.36348919989338e-05	0.999999737959216	2500.87554890194	0	5.39278e+13	5.05098e+13	0	1.88483e+13
101	2	0	0.00824683757604605	-0.00130519465844927	-3.15519159419449	0.000725329830718324	-0.000109494634234998	0.999999730953745	2499.51030233209	0	5.05823e+13	4.26664e+13	0	-2.71198e+13
102	2	0	-0.00113028252053143	0.00185048923833829	1.06756518885248	-0.000245417323683241	-0.000377510877811572	0.999999898627932	2498.75332423526	0	4.34126e+12	1.27141e+12	0	-4.15072e+12
103	2	0	0.0199345061412155	0.000269381904346671	-3.45676133890649	0.000794653881575809	-0.000111765286083838	0.999999678016813	2499.62121722385	0	5.09999e+13	4.3501e+13	0	-2.66141e+13
104	2	0	-0.00779689287652861	-0.000985139615170231	-0.579599038151725	0.000133241395612439	-5.76038782610512e-05	0.999999989464262	2499.14764889471	0	5.44105e+13	5.18593e+13	0	-1.63821e+13
105	2	0	0.0118818114135218	0.00100084028180283	1.31046334156261	-0.00030125510380047	4.11388230823139e-05	0.999999953776479	2499.04855788059	0	5.50049e+13	5.36486e+13	0	1.19292e+13
106	2	0	-0.00828353561043198	-0.000707391382356447	-0.437462401442169	0.000100566259657309	0.000112430817148715	0.999999988622869	2499.50257714792	0	5.07169e+13	4.29319e+13	0	2.69661e+13
107	2	0	-0.00316256826907556	-0.00128315336018322	-1.46668939205418	0.000337170196295858	-0.000169710685861341	0.999999928757268	2499.88660958242	0	4.12313e+13	2.79353e+13	0	-3.03086e+13
108	2	0	-0.0396909057456341	0.000716786784789283	0.159896537468904	-3.67581600690288e-05	-1.77795856708097e-05	0.999999999166362	2498.79727995712	0	5.54971e+13	5.52355e+13	0	-5.0973e+12
109	2	0	-0.00709192119140534	-0.00204977571143005	-1.60860950661335	0.000369795854360511	-0.000256022842699522	0.99999989885166	2499.73552081783	0	2.42015e+13	1.18222e+13	0	-2.11167e+13
110	2	0	0.00945503471895937	-0.000131684329804572	2.17877821908284	-0.000500867404372402	3.10625756882145e-05	0.999999874083472	2499.37761338006	0	5.53796e+13	5.4848e+13	0	7.55238e+12
111	2	0	0.00804809763664123	-0.000776164843591023	0.977769699753722	-0.000224774220657904	0.000112494231626565	0.999999968410798	2500.71179158902	0	4.94823e+13	4.05335e+13	0	2.8327e+13
112	2	0	-0.0367006104355593	0.000818148818788328	1.45834641866555	-0.000335254859603171	-4.52607206896959e-05	0.999999942777822	2499.49648776067	0	5.45897e+13	5.23877e+13	0	-1.52472e+13
113	2	0	-0.0199708178308939	0.00337850311117128	2.91155228709203	-0.000669325284124571	-0.00010464309164222	0.999999770526717	2499.98017295556	0	5.17962e+13	4.52382e+13	0	-2.52075e+13
114	2	0	-0.00750601887941354	0.00264392786732253	1.75071129197438	-0.00040246302569656	-0.000103087190823224	0.999999913698268	2500.30862804116	0	5.19234e+13	4.5544e+13	0	-2.48796e+13
115	2	0	0.0148891081382846	0.000886538240413028	-2.74190769416227	0.00063032131903068	0.000139736644629608	0.999999791584331	2500.08526493667	0	4.79697e+13	3.77845e+13	0	2.95224e+13
116	2	0	-0.00303081333497581	-0.000576778295103377	-3.42249252540041	0.000786780179372716	0.000202846132156137	0.999999669915144	2499.86058706071	0	3.56669e+13	2.16274e+13	0	2.83582e+13
117	2	0	-0.00834644649859386	0.00162362829139368	3.68625951605645	-0.000847417280681849	-0.000226350684540767	0.999999615324586	2499.57889710567	0	3.07089e+13	1.69618e+13	0	-2.55965e+13
118	2	0	-0.006649997094833	-0.00368494631104161	-1.68462290002689	0.000387270195051782	2.59896551670692e-05	0.999999924673164	2501.008193839	0	5.54028e+13	5.49376e+13	0	7.0851e+12
119	2	0	0.00400264174687544	0.00296365970905812	1.47830714840334	-0.000339840384647271	-0.000199987512010896	0.999999922256751	2500.95098062957	0	3.6704e+13	2.27017e+13	0	-2.88397e+13
120	2	0	-0.0118378113089729	-0.000421548954004255	-2.33056463001441	0.000535763355707969	-0.000186347377253951	0.999999839116128	2501.23143719277	0	4.01541e+13	2.66141e+13	0	-3.00545e+13
121	2	0	-0.00253587167902439	-0.00186920935787351	-2.09528238254057	0.000481674334146083	-8.40785491614531e-05	0.99999988046031	2501.24575737662	0	5.30751e+13	4.82788e+13	0	-2.20113e+13
122	2	0	-0.00550649872526558	-0.00275744222434374	3.47100596069607	-0.00079793315569895	-0.00011318500816334	0.999999675245864	2501.19158597993	0	4.94025e+13	4.03489e+13	0	-2.84875e+13
123	2	0	-0.0130134923385953	0.00473490627534591	3.88241673015552	-0.000892511904647296	-8.28148730822138e-05	0.999999598282018	2499.30754703156	0	5.29541e+13	4.79636e+13	0	-2.24023e+13
124	2	0	-0.0011609514017264	-0.0004635084440433	-1.68890007478863	0.000388252951480388	-0.000264994501958401	0.999999889518774	2500.18837380721	0	2.12997e+13	9.84143e+12	0	-1.88883e+13
125	2	0	-0.0224435662393239	0.000898472434007521	-3.53045904972392	0.000811603701612843	-1.14544589455844e-05	0.999999670584059	2500.46989012289	0	5.55782e+13	5.55224e+13	0	-5.63291e+11
126	2	0	-0.0134834510941045	-0.00113001052966182	-1.1311115574635	0.000260026442516937	-2.41299933610886e-05	0.999999965901996	2501.00443014528	0	5.5344e+13	5.47445e+13	0	-7.99423e+12
127	2	0	0.0240781326038511	0.00300345613922123	0.594735928961484	-0.000136720144792261	-7.31421214032024e-05	0.999999987978916	2500.22314785538	0	5.36442e+13	4.973e+13	0	-2.01106e+13
128	2	0	0.00857564938699039	0.00016096081141251	2.28930397658955	-0.000526275663794796	8.81618559483636e-05	0.999999857630696	2500.28594605788	0	5.28202e+13	4.76307e+13	0	2.28217e+13
129	2	0	0.0141257248874521	-0.0014534656131786	-0.75796140875796	0.000174243430096559	0.000199059702196459	0.99999996500723	2498.83170631132	0	3.61392e+13	2.21288e+13	0	2.85626e+13
130	2	0	-0.0141022248109994	0.00196679734089664	-2.86926785491263	0.000659603799772512	5.01402299538209e-05	0.999999781204368	2500.35669015078	0	5.50619e+13	5.38357e+13	0	1.14188e+13
131	2	0	-0.00971784872373488	0.00397050247199782	3.43113736268205	-0.000788768663064225	0.000401196507100792	0.999999608442603	2499.48986050206	0	3.09666e+12	8.47981e+11	0	2.9782e+12
132	2	0	-0.0133687910144685	0.00144277015646577	3.31548612064602	-0.00076218282292583	-0.00020157898718028	0.99999968922158	2500.07701396304	0	3.65783e+13	2.25886e+13	0	-2.87623e+13
133	2	0	-0.017469095053857	-0.000376429164220325	-3.70767985684772	0.000852343309949553	-2.78577787604837e-05	0.999999636367347	2499.28434518138	0	5.51829e+13	5.42092e+13	0	-1.01909e+13
134	2	0	0.0273034649389187	0.00174752311541086	-1.33933760313077	0.000307891752951555	0.000107903084970001	0.999999946779795	2501.08713826036	0	5.06744e+13	4.28615e+13	0	2.69911e+13
135	2	0	-0.0106773245746088	-0.00178640296255275	2.16691220709969	-0.000498141897741435	4.17944978889741e-05	0.999999875053927	2499.20836078484	0	5.48082e+13	5.30444e+13	0	1.36035e+13
136	2	0	-0.0248683230446515	-0.00296881378423193	0.921222294709078	-0.000211776445395023	-8.21397206445205e-05	0.999999974201901	2498.99760101559	0	5.36733e+13	4.98175e+13	0	-1.98979e+13
137	2	0	-0.00851340966589037	-0.00139632909272119	-0.718987314256423	0.000165284761279195	4.65350908361097e-06	0.999999986329646	2500.46182030287	0	5.55956e+13	5.55816e+13	0	1.75809e+11
138	2	0	0.0102414214058232	-0.00367460830128768	1.09463762821699	-0.000251640232759985	-8.44094547545652e-05	0.999999964776118	2499.85965886689	0	5.25894e+13	4.70756e+13	0	-2.34154e+13
139	2	0	-0.0286607166910981	-0.00140339734982797	-3.20629541879615	0.000737084039860266	0.000249482006843928	0.999999697232877	2499.64974842976	0	2.79315e+13	1.46636e+13	0	2.37676e+13
