,Simulation Number,PG.cFactor,ExitSlit.openingHeight,PG.lineDensity,PG.orderDiffraction,SU.numberRays,SU.photonEnergy,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
0,0,2.5,0.012,1200,1,100000.0,100,,100000.0,100.0,,0.09979973430528943,0.10656450612765996,0.10534237624299464
1,1,2.5,0.012,1200,1,100000.0,150,,100000.0,100.0,,0.1489890516581056,0.09119169414540607,0.08126696984294401
2,2,2.5,0.012,1200,1,100000.0,200,,100000.0,100.0,,0.19977834639082917,0.08267234491154414,0.07374544969869756
3,3,2.5,0.012,1200,1,100000.0,250,,100000.0,100.0,,0.24958752781887483,0.07454419494805405,0.06755203964967657
4,4,2.5,0.012,1200,1,100000.0,300,,100000.0,100.0,,0.29936409995508484,0.07151311920859847,0.05972197255534381
5,5,2.5,0.012,1200,1,100000.0,350,,100000.0,100.0,,0.3489473058229038,0.06311017623008047,0.05548117096113156
6,6,2.5,0.012,1200,1,100000.0,400,,100000.0,100.0,,0.3988900278538523,0.0627266511119974,0.05214084438350437
7,7,2.5,0.012,1200,1,100000.0,450,,100000.0,100.0,,0.4490281116202652,0.05937865798214385,0.0498434505228553
8,8,2.5,0.012,1200,1,100000.0,500,,100000.0,100.0,,0.49934416318872366,0.05977483732959594,0.045950830963910845
9,9,2.5,0.012,1200,1,100000.0,550,,100000.0,100.0,,0.5476452688214977,0.055259707328116095,0.04512345788452692
10,10,2.5,0.012,1200,1,100000.0,600,,100000.0,100.0,,0.5996150906597109,0.05753735177110362,0.04368587223238136
11,11,2.5,0.012,1200,1,100000.0,650,,100000.0,100.0,,0.6490759568037561,0.054290704596196455,0.04218558689437634
12,12,2.5,0.012,1200,1,100000.0,700,,100000.0,100.0,,0.6978022373554325,0.05137907890800528,0.03967604249641512
13,13,2.5,0.012,1200,1,100000.0,750,,100000.0,100.0,,0.7488409557419686,0.053506685809801904,0.03748775292704742
14,14,2.5,0.012,1200,1,100000.0,800,,100000.0,100.0,,0.7991116906000002,0.05258973793760303,0.037084463281728326
15,15,2.5,0.012,1200,1,100000.0,850,,100000.0,100.0,,0.8494597821430717,0.050219156191651355,0.03577658419031575
16,16,2.5,0.012,1200,1,100000.0,900,,100000.0,100.0,,0.8983128973574708,0.05124047776691733,0.034495895620215315
17,17,2.5,0.012,1200,1,100000.0,950,,100000.0,100.0,,0.9493183037330936,0.05157333055648725,0.034046018839585454
18,18,2.5,0.012,1200,1,100000.0,1000,,100000.0,100.0,,0.9977525623638144,0.04834668951333988,0.034976844854262876
19,19,2.5,0.012,1200,1,100000.0,1050,,100000.0,100.0,,0.963440436758666,0.04728098526290896,0.031357028840868384
20,20,2.5,0.012,1200,1,100000.0,1100,,100000.0,100.0,,1.0955104211640787,0.04788228517382626,0.03322590671556799
21,21,2.5,0.012,1200,1,100000.0,1150,,100000.0,100.0,,1.1461033998622268,0.04974320656440954,0.03231995742888914
22,22,2.5,0.012,1200,1,100000.0,1200,,100000.0,100.0,,1.195815054164086,0.04589114842155843,0.03167597861829535
23,23,2.5,0.012,1200,1,100000.0,1250,,100000.0,100.0,,1.2491393576231076,0.048525081703455486,0.030431684346045592
24,24,2.5,0.012,1200,1,100000.0,1300,,100000.0,100.0,,1.2974300688165952,0.047009835234871455,0.029031550969353496
25,25,2.5,0.012,1200,1,100000.0,1350,,100000.0,100.0,,1.3488709829470051,0.0441550726176673,0.02895848696943116
26,26,2.5,0.012,1200,1,100000.0,1400,,100000.0,100.0,,1.3990967698042596,0.04469334499857566,0.029898510729488247
27,27,2.5,0.012,1200,1,100000.0,1450,,100000.0,100.0,,1.4491475132142,0.04468429591616606,0.029623398201432477
28,28,2.5,0.012,1200,1,100000.0,1500,,100000.0,100.0,,1.4983513929224728,0.04468311055228576,0.02697963372017119
29,29,2.5,0.012,1200,1,100000.0,1550,,100000.0,100.0,,1.5490304894453857,0.043892973385813605,0.026587141931156633
30,30,2.5,0.012,1200,1,100000.0,1600,,100000.0,100.0,,1.5978578539310888,0.042930280177779306,0.02629269945181866
31,31,2.5,0.012,1200,1,100000.0,1650,,100000.0,100.0,,1.646684810587658,0.04336149316927293,0.026030351455281195
32,32,2.5,0.012,1200,1,100000.0,1700,,100000.0,100.0,,1.6980458496412325,0.04310906731489324,0.026563896698113276
33,33,2.5,0.012,1200,1,100000.0,1750,,100000.0,100.0,,1.747886467365447,0.044465612208386,0.02593579011842885
34,34,2.5,0.012,1200,1,100000.0,1800,,100000.0,100.0,,1.7957362744021452,0.043995592168567674,0.02598156002126359
35,35,2.5,0.012,1200,1,100000.0,1850,,100000.0,100.0,,1.84846377639326,0.04438668473241764,0.024348025032506625
36,36,2.5,0.012,1200,1,100000.0,1900,,100000.0,100.0,,1.893884775074412,0.043924704557556135,0.023905722737029952
37,37,2.5,0.012,1200,1,100000.0,1950,,100000.0,100.0,,1.935720381632393,0.04159908307101708,0.02357449941578559
38,38,2.5,0.012,1200,1,100000.0,2000,,100000.0,100.0,,1.9951288135576415,0.04546553968557661,0.02466628618671528
39,39,2.5,0.012,2400,1,100000.0,100,,100000.0,100.0,,0.09984938892666051,0.1107391167765338,0.10218122142817164
40,40,2.5,0.012,2400,1,100000.0,150,,100000.0,100.0,,0.149783858937532,0.09600955108339747,0.08297429520390201
41,41,2.5,0.012,2400,1,100000.0,200,,100000.0,100.0,,0.1995381562253442,0.08331842229115519,0.07540125879898259
42,42,2.5,0.012,2400,1,100000.0,250,,100000.0,100.0,,0.2497765029460481,0.07475636553014191,0.0677692153007233
43,43,2.5,0.012,2400,1,100000.0,300,,100000.0,100.0,,0.29915884959139305,0.06743497183241151,0.06000772597099602
44,44,2.5,0.012,2400,1,100000.0,350,,100000.0,100.0,,0.3496418987173513,0.06791392961155356,0.05561764542721631
45,45,2.5,0.012,2400,1,100000.0,400,,100000.0,100.0,,0.3993734078298985,0.06257645586512268,0.0512543457561799
46,46,2.5,0.012,2400,1,100000.0,450,,100000.0,100.0,,0.44790741938922446,0.06002828075332228,0.04910930065958201
47,47,2.5,0.012,2400,1,100000.0,500,,100000.0,100.0,,0.4988060742705613,0.060053745823898406,0.04815391244130138
48,48,2.5,0.012,2400,1,100000.0,550,,100000.0,100.0,,0.5494033332662696,0.054167237909666766,0.04464079641970863
49,49,2.5,0.012,2400,1,100000.0,600,,100000.0,100.0,,0.5995821784701434,0.0569794979504361,0.04261043055027623
50,50,2.5,0.012,2400,1,100000.0,650,,100000.0,100.0,,0.6466085423824666,0.055551165268166815,0.040895234265027114
51,51,2.5,0.012,2400,1,100000.0,700,,100000.0,100.0,,0.6989839723011926,0.0553234243305238,0.03823314284814548
52,52,2.5,0.012,2400,1,100000.0,750,,100000.0,100.0,,0.7486912738591797,0.05166493611251745,0.03628843588752084
53,53,2.5,0.012,2400,1,100000.0,800,,100000.0,100.0,,0.7981665819675072,0.05253984487471319,0.03727963873459
54,54,2.5,0.012,2400,1,100000.0,850,,100000.0,100.0,,0.8494511897455084,0.047875714001106566,0.03666825449781948
55,55,2.5,0.012,2400,1,100000.0,900,,100000.0,100.0,,0.898901647848902,0.04877123095362975,0.03473035936969849
56,56,2.5,0.012,2400,1,100000.0,950,,100000.0,100.0,,0.9486820357691954,0.05076661421880804,0.0350060772922158
57,57,2.5,0.012,2400,1,100000.0,1000,,100000.0,100.0,,0.9989392737464867,0.04886564536292349,0.03416491946795791
58,58,2.5,0.012,2400,1,100000.0,1050,,100000.0,100.0,,1.0475783551713675,0.047832006026744166,0.031224319353338324
59,59,2.5,0.012,2400,1,100000.0,1100,,100000.0,100.0,,1.0949248481667269,0.047041543461198106,0.031161680961870757
60,60,2.5,0.012,2400,1,100000.0,1150,,100000.0,100.0,,1.1468839366316388,0.04662069534765503,0.031846418124440765
61,61,2.5,0.012,2400,1,100000.0,1200,,100000.0,100.0,,1.1988619113009236,0.046593133088815165,0.030151188908066263
62,62,2.5,0.012,2400,1,100000.0,1250,,100000.0,100.0,,1.2418159261807773,0.04717556148905517,0.02990698011035132
63,63,2.5,0.012,2400,1,100000.0,1300,,100000.0,100.0,,1.2971403622841535,0.044017947558759526,0.02915995782082265
64,64,2.5,0.012,2400,1,100000.0,1350,,100000.0,100.0,,1.3461968910635278,0.04395615673335562,0.029524284430358528
65,65,2.5,0.012,2400,1,100000.0,1400,,100000.0,100.0,,1.397488049054175,0.04588905177726167,0.029811695422196777
66,66,2.5,0.012,2400,1,100000.0,1450,,100000.0,100.0,,1.446811970975034,0.045258588009385176,0.02802037153370385
67,67,2.5,0.012,2400,1,100000.0,1500,,100000.0,100.0,,1.4983498130021076,0.04633851583310528,0.028177942446974972
68,68,2.5,0.012,2400,1,100000.0,1550,,100000.0,100.0,,1.5479632655049045,0.045611915267875926,0.026243906566940176
69,69,2.5,0.012,2400,1,100000.0,1600,,100000.0,100.0,,1.597923460010179,0.04756498645415151,0.026968694447801443
70,70,2.5,0.012,2400,1,100000.0,1650,,100000.0,100.0,,1.5158684684195924,0.04502485541616724,0.02500007800696404
