,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,510,100000.0,17.15,2.43,0.81,,129.0,0.129,510.0,0.0343630532905194,0.0003423030819739,0.0002798184206991,-5.332765808627763e-07,4.239390652235625e-06,4166700000000.001,2257500000000.0,1496400000000.0002,14.8415216682944,1.914556295209978,61840168335282.29,33504735166174.613,22208853024435.742,9.22594233866776e-05,4.998575570485628e-05,3.313341521007616e-05,5.1739552626154514e-05,2.8032265354727675e-05,1.8581387320848063e-05
11,11,2.25,0.02,511,100000.0,17.15,2.43,0.81,,124.0,0.124,511.0,0.0379492574256801,0.0003718616621798,0.0002596107890147,2.226334235604835e-05,-2.730204058426138e-05,4005200000000.0,2170000000000.0,1438400000000.0,13.465349117851469,1.669703290613582,53931416286818.695,29219807585737.684,19368558171117.55,8.886064502546063e-05,4.814431232029601e-05,3.191280130945335e-05,4.9843793245576135e-05,2.700515113924404e-05,1.7900557326584617e-05
12,12,2.25,0.02,512,100000.0,17.15,2.43,0.81,,120.0,0.12,512.0,0.0257199326835575,0.0003600290052166,0.000366931931974,-2.8603769823674385e-05,6.079635698008364e-06,3876000000000.0,2100000000000.0,1392000000000.0,19.90673950431121,2.3888087405173453,77158522318710.23,41804152959053.54,27710181390001.203,8.614656093812436e-05,4.667383332560917e-05,3.09380838044038e-05,4.834251042806319e-05,2.6191762615823715e-05,1.7361396933917435e-05
13,13,2.25,0.02,513,100000.0,17.15,2.43,0.81,,127.0,0.127,513.0,0.0283743015027084,0.0003775813057275,0.0003595667007468,7.470942654637855e-06,5.257626893100159e-06,4102100000000.001,2222500000000.0,1473200000000.0,18.079740216725035,2.296127007524079,74164902343027.77,40182222631671.38,26635073287279.32,9.137007640699929e-05,4.950391136602127e-05,3.2814021248334094e-05,5.127578851790335e-05,2.778099997100026e-05,1.8414834266491603e-05
14,14,2.25,0.02,514,100000.0,17.15,2.43,0.81,,109.0,0.109,514.0,0.0341748083075117,0.0004695897750508,0.0004271432685063,-1.854754291667999e-05,-5.397384422799068e-06,3520700000000.0,1907500000000.0,1264400000000.0,15.040318452555038,1.639394711328499,52952449175910.52,28689407448248.73,19016978651410.59,7.857285230892154e-05,4.257043081752715e-05,2.821811414190372e-05,4.41060258399901e-05,2.389645362847761e-05,1.5839934976590872e-05
15,15,2.25,0.02,515,100000.0,17.15,2.43,0.81,,130.0,0.13,515.0,0.0198366735482977,0.0003111151185591,0.0003774367724254,2.7902401998728703e-05,8.572335643433659e-06,4199000000000.0,2275000000000.0,1508000000000.0,25.9620141827758,3.375061843760853,109014497553475.56,59063582265814.93,39150717387625.89,9.389998728012444e-05,5.087460611152254e-05,3.3722596051066367e-05,5.272052471925913e-05,2.856375178288033e-05,1.8933686896080674e-05
16,16,2.25,0.02,516,100000.0,17.15,2.43,0.81,,123.0,0.123,516.0,0.0373961603858106,0.0004142561843769,0.0003165410199566,4.887842912193658e-05,-4.237285921338166e-05,3972900000000.0,2152500000000.0,1426800000000.0,13.798208015916735,1.6971795859577583,54818900626435.61,29700642754260.777,19687283197110.0,8.903276888630763e-05,4.8237568282055215e-05,3.197461668981946e-05,4.999292808135576e-05,2.7085951746864573e-05,1.795411658649309e-05
17,17,2.25,0.02,517,100000.0,17.15,2.43,0.81,,105.0,0.105,517.0,0.0374839586008874,0.0005855023558247,0.0004456445307037,2.553882525648281e-05,-3.458778772286285e-05,3391500000000.0,1837500000000.0,1218000000000.0,13.792566721801876,1.4482195057891971,46777490036991.06,25343841351310.945,16799346267154.686,7.613683061242046e-05,4.125060482097083e-05,2.7343258052757808e-05,4.2772241565614113e-05,2.317381508972901e-05,1.536092885947752e-05
18,18,2.25,0.02,518,100000.0,17.15,2.43,0.81,,117.0,0.117,518.0,0.0443954982185914,0.0002834065169635,0.0004932853899892,-4.332338792491924e-06,-1.3703149753646238e-05,3779100000000.0,2047500000000.0,1357200000000.0,11.66784968713512,1.3651384133948088,44093970752652.32,23889922234409.16,15835605595379.78,8.502423443571087e-05,4.606576169117463e-05,3.053501917815003e-05,4.776722266798728e-05,2.58800742009219e-05,1.7154792041753946e-05
19,19,2.25,0.02,519,100000.0,17.15,2.43,0.81,,111.0,0.111,519.0,0.0446906633312664,0.000340053290503,0.0002877659472509,2.027130603540778e-06,5.445174262370689e-06,3585300000000.0005,1942500000000.0,1287600000000.0,11.613163943281576,1.2890611977042552,41636676685847.445,22558570959824.465,14953109893369.36,8.080483288571133e-05,4.3779708219812645e-05,2.901969230570438e-05,4.541932783499304e-05,2.460799495703957e-05,1.631158522866623e-05
20,20,2.25,0.02,520,100000.0,17.15,2.43,0.81,,108.0,0.108,520.0,0.0434370559539729,0.0001214841268973,0.0003508933480524,-1.4754972160212605e-06,3.05832615864135e-05,3488400000000.0,1890000000000.0,1252800000000.0,11.9713454003652,1.2929053032394415,41760841294633.96,22625842806690.23,14997701517577.523,7.87869353844425e-05,4.268642009993015e-05,2.829499846623941e-05,4.42911811235567e-05,2.399676995858336e-05,1.590643037254668e-05
21,21,2.25,0.02,521,100000.0,17.15,2.43,0.81,,116.0,0.116,521.0,0.0477424427285768,0.0002977539826582,0.0004647221547796,2.0102199615695133e-05,9.95062035540458e-06,3746800000000.0,2030000000000.0,1345600000000.0,10.9127218932212,1.2658757396136593,40887786389521.2,22152825443239.04,14684158579518.447,8.478574121962551e-05,4.5936547100416296e-05,3.0449368363704515e-05,4.767786721584185e-05,2.5831661804248685e-05,1.7122701538816273e-05
22,22,2.25,0.02,522,100000.0,17.15,2.43,0.81,,114.0,0.1139999999999999,522.0,0.0245401899803709,0.0001298251074147,0.0003041513029579,-4.112131810086219e-06,1.190115847778254e-05,3682200000000.0,1995000000000.0,1322400000000.0,21.271228968379344,2.424920102395245,78324919307366.4,42436101791916.79,28129073187784.844,8.349000796424397e-05,4.523452443883187e-05,2.9984027628025698e-05,4.696033177036957e-05,2.544290420995255e-05,1.686501079059712e-05
23,23,2.25,0.02,523,100000.0,17.15,2.43,0.81,,127.0,0.127,523.0,0.0418933787891546,0.0003421910689382,0.0004783990773436,5.876820337940003e-06,-1.8484646398953865e-05,4102100000000.001,2222500000000.0,1473200000000.0,12.484073023381775,1.5854772739694851,51210915949214.39,27745852294465.992,18391536378046.03,9.31717933895175e-05,5.048007381785004e-05,3.346107750211774e-05,5.243239077053924e-05,2.840764205834169e-05,1.883020845010078e-05
24,24,2.25,0.02,524,100000.0,17.15,2.43,0.81,,110.0,0.11,524.0,0.0357617171185893,0.0001772091674192,0.0003405274077237,-4.521511221491118e-05,4.323255764005164e-05,3553000000000.0,1925000000000.0,1276000000000.0,14.652540264282194,1.6117794290710414,52060475558994.64,28206140008743.223,18696641377224.08,8.0869195050397e-05,4.381457936167021e-05,2.904280689116425e-05,4.5515616481034346e-05,2.4660163728114584e-05,1.6346165671207383e-05
25,25,2.25,0.02,525,100000.0,17.15,2.43,0.81,,113.0,0.1129999999999999,525.0,0.0304734777016619,0.0003285127674921,0.0003326332808586,2.452308981735288e-06,2.6737328397780804e-06,3649900000000.0,1977500000000.0,1310800000000.0,17.22809602303341,1.946774850602775,62880827674469.65,34068559885548.56,22582588266992.195,8.323325809099242e-05,4.509541847035192e-05,2.9891820243204703e-05,4.686193005825804e-05,2.538959058883949e-05,1.682967147603075e-05
26,26,2.25,0.02,526,100000.0,17.15,2.43,0.81,,106.0,0.106,526.0,0.0366071284825011,0.0003121679468817,0.0002902980679093,-1.9131151812208603e-06,-1.3352862168792845e-05,3423800000000.0,1855000000000.0,1229600000000.0,14.36878613004124,1.5230913297843716,49195849952035.2,26654098271226.504,17667859425498.71,7.823170484947825e-05,4.2385598602658505e-05,2.809559678804792e-05,4.4057897311822287e-05,2.387037780052291e-05,1.5822650427775186e-05
27,27,2.25,0.02,527,100000.0,17.15,2.43,0.81,,115.0,0.1149999999999999,527.0,0.0432762292382449,0.0003824382315543,0.0003832547149394,-2.380480634506136e-05,-3.0088946125639697e-05,3714500000000.0,2012500000000.0,1334000000000.0,12.177585923643024,1.4004223812189476,45233642913372.01,24507391671331.586,16244899622139.793,8.50510585248786e-05,4.6080294866420295e-05,3.054465259717002e-05,4.7906463677563e-05,2.595551437638861e-05,1.7204798100920455e-05
28,28,2.25,0.02,528,100000.0,17.15,2.43,0.81,,135.0,0.135,528.0,0.0413608127914812,0.0003584419386766,0.0005075594423886,-2.5269828988167648e-06,2.043537848734693e-05,4360500000000.0,2362500000000.0,1566000000000.0,12.76570657984621,1.7233703882792384,55664863541419.39,30158981794886.67,19991096504039.164,0.0001000135576739,5.418691205246962e-05,3.591818170335129e-05,5.636514427563842e-05,3.0538390861414e-05,2.024259051385157e-05
29,29,2.25,0.02,529,100000.0,17.15,2.43,0.81,,113.0,0.1129999999999999,529.0,0.031836778055549,0.0003737769704354,0.0002499885727807,8.683847026258636e-06,-1.3599441659361938e-05,3649900000000.0,1977500000000.0,1310800000000.0,16.616003010009255,1.8776083401310453,60646749386232.78,32858145952293.297,21780256745520.13,8.389525759442295e-05,4.545408693196289e-05,3.012956619490112e-05,4.728660105870475e-05,2.561967549620226e-05,1.6982184900339788e-05
30,30,2.25,0.02,530,100000.0,17.15,2.43,0.81,,110.0,0.11,530.0,0.0376028487239636,0.0005309490143294,0.0002413465075466,-1.6241810111663454e-05,-2.5790146599623505e-05,3553000000000.0,1925000000000.0,1276000000000.0,14.0946768126703,1.550414449393733,50078386715417.58,27132252864390.33,17984807612967.305,8.18072463903347e-05,4.432281151179124e-05,2.937969220210162e-05,4.61357270759454e-05,2.4996136960651536e-05,1.6568867928203304e-05
31,31,2.25,0.02,531,100000.0,17.15,2.43,0.81,,114.0,0.1139999999999999,531.0,0.0107486143771211,0.0006193451129415,0.0003826909265415,8.99785002780144e-06,2.9174186152465705e-05,3682200000000.0,1995000000000.0,1322400000000.0,49.401716478940216,5.631795678599184,181907000418753.7,98556424375485.72,65328829871750.54,8.495768478212024e-05,4.6029705377309726e-05,3.051111899295959e-05,4.792011700098308e-05,2.5962911687839127e-05,1.7209701461653365e-05
32,32,2.25,0.02,532,100000.0,17.15,2.43,0.81,,111.0,0.111,532.0,0.025149673895271,0.0005408493113439,0.0002437293644529,-9.68493979373951e-06,-2.038638842344288e-05,3585300000000.0005,1942500000000.0,1287600000000.0,21.15335579361266,2.348022493091005,75841126526839.47,41090393629092.59,27237060919855.66,8.28777414635373e-05,4.490280110253569e-05,2.976414244510937e-05,4.6763444767536656e-05,2.533623168519788e-05,1.6794302145616878e-05
33,33,2.25,0.02,533,100000.0,17.15,2.43,0.81,,138.0,0.1379999999999999,533.0,0.0436411294075469,0.0004127842135778,0.0005943681597119,2.84659976768242e-05,-2.763500690177592e-05,4457400000000.0,2415000000000.0,1600800000000.0,12.213249456092845,1.685428424940812,54439338125588.24,29494997436464.21,19550969729313.42,0.0001032346774703,5.5932100796628815e-05,3.707499252805111e-05,5.8268692741473104e-05,3.156972516952877e-05,2.092621782665907e-05
34,34,2.25,0.02,534,100000.0,17.15,2.43,0.81,,131.0,0.131,534.0,0.0359338749940434,0.0003914344364746,0.0003231105613752,-1.996778191240081e-05,1.5542844351541255e-05,4231300000000.0,2292500000000.0,1519600000000.0,14.86062942247443,1.9467424543441505,62879781275316.055,34067992951022.63,22582212470392.145,9.816751669105973e-05,5.318673504933577e-05,3.525520723270257e-05,5.543733431229432e-05,3.0035707444741503e-05,1.990938322051437e-05
35,35,2.25,0.02,535,100000.0,17.15,2.43,0.81,,112.0,0.1119999999999999,535.0,0.0168273760039028,0.0003050528195866,0.0003723642163477,1.7225663838904357e-05,9.422286814333043e-06,3617600000000.0,1960000000000.0,1299200000000.0,31.79342993678372,3.560864152919775,115015912139308.77,62315122676096.07,41306024173869.4,8.410215564605971e-05,4.556618339956795e-05,3.020387013914219e-05,4.750355528184225e-05,2.57372203539393e-05,1.7060100348896913e-05
36,36,2.25,0.02,536,100000.0,17.15,2.43,0.81,,138.0,0.1379999999999999,536.0,0.0399033374123973,0.0003261130597518,0.0003642489207871,3.867104645840984e-06,4.268594949669599e-06,4457400000000.0,2415000000000.0,1600800000000.0,13.432460409526366,1.8536795365146383,59873849029422.82,32439391889006.17,21502682623569.81,0.0001038195635652,5.624898954771767e-05,3.728504450020143e-05,5.866329186692037e-05,3.1783517265359334e-05,2.106793144446676e-05
37,37,2.25,0.02,537,100000.0,17.15,2.43,0.81,,99.0,0.099,537.0,0.0392360696858664,0.000569785212288,0.0005006324246304,2.6694412667449795e-05,-5.639500655241052e-05,3197700000000.0,1732500000000.0,1148400000000.0,13.686386131418196,1.3549522270104015,43764956932435.96,23711663972682.027,15717445833320.656,7.462095715734248e-05,4.0429311153358926e-05,2.679885767879792e-05,4.217975007934178e-05,2.285280577054121e-05,1.5148145539330172e-05
38,38,2.25,0.02,538,100000.0,17.15,2.43,0.81,,136.0,0.136,538.0,0.0352863312700719,0.000508276020052,0.0004626607257979,-6.198478195813168e-06,-2.571654275557626e-06,4392800000000.001,2380000000000.0,1577600000000.0,15.246696968361334,2.0735507876971413,66975690442617.68,36287138784699.98,24053189137286.844,0.0001027194231786,5.5652938254707e-05,3.688994764312007e-05,5.807529216784723e-05,3.1464941577007005e-05,2.0856761273901785e-05
39,39,2.25,0.02,539,100000.0,17.15,2.43,0.81,,96.0,0.096,539.0,0.0394925257347695,0.0004792406000433,0.0004995162094867,-3.707797979743352e-07,-2.735832413124218e-05,3100800000000.0,1680000000000.0,1113600000000.0,13.648152149596765,1.3102226063612896,42320190185469.65,22928895611322.56,15198582233790.955,7.26292121804551e-05,3.93501923578317e-05,2.6083556077191303e-05,4.108749351713874e-05,2.226102589937857e-05,1.475588002473094e-05
40,40,2.25,0.02,540,100000.0,17.15,2.43,0.81,,102.0,0.102,540.0,0.0201214034004806,0.0003993457591816,0.0005639086184137,3.389619840815162e-05,2.64534452616258e-05,3294600000000.0,1785000000000.0002,1183200000000.0,26.837094274801,2.7373836160297023,88417490797759.38,47904213280519.79,31753649945944.54,7.73316606505759e-05,4.189795855681357e-05,2.7772361100516423e-05,4.375490559347223e-05,2.3706218200797647e-05,1.5713836064528725e-05
41,41,2.25,0.02,541,100000.0,17.15,2.43,0.81,,116.0,0.116,541.0,0.016327196327893,0.0003611845946896,0.0005701049027178,-1.6817281269670246e-05,2.2086677063158235e-06,3746800000000.0,2030000000000.0,1345600000000.0,33.13489892173141,3.843648274920844,124149839279943.28,67263844811114.77,44586319989081.8,8.809243452624838e-05,4.772809920152776e-05,3.163691147072697e-05,4.986830842912566e-05,2.701843335943341e-05,1.790936154111014e-05
42,42,2.25,0.02,542,100000.0,17.15,2.43,0.81,,103.0,0.103,542.0,0.0389905007215247,0.0003556031370118,0.0001998466244116,1.41491568592768e-05,2.8697782839494963e-05,3326900000000.0005,1802500000000.0,1194800000000.0,13.900821737864682,1.4317846390000624,46246643839702.016,25056231182501.094,16608701812400.725,7.837903572038949e-05,4.246542182993238e-05,2.814850818441232e-05,4.437577796665061e-05,2.404260416149801e-05,1.5936811901335823e-05
43,43,2.25,0.02,543,100000.0,17.15,2.43,0.81,,97.0,0.097,543.0,0.0418131943709902,0.0004616401211687,0.0004368623235458,3.516506355173048e-06,-3.3359195391962914e-05,3133100000000.0,1697500000000.0,1125200000000.0,12.986331424052352,1.2596741481330782,40687474984698.43,22044297592328.867,14612220118343.707,7.394945348813514e-05,4.006549337592461e-05,2.655769846632717e-05,4.1881733129238254e-05,2.269134147868945e-05,1.5041117780159868e-05
44,44,2.25,0.02,544,100000.0,17.15,2.43,0.81,,115.0,0.1149999999999999,544.0,0.0345960120420159,0.0005239933302402,0.0003287766602941,-5.682026210626844e-06,-1.4743983106804485e-06,3714500000000.0,2012500000000.0,1334000000000.0,15.72435572456522,1.8083009083250003,58408119338897.52,31645265895687.508,20976290536570.004,8.743204057860855e-05,4.737030062308513e-05,3.1399742127302145e-05,4.976190112566792e-05,2.6960782343628133e-05,1.7871147153490648e-05
45,45,2.25,0.02,545,100000.0,17.15,2.43,0.81,,114.0,0.1139999999999999,545.0,0.0200035299776573,0.0003723265138177,0.0001486153140249,2.338434327512218e-05,2.5277511027839933e-05,3682200000000.0,1995000000000.0,1322400000000.0,27.245191254180185,3.1059518029765405,100322243236142.28,54354156552089.47,36029040914527.88,8.68182240502775e-05,4.703773748854044e-05,3.1179300278118235e-05,4.943701654009357e-05,2.6784761283332427e-05,1.7754470336380353e-05
46,46,2.25,0.02,546,100000.0,17.15,2.43,0.81,,115.0,0.1149999999999999,546.0,0.0153788053554535,0.0001938028853569,0.0001791527431615,4.262824997780006e-06,-4.014075911679773e-06,3714500000000.0,2012500000000.0,1334000000000.0,35.50340792930189,4.082891911869718,131877408753391.88,71450608457720.06,47361546177688.73,8.775998071800322e-05,4.754797716919679e-05,3.1517516295010444e-05,4.997992460694211e-05,2.7078906520789065e-05,1.794944660806589e-05
47,47,2.25,0.02,547,100000.0,17.15,2.43,0.81,,113.0,0.1129999999999999,547.0,0.033533318415948,0.0004121837150254,0.0001696355213164,5.2793425422118285e-06,2.5076745966488665e-05,3649900000000.0,1977500000000.0,1310800000000.0,16.312134493073394,1.843271197717293,59537659686268.58,32257245960052.63,21381945893520.6,8.639485614347008e-05,4.680835859166335e-05,3.102725483790256e-05,4.921852992224743e-05,2.6666386180784205e-05,1.767600455411982e-05
48,48,2.25,0.02,548,100000.0,17.15,2.43,0.81,,107.0,0.107,548.0,0.0398927969479245,0.0004808871187227,0.0003004092655933,-5.927663226870733e-06,-1.3540166508478173e-05,3456100000000.0,1872500000000.0,1241200000000.0,13.736815714259157,1.4698392814257295,47475808790051.06,25722187424950.27,17050135664538.465,8.196617866325098e-05,4.440892032838676e-05,2.9436770046244936e-05,4.670770230431512e-05,2.5306030660232648e-05,1.677428318049707e-05
49,49,2.25,0.02,549,100000.0,17.15,2.43,0.81,,94.0,0.094,549.0,0.0346660323553678,0.0004776209025445,0.0004909409353686,2.928066392426189e-05,5.110437761792132e-07,3036200000000.0,1645000000000.0,1090400000000.0,15.83682823497364,1.4886618540875225,48083777887026.97,26051582446531.64,17268477507415.258,7.215242498727853e-05,3.909187112313853e-05,2.5912326001623248e-05,4.112341888093428e-05,2.2280490105769347e-05,1.476878201296711e-05
50,50,2.25,0.02,550,100000.0,17.15,2.43,0.81,,115.0,0.1149999999999999,550.0,0.0330203058929328,0.0003467466383872,0.0003568660453404,-4.819581208586556e-06,-3.719148385567533e-05,3714500000000.0,2012500000000.0,1334000000000.0,16.656417471823424,1.915488009259693,61870262699088.11,33521040162044.64,22219660907412.45,8.841927703991134e-05,4.790518105877549e-05,3.175429144467404e-05,5.0421753637234864e-05,2.731828757435325e-05,1.810812204928558e-05
51,51,2.25,0.02,551,100000.0,17.15,2.43,0.81,,88.0,0.088,551.0,0.0474794607778149,0.0004963962042138,0.0004907928630667,-8.98709349944407e-06,1.0337068145534643e-05,2842400000000.0005,1540000000000.0002,1020800000000.0,11.605018064094308,1.021241589640299,32986103345381.668,17871727818705.24,11846402439827.473,6.780055155180299e-05,3.673404495840719e-05,2.434942408671562e-05,3.866428655862413e-05,2.0948142872319576e-05,1.3885626132508976e-05
52,52,2.25,0.02,552,100000.0,17.15,2.43,0.81,,103.0,0.103,552.0,0.0391515844939931,0.0003141644762834,0.0002479863296759,-8.967986859766574e-06,-1.2251077220377894e-05,3326900000000.0005,1802500000000.0,1194800000000.0,14.09904623616679,1.4522017623251795,46906116923103.3,25413530840690.64,16845540442972.08,7.948971890298383e-05,4.306718516415532e-05,2.854739130881152e-05,4.5349622429531496e-05,2.45702288704892e-05,1.6286551708438557e-05
53,53,2.25,0.02,553,100000.0,17.15,2.43,0.81,,122.0,0.122,553.0,0.0331494778008618,0.0003695864987605,0.0004503611812773,2.418296491943451e-05,-9.69422282440373e-06,3940600000000.0,2135000000000.0,1415200000000.0,16.682012408220274,2.035205513802873,65737138095832.805,35616096491550.28,23608383960113.33,9.43408946872196e-05,5.111348783363292e-05,3.3880940506865246e-05,5.3827884363072e-05,2.916371443819689e-05,1.9331376427604804e-05
54,54,2.25,0.02,554,100000.0,17.15,2.43,0.81,,98.0,0.098,554.0,0.0385037552274328,0.0005125506471904,0.0004758058591327,1.7783401404004025e-05,1.651339184756181e-05,3165400000000.0,1715000000000.0,1136800000000.0,14.388206987283414,1.4100442847537746,45544430397546.92,24675774983191.05,16356513703143.783,7.591906818780625e-05,4.113262208317676e-05,2.7265052352277167e-05,4.3329781607168864e-05,2.3475887867661148e-05,1.5561159957992533e-05
55,55,2.25,0.02,555,100000.0,17.15,2.43,0.81,,81.0,0.0809999999999999,555.0,0.0394642261382791,0.0005654363191595,0.00045542929095,-4.467376768930438e-05,7.951602026359397e-06,2616299999999.9995,1417499999999.9998,939600000000.0,14.063369646609278,1.1391329413753513,36793994006423.85,19934826474068.65,13213942119954.076,6.286967935261306e-05,3.4062519773087574e-05,2.257858453530377e-05,3.58889135040559e-05,1.944445778083524e-05,1.2888897729010786e-05
56,56,2.25,0.02,556,100000.0,17.15,2.43,0.81,,97.0,0.097,556.0,0.040245837411187,0.0004761764036739,0.0004561869579732,-3.124029036192602e-05,-2.3478646768506327e-05,3133100000000.0,1697500000000.0,1125200000000.0,13.815093330508022,1.3400640530592782,43284068913814.68,23451120928537.367,15544743015487.629,7.543799119795815e-05,4.087197665524048e-05,2.709228166861655e-05,4.3068904473662e-05,2.333454576746393e-05,1.5467470337290378e-05
57,57,2.25,0.02,557,100000.0,17.15,2.43,0.81,,102.0,0.102,557.0,0.0419130555615083,0.0003597939558216,0.0002488314187519,1.186592214590763e-05,2.666633675917695e-05,3294600000000.0,1785000000000.0002,1183200000000.0,13.289415255888224,1.3555203561005986,43783307502049.336,23721606231760.48,15724036130766.943,7.945452035901142e-05,4.304811474559442e-05,2.853475034565116e-05,4.538486005921549e-05,2.458932046551923e-05,1.629920670857275e-05
