,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
12,12,2.25,0.02,512,100000.0,17.15,2.43,0.81,,1115.0,1.115,512.0,0.0237308804854023,0.0069577935620066,0.0047095365227882,0.0001905810547195,5.1004022390656496e-05,23758728939924.56,16948000000000.0,14049000000000.0,21.57526351855959,24.056418823193944,512600837744900.5,365657566112548.0,303110877172243.7,0.0005280528355096,0.0003766800605725,0.0003122479449483,0.0002963252325943,0.0002113799965776,0.0001752228918998
13,13,2.25,0.02,513,100000.0,17.15,2.43,0.81,,1156.0,1.156,513.0,0.022769605629378,0.0052981491722543,0.0062116189547208,7.054501480039462e-05,7.13632834800545e-05,24622800000000.0,17571200000000.002,14565600000000.002,22.530034483254827,26.044719862642584,554752533074286.9,395879741912167.25,328163470269296.56,0.0005484476529958,0.0003913804847669,0.0003244338228989,0.0003077822299599,0.0002196380232577,0.0001820683613847
14,14,2.25,0.02,514,100000.0,17.15,2.43,0.81,,1057.0,1.057,514.0,0.0232557919257487,0.0073040421422227,0.0052551183788388,-2.059807822393049e-05,0.0001178280085165,22514100000000.0,16066400000000.0,13318200000000.0,22.10202093487515,23.36183612816303,497607109529872.56,355099909148078.06,294359135214854.25,0.0005024560610583,0.0003585601938069,0.0002972275290767,0.0002820483075422,0.0002012739096076,0.000166845477701
15,15,2.25,0.02,515,100000.0,17.15,2.43,0.81,,1099.0,1.099,515.0,0.0212757265937852,0.005289797602715,0.0056431261671235,-1.2954878781886029e-06,7.37062274451019e-05,23408700000000.0,16704800000000.0,13847400000000.0,24.205988816872328,26.602381709742687,566630730417519.2,404356201988088.9,335190009542757.9,0.0005234762163001,0.0003735604923831,0.0003096619871071,0.0002939078225757,0.0002097370377066,0.0001738609654673
16,16,2.25,0.02,516,100000.0,17.15,2.43,0.81,,986.0,0.986,516.0,0.0247733798939862,0.0071917207256572,0.0051037888651413,0.0001044455885959,7.441197077845501e-05,21001800000000.0,14987200000000.002,12423600000000.0,20.828809076845435,20.5372057497696,437442482470092.5,312165527396498.0,258768792447096.9,0.0004706507603001,0.0003358634533597,0.0002784131258113,0.0002642758380475,0.0001885912083719,0.0001563321858872
17,17,2.25,0.02,517,100000.0,17.15,2.43,0.81,,1051.0,1.051,517.0,0.0220241863394221,0.0059159560973927,0.00600434892001,-0.0001426994928347,8.092199811265503e-05,22386300000000.0,15975199999999.998,13242599999999.998,23.47419296369631,24.671376804844822,525500325943194.56,375004927433641.25,310859347741044.75,0.0005025569603829,0.0003586321970808,0.0002972872160011,0.0002823270621731,0.0002014728331001,0.0001670103748066
18,18,2.25,0.02,518,100000.0,17.15,2.43,0.81,,1029.0,1.029,518.0,0.0228941675932219,0.0068041033124125,0.0063826126709381,5.119426940944845e-05,9.619007406782406e-05,21917700000000.0,15640800000000.0,12965400000000.0,22.62584991966948,23.281999567339888,495906590784339.6,353886393423566.3,293353194548482.56,0.0004931162613033,0.0003518951723855,0.000291702577109,0.0002770362404461,0.0001976972232291,0.0001638805929399
19,19,2.25,0.02,519,100000.0,17.15,2.43,0.81,,1083.0,1.083,519.0,0.0204522505907789,0.0059891608641344,0.0053173574389085,-1.1901978405181051e-06,-2.925064996907345e-05,23051022174236.32,16461599999999.998,13645800000000.0,25.37618037175799,27.4824033426139,584946896446813.8,417732530807731.25,346278282116935.1,0.0005195197039673,0.0003710085172876,0.0003075465340673,0.000292015154398,0.0002085389805841,0.0001728678391684
20,20,2.25,0.02,520,100000.0,17.15,2.43,0.81,,1012.0,1.012,520.0,0.0240764624663825,0.0065143019296661,0.0061577065476205,5.830363361593982e-05,-2.0521551762536823e-05,21521921682873.78,15382400000000.0,12751200000000.0,21.59785727351208,21.857031560794223,464827392758412.8,332226879724072.2,275398597666007.2,0.0004860813705359,0.000347417771717,0.0002879910476075,0.0002732574622701,0.0001953057747147,0.0001618982079872
21,21,2.25,0.02,521,100000.0,17.15,2.43,0.81,,1071.0,1.0710000000000002,521.0,0.021000705232268,0.0054711386004399,0.005775747482113,-0.0001105651808023,1.1793490291910956e-05,22757707261191.34,16273782925085.996,13494600000000.004,24.808690671943346,26.57010770965132,564588919845534.9,403731246650811.8,334783357141606.75,0.0005149805376853,0.0003682568452414,0.0003053671568971,0.0002895908361631,0.0002070831806879,0.0001717181987111
22,22,2.25,0.02,522,100000.0,17.15,2.43,0.81,,1084.0,1.084,522.0,0.0226472228412148,0.0051362015831718,0.0054751230502516,-8.169355909521139e-05,6.575782134549676e-05,23014763611391.67,16464923530710.062,13658400000000.0,23.049183719340203,24.985315151764784,530471514736152.25,379503047384223.75,314814970912236.25,0.0005218355323475,0.000373324804929,0.0003096898388949,0.0002935150004908,0.0002099826928401,0.0001741901568226
23,23,2.25,0.02,523,100000.0,17.15,2.43,0.81,,1024.0,1.024,523.0,0.0189320392116769,0.0076276444023334,0.0057927665993263,0.0001274323348943,-2.0718073176562107e-05,21722764392433.207,15547541150522.703,12902400000000.002,27.62512765542036,28.28813071915045,600094139369587.2,429502809011090.9,356430447061295.7,0.0004933933633555,0.000353134319444,0.0002930547151529,0.0002776569248044,0.0001987262019758,0.0001649164278486
24,24,2.25,0.02,524,100000.0,17.15,2.43,0.81,,1091.0,1.091,524.0,0.0271088253720108,0.0064088539203426,0.0059199241741149,1.91770575492209e-06,3.8647446010911056e-05,23124773222927.02,16558376981146.898,13746600000000.0,19.32949852342241,21.088482889053846,446990269867045.9,320065123407350.56,265714884402078.47,0.0005263388112189,0.0003768822453719,0.0003128838943652,0.000296239321482,0.0002121206687932,0.0001761004710155
25,25,2.25,0.02,525,100000.0,17.15,2.43,0.81,,1057.0,1.057,525.0,0.0215410013375958,0.0054031624096956,0.0057913546605368,8.77427182529845e-05,0.0001294510819273,22385407941833.46,16036116177739.912,13318200000000.0,24.372126057283577,25.761337242548738,545579984202081.94,390834244953121.6,324592849256114.1,0.0005104825986177,0.0003656917166494,0.0003037116572803,0.0002874115513564,0.000205891491473,0.0001709955223161
26,26,2.25,0.02,526,100000.0,17.15,2.43,0.81,,1065.0,1.065,526.0,0.0217080598677057,0.0064155037833248,0.0059838196776164,0.0001349172930807,4.601536495069293e-05,22535989129738.53,16151205396657.588,13419000000000.0,24.23063153527185,25.80562258506452,546061248885586.1,391353906816904.25,325150844571812.94,0.0005149333635401,0.0003690450182705,0.000306615820835,0.0002899959971079,0.0002078357815374,0.00017267741224
27,27,2.25,0.02,527,100000.0,17.15,2.43,0.81,,1034.0,1.034,527.0,0.0231397302768527,0.0070794112267641,0.0057148212685062,-8.846860054017608e-05,-5.580897486154868e-05,21861715720663.875,15674977682017.342,13028400000000.0,22.7746820595904,23.54902124961648,497893624815269.0,356992632999120.25,296717667745167.6,0.0005005685995995,0.0003589106055214,0.0002983118080187,0.0002819538269218,0.0002021625384224,0.0001680292290689
28,28,2.25,0.02,528,100000.0,17.15,2.43,0.81,,1031.0,1.031,528.0,0.0257493158952684,0.007165638750911,0.0041409089642685,0.0002586003251769,4.682539259287122e-05,21780043968303.23,15623417986680.229,12990600000000.0,20.505399139439785,21.141066512762418,446608494844605.75,320364421739180.8,266377438060806.47,0.0004995527310092,0.0003583427624987,0.0002979557670725,0.000281535447908,0.0002019530349496,0.0001679204318832
29,29,2.25,0.02,529,100000.0,17.15,2.43,0.81,,1056.0,1.056,529.0,0.0209852375487571,0.0060148147112416,0.004936012102525,-8.690634617417203e-06,8.332097187077548e-06,22289487522657.99,15996030862458.512,13305600000000.0,25.20819689417003,26.619855920243552,561877790141308.8,403231095506074.56,335410184595068.75,0.0005123379537414,0.0003676788760498,0.0003058376227974,0.0002887734196243,0.000207237987319,0.0001723818732148
30,30,2.25,0.02,530,100000.0,17.15,2.43,0.81,,1062.0,1.0619999999999998,530.0,0.0228554877299984,0.0050334778770498,0.0061179806579275,-9.6733662092298e-05,-5.447094325742463e-05,22408200000000.0,16080653520790.477,13381199999999.996,23.189179170495688,24.626908279066416,519627764688301.4,372897155672272.7,310299044316236.8,0.0005159451558018,0.0003702544285654,0.0003080999508579,0.0002909706162294,0.0002088073858817,0.0001737549651417
31,31,2.25,0.02,531,100000.0,17.15,2.43,0.81,,1119.0,1.119,531.0,0.0274958205448001,0.0064462552245116,0.0051276273792155,0.0001348343425537,8.599555443577883e-05,23610900000000.0,16937139366578.93,14099400000000.0,19.312025954447087,21.61015704302629,455974313607854.8,327090475041459.8,272287978742131.25,0.0005447632935805,0.0003907827242997,0.0003253088862139,0.0003072720358748,0.0002204197762501,0.0001834894621812
32,32,2.25,0.02,532,100000.0,17.15,2.43,0.81,,1036.0,1.036,532.0,0.0209288179821669,0.0056727441265608,0.005807684073122,-8.029805673171351e-05,2.539804672942848e-05,21859600000000.004,15674744149541.363,13053600000000.002,25.41949576193492,26.33459760936457,555660009557592.7,398444092478680.8,331815929877993.7,0.0005053061884072,0.0003623371525765,0.000301746823409,0.000285117060564,0.0002044473355876,0.0001702594769245
33,33,2.25,0.02,533,100000.0,17.15,2.43,0.81,,1069.0,1.069,533.0,0.024085355452712,0.0073907815946108,0.0061154604077244,5.599108724675304e-05,1.7257843701193898e-05,22555900000000.0,16167731024906.535,13469400000000.0,22.129629809552306,23.65657426641141,499153717021280.8,357785902441595.25,298072835756783.8,0.0005224011893824,0.0003744493421688,0.000311955212617,0.0002948586186134,0.0002113502381247,0.0001760767106411
34,34,2.25,0.02,534,100000.0,17.15,2.43,0.81,,975.0,0.975,534.0,0.0219012602635757,0.0066987835518947,0.0055310719444674,8.966455890200115e-05,-3.772739675960477e-05,20572500000000.0,14740308896609.754,12285000000000.0,24.382158541264488,23.772604577732874,501601956590163.7,359400548464350.44,299534817679434.25,0.000477288596206,0.0003419798926191,0.0002850159389666,0.0002695352634272,0.0001931234921106,0.0001609547070702
35,35,2.25,0.02,535,100000.0,17.15,2.43,0.81,,1018.0,1.018,535.0,0.0258918337113982,0.0056770187001592,0.0061780476524172,0.0002620046899328,-6.059476496967792e-06,21479800000000.0,15384389954434.102,12826800000000.0,20.66288567906565,21.034817621288827,443834651809194.3,317885890870637.8,265038702028239.25,0.0004993635235643,0.0003576571092623,0.0002981981230763,0.0002820562988564,0.0002020160378919,0.0001684317234877
36,36,2.25,0.02,536,100000.0,17.15,2.43,0.81,,1036.0,1.036,536.0,0.0273517137245562,0.0061470838892112,0.0053842151534224,0.0001097766336351,-8.426662753378184e-05,21842617709113.93,15650302038946.242,13053600000000.002,19.596578313072268,20.30205513234287,428040568499150.3,306692369529444.56,255805894667520.16,0.0005087474845609,0.0003645191204171,0.0003040380165466,0.0002874679987901,0.0002059716956782,0.0001717968202795
37,37,2.25,0.02,537,100000.0,17.15,2.43,0.81,,1008.0,1.008,537.0,0.0256670441733604,0.0062599772522496,0.0048399593818516,0.0001163162414463,7.426725504936658e-05,21234440493121.297,15221375524505.637,12700800000000.0,20.92177020357285,21.08914436520144,444262084398526.0,318458120905995.06,265723219001538.1,0.0004955231179589,0.0003552033057791,0.0002963836046733,0.0002800961294288,0.000200779877877,0.000167531841576
38,38,2.25,0.02,538,100000.0,17.15,2.43,0.81,,1009.0,1.009,538.0,0.0210631048953473,0.0070470797969124,0.0056404107133052,-2.8607207080137545e-05,0.0001238986225319,21237652514841.82,15230524818699.863,12713399999999.998,25.54229315540461,25.77217379380325,542458346466705.8,389022529829897.6,324729389801920.94,0.0004966125059174,0.0003561443097991,0.0002972849013476,0.0002807737376522,0.0002013561233645,0.0001680783143887
39,39,2.25,0.02,539,100000.0,17.15,2.43,0.81,,1013.0,1.013,539.0,0.0226293675882516,0.0056759704677568,0.0056895176549089,0.0001138379241194,-3.767813328934951e-05,21303920719007.527,15284928640186.332,12763799999999.998,23.81860641478244,24.12824829817461,507429702697769.25,364065699358634.0,304015928557000.06,0.0004989960584934,0.0003580148108137,0.0002989630864386,0.0002822899588596,0.0002025346382912,0.0001691281442705
40,40,2.25,0.02,540,100000.0,17.15,2.43,0.81,,983.0,0.983,540.0,0.0224203088069998,0.0064912880279684,0.0055332907372076,0.000110671051822,-6.092768330344568e-05,20655611170926.86,14826467479286.283,12385800000000.0,24.085306078897823,23.67585587555656,497496717298474.5,357100007307434.75,298315784032012.6,0.0004848335802829,0.0003480104873899,0.0002907225406683,0.0002743229274447,0.0001969072679053,0.000164493264645
41,41,2.25,0.02,541,100000.0,17.15,2.43,0.81,,920.0,0.92,541.0,0.0248209115048894,0.006186974636812,0.0058930035216708,-3.412389091405808e-05,3.522001722268135e-05,19315523857686.94,13870819929876.385,11592000000000.0,21.79613749855358,20.05244649866929,421003813858736.7,302330298409262.94,252660825883233.12,0.0004541346003986,0.0003261221032609,0.0002725439044059,0.0002570813764292,0.0001846146915842,0.0001542845711835
42,42,2.25,0.02,542,100000.0,17.15,2.43,0.81,,975.0,0.975,542.0,0.0221798211839541,0.0060232981801617,0.0058984201604887,-5.777601483374669e-05,4.481191078219764e-05,20453003985452.88,14694302991799.447,12285000000000.0,24.436626224566105,23.82571056895195,499802413562072.9,359079189841126.56,300203953168794.56,0.0004818560010715,0.0003461857281795,0.0002894245254816,0.0002728119160808,0.0001959996173431,0.0001638631856443
43,43,2.25,0.02,543,100000.0,17.15,2.43,0.81,,964.0,0.964,543.0,0.0234325282474401,0.0060905338858827,0.0061576157372174,-0.0001037163945868,0.0001696743130892,20205194509918.555,14522835253783.027,12146400000000.0,23.172915626777048,22.338690664213075,468213267600961.5,336536435997497.3,281467502369084.75,0.0004768960746959,0.0003427773547334,0.0002866871921892,0.0002700930593625,0.0001941340877657,0.000162367075191
44,44,2.25,0.02,544,100000.0,17.15,2.43,0.81,,952.0,0.952,544.0,0.0227009687039299,0.006658869322304,0.0058458004436186,8.207395884340847e-05,0.0001062886751467,19936832265827.33,14336437992408.436,11995200000000.0,23.96373507646063,22.813475792790523,477760966682118.56,343554601990180.9,287449794989160.56,0.0004692739070331,0.0003374516161811,0.0002823434683398,0.0002670870038958,0.0001920604145571,0.0001606956404314
45,45,2.25,0.02,545,100000.0,17.15,2.43,0.81,,976.0,0.976,545.0,0.02553977314858,0.0067343343489892,0.0057791073693909,6.0291799444509706e-05,4.127621961763478e-05,20422171511200.355,14692104162514.092,12297600000000.0,21.33926549893029,20.827123126955968,435794139942194.9,313518711461827.06,262421751399645.2,0.0004815101466114,0.0003464076885968,0.0002899505165609,0.0002741869618119,0.000197255389846,0.0001651069074475
46,46,2.25,0.02,546,100000.0,17.15,2.43,0.81,,941.0,0.941,546.0,0.0172128903404882,0.0061693538251442,0.006088452637376,9.72757920942091e-05,-6.803353566511338e-05,19673168390307.727,14159685473411.094,11856600000000.0,31.72041355051781,29.84890915103726,624041037189535.9,449151078961859.5,376096255303069.6,0.0004648046516611,0.0003345413175715,0.0002801278738406,0.0002647095094702,0.0001905236269805,0.0001595347890953
47,47,2.25,0.02,547,100000.0,17.15,2.43,0.81,,900.0,0.8999999999999999,547.0,0.0231454119408454,0.0061787311461089,0.0055452191194495,0.000207192856768,3.689980488825122e-05,18800070200968.28,13537430123664.465,11340000000000.0,23.63319354168385,21.26987418751547,444305697656726.56,319932706169583.5,268000414762694.9,0.0004450065373023,0.0003204373621431,0.0002684231536937,0.0002535170327205,0.0001825508670407,0.0001529187455322
48,48,2.25,0.02,548,100000.0,17.15,2.43,0.81,,948.0,0.948,548.0,0.0281614365358109,0.006425438291659,0.0059659515180053,0.0001211665644055,-0.0001233106419794,19785966271331.33,14253834909906.576,11944800000000.0,19.45923459206872,18.447354393281145,385019759304595.6,277368717348490.75,232436665355342.44,0.0004692514818497,0.0003380493558814,0.0002832874080312,0.0002673988086006,0.0001926344369858,0.0001614288251163
49,49,2.25,0.02,549,100000.0,17.15,2.43,0.81,,884.0,0.8840000000000001,549.0,0.0271913090247153,0.0063021941755551,0.0062408324004226,-3.652184404445482e-05,2.321546457999109e-05,18434562939855.32,13286336693915.338,11138400000000.0,20.19027474922192,17.848202878312176,372198890637502.9,268254788260819.4,224887356266733.38,0.0004380799748669,0.0003157372411776,0.0002646935546005,0.0002496845575596,0.0001799550718849,0.0001508626206651
50,50,2.25,0.02,550,100000.0,17.15,2.43,0.81,,900.0,0.8999999999999999,550.0,0.0259443158734029,0.0039182191354124,0.0057504154472163,-3.510408891614658e-05,0.0001298121787037,18752295180969.12,13521505002404.986,11340000000000.0,21.19924852456169,19.07932367210552,397534565947304.94,286645744972087.44,240399478268529.6,0.0004463761967264,0.0003218634262496,0.0002699352810964,0.0002545493626995,0.0001835450246428,0.0001539326117233
51,51,2.25,0.02,551,100000.0,17.15,2.43,0.81,,830.0,0.83,551.0,0.0244907684334521,0.005259486492862,0.0057487253887094,4.7602605837990665e-05,-8.73858707810092e-05,17279096938523.637,12464936890867.797,10458000000000.0,22.49827323700409,18.6735667867134,388749844211585.6,280439556052756.0,235286941512588.8,0.0004121630673898,0.00029732957932,0.0002494575598539,0.0002350422021901,0.0001695566746002,0.0001422569338692
52,52,2.25,0.02,552,100000.0,17.15,2.43,0.81,,895.0,0.895,552.0,0.0288979120323347,0.0069488845050811,0.0042551975944175,-1.904804922765891e-05,1.6514233215520458e-05,18616442694482.816,13435827764593.678,11277000000000.0,19.1017260825748,17.09604484390444,355606188981961.44,256647501651921.7,215410165033196.0,0.0004448032092211,0.0003210226253378,0.0002694416904833,0.0002537643593663,0.0001831463873733,0.0001537189852829
53,53,2.25,0.02,553,100000.0,17.15,2.43,0.81,,846.0,0.8460000000000001,553.0,0.0228951604433405,0.0053233999524542,0.0053443678815028,0.0001924855459891,8.067366255219692e-05,17596800000000.0,12695245088276.78,10659600000000.0,24.1535760960719,20.43392537727683,425025647847358.0,306635568297976.25,257467459753688.03,0.0004212804790214,0.00030393360907,0.0002551987517149,0.0002403691101761,0.0001734147552587,0.000145608210972
54,54,2.25,0.02,554,100000.0,17.15,2.43,0.81,,833.0,0.8330000000000001,554.0,0.0333884657003409,0.0070757995143619,0.0047413585296968,5.071077561859365e-05,6.38252093408886e-05,17326400000000.002,12495251295175.367,10495800000000.0,16.592556392740835,13.821599475153118,287489269083184.9,207328161756665.25,174152153386929.28,0.0004155570048174,0.0002996865593928,0.000251731647149,0.0002371735414287,0.0001710420514774,0.00014367243375
55,55,2.25,0.02,555,100000.0,17.15,2.43,0.81,,762.0,0.762,555.0,0.0271068576048492,0.007067466848279,0.0056229183075209,-7.755780906776788e-05,8.470966393516678e-05,15849600000000.0,11430000000000.0,9601200000000.0,20.47452375670114,15.601587102606269,324513011734210.3,234023806539094.0,196579997492838.9,0.0003808658295559,0.0002746628578528,0.0002307168005963,0.0002174157869792,0.0001567902309946,0.0001317037940355
56,56,2.25,0.02,556,100000.0,17.15,2.43,0.81,,748.0,0.748,556.0,0.0202487113407414,0.0067950090610902,0.0042833604465155,-3.991677835104253e-05,2.4239014974707824e-05,15558400000000.0,11220000000000.0,9424800000000.0,27.45853751598004,20.53898606195307,427210910088623.9,308084790929296.06,258791224380608.7,0.0003746112292152,0.000270152328761,0.0002269279561592,0.000213872280924,0.000154234817974,0.0001295572470981
57,57,2.25,0.02,557,100000.0,17.15,2.43,0.81,,754.0,0.754,557.0,0.0248530739202124,0.006882964571191,0.0067077533851571,3.902368547259773e-05,0.0001327993945684,15683200000000.0,11310000000000.0,9500400000000.0,22.41171461478676,16.898432819549214,351487402646623.7,253476492293238.2,212920253526320.1,0.000378225318307,0.0002727586430099,0.0002291172601283,0.0002160443869606,0.0001558012405966,0.0001308730421011
58,58,2.25,0.02,558,100000.0,17.15,2.43,0.81,,754.0,0.754,558.0,0.023185505969991,0.0089989400927008,0.0044994629337177,-1.2379057711524414e-05,9.456777312882929e-05,15678922392124.186,11310000000000.0,9500400000000.0,24.06675966969273,18.14633679094832,377340857091016.6,272195051864224.75,228643843565948.8,0.0003788150290552,0.000273258446688,0.0002295370952179,0.0002164438263731,0.0001561318829864,0.0001311507817085
59,59,2.25,0.02,559,100000.0,17.15,2.43,0.81,,753.0,0.753,559.0,0.0216802113436642,0.0058876356927143,0.0044513830526651,4.044652087557856e-05,3.886287085452736e-05,15644804001642.771,11295000000000.0,9487800000000.0,25.78388149169772,19.415262763248386,403383772339195.4,291228941448725.75,244632310816929.6,0.0003786961282871,0.0002734053279641,0.0002296604754898,0.0002164321437183,0.0001562564198977,0.000131255392714
60,60,2.25,0.02,560,100000.0,17.15,2.43,0.81,,767.0,0.767,560.0,0.0259700720703222,0.0075297668059153,0.0046125714802309,-5.034707128231534e-05,5.3400398193960034e-05,15922105062949.564,11505000000000.0,9664200000000.0,21.563282476984373,16.539037659847015,343332849100604.56,248085564897705.2,208391874514072.4,0.0003861693310984,0.0002790383643822,0.000234392226081,0.0002207378081768,0.0001595007992369,0.000133980671359
61,61,2.25,0.02,561,100000.0,17.15,2.43,0.81,,720.0,0.72,561.0,0.0241194191330578,0.0063881801625509,0.0065143557993546,0.0001060628406016,0.0001725031674127,14933694859831.027,10800000000000.0,9072000000000.0,23.25926660609747,16.746671956390177,347346790158917.25,251200079345852.62,211008066650516.25,0.0003627898545418,0.0002623684537435,0.0002203895011445,0.0002074507205542,0.0001500276926115,0.0001260232617937
