sep=	
DetectorAtFocus_RN	DetectorAtFocus_RS	DetectorAtFocus_RO	DetectorAtFocus_OX	DetectorAtFocus_OY	DetectorAtFocus_OZ	DetectorAtFocus_DX	DetectorAtFocus_DY	DetectorAtFocus_DZ	DetectorAtFocus_EN	DetectorAtFocus_PL	DetectorAtFocus_S0	DetectorAtFocus_S1	DetectorAtFocus_S2	DetectorAtFocus_S3
24	2	1	7.81790946000858e-05	-0.000765600682580136	1000	1.95867375697842e-05	-0.000435817761294539	0.999999904839615	999.918299908002	-42.43057944057	0.210061	0.000689199	0.00211847	-0.21005
29	2	1	6.18066068996947e-05	-0.000660203255559905	1000	-0.000737082326498124	-4.53722034585193e-05	0.999999727325466	1000.01397864025	-3.13661343382046	0.209527	0.000688658	0.0021183	-0.209515
31	2	1	-0.00512598364950367	-0.0064266006703384	1000	-0.00133577880199796	-0.00080283121677013	0.999998785577777	999.850731703442	-75.797540950578	0.210431	0.000689408	0.00211763	-0.210419
47	2	1	-0.0005936360035525	-0.000487577082572313	1000	-0.000209969991345436	-0.000100482820043653	0.999999972907902	999.957106864155	-9.65864587484066	0.209647	0.000688826	0.00211862	-0.209635
55	2	1	0.00195665869773176	-0.00356896997907391	1000	-0.00120689429540847	0.000360712351378845	0.999999206646065	999.954914607935	36.8563171953501	0.208973	0.000688191	0.00211841	-0.208961
67	2	1	0.00022687111967469	-9.42796382716882e-05	1000	9.77861132079435e-05	-0.000839031917860143	0.999999643231595	999.98556573176	-85.0370760742899	0.210577	0.000689601	0.00211819	-0.210565
100	2	1	-0.00442903759717739	-0.00220011641674533	1000	-0.000733872280326995	-0.00112062942133228	0.999999102810186	999.915276723748	-114.112004356695	0.21088	0.000689797	0.00211758	-0.210868
151	2	1	0.00692248804528672	-0.00285284280809217	1000	-0.00143397755018878	0.00107894611998019	0.999998389790531	1000.03156182321	99.7952961212632	0.208095	0.00068741	0.00211879	-0.208083
202	2	1	-0.00428992351305757	-0.000705875625793384	1000	-0.00058265750109627	-0.00095842105222782	0.999999370969464	999.99382946743	-96.7776308518914	0.210701	0.00068964	0.00211779	-0.210689
222	2	1	-0.00401842598203705	-0.00567951525649879	1000	-0.00151844011664766	-0.00049766988127321	0.999998723331336	1000.06802992754	-43.2024759121832	0.210045	0.000688996	0.00211769	-0.210033
243	2	1	0.000529939728418832	0.000460543882810249	1000	-0.000226118309549375	0.000442768071840457	0.999999876413464	1000.0464931305	41.2820372699789	0.208954	0.000688214	0.00211884	-0.208942
259	2	1	0.00135888013201646	-0.00154952244121026	1000	0.000727037977079444	-0.000431715010249297	0.999999642518901	999.99338786512	-40.7671250456951	0.210068	0.000689236	0.00211879	-0.210056
261	2	1	-0.000542555949002994	-0.000921791265212413	1000	6.67778187628518e-05	0.000823068339650259	0.999999659049557	999.908799942721	74.7106658685061	0.20846	0.000687883	0.00211922	-0.208448
273	2	1	0.0019864364997576	-0.000897417811327017	1000	-0.00059999611299685	0.00114437666276103	0.999999165203011	999.982570671049	101.730707573073	0.208064	0.000687472	0.00211916	-0.208052
277	2	1	-0.00164001408920844	-0.000741770478714043	1000	0.000426970044262642	0.000804219291331829	0.99999958546387	999.946043497631	73.2434310572899	0.208508	0.000687935	0.00211939	-0.208497
288	2	1	-0.000979385787065051	0.000182892378267074	1000	0.000257546009895923	0.000475396601366807	0.999999853834051	1000.04406313388	43.8088020210616	0.208913	0.000688222	0.00211905	-0.208901
294	2	1	-0.000831179790044101	-0.0013658928704276	1000	-0.000505470201870972	-0.000293123319919066	0.999999829289282	999.920920553423	-27.7180497688987	0.209873	0.000689	0.00211837	-0.209861
306	2	1	0.00224561022305902	-0.0037635066187528	1000	0.00134439209747337	-0.000257982458600613	0.999999063027031	1000.10411619499	-20.5919349601609	0.209806	0.000689023	0.00211904	-0.209794
343	2	1	0.000168669109307421	-0.000349570941556854	1000	8.48240735485767e-05	0.000815605123393466	0.999999663796523	999.953000692288	73.846238026732	0.208476	0.000687876	0.00211919	-0.208464
360	2	1	0.00160141430179334	-0.000178341068098997	1000	-0.000538490434208486	0.00096133643198474	0.999999392929974	1000.06060947566	86.8385329951925	0.208272	0.000687617	0.00211895	-0.20826
378	2	1	-0.000186965829868768	-0.000379039475299263	1000	-0.00074619863065578	-5.32882034928427e-05	0.999999720173946	1000.14102087866	-4.02161065895962	0.209537	0.000688615	0.0021182	-0.209525
380	2	1	-0.00162877175121995	-0.000535996910359104	1000	0.00044849606999308	0.00124168359384616	0.999999128536184	1000.02254650184	108.906786787051	0.207939	0.000687423	0.00211948	-0.207927
389	2	1	0.00194849218429438	0.000536515254605963	1000	0.000254001873590314	-0.00103761215505188	0.999999429421869	1000.10709290965	-106.861372512758	0.210823	0.000689763	0.002118	-0.210811
399	2	1	-0.00903658464905011	-0.00501979021952148	1000	-0.00122459551487141	-0.00126770245100586	0.999998446646954	999.987160088682	-127.682138671687	0.211018	0.000689835	0.00211718	-0.211006
407	2	1	0.000318963820352791	-0.000233016209115644	1000	0.000128389038782077	-0.000912584986125689	0.999999575352359	1000.00146866673	-93.3239266490273	0.210653	0.00068966	0.00211809	-0.210641
427	2	1	7.78713099697237e-05	0.000259248895558006	1000	-0.000401225235377351	0.00022661962183481	0.999999893830923	1000.07078855669	21.6539555290128	0.209198	0.000688394	0.00211857	-0.209186
434	2	1	-0.00175089814445362	-0.00239545157844653	1000	0.00123339762152614	0.000187870130776698	0.999999221717258	1000.0669018789	21.3002995594888	0.209292	0.000688605	0.00211942	-0.20928
438	2	1	-0.00114678892571587	-0.00060741735835268	1000	0.000213488277756303	0.00110023069547086	0.999999371957389	999.991825078288	97.4562966584836	0.208111	0.000687567	0.00211934	-0.208099
495	2	1	0.000627210783842896	0.000618614546164728	1000	-0.000249605916741171	4.04113045925705e-05	0.999999968031906	1000.06011417253	4.30158939817193	0.209463	0.000688625	0.00211858	-0.209452
510	2	1	-0.00251714088153476	-0.00468795306289221	1000	0.00138342492127076	0.000290802359591669	0.999999000784238	999.928962241683	31.4307286035128	0.20914	0.000688547	0.0021196	-0.209128
530	2	1	-0.0011189709842323	-0.00125437209132989	1000	0.000842571480703495	0.000423117751285767	0.999999555522235	1000.04783975937	40.9306331066327	0.208985	0.000688321	0.00211929	-0.208973
541	2	1	0.000981717878060007	-0.00178324067319224	1000	0.000722309539734117	-0.000274880993127585	0.99999970135464	999.952174031707	-24.8832590817947	0.209857	0.000689078	0.00211887	-0.209845
542	2	1	0.000576165043132505	-0.000138424671269455	1000	-1.44418675492818e-05	0.00345396305661711	0.999994034947527	999.999252473113	264.401896987923	0.20528	0.000685114	0.00212033	-0.205268
543	2	1	-0.000228072453941172	-0.000270066298535987	1000	9.85940969866748e-05	0.000400490182867759	0.999999914943405	999.962269115594	37.147610489812	0.209012	0.000688322	0.00211901	-0.209
549	2	1	0.0110101734636248	-0.00633626931113618	1000	0.00137299356960874	-0.00138856160057762	0.999998093390852	1000.0050284185	-140.273427027994	0.211258	0.000690261	0.00211845	-0.211246
591	2	1	-0.000846129448622168	-0.00194820483475963	1000	0.000761570321687601	0.000240211477509984	0.999999681154495	999.924345820513	23.9245030682832	0.209213	0.000688558	0.00211924	-0.209201
605	2	1	0.00346699391060334	-0.000886924355249619	1000	0.00073928522309028	-0.000816440009409253	0.999999393441351	1000.08752764645	-80.6243684838682	0.210556	0.000689598	0.00211846	-0.210544
607	2	1	0.000713514813280417	0.000413426479929313	1000	-2.48582823293103e-08	-0.000327878460162519	0.999999946247856	1000.05678618412	-32.3754555667911	0.209907	0.000689013	0.00211837	-0.209895
632	2	1	7.56804408704043e-05	0.000797262393686327	1000	3.60103618353351e-05	-0.000219072597726667	0.999999975355225	1000.10857346725	-21.786273798054	0.209775	0.000688888	0.00211844	-0.209763
706	2	1	0.000801673418257765	-0.00138094721026183	1000	-0.00072499626134368	0.000225192992523632	0.999999711834227	1000.01866789632	22.7130071003794	0.209189	0.00068838	0.00211848	-0.209177
720	2	1	-0.00202181285578062	-0.000701838687351131	1000	0.000783124544028361	0.000434911390780612	0.999999598783935	1000.04464145726	41.9604848235267	0.208974	0.000688315	0.0021193	-0.208963
763	2	1	-0.00256830744619163	-0.00100052859503452	1000	0.000573940086606376	0.0014296766871341	0.999998813307969	999.950387456402	124.436348604831	0.207726	0.000687281	0.00211974	-0.207714
780	2	1	0.00146328277209248	-0.000929497216121344	1000	0.000160135654118473	-0.000890717118139296	0.99999959048971	999.927474852661	-90.1618450633887	0.210637	0.000689675	0.00211819	-0.210625
805	2	1	-0.00177343220480142	-0.0019969185978207	1000	0.000904230438378433	0.000374401919023562	0.999999521095144	999.971236297534	37.1494444915224	0.20906	0.000688423	0.00211941	-0.209048
814	2	1	0.00384656633101155	-0.00161545760862247	1000	0.000904781190562956	-0.000803108519989673	0.999999268193583	1000.03714437673	-78.4108232049512	0.210529	0.000689611	0.00211858	-0.210517
847	2	1	0.00219896262183428	-0.00334436866624055	1000	0.000931783347545892	-0.000477826023553132	0.999999451730892	999.923224703506	-44.3155457675075	0.210112	0.000689317	0.00211887	-0.210101
855	2	1	-0.0029823176259427	-0.00527562873014614	1000	-0.0013060618462953	-0.000475731600595306	0.999999033940482	999.948302372863	-41.9972289311845	0.210006	0.00068903	0.00211778	-0.209994
868	2	1	0.00577641559876862	-0.00351484129077906	1000	0.000820761874531154	-0.00125650745598663	0.999998873768845	999.881155925922	-129.49095865975	0.211101	0.000690134	0.00211831	-0.211089
917	2	1	-0.00108781471279323	-0.000457613636012599	1000	0.000448143484478368	0.000387775722462971	0.999999824398688	999.977511674695	36.5558689557311	0.209026	0.000688358	0.00211914	-0.209014
950	2	1	0.0028835517169773	3.95413646625542e-05	1000	-0.000563023782286081	0.00175352669193109	0.999998304072742	1000.04221551694	149.842895920694	0.207277	0.000686787	0.00211933	-0.207265
954	2	1	0.00128843750041513	0.000252716235795036	1000	-0.00052299534858184	0.000649636041925278	0.999999652224379	1000.09963646529	59.466492391095	0.208663	0.000687927	0.00211875	-0.208651
982	2	1	-0.00282989104810849	-0.000227755664939933	1000	0.000492963375350599	0.0011087967522192	0.999999263778165	1000.03431056687	98.4535005211383	0.208118	0.000687578	0.00211949	-0.208106
1095	2	1	-0.00237759855536482	-0.00120379917055491	1000	-0.000176611695245594	-0.00116593273222395	0.999999304704345	999.85946755411	-120.4609031726	0.210979	0.000689956	0.00211791	-0.210967
1115	2	1	-0.000977190074762449	0.000205848134266662	1000	6.98282588056596e-05	0.000315559496541915	0.999999947773108	1000.06054239694	29.6073521098988	0.209108	0.000688364	0.00211886	-0.209096
1129	2	1	-0.00584938020119852	-0.00360434899191775	1000	-0.00105863258012417	-0.00102731134558853	0.999998911963638	999.960847150395	-101.962616710523	0.210768	0.000689659	0.00211757	-0.210756
1135	2	1	4.11323261185481e-05	-0.000606403466214267	1000	7.54245231400955e-05	-0.000335344058862531	0.99999994092775	999.918291863037	-32.4395211723186	0.20996	0.000689121	0.00211864	-0.209948
1145	2	1	-0.00034967075933745	-0.000157349077473667	1000	0.00030297240071463	0.000608805535432303	0.999999768781745	1000.00341052558	55.6782874481887	0.20876	0.000688109	0.0021192	-0.208748
1172	2	1	-0.0030993693375575	-0.00162952035267261	1000	-0.000611426405416622	-0.000883368621033588	0.999999422908648	999.931468938316	-88.8073291752953	0.2106	0.000689578	0.00211785	-0.210589
1178	2	1	-0.000615425735607911	-0.000801404822397822	1000	0.0005459690057348	0.000321875874458359	0.999999799156863	999.966087732002	30.9074793440668	0.20912	0.000688446	0.00211918	-0.209108
1181	2	1	-0.000411561530585608	7.04624422072087e-05	1000	0.000180334414934785	0.000608908342281698	0.999999798355044	1000.00040468976	56.2777286437304	0.208742	0.000688088	0.00211911	-0.20873
1203	2	1	-0.00182123605402551	-0.000889337705307303	1000	0.000880486655205086	0.000589515158858356	0.999999438607406	1000.0484214399	55.3816586254216	0.208774	0.000688148	0.0021194	-0.208762
1209	2	1	0.00150923296296035	0.000420593326000473	1000	-0.000474737057629344	0.000441589581890878	0.999999789811661	1000.05795513076	41.3695832688827	0.208918	0.000688157	0.00211864	-0.208906
1283	2	1	-0.000269633536762404	-0.000613405463854355	1000	0.000310796595863598	0.000649112268120443	0.999999741029336	999.937137354852	59.9395827685257	0.208672	0.000688065	0.00211917	-0.20866
1291	2	1	-0.00176380286080691	-0.00422293529120382	1000	0.00137037768403193	0.000294272108567639	0.999999017733982	999.977253995324	31.8275160493322	0.209107	0.000688495	0.00211946	-0.209095
