,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
0,0,2.25,0.02,100,1,100000.0,,100000.0,100.0,100.0,0.0999018156446055,0.1144247045943757,0.0999393458957645,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0009834179994734,100.09834179994736,2422379871558725.0,1561534132079178.8,1261239106679336.5,0.0100134469536619,0.0064549492759143,0.0052136128767,0.0048182216381953,0.0031059610560267,0.0025086608529446
1,1,2.25,0.02,105,1,100000.0,,100000.0,100.0,105.0,0.1049155101870041,0.1101004615486248,0.1052728561083793,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0008057571271416,100.08057571271418,2421949932247683.0,1561256981118341.2,1261015253980198.5,0.0105804788400316,0.0068204739629954,0.0055088443547272,0.0053692406850884,0.0034611634168338,0.0027955550674427
2,2,2.25,0.02,110,1,100000.0,,100000.0,100.0,110.0,0.1097643991404907,0.1036327000045031,0.0994482614328099,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0021519039059352,100.21519039059352,2425207607452363.0,1563356970093258.8,1262711398921478.5,0.010961052636104,0.007065802525753,0.0057069943477236,0.0060625646652687,0.0039080995362889,0.0031565419331563
3,3,2.25,0.02,115,1,100000.0,,100000.0,100.0,115.0,0.1147496021903407,0.1009496262534605,0.0979161517250104,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0021901412555918,100.21901412555916,2425300141838531.0,1563416620358723.0,1262759577982045.2,0.0113714426666199,0.0073303514710442,0.0059206684958434,0.0066039383486879,0.004257084224774,0.0034384141815482
4,4,2.25,0.02,120,1,100000.0,,100000.0,100.0,120.0,0.1198442457596854,0.1040250501974704,0.0984429441565002,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0012999064218409,100.12999064218408,2423145773540855.0,1562027854018072.0,1261637882091519.5,0.0117583751914943,0.0075797790490625,0.006122129231935,0.0072514795115739,0.0046745074537418,0.0037755637126376
5,5,2.25,0.02,125,1,100000.0,,100000.0,100.0,125.0,0.1248283752560552,0.0989109740025766,0.0923192504639317,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0013752810691714,100.13752810691716,2423328180187395.0,1562145438467907.5,1261732854147156.0,0.0122429762398578,0.0078921665017265,0.0063744421744714,0.0076221432710963,0.0049134477284753,0.0039685539345377
6,6,2.25,0.02,130,1,100000.0,,100000.0,100.0,130.0,0.1295775479115661,0.1010731815925535,0.0905893661015817,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0032657752169076,100.32657752169078,2427903176024917.0,1565094609338376.2,1264114876773303.5,0.0127150536943002,0.0081964808938464,0.0066202345681067,0.0080327417207991,0.0051781310266308,0.0041823365984326
7,7,2.25,0.02,135,1,100000.0,,100000.0,100.0,135.0,0.134807627212541,0.0971889115509341,0.0892516177018561,2420000000000000.0,1560000000000000.0,1260000000000000.0,1.0014288529999835,100.14288529999835,2423457824259960.0,1562229010679974.5,1261800354779979.2,0.013219797179326,0.0085218527271689,0.006883034895021,0.0084039595845943,0.0054174284925484,0.0043756153209045
8,8,2.25,0.02,140,1,100000.0,,100000.0,100.0,140.0,0.1397557889594679,0.0928222713044363,0.0865462329235721,2419065967918995.5,1560000000000000.0,1260000000000000.0,1.0017482680586862,100.17482680586863,2423295143682563.0,1562727298171550.5,1262202817753944.8,0.0137817210182986,0.0088875148812254,0.0071783774040666,0.0088077493261254,0.0056799149469146,0.0045876236109695
9,9,2.25,0.02,145,1,100000.0,,100000.0,100.0,145.0,0.1448644481153507,0.0963571492941174,0.0903546891044523,2410218671546599.5,1560000000000000.0,1260000000000000.0,1.0009360716249576,100.09360716249576,2412474808854977.0,1561460271734933.8,1261179450247446.5,0.014227880294938,0.0092089126692645,0.0074379679251751,0.0091454822060491,0.0059193601019951,0.0047810216208422
10,10,2.25,0.02,150,1,100000.0,,100000.0,100.0,150.0,0.1494069773842113,0.0932525092167484,0.0829766516033148,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.004001178520007,100.4001178520007,2419642840233216.0,1566241838491210.8,1265041484935208.5,0.0147073153017208,0.0095200879131471,0.0076893017760034,0.0095471255625277,0.0061798821068644,0.0049914432401597
11,11,2.25,0.02,155,1,100000.0,,100000.0,100.0,155.0,0.1449097350387566,0.0900253792163193,0.0845603434726727,2410000000000000.0,1560000000000000.0,1260000000000000.0,1.095648959083328,109.5648959083328,2640513991390820.5,1709212376169991.8,1380517688444993.2,0.0152538175848249,0.0098738404283514,0.0079750249613607,0.0098125437696454,0.0063516880832558,0.0051302096057067
