,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.translationXerror,SU.translationYerror,M1.translationXerror,M1.translationYerror,M1.rotationXerror,M1.rotationYerror,M2.translationXerror,M2.translationYerror,M2.rotationXerror,M2.rotationYerror,PG.translationXerror,PG.translationYerror,PG.rotationXerror,PG.rotationYerror,M3.translationXerror,M3.translationYerror,M3.rotationXerror,M3.rotationYerror,M4.translationXerror,M4.translationYerror,M4.rotationXerror,M4.rotationYerror,M5.translationXerror,M5.translationYerror,M5.rotationXerror,M5.rotationYerror,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.01,100,1,300000.0,0.0011891012451734,-0.0001463671510223,0.00200874188137,-0.0002040222122258,-0.000374055430828,0.0001327302331133,-0.0014932299619631,-0.0022263814151282,0.0003552738290821,0.0003132064696217,-0.002302488809492,-0.0018853241846047,-0.0002299156052005,0.0003685286468963,0.0007907411680354,-0.0005409621123902,0.0002277894771167,-0.0001913065423391,-0.0016709111340665,0.0005807019933624,-0.0003779306600311,-0.0002396547497576,-0.0023105226427687,0.001356144587348,-0.0001518070941979,0.0003757990124452,,778.6,0.2595333333333333,100.0,0.0042395671145086,0.0033064050707365,0.0404949278548219,-0.0014217158177678,0.0028887701043634,6280706666666.667,4048720000000.0,3270120000000.0,23.85398220947648,6.1845986241424535,149667286704247.4,96479738536622.28,77925942664194.9,2.5988232660404027e-05,1.6752745020756315e-05,1.3531063285995484e-05,1.250489122499635e-05,8.06100426074145e-06,6.510811133675786e-06
11,11,2.25,0.01,100,1,300000.0,-0.0011646217528843,-0.0001632333439242,-0.0024447850145275,-0.0028666705974439,8.880651920919883e-05,-0.0002142692859881,0.0004988844635361,-0.0018959835713175,0.000362072006661,0.0001433936742963,0.0010166756633529,-0.0012384492084805,0.0003291468440365,-0.0001606172621243,-0.0008259266511174,0.0006333253506499,0.0002691382684709,0.0001439618751948,0.0020471443654719,-0.0025172712550438,2.3342954351300983e-05,-0.0002019928308624,-0.0009722118451117,-0.0021178410893913,0.0003400872459566,0.0001701545933519,,768.3,0.2560999999999999,100.0,0.00403703159173,0.0031685442864362,0.0403213163392106,0.0025250744577211,-0.0033751900385098,6197620000000.0,3995160000000.0,3226860000000.0,25.32015879061553,6.4808819048120485,156837342096451.56,101101757715067.95,81659112000631.83,2.5644437648328297e-05,1.653112509561659e-05,1.335206257722878e-05,1.233946561541831e-05,7.95436626448453e-06,6.424680444391351e-06
12,12,2.25,0.01,100,1,300000.0,0.0020348341709527,0.000705144206967,-0.0014289044865756,-0.0025193134874314,-0.0003799852765163,-0.0004937073095083,0.0006256173407598,0.0007453892622906,-0.000302213124734,-0.000130215188196,-0.0012192679515398,-0.0019536990871245,3.046773083001874e-05,-0.0004505636690397,-0.002117009350413,0.0015517038442796,-0.00023784181434,-0.0001458125605069,-0.0014990241142884,0.0013455055785807,-0.0004215059732376,0.0002017559555861,-0.0007726400794338,0.001543944751729,0.0001481048383432,-0.0003008090492749,,768.1,0.2560333333333333,100.0,0.0042952585314906,0.0029475469912342,0.0425204524289968,-0.0007370984468301,0.0013828689509193,6196006666666.667,3994120000000.0,3226020000000.0,23.70786303789558,6.083327920587499,147216535678217.47,94899915561164.98,76649931799402.5,2.5637762017025853e-05,1.652682179609931e-05,1.3348586835310982e-05,1.2336253467659512e-05,7.952295623780512e-06,6.423008003822721e-06
13,13,2.25,0.01,100,1,300000.0,-0.0005393756810429,0.0006592913029056,-0.0010031819823295,-0.0006780118720125,0.0002993000233768,9.18112731367012e-05,-0.0022923627823148,0.0012052643367808,-0.0003172634639267,0.0001878945956121,0.0016094564802226,0.0007586140029416,8.862182271444539e-05,-0.0001322545573389,0.002299102789865,-0.0020423629333074,0.0001778597690621,0.0004202959385151,-0.0006815253156315,0.0015709499630904,-0.0002897890300395,0.0003648423048059,0.0017749950392939,0.0025953788752639,0.0001773508050182,0.0003741944403057,,766.2,0.2553999999999999,100.0,0.0039858304492511,0.0028294625620546,0.0421696683914778,-0.0014844936914646,0.0010100304731389,6180680000000.0,3984240000000.0,3218040000000.0,25.6183232044406,6.536651649169899,158186969909911.53,101971765727050.4,82361810779540.72,2.557434351965266e-05,1.6485940450685188e-05,1.3315567287091882e-05,1.2305738063950942e-05,7.932624537092343e-06,6.407119818420739e-06
14,14,2.25,0.01,100,1,300000.0,0.0009418098743688,0.0028091266420982,-0.0027429937510286,0.002713809449162,0.0002186599926358,-0.0003030991122832,-0.0010625928605931,-0.0004212937696493,0.0003338555423519,-0.0004907481978151,0.0010551416601286,0.0001294387191022,0.0003533803704346,-7.185325690933e-05,0.0004827962305149,0.0019154449152573,-5.517947890257556e-05,0.0001084231064021,0.001162248632374,0.0018717975120429,0.0001924550138229,0.0002578039749005,-0.0019280741793014,-0.0019943116310361,-0.0003621303180901,0.000171540855646,,759.1,0.2530333333333333,100.0,0.0038294680308794,0.0028236373137974,0.0434086703771243,0.0005027872797575,-0.0028731183459824,6123406666666.668,3947320000000.0,3188220000000.0,26.55376052433555,6.724200044778192,162725641083632.22,104897520698539.78,84724920564205.22,2.533735860841599e-05,1.6333173317821877e-05,1.319217844900998e-05,1.2191706818513651e-05,7.859116792099709e-06,6.34774817823438e-06
15,15,2.25,0.01,100,1,300000.0,2.3453180095575277e-05,0.0024276646966228,-0.0006527246229307,0.0001000749334296,4.372769679425459e-05,-0.0001667948810297,0.0017913182326045,-0.0012717278614204,8.022756121471607e-05,0.0001895175021489,-0.0001883277700979,0.00162483189273,2.378162191604097e-05,0.0001826699879424,0.0015265361361518,-0.0010905909364843,0.0001125715304327,-4.300218537116649e-05,-0.0009451656384645,0.0016279491511932,-3.072817767257451e-05,-0.0003256328924412,-0.0011913254439907,0.0015611952720582,-0.0001107615683532,0.0001156573668283,,769.1,0.2563666666666666,100.0,0.0038889923698348,0.002903054392333,0.0428362562331159,-0.0015024627895913,-0.0008609837660944,6204073333333.333,3999320000000.0,3230220000000.0,26.208124800956348,6.721702578287095,162665202394547.7,104858560221278.69,84693452486417.38,2.567114017353806e-05,1.6548338293685692e-05,1.336596554489998e-05,1.2352314206453497e-05,7.962648827300602e-06,6.431370206665871e-06
16,16,2.25,0.01,100,1,300000.0,0.0015980138814361,-0.0025330722787201,-0.0001534329898439,-0.0004863270850375,0.0002292820875573,0.0003453446573284,0.002062045693512,0.0005928049546168,-0.0003242597360892,-0.0002331649237447,-0.0007990719978008,0.0007217943249467,-0.0004413208796083,8.071922444547971e-05,0.002257043902722,-0.0020238756518895,0.000342500121275,-1.0495976007197168e-05,8.527836738915278e-05,-0.001548175251663,0.0001163140093263,-0.0003262792538881,-0.0029896040451484,0.0016615149417885,-0.0002596217542006,-0.0003510358641997,,754.8,0.2516,100.0,0.0041171848952529,0.0029239502690392,0.0425792429155351,-0.0019607550075396,-0.0003381169680429,6088719999999.999,3924960000000.0,3170160000000.0,25.09336979788444,6.293087551524234,152292718746886.44,98172165803778.05,79292903149205.34,2.5193832535413507e-05,1.6240652378200442e-05,1.311744999777728e-05,1.2122645641699516e-05,7.814598016963326e-06,6.31179070600884e-06
17,17,2.25,0.01,100,1,300000.0,-0.0026586011474481,-0.0029886751780057,-0.0002710636084807,-0.0011237001823012,0.0003674604516209,-0.0002774992770396,-0.0021206005530385,-0.0008739670115356,0.0002971785512568,-0.0002295358245311,0.001402879814031,-0.0009759255133167,-2.443508864767639e-05,-0.000223840428653,-0.0018763930585968,-0.0003275912454929,-0.0002851977776104,9.970927562535069e-05,0.0019907794433692,0.0009894211351396,8.923839672096625e-05,-0.0001368875956073,0.002828244920679,-0.0014243943231155,-8.270581016452783e-05,-0.0002596419233348,,761.4,0.2537999999999999,100.0,0.0039523351787593,0.0032881425085713,0.04062663559049,0.000824062718406,0.0009396529417171,6141960000000.0,3959280000000.0,3197880000000.0,25.79009456525805,6.551514852633892,158546659433740.22,102203631701088.77,82549087143187.05,2.541412836839407e-05,1.638266126227056e-05,1.323214948106468e-05,1.2228646517739817e-05,7.882929160195914e-06,6.366981244773624e-06
18,18,2.25,0.01,100,1,300000.0,-0.0002444433621971,-0.0026269292389988,0.0025236391438535,0.0029425075024087,1.1163940644632513e-06,-0.0003021786282442,-0.0021774816733625,-0.0005614856118623,-0.0002904033451217,-8.45848378675689e-06,0.00199048258385,0.0009616398986697,0.0003400714648431,8.118576763001099e-05,0.0011578784265963,-0.0016391513528629,-0.0004204977992131,-0.0003587140224511,-0.0019000059086153,-0.0015260652007267,1.5901316867319407e-05,0.0003315668434322,-0.0006108053889705,0.0017452642145227,-0.0003639942342188,0.0002300464577348,,755.8,0.2519333333333333,100.0,0.0038903777168996,0.0029613898632391,0.0404927153958811,-0.0023409582624566,0.0020053798196427,6096786666666.666,3930160000000.0,3174360000000.0,25.98412743069851,6.54669691005793,158430065223401.88,102128471796903.7,82488381066729.9,2.522721069192572e-05,1.6262168875786826e-05,1.3134828707366284e-05,1.21387063804935e-05,7.824951220483416e-06,6.320152908851988e-06
19,19,2.25,0.01,100,1,300000.0,0.0025983844555661,0.0019905473448214,-0.0020120623996255,-0.0002168109530061,-0.0004503177076582,-7.030699835182565e-05,0.0017466062947043,0.000604372742916,4.674160133125334e-05,0.000401385619502,0.002871799749796,0.0004265848657784,-8.788872712934387e-06,-0.0001364791917025,0.0012706874152868,0.0011251603379773,3.019219647355928e-05,-0.0001179956392303,0.0015015572957666,0.0028472596173024,0.0001855697275097,-0.0003318514606116,0.0014062857373332,0.0023473909264524,0.0002920800210204,0.0001397327353966,,767.2,0.2557333333333333,100.0,0.0041860063518924,0.0030513675467403,0.0419580145117688,-0.0009452156874296,-0.0008069423627838,6188746666666.668,3989440000000.0,3222240000000.0,24.05560085431264,6.157720811734,149016843643962.8,96060444663050.4,77587282227848.38,2.5607721676164877e-05,1.650745694827157e-05,1.333294599668088e-05,1.2321798802744927e-05,7.942977740612433e-06,6.415482021263888e-06
20,20,2.25,0.01,100,1,300000.0,0.0012491724408304,0.0002652393548452,0.0023988004087021,0.0013980843015783,-7.609632609230675e-05,-0.0001545448751037,-0.0019614825987011,-0.001795576772527,-5.071433148048877e-05,3.235337851109784e-05,-0.0004270132183501,-0.002134443928093,6.029102147864121e-05,-0.000217410683287,-0.0018789530738461,0.0028333300044345,-0.0003278004921994,0.0002695558225052,-0.0004159487887087,-0.001274861446784,0.0004885398704186,-0.0003802807703237,0.0020565877431879,0.0004958335509895,-6.0929334073708135e-05,6.953329827892151e-05,,752.6,0.2508666666666666,100.0,0.004192112704274,0.0030034734265518,0.040945852251793,-0.0005491201738583,-0.0016163527266889,6070973333333.334,3913520000000.0,3160920000000.0,24.50317115280537,6.138932247840644,148562160397743.56,95767343066314.05,77350546322792.1,2.5120400591086656e-05,1.6193316083510405e-05,1.3079216836681482e-05,1.2087312016352752e-05,7.791820969219129e-06,6.293393859753912e-06
21,21,2.25,0.01,100,1,300000.0,-0.0026180869293647,-0.0002426654854479,-0.0004604957642193,-0.002757316180202,-0.0001200325414882,-0.0004107486027555,-0.0025725055815127,-0.000196605998994,0.0001720908466608,-0.0003793915372675,0.0024122836477746,0.0007822412272059,-0.0002453500828084,-0.0001570714950828,-0.0024566167986628,0.0007275653307277,0.0002079634886308,0.0003401065937061,-0.0017423270658366,8.231227537644622e-05,-0.0003768866205099,0.0001416187078291,-0.002153344069619,0.0027850667172793,-0.0002378533527842,-0.0002505131013532,,765.9,0.2552999999999999,100.0,0.0042140580926754,0.0030987585765551,0.0405657988867573,-0.0027533613209869,0.0015020244230691,6178260000000.001,3982680000000.0,3216780000000.0,24.33995394267435,6.222591720521473,150586719636619.6,97072430840134.95,78404655678570.55,2.5564330072699e-05,1.647948550140927e-05,1.3310353674215182e-05,1.2300919842312747e-05,7.929518576036315e-06,6.404611157567794e-06
22,22,2.25,0.01,100,1,300000.0,-0.0027862773447395,-0.0005679666450437,-0.0013670214126627,-0.0017709337725821,-0.0003012519928566,0.000374104821047,0.0026122907571432,-0.0016708751001752,0.0001138574796004,6.425067548025318e-05,-0.0008939940828359,0.0014876456106819,5.696020657049096e-05,0.0003702065048276,0.0005537368487355,-0.0024648845455187,0.0002143105757388,-0.000425565496336,0.0029741594965049,-0.000565193560259,7.498080532372827e-05,-0.0004919111048351,-0.0003682284627922,-0.0008733513868227,-0.0001319249309413,0.0003579064996139,,757.4,0.2524666666666667,100.0,0.0037976817338985,0.0030380869463911,0.0437271967752538,0.0002770467473405,-0.0017403161176613,6109693333333.334,3938480000000.0,3181080000000.0,26.84161915845275,6.783260835021778,164154912207527.06,105818869026339.77,85469086521274.4,2.528061574234524e-05,1.629659527192503e-05,1.316263464270868e-05,1.216440356256388e-05,7.841516346115558e-06,6.333532433401028e-06
23,23,2.25,0.01,100,1,300000.0,0.0001511801867391,-0.0024839842588337,-0.000892141056688,0.0028427893136187,0.0001234578434454,6.862052000840128e-05,-0.0019478260338764,0.0018743569586178,-0.0002880622028355,0.0001582033318814,0.002146114308532,0.0012380137313569,3.5709693516013693e-05,0.0001524450058489,0.0020978027543774,0.0019969294633056,5.054902230088867e-05,0.0003404821081511,0.0026472128659063,-0.0015082991237749,0.0003735728508617,0.0003190093708682,0.0022192834653436,-0.0012795091630447,-0.0003128716195396,-0.0003109080237866,,754.1,0.2513666666666667,100.0,0.0037820577610303,0.0030429142642866,0.0419806856074636,5.7127112444095326e-05,-0.0023573386042876,6083073333333.333,3921320000000.0,3167220000000.0,26.69619601594747,6.710514765342408,162394457321286.28,104684030339341.56,84552486043314.36,2.517046782585496e-05,1.6225590829889975e-05,1.310528490106498e-05,1.211140312454373e-05,7.807350774499264e-06,6.305937164018636e-06
24,24,2.25,0.01,100,1,300000.0,0.0016423855158826,0.0013716195158667,0.0006613051040766,0.0016721734168664,-0.0003285378475687,-0.0002996712177354,0.0023274639659576,0.0004330937380844,-0.0003062806565744,-8.979498387776439e-05,0.0028317034593601,-0.0002854368455167,-0.0002196190869334,-2.471800374817258e-05,0.0016689790613038,0.002445967449159,-0.0003270705199,-0.0004144174770198,-0.0001946776537123,-0.0014013801698634,6.343160220633186e-05,0.0001755461703271,-0.0023063950442359,0.0015105805475409,0.0001793662788797,-0.0003039191358596,,773.5,0.2578333333333332,100.0,0.0037952525706969,0.0028889650856424,0.0415732563758458,-0.0006150944294414,-0.0010258820228078,6239566666666.668,4022200000000.0,3248700000000.0,27.026520768445856,6.938488498834273,167911421671789.4,108240420581814.64,87424955085311.83,2.581800406219177e-05,1.6643010883065773e-05,1.3442431867091584e-05,1.2422981457147032e-05,8.008202922788995e-06,6.468163899175727e-06
25,25,2.25,0.01,100,1,300000.0,0.0001101562903535,0.0024829874909454,-0.0018887667301563,-0.002264881076815,-0.00047486363131,0.0002848321779926,0.0004851253714535,0.0007993819019884,-0.0003959381298903,0.0003598937003043,-0.0014804266187917,-0.0029554245880061,-0.000249346586476,-0.0004673309166202,0.0003930150110269,-0.0008634953353127,4.778521051939321e-06,0.0003686962217017,-0.0003167198850684,0.0026774744213395,-0.0002653578146767,-0.0003074194822234,0.0020205753636935,-0.001352668846737,8.374640791245056e-06,-0.0004371747458108,,768.6,0.2561999999999999,100.0,0.0039099565087922,0.0031258778097576,0.044536538067819,0.0010009055036305,0.0001391521533824,6200040000000.0,3996720000000.0,3228120000000.0,26.48251325841726,6.748071119190762,163303321084416.44,105269909459375.86,85025696101803.6,2.5654451095281956e-05,1.6537580044892503e-05,1.3357276190105482e-05,1.2344283837056503e-05,7.957472225540557e-06,6.427189105244295e-06
26,26,2.25,0.01,100,1,300000.0,-0.0010312869382135,0.0004063127111256,-0.0004637300427708,-0.0018847319650168,-0.0002706625806635,-0.0004126927435069,-2.9429951196932504e-05,0.0014286935426775,-0.0003338863876021,0.0003846977389289,-0.0020383551123397,-0.0008397215039302,0.0003484290475595,-0.000395109163917,0.0005458379203782,-0.0003484417987267,0.0002715946759943,-5.3974905205123134e-05,0.0005543043954327,0.0017312234808382,-8.715316070351611e-05,0.0003241524484316,0.0013311940656883,-0.0007051505025052,-0.0002878797611136,0.0002920133821798,,756.4,0.2521333333333332,100.0,0.0037844539671595,0.0032449289716164,0.0426089649561194,-0.0002771078219476,0.000946579075579,6101626666666.667,3933280000000.0,3176880000000.0,26.755432257669536,6.736148846710032,163014802090382.78,105083922008676.5,84875475468546.4,2.524723758583304e-05,1.6275078774338654e-05,1.3145255933119682e-05,1.2148342823769894e-05,7.83116314259547e-06,6.325170230557879e-06
