,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
466,466,2.25,0.02,966,100000.0,17.15,2.43,0.81,,0.966,9.1,0.0090999999999999,966.0,0.0786650333074323,0.0001588364560165,0.0001174193491707,-2.5323112082978755e-06,-7.217118666122719e-06,118753909012.29744,119849241726.9445,105560000000.0,13.48574364125874,0.1156989581079208,1509857532303.9185,1523783779981.521,1342107914051.8828,5.00972842450841e-06,5.055935909217758e-06,4.453132843284724e-06,2.677866711622472e-06,2.702566151321764e-06,2.380347833851901e-06
467,467,2.25,0.02,967,100000.0,17.15,2.43,0.81,,0.967,9.4,0.0093999999999999,967.0,0.0829350211746933,0.000164699390181,0.0001317528915366,-7.417095570111956e-06,-2.493536107425283e-07,122336217350.861,123744872818.02309,109040000000.0,12.515582741456717,0.1203230839238519,1565943717790.8762,1583974969918.0186,1395747773516.6826,5.1660039200959e-06,5.225488509557687e-06,4.604532326119796e-06,2.760417034670343e-06,2.7922021971654657e-06,2.460398727199455e-06
468,468,2.25,0.02,968,100000.0,17.15,2.43,0.81,,0.968,8.5,0.0084999999999999,968.0,0.0791382024729705,0.0001703723813841,0.0001282276794551,-5.9853938748625e-07,6.793203827892399e-06,110322369582.60023,111846825005.4396,98600000000.0,14.44967218080981,0.1139905680635569,1479495244569.2097,1499939190408.86,1322290589537.2612,4.663843992588258e-06,4.728289873262119e-06,4.168284450461343e-06,2.490932846565721e-06,2.525353028984236e-06,2.226257282186916e-06
469,469,2.25,0.02,969,100000.0,17.15,2.43,0.81,,0.969,8.35,0.0083499999999999,969.0,0.0921414580818405,0.0001838619437476,0.000122706752533,1.3024151742201869e-05,-7.005271194814519e-06,108080006891.10423,109823807773.40074,96860000000.0,11.12471816002874,0.0928688923285405,1202068326088.3696,1221462919666.861,1077279151011.0706,4.5741044872417456e-06,4.647904699417944e-06,4.099257331475072e-06,2.4418712868919385e-06,2.481269297930436e-06,2.188375627017289e-06
470,470,2.25,0.02,970,100000.0,17.15,2.43,0.81,,0.97,8.2,0.0081999999999999,970.0,0.0756021847799018,0.0001626450198199,0.0001280673923207,9.537060642299695e-07,3.225714094486234e-06,105848260870.7192,107802559992.80894,95120000000.0,14.14423810942588,0.1075812723902798,1388693973752.4688,1414333728165.3496,1247942759727.246,4.483783185735738e-06,4.566568235498875e-06,4.029328900813007e-06,2.3929866562683084e-06,2.437168881682758e-06,2.150445258824354e-06
471,471,2.25,0.02,971,100000.0,17.15,2.43,0.81,,0.971,9.2,0.0091999999999999,971.0,0.0826001629766696,0.0001853132437925,0.0001315880926794,7.278718255212399e-06,4.166352936556452e-06,118555502404.79008,120894950472.75908,106720000000.0,12.623796592478577,0.1106104418853744,1425377881406.131,1453504771032.8645,1283081125870.3445,5.027983186870822e-06,5.1272000541921225e-06,4.526035104391532e-06,2.681922316421606e-06,2.7348445161873613e-06,2.4141836001105746e-06
472,472,2.25,0.02,972,100000.0,17.15,2.43,0.81,,0.972,9.25,0.0092499999999999,972.0,0.0771126060010469,0.0002030381931995,0.0001222420689036,-6.81774389421178e-07,2.1591532264671403e-06,119036150370.10995,121497430160.78355,107300000000.0,13.456457470165365,0.1219747604089327,1569665505015.767,1602121073963.526,1414907220743.62,5.0530106581066136e-06,5.157490456690383e-06,4.5548183634052026e-06,2.6944581725285398e-06,2.7501707894624717e-06,2.4288030233957334e-06
473,473,2.25,0.02,973,100000.0,17.15,2.43,0.81,,0.973,7.95,0.0079499999999999,973.0,0.0793012246086321,0.0001531955590076,0.0001134719474444,1.4761558507315312e-06,5.462995571932785e-06,102166073067.53745,104375225188.3537,92220000000.0,13.035822352104876,0.1046282110806871,1344585340653.4868,1373659508503.3118,1213687248535.972,4.341507439455877e-06,4.435384497459987e-06,3.918852942521847e-06,2.3140222651956824e-06,2.3640587111633547e-06,2.088747535155601e-06
474,474,2.25,0.02,974,100000.0,17.15,2.43,0.81,,0.974,8.75,0.0087499999999999,974.0,0.0755584821816781,0.000188253361338,0.0001351021012944,6.197485408503042e-06,2.654163274142931e-07,112292107668.69756,114826783502.36604,101500000000.0,14.51913934770551,0.1230663221094725,1579357336309.4302,1615006848605.355,1427569336469.8823,4.776538320589852e-06,4.884355125360411e-06,4.317477422102189e-06,2.5449455295489988e-06,2.602390456585029e-06,2.300357314614997e-06
475,475,2.25,0.02,975,100000.0,17.15,2.43,0.81,,0.975,9.3,0.0093,975.0,0.090541680045893,0.000167852750643,0.0001169631887489,-1.581527610142241e-06,-4.353650149278349e-06,119185908572.8583,121989614041.94205,107880000000.0,11.294475401626602,0.102485763466374,1313425681131.489,1344322444092.1228,1188834856209.94,5.075541683288937e-06,5.194937710440088e-06,4.5940786402487645e-06,2.702855082464023e-06,2.7664365046940907e-06,2.4464637622657683e-06
476,476,2.25,0.02,976,100000.0,17.15,2.43,0.81,,0.9759999999999994,9.15,0.0091499999999999,976.0,0.0825282636812699,0.0001858784708723,0.0001262828968446,1.742104535098691e-07,2.359473869124297e-06,117101649054.11375,119968071352.77576,106140000000.0,13.035436257045244,0.1112934014307156,1424332331844.6194,1459197237588.328,1291003456596.301,4.991348625452917e-06,5.1135272037732106e-06,4.524118553281475e-06,2.6572328827397077e-06,2.7222768137974407e-06,2.4084946749439863e-06
477,477,2.25,0.02,977,100000.0,17.15,2.43,0.81,,0.977,9.7,0.0096999999999999,977.0,0.0885373208964084,0.0001662032348002,0.0001338819820696,1.2266420012170416e-06,-6.5318948607606784e-06,123968906103.60287,127122054635.11642,112520000000.0,11.83601229923315,0.1112529332477354,1421845818096.7964,1458010459653.1538,1290534025673.7314,5.28966710240267e-06,5.424209759754162e-06,4.801150232502135e-06,2.814804912421782e-06,2.88639946185406e-06,2.554849104508588e-06
478,478,2.25,0.02,978,100000.0,17.15,2.43,0.81,,0.978,8.45,0.0084499999999999,978.0,0.0812281719436131,0.0001847148524527,0.0001270989824495,-1.0630610657707128e-05,-3.218020950702217e-06,107844010259.81853,110695000000.0,98020000000.0,13.507360461641133,0.1098716568240902,1402248530863.959,1439318704395.5825,1274511219159.4473,4.606169972575602e-06,4.727939770468936e-06,4.186572621178601e-06,2.450195009999408e-06,2.5149689442969427e-06,2.2269954010568344e-06
479,479,2.25,0.02,979,100000.0,17.15,2.43,0.81,,0.9789999999999996,9.05,0.0090499999999999,979.0,0.0779224410369809,0.0001687577565974,0.0001222823950969,-6.953902189736063e-06,3.0386849517812163e-06,115341434872.3061,118555000000.0,104980000000.0,13.564279546501536,0.1187841228009583,1513892946288.4814,1556072008692.5552,1377895824491.1177,4.931794613507804e-06,5.069200942850446e-06,4.488758086798868e-06,2.6221602492432147e-06,2.6952171064387403e-06,2.386604460663312e-06
480,480,2.25,0.02,980,100000.0,17.15,2.43,0.81,,0.9800000000000002,9.35,0.0093499999999999,980.0,0.0863201490093659,0.0001751530185403,0.0001162595885746,7.709163685164408e-06,-5.283248891129043e-07,118999461155.1506,122485000000.0,108457786522.3333,11.910223386083436,0.1132104269602674,1440853455124.7454,1483056593179.5044,1313214151803.091,5.0937763515821206e-06,5.24297497120668e-06,4.642539577654983e-06,2.707000269681019e-06,2.78628932276916e-06,2.4671982084202488e-06
481,481,2.25,0.02,981,100000.0,17.15,2.43,0.81,,0.9810000000000002,8.8,0.0087999999999999,981.0,0.0762305523917567,0.0001722532176712,0.0001115799546008,1.015779415825574e-05,-7.776833034679738e-07,111843778314.1672,115280000000.0,102046774293.26584,13.480667915837554,0.119056010421586,1513144776881.9373,1559633736522.777,1380600207244.1245,4.791834895396248e-06,4.939056379064647e-06,4.372092050105176e-06,2.545731328216561e-06,2.623944862560418e-06,2.3227368940638214e-06
482,482,2.25,0.02,982,100000.0,17.15,2.43,0.81,,0.9819999999999997,9.4,0.0093999999999999,982.0,0.0827899494306017,0.0001664448281293,0.0001232463679247,-5.588945691333641e-07,2.4396604253061148e-06,119226321385.39066,123140000000.0,108971243122.78629,21.683298267975974,0.1393281523785965,1767189688672.6848,1825198796159.6152,1615187443265.6023,5.11408997551575e-06,5.281963179501198e-06,4.674208980014863e-06,2.715379075822306e-06,2.8045130933456017e-06,2.4818197022576007e-06
483,483,2.25,0.02,983,100000.0,17.15,2.43,0.81,,0.9830000000000002,9.95,0.0099499999999999,983.0,0.0857211413692845,0.0001809832399242,0.0001241969883145,7.929535324006533e-06,1.47536983287109e-06,125850209959.7115,130345000000.0,115312007930.5269,12.91827440745998,0.1185992756959716,1500074748483.191,1553650511617.229,1374464383880.265,5.403117381290147e-06,5.5960918562608885e-06,4.95068156438001e-06,2.867939632300706e-06,2.9703692309445264e-06,2.627789637617618e-06
484,484,2.25,0.02,984,100000.0,17.15,2.43,0.81,,0.9840000000000004,10.1,0.0100999999999999,984.0,0.090339401152358,0.0001817623140327,0.0001220740419952,3.51478793265652e-06,2.5449557798956022e-06,127390021378.43672,132310000000.0,117014636888.95584,11.221016428405044,0.112396651678234,1417644738629.2026,1472396136984.867,1302183503332.9714,5.47519146925888e-06,5.686650928062921e-06,5.029260021627438e-06,2.9047540314813526e-06,3.016939645245658e-06,2.6681739634518622e-06
485,485,2.25,0.02,985,100000.0,17.15,2.43,0.81,,0.9849999999999998,9.15,0.0091499999999999,985.0,0.0931788271973626,0.000174340404434,0.0001237122497162,1.5174905040935926e-06,-1.9054212493545164e-06,115083983175.93823,119865000000.0,105975928603.6706,11.218345918200004,0.1024424825310152,1288468736185.8691,1341996521156.2998,1186495870457.885,4.95112609365749e-06,5.156814291950378e-06,4.559280717691749e-06,2.625710750050211e-06,2.7347925434038367e-06,2.4179049708056213e-06
486,486,2.25,0.02,986,100000.0,17.15,2.43,0.81,,0.9860000000000004,10.85,0.0108499999999999,986.0,0.0984551209534397,0.0001791415443133,0.0001269034529976,1.569858863821259e-07,-2.049255571274482e-06,136081737220.93416,142135000000.0,125627048188.31548,10.32029050736769,0.1133044950116893,1421075807938.3745,1484288884653.1306,1311899470487.212,5.8608619537569015e-06,6.12156804292389e-06,5.410592208227754e-06,3.106633637895839e-06,3.244824626286424e-06,2.867961724340361e-06
487,487,2.25,0.02,987,100000.0,17.15,2.43,0.81,,0.9869999999999998,9.65,0.0096499999999999,987.0,0.0872994829951459,0.0002050208109093,0.0001191103170747,-5.114696249397191e-06,7.624225644406654e-09,120689719584.52013,126415000000.0,111698661934.37332,11.944963878502223,0.1150127107377297,1438430239128.7185,1506666510664.2598,1331271077186.4814,5.203410545733381e-06,5.450249999779225e-06,4.815770535008963e-06,2.756886111363476e-06,2.887667308928891e-06,2.551505553288691e-06
488,488,2.25,0.02,988,100000.0,17.15,2.43,0.81,,0.9879999999999998,9.4,0.0093999999999999,988.0,0.0820556192274831,0.0001761803088157,0.0001157877692176,-3.270668264408474e-06,7.174432552322572e-06,117365192153.20448,123140000000.0,108771648434.48224,13.09571855457079,0.1175499516663524,1467688581374.6118,1539904366829.2168,1360223618738.603,5.064646409697127e-06,5.313846017275711e-06,4.693810222722813e-06,2.6825409906678507e-06,2.814532073186062e-06,2.486123868541244e-06
489,489,2.25,0.02,989,100000.0,17.15,2.43,0.81,,0.9890000000000004,9.9,0.0098999999999999,989.0,0.0822903744744145,0.0001635169012634,0.0001229451691962,4.477032341314122e-06,-8.296821371624675e-07,123432844558.9327,129690000000.0,114522339177.1992,12.59009559651387,0.1255284755214211,1565084525934.8865,1644423029330.6184,1452102489905.1462,5.331678695347592e-06,5.601956371259765e-06,4.946789633782733e-06,2.822906215005968e-06,2.9660072109034896e-06,2.619123169165765e-06
490,490,2.25,0.02,990,100000.0,17.15,2.43,0.81,,0.99,9.4,0.0093999999999999,990.0,0.0885897681451678,0.0001815508533092,0.0001280326832631,7.782096885157987e-06,-7.592056852200456e-06,117032532867.79912,123140000000.0,108705116871.71423,11.725675739890326,0.1063630586236165,1324248739817.8772,1393356067969.3767,1230022204097.152,5.060885728043596e-06,5.324993429436047e-06,4.700779869156699e-06,2.678126767594042e-06,2.8178876597848027e-06,2.487565432745397e-06
491,491,2.25,0.02,991,100000.0,17.15,2.43,0.81,,0.991,8.9,0.0088999999999999,991.0,0.086579335040288,0.0001803318341846,0.0001389381468168,-1.9869783400310642e-07,3.7608533570667963e-07,110649915819.50618,116590000000.0,102891433479.14244,12.31335021923538,0.1069690586969658,1329900824731.5835,1401294668930.2534,1236651661488.2417,4.789888503380214e-06,5.047026890829781e-06,4.454034064716146e-06,2.5335171133202235e-06,2.669525395065259e-06,2.3558735278088906e-06
492,492,2.25,0.02,992,100000.0,17.15,2.43,0.81,,0.9920000000000004,9.45,0.0094499999999999,992.0,0.0847129577479194,0.0001584938591285,0.000121963109471,-1.2391146776827882e-05,4.850257314757967e-06,117320617590.8107,123795000000.0,109216450124.41934,12.584320141674151,0.1146234534243669,1423036438744.789,1501567239859.2075,1324737215239.2676,5.083219742620571e-06,5.363739136052779e-06,4.73208568870394e-06,2.687790813238255e-06,2.8361175602172394e-06,2.502126031442756e-06
493,493,2.25,0.02,993,100000.0,17.15,2.43,0.81,,0.993,8.9,0.0088999999999999,993.0,0.0835723386917785,0.0001811847817791,0.0001201963282683,1.203959842821865e-07,-6.394762125093033e-06,110309902903.48212,116590000000.0,102828440829.28764,13.02512715266557,0.1122728797168827,1391551737108.277,1470774724291.1646,1297173614460.8103,4.784982366293042e-06,5.057398106625433e-06,4.460454258146364e-06,2.528623323813805e-06,2.67258138719788e-06,2.357126486276118e-06
494,494,2.25,0.02,994,100000.0,17.15,2.43,0.81,,0.994,9.25,0.0092499999999999,994.0,0.080243151245018,0.0001881405499411,0.0001213473476905,-1.1763877081848853e-05,-4.229806288024408e-06,114320585491.61374,121175000000.0,106839520973.63284,13.91261888131476,0.1217224746486932,1504365899386.6726,1594564417897.8816,1405921176561.2488,4.963404003786109e-06,5.260998949335346e-06,4.638602084504015e-06,2.622060644053277e-06,2.779273716774864e-06,2.450474706456236e-06
495,495,2.25,0.02,995,100000.0,17.15,2.43,0.81,,0.995,9.8,0.0097999999999999,995.0,0.0842688735769722,0.0001748063958316,0.0001130958202603,-5.15071609664469e-06,-5.566813162840984e-08,120771214515.11015,128372150274.41644,113157459793.0833,12.368541504405304,0.1200800009287378,1479817097055.024,1572951828997.5513,1386525293576.231,5.249128159607264e-06,5.5794907057961874e-06,4.918208457655161e-06,2.771599810327592e-06,2.9460350198548573e-06,2.5968704161737365e-06
496,496,2.25,0.02,996,100000.0,17.15,2.43,0.81,,0.996,10.5,0.0104999999999999,996.0,0.0887238257117995,0.0001938993051375,0.0001297407656037,2.2808862236496196e-08,2.535671461657827e-06,129026146414.4854,137479658545.30606,121202976907.00072,12.066356627875438,0.1201831446410855,1476835049239.4268,1573594065538.817,1387290943289.926,5.613345804603256e-06,5.981119997449936e-06,5.272994976853439e-06,2.9627414641997787e-06,3.156853832925738e-06,2.783103233303299e-06
497,497,2.25,0.02,997,100000.0,17.15,2.43,0.81,,0.997,8.6,0.0086,997.0,0.0933479208978429,0.0001857831040569,0.0001141144818259,1.878295706855329e-06,1.7550802838940686e-06,105374213497.67938,112551662532.72098,99240575006.10904,12.22714582526585,0.1024768335422176,1255629736772.5352,1341155579798.315,1182541847155.2334,4.5892962702794485e-06,4.901891154675551e-06,4.322161804281976e-06,2.421026024074182e-06,2.5859315576341974e-06,2.280102567400582e-06
498,498,2.25,0.02,998,100000.0,17.15,2.43,0.81,,0.998,9.1,0.0090999999999999,998.0,0.0871668973296764,0.0001804729979586,0.0001295999781397,-2.765390716890268e-06,-2.3144987492595606e-06,111178582292.45737,119041690279.59384,104978171771.0472,12.924662955872734,0.111668618234988,1364303149661.937,1460793523723.0386,1288216196319.5676,4.847124694062272e-06,5.189937708139653e-06,4.576801378798251e-06,2.5558506298548078e-06,2.736613228973708e-06,2.413311277312805e-06
499,499,2.25,0.02,999,100000.0,17.15,2.43,0.81,,0.999,10.45,0.0104499999999999,999.0,0.0882218908428616,0.0001865671643968,0.0001315517930292,6.7081407663063964e-06,3.2600849527769604e-06,127396147096.1276,136640085130.39992,120514874954.28166,13.381254827421229,0.1276861902245633,1556624753300.7278,1669574344713.9497,1472544042899.7007,5.559125956463482e-06,5.96249934755582e-06,5.258851109467047e-06,2.930353401098332e-06,3.1429815368443256e-06,2.7720710692980917e-06
500,500,2.25,0.02,1000,100000.0,17.15,2.43,0.81,,1.0,8.9,0.0088999999999999,1000.0,0.0945839084972636,0.0001740336963447,0.0001158880972616,4.636635061146841e-06,1.654142744059494e-06,108342587212.42972,116320401545.4919,102607966554.79572,10.925993603702114,0.0970421181640217,1181325185445.4426,1268312151872.369,1118797125278.7056,4.7322535376722205e-06,5.080713373013812e-06,4.48177328246946e-06,2.4935174975300107e-06,2.677127840824952e-06,2.361534522788322e-06
501,501,2.25,0.02,1001,100000.0,17.15,2.43,0.81,,1.001,10.3,0.0102999999999999,1001.0,0.0896098657515924,0.0001883618417084,0.0001252890838861,1.003805923535481e-05,-7.635314566857777e-06,125202988494.3576,134557241404.16414,118712094760.40942,11.831127823736823,0.1168869825100715,1420834905470.745,1526989312874.9531,1347174615921.7417,5.474763505030679e-06,5.883797850482773e-06,5.190935550466694e-06,2.8831488690440933e-06,3.0985566961414197e-06,2.733677892726612e-06
502,502,2.25,0.02,1002,100000.0,17.15,2.43,0.81,,1.002,9.15,0.0091499999999999,1002.0,0.0848074827090049,0.0001698687145151,0.0001189727587792,-3.278722433136905e-06,-3.644434894717769e-06,111062109787.72314,119479891609.48318,105425450700.02351,12.813744602754394,0.1130325220781905,1371981461926.912,1475968687021.719,1302350227743.5637,4.861453767870478e-06,5.229920180337555e-06,4.614723738948158e-06,2.5589251195161483e-06,2.752874913874272e-06,2.429053747927474e-06
503,503,2.25,0.02,1003,100000.0,17.15,2.43,0.81,,1.003,8.8,0.0087999999999999,1003.0,0.0887887539368843,0.0001901043260432,0.0001238254525446,-4.898600151384347e-06,5.5918436918809725e-06,106658121160.30324,114857718426.4822,101361640753.27176,12.059745726571428,0.1000875886962303,1213085700205.129,1306344554597.4077,1152845705600.9685,4.672825836386695e-06,5.032060459465982e-06,4.4407803979460975e-06,2.458810196157385e-06,2.6478370901541705e-06,2.336709413892679e-06
504,504,2.25,0.02,1004,100000.0,17.15,2.43,0.81,,1.004,9.95,0.0099499999999999,1004.0,0.0842398938248132,0.0001753623280552,0.0001254857647936,-3.151642752857586e-06,6.997912315688037e-06,120420338530.3127,129808846874.80965,114572552077.31535,13.277397418799044,0.1288143746302214,1558981969903.6978,1680527179060.178,1483275542274.156,5.28180062392e-06,5.6935934309893735e-06,5.025308718043008e-06,2.777604903312605e-06,2.99415940839649e-06,2.642720376964244e-06
505,505,2.25,0.02,1005,100000.0,17.15,2.43,0.81,,1.0049999999999994,8.95,0.0089499999999999,1005.0,0.0994277239290914,0.0001869345263619,0.0001215638847096,-3.101334176219208e-06,-1.7127573583491746e-06,108023850361.76685,116709942776.9038,103026049452.23824,10.53464276542551,0.0936467152398522,1130288128931.9312,1221173494624.3752,1077994538026.8925,4.74227109094591e-06,5.123592482616723e-06,4.52286651786147e-06,2.4930441047162786e-06,2.6935073488615025e-06,2.3777016312502904e-06
506,506,2.25,0.02,1006,100000.0,17.15,2.43,0.81,,1.006,10.5,0.0104999999999999,1006.0,0.0785732602640766,0.0001809157308588,0.0001196306555747,2.3818169103734788e-06,1.884068171089399e-06,126360304117.71889,136860348201.04794,120831391051.11552,13.467153099316125,0.1399035898561182,1683643824893.306,1823548002122.376,1609975750034.2388,5.55317247527794e-06,6.014619257951296e-06,5.310192624334697e-06,2.917835378639235e-06,3.160296017821197e-06,2.7901650769270237e-06
507,507,2.25,0.02,1007,100000.0,17.15,2.43,0.81,,1.007,8.85,0.0088499999999999,1007.0,0.0890008067401358,0.0001807191355224,0.00012715945932,-6.3286663684373714e-06,3.847731443688911e-06,106190489831.77708,115301523040.43867,101812281649.51562,11.832824973099791,0.1014509874214286,1217302830304.969,1321746142784.9854,1167113729375.364,4.671234668862445e-06,5.072021728615899e-06,4.4786407945816535e-06,2.453441429162365e-06,2.663944143407454e-06,2.3522866331267267e-06
508,508,2.25,0.02,1008,100000.0,17.15,2.43,0.81,,1.0079999999999996,10.1,0.0101,1008.0,0.0862441769212371,0.000181434770913,0.0001287419047624,7.671588998989665e-06,1.962769263814496e-06,120831714928.78796,131527477136.68411,116156804398.798,12.105369013221658,0.1218622418961625,1457903333998.0312,1586953785625.9993,1401497880745.6992,5.320959071928816e-06,5.791958866848876e-06,5.115094182816998e-06,2.793258246358689e-06,3.0405114282398275e-06,2.685188668793069e-06
509,509,2.25,0.02,1009,100000.0,17.15,2.43,0.81,,1.009,9.4,0.0093999999999999,1009.0,0.0866547789397239,0.0001852870446034,0.0001364895142145,-1.486674080661592e-06,-5.286740711729055e-06,112124580469.014,122356268373.2422,108073067020.65236,12.53987584919933,0.1153285660449175,1375656072753.1228,1501188614690.757,1325948068890.224,4.9426103179836415e-06,5.393637612750661e-06,4.764013866700992e-06,2.593410076254383e-06,2.83006614575244e-06,2.4996997073316213e-06
510,510,2.25,0.02,1010,100000.0,17.15,2.43,0.81,,1.0100000000000002,10.3,0.0102999999999999,1010.0,0.0928728938976122,0.0001633540655374,0.000122476821174,4.6915579064666445e-06,8.124649912024583e-06,122532701960.01411,134010478843.09052,118384037521.6847,11.594996331573332,0.1107501254600128,1317525448060.7693,1440939548041.619,1272917185241.6943,5.406173443465228e-06,5.912575828973351e-06,5.223133331286325e-06,2.8357159014594614e-06,3.1013406195968697e-06,2.739705338324822e-06
511,511,2.25,0.02,1011,100000.0,17.15,2.43,0.81,,1.0109999999999997,10.35,0.0103499999999999,1011.0,0.087411127527566,0.0001851398935846,0.0001239409466342,5.222283745610876e-06,-5.626607402825609e-06,122944383357.30933,134599968842.79147,118922089560.34663,13.316383196069252,0.1254163846084342,1489781649138.8494,1631018498615.5369,1441041403163.1978,5.42950841455521e-06,5.944246036086667e-06,5.25187461445755e-06,2.8468442085043216e-06,3.116735643395146e-06,2.7537058032507285e-06
512,512,2.25,0.02,1012,100000.0,17.15,2.43,0.81,,1.0120000000000002,10.05,0.0100499999999999,1012.0,0.0919575610603352,0.0001675594237953,0.0001329645650542,-2.030907707500944e-06,4.7740557785800245e-06,119202948832.96262,130639243589.67554,115439506390.57008,11.894578969244714,0.1149092686844214,1362937679146.493,1493697506704.0415,1319907388719.5034,5.270064839630587e-06,5.775673261931111e-06,5.103679814043519e-06,2.7617632410288384e-06,3.0267259687287985e-06,2.6745696178937925e-06
513,513,2.25,0.02,1013,100000.0,17.15,2.43,0.81,,1.0129999999999997,9.15,0.0091499999999999,1013.0,0.0836889224676493,0.0001677980838389,0.000116626589777,4.124744295918749e-06,3.548435519633251e-06,108366153686.90382,118886238208.73654,105069259087.75302,13.51954679615324,0.1146384000893081,1357696446174.7256,1489500343266.2224,1316390356326.6682,4.79587084055312e-06,5.261449481871172e-06,4.64996291511242e-06,2.512104374997771e-06,2.755977110658371e-06,2.4356769752548365e-06
514,514,2.25,0.02,1014,100000.0,17.15,2.43,0.81,,1.0139999999999998,9.6,0.0095999999999999,1014.0,0.0932025430282861,0.000187470808979,0.0001186320566602,8.150988865869643e-06,-7.406934903896832e-07,113525769947.3944,124676479545.88487,110202626128.64804,12.26377595773408,0.1129742891795448,1335988871184.107,1467212151469.2097,1296881599229.4949,5.028990995153552e-06,5.5229477257387376e-06,4.881781596372819e-06,2.6331960194973342e-06,2.891833368029932e-06,2.5561167001516477e-06
515,515,2.25,0.02,1015,100000.0,17.15,2.43,0.81,,1.015,10.5,0.0104999999999999,1015.0,0.0968926754149543,0.0001762648342432,0.000124781456923,-5.76349021917744e-06,-1.3351967049016668e-06,123983019168.39629,136302968275.2861,120496963736.0452,10.956506482944285,0.1138221524645397,1344001343885.6335,1477552117752.2793,1306211788369.3574,5.498048300831202e-06,6.044378562086275e-06,5.343458573342722e-06,2.87737053931157e-06,3.163289198525984e-06,2.7964669343926565e-06
516,516,2.25,0.02,1016,100000.0,17.15,2.43,0.81,,1.0159999999999996,9.35,0.0093499999999999,1016.0,0.0884725995262616,0.0001737121714751,0.000134009931641,-9.512927644981356e-06,9.816098907019136e-06,110238482525.66168,121319399656.37016,107266588390.02792,12.441490704406004,0.1096962434596726,1293341969813.8882,1423345711346.1506,1258475058301.7114,4.892822417080318e-06,5.384637602637859e-06,4.760917932231904e-06,2.559833982952665e-06,2.817142570512976e-06,2.4908240017933e-06
517,517,2.25,0.02,1017,100000.0,17.15,2.43,0.81,,1.0169999999999997,9.8,0.0097999999999999,1017.0,0.0940253218320098,0.0001857159229824,0.0001165344816434,-5.641756170812043e-06,2.5851764436270606e-06,115370670502.86386,127100498764.61946,112394470114.93684,11.444408337390737,0.1114551677029812,1312107900908.376,1445510959688.0835,1278259644443.673,5.126025280440075e-06,5.647192366865971e-06,4.993789952677194e-06,2.6805204064754016e-06,2.953051058182997e-06,2.6113714118580874e-06
518,518,2.25,0.02,1018,100000.0,17.15,2.43,0.81,,1.0180000000000002,9.55,0.0095499999999999,1018.0,0.0884524876328381,0.0001834925764756,0.0001190289817787,4.60890354531021e-06,2.0690962329431662e-06,112258557373.97437,123801811175.8145,109493467620.35667,12.704211134812471,0.1175080570483271,1381286383671.6108,1523320449249.6162,1347263313042.098,4.992472505306235e-06,5.505835393406372e-06,4.869500725759382e-06,2.609687009607434e-06,2.8780342982235607e-06,2.54540666448973e-06
519,519,2.25,0.02,1019,100000.0,17.15,2.43,0.81,,1.0189999999999997,9.5,0.0094999999999999,1019.0,0.0916987075740915,0.000203392654655,0.0001293878798361,-8.5443734831211e-06,-1.997518811154185e-07,111502717188.39302,123097601138.119,108886583713.35364,11.89782566326434,0.110996643288635,1302781823734.0645,1438254791917.3125,1272215293826.233,4.964093300455517e-06,5.480296736441252e-06,4.847623218075389e-06,2.593581036113701e-06,2.863280931203603e-06,2.532729118421505e-06
520,520,2.25,0.02,1020,100000.0,17.15,2.43,0.81,,1.0199999999999998,9.7,0.0096999999999999,1020.0,0.0903058300981427,0.0001879510401406,0.0001205098380057,-5.592965523573728e-06,8.836101128533468e-06,113678504838.59836,125631916924.86089,111144605382.82904,11.91531307665367,0.1117818514179993,1310019972916.3418,1447769924850.849,1280819563383.048,5.066111586934251e-06,5.598818447915527e-06,4.953187710857368e-06,2.645685805285352e-06,2.9238823977392417e-06,2.5867133387520573e-06
521,521,2.25,0.02,1021,100000.0,17.15,2.43,0.81,,1.0210000000000004,10.7,0.0106999999999999,1021.0,0.0842762452356769,0.0001787886703862,0.0001347903922892,-4.49760763908534e-06,6.34011021424471e-06,125208605715.72148,138520550067.26913,122564945748.45547,13.726878912496884,0.1343126522059779,1571691580625.339,1738790884538.8665,1538506815977.276,5.584809560356737e-06,6.178576048342838e-06,5.466891647485467e-06,2.915623775224618e-06,3.225607431890846e-06,2.8540631675482504e-06
