,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
10,10,2.25,0.02,510,100000.0,17.15,2.43,0.81,,0.0012749999999999,8.004625,0.008004625,1.275,9.683970569879808e-05,9.851098005563886e-06,7.128965660635898e-06,-2.2567116941554535e-07,-1.5307183726999196e-09,170848045351.69916,121670300000.0,100858275000.0,0.0330337147826008,0.1057423383660951,2256929190407.4624,1607283543164.6458,1332353463412.7983,3.7829318527583623e-06,2.694034060835563e-06,2.2332124451663126e-06,2.1214873721528758e-06,1.5108279669497251e-06,1.2523968673398877e-06
11,11,2.25,0.02,511,100000.0,17.15,2.43,0.81,,0.0012774999999999,7.967625000000001,0.007967625,1.2775,9.618107909932398e-05,9.853491688134637e-06,7.309500005582289e-06,-2.223835374905555e-07,-3.8479401751262405e-09,169917345417.64713,121107900000.0,100392075000.0,0.0333362198094409,0.1062466326052427,2265812682179.052,1614948815599.689,1338707570826.058,3.7698404361394255e-06,2.686938507859401e-06,2.227330605199225e-06,2.1145823014665374e-06,1.5071599740351002e-06,1.2493562942659248e-06
12,12,2.25,0.02,512,100000.0,17.15,2.43,0.81,,0.00128,7.945750000000001,0.00794575,1.28,9.7130925970056e-05,9.959306384629289e-06,7.239486460861112e-06,-2.2517668175924882e-07,-1.3451432225009891e-08,169310242577.94223,120775400000.0,100116450000.0,0.033037021905831,0.1049767869880958,2236874463707.954,1595647162219.057,1322707516050.0078,3.7630276392385992e-06,2.6843099473493008e-06,2.2251516668816127e-06,2.1116827057279747e-06,1.5063431460147251e-06,1.2486791868279752e-06
13,13,2.25,0.02,513,100000.0,17.15,2.43,0.81,,0.0012825,7.96925,0.00796925,1.2825,9.8717386898329e-05,9.812486133151627e-06,7.1584192774977135e-06,-2.437892454218147e-07,9.921665803455815e-09,169745025000.0,121132600000.0,100412550000.0,0.0326505281263074,0.1040937389154259,2217196638898.573,1582224831514.4756,1311581110334.3677,3.780896590516437e-06,2.6981046091948008e-06,2.236586715516688e-06,2.121793716356425e-06,1.5141438727050126e-06,1.255145578689675e-06
14,14,2.25,0.02,514,100000.0,17.15,2.43,0.81,,0.001285,7.919124999999999,0.0079191249999999,1.285,9.910065819427404e-05,9.7629231228071e-06,7.217340199540838e-06,-2.086538497239732e-07,-3.748408200002856e-09,168677362500.0,120370700000.0,99780975000.0,0.0324927708399255,0.1028901698852258,2191560618555.3103,1563930582255.4329,1296416140553.8457,3.764439313650837e-06,2.686360449178037e-06,2.2268514249764627e-06,2.113127534026163e-06,1.5079595547979752e-06,1.25001910463515e-06
15,15,2.25,0.02,515,100000.0,17.15,2.43,0.81,,0.0012875,7.931375,0.007931375,1.2875,9.707326054622442e-05,9.85345616816514e-06,7.067436372520326e-06,-2.486101505019965e-07,1.1159848528032425e-08,168938287500.0,120556900000.0,99935325000.0,0.0332804766685237,0.1055404167523412,2248010876824.868,1604214334635.5864,1329809251079.4993,3.7778764104252496e-06,2.6959493633081e-06,2.2348001301106628e-06,2.121103872867938e-06,1.5136515900277875e-06,1.2547375022598872e-06
16,16,2.25,0.02,516,100000.0,17.15,2.43,0.81,,0.00129,7.879,0.007879,1.29,9.731913741967432e-05,9.757316216588912e-06,7.137404104194138e-06,-2.216091585416371e-07,-8.320063490974636e-10,167822700000.0,119760800000.0,99275400000.0,0.0333629954298462,0.1051009743150011,2238650752909.5225,1597534809588.016,1324272276369.0132,3.760910081546388e-06,2.6838419361269623e-06,2.224763710210488e-06,2.1117944502802504e-06,1.5070082462093626e-06,1.2492305198840374e-06
17,17,2.25,0.02,517,100000.0,17.15,2.43,0.81,,0.0012925,7.928624999999999,0.0079286249999999,1.2925,9.916516395828972e-05,9.476217010486375e-06,7.040721511419937e-06,-2.0243891019273533e-07,-9.94761337918529e-09,168879712500.0,120515100000.0,99900675000.0,0.0326630205863258,0.103586389845233,2206390103703.464,1574513125647.5422,1305188512049.9363,3.7912328068660734e-06,2.7054806884678e-06,2.242701097019337e-06,2.1298433904116245e-06,1.519888241044875e-06,1.2599073577082497e-06
18,18,2.25,0.02,518,100000.0,17.15,2.43,0.81,,0.001295,7.932625,0.007932625,1.295,9.958295249917614e-05,9.75449832435585e-06,7.2039750182220495e-06,-2.2829430548725034e-07,1.1207960082534772e-08,168964912500.0,120575900000.0,99951075000.0,0.0326144553132688,0.103495169985122,2204447120683.1006,1573126583773.856,1304039141812.5386,3.801463928398001e-06,2.7127817704999504e-06,2.248753309756513e-06,2.1356896082305502e-06,1.5240601899109624e-06,1.263365683741988e-06
19,19,2.25,0.02,519,100000.0,17.15,2.43,0.81,,0.0012975,7.936125,0.0079361249999999,1.2975,0.000102277806464,1.000353433808485e-05,7.248882966688286e-06,-2.52772783129379e-07,1.6821504782116872e-08,168915783335.65207,120629100000.0,99995175000.0,0.0318178404097897,0.1010043456411614,2149818477441.0369,1535266053745.6543,1272654755078.6348,3.8069928999514623e-06,2.7187164997778004e-06,2.2536728879736374e-06,2.139860357522713e-06,1.5281545866007626e-06,1.266759723103225e-06
20,20,2.25,0.02,520,100000.0,17.15,2.43,0.81,,0.0012999999999999,7.96275,0.00796275,1.3,9.952580801147794e-05,9.922068516930749e-06,7.117377018952263e-06,-2.3763434903508277e-07,-1.3493889779282277e-08,169341582885.6751,121033800000.0,100330650000.0,0.0326730765230512,0.1040748469039944,2213330735400.046,1581937672940.715,1311343070990.3296,3.824648649441713e-06,2.7335976894659875e-06,2.2660086110046625e-06,2.1500798989046127e-06,1.5367302940809503e-06,1.273868533251275e-06
21,21,2.25,0.02,521,100000.0,17.15,2.43,0.81,,0.0013025,7.850125,0.007850125,1.3025,9.930384136600864e-05,9.812979258995552e-06,7.108843236372364e-06,-2.4012232873444626e-07,-6.376819422211375e-09,166807513271.48428,119282194383.55806,98911575000.0,0.0329372745912257,0.1034075593363308,2197309957021.932,1571271870637.1587,1302935247637.7683,3.7746606847776255e-06,2.699217803222188e-06,2.238254297420488e-06,2.1226183592297624e-06,1.5178607411746623e-06,1.2586454945445e-06
22,22,2.25,0.02,522,100000.0,17.15,2.43,0.81,,0.001305,7.84125,0.00784125,1.3050000000000002,0.0001009800269986,9.910022657579438e-06,7.239947340780225e-06,-2.808440569990861e-07,-1.947890194431394e-09,166480180044.11896,119101090069.35452,98799750000.0,0.0324277123952011,0.1017069004710358,2159372944638.5884,1544830570849.7637,1281506945935.0515,3.774762793376712e-06,2.7004918142523624e-06,2.2401803037219376e-06,2.1231775808109746e-06,1.5189361533510127e-06,1.2600263534922375e-06
23,23,2.25,0.02,523,100000.0,17.15,2.43,0.81,,0.0013074999999999,7.852000000000001,0.007852,1.3075,9.881546334425182e-05,9.790273501446e-06,7.172901752170562e-06,-2.2813450783520586e-07,-2.5749738243430795e-08,166569478524.7906,119218059681.54716,98935200000.0,0.0331726753453197,0.1041753125986428,2209937276453.512,1581708944820.2786,1312608938742.8997,3.783324891667889e-06,2.707822926049537e-06,2.247134397832863e-06,2.12906462262165e-06,1.5238263065570873e-06,1.2645740151046878e-06
24,24,2.25,0.02,524,100000.0,17.15,2.43,0.81,,0.00131,7.851875,0.007851875,1.31,0.0001023527677068,9.477027642376163e-06,7.124090787897949e-06,-2.417562303277189e-07,7.313014129053774e-09,166427890696.3979,119169849916.4462,98933625000.0,0.0321403887431146,0.1009626763220817,2139999077844.109,1532335522975.7495,1272129721658.2295,3.788035337616863e-06,2.71240355671805e-06,2.2518104748571244e-06,2.13202027714165e-06,1.5266223430618749e-06,1.2673866964756754e-06
25,25,2.25,0.02,525,100000.0,17.15,2.43,0.81,,0.0013125,7.761125,0.007761125,1.3125,0.0001003957414381,9.996901499590002e-06,7.117648257722625e-06,-2.2788175206258737e-07,4.954701434386972e-09,164367028583.3134,117746738098.35542,97790175000.0,0.0327745027515946,0.1017652008061014,2155208641747.5688,1543915404898.462,1282241530156.8774,3.748267983156812e-06,2.6851268915620874e-06,2.23003229527875e-06,2.110347186869388e-06,1.511778241966263e-06,1.2555512044807625e-06
26,26,2.25,0.02,526,100000.0,17.15,2.43,0.81,,0.0013149999999999,7.83825,0.00783825,1.315,0.0001013108030358,9.585120490476712e-06,7.216466914674838e-06,-2.1081831957701641e-07,2.262856614515458e-08,165861705911.89963,118870596901.73836,98761950000.0,0.0325612655333544,0.1020851756198329,2160178786925.827,1548167736516.2292,1286273212809.8955,3.7898370298295257e-06,2.7161193562993004e-06,2.2566492560192e-06,2.1343296942081503e-06,1.529642079470612e-06,1.27088143332405e-06
27,27,2.25,0.02,527,100000.0,17.15,2.43,0.81,,0.0013174999999999,7.79375,0.00779375,1.3175,0.0001015288725706,9.991477444997462e-06,6.984656050926049e-06,-2.5215618518071774e-07,-1.8765794461129317e-08,164782153673.0407,118149765289.38362,98201250000.0,0.0325481529052649,0.1014702286471343,2145370689356.3008,1538243297324.0117,1278524880953.8933,3.773023716758875e-06,2.705280011395212e-06,2.2485180403730875e-06,2.1252201533578123e-06,1.523795245483362e-06,1.2665162515051377e-06
28,28,2.25,0.02,528,100000.0,17.15,2.43,0.81,,0.00132,7.779375,0.007779375,1.3199999999999998,0.0001030227676597,1.0032388162710616e-05,7.2260394413017235e-06,-2.515760086875451e-07,-3.6379713522093812e-09,164340571819.514,117885962463.75412,98020125000.0,0.0321335229181212,0.0999790025073295,2112072813304.3025,1515047280371.8333,1259735431592.3523,3.769357930936001e-06,2.7038629757646125e-06,2.248214981056825e-06,2.1243160281956755e-06,1.5238296714462878e-06,1.26703783683995e-06
29,29,2.25,0.02,529,100000.0,17.15,2.43,0.81,,0.0013225,7.809375,0.007809375,1.3225,0.0001039752444932,9.778619101349303e-06,7.443918582825687e-06,-2.448468525644422e-07,-1.4348503022086198e-09,164836142634.7133,118294510905.7878,98398125000.0,0.0318719536462203,0.0995810681202991,2101904332727.6167,1508429771750.8416,1254721458315.769,3.788862885889988e-06,2.7190740744806502e-06,2.26174307342195e-06,2.13554917033975e-06,1.532574959488225e-06,1.2748055787279498e-06
30,30,2.25,0.02,530,100000.0,17.15,2.43,0.81,,0.001325,7.732625,0.007732625,1.325,0.0001048841230442,9.392249364217928e-06,7.104754194970362e-06,-2.3022536614102438e-07,1.9396406865933823e-08,163158387500.0,117086312082.11156,97431075000.0,0.03165718276893,0.097930987984654,2066343846476.2007,1482857143813.482,1233930448606.641,3.756695301677949e-06,2.695893268065437e-06,2.2433346351251497e-06,2.118612675443549e-06,1.520366489881437e-06,1.265143114245825e-06
31,31,2.25,0.02,531,100000.0,17.15,2.43,0.81,,0.0013275,7.659499999999999,0.0076595,1.3275,0.0001012756834852,9.675102118298438e-06,7.369785790210925e-06,-2.592740287606309e-07,8.686412190788399e-09,161615450000.0,115933886486.42656,96509700000.0,0.0329589038093236,0.1010050960865345,2131207527425.8784,1528809105587.4275,1272664210690.3347,3.7288779688828e-06,2.674888540459375e-06,2.2267233368683123e-06,2.1032619828270872e-06,1.5087625345738503e-06,1.2559763499346498e-06
32,32,2.25,0.02,532,100000.0,17.15,2.43,0.81,,0.00133,7.6205,0.0076205,1.33,0.0001028992198528,9.78264795345326e-06,6.999595398157662e-06,-2.575606394153546e-07,-6.0569216301253876e-09,160792550000.0,115298636864.45944,96018300000.0,0.0324941826889967,0.0990307555658496,2089548942439.428,1498341463735.9685,1247787520129.7058,3.7168781937808495e-06,2.6652415745266878e-06,2.219557594390412e-06,2.0972341313016626e-06,1.5038522401982871e-06,1.2523767798293878e-06
33,33,2.25,0.02,533,100000.0,17.15,2.43,0.81,,0.0013325,7.649625,0.0076496249999999,1.3325,0.0001025274212508,9.6585892553744e-06,7.375318911408775e-06,-2.1383214328933086e-07,1.5560600991200067e-09,161407087500.0,115694180955.47302,96385275000.0,0.0325648898480985,0.0996362098950156,2102324028784.8289,1506914351659.2551,1255416244677.1963,3.7382349844058007e-06,2.6795108036375374e-06,2.232310938555049e-06,2.109969934902188e-06,1.5123948225580498e-06,1.2599820464344374e-06
34,34,2.25,0.02,534,100000.0,17.15,2.43,0.81,,0.001335,7.603125,0.007603125,1.335,0.0001007484277906,9.82670750902304e-06,7.159892211175988e-06,-1.999620268256322e-07,-2.7241453912100104e-08,160425937500.0,114946062645.67798,95799375000.0,0.0332189377046617,0.1010383098585671,2131908338015.768,1527523997647.8472,1273082704217.9463,3.721933187722375e-06,2.666785508789425e-06,2.222576216365e-06,2.1018567176872747e-06,1.5059918471320624e-06,1.25513718686535e-06
35,35,2.25,0.02,535,100000.0,17.15,2.43,0.81,,0.0013375,7.543875,0.0075438749999999,1.3375,0.0001049399353655,9.512024242868012e-06,7.1150134429914376e-06,-2.245207217127973e-07,9.427333092183827e-09,159175762500.0,114005810184.19112,95052825000.0,0.0320233396964823,0.0966392050344962,2039087226227.8704,1460447166146.563,1217653983434.652,3.7005265238983625e-06,2.6504130895249622e-06,2.209793090100388e-06,2.0901743237084622e-06,1.4970370705814502e-06,1.2481609705556998e-06
36,36,2.25,0.02,536,100000.0,17.15,2.43,0.81,,0.0013399999999999,7.54675,0.0075467499999999,1.34,0.0001054867228104,9.565949156847188e-06,7.244726251385124e-06,-2.3730566513365666e-07,-2.552791518333873e-08,159112717370.903,114004746054.45708,95089050000.0,0.0318587209910377,0.0961545269770245,2027284337606.0127,1452555395369.1494,1211547039910.5093,3.705974979836288e-06,2.6553423474977502e-06,2.2147672793176373e-06,2.0940628570170125e-06,1.5004024076830002e-06,1.2514552639425751e-06
37,37,2.25,0.02,537,100000.0,17.15,2.43,0.81,,0.0013425,7.51825,0.00751825,1.3425,0.000103779064934,9.256515646940764e-06,7.133009029667651e-06,-2.757334503741789e-07,9.309641398846909e-09,158378801822.82657,113529867596.34372,94729950000.0,0.0324083474650358,0.0975015306387878,2053958780096.8088,1472328781812.5806,1228519286048.7268,3.6958994857091e-06,2.649312751660638e-06,2.210601226027075e-06,2.0891197669425003e-06,1.497533052429625e-06,1.2495498689771375e-06
38,38,2.25,0.02,538,100000.0,17.15,2.43,0.81,,0.001345,7.44375,0.0074437499999999,1.345,0.0001012975214042,9.607978927525672e-06,7.419125345217938e-06,-2.4369943892414605e-07,1.664864517941719e-08,156677676816.00974,112360970385.72562,93791250000.0,0.0332869346566916,0.0990539417248911,2084909013457.5112,1495186836304.2656,1248079665733.628,3.663686165433613e-06,2.6274025828216e-06,2.1931759012947503e-06,2.071367204805312e-06,1.4854753650093749e-06,1.239973193984937e-06
39,39,2.25,0.02,539,100000.0,17.15,2.43,0.81,,0.0013474999999999,7.4335,0.0074335,1.3475,0.0001051158135361,9.745513088164914e-06,7.544324754641001e-06,-2.3337519328596438e-07,5.101766929092198e-09,156330399471.61157,112162405771.79184,93662100000.0,0.0322277260591579,0.0957888656614613,2014490029432.8088,1445336600355.214,1206939707334.4128,3.661685292014537e-06,2.6271501443077377e-06,2.193822411689438e-06,2.071473256843763e-06,1.4862203689418376e-06,1.241080020172625e-06
40,40,2.25,0.02,540,100000.0,17.15,2.43,0.81,,0.0013499999999999,7.387375,0.0073873749999999,1.35,0.0001059739926937,9.49424921060566e-06,7.11960406279255e-06,-2.452152301218613e-07,2.900668713739748e-09,155229649617.32025,111422863880.76552,93080925000.0,0.031963059286997,0.0944758913514047,1985205774955.593,1424968189926.9448,1190396231027.7,3.6435884742044505e-06,2.615344836502838e-06,2.1848183406608626e-06,2.061573078465725e-06,1.4797841589439743e-06,1.2361886377489625e-06
41,41,2.25,0.02,541,100000.0,17.15,2.43,0.81,,0.0013525,7.272499999999999,0.0072724999999999,1.3525,0.0001046548651657,9.760097575930364e-06,7.29905336805375e-06,-2.2679397920887678e-07,-2.8882714610382145e-08,152687116581.55255,109647323847.85432,91633500000.0,0.032380019806257,0.0941695988787076,1977103406315.748,1419792987951.351,1186536945871.7166,3.58988465369425e-06,2.57795977822275e-06,2.1544299399916007e-06,2.032200337045575e-06,1.4593590701592248e-06,1.2196027651435252e-06
42,42,2.25,0.02,542,100000.0,17.15,2.43,0.81,,0.0013549999999999,7.335375000000001,0.007335375,1.355,0.00010764611027,9.655672994374925e-06,7.279461586010375e-06,-2.3223950250336642e-07,-8.859548969232021e-09,153877388830.55533,110552023393.30348,92425725000.0,0.0315563477124826,0.0925913817007392,1942330152762.8804,1395452120143.6072,1166651409429.314,3.6252250911388872e-06,2.604515011122849e-06,2.177474285748725e-06,2.0524899578683622e-06,1.474595582633925e-06,1.2328183747651749e-06
43,43,2.25,0.02,543,100000.0,17.15,2.43,0.81,,0.0013574999999999,7.34675,0.00734675,1.3575,0.0001043554659121,9.787860107430189e-06,7.004639721590764e-06,-2.2239536776565773e-07,-8.672092742319766e-09,153986009093.09555,110680124378.35112,92569050000.0,0.0325827467696838,0.0957638608697894,2007186136820.4092,1442699973732.5222,1206624646959.3472,3.6344774240378496e-06,2.612343911709637e-06,2.184874615369913e-06,2.0584089044311e-06,1.4795172295568624e-06,1.237417333671687e-06
44,44,2.25,0.02,544,100000.0,17.15,2.43,0.81,,0.00136,7.174375,0.007174375,1.36,0.0001048024627812,9.950097165376635e-06,7.386215370207313e-06,-2.22911493463252e-07,1.8009967394833668e-08,150246124986.49683,108040947817.00133,90397125000.0,0.0325954025335998,0.0935219391152573,1958541190457.776,1408373404470.2568,1178376432852.243,3.5364989356838245e-06,2.5430718895374626e-06,2.1277709250744505e-06,2.01279655837725e-06,1.4473880637481873e-06,1.21101973247925e-06
45,45,2.25,0.02,545,100000.0,17.15,2.43,0.81,,0.0013625,7.152125,0.007152125,1.3625,0.0001085234825013,9.523930739142587e-06,7.198463615606337e-06,-2.2232373600784363e-07,-9.789020173328291e-09,149653610061.00803,107663694142.747,90116775000.0,0.0314680500919162,0.0900226679288276,1883666356904.0503,1355145916186.2212,1134285615903.2278,3.5285048743167123e-06,2.5384744772595504e-06,2.1247564941170874e-06,2.009241213369763e-06,1.4454868904736753e-06,1.2099029102749374e-06
46,46,2.25,0.02,546,100000.0,17.15,2.43,0.81,,0.001365,7.0920000000000005,0.0070919999999999,1.365,0.0001070947565284,9.609418210073924e-06,7.0645935436707e-06,-2.858699149362204e-07,1.9446630492142785e-08,148270042746.08115,106716779359.65092,89359200000.0,0.0320296339201792,0.090879842268997,1899994091649.9304,1367513265039.5415,1145086012589.3628,3.5030760781944e-06,2.521325211708163e-06,2.1112294168732497e-06,1.995026398685362e-06,1.4359123937786004e-06,1.20235996202345e-06
47,47,2.25,0.02,547,100000.0,17.15,2.43,0.81,,0.0013675,7.046250000000001,0.0070462499999999,1.3675000000000002,0.00010618423747,9.485129490686054e-06,7.2331472295835265e-06,-2.1071523918994837e-07,2.1348058222468038e-10,147188882948.41412,105986796676.52304,88782750000.0,0.0323115799799496,0.0910670053598847,1902295659730.8735,1369792468478.6846,1147444267534.547,3.484030348296088e-06,2.5087575144456006e-06,2.1015296074608127e-06,1.9848271020078e-06,1.429221163206162e-06,1.197226345229725e-06
48,48,2.25,0.02,548,100000.0,17.15,2.43,0.81,,0.00137,6.965999999999999,0.006966,1.37,0.0001074301050927,9.833623296224411e-06,7.174715323274238e-06,-2.1020651309684554e-07,-2.979532056305793e-08,145389283803.89667,104738622344.3135,87771600000.0,0.0320022458439718,0.0892043618168096,1861808538146.6567,1341249205253.5632,1123974958891.801,3.4481074077694125e-06,2.484020899862937e-06,2.0816245615459493e-06,1.964873523957512e-06,1.4154973502565872e-06,1.1861953541775252e-06
49,49,2.25,0.02,549,100000.0,17.15,2.43,0.81,,0.0013725,6.82625,0.00682625,1.3725,0.0001046898409275,9.928726550238425e-06,7.1561355255228124e-06,-2.439001925172775e-07,1.4140599843071684e-08,142351736728.7188,102597122009.99953,86010750000.0,0.0329803248523347,0.0900260759501711,1877365795624.0105,1353073253739.7822,1134328556972.1558,3.382854557053987e-06,2.438123690711037e-06,2.043964227479812e-06,1.9280647183726995e-06,1.3896134722334376e-06,1.164961498094e-06
50,50,2.25,0.02,550,100000.0,17.15,2.43,0.81,,0.001375,6.786125,0.006786125,1.375,0.0001089496533818,9.856491292314777e-06,7.188851995669251e-06,-2.0802900678224568e-07,-1.3380535456939997e-08,141394910149.949,101954025704.93951,85505175000.0,0.0316766574059953,0.0860053370136313,1791997185353.715,1292135105181.492,1083667246371.7546,3.3657385200110883e-06,2.4268949371756367e-06,2.0353495104780125e-06,1.9193375488327624e-06,1.3839549781715754e-06,1.1606732719230252e-06
51,51,2.25,0.02,551,100000.0,17.15,2.43,0.81,,0.0013775,6.70025,0.00670025,1.3775,0.000107696885246,9.731466525947314e-06,7.052451121513251e-06,-2.0055574142924866e-07,-7.34661266094435e-09,139487071400.41324,100624329401.2493,84423150000.0,0.0321797030577469,0.0862010257736623,1794549253666.61,1294566682164.7827,1086132924748.1458,3.327223605155275e-06,2.4002198961915e-06,2.0137686932663376e-06,1.897399415933175e-06,1.3687615770964751e-06,1.1483819532019872e-06
52,52,2.25,0.02,552,100000.0,17.15,2.43,0.81,,0.0013799999999999,6.603875,0.006603875,1.38,0.0001071225305917,9.820987421187312e-06,7.146188220715988e-06,-1.9971578372008285e-07,1.015465565904738e-08,137363866479.3606,99138019082.5766,83208825000.0,0.0322968400883622,0.085309584193251,1774481547959.5708,1280675843452.0952,1074900760834.9636,3.282038875190425e-06,2.368707586483599e-06,1.988110886860813e-06,1.8724336410169127e-06,1.351369663592587e-06,1.1342357138941626e-06
