,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
16,16,2.25,0.02,516,100000.0,17.15,2.43,0.81,,0.516,3151.6,3.1516000000000006,516.0,0.0389276549678697,0.0039029264866355,0.0028549616416776,-8.864366341665483e-05,-3.328025396389855e-07,67129080000000.0,47904320000000.0,39710160000000.0,13.34519817193848,42.04038972600044,895460301163809.1,639013923835206.5,529708910547605.3,0.0015043640326185,0.0010735367744507,0.0008899054840841,0.0008447177801121,0.0006028032984837,0.0004996922079536
17,17,2.25,0.02,517,100000.0,17.15,2.43,0.81,,0.517,3171.45,3.17145,517.0,0.0396660655833158,0.0037904868041945,0.0028162886045679,-8.097556407709413e-05,-3.9790453516741165e-06,67551885000000.0,48206040000000.0,39960270000000.0,13.065208234530322,41.434555938093226,882556041481385.5,629805250259016.9,522075404819974.6,0.0015164931227464,0.0010821922753871,0.0008970804388077,0.0008519373561646,0.0006079552964179,0.0005039629430832
18,18,2.25,0.02,518,100000.0,17.15,2.43,0.81,,0.518,3173.05,3.17305,518.0,0.0398331809996704,0.0039017993297423,0.0028815900072888,-9.131772219490012e-05,4.483184033013909e-06,67585965000000.0,48230360000000.0,39980430000000.0,13.04578212530754,41.39806799404884,881778848273240.2,629250633509542.4,521615656725015.4,0.0015205855713592,0.0010851127081999,0.0008995013239026,0.0008542758432922,0.0006096240759643,0.0005053462734967
19,19,2.25,0.02,519,100000.0,17.15,2.43,0.81,,0.519,3174.45,3.17445,519.0,0.0409111225856008,0.0040014137352339,0.0028995531866753,-0.0001011091132517,6.72860191284675e-06,67566313334260.83,48251640000000.0,39998070000000.0,12.727136163915896,40.40173825646458,859927390976414.6,614106421498261.8,509061902031453.9,0.0015227971599805,0.0010874865999111,0.0009014691551894,0.000855944143009,0.0006112618346403,0.0005067038892412
20,20,2.25,0.02,520,100000.0,17.15,2.43,0.81,,0.5199999999999998,3185.1,3.1851,520.0,0.0398103232045911,0.0039688274067722,0.0028469508075809,-9.50537396140331e-05,-5.39755591171291e-06,67736633154270.05,48413520000000.0,40132260000000.0,13.069230609220492,41.62993876159776,885332294160018.4,632775069176286.0,524537228396131.9,0.0015298594597766,0.0010934390757863,0.0009064034444018,0.0008600319595618,0.0006146921176323,0.0005095474133005
21,21,2.25,0.02,521,100000.0,17.15,2.43,0.81,,0.5210000000000001,3140.05,3.14005,521.0,0.0397215365464034,0.0039251917035982,0.0028435372945489,-9.604893149377851e-05,-2.55072776888455e-06,66723005308593.71,47712877753423.23,39564630000000.0,13.174909836490295,41.36302373453233,878923982808772.9,628508748254863.5,521174099055107.4,0.001509864273911,0.0010796871212888,0.0008953017189681,0.0008490473436919,0.0006071442964698,0.0005034581978178
22,22,2.25,0.02,522,100000.0,17.15,2.43,0.81,,0.5220000000000001,3136.5,3.1365,522.0,0.0403920107994792,0.0039640090630317,0.002895978936312,-0.0001123376227996,-7.791560777725577e-07,66592072017647.58,47640436027741.805,39519900000000.0,12.971084958080455,40.68276018841433,863749177855435.2,617932228339905.5,512602778374020.6,0.0015099051173506,0.0010801967257009,0.0008960721214887,0.0008492710323243,0.0006075744613404,0.0005040105413968
23,23,2.25,0.02,523,100000.0,17.15,2.43,0.81,,0.5229999999999999,3140.8,3.1408,523.0,0.0395261853377007,0.0039161094005783,0.0028691607008682,-9.125380313408234e-05,-1.0299895297372318e-05,66627791409916.23,47687223872618.86,39574080000000.0,13.269070138127892,41.67012503945713,883974910581404.9,632683577928111.4,525043575497159.8,0.0015133299566671,0.0010831291704198,0.0008988537591331,0.0008516258490486,0.0006095305226228,0.0005058296060418
24,24,2.25,0.02,524,100000.0,17.15,2.43,0.81,,0.5240000000000002,3140.75,3.14075,524.0,0.0409411070827388,0.0037908110569504,0.0028496363151591,-9.670249213108756e-05,2.9252056516215102e-06,66571156278559.15,47667939966578.48,39573450000000.0,12.85615549724586,40.385070528832685,855999631137643.6,612934209190299.9,508851888663291.8,0.0015152141350467,0.0010849614226872,0.0009007241899428,0.0008528081108566,0.0006106489372247,0.0005069546785902
25,25,2.25,0.02,525,100000.0,17.15,2.43,0.81,,0.5250000000000001,3104.45,3.104450000000001,525.0,0.0401582965752424,0.003998760599836,0.002847059303089,-9.115270082503497e-05,1.9818805737547887e-06,65746811433325.35,47098695239342.16,39116070000000.0,13.109801100637847,40.70608032244058,862083456699027.5,617566161959384.8,512896612062751.0,0.0014993071932627,0.0010740507566248,0.0008920129181115,0.0008441388747477,0.0006047112967865,0.0005022204817923
26,26,2.25,0.02,526,100000.0,17.15,2.43,0.81,,0.5259999999999999,3135.3,3.1353,526.0,0.0405243212143488,0.0038340481961906,0.0028865867658699,-8.432732783080655e-05,9.051426458061832e-06,66344682364759.85,47548238760695.34,39504780000000.0,13.02450621334178,40.83407024793319,864071514770330.8,619267094606491.8,514509285123958.2,0.0015159348119318,0.0010864477425197,0.0009026597024076,0.0008537318776832,0.0006118568317882,0.0005083525733296
27,27,2.25,0.02,527,100000.0,17.15,2.43,0.81,,0.5269999999999999,3117.5,3.1175000000000006,527.0,0.0406115490282786,0.0039965909779989,0.0027938624203704,-0.0001008624740722,-7.506317784451725e-06,65912861469216.29,47259906115753.445,39280500000000.0,13.019261162105987,40.58809145885376,858148275742520.4,615297318929604.6,511409952381557.3,0.0015092094867035,0.001082112004558,0.0008994072161492,0.0008500880613431,0.0006095180981933,0.000506606500602
28,28,2.25,0.02,528,100000.0,17.15,2.43,0.81,,0.5280000000000002,3111.75,3.11175,528.0,0.0412091070639064,0.0040129552650842,0.0028904157765206,-0.000100630403475,-1.4551885408837522e-06,65736228727805.6,47154384985501.65,39208050000000.0,12.853409167248516,39.99160100293183,844829125321721.0,606018912148733.2,503894172636941.0,0.0015077431723744,0.0010815451903058,0.0008992859924227,0.0008497264112782,0.0006095318685785,0.0005068151347359
29,29,2.25,0.02,529,100000.0,17.15,2.43,0.81,,0.529,3123.75,3.12375,529.0,0.0415900977972909,0.0039114476405397,0.0029775674331302,-9.793874102577688e-05,-5.739401208834479e-07,65934457053885.31,47317804362315.12,39359250000000.0,12.74878145848814,39.83242724811966,840761733091046.8,603371908700336.6,501888583326307.7,0.0015155451543559,0.0010876296297922,0.0009046972293687,0.0008542196681358,0.0006130299837952,0.0005099222314911
30,30,2.25,0.02,530,100000.0,17.15,2.43,0.81,,0.53,3093.05,3.0930500000000003,530.0,0.041953649217703,0.0037568997456871,0.0028419016779881,-9.209014645640974e-05,7.758562746373527e-06,65263355000000.0,46834524832844.63,38972430000000.0,12.662873107572034,39.17239519386162,826537538590480.2,593142857525392.8,493572179442656.4,0.0015026781206711,0.0010783573072261,0.00089733385405,0.0008474450701774,0.0006081465959525,0.0005060572456983
31,31,2.25,0.02,531,100000.0,17.15,2.43,0.81,,0.531,3063.8,3.0638,531.0,0.0405102733941077,0.0038700408473193,0.0029479143160843,-0.0001037096115042,3.47456487631536e-06,64646180000000.0,46373554594570.63,38603880000000.0,13.183561523729466,40.40203843461381,852483010970351.4,611523642234971.0,509065684276133.9,0.0014915511875531,0.0010699554161837,0.0008906893347473,0.0008413047931308,0.0006035050138295,0.0005023905399738
32,32,2.25,0.02,532,100000.0,17.15,2.43,0.81,,0.532,3048.2,3.0482000000000005,532.0,0.0411596879411319,0.0039130591813813,0.002799838159263,-0.0001030242557661,-2.422768652050155e-06,64317020000000.0,46119454745783.766,38407320000000.0,12.997673075598687,39.61230222633987,835819576975771.2,599336585494387.2,499115008051882.4,0.0014867512775123,0.0010660966298106,0.0008878230377561,0.0008388936525206,0.0006015408960793,0.0005009507119317
33,33,2.25,0.02,533,100000.0,17.15,2.43,0.81,,0.533,3059.85,3.0598499999999995,533.0,0.0410109685003305,0.0038634357021497,0.0029501275645635,-8.553285731573233e-05,6.224240396480027e-07,64562835000000.0,46277672382189.21,38554110000000.0,13.025955939239433,39.85448395800624,840929611513931.5,602765740663702.0,502166497870878.6,0.0014952939937623,0.001071804321455,0.000892924375422,0.0008439879739608,0.0006049579290232,0.0005039928185737
34,34,2.25,0.02,534,100000.0,17.15,2.43,0.81,,0.534,3041.25,3.0412500000000007,534.0,0.0402993711162764,0.0039306830036092,0.0028639568844703,-7.998481073025288e-05,-1.089658156484004e-05,64170375000000.0,45978425058271.19,38319750000000.0,13.287575081864716,40.41532394342688,852763335206307.2,611009599059138.9,509233081687178.6,0.0014887732750889,0.0010667142035157,0.000889030486546,0.0008407426870749,0.0006023967388528,0.0005020548747461
35,35,2.25,0.02,535,100000.0,17.15,2.43,0.81,,0.535,3017.55,3.0175499999999995,535.0,0.041975974146203,0.0038048096971472,0.0028460053771965,-8.980828868511892e-05,3.770933236873532e-06,63670305000000.0,45602324073676.45,38021130000000.0,12.809335878592938,38.65568201379848,815634890491148.1,584178866458625.2,487061593373860.8,0.0014802106095593,0.0010601652358099,0.0008839172360401,0.0008360697294833,0.0005988148282325,0.0004992643882222
36,36,2.25,0.02,536,100000.0,17.15,2.43,0.81,,0.5359999999999998,3018.7,3.018699999999999,536.0,0.0421946891241702,0.0038263796627388,0.002897890500554,-9.492226605346266e-05,-1.0211166073335494e-05,63645086948361.2,45601898421782.84,38035620000000.0,12.743488396415117,38.46181079080982,810913735042405.2,581022158147659.8,484618815964203.7,0.0014823899919345,0.0010621369389991,0.000885906911727,0.0008376251428068,0.0006001609630732,0.000500582105577
37,37,2.25,0.02,537,100000.0,17.15,2.43,0.81,,0.5370000000000001,3007.3,3.0073000000000003,537.0,0.0415116259736066,0.0037026062587763,0.002853203611867,-0.0001102933801496,3.723856559538764e-06,63351520729130.63,45411947038537.49,37891980000000.0,12.963338986014351,39.00061225551513,821583512038723.5,588931512725032.2,491407714419490.7,0.0014783597942836,0.0010597251006642,0.0008842404904108,0.000835647906777,0.0005990132209718,0.0004998199475908
38,38,2.25,0.02,538,100000.0,17.15,2.43,0.81,,0.5380000000000001,2977.5,2.9775,538.0,0.040519008561705,0.0038431915710102,0.0029676501380871,-9.747977556965842e-05,6.659458071766877e-06,62671070726403.9,44944388154290.24,37516500000000.0,13.314773862676656,39.621576689956456,833963605383004.5,598074734521706.2,499231866293451.2,0.0014654744661734,0.0010509610331286,0.0008772703605179,0.0008285468819221,0.0005941901460037,0.0004959892775939
39,39,2.25,0.02,539,100000.0,17.15,2.43,0.81,,0.5389999999999999,2973.4,2.9734,539.0,0.0420463254144578,0.0038982052352659,0.0030177299018564,-9.335007731438572e-05,2.0407067716368797e-06,62532159788644.63,44864962308716.734,37464840000000.0,12.891090423663185,38.31554626458454,805796011773123.4,578134640142085.6,482775882933765.2,0.0014646741168058,0.001050860057723,0.0008775289646757,0.0008285893027375,0.0005944881475767,0.000496432008069
40,40,2.25,0.02,540,100000.0,17.15,2.43,0.81,,0.5399999999999998,2954.95,2.9549499999999997,540.0,0.0423895970775162,0.0037976996842422,0.002847841625117,-9.80860920487445e-05,1.1602674854958993e-06,62091859846928.1,44569145552306.21,37232370000000.0,12.78522371479882,37.790356540561895,794082309982237.2,569987275970778.0,476158492411080.0,0.0014574353896817,0.0010461379346011,0.0008739273362643,0.0008246292313862,0.0005919136635775,0.0004944754550995
41,41,2.25,0.02,541,100000.0,17.15,2.43,0.81,,0.5410000000000001,2909.0,2.909,541.0,0.0418619460663193,0.0039040390303721,0.0029196213472215,-9.07175916835507e-05,-1.1553085844152856e-05,61074846632621.016,43858929539141.73,36653400000000.0,12.95200792250282,37.66783955148306,790841362526299.0,567917195180540.4,474614778348686.6,0.0014359538614777,0.0010311839112891,0.0008617719759966,0.0008128801348182,0.0005837436280636,0.0004878411060574
42,42,2.25,0.02,542,100000.0,17.15,2.43,0.81,,0.5419999999999999,2934.15,2.93415,542.0,0.0430584441080042,0.0038622691977499,0.0029117846344041,-9.289580100134656e-05,-3.543819587692808e-06,61550955532222.125,44220809357321.38,36970290000000.0,12.622539084993068,37.036552680295685,776932061105152.1,558180848057442.9,466660563771725.6,0.0014500900364555,0.0010418060044491,0.0008709897142994,0.0008209959831473,0.0005898382330535,0.000493127349906
43,43,2.25,0.02,543,100000.0,17.15,2.43,0.81,,0.5429999999999999,2938.7,2.9387000000000008,543.0,0.0417421863648768,0.003915144042972,0.0028018558886363,-8.89581471062631e-05,-3.4688370969279064e-06,61594403637238.23,44272049751340.445,37027620000000.0,13.033098707873558,38.30554434791578,802874454728163.8,577079989493008.9,482649858783738.9,0.0014537909696151,0.0010449375646838,0.0008739498461479,0.0008233635617724,0.0005918068918227,0.0004949669334686
44,44,2.25,0.02,544,100000.0,17.15,2.43,0.81,,0.5440000000000003,2869.75,2.86975,544.0,0.0419209851124889,0.0039800388661506,0.0029544861480829,-8.91645973853008e-05,7.203986957933467e-06,60098449994598.73,43216379126800.52,36158850000000.0,13.038161013439955,37.40877564610294,783416476183110.2,563349361788102.8,471350573140897.2,0.0014145995742735,0.0010172287558149,0.0008511083700297,0.0008051186233509,0.0005789552254992,0.0004844078929917
45,45,2.25,0.02,545,100000.0,17.15,2.43,0.81,,0.545,2860.85,2.86085,545.0,0.043409393000536,0.003809572295657,0.0028793854462425,-8.892949440313744e-05,-3.915608069331316e-06,59861444024403.21,43065477657098.805,36046710000000.0,12.587220036766505,36.00906717153104,753466542761620.1,542058366474488.5,453714246361291.1,0.0014114019497266,0.0010153897909038,0.0008499025976468,0.0008036964853479,0.0005781947561894,0.0004839611641099
46,46,2.25,0.02,546,100000.0,17.15,2.43,0.81,,0.546,2836.8,2.8368,546.0,0.0428379026113702,0.0038437672840295,0.0028258374174682,-0.0001143479659744,7.778652196857112e-06,59308017098432.46,42686711743860.36,35743680000000.0,12.811853568071715,36.35193690759881,759997636659972.0,547005306015816.6,458034405035745.1,0.0014012304312777,0.0010085300846832,0.0008444917667493,0.0007980105594741,0.0005743649575114,0.0004809439848093
47,47,2.25,0.02,547,100000.0,17.15,2.43,0.81,,0.547,2818.5,2.8185,547.0,0.0424736949880241,0.0037940517962744,0.0028932588918334,-8.428609567597933e-05,8.539223288987216e-08,58875553179365.65,42394718670609.21,35513100000000.0,12.924631991979862,36.42680214395388,760918263892349.5,547916987391473.8,458977707013818.8,0.0013936121393184,0.0010035030057782,0.0008406118429843,0.0007939308408031,0.0005716884652824,0.0004788905380918
48,48,2.25,0.02,548,100000.0,17.15,2.43,0.81,,0.548,2786.4,2.7864,548.0,0.0429720420370926,0.0039334493184897,0.0028698861293096,-8.408260523873821e-05,-1.1918128225223173e-05,58155713521558.66,41895448937725.41,35108640000000.0,12.800898337588745,35.68174472672384,744723415258662.6,536499682101425.3,449589983556720.4,0.0013792429631077,0.0009936083599451,0.0008326498246183,0.000785949409583,0.0005661989401026,0.000474478141671
49,49,2.25,0.02,549,100000.0,17.15,2.43,0.81,,0.549,2730.5,2.7305,549.0,0.041875936371025,0.0039714906200953,0.0028624542102091,-9.7560077006911e-05,5.656239937228674e-06,56940694691487.52,41038848803999.805,34404300000000.0,13.192129940933912,36.010430380068456,750946318249604.0,541229301495912.9,453731422788862.4,0.0013531418228215,0.0009752494762844,0.0008175856909919,0.000771225887349,0.0005558453888933,0.0004659845992375
50,50,2.25,0.02,550,100000.0,17.15,2.43,0.81,,0.55,2714.45,2.7144500000000003,550.0,0.043579861352731,0.0039425965169259,0.0028755407982677,-8.321160271289827e-05,-5.352214182775998e-06,56557964059979.6,40781610281975.805,34202070000000.0,12.67066296239815,34.402134805452526,716798874141486.1,516854042072596.8,433466898548701.9,0.0013462954080044,0.0009707579748702,0.0008141398041912,0.0007677350195331,0.0005535819912686,0.0004642693087692
51,51,2.25,0.02,551,100000.0,17.15,2.43,0.81,,0.551,2680.1,2.6801000000000004,551.0,0.0430787540984112,0.0038925866103789,0.0028209804486053,-8.022229657169947e-05,-2.9386450643777404e-06,55794828560165.3,40249731760499.72,33769260000000.0,12.871881223098791,34.48041030946494,717819701466644.1,517826672865913.1,434453169899258.3,0.0013308894420621,0.0009600879584765,0.0008055074773065,0.0007589597663732,0.0005475046308385,0.0004593527812807
52,52,2.25,0.02,552,100000.0,17.15,2.43,0.81,,0.5519999999999998,2641.55,2.64155,552.0,0.0428490122366952,0.0039283949684749,0.0028584752882863,-7.988631348803314e-05,4.061862263618952e-06,54945546591744.24,39655207633030.64,33283530000000.0,12.918736035344905,34.123833677300425,709792619183828.2,512270337380838.1,429960304333985.44,0.0013128155500761,0.0009474830345934,0.0007952443547443,0.0007489734564067,0.000540547865437,0.0004536942855576
53,53,2.25,0.02,553,100000.0,17.15,2.43,0.81,,0.5530000000000002,2608.9,2.6089,553.0,0.0436866793903902,0.0039429223849429,0.0028861065402193,-7.645450224911915e-05,5.938436683971883e-06,54265120000000.0,39149674835467.25,32872140000000.0,12.686368445524414,33.0928046022618,688330335727045.8,496597240052207.4,416969337988498.8,0.0012991473306372,0.0009372723318001,0.000786983479136,0.0007412517394072,0.0005347774881731,0.000449027495987
54,54,2.25,0.02,554,100000.0,17.15,2.43,0.81,,0.5540000000000002,2552.7,2.5527000000000006,554.0,0.0429487962016025,0.0039600466789925,0.0028758244281295,-8.871271653906829e-05,5.3003383802244025e-06,53096160000000.0,38291270085467.17,32164020000000.0,12.94775320870126,33.04406258076196,687316501679848.8,495670907275056.1,416355188517600.7,0.0012734602235264,0.0009183792078777,0.0007714230200207,0.0007268102031272,0.0005241525147735,0.0004402792576636
55,55,2.25,0.02,555,100000.0,17.15,2.43,0.81,,0.5549999999999999,2514.0,2.514,555.0,0.0431039394312392,0.0038222762153459,0.0028684934165835,-9.404934226680507e-05,-2.0390332846735783e-06,52291200000000.0,37710000000000.0,31676400000000.0,12.939478625985531,32.53712942688465,676772292079200.8,488056941403269.7,409967830778746.6,0.0012565573431805,0.0009061711609474,0.0007611837751958,0.0007173009034985,0.0005172843054075,0.0004345188165423
56,56,2.25,0.02,556,100000.0,17.15,2.43,0.81,,0.5560000000000003,2463.15,2.46315,556.0,0.043879185548053,0.0039930177950363,0.0028848125141176,-9.039770638652154e-05,2.575842656356828e-06,51233520000000.0,36947250000000.0,31035690000000.0,12.734192401999646,31.371210711748077,652521182804359.9,470568160676221.2,395277254968025.8,0.0012335877663656,0.0008896065622829,0.0007472695123176,0.0007042774181256,0.0005078923688405,0.000426629589826
57,57,2.25,0.02,557,100000.0,17.15,2.43,0.81,,0.5570000000000002,2381.0,2.381,557.0,0.0441911376548829,0.0039312661956286,0.0028806963569754,-0.0001007142911992,2.8560194324818285e-07,49524800000000.0,35715000000000.0,30000600000000.0,12.70802549480943,30.240566056047648,629003773965790.9,453608490840714.6,381031132306200.25,0.0011943693407016,0.0008613240437752,0.0007235121967711,0.0006822303519275,0.0004919930422554,0.0004132741554945
58,58,2.25,0.02,558,100000.0,17.15,2.43,0.81,,0.5579999999999999,2330.95,2.33095,558.0,0.0421506815336669,0.0039137141523728,0.0028893372062937,-8.90823329406011e-05,9.955525771087992e-06,48470536007853.94,34964250000000.0,29369970000000.0,13.33269206006471,31.08358811789437,646362288818593.5,466253821768415.5,391653210285469.1,0.0011710860636289,0.000844763629055,0.0007096014484062,0.0006691243197405,0.0004826732263224,0.0004054455101108
